symbol,breakdown,breakdown_name,value_type,currency,series_name,period_type,report_date,value
AEO,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Other,trailing,2023-04-29,489135000
AEO,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Other,trailing,2023-07-29,487060000
AEO,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Other,trailing,2023-10-28,483519000
AEO,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Other,trailing,2024-02-03,489056000
AEO,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Other,trailing,2024-05-04,434683000
AEO,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Other,trailing,2024-08-03,383822000
AEO,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Other,trailing,2024-11-02,328579000
AEO,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Other,trailing,2025-02-01,243909000
AEO,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Other,trailing,2025-05-03,232895000
AEO,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Other,trailing,2025-08-02,236961000
AEO,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Other,trailing,2025-11-01,235023000
AEO,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Other,trailing,2026-01-31,226027000
AEO,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Other,trailing,2026-05-02,218040000
AEO,revenue-by-segment,Revenue by Segment,CURRENCY,USD,Other,trailing,2026-08-01,195187000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,quarterly,2020-12-31,12060000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,quarterly,2021-03-31,14665000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,quarterly,2021-06-30,15623000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,quarterly,2021-09-30,16753000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,quarterly,2021-12-31,17700000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,quarterly,2022-03-31,15824000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,quarterly,2022-06-30,19417000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,quarterly,2022-09-30,25066000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,quarterly,2022-12-31,43751000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,quarterly,2023-03-31,51188000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,quarterly,2023-06-30,63008000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,quarterly,2023-09-30,73931000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,quarterly,2023-12-31,84617000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,quarterly,2024-03-31,90449000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,quarterly,2024-06-30,95256000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,quarterly,2024-09-30,104145000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,quarterly,2024-12-31,107762000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,quarterly,2025-03-31,107631000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,quarterly,2025-06-30,105912000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,quarterly,2025-09-30,110027000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,quarterly,2025-12-31,111717000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,quarterly,2026-03-31,113762000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,quarterly,2026-06-30,118509000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,trailing,2020-12-31,38433000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,trailing,2021-03-31,44894000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,trailing,2021-06-30,52700000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,trailing,2021-09-30,59101000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,trailing,2021-12-31,64741000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,trailing,2022-03-31,65900000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,trailing,2022-06-30,69694000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,trailing,2022-09-30,78007000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,trailing,2022-12-31,104058000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,trailing,2023-03-31,139422000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,trailing,2023-06-30,183013000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,trailing,2023-09-30,231878000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,trailing,2023-12-31,272744000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,trailing,2024-03-31,312005000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,trailing,2024-06-30,344253000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,trailing,2024-09-30,374467000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,trailing,2024-12-31,397612000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,trailing,2025-03-31,414794000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,trailing,2025-06-30,425450000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,trailing,2025-09-30,431332000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,trailing,2025-12-31,435287000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,trailing,2026-03-31,441418000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Funding Costs,trailing,2026-06-30,454015000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2020-12-31,40916000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2021-03-31,146853000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2021-06-30,137647000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2021-09-30,136204000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2021-12-31,141292000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2022-03-31,142466000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2022-06-30,157531000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2022-09-30,160972000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2022-12-31,158639000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2023-03-31,139266000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2023-06-30,127521000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2023-09-30,140334000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2023-12-31,132777000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2024-03-31,128721000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2024-06-30,123459000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2024-09-30,138482000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2024-12-31,139412000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2025-03-31,134303000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2025-06-30,132856000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2025-09-30,144941000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2025-12-31,141223000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2026-03-31,145304000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,quarterly,2026-06-30,146843000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2020-12-31,136020000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2021-03-31,251474000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2021-06-30,357682000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2021-09-30,461620000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2021-12-31,561996000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2022-03-31,557609000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2022-06-30,577493000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2022-09-30,602261000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2022-12-31,619608000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2023-03-31,616408000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2023-06-30,586398000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2023-09-30,565760000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2023-12-31,539898000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2024-03-31,529353000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2024-06-30,525291000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2024-09-30,523439000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2024-12-31,530074000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2025-03-31,535656000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2025-06-30,545053000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2025-09-30,551512000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2025-12-31,553323000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2026-03-31,564324000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,General and Administrative,trailing,2026-06-30,578311000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,quarterly,2020-12-31,67768000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,quarterly,2021-03-31,62054000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,quarterly,2021-06-30,51010000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,quarterly,2021-09-30,51678000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,quarterly,2021-12-31,65265000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,quarterly,2022-03-31,46853000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,quarterly,2022-06-30,40285000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,quarterly,2022-09-30,35610000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,quarterly,2022-12-31,38442000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,quarterly,2023-03-31,31224000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,quarterly,2023-06-30,35009000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,quarterly,2023-09-30,34866000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,quarterly,2023-12-31,53630000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,quarterly,2024-03-31,44143000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,quarterly,2024-06-30,47756000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,quarterly,2024-09-30,54237000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,quarterly,2024-12-31,70278000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,quarterly,2025-03-31,57290000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,quarterly,2025-06-30,60459000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,quarterly,2025-09-30,71552000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,quarterly,2025-12-31,96065000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,quarterly,2026-03-31,67964000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,quarterly,2026-06-30,76283000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,trailing,2020-12-31,232466000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,trailing,2021-03-31,251001000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,trailing,2021-06-30,246700000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,trailing,2021-09-30,232510000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,trailing,2021-12-31,230007000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,trailing,2022-03-31,214806000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,trailing,2022-06-30,204081000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,trailing,2022-09-30,188013000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,trailing,2022-12-31,161190000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,trailing,2023-03-31,145561000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,trailing,2023-06-30,140285000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,trailing,2023-09-30,139541000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,trailing,2023-12-31,154729000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,trailing,2024-03-31,167648000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,trailing,2024-06-30,180395000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,trailing,2024-09-30,199766000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,trailing,2024-12-31,216414000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,trailing,2025-03-31,229561000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,trailing,2025-06-30,242264000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,trailing,2025-09-30,259579000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,trailing,2025-12-31,285366000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,trailing,2026-03-31,296040000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Loss on Loan Purchase Commitment,trailing,2026-06-30,311864000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,quarterly,2020-12-31,16802000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,quarterly,2021-03-31,21335000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,quarterly,2021-06-30,21924000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,quarterly,2021-09-30,25201000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,quarterly,2021-12-31,41849000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,quarterly,2022-03-31,43371000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,quarterly,2022-06-30,47393000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,quarterly,2022-09-30,54359000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,quarterly,2022-12-31,66508000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,quarterly,2023-03-31,65229000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,quarterly,2023-06-30,71247000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,quarterly,2023-09-30,75671000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,quarterly,2023-12-31,90203000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,quarterly,2024-03-31,88209000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,quarterly,2024-06-30,89166000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,quarterly,2024-09-30,95146000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,quarterly,2024-12-31,115960000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,quarterly,2025-03-31,118398000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,quarterly,2025-06-30,128345000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,quarterly,2025-09-30,133807000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,quarterly,2025-12-31,158582000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,quarterly,2026-03-31,162291000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,quarterly,2026-06-30,158907000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,trailing,2020-12-31,58784000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,trailing,2021-03-31,66441000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,trailing,2021-06-30,73559000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,trailing,2021-09-30,85262000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,trailing,2021-12-31,110309000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,trailing,2022-03-31,132345000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,trailing,2022-06-30,157814000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,trailing,2022-09-30,186972000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,trailing,2022-12-31,211631000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,trailing,2023-03-31,233489000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,trailing,2023-06-30,257343000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,trailing,2023-09-30,278655000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,trailing,2023-12-31,302350000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,trailing,2024-03-31,325330000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,trailing,2024-06-30,343249000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,trailing,2024-09-30,362724000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,trailing,2024-12-31,388481000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,trailing,2025-03-31,418670000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,trailing,2025-06-30,457849000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,trailing,2025-09-30,496510000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,trailing,2025-12-31,539132000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,trailing,2026-03-31,583025000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Processing and Servicing,trailing,2026-06-30,613587000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Provision for Credit Losses,quarterly,2020-12-31,17468000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Provision for Credit Losses,quarterly,2021-03-31,-1063000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Provision for Credit Losses,quarterly,2021-06-30,25489000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Provision for Credit Losses,quarterly,2021-09-30,63647000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Provision for Credit Losses,quarterly,2021-12-31,52640000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Provision for Credit Losses,quarterly,2022-03-31,66294000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Provision for Credit Losses,quarterly,2022-06-30,72691000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Provision for Credit Losses,quarterly,2022-09-30,64250000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Provision for Credit Losses,quarterly,2022-12-31,106689000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Provision for Credit Losses,quarterly,2023-03-31,66438000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Provision for Credit Losses,quarterly,2023-06-30,94483000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Provision for Credit Losses,quarterly,2023-09-30,99696000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Provision for Credit Losses,quarterly,2023-12-31,120880000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Provision for Credit Losses,quarterly,2024-03-31,122443000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Provision for Credit Losses,quarterly,2024-06-30,117609000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Provision for Credit Losses,quarterly,2024-09-30,159824000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Provision for Credit Losses,quarterly,2024-12-31,152980000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Provision for Credit Losses,quarterly,2025-03-31,147252000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Provision for Credit Losses,quarterly,2025-06-30,156627000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Provision for Credit Losses,quarterly,2025-09-30,162752000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Provision for Credit Losses,quarterly,2025-12-31,214153000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Provision for Credit Losses,quarterly,2026-03-31,196543000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Provision for Credit Losses,quarterly,2026-06-30,223202000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Provision for Credit Losses,trailing,2020-12-31,107780000
AFRM,operating-expense-breakdown,Operating Expense Breakdown,CURRENCY,USD,Provision for Credit Losses,trailing,2021-03-31,24501000
