sample,model,loss,n,n_parameters,w,lambda_Q1_pct,lambda_Q2_pct,lambda_Q3_pct,lambda_Q4_pct,draw,selected_years
year_block_bootstrap,free_w,usd,22,5,0.815942433164,13.1450826635,13.0746640071,17.3400213299,12.2059566274,367,2021|2023|2026|2021|2024|2022
year_block_bootstrap,free_w,usd,20,5,0.678393586177,12.6737165167,13.7309382398,17.1334112849,11.9441447214,368,2025|2022|2022|2026|2026|2023
year_block_bootstrap,free_w,usd,22,5,0.80245820413,13.165647486,12.9898963505,17.3859259488,12.1994506055,369,2024|2023|2021|2024|2024|2026
year_block_bootstrap,free_w,usd,24,5,0.777482433359,12.8595262663,13.3234133404,17.290068054,12.0949167276,370,2025|2021|2024|2025|2022|2023
year_block_bootstrap,free_w,usd,20,5,0.804192627031,12.8602279521,13.1974258391,17.3040383485,12.095784071,371,2026|2025|2023|2021|2026|2022
year_block_bootstrap,free_w,usd,22,5,0.821663673076,13.1313544007,13.1899833617,17.3428925292,12.2622078096,372,2021|2021|2022|2023|2021|2026
year_block_bootstrap,free_w,usd,24,5,0.827602937911,13.3500074138,13.0122066686,17.2702888435,12.1823999224,373,2022|2024|2022|2021|2023|2021
year_block_bootstrap,free_w,usd,22,5,0.565041990541,12.4209975014,14.3186137127,17.1361738873,11.9263453098,374,2023|2022|2025|2023|2026|2025
year_block_bootstrap,free_w,usd,22,5,0.798863720509,12.7957693669,13.2776721309,17.2958386324,12.0849793085,375,2025|2026|2023|2021|2025|2022
year_block_bootstrap,free_w,usd,22,5,0.788557312948,12.8779487128,13.3132532818,17.4466687227,12.1333117413,376,2025|2023|2021|2023|2021|2026
year_block_bootstrap,free_w,usd,20,5,0.697653044785,12.8142585978,13.6060387978,17.0628998846,11.8985815037,377,2022|2023|2026|2026|2022|2022
year_block_bootstrap,free_w,usd,22,5,0.862743396694,13.0026326104,12.9706888156,17.1048211857,12.1230643558,378,2022|2022|2022|2025|2026|2021
year_block_bootstrap,free_w,usd,16,5,0.55291814431,12.5231516347,14.2606260221,16.9497854176,11.9204242629,379,2026|2026|2026|2026|2024|2022
year_block_bootstrap,free_w,usd,20,5,0.792132618261,12.7573113449,13.2873284997,17.3583590394,12.0995321557,380,2021|2026|2026|2025|2025|2023
year_block_bootstrap,free_w,usd,22,5,0.786478480785,12.9319111418,13.2242324763,17.3027440661,12.1115583187,381,2024|2022|2026|2021|2025|2023
year_block_bootstrap,free_w,usd,20,5,0.624223242714,12.5004763003,14.0113828731,17.1495885229,11.9606175922,382,2025|2025|2026|2023|2022|2026
year_block_bootstrap,free_w,usd,24,5,0.802458405252,12.8429240698,13.2901760282,17.2488772736,12.0738287935,383,2022|2022|2021|2025|2025|2023
year_block_bootstrap,free_w,usd,22,5,0.799984249851,13.0490843894,13.2080384105,17.4042474394,12.138480076,384,2023|2022|2021|2023|2026|2021
year_block_bootstrap,free_w,usd,22,5,0.769053352797,12.8332526691,13.3391649919,17.4438225746,12.0623241634,385,2023|2021|2023|2025|2026|2023
year_block_bootstrap,free_w,usd,22,5,0.522385542142,12.3913384465,14.4859332175,17.0508469125,11.9354778421,386,2024|2022|2026|2025|2025|2023
year_block_bootstrap,free_w,usd,24,5,0.787289041684,12.8066365382,13.3969744796,17.4013620276,12.1146513491,387,2023|2023|2021|2025|2021|2025
year_block_bootstrap,free_w,usd,24,5,0.827602937912,13.3500074138,13.0122066686,17.2702888435,12.1823999224,388,2022|2024|2021|2023|2022|2021
year_block_bootstrap,free_w,usd,20,5,0.832127808268,12.8238721397,13.1316811768,17.2407217009,12.1200903614,389,2025|2022|2026|2025|2021|2026
year_block_bootstrap,free_w,usd,22,5,0.578852920588,12.6693989557,14.2053533237,17.1527786692,11.8499574575,390,2023|2026|2022|2022|2023|2023
year_block_bootstrap,free_w,usd,24,5,0.65446074552,12.9933653735,13.6368814686,17.1118842291,12.0125297434,391,2023|2024|2024|2024|2022|2022
year_block_bootstrap,free_w,usd,20,5,0.586656803213,12.6985631359,14.0560471922,16.9798537149,11.947111613,392,2026|2024|2024|2026|2022|2022
year_block_bootstrap,free_w,usd,22,5,0.788557312948,12.8779487128,13.3132532818,17.4466687227,12.1333117413,393,2023|2025|2021|2023|2021|2026
year_block_bootstrap,free_w,usd,24,5,0.520147274515,12.5405605375,14.4382980126,17.0506363234,11.9304251266,394,2024|2024|2022|2023|2025|2023
year_block_bootstrap,free_w,usd,24,5,0.580273112802,12.6895943749,14.1240824341,17.0563786559,11.9494136854,395,2022|2025|2023|2022|2024|2024
year_block_bootstrap,free_w,usd,24,5,0.795530723481,13.1798044292,13.0873243613,17.4016914596,12.0934019941,396,2023|2024|2023|2023|2021|2022
year_block_bootstrap,free_w,usd,20,5,0.804192627189,12.8602279523,13.1974258384,17.3040383486,12.0957840711,397,2021|2023|2022|2026|2026|2025
year_block_bootstrap,free_w,usd,22,5,0.611958504561,12.7604227442,14.0403147256,17.0934263448,11.845916161,398,2022|2026|2023|2022|2022|2023
year_block_bootstrap,free_w,usd,22,5,0.565041988381,12.4209974981,14.3186137237,17.1361738856,11.9263453088,399,2026|2025|2023|2022|2025|2023
year_block_bootstrap,free_w,usd,24,5,0.813632332072,12.9398144777,13.2363009958,17.2762391718,12.1653660423,400,2025|2022|2021|2021|2024|2025
year_block_bootstrap,free_w,usd,20,5,0.537039285611,12.4725308479,14.3768755047,17.0547070856,11.9281940273,401,2022|2025|2023|2024|2026|2026
year_block_bootstrap,free_w,usd,20,5,0.804405563393,12.9128685131,13.1541140336,17.2500990155,12.1501471848,402,2026|2026|2021|2024|2022|2025
year_block_bootstrap,free_w,usd,24,5,0.666122693248,12.9725588139,13.5749867309,17.1914045008,12.0306996278,403,2023|2024|2023|2022|2024|2024
year_block_bootstrap,free_w,usd,20,5,0.804405575358,12.9128685334,13.1541139819,17.2500990189,12.1501471931,404,2025|2024|2022|2026|2026|2021
year_block_bootstrap,free_w,usd,22,5,0.786478480785,12.9319111418,13.2242324763,17.3027440661,12.1115583187,405,2021|2023|2022|2025|2024|2026
year_block_bootstrap,free_w,usd,22,5,0.786478469086,12.931911121,13.2242325287,17.3027440606,12.1115583111,406,2024|2021|2026|2025|2022|2023
year_block_bootstrap,free_w,usd,24,5,0.773228108298,12.9585363544,13.2615154649,17.4146825204,12.0885057479,407,2025|2021|2023|2024|2023|2023
year_block_bootstrap,free_w,usd,22,5,0.795371004121,12.8476747051,13.2445030619,17.2551075427,12.1219689256,408,2024|2025|2021|2025|2022|2026
year_block_bootstrap,free_w,usd,22,5,0.812097610287,13.1766933703,13.0285451985,17.4148442142,12.241956778,409,2021|2021|2026|2023|2024|2024
year_block_bootstrap,free_w,usd,22,5,0.612726222612,12.6096902227,14.0609358655,17.1397591004,11.9057732063,410,2023|2023|2026|2022|2022|2025
year_block_bootstrap,free_w,usd,22,5,0.368472314057,12.2061094736,15.2780535303,16.9075143939,11.8840231434,411,2024|2023|2024|2026|2025|2023
year_block_bootstrap,free_w,usd,22,5,0.822534310009,13.2511427077,12.9357764785,17.3667703896,12.2916491883,412,2024|2024|2026|2021|2021|2024
year_block_bootstrap,free_w,usd,22,5,0.612726218062,12.6096902159,14.0609358885,17.1397590971,11.9057732035,413,2022|2025|2023|2026|2023|2022
year_block_bootstrap,free_w,usd,18,5,0.840817856419,12.8832688703,13.013102397,17.1172829902,12.051421478,414,2022|2025|2026|2022|2026|2026
year_block_bootstrap,free_w,usd,20,5,0.757570499578,12.6437232821,13.4419717438,17.1990363728,12.0376930726,415,2025|2022|2025|2026|2026|2025
year_block_bootstrap,free_w,usd,20,5,0.856201167166,12.9361671535,12.9506974817,17.0860833827,12.0570311423,416,2025|2022|2026|2022|2026|2022
year_block_bootstrap,free_w,usd,22,5,0.798863696744,12.7957693269,13.2776722342,17.2958386247,12.0849792954,417,2025|2026|2025|2022|2021|2023
year_block_bootstrap,free_w,usd,22,5,0.806097613609,12.8672101584,13.2418916692,17.3287586125,12.1856267187,418,2024|2021|2026|2025|2025|2021
year_block_bootstrap,free_w,usd,22,5,0.773801540308,12.7484739086,13.3719849725,17.3821180647,12.0748026651,419,2023|2025|2021|2025|2023|2026
year_block_bootstrap,free_w,usd,24,5,0.829040844782,13.1695405106,13.1792011345,17.2798148421,12.2458491901,420,2022|2024|2021|2021|2025|2021
year_block_bootstrap,free_w,usd,24,5,0.605512472838,12.5299798293,14.1498572568,17.1352935331,11.9261072877,421,2022|2023|2022|2025|2025|2023
year_block_bootstrap,free_w,usd,24,5,0.784712911574,13.0586712191,13.1674945388,17.302544941,12.1269833396,422,2024|2023|2025|2021|2022|2024
year_block_bootstrap,free_w,usd,22,5,0.368472307559,12.2061094626,15.2780535691,16.9075143869,11.8840231401,423,2023|2026|2023|2024|2025|2024
year_block_bootstrap,free_w,usd,24,5,0.503641130459,12.3764329753,14.6072159428,17.0593995305,11.9171484617,424,2022|2025|2023|2025|2024|2023
year_block_bootstrap,free_w,usd,22,5,0.801593796886,12.915243977,13.334292517,17.4249810259,12.2213498234,425,2021|2021|2026|2025|2021|2023
year_block_bootstrap,free_w,usd,20,5,0.469126451869,12.4981696424,14.6314170662,16.8807234862,11.9293116519,426,2026|2026|2024|2024|2022|2024
year_block_bootstrap,free_w,usd,24,5,0.764967857861,12.7289716959,13.4197529273,17.3165095136,12.0961255624,427,2025|2025|2024|2025|2021|2023
year_block_bootstrap,free_w,usd,24,5,0.626974803757,12.7649772656,13.9528594504,17.072913592,11.9337137533,428,2025|2023|2022|2024|2022|2022
year_block_bootstrap,free_w,usd,24,5,0.857618009257,13.532489085,12.9604338877,17.1824593095,12.2990788633,429,2021|2024|2021|2022|2022|2021
year_block_bootstrap,free_w,usd,20,5,0.857331584811,12.9452020244,12.9833169143,17.1426575964,12.1356342106,430,2026|2025|2022|2026|2022|2021
year_block_bootstrap,free_w,usd,20,5,0.637708138628,12.6536222807,13.880957272,17.0490919861,11.9667328895,431,2025|2026|2022|2026|2022|2024
year_block_bootstrap,free_w,usd,22,5,0.788418929698,12.9884751892,13.1695761147,17.2609404328,12.1527370025,432,2024|2021|2025|2022|2026|2024
year_block_bootstrap,free_w,usd,20,5,0.0270289288538,11.74271146,17.4935596756,16.3297090272,11.7145422019,433,2024|2026|2024|2024|2024|2026
year_block_bootstrap,free_w,usd,22,5,0.772274429145,12.7999551108,13.3319373202,17.3375221691,12.1104628674,434,2025|2026|2025|2023|2021|2024
year_block_bootstrap,free_w,usd,22,5,0.821663672736,13.1313544,13.1899833633,17.3428925297,12.2622078092,435,2022|2021|2026|2023|2021|2021
year_block_bootstrap,free_w,usd,24,5,0.314488608627,11.888558418,15.6455823969,16.9012887217,11.8954182119,436,2025|2023|2025|2025|2024|2025
year_block_bootstrap,free_w,usd,22,5,0.862743396694,13.0026326104,12.9706888156,17.1048211857,12.1230643558,437,2022|2021|2026|2022|2025|2022
year_block_bootstrap,free_w,usd,20,5,0.486807812488,12.4223895857,14.5957068568,16.946223362,11.9356237388,438,2022|2024|2025|2026|2024|2026
year_block_bootstrap,free_w,usd,20,5,0.796569981293,12.9968549523,13.1295840499,17.3210901526,12.1417874749,439,2026|2022|2024|2026|2023|2021
year_block_bootstrap,free_w,usd,22,5,0.788418941425,12.9884752109,13.1695760628,17.2609404392,12.1527370105,440,2024|2024|2022|2021|2025|2026
year_block_bootstrap,free_w,usd,24,5,0.796500576261,13.1749718607,13.175158058,17.2383742371,12.0449504765,441,2022|2023|2022|2022|2023|2021
year_block_bootstrap,free_w,usd,20,5,0.796569969444,12.9968549319,13.1295841028,17.3210901485,12.1417874653,442,2024|2026|2023|2026|2022|2021
year_block_bootstrap,free_w,usd,22,5,0.822534310009,13.2511427077,12.9357764785,17.3667703896,12.2916491883,443,2021|2026|2024|2021|2024|2024
year_block_bootstrap,free_w,usd,24,5,0.794352870196,12.8928263008,13.3003683595,17.3628370062,12.1518339836,444,2021|2025|2021|2025|2024|2023
year_block_bootstrap,free_w,usd,22,5,0.794751367197,13.0255515532,13.1821089417,17.2990950393,12.0569728872,445,2022|2022|2023|2023|2021|2026
year_block_bootstrap,free_w,usd,24,5,0.58027315193,12.6895944414,14.1240822295,17.0563786907,11.9494137103,446,2024|2024|2025|2022|2023|2022
year_block_bootstrap,free_w,usd,18,5,0.28496317824,11.9861134538,15.7543862581,16.8324457678,11.8981181751,447,2024|2025|2026|2026|2025|2026
year_block_bootstrap,free_w,usd,18,5,0.674975378502,12.7192890064,13.707203519,17.0979829372,11.8882751549,448,2023|2026|2022|2026|2026|2022
year_block_bootstrap,free_w,usd,24,5,0.578717447996,12.6462551964,14.1926996911,17.097877574,11.9191550314,449,2024|2023|2023|2025|2022|2022
year_block_bootstrap,free_w,usd,20,5,0.800101629773,12.8531782102,13.2563015053,17.4162605272,12.1772377693,450,2021|2023|2026|2025|2021|2026
year_block_bootstrap,free_w,usd,24,5,0.81313601768,13.1957254472,13.0282003961,17.3452070311,12.2294775567,451,2024|2024|2025|2021|2024|2021
year_block_bootstrap,free_w,usd,22,5,0.83413959072,13.1246947837,13.068123574,17.2325149999,12.1743592631,452,2021|2026|2022|2023|2021|2022
year_block_bootstrap,free_w,usd,22,5,0.811668990209,13.1713001431,13.0035256294,17.2088790492,12.1729844417,453,2024|2022|2021|2024|2022|2026
year_block_bootstrap,free_w,usd,22,5,0.798777408735,12.9603354395,13.2119637152,17.3919339648,12.1835478751,454,2021|2024|2025|2023|2026|2021
year_block_bootstrap,free_w,usd,24,5,0.83909087054,12.9089012081,13.2212416127,17.2054895472,12.149075503,455,2021|2021|2025|2022|2025|2022
year_block_bootstrap,free_w,usd,20,5,0.825090277906,12.9979926324,13.0573185933,17.2146973364,12.1007511455,456,2026|2026|2023|2021|2022|2022
year_block_bootstrap,free_w,usd,20,5,0.804405575358,12.9128685334,13.1541139819,17.2500990189,12.1501471931,457,2021|2022|2025|2024|2026|2026
year_block_bootstrap,free_w,usd,18,5,0.59043922966,12.5738857498,14.1151138829,17.1877740895,11.8667992743,458,2026|2026|2026|2023|2022|2023
year_block_bootstrap,free_w,usd,24,5,0.338158983301,12.0847281231,15.4831372548,16.8892102777,11.8800504327,459,2025|2024|2023|2025|2023|2024
year_block_bootstrap,free_w,usd,24,5,0.808058311893,12.8520080044,13.3294391795,17.3120647349,12.1266394058,460,2021|2025|2023|2025|2022|2021
year_block_bootstrap,free_w,usd,18,5,0.642176781326,12.7079141556,13.8248074594,16.9920643181,11.9420183133,461,2024|2022|2022|2026|2026|2026
year_block_bootstrap,free_w,usd,24,5,0.638719198217,12.926663938,13.7711990358,17.1369564883,11.9693869081,462,2022|2023|2023|2022|2024|2024
year_block_bootstrap,free_w,usd,22,5,0.85568852248,12.9799947545,12.9549107768,17.0605858045,12.05333697,463,2022|2022|2026|2025|2022|2022
year_block_bootstrap,free_w,usd,22,5,0.63224574197,12.8307870346,13.8766756592,17.0502711917,11.9103727487,464,2022|2023|2026|2024|2022|2022
year_block_bootstrap,free_w,usd,22,5,0.798777408737,12.9603354396,13.2119637152,17.3919339648,12.1835478751,465,2026|2021|2025|2021|2023|2024
year_block_bootstrap,free_w,usd,20,5,0.821876474025,12.8051993292,13.215900222,17.3210733489,12.1875563806,466,2021|2021|2026|2025|2026|2025
year_block_bootstrap,free_w,usd,18,5,0.900273345586,13.0735737655,12.7859694415,17.0225680984,12.4241057014,467,2026|2022|2021|2026|2021|2026
year_block_bootstrap,free_w,usd,24,5,0.416733995745,12.275137766,15.0861626183,17.0300416313,11.8732032362,468,2025|2023|2023|2024|2023|2023
year_block_bootstrap,free_w,usd,24,5,0.798097298698,13.2149629879,13.086080594,17.3053518694,12.0937056423,469,2023|2021|2022|2023|2024|2022
year_block_bootstrap,free_w,usd,22,5,0.77346400564,12.8964346293,13.2711338696,17.3954076766,12.105406343,470,2025|2023|2023|2026|2021|2024
year_block_bootstrap,free_w,usd,20,5,0.553002179045,12.5802669984,14.2707188241,17.1050791411,11.9040993733,471,2023|2024|2022|2026|2023|2026
year_block_bootstrap,free_w,usd,22,5,0.813059780878,12.9310512894,13.2219193067,17.3205800163,12.1513765044,472,2021|2023|2025|2026|2021|2022
year_block_bootstrap,free_w,usd,24,5,0.800369339525,12.7245610659,13.3980694914,17.35147541,12.1253173128,473,2025|2021|2021|2025|2025|2023
year_block_bootstrap,free_w,usd,20,5,0.835977207457,13.0882547577,13.002188884,17.2496250712,12.2913332431,474,2022|2021|2021|2026|2024|2026
year_block_bootstrap,free_w,usd,22,5,0.788557312948,12.8779487128,13.3132532818,17.4466687227,12.1333117413,475,2025|2023|2021|2021|2023|2026
year_block_bootstrap,free_w,usd,24,5,0.817207760774,13.1654551461,13.0781090156,17.2886358266,12.2044967765,476,2022|2025|2024|2021|2024|2021
year_block_bootstrap,free_w,usd,22,5,0.599006322602,12.6305894074,14.0767470406,17.0772597047,11.9354343172,477,2026|2025|2024|2022|2022|2023
year_block_bootstrap,free_w,usd,20,5,1,13.2135985943,12.3055278609,16.9647058824,12.1923076923,478,2022|2026|2022|2022|2026|2022
year_block_bootstrap,free_w,usd,20,5,0.830519258656,13.0630855228,12.9893239281,17.1589109367,12.1760077027,479,2021|2022|2026|2022|2026|2024
year_block_bootstrap,free_w,usd,22,5,0.779222173824,12.9822444211,13.2413873018,17.418689451,12.0503069069,480,2023|2023|2021|2022|2023|2026
year_block_bootstrap,free_w,usd,24,5,0.797220574524,13.1029971399,13.1219046267,17.2213556356,12.1356037454,481,2022|2024|2024|2021|2025|2022
year_block_bootstrap,free_w,usd,22,5,0.793559919466,12.7130566306,13.3085537973,17.1840611722,12.0427978034,482,2022|2025|2026|2022|2025|2025
year_block_bootstrap,free_w,usd,22,5,0.798863708625,12.7957693469,13.2776721826,17.2958386286,12.0849793019,483,2021|2025|2023|2026|2022|2025
year_block_bootstrap,free_w,usd,22,5,0.798777408735,12.9603354395,13.2119637152,17.3919339648,12.1835478751,484,2025|2024|2026|2023|2021|2021
year_block_bootstrap,free_w,usd,18,5,0.48709925885,12.3226477469,14.6627478827,17.1293300506,11.9047360046,485,2026|2026|2023|2023|2025|2026
year_block_bootstrap,free_w,usd,24,5,0.507013751856,12.5500874543,14.4532646776,16.9945779077,11.9473423528,486,2024|2025|2024|2024|2022|2023
year_block_bootstrap,free_w,usd,18,5,0.792743894149,12.8068420949,13.2379389817,17.402197932,12.1176601744,487,2021|2026|2025|2023|2026|2026
year_block_bootstrap,free_w,usd,24,5,0.793976790626,13.1698105198,13.231976344,17.4348725456,12.1070128667,488,2023|2021|2021|2023|2023|2022
year_block_bootstrap,free_w,usd,22,5,0.821793191466,13.014130312,13.125733066,17.2707640427,12.2048243289,489,2024|2025|2021|2026|2021|2022
year_block_bootstrap,free_w,usd,20,5,0.804192627031,12.8602279521,13.1974258391,17.3040383485,12.095784071,490,2023|2026|2026|2021|2025|2022
year_block_bootstrap,free_w,usd,22,5,0.599006332561,12.6305894229,14.0767469901,17.0772597125,11.9354343235,491,2022|2026|2025|2023|2024|2022
year_block_bootstrap,free_w,usd,24,5,0.79221011568,13.0310760557,13.2016157578,17.2536841124,12.0962673923,492,2025|2022|2024|2022|2021|2023
year_block_bootstrap,free_w,usd,18,5,0.368911512028,12.1672485167,15.2734222286,16.9201915119,11.8943316374,493,2026|2026|2023|2026|2025|2024
year_block_bootstrap,free_w,usd,22,5,0.801206909713,12.7958167494,13.3163336628,17.3738108871,12.1437063377,494,2023|2021|2025|2026|2025|2021
year_block_bootstrap,free_w,usd,22,5,0.826553440393,12.7594619771,13.2135216846,17.2552094518,12.106079148,495,2022|2025|2025|2021|2025|2026
year_block_bootstrap,free_w,usd,24,5,0.820404451893,13.2032729199,13.1184348005,17.3526821298,12.2674346395,496,2021|2025|2021|2021|2024|2024
year_block_bootstrap,free_w,usd,20,5,0.78779611485,12.9301157906,13.2126024021,17.388213007,12.0714154786,497,2026|2026|2023|2023|2022|2021
year_block_bootstrap,free_w,usd,22,5,0.424763696003,12.050254141,15.053426269,17.0245827374,11.9329634263,498,2025|2025|2026|2025|2023|2025
year_block_bootstrap,free_w,usd,20,5,0.624223241432,12.5004762984,14.0113828793,17.149588522,11.9606175916,499,2026|2026|2023|2022|2025|2025
year_block_bootstrap,free_w,usd,22,5,0.368472317518,12.2061094794,15.2780535096,16.9075143977,11.8840231451,500,2024|2023|2026|2025|2024|2023
year_block_bootstrap,free_w,usd,24,5,0.800109654646,12.9698289808,13.2162048141,17.3279878135,12.1863895789,501,2025|2024|2021|2024|2021|2025
year_block_bootstrap,free_w,usd,24,5,0.796161446347,12.9772426998,13.3102238134,17.3676581838,12.1145367898,502,2021|2023|2023|2021|2022|2025
year_block_bootstrap,free_w,usd,24,5,0.286046154086,11.9284325657,15.7777977347,16.835066253,11.8786361773,503,2023|2025|2024|2025|2025|2024
year_block_bootstrap,free_w,usd,20,5,0.835977193999,13.0882547338,13.0021889429,17.2496250798,12.2913332292,504,2026|2021|2021|2026|2024|2022
year_block_bootstrap,free_w,usd,22,5,0.806791611085,13.0337166496,13.1261712651,17.3444482197,12.2290607673,505,2024|2024|2026|2025|2021|2021
year_block_bootstrap,free_w,usd,22,5,0.791176387325,13.0973477709,13.4167498057,17.5394961088,12.3498483149,506,2021|2021|2021|2026|2021|2023
year_block_bootstrap,free_w,usd,20,5,0.845379098239,12.9335698829,13.0764810607,17.2195354692,12.2185610136,507,2025|2021|2021|2022|2026|2026
year_block_bootstrap,free_w,usd,18,5,0.845364552893,12.8932733163,13.0257178552,17.2041338464,12.1534996011,508,2026|2025|2026|2022|2021|2026
year_block_bootstrap,free_w,usd,22,5,0.782487987806,12.7389020974,13.3371949813,17.2949012791,12.1198793647,509,2025|2021|2026|2025|2024|2025
year_block_bootstrap,free_w,usd,20,5,0.804192615069,12.8602279325,13.1974258913,17.3040383466,12.0957840632,510,2022|2026|2025|2021|2023|2026
year_block_bootstrap,free_w,usd,20,5,0.832127808268,12.8238721397,13.1316811768,17.2407217009,12.1200903614,511,2025|2021|2026|2022|2025|2026
year_block_bootstrap,free_w,usd,22,5,0.522385521825,12.391338414,14.4859333229,17.0508468954,11.935477832,512,2025|2022|2024|2026|2025|2023
year_block_bootstrap,free_w,usd,24,5,0.778451817292,12.9869815207,13.2504941229,17.3364113426,12.0890912992,513,2023|2025|2024|2023|2022|2021
year_block_bootstrap,free_w,usd,22,5,0.307909856593,12.0353586375,15.6291456581,16.8391815053,11.8816695137,514,2025|2024|2026|2024|2025|2023
year_block_bootstrap,free_w,usd,24,5,0.361873161764,12.2348761921,15.2885202085,16.8737689202,11.8877017919,515,2024|2023|2024|2025|2024|2023
year_block_bootstrap,free_w,usd,24,5,0.789500270484,13.1222075349,13.096586914,17.2711802159,12.1619087451,516,2025|2024|2024|2021|2024|2022
year_block_bootstrap,free_w,usd,22,5,0.804682346679,13.1033130787,13.0832271635,17.2508577098,12.1186199586,517,2023|2024|2026|2021|2022|2022
year_block_bootstrap,free_w,usd,24,5,0.820404463185,13.2032729469,13.1184347492,17.3526821276,12.2674346481,518,2024|2021|2024|2025|2021|2021
year_block_bootstrap,free_w,usd,24,5,0.808058327411,12.852008033,13.3294391102,17.3120647346,12.1266394155,519,2023|2021|2025|2022|2025|2021
year_block_bootstrap,free_w,usd,24,5,0.785410479855,12.9491799181,13.2963945869,17.2891612331,12.0531827363,520,2025|2022|2023|2021|2022|2023
year_block_bootstrap,free_w,usd,22,5,0.804682358648,13.1033130989,13.0832271088,17.2508577136,12.1186199688,521,2023|2022|2026|2021|2024|2022
year_block_bootstrap,free_w,usd,22,5,0.831599339669,13.0959894772,13.0270816486,17.1556968348,12.0874480118,522,2023|2022|2021|2026|2022|2022
year_block_bootstrap,free_w,usd,18,5,0.793978025252,12.8535046263,13.1964805412,17.3260889295,12.1826935201,523,2026|2025|2024|2026|2026|2021
year_block_bootstrap,free_w,usd,22,5,0.7980132718,13.1273474736,13.0573623594,17.3220120015,12.1588837077,524,2021|2022|2026|2024|2024|2023
year_block_bootstrap,free_w,usd,24,5,0.812357650357,13.2823972313,13.0684378598,17.3856904008,12.1651878135,525,2021|2023|2023|2024|2021|2022
year_block_bootstrap,free_w,usd,22,5,0.82775603535,13.2615869252,13.0108925492,17.3719517877,12.3551694629,526,2021|2021|2024|2026|2021|2024
year_block_bootstrap,free_w,usd,24,5,0.798097298698,13.2149629879,13.086080594,17.3053518694,12.0937056423,527,2024|2022|2022|2023|2023|2021
year_block_bootstrap,free_w,usd,18,5,0.54467954174,12.5354309873,14.3079239167,17.0452645382,11.9037579074,528,2024|2026|2023|2026|2022|2026
year_block_bootstrap,free_w,usd,22,5,0.788557324678,12.877948735,13.3132532284,17.4466687221,12.1333117488,529,2021|2025|2023|2026|2021|2023
year_block_bootstrap,free_w,usd,22,5,0.307909866194,12.0353586532,15.6291456001,16.8391815148,11.8816695181,530,2025|2025|2023|2026|2024|2024
year_block_bootstrap,free_w,usd,24,5,0.805295703864,12.748486214,13.2848901974,17.1608603745,12.0415521645,531,2022|2025|2022|2022|2025|2025
year_block_bootstrap,free_w,usd,22,5,0.596059000301,12.7347917461,14.0561170168,17.106717905,11.9055479964,532,2023|2022|2022|2023|2026|2024
year_block_bootstrap,free_w,usd,24,5,0.286046159281,11.9284325744,15.7777977032,16.8350662579,11.8786361795,533,2025|2023|2024|2025|2024|2025
year_block_bootstrap,free_w,usd,20,5,0.804192638992,12.8602279716,13.197425787,17.3040383504,12.0957840788,534,2023|2022|2025|2021|2026|2026
year_block_bootstrap,free_w,usd,18,5,0.810726370015,12.9188309791,13.1201168549,17.3177778196,12.1207357421,535,2023|2021|2026|2026|2022|2026
year_block_bootstrap,free_w,usd,22,5,0.847678460086,13.2203819206,12.9454028599,17.1772438316,12.2462723334,536,2021|2022|2021|2022|2026|2024
year_block_bootstrap,free_w,usd,24,5,0.780119345044,13.0298962717,13.1783322035,17.3801791011,12.1247666572,537,2023|2025|2023|2024|2021|2024
year_block_bootstrap,free_w,usd,24,5,0.507013712237,12.5500873819,14.453264894,16.9945778666,11.9473423294,538,2024|2023|2024|2024|2022|2025
year_block_bootstrap,free_w,usd,22,5,0.886439440277,13.3233397961,13.0004250735,17.0840330122,12.5061210981,539,2021|2021|2021|2021|2022|2026
year_block_bootstrap,free_w,usd,20,5,0.904642089406,13.1408989627,12.7693771491,16.992190693,12.3224116041,540,2022|2026|2022|2021|2026|2021
year_block_bootstrap,free_w,usd,22,5,0.38102554265,12.1286141226,15.2523975877,16.9649693554,11.8933397396,541,2023|2023|2024|2026|2025|2025
year_block_bootstrap,free_w,usd,18,5,0.848017072564,12.9990081037,13.0464859147,17.3023857026,12.6319527943,542,2026|2021|2021|2021|2026|2026
year_block_bootstrap,free_w,usd,20,5,0.779956878389,12.9088612414,13.2116762018,17.3151839704,12.1789812135,543,2024|2026|2026|2021|2024|2025
year_block_bootstrap,free_w,usd,22,5,0.790027087716,13.0594757343,13.140130075,17.3673944041,12.1076537829,544,2021|2023|2024|2022|2023|2026
year_block_bootstrap,free_w,usd,20,5,0.486807849501,12.4223896448,14.5957066594,16.9462233969,11.9356237608,545,2026|2024|2022|2026|2024|2025
year_block_bootstrap,free_w,usd,22,5,0.788557312948,12.8779487128,13.3132532818,17.4466687227,12.1333117413,546,2023|2023|2021|2026|2021|2025
year_block_bootstrap,free_w,usd,20,5,0.779971551186,12.8634209528,13.2503027156,17.3700005256,12.1339383567,547,2026|2025|2024|2026|2023|2021
year_block_bootstrap,free_w,usd,20,5,0.819471730732,12.9997438381,13.1241389896,17.3332976664,12.2051735318,548,2023|2026|2026|2021|2022|2021
year_block_bootstrap,free_w,usd,20,5,0.549025225965,12.4201680929,14.3356661807,17.0365236411,11.9612353511,549,2025|2024|2026|2022|2025|2026
year_block_bootstrap,free_w,usd,22,5,0.53857885983,12.3464537083,14.4208418675,17.0424905255,11.9630502811,550,2026|2025|2024|2025|2022|2025
