quarter,scenario,spec_id,prior_basis,horizon_q,revenue,nights,gbv,cor,ops,pd,sm,ga,other_net,adj_ebitda_musd,adj_ebitda_margin_pct,total_cash_costs_musd,flags,signal_x,cons_revenue_musd,cons_ebitda_musd,cons_margin_pct,ws31b_base_margin_pct,ws30_margin_pct,mgmt_3q26_ceiling_margin_pct
2027Q2,bull,ridge_all_rw,full_sample,3,4189.9054,161.3801,31316.1,719.2985254021758,340.97190186901076,420.9991260740378,1004.0382642735145,240.0899906123532,28.358389124316012,1492.8659808932239,35.63006412730044,2697.0394191067758,ahe_information@1_unknowable_mean;appstore_new_ratings_per_day@1_unknowable_mean;careers_open_roles@1_unknowable_mean;cpi_sf_bay@1_unknowable_mean;eci_wages_private@1_unknowable_mean;emp_business_support_services@1_unknowable_mean;emp_computer_systems_design@1_unknowable_mean;emp_software_publishers@1_unknowable_mean;funds_held_musd@1_unknowable_mean;fx_broad_dollar@1_unknowable_mean;fx_usd_per_eur@1_unknowable_mean;peer_bkng_advertising_yoy@1_unknowable_mean;peer_expe_sga_yoy@1_unknowable_mean;playstore_ratings_new_per_day@1_unknowable_mean;ppi_data_hosting@1_unknowable_mean;ppi_insurance_brokerage@1_unknowable_mean;trends_airbnb_share_us@1_unknowable_mean;trends_airbnb_share_ww@1_unknowable_mean;trends_airbnb_us@1_unknowable_mean;trends_qtd4_share_us@0_unknowable_mean;trends_qtd4_share_ww@0_unknowable_mean,"{""funds_held_musd@1"": null, ""fx_usd_per_eur@1"": null, ""fx_broad_dollar@1"": null, ""ppi_data_hosting@1"": null, ""event_E02_cor_cash@0"": 0.0}{""event_E05_ops_cash@0"": 0.0, ""appstore_new_ratings_per_day@1"": null, ""playstore_ratings_new_per_day@1"": null, ""emp_business_support_services@1"": null, ""ppi_insurance_brokerage@1"": null}{""careers_open_roles@1"": null, ""emp_software_publishers@1"": null, ""emp_computer_systems_design@1"": null, ""ahe_information@1"": null, ""eci_wages_private@1"": null, ""event_E10_pd_cash@0"": 0.0}{""trends_airbnb_share_us@1"": null, ""trends_airbnb_share_ww@1"": null, ""trends_airbnb_us@1"": null, ""peer_bkng_advertising_yoy@1"": null, ""peer_expe_sga_yoy@1"": null, ""trends_qtd4_share_us@0"": null, ""trends_qtd4_share_ww@0"": null}{""careers_open_roles@1"": null, ""cpi_sf_bay@1"": null, ""emp_computer_systems_design@1"": null}",4036.93556,1451.71427,35.96079869057905,35.46452805333932,,
2027Q3,bull,ridge_all_rw,full_sample,4,5559.9477,161.174,30489.3,711.4306260106503,387.4241774795925,422.4518362048039,910.1688585808984,287.3618075453818,37.63119816200285,2878.7415923406757,51.77641495333986,2681.206107659324,ahe_information@1_unknowable_mean;appstore_new_ratings_per_day@1_unknowable_mean;careers_open_roles@1_unknowable_mean;cpi_sf_bay@1_unknowable_mean;eci_wages_private@1_unknowable_mean;emp_business_support_services@1_unknowable_mean;emp_computer_systems_design@1_unknowable_mean;emp_software_publishers@1_unknowable_mean;funds_held_musd@1_unknowable_mean;fx_broad_dollar@1_unknowable_mean;fx_usd_per_eur@1_unknowable_mean;peer_bkng_advertising_yoy@1_unknowable_mean;peer_expe_sga_yoy@1_unknowable_mean;playstore_ratings_new_per_day@1_unknowable_mean;ppi_data_hosting@1_unknowable_mean;ppi_insurance_brokerage@1_unknowable_mean;trends_airbnb_share_us@1_unknowable_mean;trends_airbnb_share_ww@1_unknowable_mean;trends_airbnb_us@1_unknowable_mean;trends_qtd4_share_us@0_unknowable_mean;trends_qtd4_share_ww@0_unknowable_mean,"{""funds_held_musd@1"": null, ""fx_usd_per_eur@1"": null, ""fx_broad_dollar@1"": null, ""ppi_data_hosting@1"": null, ""event_E02_cor_cash@0"": 0.0}{""event_E05_ops_cash@0"": 0.0, ""appstore_new_ratings_per_day@1"": null, ""playstore_ratings_new_per_day@1"": null, ""emp_business_support_services@1"": null, ""ppi_insurance_brokerage@1"": null}{""careers_open_roles@1"": null, ""emp_software_publishers@1"": null, ""emp_computer_systems_design@1"": null, ""ahe_information@1"": null, ""eci_wages_private@1"": null, ""event_E10_pd_cash@0"": 0.0}{""trends_airbnb_share_us@1"": null, ""trends_airbnb_share_ww@1"": null, ""trends_airbnb_us@1"": null, ""peer_bkng_advertising_yoy@1"": null, ""peer_expe_sga_yoy@1"": null, ""trends_qtd4_share_us@0"": null, ""trends_qtd4_share_ww@0"": null}{""careers_open_roles@1"": null, ""cpi_sf_bay@1"": null, ""emp_computer_systems_design@1"": null}",5269.96729,2695.55277,51.14932639363688,51.880223594286015,,
2027Q4,bull,ridge_all_rw,full_sample,5,3700.9529,144.0741,26284.1,614.6406064779308,337.15375200825764,424.48660593639863,972.5072586260179,289.7317962776324,25.049029142511387,1087.481909816274,29.383835439145255,2613.470990183726,ahe_information@1_unknowable_mean;appstore_new_ratings_per_day@1_unknowable_mean;careers_open_roles@1_unknowable_mean;cpi_sf_bay@1_unknowable_mean;eci_wages_private@1_unknowable_mean;emp_business_support_services@1_unknowable_mean;emp_computer_systems_design@1_unknowable_mean;emp_software_publishers@1_unknowable_mean;funds_held_musd@1_unknowable_mean;fx_broad_dollar@1_unknowable_mean;fx_usd_per_eur@1_unknowable_mean;peer_bkng_advertising_yoy@1_unknowable_mean;peer_expe_sga_yoy@1_unknowable_mean;playstore_ratings_new_per_day@1_unknowable_mean;ppi_data_hosting@1_unknowable_mean;ppi_insurance_brokerage@1_unknowable_mean;trends_airbnb_share_us@1_unknowable_mean;trends_airbnb_share_ww@1_unknowable_mean;trends_airbnb_us@1_unknowable_mean;trends_qtd4_share_us@0_unknowable_mean;trends_qtd4_share_ww@0_unknowable_mean,"{""funds_held_musd@1"": null, ""fx_usd_per_eur@1"": null, ""fx_broad_dollar@1"": null, ""ppi_data_hosting@1"": null, ""event_E02_cor_cash@0"": 0.0}{""event_E05_ops_cash@0"": 0.0, ""appstore_new_ratings_per_day@1"": null, ""playstore_ratings_new_per_day@1"": null, ""emp_business_support_services@1"": null, ""ppi_insurance_brokerage@1"": null}{""careers_open_roles@1"": null, ""emp_software_publishers@1"": null, ""emp_computer_systems_design@1"": null, ""ahe_information@1"": null, ""eci_wages_private@1"": null, ""event_E10_pd_cash@0"": 0.0}{""trends_airbnb_share_us@1"": null, ""trends_airbnb_share_ww@1"": null, ""trends_airbnb_us@1"": null, ""peer_bkng_advertising_yoy@1"": null, ""peer_expe_sga_yoy@1"": null, ""trends_qtd4_share_us@0"": null, ""trends_qtd4_share_ww@0"": null}{""careers_open_roles@1"": null, ""cpi_sf_bay@1"": null, ""emp_computer_systems_design@1"": null}",3528.91936,1068.39608,30.27544613544244,26.271689742408,,
2026Q3,base,best1_eq,PIT,0,4804.0355,146.813,26028.0,617.518104350577,368.94488459227875,370.2074602197288,720.69810024085,271.45938237409064,32.51498424666773,2487.7225524691426,51.78401684311331,2316.3129475308574,;careers_open_roles@2_unknowable_revert_m1;m1_values,"{""event_E02_cor_cash@1"": 0.0}{""emp_business_support_services@1"": -0.04727}{""trends_qtd4_share_ww@0"": -0.02912}{""emp_computer_systems_design@2"": -0.01795}",4744.32212,2361.52179,49.775747309501824,51.30028661149946,50.8,50.085470085470085
2026Q4,base,best1_eq,PIT,1,3178.1078,131.7983,22987.300000000003,544.4004700341931,323.82047572940155,372.43092844927673,762.2507703149528,274.2645378776099,21.510275070034734,922.4508926646012,29.025160589725783,2255.656907335399,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}{""emp_computer_systems_design@2"": -0.01587}",3161.81627,913.68388,28.897437484563262,24.652755022655093,29.7,
2027Q1,base,best1_eq,PIT,2,3053.1293,169.0178,32599.600000000002,645.1733274265241,321.84086101673176,416.9002930402351,836.9276745915226,248.86405879919784,20.66438749100411,604.0874726167926,19.78584636480324,2449.0418273832074,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;emp_computer_systems_design@2_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}",3010.32375,610.73207,20.287919862440045,19.26264433404212,,
2027Q2,base,best1_eq,PIT,3,4028.9807,157.1001,29647.9,690.942140517488,340.8726811638698,415.7885589254612,963.3832538491951,249.9652272009642,27.269208146073925,1395.2980464890954,34.631539597325336,2633.682653510905,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;emp_computer_systems_design@2_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}",4036.93556,1451.71427,35.96079869057905,35.46452805333932,,
2027Q3,base,best1_eq,PIT,4,5280.7325,155.958,28390.8,674.3902710257493,391.41780090339813,411.5722630700963,843.1559849570422,311.63096520551187,35.74139575953723,2684.306610597739,50.832088362698535,2596.425889402261,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;emp_computer_systems_design@2_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}",5269.96729,2695.55277,51.14932639363688,51.880223594286015,,
2027Q4,base,best1_eq,PIT,5,3465.7641,139.7655,24834.2,590.453830258584,341.9594155474125,414.0441685540008,900.0466305820389,314.0561089036092,23.457209072282367,928.6611552266369,26.79527886005389,2537.102944773363,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;emp_computer_systems_design@2_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}",3528.91936,1068.39608,30.27544613544244,26.271689742408,,
2026Q3,base,best1_eq,full_sample,0,4804.0355,146.813,26028.0,617.518104350577,368.94488459227875,370.2074602197288,720.69810024085,271.45938237409064,32.51498424666773,2487.7225524691426,51.78401684311331,2316.3129475308574,;careers_open_roles@2_unknowable_revert_m1;m1_values,"{""event_E02_cor_cash@1"": 0.0}{""emp_business_support_services@1"": -0.04727}{""trends_qtd4_share_ww@0"": -0.02912}{""emp_computer_systems_design@2"": -0.01795}",4744.32212,2361.52179,49.775747309501824,51.30028661149946,50.8,50.085470085470085
2026Q4,base,best1_eq,full_sample,1,3178.1078,131.7983,22987.300000000003,544.4004700341931,323.82047572940155,372.43092844927673,762.2507703149528,274.2645378776099,21.510275070034734,922.4508926646012,29.025160589725783,2255.656907335399,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}{""emp_computer_systems_design@2"": -0.01587}",3161.81627,913.68388,28.897437484563262,24.652755022655093,29.7,
2027Q1,base,best1_eq,full_sample,2,3053.1293,169.0178,32599.600000000002,645.1733274265241,321.84086101673176,416.9002930402351,836.9276745915226,248.86405879919784,20.66438749100411,604.0874726167926,19.78584636480324,2449.0418273832074,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;emp_computer_systems_design@2_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}",3010.32375,610.73207,20.287919862440045,19.26264433404212,,
2027Q2,base,best1_eq,full_sample,3,4028.9807,157.1001,29647.9,690.942140517488,340.8726811638698,415.7885589254612,963.3832538491951,249.9652272009642,27.269208146073925,1395.2980464890954,34.631539597325336,2633.682653510905,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;emp_computer_systems_design@2_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}",4036.93556,1451.71427,35.96079869057905,35.46452805333932,,
2027Q3,base,best1_eq,full_sample,4,5280.7325,155.958,28390.8,674.3902710257493,391.41780090339813,411.5722630700963,843.1559849570422,311.63096520551187,35.74139575953723,2684.306610597739,50.832088362698535,2596.425889402261,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;emp_computer_systems_design@2_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}",5269.96729,2695.55277,51.14932639363688,51.880223594286015,,
2027Q4,base,best1_eq,full_sample,5,3465.7641,139.7655,24834.2,590.453830258584,341.9594155474125,414.0441685540008,900.0466305820389,314.0561089036092,23.457209072282367,928.6611552266369,26.79527886005389,2537.102944773363,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;emp_computer_systems_design@2_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}",3528.91936,1068.39608,30.27544613544244,26.271689742408,,
2026Q3,bear,best1_eq,PIT,0,4755.0,144.956,25350.899999999998,605.9535099807553,365.82139515808234,370.2074602197288,717.4475131687421,271.45938237409064,32.183098999352744,2456.2938380979535,51.65707335642384,2298.7061619020465,;careers_open_roles@2_unknowable_revert_m1;m1_values,"{""event_E02_cor_cash@1"": 0.0}{""emp_business_support_services@1"": -0.04727}{""trends_qtd4_share_ww@0"": -0.02912}{""emp_computer_systems_design@2"": -0.01795}",4744.32212,2361.52179,49.775747309501824,51.30028661149946,48.34,50.085470085470085
2026Q4,bear,best1_eq,PIT,1,3123.807,131.652,22642.3,538.5278426494621,323.59869940709075,372.43092844927673,756.8860359825367,274.2645378776099,21.142752878206327,879.24170851223,28.14647987254751,2244.5652914877696,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}{""emp_computer_systems_design@2"": -0.01587}",3161.81627,913.68388,28.897437484563262,24.652755022655093,23.69,
2027Q1,bear,best1_eq,PIT,2,2995.1629,163.5523,30306.899999999998,612.2958301738523,315.38067050312253,416.9002930402351,830.3786185218412,248.86405879919784,20.272055547820916,591.6154845095722,19.752364203949384,2403.5474154904277,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;emp_computer_systems_design@2_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}",3010.32375,610.73207,20.287919862440045,19.26264433404212,,
2027Q2,bear,best1_eq,PIT,3,3803.7239,152.7876,27799.399999999998,659.7647305159497,335.0699037823149,415.7885589254612,940.9333923224879,249.9652272009642,25.744610481578153,1227.9466977344,32.2827505365045,2575.7772022656,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;emp_computer_systems_design@2_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}",4036.93556,1451.71427,35.96079869057905,35.46452805333932,,
2027Q3,bear,best1_eq,PIT,4,4936.538,149.8918,26162.199999999997,635.9856868886907,381.95506539936633,411.5722630700963,820.184157421676,311.63096520551187,33.411796249856316,2408.6216582645147,48.79171715612267,2527.916341735485,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;emp_computer_systems_design@2_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}",5269.96729,2695.55277,51.14932639363688,51.880223594286015,,
2027Q4,bear,best1_eq,PIT,5,3212.9091,136.0321,23564.699999999997,568.6454943951553,336.2956213348271,414.0441685540008,872.531712138978,314.0561089036092,21.745819482906693,729.0818141563361,22.69226397212222,2483.827285843664,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;emp_computer_systems_design@2_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}",3528.91936,1068.39608,30.27544613544244,26.271689742408,,
2026Q3,bear,best1_eq,full_sample,0,4755.0,144.956,25350.899999999998,605.9535099807553,365.82139515808234,370.2074602197288,717.4475131687421,271.45938237409064,32.183098999352744,2456.2938380979535,51.65707335642384,2298.7061619020465,;careers_open_roles@2_unknowable_revert_m1;m1_values,"{""event_E02_cor_cash@1"": 0.0}{""emp_business_support_services@1"": -0.04727}{""trends_qtd4_share_ww@0"": -0.02912}{""emp_computer_systems_design@2"": -0.01795}",4744.32212,2361.52179,49.775747309501824,51.30028661149946,48.34,50.085470085470085
2026Q4,bear,best1_eq,full_sample,1,3123.807,131.652,22642.3,538.5278426494621,323.59869940709075,372.43092844927673,756.8860359825367,274.2645378776099,21.142752878206327,879.24170851223,28.14647987254751,2244.5652914877696,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}{""emp_computer_systems_design@2"": -0.01587}",3161.81627,913.68388,28.897437484563262,24.652755022655093,23.69,
2027Q1,bear,best1_eq,full_sample,2,2995.1629,163.5523,30306.899999999998,612.2958301738523,315.38067050312253,416.9002930402351,830.3786185218412,248.86405879919784,20.272055547820916,591.6154845095722,19.752364203949384,2403.5474154904277,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;emp_computer_systems_design@2_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}",3010.32375,610.73207,20.287919862440045,19.26264433404212,,
2027Q2,bear,best1_eq,full_sample,3,3803.7239,152.7876,27799.399999999998,659.7647305159497,335.0699037823149,415.7885589254612,940.9333923224879,249.9652272009642,25.744610481578153,1227.9466977344,32.2827505365045,2575.7772022656,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;emp_computer_systems_design@2_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}",4036.93556,1451.71427,35.96079869057905,35.46452805333932,,
2027Q3,bear,best1_eq,full_sample,4,4936.538,149.8918,26162.199999999997,635.9856868886907,381.95506539936633,411.5722630700963,820.184157421676,311.63096520551187,33.411796249856316,2408.6216582645147,48.79171715612267,2527.916341735485,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;emp_computer_systems_design@2_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}",5269.96729,2695.55277,51.14932639363688,51.880223594286015,,
2027Q4,bear,best1_eq,full_sample,5,3212.9091,136.0321,23564.699999999997,568.6454943951553,336.2956213348271,414.0441685540008,872.531712138978,314.0561089036092,21.745819482906693,729.0818141563361,22.69226397212222,2483.827285843664,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;emp_computer_systems_design@2_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}",3528.91936,1068.39608,30.27544613544244,26.271689742408,,
2026Q3,bull,best1_eq,PIT,0,4878.0,148.296,26649.3,628.0550111175481,371.42988894176574,370.2074602197288,725.5663237157781,271.45938237409064,33.01559556652843,2544.297529197617,52.1586209347605,2333.702470802383,;careers_open_roles@2_unknowable_revert_m1;m1_values,"{""event_E02_cor_cash@1"": 0.0}{""emp_business_support_services@1"": -0.04727}{""trends_qtd4_share_ww@0"": -0.02912}{""emp_computer_systems_design@2"": -0.01795}",4744.32212,2361.52179,49.775747309501824,51.30028661149946,53.27,50.085470085470085
2026Q4,bull,best1_eq,PIT,1,3227.9366,132.7003,23464.4,552.4808380540381,325.18574093627683,372.43092844927673,767.1262913467759,274.2645378776099,21.847529581794763,958.2957929178169,29.687565515314546,2269.640807082183,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}{""emp_computer_systems_design@2"": -0.01587}",3161.81627,913.68388,28.897437484563262,24.652755022655093,33.57,
2027Q1,bull,best1_eq,PIT,2,3119.9376,172.6385,34122.3,666.6473456257627,326.0764786379973,416.9002930402351,844.3853040582036,248.86405879919784,21.11656375449064,638.1806835930945,20.454918187886015,2481.7569164069055,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;emp_computer_systems_design@2_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}",3010.32375,610.73207,20.287919862440045,19.26264433404212,,
2027Q2,bull,best1_eq,PIT,3,4189.9054,161.3801,31316.1,718.6092968878565,346.5716863213959,415.7885589254612,978.9713523069645,249.9652272009642,28.358389124316012,1508.3576674816732,35.999802465269816,2681.5477325183265,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;emp_computer_systems_design@2_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}",4036.93556,1451.71427,35.96079869057905,35.46452805333932,,
2027Q3,bull,best1_eq,PIT,4,5559.9477,161.174,30489.3,709.7798601698553,399.44206620209866,411.5722630700963,861.149607605509,311.63096520551187,37.63119816200285,2904.0041359089314,52.23078152172064,2655.9435640910683,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;emp_computer_systems_design@2_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}",5269.96729,2695.55277,51.14932639363688,51.880223594286015,,
2027Q4,bull,best1_eq,PIT,5,3700.9529,144.0741,26284.1,614.97931666668,348.42426381165006,414.0441685540008,924.5944140289013,314.0561089036092,25.049029142511387,1109.9036571776703,29.989672583449256,2591.0492428223297,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;emp_computer_systems_design@2_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}",3528.91936,1068.39608,30.27544613544244,26.271689742408,,
2026Q3,bull,best1_eq,full_sample,0,4878.0,148.296,26649.3,628.0550111175481,371.42988894176574,370.2074602197288,725.5663237157781,271.45938237409064,33.01559556652843,2544.297529197617,52.1586209347605,2333.702470802383,;careers_open_roles@2_unknowable_revert_m1;m1_values,"{""event_E02_cor_cash@1"": 0.0}{""emp_business_support_services@1"": -0.04727}{""trends_qtd4_share_ww@0"": -0.02912}{""emp_computer_systems_design@2"": -0.01795}",4744.32212,2361.52179,49.775747309501824,51.30028661149946,53.27,50.085470085470085
2026Q4,bull,best1_eq,full_sample,1,3227.9366,132.7003,23464.4,552.4808380540381,325.18574093627683,372.43092844927673,767.1262913467759,274.2645378776099,21.847529581794763,958.2957929178169,29.687565515314546,2269.640807082183,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}{""emp_computer_systems_design@2"": -0.01587}",3161.81627,913.68388,28.897437484563262,24.652755022655093,33.57,
2027Q1,bull,best1_eq,full_sample,2,3119.9376,172.6385,34122.3,666.6473456257627,326.0764786379973,416.9002930402351,844.3853040582036,248.86405879919784,21.11656375449064,638.1806835930945,20.454918187886015,2481.7569164069055,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;emp_computer_systems_design@2_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}",3010.32375,610.73207,20.287919862440045,19.26264433404212,,
2027Q2,bull,best1_eq,full_sample,3,4189.9054,161.3801,31316.1,718.6092968878565,346.5716863213959,415.7885589254612,978.9713523069645,249.9652272009642,28.358389124316012,1508.3576674816732,35.999802465269816,2681.5477325183265,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;emp_computer_systems_design@2_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}",4036.93556,1451.71427,35.96079869057905,35.46452805333932,,
2027Q3,bull,best1_eq,full_sample,4,5559.9477,161.174,30489.3,709.7798601698553,399.44206620209866,411.5722630700963,861.149607605509,311.63096520551187,37.63119816200285,2904.0041359089314,52.23078152172064,2655.9435640910683,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;emp_computer_systems_design@2_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}",5269.96729,2695.55277,51.14932639363688,51.880223594286015,,
2027Q4,bull,best1_eq,full_sample,5,3700.9529,144.0741,26284.1,614.97931666668,348.42426381165006,414.0441685540008,924.5944140289013,314.0561089036092,25.049029142511387,1109.9036571776703,29.989672583449256,2591.0492428223297,;careers_open_roles@2_unknowable_revert_m1;emp_business_support_services@1_unknowable_revert_m1;emp_computer_systems_design@2_unknowable_revert_m1;m1_values;trends_qtd4_share_ww@0_unknowable_revert_m1,"{""event_E02_cor_cash@1"": 0.0}",3528.91936,1068.39608,30.27544613544244,26.271689742408,,
2026Q3,base,ridge_all_eq,PIT,0,4804.0355,146.813,26028.0,618.5707224745256,370.4249617891469,371.2756215155145,717.5415240944543,282.6430557990087,32.51498424666773,2476.0945985740173,51.54197129838065,2327.9409014259827,;appstore_new_ratings_per_day@1_unknowable_mean;careers_open_roles@1_unknowable_mean;playstore_ratings_new_per_day@1_unknowable_mean,"{""funds_held_musd@1"": 0.09943, ""fx_usd_per_eur@1"": 0.02525, ""fx_broad_dollar@1"": -0.02574, ""ppi_data_hosting@1"": 0.00059, ""event_E02_cor_cash@0"": 0.0}{""event_E05_ops_cash@0"": 0.0, ""appstore_new_ratings_per_day@1"": null, ""playstore_ratings_new_per_day@1"": null, ""emp_business_support_services@1"": -0.04727, ""ppi_insurance_brokerage@1"": 0.00348}{""careers_open_roles@1"": null, ""emp_software_publishers@1"": -0.08652, ""emp_computer_systems_design@1"": -0.01587, ""ahe_information@1"": 0.05295, ""eci_wages_private@1"": 0.0309, ""event_E10_pd_cash@0"": 0.0}{""trends_airbnb_share_us@1"": -0.09642, ""trends_airbnb_share_ww@1"": -0.11486, ""trends_airbnb_us@1"": -0.02973, ""peer_bkng_advertising_yoy@1"": 0.10846, ""peer_expe_sga_yoy@1"": 0.0944, ""trends_qtd4_share_us@0"": -0.04774, ""trends_qtd4_share_ww@0"": -0.02912}{""careers_open_roles@1"": null, ""cpi_sf_bay@1"": 0.03716, ""emp_computer_systems_design@1"": -0.01587}",4744.32212,2361.52179,49.775747309501824,51.30028661149946,50.8,50.085470085470085
