cik,Company Name,SIC,State location,State of Inc,Fiscal Year End
867889,INTERNATIONAL TELECOMMUNICATION DATA SYSTEMS INC,7371,CT,DE,1231
869570,SPSS INC,7372,IL,DE,1231
873287,WAVO CORP,7370,AZ,IN,1231
874097,STATE OF THE ART INC /CA,7372,CA,CA,1231
875570,PEOPLESOFT INC,7372,CA,DE,1231
875942,LEADINGSIDE INC,7372,MA,DE,1231
878556,PER SE TECHNOLOGIES INC,7374,GA,DE,1231
879283,ISOCOR,7372,CA,CA,1231
879898,EDIFY CORP,7372,CA,DE,1231
880321,DENDRITE INTERNATIONAL INC,7372,NJ,NJ,1231
880458,VERTEL CORP,7372,CA,CA,1231
880594,VIEWLOGIC SYSTEMS INC /DE/,7372,MA,DE,1231
881924,SHOLODGE INC,7011,TN,TN,1227
883741,ZAMBA CORP,7370,MN,DE,1231
883983,ELEVON INC,7372,CA,DE,1231
884264,RENO AIR INC/NV/,4512,NV,NV,1231
884497,MEDQUIST INC,7374,NJ,NJ,1231
885474,ARDENT SOFTWARE INC,7372,MA,DE,1231
885720,"Kennedy-Wilson, Inc.",6531,CA,DE,1231
886530,DATATRAK INTERNATIONAL INC,7372,OH,OH,1231
887530,MOMENTUM SOFTWARE CORP,7372,NJ,NY,1231
887784,AURUM SOFTWARE INC,7372,CA,DE,1231
888138,DEWOLFE COMPANIES INC,6531,MA,MA,1231
888245,HOLLYWOOD CASINO CORP,7011,TX,DE,1231
890801,"McAfee, Inc.",7372,CA,DE,1231
89121,SERVICO INC,7011,FL,FL,1231
894562,"Principal Capital Group, Inc.",7371,CA,NV,1231
898904,ATA HOLDINGS CORP,4522,IN,IN,0630
899647,RIVIERA HOLDINGS CORP,7011,NV,NV,1231
900096,ELCOM INTERNATIONAL INC,7371,MA,DE,1231
905038,HMH PROPERTIES INC,7011,MD,DE,1229
905724,FOURTH SHIFT CORP,7372,MN,MN,1231
906519,WONDERWARE CORP,7372,CA,DE,1231
906551,QRS CORP,7374,CA,DE,1231
906595,GREATE BAY HOTEL & CASINO INC,7011,NJ,NJ,1231
908180,CFI PROSERVICES INC,7372,OR,OR,1231
909276,CAPTIVA SOFTWARE CORP,7372,CA,DE,1231
909793,NETMANAGE INC,7372,CA,DE,1231
910391,ONHEALTH NETWORK CO,7372,WA,WA,1231
912548,FTP SOFTWARE INC,7372,MA,MA,1231
912897,PRT FUNDING CORP,7011,NJ,DE,1231
912906,GB PROPERTY FUNDING CORP,7011,NJ,DE,1231
912926,GB HOLDINGS INC,7011,NJ,DE,1231
912928,PRATT CASINO CORP,7011,NJ,DE,1231
915016,NWH INC,7372,NY,DE,1031
917471,EBT INTERNATIONAL INC,7372,RI,DE,0131
917678,NORTHWEST AIRLINES HOLDINGS CORP/PRED,4512,MN,DE,1231
919640,SUPERTEL HOSPITALITY INC,7011,NE,DE,1231
919746,XCELLENET INC /GA/,7372,GA,GA,1231
919794,ENLIVEN MARKETING TECHNOLOGIES CORP,7372,NY,DE,1231
920038,LEARN2 COM INC,7372,NY,DE,1231
920691,TRIPOS INC,7372,MO,UT,1231
920729,INFOSEEK CORP,7372,CA,CA,1231
920941,RED ROOF INNS INC,7011,OH,DE,0102
920992,TECHFORCE CORP,7370,FL,GA,1231
922520,OVID TECHNOLOGIES INC,7370,NY,DE,1231
923472,DOUBLETREE CORP,7011,AR,DE,1231
925072,INNOVEDA INC,7372,MA,DE,1231
925288,ON TECHNOLOGY CORP,7372,MA,DE,1231
926019,OPEN MARKET INC,7372,MA,DE,1231
930885,DOCUMENTUM INC,7372,CA,DE,1231
931784,CAPTARIS INC,7372,WA,WA,1031
932112,APPLIX INC /MA/,7372,MA,MA,1231
932277,ENVOY CORP /TN/,7374,TN,TN,1231
932290,CENTERSPAN COMMUNICATIONS CORP,7372,OR,OR,1231
933524,GENERAL MAGIC INC,7372,CA,DE,1231
934599,STUDIO PLUS HOTELS INC,7011,KY,VA,1231
935001,HCIA INC,7370,MD,MD,1231
936653,REMEDY CORP,7372,CA,DE,1231
937266,C ATS SOFTWARE INC,7372,CA,DE,1231
939730,EXPERT SOFTWARE INC,7372,FL,DE,1231
940181,SkillSoft Ltd,7372,NH,,0131
940716,PSINET INC,7370,VA,NY,1231
941552,ATLAS AIR INC,4522,NY,DE,1231
942317,INTRAV INC,4700,MO,MO,1231
943892,AVANT CORP,7372,CA,DE,1231
943895,USDATA CORP,7372,TX,DE,1231
944458,NETSCAPE COMMUNICATIONS CORP,7372,CA,DE,1231
945093,HNC SOFTWARE INC/DE,7372,CA,DE,1231
945321,LANGUAGEWARE NET CO LTD,7372,L3,,1231
945429,RAPTOR SYSTEMS INC,7372,MA,DE,1231
946487,PURE ATRIA CORP,7372,CA,DE,1231
946733,VACATION BREAK USA INC,7000,FL,FL,1231
947549,VANTIVE CORP,7372,CA,DE,1231
948722,PREMENOS TECHNOLOGY CORP,7372,CA,DE,1231
948845,MIDWEST AIR GROUP INC,4512,WI,WI,1231
948846,AIRTRAN HOLDINGS INC,4512,FL,NV,1231
949229,COMPUTER MANAGEMENT SCIENCES INC,7371,FL,FL,1231
949871,LOGIC WORKS INC,7372,NJ,DE,1231
1000925,TRITEAL CORP,7371,CA,DE,0331
1005406,ULTRADATA CORP,7372,CA,DE,1231
1007021,WORKGROUP TECHNOLOGY CORP,7372,MA,DE,0331
1011028,NETSMART TECHNOLOGIES INC,7374,NY,DE,1231
1028718,VIRTUAL COMMUNITIES INC/DE/,7371,NY,DE,1231
1031107,PEREGRINE SYSTEMS INC,7372,CA,DE,0331
719662,SONA MOBILE HOLDINGS CORP,7372,NV,DE,1231
722056,RATIONAL SOFTWARE CORP,7372,CA,DE,0331
732935,Here To Serve Holding Corp,7372,GA,DE,0930
816746,MOA HOSPITALITY INC,7011,IL,DE,1231
833829,WIND RIVER SYSTEMS INC,7371,CA,DE,0131
853273,BORLAND SOFTWARE CORP,7372,TX,DE,1231
857323,GTECH HOLDINGS CORP,7370,RI,DE,0223
859014,COMPUWARE CORP,7372,MI,MI,0331
860401,FAR VISTA INTERACTIVE CORP.,7372,A9,NV,1231
878197,MICROPROSE INC/DE,7372,CA,DE,0331
878483,BARRA INC /CA,7370,CA,DE,0331
881975,COMPUTER TECHNOLOGY ASSOCIATES INC,7371,MD,CO,1231
889987,SYSTEMSOFT CORP,7372,MA,DE,0131
897893,PEERLESS SYSTEMS CORP,7372,CT,DE,0131
898660,STATION CASINOS INC,7011,NV,NV,1231
900748,SANCTUARY WOODS MULTIMEDIA CORP,7370,CA,DE,0331
904020,FLYI INC,4512,VA,DE,1231
908440,MANUGISTICS GROUP INC,7372,MD,DE,0228
912145,AMERISTAR CASINOS INC,7011,NV,NV,1231
914397,GREAT LAKES AVIATION LTD,4512,WY,IA,1231
915870,CERPLEX INC,7370,CA,DE,1231
916536,HAMMONS JOHN Q HOTELS LP,7011,MO,DE,1229
917062,VISIGENIC SOFTWARE INC,7372,CA,DE,0331
922285,GEOWORKS /CA/,7372,CA,DE,0331
925524,SEEC INC,7372,PA,PA,0331
930239,WESTERN PACIFIC AIRLINES INC /DE/,4512,CO,DE,1231
930796,HAMMONS JOHN Q HOTELS INC,7011,MO,DE,0101
933091,CONCENTRA CORP,7372,MA,DE,0331
938481,DATASTREAM SYSTEMS INC,7372,SC,DE,1231
945446,INFERENCE CORP /CA/,7372,CA,DE,0131
947427,AXS ONE INC,7372,NJ,DE,1231
1001539,LEARMONTH & BURCHETT MANAGEMENT SYSTEMS PLC \ENGLAND\,7372,TX,X0,0430
1016243,INDUSTRI MATEMATIK INTERNATIONAL CORP,7372,NY,DE,0430
1018146,SUNBURST HOSPITALITY CORP,7011,MD,DE,0531
1022080,MIDWAY GAMES INC,7372,IL,DE,1231
1023393,VERSATILITY INC,7372,VA,DE,0430
1024124,THOUSAND TRAILS INC /DE/,7000,TX,DE,0630
1034754,WHG RESORTS & CASINOS INC,7011,PR,DE,0630
1036436,GENESYS TELECOMMUNICATIONS LABORATORIES INC,7372,CA,CA,0630
758540,GREAT PLAINS SOFTWARE INC,7372,ND,MN,0531
832345,DESERT SPRINGS MARRIOTT LIMITED PARTNERSHIP,7011,MD,DE,1231
844008,CONSYGEN INC,7372,AZ,TX,0531
870345,QUALIX GROUP INC,7372,CA,DE,1231
880562,DAEGIS INC.,7372,CA,DE,0430
889085,INTERNATIONAL NETWORK SERVICES INC,7371,CA,DE,0630
895095,INSIGHTFUL CORP,7372,WA,DE,1231
913887,GAMETEK INC,7372,CA,DE,0731
916354,OBJECTSHARE INC,7372,CA,DE,0331
1001616,WEBTV NETWORKS INC,7372,CA,CA,0630
1008116,METROWERKS INC /TX/,7372,TX,,0731
1020716,INTELLISYNC CORP,7372,CA,DE,0731
1023184,ROGUE WAVE SOFTWARE INC /OR/,7372,CO,DE,0930
1023876,MANCHESTER TECHNOLOGIES INC,7371,NY,NY,0731
1029553,GO2NET INC,7374,WA,DE,0930
1032517,UP SEDONA INC,7000,AZ,AZ,0831
1033864,DOCUCORP INTERNATIONAL INC,7372,TX,DE,0731
1040622,MARCAM SOLUTIONS INC,7372,MA,DE,0930
770809,ATLANTA MARRIOTT MARQUIS LTD PARTNERSHIP,7011,MD,DE,1231
845807,Voyant International CORP,7372,CA,NV,1231
1000495,VISUAL NETWORKS INC,7372,MD,DE,1231
1002040,FOREFRONT GROUP INC/DE,7372,TX,DE,1231
1010026,3DFX INTERACTIVE INC,7372,CA,CA,0201
1011418,INTERVU INC,7371,CA,DE,1231
1011632,PERITUS SOFTWARE SERVICES INC,7371,MA,MA,1231
1015464,FLEXIINTERNATIONAL SOFTWARE INC/CT,7372,CT,DE,1231
1018833,QUADRAMED CORP,7371,VA,DE,1231
1020579,OMTOOL LTD,7372,MA,DE,1231
1020620,AT HOME CORP,7370,CA,DE,1231
1021252,TRENDWEST RESORTS INC,6531,WA,OR,1231
1023396,CHARTHOUSE SUITES VACATION OWNERSHIP INC,7011,WI,,1231
1026493,SPR INC,7370,IL,DE,1231
1026965,METRO INFORMATION SERVICES INC,7370,VA,VA,1231
1028339,NEW ERA OF NETWORKS INC,7371,CO,DE,1231
1028461,COVANSYS CORP,7371,MI,MI,1231
1029299,"DELTEK, INC",7371,VA,DE,1231
1029753,VISTANA INC,7011,FL,FL,1231
1030341,NETWORK SOLUTIONS INC /DE/,7372,VA,DE,1231
1030484,RENAISSANCE LEARNING INC,7372,WI,WI,0731
1032330,LHS GROUP INC,7371,GA,DE,1231
1033032,SILVERLEAF RESORTS INC,6531,TX,,1231
1034956,ESHARE COMMUNICATIONS INC,7374,GA,GA,1231
1037186,ARIS CORP/,7370,WA,WA,1231
1038078,BRIDGESTREET ACCOMMODATIONS INC,7011,OH,DE,1231
1038271,MADE2MANAGE SYSTEMS INC,7372,IN,IN,1231
1039064,TRAVEL SERVICES INTERNATIONAL INC,4700,FL,FL,1231
1039206,WMF GROUP LTD,6531,VA,DE,1231
1039208,800 TRAVEL SYSTEMS INC,4700,FL,FL,1231
1039276,MERCATOR SOFTWARE INC,7372,CT,DE,1231
1039300,GALILEO INTERNATIONAL INC,7374,NY,DE,1231
1040261,PEGASUS SOLUTIONS INC,7374,TX,DE,1231
1040426,SYNTEL INC,7371,MI,MI,1231
1040596,CHOICEPOINT INC,7374,GA,GA,1231
1041333,INDUS INTERNATIONAL INC,7372,GA,DE,0331
1041540,EXECUSTAY CORP,7000,MD,MD,1231
1042799,CONDOR TECHNOLOGY SOLUTIONS INC,7374,MD,DE,1231
1042814,OMEGA RESEARCH INC,7372,FL,FL,1231
1045445,UBICS INC,7371,PA,DE,1231
1045560,ENHERENT CORP,7371,NJ,DE,1231
1047121,PREVIEW TRAVEL INC,4700,CA,DE,1231
1048447,ATLANTA MARRIOTT MARQUIS II LIMITED PARTNERSHIP,7011,MD,DE,1231
1049533,PROMUS HOTEL CORP/DE/,7011,TN,DE,1231
27099,DATATAB INC,7374,NY,NY,1231
352683,SAGA SYSTEMS INC /DE/,7372,VA,DE,1231
782995,AT COMM CORP,7372,CA,DE,1231
798757,EDWARDS J D & CO,7372,CO,CO,1031
813807,COURTYARD BY MARRIOTT LIMITED PARTNERSHIP,7011,MD,DE,1231
829092,MARRIOTT RESIDENCE INN LIMITED PARTNERSHIP,7011,MD,DE,1231
841283,MARRIOTT RESIDENCE INN II LIMITED PARTNERSHIP,7011,MD,DE,1231
850994,"LAS VEGAS SANDS, LLC",7011,NV,NV,1231
853372,EFFECTIVE MANAGEMENT SYSTEMS INC,7372,WI,WI,1130
854418,LANDMARK SYSTEMS CORP,7372,VA,VA,1231
871696,INFORMATION MANAGEMENT ASSOCIATES INC,7372,CT,CT,1231
882537,CREATOR CAPITAL LTD,7372,A1,D0,1231
890640,COREL CORP,7372,A6,A6,1130
894253,PEROT SYSTEMS CORP,7374,TX,DE,1231
906337,PM Liquidating Corp.,7374,GA,FL,1231
911434,HOTELWORKS COM INC,7011,FL,NY,1231
912888,VITAL IMAGES INC,7372,MN,MN,1231
915290,CONCORD COMMUNICATIONS INC,7372,MA,MA,1231
928753,BUSINESS OBJECTS S.A.,7372,CA,,1231
935497,MDSI MOBILE DATA SOLUTIONS INC /CAN/,7372,A1,A1,1231
945688,SPORTSLINE COM INC,7374,FL,DE,1231
946323,MIDWAY AIRLINES CORP,4512,NC,DE,1231
946842,AMBASSADORS INTERNATIONAL INC,4700,CA,DE,0526
1013742,OZEMAIL LTD,7374,C3,,1231
1016741,GRAND COURT LIFESTYLES INC,6531,FL,DE,0131
1018336,INFORMATION ARCHITECTS CORP,7372,FL,NC,1231
1029443,SPIGADORO INC,7371,NY,DE,1231
1047118,INFORMATION ADVANTAGE INC,7372,MN,DE,0131
1056294,BRIO SOFTWARE INC,7372,CA,DE,0331
728360,U S SHELTER CORP /DE/,6531,SC,DE,1231
831232,"Gottaplay Interactive, Inc.",7372,NY,NV,0930
851943,SECURED SERVICES INC,7371,A6,DE,1231
888028,NETPLEX GROUP INC,7372,VA,NY,1231
921929,FRONTIER AIRLINES INC /CO/,4512,CO,CO,0331
98583,ASSEMBLY & MANUFACTURING SYSTEMS INC,7374,IL,UT,1231
1025148,MOBIUS MANAGEMENT SYSTEMS INC,7372,NY,DE,0630
1028751,PROBUSINESS SERVICES INC,7374,CA,DE,1231
1041711,MASTERPIECE TECHNOLOGY GROUP INC,7372,OH,UT,0331
1042821,PERVASIVE SOFTWARE INC,7372,TX,DE,0630
1043915,LOGILITY INC,7372,GA,GA,0430
1051490,EXTENDED SYSTEMS INC,7372,ID,DE,0630
1055455,NAVIGANT INTERNATIONAL INC,4700,CO,DE,1231
831251,ZENITH VENTURES CORP,7371,CA,DE,1231
1036425,MICROMUSE INC,7372,CA,DE,1031
1002390,"America's Suppliers, Inc.",7372,AZ,DE,1231
1003282,INTERNET COMMERCE & COMMUNICATIONS INC,7370,CO,DE,1231
1006591,CUSEEME NETWORKS INC,7372,NH,DE,1231
1009575,HLTH CORP,7374,NJ,DE,1231
1013334,ASPECT DEVELOPMENT INC,7372,CA,DE,1231
1016139,ALLAIRE CORP,7372,MA,DE,1231
1031283,ENTRUST INC,7371,TX,MD,1231
1031911,INGENUUS CORP,7372,CA,DE,1130
1036419,NETGRAVITY INC,7372,CA,DE,1231
1036824,CYBEAR INC,7374,FL,DE,1231
1039223,GLENBOROUGH PROPERTIES L P,7000,CA,,1231
1040956,VERIO INC,7374,CO,DE,1231
1043431,BEST SOFTWARE INC,7372,VA,VA,0331
1043946,VERTICALNET INC,7372,PA,PA,1231
1049480,DOUBLECLICK INC,7372,NY,DE,1231
1051556,VIAGRAFIX CORP,7372,OK,OK,1231
1052196,DSET CORP,7371,NJ,NJ,1231
1052327,CLICK2LEARN INC/DE/,7371,WA,DE,1231
1052439,COMMAND SYSTEMS INC,7371,CT,,1231
1052743,FRONTLINE CAPITAL GROUP,6531,NY,DE,1231
1053148,INTERNET SECURITY SYSTEMS INC/GA,7372,GA,DE,1231
1054636,US FRANCHISE SYSTEMS INC/,7011,GA,DE,1231
1054836,FUNDTECH LTD,7372,NJ,,1231
1055246,UNIGRAPHICS SOLUTIONS INC,7372,MO,DE,1231
1057232,INTERPLAY ENTERTAINMENT CORP,7372,CA,DE,1231
1057507,RESORTQUEST INTERNATIONAL INC,7011,TN,DE,1231
1058033,NORTHWEST AIRLINES CORP,4512,MN,DE,1231
1058083,IMS HEALTH INC,7374,CT,DE,1231
1058870,RESORT AT SUMMERLIN L P,7011,NV,NV,1231
1058872,RESORT AT SUMMERLIN INC,7011,NV,NV,1231
1059127,ALADDIN GAMING HOLDING LLC,7011,NV,NV,1231
1059128,ALADDIN GAMING ENTERPRISES INC,7011,NV,NV,1231
1059341,INTERSTATE HOTELS & RESORTS INC,7011,VA,DE,1231
1059760,BRISTOL HOTELS & RESORTS,7011,TX,DE,1231
1060233,INTERNATIONAL INTEGRATION INC,7371,MA,DE,1231
1060274,WAM NET INC,7374,MN,MN,1231
1060531,BEYOND COM CORP,7372,CA,DE,1231
1061129,CALAIR LLC,4512,TX,DE,1231
1061202,CLASSIC VACATION GROUP INC,4700,CA,NY,1231
1061566,EARTHLINK NETWORK INC /DE/,7370,CA,DE,1231
1061646,BINDVIEW DEVELOPMENT CORP,7372,TX,TX,1231
1061762,TOWNE SERVICES INC,7374,GA,GA,1231
1062478,ACTUATE CORP,7372,CA,DE,1231
1062621,SOFTWORKS INC,7372,VA,VA,1231
1062777,GEOCITIES,7372,CA,DE,1231
1063254,S1 CORP /DE/,7370,GA,DE,1231
1065869,RHYTHMS NET CONNECTIONS INC,7370,CO,DE,1231
1066138,LODGIAN INC,7011,GA,DE,1231
1067056,DICE INC,7374,NY,DE,1231
1068052,EPIC RESORTS LLC,6531,PA,DE,1231
1070361,ARTIFICIAL LIFE INC,7372,NY,DE,1231
1070658,CYBERNET INTERNET SERVICES INTERNATIONAL INC,7374,A1,DE,1231
1070752,BARCELO CRESTLINE CORP,7011,MD,MD,0101
1070794,CAESARS ENTERTAINMENT INC,7011,NV,DE,1231
1071923,INFOSEEK CORP /DE/,7372,CA,DE,0930
26990,DATA DIMENSIONS INC,7371,WA,DE,1231
314436,TIMBERLINE SOFTWARE CORPORATION,7372,OR,OR,1231
804152,E PRIME AEROSPACE CORP,4522,VA,CO,0930
824740,PRODIGY COMMUNICATIONS CORP,7370,TX,DE,1231
866492,"Tectonic Network, Inc",7372,GA,DE,0630
915508,CATALYST INTERNATIONAL INC,7372,WI,DE,1231
916513,FORECROSS CORP,7372,CA,CA,0930
924505,INTRADO INC,7374,CO,DE,1231
924546,MEDIABIN INC,7370,GA,GA,1231
935322,ECOMETRY CORP,7372,FL,FL,1231
945379,COM21 INC,7370,CA,DE,1231
1023767,MC INFORMATICS INC,7372,CO,CA,1231
1031798,BEA SYSTEMS INC,7372,CA,DE,0131
1042291,ILINC COMMUNICATIONS INC,7370,AZ,DE,0630
1052773,ATLANTIC DATA SERVICES INC,7374,MA,MA,0331
1057709,CARREKER CORP,7374,TX,DE,0131
1059976,NEXT GENERATION TECHNOLOGY HOLDINGS INC,7372,IL,DE,1231
1063450,GALAXY ENTERPRISES INC /NV/,7370,UT,NV,1231
1066048,FINE AIR SERVICES CORP,4522,FL,DE,1231
1072978,NEON SYSTEMS INC,7372,TX,DE,0331
1073967,SERENA SOFTWARE INC,7372,CA,DE,0131
846469,HUDSON HOTELS CORP,7011,NY,NY,1231
867347,STELLENT INC,7372,MN,MN,0331
919869,CRG Liquidation CO,4700,N4,,1231
1062779,MEDE AMERICA CORP /,7374,NY,DE,1231
1073292,MOMENTUM BUSINESS APPLICATIONS INC,7372,CA,DE,1231
1079451,SILKNET SOFTWARE INC,7372,NH,DE,0630
1082000,CAREINSITE INC,7374,NJ,DE,0630
1084827,NETIQ CORP,7372,CA,,0630
887614,ACCELIO CORP,7372,A6,A1,0430
917300,WASATCH INTERACTIVE LEARNING CORP,7372,UT,WA,0228
1009386,NETOBJECTS INC,7372,CA,DE,
1066026,CONCUR TECHNOLOGIES INC,7372,WA,DE,0930
1084755,ARIBA INC,7372,CA,DE,0930
1002658,DALEEN TECHNOLOGIES INC,7372,FL,DE,1231
1008130,STYLECLICK COM INC,7372,CA,CA,1231
1014383,ONYX SOFTWARE CORP/WA,7372,WA,WA,1231
1018035,JUNO ONLINE SERVICES INC,7370,CA,DE,1231
1022509,TUMBLEWEED COMMUNICATIONS CORP,7372,CA,DE,1231
1027108,INTERACT COMMERCE CORP,7372,AZ,DE,1231
1028425,POET HOLDINGS INC,7372,CA,DE,1231
1028584,"AMICAS, Inc.",7372,MA,DE,1231
1036290,COBALT GROUP INC,7374,WA,WA,1231
1039242,BLUESTONE SOFTWARE INC,7372,PA,DE,1231
1042185,VIGNETTE CORP,7372,TX,DE,1231
1042431,INTERWOVEN INC,7372,CA,CA,1231
1047499,NEXPRISE INC,7372,CA,DE,1231
1048044,TELELOGIC CONFIGURATION MANAGEMENT INC,7371,CA,DE,1231
1050808,VITRIA TECHNOLOGY INC,7372,CA,DE,1231
1051118,TENFOLD CORP /UT,7371,UT,DE,1231
1052593,"ITA Holdings, Inc.",7372,MA,DE,1231
1057334,STARMEDIA NETWORK INC,7374,NY,DE,1231
1058425,S Wind-up CORP,7372,CA,DE,1231
1059155,"GoRemote Internet Communications, Inc.",7372,CA,DE,1231
1060326,INTERWORLD CORP,7372,NY,DE,1231
1061261,JAWZ INC,7371,A0,DE,1231
1061310,MULTEX COM INC,7374,NY,DE,1231
1062019,WATCHGUARD TECHNOLOGIES INC,7372,WA,DE,1231
1063085,CATAPULT COMMUNICATIONS CORP,7372,CA,CA,0930
1065152,AREMISSOFT CORP /DE/,7372,NJ,DE,1231
1065351,INET TECHNOLOGIES INC,7372,TX,DE,
1067797,PRIMUS KNOWLEDGE SOLUTIONS INC,7372,WA,WA,1231
1068292,CLARENT CORP/DE,7372,CA,DE,1231
1069469,GOLDLEAF FINANCIAL SOLUTIONS INC.,7372,GA,TN,1231
1070052,PROXICOM INC,7371,VA,DE,1231
1072780,INTERSTATE HOTELS CORP,7011,PA,MD,1231
1074564,INFOWAVE SOFTWARE INC,7372,A1,,
1075244,HIGH SPEED ACCESS CORP,7370,KY,DE,1231
1075314,"ABOUT, INC.",7370,NY,DE,
1075316,WEBTRENDS CORP,7372,OR,OR,
1076411,CHEAP TICKETS INC,4700,HI,DE,1231
1076732,USINTERNETWORKING INC,7371,MD,DE,1231
1077866,LOOKSMART LTD,7374,CA,DE,1231
1078284,MAPQUEST COM INC,7374,PA,,1231
1078295,MARIMBA INC,7372,CA,DE,1231
1078404,ARDENT COMMUNICATIONS INC,7374,VA,DE,1231
1079880,ONESOURCE INFORMATION SERVICES INC,7374,MA,DE,1231
1080099,INFORMATICA LLC,7372,CA,DE,1231
1082064,BACKWEB TECHNOLOGIES LTD,7372,CA,,1231
1082526,SCIQUEST INC,7372,NC,DE,1231
1082797,MYPOINTS COM INC,7370,CA,DE,1231
1083318,INTERACTIVE INTELLIGENCE INC,7372,IN,IN,1231
1083846,PREFERENCE TECHNOLOGIES INC,7372,NV,NV,0430
1084145,RAMP NETWORKS INC,7371,CA,DE,1231
1084400,PERSISTENCE SOFTWARE INC,7372,CA,CA,1231
1084408,VERITAS SOFTWARE CORP /DE/,7372,CA,DE,1231
1084561,RSTAR CORP,7370,CA,DE,1231
1084866,BE FREE INC,7374,MA,DE,1231
1085278,LOGIO INC,7370,UT,NV,1231
1085280,TIBCO SOFTWARE INC,7372,CA,DE,1130
1085621,Actua Corp,7371,PA,DE,1231
1085634,VOYAGER NET INC,7374,MI,DE,1231
1085770,MOVE INC,6531,CA,DE,1231
1086195,ART TECHNOLOGY GROUP INC,7372,MA,DE,1231
1087322,LUMINANT WORLDWIDE CORP,7370,TX,DE,1231
1087879,NETWORK COMMERCE INC,7374,WA,WA,1231
1087955,VIXEL CORP,7371,WA,DE,1231
1088033,QUEST SOFTWARE INC,7372,CA,CA,1231
1088820,LOISLAW COM INC,7370,AR,AR,1231
1089026,VIADOR INC,7372,CA,DE,1231
1089508,RIVIERA BLACK HAWK INC,7011,CO,CO,1231
1089717,INTERTRUST TECHNOLOGIES Corp,7371,CA,DE,1231
1090445,HOMESERVICES COM INC,6531,MN,DE,1231
1090709,ANTEON CORP,7370,VA,VA,1231
1092325,RESOURCEPHOENIX COM,7371,CA,DE,1231
1092458,TRIZETTO GROUP INC,7374,CA,DE,1231
1093193,CYSIVE INC,7371,VA,DE,1231
1093242,IMANAGE INC,7372,CA,DE,1231
1094360,RETEK INC,7372,MN,DE,1231
1094561,QUOVADX INC,7372,CO,DE,1231
1094998,OFFICIAL PAYMENTS CORP,7374,CT,DE,1231
1095157,CAMINUS CORP,7372,NY,DE,1231
1095330,SYMYX TECHNOLOGIES INC,7372,CA,DE,1231
1095825,EBENX INC,7370,MN,MN,1231
1097338,WITNESS SYSTEMS INC,7372,GA,DE,1231
1098402,VIA NET WORKS INC,7370,VA,DE,1231
1098834,FARGO ELECTRONICS INC,7371,MN,,1231
1099531,VANTAGEMED CORP,7372,CA,DE,1231
1102541,"EarthLink Holdings, LLC",7370,AR,DE,1231
727489,PREDICTIVE SYSTEMS INC,7371,NY,DE,1231
798538,ADEN ENTERPRISES INC,4700,NE,CA,0430
897265,ENTRADE INC,7372,IL,PA,1231
916704,METASOLV INC,7371,TX,DE,1231
923899,MEDICALOGIC/MEDSCAPE INC,7374,OR,OR,1231
934280,CYBERSOURCE CORP,7374,CA,DE,1231
1002131,LERNOUT & HAUSPIE SPEECH PRODUCTS NV,7372,MA,C9,1231
1024678,QUINTUS CORP,7372,CA,DE,0331
1035096,WEBMETHODS INC,7371,VA,DE,0331
1076641,NIKU CORP,7372,CA,DE,0131
1079368,CI4NET COM INC,4700,NY,DE,
1080306,PORTAL SOFTWARE INC,7371,CA,DE,0130
1081394,SCIENT CORP,7370,CA,DE,1231
1082275,"CAPITAL MARKETS TECHNOLOGIES, INC.",7372,IL,FL,1231
1082456,LIQUENT INC,7372,PA,DE,0331
1087243,ACCRUE SOFTWARE INC,7372,CA,DE,0331
1090908,"DETERMINE, INC.",7372,IN,DE,0331
1093819,"CARGO CONNECTION LOGISTICS HOLDING, INC.",4700,NY,FL,1231
1094451,SKILLSOFT CORP,7372,NH,DE,0131
1096689,OPTIO SOFTWARE INC,7372,GA,GA,0131
1097892,LIGHTSPAN INC,7372,CA,DE,0131
1099730,EPIXTAR CORP,7374,FL,FL,1231
1103088,BLAZE SOFTWARE INC,7372,CA,,0331
746782,COGNOS INC,7372,A6,CA,0228
840254,GREYSTONE DIGITAL TECHNOLOGY INC,7372,CA,DE,0331
849291,MEDIAX CORP,7374,CA,NV,1231
944947,EnergyConnect Group Inc,7370,OR,OR,0102
1039578,STARNET COMMUNICATIONS INTERNATIONAL INC/ FA,7374,A1,DE,1231
1070380,SABA SOFTWARE INC,7372,CA,DE,0531
1075710,CERTICOM CORP,7371,A6,A6,1231
1082397,VIEWLOCITY INC,7372,GA,,1231
1085776,LIBERATE TECHNOLOGIES,7372,CA,DE,0531
1088653,AGILE SOFTWARE CORP,7372,CA,DE,0430
1089944,NETZERO INC,7370,CA,DE,0630
1094005,SINA CORP,7372,F4,,1231
1095357,EXPEDIA INC,4700,WA,WA,1231
1100395,AMERICA ONLINE LATIN AMERICA INC,7370,FL,DE,1231
1103234,MOLDFLOW CORP,7372,MA,,0630
786998,MATRIXONE INC,7372,MA,DE,0630
866535,"Retail Pro, Inc.",7372,CA,DE,0331
885520,ALTERNATIVE TECHNOLOGY RESOURCES INC,7371,CA,DE,0630
1096555,"Myriad Interactive Media, Inc.",7374,A6,DE,0630
1110903,NETWORK ENGINES INC,7372,MA,DE,0930
857914,TALARIAN CORP,7372,CA,CA,0930
1003265,ELOQUENT INC,7371,CA,DE,1231
1026380,RESONATE INC,7372,CA,DE,1231
