date,close,n_targets,mean_target,median_target,n_rated_24m,share_buy_24m,share_hold_or_worse_24m,share_sell_24m,pt_premium_pct
2023-12-08,140.67999267578125,28,139.32142857142858,140.5,35,0.3142857142857143,0.6857142857142857,0.11428571428571428,-0.9657123792177646
2023-12-11,142.91000366210938,28,139.32142857142858,140.5,35,0.3142857142857143,0.6857142857142857,0.11428571428571428,-2.5110734019470504
2023-12-12,140.5500030517578,28,137.85714285714286,140.0,35,0.3142857142857143,0.6857142857142857,0.14285714285714285,-1.9159446006011827
2023-12-13,144.50999450683594,28,137.85714285714286,140.0,35,0.3142857142857143,0.6857142857142857,0.14285714285714285,-4.603731162261148
2023-12-14,147.25999450683594,28,137.85714285714286,140.0,35,0.3142857142857143,0.6857142857142857,0.14285714285714285,-6.385204400680989
2023-12-15,146.60000610351562,28,137.85714285714286,140.0,35,0.3142857142857143,0.6857142857142857,0.14285714285714285,-5.9637536714693855
2023-12-18,147.5,28,137.85714285714286,140.0,35,0.3142857142857143,0.6857142857142857,0.14285714285714285,-6.537530266343827
2023-12-19,146.91000366210938,28,137.85714285714286,140.0,35,0.3142857142857143,0.6857142857142857,0.14285714285714285,-6.162181321421755
2023-12-20,141.07000732421875,28,138.21428571428572,140.0,35,0.3142857142857143,0.6857142857142857,0.14285714285714285,-2.024329383757506
2023-12-21,142.08999633789062,28,138.21428571428572,140.0,35,0.3142857142857143,0.6857142857142857,0.14285714285714285,-2.7276449598805264
2023-12-22,140.8000030517578,28,138.21428571428572,140.0,35,0.3142857142857143,0.6857142857142857,0.14285714285714285,-1.836446932832514
2023-12-26,138.72000122070312,28,138.21428571428572,140.0,35,0.3142857142857143,0.6857142857142857,0.14285714285714285,-0.3645584645092459
2023-12-27,136.5500030517578,28,138.21428571428572,140.0,35,0.3142857142857143,0.6857142857142857,0.14285714285714285,1.2188082206758155
2023-12-28,137.0,28,138.21428571428572,140.0,35,0.3142857142857143,0.6857142857142857,0.14285714285714285,0.8863399374348324
2023-12-29,136.13999938964844,28,138.21428571428572,140.0,35,0.3142857142857143,0.6857142857142857,0.14285714285714285,1.5236420845723853
2024-01-02,134.47999572753906,28,138.21428571428572,140.0,35,0.3142857142857143,0.6857142857142857,0.14285714285714285,2.7768367827081475
2024-01-03,133.4199981689453,28,138.21428571428572,140.0,35,0.3142857142857143,0.6857142857142857,0.14285714285714285,3.593380011345504
2024-01-04,133.72000122070312,28,138.21428571428572,140.0,35,0.3142857142857143,0.6857142857142857,0.14285714285714285,3.3609665364606522
2024-01-05,135.97999572753906,28,138.21428571428572,140.0,35,0.3142857142857143,0.6857142857142857,0.14285714285714285,1.643101968633287
2024-01-08,140.0800018310547,28,138.39285714285714,142.5,35,0.3142857142857143,0.6857142857142857,0.14285714285714285,-1.2044150957624566
2024-01-09,139.52999877929688,29,138.24137931034483,140.0,36,0.3055555555555556,0.6944444444444444,0.1388888888888889,-0.923542951498435
2024-01-10,139.75999450683594,29,138.24137931034483,140.0,36,0.3055555555555556,0.6944444444444444,0.1388888888888889,-1.0865879051081606
2024-01-11,139.4499969482422,29,138.24137931034483,140.0,36,0.3055555555555556,0.6944444444444444,0.1388888888888889,-0.8667032372513761
2024-01-12,137.13999938964844,29,138.24137931034483,140.0,36,0.3055555555555556,0.6944444444444444,0.1388888888888889,0.8031062604624273
2024-01-16,135.02000427246094,29,138.24137931034483,140.0,36,0.3055555555555556,0.6944444444444444,0.1388888888888889,2.3858501969703516
2024-01-17,134.97999572753906,29,138.93103448275863,145.0,36,0.3055555555555556,0.6944444444444444,0.1388888888888889,2.9271291156319545
2024-01-18,137.0399932861328,29,138.93103448275863,145.0,36,0.3055555555555556,0.6944444444444444,0.1388888888888889,1.3799192128369553
2024-01-19,139.92999267578125,29,138.93103448275863,145.0,36,0.3055555555555556,0.6944444444444444,0.1388888888888889,-0.7138985530694697
2024-01-22,142.00999450683594,29,138.93103448275863,145.0,36,0.3055555555555556,0.6944444444444444,0.1388888888888889,-2.1681291058208485
2024-01-23,142.3000030517578,29,138.93103448275863,145.0,36,0.3055555555555556,0.6944444444444444,0.1388888888888889,-2.3675112415660338
2024-01-24,141.19000244140625,29,138.93103448275863,145.0,36,0.3055555555555556,0.6944444444444444,0.1388888888888889,-1.5999489479328277
2024-01-25,142.11000061035156,29,138.93103448275863,145.0,36,0.3055555555555556,0.6944444444444444,0.1388888888888889,-2.2369756624723847
2024-01-26,149.6199951171875,29,138.93103448275863,145.0,36,0.3055555555555556,0.6944444444444444,0.1388888888888889,-7.144072305347226
2024-01-29,152.6999969482422,29,139.27586206896552,145.0,36,0.3055555555555556,0.6944444444444444,0.1388888888888889,-8.79118215295498
2024-01-30,149.44000244140625,29,139.79310344827587,145.0,36,0.3055555555555556,0.6944444444444444,0.1388888888888889,-6.455365923132139
2024-01-31,144.13999938964844,29,139.79310344827587,145.0,36,0.3055555555555556,0.6944444444444444,0.1388888888888889,-3.015745774787859
2024-02-01,146.49000549316406,29,139.79310344827587,145.0,36,0.3055555555555556,0.6944444444444444,0.1388888888888889,-4.571576076021577
2024-02-02,146.5500030517578,29,139.79310344827587,145.0,36,0.3055555555555556,0.6944444444444444,0.1388888888888889,-4.610644464535129
2024-02-05,144.77999877929688,29,140.41379310344828,145.0,36,0.3055555555555556,0.6944444444444444,0.1388888888888889,-3.0157519772496033
2024-02-06,144.52999877929688,29,140.41379310344828,145.0,36,0.3055555555555556,0.6944444444444444,0.1388888888888889,-2.8479939878323868
2024-02-07,147.5500030517578,29,140.41379310344828,145.0,36,0.3055555555555556,0.6944444444444444,0.1388888888888889,-4.836468858496923
2024-02-08,150.5399932861328,29,140.41379310344828,145.0,36,0.3055555555555556,0.6944444444444444,0.1388888888888889,-6.726584717881289
2024-02-09,147.59500122070312,29,140.41379310344828,145.0,35,0.3142857142857143,0.6857142857142857,0.14285714285714285,-4.865481932221116
2024-02-12,153.8000030517578,29,140.41379310344828,145.0,35,0.3142857142857143,0.6857142857142857,0.14285714285714285,-8.703647387968328
2024-02-13,150.82000732421875,29,140.41379310344828,145.0,35,0.3142857142857143,0.6857142857142857,0.14285714285714285,-6.899757137924123
2024-02-14,148.1999969482422,29,143.79310344827587,145.0,35,0.2857142857142857,0.7142857142857143,0.14285714285714285,-2.973612409388504
2024-02-15,157.69000244140625,29,143.79310344827587,145.0,35,0.2857142857142857,0.7142857142857143,0.14285714285714285,-8.812796485493191
2024-02-16,152.50999450683594,28,143.75,145.0,35,0.2857142857142857,0.7142857142857143,0.14285714285714285,-5.743882251889588
2024-02-20,148.14999389648438,27,143.7037037037037,145.0,35,0.2857142857142857,0.7142857142857143,0.14285714285714285,-3.001208488666829
2024-02-21,149.24000549316406,27,143.7037037037037,145.0,35,0.2857142857142857,0.7142857142857143,0.14285714285714285,-3.709663351435588
2024-02-22,155.25999450683594,27,143.7037037037037,145.0,35,0.2857142857142857,0.7142857142857143,0.14285714285714285,-7.443186404739588
2024-02-23,152.66000366210938,27,143.7037037037037,145.0,35,0.2857142857142857,0.7142857142857143,0.14285714285714285,-5.866828077791187
2024-02-26,149.27000427246094,27,143.7037037037037,145.0,35,0.2857142857142857,0.7142857142857143,0.14285714285714285,-3.729014811708009
2024-02-27,152.05999755859375,27,143.7037037037037,145.0,35,0.2857142857142857,0.7142857142857143,0.14285714285714285,-5.495392600983107
2024-02-28,153.42999267578125,27,143.7037037037037,145.0,35,0.2857142857142857,0.7142857142857143,0.14285714285714285,-6.33923576639318
2024-02-29,157.47000122070312,27,143.7037037037037,145.0,35,0.2857142857142857,0.7142857142857143,0.14285714285714285,-8.742171467761139
2024-03-01,159.72000122070312,27,143.7037037037037,145.0,35,0.2857142857142857,0.7142857142857143,0.14285714285714285,-10.027734406831057
2024-03-04,158.08999633789062,27,143.7037037037037,145.0,35,0.2857142857142857,0.7142857142857143,0.14285714285714285,-9.100065132166025
2024-03-05,159.3300018310547,27,143.7037037037037,145.0,35,0.2857142857142857,0.7142857142857143,0.14285714285714285,-9.807505145151707
2024-03-06,163.8699951171875,27,143.7037037037037,145.0,35,0.2857142857142857,0.7142857142857143,0.14285714285714285,-12.30627449464583
2024-03-07,163.5399932861328,27,143.7037037037037,145.0,35,0.2857142857142857,0.7142857142857143,0.14285714285714285,-12.129320286642765
2024-03-08,164.91000366210938,27,143.7037037037037,145.0,35,0.2857142857142857,0.7142857142857143,0.14285714285714285,-12.859316892537398
2024-03-11,162.99000549316406,27,143.7037037037037,145.0,35,0.2857142857142857,0.7142857142857143,0.14285714285714285,-11.832812528047466
2024-03-12,166.6699981689453,27,143.7037037037037,145.0,35,0.2857142857142857,0.7142857142857143,0.14285714285714285,-13.779501240506287
2024-03-13,164.75999450683594,27,143.7037037037037,145.0,35,0.2857142857142857,0.7142857142857143,0.14285714285714285,-12.779977849694946
2024-03-14,166.44000244140625,27,144.7037037037037,145.0,35,0.2857142857142857,0.7142857142857143,0.14285714285714285,-13.059540025754702
2024-03-15,160.63999938964844,27,144.7037037037037,145.0,35,0.2857142857142857,0.7142857142857143,0.14285714285714285,-9.920502830238231
2024-03-18,161.86000061035156,27,144.7037037037037,145.0,35,0.2857142857142857,0.7142857142857143,0.14285714285714285,-10.5994667255368
2024-03-19,161.7899932861328,27,144.7037037037037,145.0,35,0.2857142857142857,0.7142857142857143,0.14285714285714285,-10.560782675978764
2024-03-20,164.7100067138672,27,144.7037037037037,145.0,35,0.2857142857142857,0.7142857142857143,0.14285714285714285,-12.14637981584098
2024-03-21,168.17999267578125,27,144.7037037037037,145.0,35,0.2857142857142857,0.7142857142857143,0.14285714285714285,-13.959026040234956
2024-03-22,167.86000061035156,27,144.7037037037037,145.0,35,0.2857142857142857,0.7142857142857143,0.14285714285714285,-13.79500585157264
2024-03-25,167.99000549316406,27,144.7037037037037,145.0,35,0.2857142857142857,0.7142857142857143,0.14285714285714285,-13.861718571351522
2024-03-26,167.38999938964844,27,144.7037037037037,145.0,35,0.2857142857142857,0.7142857142857143,0.14285714285714285,-13.552957625106298
2024-03-27,166.41000366210938,27,144.7037037037037,145.0,35,0.2857142857142857,0.7142857142857143,0.14285714285714285,-13.043867243990748
2024-03-28,164.9600067138672,27,144.7037037037037,145.0,35,0.2857142857142857,0.7142857142857143,0.14285714285714285,-12.279523633446043
2024-04-01,163.3699951171875,27,145.1851851851852,145.0,35,0.2857142857142857,0.7142857142857143,0.14285714285714285,-11.131058624907286
2024-04-02,160.11000061035156,27,145.1851851851852,145.0,35,0.2857142857142857,0.7142857142857143,0.14285714285714285,-9.32160100447932
2024-04-03,159.33999633789062,28,145.35714285714286,145.0,36,0.2777777777777778,0.7222222222222222,0.1388888888888889,-8.775482491600062
2024-04-04,158.83999633789062,28,145.35714285714286,145.0,36,0.2777777777777778,0.7222222222222222,0.1388888888888889,-8.488323968521449
2024-04-05,161.77000427246094,28,145.71428571428572,145.0,36,0.2777777777777778,0.7222222222222222,0.1388888888888889,-9.925028209267639
2024-04-08,160.27000427246094,28,145.71428571428572,145.0,36,0.2777777777777778,0.7222222222222222,0.1388888888888889,-9.081997984744739
2024-04-09,162.66000366210938,28,145.71428571428572,145.0,36,0.2777777777777778,0.7222222222222222,0.1388888888888889,-10.417876285693861
2024-04-10,160.27999877929688,28,145.71428571428572,145.0,36,0.2777777777777778,0.7222222222222222,0.1388888888888889,-9.087667317160342
2024-04-11,165.4199981689453,29,147.24137931034483,145.0,37,0.2702702702702703,0.7297297297297297,0.13513513513513514,-10.9893719379893
2024-04-12,159.3699951171875,29,147.24137931034483,145.0,37,0.2702702702702703,0.7297297297297297,0.13513513513513514,-7.610350868069171
2024-04-15,155.60000610351562,29,147.24137931034483,145.0,37,0.2702702702702703,0.7297297297297297,0.13513513513513514,-5.371867908289207
2024-04-16,156.66000366210938,29,147.24137931034483,145.0,37,0.2702702702702703,0.7297297297297297,0.13513513513513514,-6.012143579467177
2024-04-17,158.3699951171875,29,147.24137931034483,145.0,37,0.2702702702702703,0.7297297297297297,0.13513513513513514,-7.026972374791029
2024-04-18,160.10000610351562,29,147.58620689655172,145.0,37,0.2702702702702703,0.7297297297297297,0.13513513513513514,-7.816239056776098
2024-04-19,155.00999450683594,29,147.58620689655172,145.0,37,0.2702702702702703,0.7297297297297297,0.13513513513513514,-4.789231580778386
2024-04-22,156.61000061035156,29,147.58620689655172,145.0,37,0.2702702702702703,0.7297297297297297,0.13513513513513514,-5.761952415957905
2024-04-23,160.9499969482422,29,147.58620689655172,145.0,37,0.2702702702702703,0.7297297297297297,0.13513513513513514,-8.303069465722302
2024-04-24,162.83999633789062,29,149.48275862068965,145.0,37,0.2972972972972973,0.7027027027027027,0.13513513513513514,-8.202676257425667
2024-04-25,163.00999450683594,29,149.48275862068965,145.0,37,0.2972972972972973,0.7027027027027027,0.13513513513513514,-8.298408896381515
2024-04-26,164.22999572753906,29,149.48275862068965,145.0,37,0.2972972972972973,0.7027027027027027,0.13513513513513514,-8.979624606040526
2024-04-29,162.25,29,149.9655172413793,150.0,37,0.2972972972972973,0.7027027027027027,0.13513513513513514,-7.57132989745497
2024-04-30,158.57000732421875,29,149.9655172413793,150.0,37,0.2972972972972973,0.7027027027027027,0.13513513513513514,-5.426303642180175
2024-05-01,156.16000366210938,29,149.9655172413793,150.0,37,0.2972972972972973,0.7027027027027027,0.13513513513513514,-3.9667560677914437
2024-05-02,158.3300018310547,29,149.9655172413793,150.0,37,0.2972972972972973,0.7027027027027027,0.13513513513513514,-5.2829435311954835
2024-05-03,159.7100067138672,29,149.9655172413793,150.0,37,0.2972972972972973,0.7027027027027027,0.13513513513513514,-6.101364387233355
2024-05-06,162.0,29,149.9655172413793,150.0,36,0.3055555555555556,0.6944444444444444,0.1388888888888889,-7.428693060876979
2024-05-07,159.80999755859375,29,149.9655172413793,150.0,36,0.3055555555555556,0.6944444444444444,0.1388888888888889,-6.160115429327262
2024-05-08,157.89999389648438,29,149.9655172413793,150.0,36,0.3055555555555556,0.6944444444444444,0.1388888888888889,-5.025001242436233
2024-05-09,147.0500030517578,30,151.93333333333334,153.0,37,0.2972972972972973,0.7027027027027027,0.13513513513513514,3.320863774383409
2024-05-10,146.32000732421875,29,152.17241379310346,155.0,37,0.2972972972972973,0.7027027027027027,0.13513513513513514,3.999730847413674
2024-05-13,149.1300048828125,29,152.17241379310346,155.0,37,0.2972972972972973,0.7027027027027027,0.13513513513513514,2.0401051503228462
2024-05-14,146.6999969482422,29,152.17241379310346,155.0,37,0.2972972972972973,0.7027027027027027,0.13513513513513514,3.730345575120908
2024-05-15,145.8000030517578,29,152.17241379310346,155.0,37,0.2972972972972973,0.7027027027027027,0.13513513513513514,4.370651994488295
2024-05-16,147.19000244140625,29,152.17241379310346,155.0,37,0.2972972972972973,0.7027027027027027,0.13513513513513514,3.385020224916846
2024-05-17,145.66000366210938,29,152.17241379310346,155.0,37,0.2972972972972973,0.7027027027027027,0.13513513513513514,4.4709666121532265
2024-05-20,146.3699951171875,29,152.17241379310346,155.0,37,0.2972972972972973,0.7027027027027027,0.13513513513513514,3.964213205903566
2024-05-21,144.10000610351562,29,152.17241379310346,155.0,37,0.2972972972972973,0.7027027027027027,0.13513513513513514,5.601948194081929
2024-05-22,142.7100067138672,29,152.17241379310346,155.0,37,0.2972972972972973,0.7027027027027027,0.13513513513513514,6.630514073346205
2024-05-23,141.0399932861328,29,152.17241379310346,155.0,37,0.2972972972972973,0.7027027027027027,0.13513513513513514,7.89309489286909
2024-05-24,144.47000122070312,29,152.17241379310346,155.0,37,0.2972972972972973,0.7027027027027027,0.13513513513513514,5.331496163437799
2024-05-28,147.00999450683594,29,152.3448275862069,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,3.6288914214760215
2024-05-29,146.61000061035156,29,152.3448275862069,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,3.911620593397913
2024-05-30,145.52000427246094,29,152.44827586206895,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,4.761044108159895
2024-05-31,144.92999267578125,29,152.44827586206895,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,5.187527472734121
2024-06-03,146.25,29,152.44827586206895,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,4.238137341585602
2024-06-04,147.0800018310547,29,152.44827586206895,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,3.6499007099419334
2024-06-05,145.77999877929688,29,152.44827586206895,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,4.57420574743419
2024-06-06,147.0,29,152.44827586206895,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,3.7063101102509988
2024-06-07,146.66000366210938,29,152.44827586206895,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,3.946728525450749
2024-06-10,148.07000732421875,29,152.44827586206895,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,2.9568908768022206
2024-06-11,147.75,29,152.44827586206895,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,3.1798821401481936
2024-06-12,149.32000732421875,29,152.44827586206895,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,2.095009633275602
2024-06-13,146.10000610351562,29,152.44827586206895,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,4.345153657321155
2024-06-14,145.97000122070312,29,152.44827586206895,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,4.438086310330869
2024-06-17,149.5,29,152.44827586206895,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,1.9720908776380996
2024-06-18,147.2899932861328,29,152.44827586206895,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,3.5021269679301303
2024-06-20,147.8800048828125,29,152.44827586206895,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,3.089174214510315
2024-06-21,149.57000732421875,29,152.44827586206895,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,1.9243621026313606
2024-06-24,148.38999938964844,29,152.44827586206895,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,2.7348719516900433
2024-06-25,150.91000366210938,29,152.44827586206895,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,1.0193308346899244
2024-06-26,150.0,29,152.44827586206895,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,1.6321839080459588
2024-06-27,151.61000061035156,29,152.44827586206895,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,0.5529155387788753
2024-06-28,151.6300048828125,29,152.44827586206895,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,0.5396497743892059
2024-07-01,151.6300048828125,29,152.44827586206895,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,0.5396497743892059
2024-07-02,154.33999633789062,29,152.44827586206895,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,-1.2256838931628544
2024-07-03,152.72999572753906,29,152.44827586206895,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,-0.18445614702476965
2024-07-05,152.5,29,152.44827586206895,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,-0.03391746749576985
2024-07-08,151.9600067138672,29,152.44827586206895,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,0.3213142449520534
2024-07-09,152.4499969482422,29,152.51724137931035,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,0.04410917180339702
2024-07-10,151.83999633789062,29,152.51724137931035,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,0.4460254595321844
2024-07-11,146.0,29,152.51724137931035,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,4.463863958431746
2024-07-12,146.77999877929688,29,152.51724137931035,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,3.908735963842158
2024-07-15,147.22000122070312,29,152.51724137931035,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,3.5981796730635285
2024-07-16,151.25999450683594,29,152.51724137931035,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,0.8311826775966091
2024-07-17,148.0,29,152.51724137931035,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,3.0521901211556512
2024-07-18,146.8800048828125,29,152.51724137931035,155.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,3.8379876832081328
2024-07-19,147.99000549316406,28,151.96428571428572,153.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,2.6855058271521237
2024-07-22,150.17999267578125,28,151.96428571428572,153.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,1.1881030267171022
2024-07-23,148.75,28,152.85714285714286,153.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,2.761104441776707
2024-07-24,144.22999572753906,27,152.59259259259258,151.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,5.79809825471469
2024-07-25,140.02999877929688,27,152.59259259259258,151.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,8.971358939376817
2024-07-26,140.10000610351562,27,152.59259259259258,151.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,8.916906455982998
2024-07-29,140.2899932861328,27,152.59259259259258,151.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,8.769406155268399
2024-07-30,138.99000549316406,27,152.59259259259258,151.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,9.786737579557503
2024-07-31,139.55999755859375,27,152.59259259259258,151.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,9.33834570219676
2024-08-01,135.08999633789062,27,152.59259259259258,151.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,12.956248966743633
2024-08-02,128.22999572753906,27,152.59259259259258,151.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,18.999140354663012
2024-08-05,125.30999755859376,24,154.08333333333334,153.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,22.961723992760795
2024-08-06,130.47000122070312,24,154.08333333333334,153.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,18.09866780999403
2024-08-07,113.01000213623048,25,137.2,134.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,21.405183086899804
2024-08-08,114.63999938964844,26,135.42307692307693,131.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,18.128993060082955
2024-08-09,115.08000183105467,26,135.42307692307693,131.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,17.677332958238303
2024-08-12,113.62000274658205,26,135.42307692307693,131.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,19.18946809491322
2024-08-13,116.9000015258789,26,135.42307692307693,131.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,15.845231099588531
2024-08-14,116.23999786376952,26,135.42307692307693,131.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,16.50299329993925
2024-08-15,118.87999725341795,26,135.42307692307693,131.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,13.915780662741684
2024-08-16,116.30999755859376,26,135.42307692307693,131.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,16.432877453079243
2024-08-19,119.13999938964844,26,135.42307692307693,131.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,13.667179466884626
2024-08-20,117.37999725341795,26,135.42307692307693,131.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,15.371511408970996
2024-08-21,117.68000030517578,26,135.42307692307693,131.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,15.077393415948848
2024-08-22,115.4499969482422,26,135.42307692307693,131.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,17.300199655950554
2024-08-23,116.8499984741211,26,135.42307692307693,131.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,15.894804186128631
2024-08-26,115.70999908447266,26,135.42307692307693,131.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,17.03662431473445
2024-08-27,116.73999786376952,26,135.42307692307693,131.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,16.00400839574261
2024-08-28,117.52999877929688,26,135.42307692307693,131.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,15.224264723579628
2024-08-29,116.5999984741211,26,135.42307692307693,131.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,16.143292191494794
2024-08-30,117.30999755859376,26,135.42307692307693,131.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,15.440354395571521
2024-09-03,114.9800033569336,26,135.42307692307693,131.0,37,0.32432432432432434,0.6756756756756757,0.13513513513513514,17.779677308480935
2024-09-04,115.20999908447266,26,133.8846153846154,130.0,37,0.2972972972972973,0.7027027027027027,0.13513513513513514,16.20919750763159
2024-09-05,116.16000366210938,27,132.40740740740742,130.0,38,0.2894736842105263,0.7105263157894737,0.15789473684210525,13.987089560154553
2024-09-06,114.27999877929688,27,132.40740740740742,130.0,38,0.2894736842105263,0.7105263157894737,0.15789473684210525,15.862275832815742
2024-09-09,116.36000061035156,27,132.40740740740742,130.0,38,0.2894736842105263,0.7105263157894737,0.15789473684210525,13.79117111797974
2024-09-10,115.12000274658205,27,132.40740740740742,130.0,38,0.2894736842105263,0.7105263157894737,0.15789473684210525,15.016855670930429
2024-09-11,115.95999908447266,27,132.40740740740742,130.0,38,0.2894736842105263,0.7105263157894737,0.15789473684210525,14.183691318377312
2024-09-12,117.36000061035156,27,132.40740740740742,130.0,38,0.2894736842105263,0.7105263157894737,0.15789473684210525,12.821580367074926
2024-09-13,117.75,27,131.2962962962963,130.0,38,0.2894736842105263,0.7105263157894737,0.15789473684210525,11.504285601950158
2024-09-16,117.5500030517578,27,131.2962962962963,130.0,38,0.2894736842105263,0.7105263157894737,0.15789473684210525,11.69399650162999
2024-09-17,122.12000274658205,28,132.14285714285714,130.0,38,0.2894736842105263,0.7105263157894737,0.15789473684210525,8.207381404235692
2024-09-18,122.41999816894533,28,132.14285714285714,130.0,38,0.2894736842105263,0.7105263157894737,0.15789473684210525,7.942214604915954
2024-09-19,128.75,28,132.14285714285714,130.0,38,0.2894736842105263,0.7105263157894737,0.15789473684210525,2.6352288488210807
2024-09-20,131.17999267578125,28,132.14285714285714,130.0,38,0.2894736842105263,0.7105263157894737,0.15789473684210525,0.734002531510769
2024-09-23,129.02999877929688,28,132.14285714285714,130.0,38,0.2894736842105263,0.7105263157894737,0.15789473684210525,2.412507473463399
2024-09-24,131.47999572753906,28,132.14285714285714,130.0,38,0.2894736842105263,0.7105263157894737,0.15789473684210525,0.504153815681363
2024-09-25,130.7100067138672,28,132.14285714285714,130.0,38,0.2894736842105263,0.7105263157894737,0.15789473684210525,1.0962056119594221
2024-09-26,129.25,28,132.14285714285714,130.0,38,0.2894736842105263,0.7105263157894737,0.15789473684210525,2.2381873445703304
2024-09-27,128.25,28,132.14285714285714,130.0,38,0.2894736842105263,0.7105263157894737,0.15789473684210525,3.0353661932609244
2024-09-30,126.80999755859376,28,132.14285714285714,130.0,38,0.2894736842105263,0.7105263157894737,0.15789473684210525,4.205393649502498
2024-10-01,125.47000122070312,28,132.14285714285714,130.0,38,0.2894736842105263,0.7105263157894737,0.15789473684210525,5.318287923195597
2024-10-02,126.18000030517578,28,132.14285714285714,130.0,38,0.2894736842105263,0.7105263157894737,0.15789473684210525,4.725675085797865
2024-10-03,125.29000091552734,28,132.14285714285714,130.0,38,0.2894736842105263,0.7105263157894737,0.15789473684210525,5.469595480289047
2024-10-04,129.85000610351562,28,132.14285714285714,130.0,38,0.2894736842105263,0.7105263157894737,0.15789473684210525,1.7657689114882746
2024-10-07,130.22999572753906,28,132.14285714285714,130.0,38,0.2894736842105263,0.7105263157894737,0.15789473684210525,1.468833201315678
2024-10-08,132.5,28,132.21428571428572,130.0,38,0.2894736842105263,0.7105263157894737,0.15789473684210525,-0.21563342318058343
