target,horizon_q,window,weighting,method,object,spec_id,n,mae,oracle,thin
pd_cash_musd,0,W2,recency,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,10,14.035066604842214,True,False
pd_cash_musd,0,W2,recency,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,10,23.098356558907373,True,False
pd_cash_musd,1,W1,equal,driver-lines,lines_v2,e_revknown_rw,13,13.314869154297783,True,False
pd_cash_musd,1,W1,equal,cycle-flex,flex_lines,revknown_rw,13,14.076540483748886,True,False
pd_cash_musd,1,W1,equal,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,13,20.75629871438868,True,False
pd_cash_musd,1,W1,equal,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,13,35.19337486617604,True,False
pd_cash_musd,1,W1,recency,driver-lines,lines_v2,e_revknown_rw,13,11.47913170680718,True,False
pd_cash_musd,1,W1,recency,cycle-flex,flex_lines,revknown_rw,13,11.769001826484969,True,False
pd_cash_musd,1,W1,recency,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,13,19.40958244169916,True,False
pd_cash_musd,1,W1,recency,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,13,32.101982839538735,True,False
pd_cash_musd,1,W2,equal,driver-lines,lines_v2,e_revknown_rw,9,14.45569873157587,True,False
pd_cash_musd,1,W2,equal,cycle-flex,flex_lines,revknown_rw,9,15.254991289536347,True,False
pd_cash_musd,1,W2,equal,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,9,21.75992297451031,True,False
pd_cash_musd,1,W2,equal,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,9,34.50241600558861,True,False
pd_cash_musd,1,W2,recency,driver-lines,lines_v2,e_revknown_rw,9,11.598619036817007,True,False
pd_cash_musd,1,W2,recency,cycle-flex,flex_lines,revknown_rw,9,11.922452326982508,True,False
pd_cash_musd,1,W2,recency,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,9,19.8268875445015,True,False
pd_cash_musd,1,W2,recency,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,9,32.291318987082626,True,False
pd_cash_musd,2,W1,equal,cycle-flex,flex_lines,revknown_rw,12,14.455514749631789,True,False
pd_cash_musd,2,W1,equal,driver-lines,lines_v2,e_revknown_rw,12,14.518471967431372,True,False
pd_cash_musd,2,W1,equal,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,12,22.750450831084954,True,False
pd_cash_musd,2,W1,equal,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,12,38.58794954056452,True,False
pd_cash_musd,2,W1,recency,cycle-flex,flex_lines,revknown_rw,12,12.35076174647506,True,False
pd_cash_musd,2,W1,recency,driver-lines,lines_v2,e_revknown_rw,12,12.58311232429208,True,False
pd_cash_musd,2,W1,recency,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,12,22.774271320262503,True,False
pd_cash_musd,2,W1,recency,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,12,36.17507964428175,True,False
pd_cash_musd,2,W2,equal,driver-lines,lines_v2,e_revknown_rw,8,17.720790981718558,True,False
pd_cash_musd,2,W2,equal,cycle-flex,flex_lines,revknown_rw,8,18.627516678447023,True,False
pd_cash_musd,2,W2,equal,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,8,26.952209460745536,True,False
pd_cash_musd,2,W2,equal,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,8,39.82136551394535,True,False
pd_cash_musd,2,W2,recency,driver-lines,lines_v2,e_revknown_rw,8,13.391775775763346,True,False
pd_cash_musd,2,W2,recency,cycle-flex,flex_lines,revknown_rw,8,13.479875618854784,True,False
pd_cash_musd,2,W2,recency,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,8,24.24848743918688,True,False
pd_cash_musd,2,W2,recency,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,8,37.01757909839969,True,False
sm_cash_musd,0,W1,equal,driver-lines,lines_v2,e_revknown_rw,14,38.22963340189205,True,False
sm_cash_musd,0,W1,equal,cycle-flex,flex_lines,revknown_rw,14,38.22963340189207,True,False
sm_cash_musd,0,W1,equal,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,14,38.611222030791104,True,False
sm_cash_musd,0,W1,equal,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,14,40.15580118744885,True,False
sm_cash_musd,0,W1,recency,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,14,31.70001779140572,True,False
sm_cash_musd,0,W1,recency,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,14,35.16679039222067,True,False
sm_cash_musd,0,W1,recency,driver-lines,lines_v2,e_revknown_rw,14,36.6968392261505,True,False
sm_cash_musd,0,W1,recency,cycle-flex,flex_lines,revknown_rw,14,36.6968392261505,True,False
sm_cash_musd,0,W2,equal,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,10,32.47084501059642,True,False
sm_cash_musd,0,W2,equal,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,10,34.468500407293405,True,False
sm_cash_musd,0,W2,equal,driver-lines,lines_v2,e_revknown_rw,10,35.32415532459672,True,False
sm_cash_musd,0,W2,equal,cycle-flex,flex_lines,revknown_rw,10,35.32415532459674,True,False
sm_cash_musd,0,W2,recency,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,10,28.854145177577006,True,False
sm_cash_musd,0,W2,recency,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,10,33.67978648223086,True,False
sm_cash_musd,0,W2,recency,driver-lines,lines_v2,e_revknown_rw,10,35.61688543273507,True,False
sm_cash_musd,0,W2,recency,cycle-flex,flex_lines,revknown_rw,10,35.616885432735074,True,False
sm_cash_musd,1,W1,equal,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,13,37.69352093288384,True,False
sm_cash_musd,1,W1,equal,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,13,39.50372332624034,True,False
sm_cash_musd,1,W1,equal,cycle-flex,flex_lines,revknown_rw,13,44.56431436145526,True,False
sm_cash_musd,1,W1,equal,driver-lines,lines_v2,e_revknown_rw,13,44.56431436145526,True,False
sm_cash_musd,1,W1,recency,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,13,29.09778130745235,True,False
sm_cash_musd,1,W1,recency,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,13,36.48142533934214,True,False
sm_cash_musd,1,W1,recency,cycle-flex,flex_lines,revknown_rw,13,42.22635245183597,True,False
sm_cash_musd,1,W1,recency,driver-lines,lines_v2,e_revknown_rw,13,42.22635245183597,True,False
sm_cash_musd,1,W2,equal,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,9,34.04847798289979,True,False
sm_cash_musd,1,W2,equal,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,9,37.97205925535684,True,False
sm_cash_musd,1,W2,equal,driver-lines,lines_v2,e_revknown_rw,9,42.21646995583405,True,False
sm_cash_musd,1,W2,equal,cycle-flex,flex_lines,revknown_rw,9,42.21646995583406,True,False
sm_cash_musd,1,W2,recency,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,9,27.308383650544705,True,False
sm_cash_musd,1,W2,recency,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,9,36.11610029710437,True,False
sm_cash_musd,1,W2,recency,driver-lines,lines_v2,e_revknown_rw,9,41.45959722252525,True,False
sm_cash_musd,1,W2,recency,cycle-flex,flex_lines,revknown_rw,9,41.45959722252525,True,False
sm_cash_musd,2,W1,equal,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,12,34.31445232410912,True,False
sm_cash_musd,2,W1,equal,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,12,35.0031329650319,True,False
sm_cash_musd,2,W1,equal,driver-lines,lines_v2,e_revknown_rw,12,43.02307044794362,True,False
sm_cash_musd,2,W1,equal,cycle-flex,flex_lines,revknown_rw,12,43.02307044794363,True,False
sm_cash_musd,2,W1,recency,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,12,32.31906485221233,True,False
sm_cash_musd,2,W1,recency,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,12,35.26192048981002,True,False
sm_cash_musd,2,W1,recency,driver-lines,lines_v2,e_revknown_rw,12,42.6834007209347,True,False
sm_cash_musd,2,W1,recency,cycle-flex,flex_lines,revknown_rw,12,42.6834007209347,True,False
sm_cash_musd,2,W2,equal,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,8,37.23029605225755,True,False
sm_cash_musd,2,W2,equal,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,8,40.01653013362696,True,False
sm_cash_musd,2,W2,equal,cycle-flex,flex_lines,revknown_rw,8,43.23120229845236,True,False
sm_cash_musd,2,W2,equal,driver-lines,lines_v2,e_revknown_rw,8,43.23120229845236,True,False
sm_cash_musd,2,W2,recency,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,8,33.36284962432278,True,False
sm_cash_musd,2,W2,recency,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,8,36.55400563242611,True,False
sm_cash_musd,2,W2,recency,cycle-flex,flex_lines,revknown_rw,8,43.08336314793279,True,False
sm_cash_musd,2,W2,recency,driver-lines,lines_v2,e_revknown_rw,8,43.08336314793279,True,False
total_cash_costs_musd,0,W1,equal,driver-lines,margin_v2,e_revknown_rw,14,52.93939154137179,True,False
total_cash_costs_musd,0,W1,equal,cycle-flex,flex_margin,revknown_rw,14,59.33895296912981,True,False
total_cash_costs_musd,0,W1,equal,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,14,63.67404478129113,True,False
total_cash_costs_musd,0,W1,equal,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,14,97.89945943841424,True,False
total_cash_costs_musd,0,W1,recency,driver-lines,margin_v2,e_revknown_rw,14,40.82034465717224,True,False
total_cash_costs_musd,0,W1,recency,cycle-flex,flex_margin,revknown_rw,14,48.13847909742034,True,False
total_cash_costs_musd,0,W1,recency,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,14,51.95565395321117,True,False
total_cash_costs_musd,0,W1,recency,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,14,79.2165348533127,True,False
total_cash_costs_musd,0,W2,equal,driver-lines,margin_v2,e_revknown_rw,10,41.20972321789552,True,False
total_cash_costs_musd,0,W2,equal,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,10,46.363459228274046,True,False
total_cash_costs_musd,0,W2,equal,cycle-flex,flex_margin,revknown_rw,10,50.57267199508615,True,False
total_cash_costs_musd,0,W2,equal,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,10,82.04205561011747,True,False
total_cash_costs_musd,0,W2,recency,driver-lines,margin_v2,e_revknown_rw,10,35.56495558143076,True,False
total_cash_costs_musd,0,W2,recency,cycle-flex,flex_margin,revknown_rw,10,43.932705896282485,True,False
total_cash_costs_musd,0,W2,recency,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,10,46.45547718870328,True,False
total_cash_costs_musd,0,W2,recency,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,10,74.11832826503185,True,False
total_cash_costs_musd,1,W1,equal,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,13,61.46512583826281,True,False
total_cash_costs_musd,1,W1,equal,driver-lines,margin_v2,e_revknown_rw,13,63.29608430812597,True,False
total_cash_costs_musd,1,W1,equal,cycle-flex,flex_margin,revknown_rw,13,69.95202959153896,True,False
total_cash_costs_musd,1,W1,equal,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,13,107.4136458268118,True,False
total_cash_costs_musd,1,W1,recency,driver-lines,margin_v2,e_revknown_rw,13,45.666758392083416,True,False
total_cash_costs_musd,1,W1,recency,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,13,50.25283522522905,True,False
total_cash_costs_musd,1,W1,recency,cycle-flex,flex_margin,revknown_rw,13,53.56289994817509,True,False
total_cash_costs_musd,1,W1,recency,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,13,86.56876576797457,True,False
total_cash_costs_musd,1,W2,equal,driver-lines,margin_v2,e_revknown_rw,9,43.525478336369936,True,False
total_cash_costs_musd,1,W2,equal,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,9,50.29319385676818,True,False
total_cash_costs_musd,1,W2,equal,cycle-flex,flex_margin,revknown_rw,9,53.67353815727168,True,False
total_cash_costs_musd,1,W2,equal,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,9,91.21422703774364,True,False
total_cash_costs_musd,1,W2,recency,driver-lines,margin_v2,e_revknown_rw,9,37.30300753902908,True,False
total_cash_costs_musd,1,W2,recency,cycle-flex,flex_margin,revknown_rw,9,46.35845894897351,True,False
total_cash_costs_musd,1,W2,recency,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,9,46.7486048289174,True,False
total_cash_costs_musd,1,W2,recency,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,9,80.95854015898213,True,False
total_cash_costs_musd,2,W1,equal,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,12,42.01159959567983,True,False
total_cash_costs_musd,2,W1,equal,driver-lines,margin_v2,e_revknown_rw,12,57.53274634513155,True,False
total_cash_costs_musd,2,W1,equal,cycle-flex,flex_margin,revknown_rw,12,60.52908302727174,True,False
total_cash_costs_musd,2,W1,equal,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,12,96.62595404907108,True,False
total_cash_costs_musd,2,W1,recency,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,12,41.814938629786425,True,False
total_cash_costs_musd,2,W1,recency,driver-lines,margin_v2,e_revknown_rw,12,42.64938216788728,True,False
total_cash_costs_musd,2,W1,recency,cycle-flex,flex_margin,revknown_rw,12,47.43922773277279,True,False
total_cash_costs_musd,2,W1,recency,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,12,80.7496469095975,True,False
total_cash_costs_musd,2,W2,equal,driver-lines,margin_v2,e_revknown_rw,8,40.488825681723625,True,False
total_cash_costs_musd,2,W2,equal,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,8,46.867839878882734,True,False
total_cash_costs_musd,2,W2,equal,cycle-flex,flex_margin,revknown_rw,8,48.14284558809408,True,False
total_cash_costs_musd,2,W2,equal,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,8,89.53935981555355,True,False
total_cash_costs_musd,2,W2,recency,driver-lines,margin_v2,e_revknown_rw,8,35.45335715283485,True,False
total_cash_costs_musd,2,W2,recency,cycle-flex,flex_margin,revknown_rw,8,41.94359704524594,True,False
total_cash_costs_musd,2,W2,recency,margin-ts,per_night_seasonal,g_k4_rw_nightsknown,8,43.37993509371635,True,False
total_cash_costs_musd,2,W2,recency,margin-ts,pct_rev_seasonal,drift_k4_rw_revknown,8,77.54237171626698,True,False
