acquired_at_utc,country,region,city,snapshot_date,kind,http_status,classification,bytes,row_count,sha256,local_path,url,license_tier
2026-09-05T19:22:33+00:00,brazil,rj,rio-de-janeiro,2026-06-24,calendar,200,ok,43607500,17786085,090de39a0b929fdaa3f12a47e4d2100bde6e466e28d0d037bf0913326f85f1e3,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/brazil/rj/rio-de-janeiro/2026-06-24/calendar.csv.gz,https://data.insideairbnb.com/brazil/rj/rio-de-janeiro/2026-06-24/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:22:50+00:00,brazil,sp,são-paulo,2026-06-14,calendar,200,ok,36634577,15467973,1e89e91a0a208c74208e404550a8f9a64b6cdae6a053d43e411157a69138b930,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/brazil/sp/são-paulo/2026-06-14/calendar.csv.gz,https://data.insideairbnb.com/brazil/sp/são-paulo/2026-06-14/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:23:01+00:00,canada,qc,montreal,2026-06-15,calendar,200,ok,9128925,3897105,561e6960a79d6707e9d9a379575662b18cab90cf4aa751e8589fa43f2447079f,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/canada/qc/montreal/2026-06-15/calendar.csv.gz,https://data.insideairbnb.com/canada/qc/montreal/2026-06-15/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:23:08+00:00,canada,nb,new-brunswick,2026-06-30,calendar,200,ok,4029538,1686302,204f161d9d825daf691bcbb3c031c95f008fbfde2410a0ca51f616b3ba9ac948,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/canada/nb/new-brunswick/2026-06-30/calendar.csv.gz,https://data.insideairbnb.com/canada/nb/new-brunswick/2026-06-30/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:23:15+00:00,canada,on,ottawa,2026-06-24,calendar,200,ok,2298597,995355,d9635b1efab8f65ca71b2cf6cfe082659ca79730809494d529162ffce95b1408,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/canada/on/ottawa/2026-06-24/calendar.csv.gz,https://data.insideairbnb.com/canada/on/ottawa/2026-06-24/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:23:21+00:00,canada,qc,quebec-city,2026-07-16,calendar,200,ok,2216097,920895,b4b814b018db3a0f461d7f48ced3ca0878f2dc8a08d1db36cbb57b16494fdec8,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/canada/qc/quebec-city/2026-07-16/calendar.csv.gz,https://data.insideairbnb.com/canada/qc/quebec-city/2026-07-16/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:23:29+00:00,canada,on,toronto,2026-07-14,calendar,200,ok,18633285,8123448,98970affb9eb2586b70f33a21393b70c8a799ef7478f0b20c41eb4baba66a12c,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/canada/on/toronto/2026-07-14/calendar.csv.gz,https://data.insideairbnb.com/canada/on/toronto/2026-07-14/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:23:38+00:00,canada,bc,vancouver,2026-07-14,calendar,200,ok,5693166,2429440,79de9b7ae206f513c3d47ef123119748e0e8e3a65c3b4f606f2cb1881a6a1616,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/canada/bc/vancouver/2026-07-14/calendar.csv.gz,https://data.insideairbnb.com/canada/bc/vancouver/2026-07-14/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:23:45+00:00,canada,bc,victoria,2026-07-24,calendar,200,ok,3063135,1300132,f12828f8a2b49335d476b976976e9ebf9d83a58c9241632347d6dc82867f3eaf,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/canada/bc/victoria/2026-07-24/calendar.csv.gz,https://data.insideairbnb.com/canada/bc/victoria/2026-07-24/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:23:51+00:00,canada,mb,winnipeg,2026-06-22,calendar,200,ok,1533351,653350,47b0a363ab6e84886ab6150a4ce74a4427d38b654aa58ace547c8e8229f9e0d3,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/canada/mb/winnipeg/2026-06-22/calendar.csv.gz,https://data.insideairbnb.com/canada/mb/winnipeg/2026-06-22/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:23:59+00:00,chile,rm,santiago,2026-06-29,calendar,200,ok,15808051,6764856,76c2d0b0eac55428c2086902af4c1e7549b02758cf510bf4092acbf878ded412,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/chile/rm/santiago/2026-06-29/calendar.csv.gz,https://data.insideairbnb.com/chile/rm/santiago/2026-06-29/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:24:07+00:00,china,hk,hong-kong,2026-06-27,calendar,200,ok,5592542,2466305,3e402f25a138b9847c0101b26d9180f79de144062fde9911e67274923492c4dc,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/china/hk/hong-kong/2026-06-27/calendar.csv.gz,https://data.insideairbnb.com/china/hk/hong-kong/2026-06-27/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:24:16+00:00,colombia,dc,bogotá,2026-06-21,calendar,200,ok,16028623,7003255,bebfa9abdf49d3cfaf0f39d139855237ac4429081b3cbc8598a6008c34a4477f,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/colombia/dc/bogotá/2026-06-21/calendar.csv.gz,https://data.insideairbnb.com/colombia/dc/bogotá/2026-06-21/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:24:25+00:00,czech-republic,prague,prague,2026-06-27,calendar,200,ok,10341362,4240935,4fcbf34e63109b4bfda33dee718e6d4571b1f2a73d8487e0f837855becc3715b,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/czech-republic/prague/prague/2026-06-27/calendar.csv.gz,https://data.insideairbnb.com/czech-republic/prague/prague/2026-06-27/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:24:34+00:00,denmark,hovedstaden,copenhagen,2026-06-30,calendar,200,ok,19620185,8448291,2d368edc6f765376e89138c835f10083fd4ffff01fefb8bccf9d90124b08629d,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/denmark/hovedstaden/copenhagen/2026-06-30/calendar.csv.gz,https://data.insideairbnb.com/denmark/hovedstaden/copenhagen/2026-06-30/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:24:43+00:00,france,nouvelle-aquitaine,bordeaux,2026-06-22,calendar,200,ok,10402856,4469060,31e9095df237c6f7205695c5f01d74fa0ebfc510084b84e0055fd0678d3c1d21,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/france/nouvelle-aquitaine/bordeaux/2026-06-22/calendar.csv.gz,https://data.insideairbnb.com/france/nouvelle-aquitaine/bordeaux/2026-06-22/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:24:51+00:00,france,auvergne-rhone-alpes,lyon,2026-06-22,calendar,200,ok,7971259,3414575,880da34f832fc0ed2b01ae75a81fdf127f6c29a821473051e6335a3305111004,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/france/auvergne-rhone-alpes/lyon/2026-06-22/calendar.csv.gz,https://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2026-06-22/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:25:05+00:00,france,ile-de-france,paris,2026-06-16,calendar,200,ok,68830248,28352835,e2b38abad6d18b8255e654cd704b3a505664515c279b2bd33afee4d6d585d079,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/france/ile-de-france/paris/2026-06-16/calendar.csv.gz,https://data.insideairbnb.com/france/ile-de-france/paris/2026-06-16/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:25:19+00:00,france,pyrénées-atlantiques,pays-basque,2026-06-23,calendar,200,ok,10438151,4415040,7cd2e7d4f930254dd668904e8b9acf50353a56ef8b784204ec6b62cf3e4c7bc1,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/france/pyrénées-atlantiques/pays-basque/2026-06-23/calendar.csv.gz,https://data.insideairbnb.com/france/pyrénées-atlantiques/pays-basque/2026-06-23/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:25:27+00:00,germany,be,berlin,2026-06-26,calendar,200,ok,10900461,4692075,78870c9ff0f98990a90936bc1355b0211abd1affd5e62f8eac2c6bd2d5a312d3,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/germany/be/berlin/2026-06-26/calendar.csv.gz,https://data.insideairbnb.com/germany/be/berlin/2026-06-26/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:25:35+00:00,germany,bv,munich,2026-06-29,calendar,200,ok,5914243,2514850,9524c7af466255d7cffb0be6981ee681624c8a7bea1f17bf5ee37715f483884b,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/germany/bv/munich/2026-06-29/calendar.csv.gz,https://data.insideairbnb.com/germany/bv/munich/2026-06-29/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:25:43+00:00,greece,attica,athens,2026-06-28,calendar,200,ok,12403984,5234832,b432f5b2784a810610cd9d18c5b585159c1a82ddd012574d1e2c8b71538c67ca,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/greece/attica/athens/2026-06-28/calendar.csv.gz,https://data.insideairbnb.com/greece/attica/athens/2026-06-28/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:25:53+00:00,greece,crete,crete,2026-06-29,calendar,200,ok,23349727,9976554,108d88f666fabb3e95123afa61a479000547b24512878164824cd9d3570bfa36,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/greece/crete/crete/2026-06-29/calendar.csv.gz,https://data.insideairbnb.com/greece/crete/crete/2026-06-29/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:26:05+00:00,greece,south-aegean,south-aegean,2026-06-28,calendar,200,ok,32400671,13388191,f7c2879e5dfb52655d30cb9f154da1b2804860d5db8afbdc06f02c1dc729c67c,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/greece/south-aegean/south-aegean/2026-06-28/calendar.csv.gz,https://data.insideairbnb.com/greece/south-aegean/south-aegean/2026-06-28/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:26:14+00:00,greece,central-macedonia,thessaloniki,2026-06-29,calendar,200,ok,4317776,1812225,9d4b49dcf902f6fe083db049462a3d62a24d9f9d80f407a326443408db72668a,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/greece/central-macedonia/thessaloniki/2026-06-29/calendar.csv.gz,https://data.insideairbnb.com/greece/central-macedonia/thessaloniki/2026-06-29/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:26:21+00:00,hungary,közép-magyarország,budapest,2026-07-21,calendar,200,ok,10145019,4213930,8bcbb57024b14ca27946aa8a061214739dbf9c9fc2af950e8c143d1b8ba0a652,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/hungary/közép-magyarország/budapest/2026-07-21/calendar.csv.gz,https://data.insideairbnb.com/hungary/közép-magyarország/budapest/2026-07-21/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:26:29+00:00,ireland,leinster,dublin,2026-06-21,calendar,200,ok,6072522,2548066,08e1ea280712b7d629330b6d0fc2dfc8b308cc84e42447ed9cf58185820e79b1,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/ireland/leinster/dublin/2026-06-21/calendar.csv.gz,https://data.insideairbnb.com/ireland/leinster/dublin/2026-06-21/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:26:36+00:00,italy,campania,naples,2026-06-25,calendar,200,ok,10123211,4226700,50f91b556a02348d63e73a9d1ee1af8eefb0b515d18aa97115e99cf7e686e55e,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/italy/campania/naples/2026-06-25/calendar.csv.gz,https://data.insideairbnb.com/italy/campania/naples/2026-06-25/data/calendar.csv.gz,cc_by_4_0
2026-09-05T19:26:56+00:00,argentina,ciudad-autónoma-de-buenos-aires,buenos-aires,2026-07-24,reviews,200,ok,124863995,1196151,5738a274d05ef333dc54ee02d68acc2ff1cfe79980677ac4d849b3ee716c0bd5,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/argentina/ciudad-autónoma-de-buenos-aires/buenos-aires/2026-07-24/reviews.csv.gz,https://data.insideairbnb.com/argentina/ciudad-autónoma-de-buenos-aires/buenos-aires/2026-07-24/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:27:05+00:00,australia,sa,barossa-valley,2026-06-29,reviews,200,ok,2419238,24248,010ff54b9bcf1a2dbb57d21b5f4dd8b50c89b2a8eb09b9b93e76cae8706fc8b4,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/australia/sa/barossa-valley/2026-06-29/reviews.csv.gz,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-06-29/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:27:15+00:00,australia,vic,barwon-south-west-vic,2026-06-29,reviews,200,ok,41675266,451416,9b80708dffc103d15a792b282bf420088c0046c95ee3c74693ee518d4227b317,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/australia/vic/barwon-south-west-vic/2026-06-29/reviews.csv.gz,https://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2026-06-29/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:27:26+00:00,australia,qld,brisbane,2026-07-14,reviews,200,ok,31008701,323588,5cce3a6f8684cef3560bc9ed8210dc5829d2f001916744e4e1adf2a3ef3fbaa1,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/australia/qld/brisbane/2026-07-14/reviews.csv.gz,https://data.insideairbnb.com/australia/qld/brisbane/2026-07-14/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:27:44+00:00,australia,vic,melbourne,2026-06-16,reviews,200,ok,101517909,1026690,28af7a35b411fac8f186fc995de1f26de716a3c63ec9ec56b083a87e1cb69ba8,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/australia/vic/melbourne/2026-06-16/reviews.csv.gz,https://data.insideairbnb.com/australia/vic/melbourne/2026-06-16/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:27:56+00:00,australia,nsw,mid-north-coast,2026-07-16,reviews,200,ok,28579252,293598,d6688142efcf444bd91efeb353b8cc7acbfcd910ba2a7c8f6f67496c2c3abdbb,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/australia/nsw/mid-north-coast/2026-07-16/reviews.csv.gz,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-07-16/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:28:05+00:00,australia,vic,mornington-peninsula,2026-06-22,reviews,200,ok,21018232,223616,49c33d2f0d3e2ed197d2d7ebf974c9120559212b066dfcde89ae2ed0f9f8b2e4,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/australia/vic/mornington-peninsula/2026-06-22/reviews.csv.gz,https://data.insideairbnb.com/australia/vic/mornington-peninsula/2026-06-22/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:28:14+00:00,australia,nsw,northern-rivers,2026-06-24,reviews,200,ok,32197856,328022,8e30ca0bc25401ef37804aeaf176974df9c43fd089ea5e1a6e9cec1702fdd22f,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/australia/nsw/northern-rivers/2026-06-24/reviews.csv.gz,https://data.insideairbnb.com/australia/nsw/northern-rivers/2026-06-24/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:28:25+00:00,australia,qld,sunshine-coast,2026-07-26,reviews,200,ok,39384222,404969,e6b52ced62c31bd4a5082c646dd5a73a70a8172af45d3dec5af1fb479edde38b,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/australia/qld/sunshine-coast/2026-07-26/reviews.csv.gz,https://data.insideairbnb.com/australia/qld/sunshine-coast/2026-07-26/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:28:43+00:00,australia,nsw,sydney,2026-06-16,reviews,200,ok,84860225,801398,cfd7ee701498d12186ba8425cf2be2dd34e92b9ae05cecfb32c0d340654d7798,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/australia/nsw/sydney/2026-06-16/reviews.csv.gz,https://data.insideairbnb.com/australia/nsw/sydney/2026-06-16/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:28:59+00:00,australia,tas,tasmania,2026-06-15,reviews,200,ok,65897351,675121,e5752bdcbe2446ecd31765bc7b275af68434afbc456ba3b90a86d88405b57128,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/australia/tas/tasmania/2026-06-15/reviews.csv.gz,https://data.insideairbnb.com/australia/tas/tasmania/2026-06-15/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:29:14+00:00,australia,wa,western-australia,2026-06-28,reviews,200,ok,74704088,783474,6a7fe999e6f243f883535bb3167080ba45049ccf9330bef77fbd8f1c8004ad71,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/australia/wa/western-australia/2026-06-28/reviews.csv.gz,https://data.insideairbnb.com/australia/wa/western-australia/2026-06-28/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:29:31+00:00,austria,vienna,vienna,2026-06-20,reviews,200,ok,81406738,640945,fb1b705b8ac7bf5244b87b9337ac6918229820231454112010b76213a14d9739,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/austria/vienna/vienna/2026-06-20/reviews.csv.gz,https://data.insideairbnb.com/austria/vienna/vienna/2026-06-20/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:29:40+00:00,belgium,vlg,antwerp,2026-06-29,reviews,200,ok,14718823,130602,59e1772b875a0c784f25a9e2bec96330c8d3ce251c1a9289c32de6ccc12b6136,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/belgium/vlg/antwerp/2026-06-29/reviews.csv.gz,https://data.insideairbnb.com/belgium/vlg/antwerp/2026-06-29/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:29:50+00:00,belgium,bru,brussels,2026-06-27,reviews,200,ok,38661319,331422,0fa7288e0e4fa61a838345c66c5811ec58d991072aebb97ae9347bdadf3dfbeb,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/belgium/bru/brussels/2026-06-27/reviews.csv.gz,https://data.insideairbnb.com/belgium/bru/brussels/2026-06-27/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:29:58+00:00,belgium,vlg,ghent,2026-06-29,reviews,200,ok,12325506,103433,a6cd5ff35a1724ab506f2413741fbee9ff29a209a44cae23c641ad8bffb2fed7,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/belgium/vlg/ghent/2026-06-29/reviews.csv.gz,https://data.insideairbnb.com/belgium/vlg/ghent/2026-06-29/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:30:05+00:00,belize,bz,belize,2026-06-29,reviews,200,ok,14976003,101614,5fbcce7ea7bf10bbb17c7ec674f8da1c69610b551eac17fee13d8d02648e8ad8,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/belize/bz/belize/2026-06-29/reviews.csv.gz,https://data.insideairbnb.com/belize/bz/belize/2026-06-29/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:30:27+00:00,brazil,rj,rio-de-janeiro,2026-06-24,reviews,200,ok,154976477,1388472,4a305d7f4ff0769d3558d9bc74f9246165cbbe2418d4c17a553196fa0a289042,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/brazil/rj/rio-de-janeiro/2026-06-24/reviews.csv.gz,https://data.insideairbnb.com/brazil/rj/rio-de-janeiro/2026-06-24/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:30:52+00:00,brazil,sp,são-paulo,2026-06-14,reviews,200,ok,138698574,1577515,548932537801bd68d0e5bc7d883631d12d379acab0ec33c2a7404c64abf981b7,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/brazil/sp/são-paulo/2026-06-14/reviews.csv.gz,https://data.insideairbnb.com/brazil/sp/são-paulo/2026-06-14/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:31:07+00:00,canada,qc,montreal,2026-06-15,reviews,200,ok,48512245,446456,9e7ff78ac593939cf721770c37b188830346c71b51f5c882054a1a0662a8cef4,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/canada/qc/montreal/2026-06-15/reviews.csv.gz,https://data.insideairbnb.com/canada/qc/montreal/2026-06-15/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:31:16+00:00,canada,nb,new-brunswick,2026-06-30,reviews,200,ok,21167411,214936,e8efda40b80f1ed43342043e4a22fea0bc0ea2e6bce1a32c0d193a7cfd4d8844,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/canada/nb/new-brunswick/2026-06-30/reviews.csv.gz,https://data.insideairbnb.com/canada/nb/new-brunswick/2026-06-30/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:31:23+00:00,canada,on,ottawa,2026-06-24,reviews,200,ok,13810465,146135,319f5c4e5fa83b8a65149d8f58c3c0c7752f01e39c0e18b53cc298870dcd9ba7,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/canada/on/ottawa/2026-06-24/reviews.csv.gz,https://data.insideairbnb.com/canada/on/ottawa/2026-06-24/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:31:31+00:00,canada,qc,quebec-city,2026-07-16,reviews,200,ok,20233653,189775,eaaf4ece69a5801846f99555d9483ef52ea6381ea10b16528d8ff99819270efd,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/canada/qc/quebec-city/2026-07-16/reviews.csv.gz,https://data.insideairbnb.com/canada/qc/quebec-city/2026-07-16/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:31:46+00:00,canada,on,toronto,2026-07-14,reviews,200,ok,73241240,689751,626873ea5e7d4d7248fe9b7612b51393354f7c79c8cabc5e2573b3406d39e759,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/canada/on/toronto/2026-07-14/reviews.csv.gz,https://data.insideairbnb.com/canada/on/toronto/2026-07-14/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:31:58+00:00,canada,bc,vancouver,2026-07-14,reviews,200,ok,37607352,337263,01e3b08594df16ce2cfff791609db501a8cef991e2e722aa0611c817fa9b1242,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/canada/bc/vancouver/2026-07-14/reviews.csv.gz,https://data.insideairbnb.com/canada/bc/vancouver/2026-07-14/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:32:07+00:00,canada,bc,victoria,2026-07-24,reviews,200,ok,30070554,279470,b79548e62b1af12ea484593dc0f2cce4ab8a3ebc70540df0312c73f05fdb7169,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/canada/bc/victoria/2026-07-24/reviews.csv.gz,https://data.insideairbnb.com/canada/bc/victoria/2026-07-24/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:32:14+00:00,canada,mb,winnipeg,2026-06-22,reviews,200,ok,8723857,104029,295fed276c0330437f6519f4eb2c5177f4376c655233ad881c1862b5ab02b420,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/canada/mb/winnipeg/2026-06-22/reviews.csv.gz,https://data.insideairbnb.com/canada/mb/winnipeg/2026-06-22/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:32:26+00:00,chile,rm,santiago,2026-06-29,reviews,200,ok,62009867,690112,86c4fa84879453a8cb0c88e799e54ec9dd620c6a8958b31044e811cfe6ecb9ca,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/chile/rm/santiago/2026-06-29/reviews.csv.gz,https://data.insideairbnb.com/chile/rm/santiago/2026-06-29/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:32:35+00:00,china,hk,hong-kong,2026-06-27,reviews,200,ok,15176172,122471,e499bd77627fb1f2b046215f0ad177849ce833827674c6c4fc58e55a2f91461a,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/china/hk/hong-kong/2026-06-27/reviews.csv.gz,https://data.insideairbnb.com/china/hk/hong-kong/2026-06-27/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:32:46+00:00,colombia,dc,bogotá,2026-06-21,reviews,200,ok,46226077,527731,9abe19ecdc881dc529b39c31c8e0b06f678c9197d94663b3531b1ef27e16ea85,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/colombia/dc/bogotá/2026-06-21/reviews.csv.gz,https://data.insideairbnb.com/colombia/dc/bogotá/2026-06-21/data/reviews.csv.gz,cc_by_4_0
2026-09-05T19:33:06+00:00,czech-republic,prague,prague,2026-06-27,reviews,200,ok,117061700,966538,249e706b21f58312a02bde10dbc249eedf417f95d965b45edb087eed312ca2dd,/Volumes/PortableSSD/ABNB_DATA_EXPANSION/raw_expansion/v2_2026-09-05/inside_airbnb_current/czech-republic/prague/prague/2026-06-27/reviews.csv.gz,https://data.insideairbnb.com/czech-republic/prague/prague/2026-06-27/data/reviews.csv.gz,cc_by_4_0
