market,geo_id,dump_date,file,url,bytes,sha256,captured_at,status
hawaii,united-states/hi/hawaii,2026-06-21,reviews,https://data.insideairbnb.com/united-states/hi/hawaii/2026-06-21/data/reviews.csv.gz,209547064,356c5f931227cc0e784679681e6494e317e61c3dd9e1f73d5d461482760c987a,2026-09-11T20:12:21+00:00,ok
jersey-city,united-states/nj/jersey-city,2026-06-27,listings,https://data.insideairbnb.com/united-states/nj/jersey-city/2026-06-27/data/listings.csv.gz,1336176,9d48073e30b0ed7309ed46fa05af1b31c25b8cf1caa3eb494627e2c33770e91b,2026-09-11T20:12:27+00:00,ok
jersey-city,united-states/nj/jersey-city,2026-06-27,reviews,https://data.insideairbnb.com/united-states/nj/jersey-city/2026-06-27/data/reviews.csv.gz,10561975,86a6e86147bd491d7a16813ae6b4851f8b19bd1a5956bbc1fc913272f2032b90,2026-09-11T20:12:29+00:00,ok
los-angeles,united-states/ca/los-angeles,2026-06-15,listings,https://data.insideairbnb.com/united-states/ca/los-angeles/2026-06-15/data/listings.csv.gz,26839900,ebc99e8a5ff2f60cbd91323571c2bdf1f8c2c74fe3ac9669d7c9a24d2294dec5,2026-09-11T20:12:34+00:00,ok
los-angeles,united-states/ca/los-angeles,2026-06-15,reviews,https://data.insideairbnb.com/united-states/ca/los-angeles/2026-06-15/data/reviews.csv.gz,202548737,22e3bded430900ccfc8f26da34f45dddb669bb8ce047bc4b0575e90835a64665,2026-09-11T20:12:52+00:00,ok
nashville,united-states/tn/nashville,2026-06-26,listings,https://data.insideairbnb.com/united-states/tn/nashville/2026-06-26/data/listings.csv.gz,6073378,3371fda770bae5e262218535c2db2393bf2b757e488cc6b0b4de07d797a169e4,2026-09-11T20:12:57+00:00,ok
nashville,united-states/tn/nashville,2026-06-26,reviews,https://data.insideairbnb.com/united-states/tn/nashville/2026-06-26/data/reviews.csv.gz,82045496,ce28c7833d6f63e2feafc3fca34cbdc7faa834f247bff2d0a8078218914b70b9,2026-09-11T20:13:04+00:00,ok
new-orleans,united-states/la/new-orleans,2026-06-16,listings,https://data.insideairbnb.com/united-states/la/new-orleans/2026-06-16/data/listings.csv.gz,3818803,b608bedbebd1ba444c4296570de19e7e7cf50fbc90130d57e279177af5422b56,2026-09-11T20:13:08+00:00,ok
new-orleans,united-states/la/new-orleans,2026-06-16,reviews,https://data.insideairbnb.com/united-states/la/new-orleans/2026-06-16/data/reviews.csv.gz,58124993,51a16d942059733b532c93840a83dce8536266e4465acce1e37873c0e9b4c67a,2026-09-11T20:13:13+00:00,ok
new-york-city,united-states/ny/new-york-city,2026-06-14,listings,https://data.insideairbnb.com/united-states/ny/new-york-city/2026-06-14/data/listings.csv.gz,15694632,10eb56b21ec71a838b30ef47b836f3d375269baeed5ff9e5c35ff3c6a98d3ca7,2026-09-11T20:13:17+00:00,ok
new-york-city,united-states/ny/new-york-city,2026-06-14,reviews,https://data.insideairbnb.com/united-states/ny/new-york-city/2026-06-14/data/reviews.csv.gz,119440985,6c123a5e31c08df5f659f6eb1ddbc45eae2fb64ca919589c08943d1180738335,2026-09-11T20:13:27+00:00,ok
newark,united-states/nj/newark,2026-06-30,listings,https://data.insideairbnb.com/united-states/nj/newark/2026-06-30/data/listings.csv.gz,1005011,4e6a5cd7fd5154e703089fd70bc6348613edeead06e49756a5ed231b71ff1429,2026-09-11T20:13:31+00:00,ok
newark,united-states/nj/newark,2026-06-30,reviews,https://data.insideairbnb.com/united-states/nj/newark/2026-06-30/data/reviews.csv.gz,7192635,a44eef7e1003c97b656239df028b53d1ce72a7fc668f55f102c3b01687fcf6aa,2026-09-11T20:13:33+00:00,ok
oakland,united-states/ca/oakland,2026-06-27,listings,https://data.insideairbnb.com/united-states/ca/oakland/2026-06-27/data/listings.csv.gz,1349638,7c04a86c6d661c41322138bd699d36fbcf6ed3b563f9050b99be9251f049329a,2026-09-11T20:13:35+00:00,ok
oakland,united-states/ca/oakland,2026-06-27,reviews,https://data.insideairbnb.com/united-states/ca/oakland/2026-06-27/data/reviews.csv.gz,14596682,434ee290b5597b9700a71505cec99b0119ef209061ab18b537f0922035e59f0c,2026-09-11T20:13:38+00:00,ok
pacific-grove,united-states/ca/pacific-grove,2026-06-14,listings,https://data.insideairbnb.com/united-states/ca/pacific-grove/2026-06-14/data/listings.csv.gz,151506,6411a3a986ed0e7e4e057f6ffccfe3a899455fc68cb8178cb23fc97cfb7d7076,2026-09-11T20:13:40+00:00,ok
pacific-grove,united-states/ca/pacific-grove,2026-06-14,reviews,https://data.insideairbnb.com/united-states/ca/pacific-grove/2026-06-14/data/reviews.csv.gz,2955975,2e1a3b6ee5871f34a426e3b8a74504f30e3542dcd145aaf4e00821a011b1eeb3,2026-09-11T20:13:42+00:00,ok
portland,united-states/or/portland,2026-06-15,listings,https://data.insideairbnb.com/united-states/or/portland/2026-06-15/data/listings.csv.gz,2685234,af13bc2f6b14f83c64d69b1ddf78933a68827a34749d527f80ba208a8dddc6c2,2026-09-11T20:13:44+00:00,ok
portland,united-states/or/portland,2026-06-15,reviews,https://data.insideairbnb.com/united-states/or/portland/2026-06-15/data/reviews.csv.gz,53218567,d0b1236b98d87279e0458914436d1ebdc914345bd7e67464b277547a42644b58,2026-09-11T20:13:49+00:00,ok
rhode-island,united-states/ri/rhode-island,2026-06-30,listings,https://data.insideairbnb.com/united-states/ri/rhode-island/2026-06-30/data/listings.csv.gz,3751280,cf2b9cf089932abc0ee683a0435ce14f66cc3139469423f0ff5a9d0587370af6,2026-09-11T20:13:51+00:00,ok
rhode-island,united-states/ri/rhode-island,2026-06-30,reviews,https://data.insideairbnb.com/united-states/ri/rhode-island/2026-06-30/data/reviews.csv.gz,32351980,74f76f8aff44ba8ed92711a04ee200b7ac59a95d54a419a764b394e529fe5dea,2026-09-11T20:13:56+00:00,ok
rochester,united-states/ny/rochester,2026-06-27,listings,https://data.insideairbnb.com/united-states/ny/rochester/2026-06-27/data/listings.csv.gz,582459,eba8eb498e526407fda260ddfd15b785ed6ee37c2812b281fff03b7695510ef3,2026-09-11T20:13:58+00:00,ok
rochester,united-states/ny/rochester,2026-06-27,reviews,https://data.insideairbnb.com/united-states/ny/rochester/2026-06-27/data/reviews.csv.gz,5290968,a090f3efd134880ffe5db4ef74d16840d9899d797f4d9b15eaddb781833f6acf,2026-09-11T20:14:00+00:00,ok
salem-or,united-states/or/salem-or,2026-06-28,listings,https://data.insideairbnb.com/united-states/or/salem-or/2026-06-28/data/listings.csv.gz,204762,6fc3cc4aec2c66972a78241ad0762276ab879714fd2dd9b04a45992ff2105b6e,2026-09-11T20:14:02+00:00,ok
salem-or,united-states/or/salem-or,2026-06-28,reviews,https://data.insideairbnb.com/united-states/or/salem-or/2026-06-28/data/reviews.csv.gz,2048488,7c560be7afe5428708ca3da4475a57c16674d2383cd32c94a0a9a216b21d582d,2026-09-11T20:14:04+00:00,ok
san-diego,united-states/ca/san-diego,2026-06-27,listings,https://data.insideairbnb.com/united-states/ca/san-diego/2026-06-27/data/listings.csv.gz,8996188,de360747802aa61a094e20e74f3e4f4e15c94f365a33c3acfb8ab106c89bb414,2026-09-11T20:14:06+00:00,ok
san-diego,united-states/ca/san-diego,2026-06-27,reviews,https://data.insideairbnb.com/united-states/ca/san-diego/2026-06-27/data/reviews.csv.gz,105276452,02e9f9e6bf95cb28edc42572924e2a3d4822b544870a376115696d765ed23608,2026-09-11T20:14:14+00:00,ok
san-francisco,united-states/ca/san-francisco,2026-06-14,listings,https://data.insideairbnb.com/united-states/ca/san-francisco/2026-06-14/data/listings.csv.gz,4016666,62568e919cbf19ec5a16b4f9a39f92af5825bf333ece898ed78188d794208793,2026-09-11T20:14:18+00:00,ok
san-francisco,united-states/ca/san-francisco,2026-06-14,reviews,https://data.insideairbnb.com/united-states/ca/san-francisco/2026-06-14/data/reviews.csv.gz,49717576,af9fadfb36dc780eae274207472940368e638b6b0483c088f37b75ae5f108bbf,2026-09-11T20:14:23+00:00,ok
san-mateo-county,united-states/ca/san-mateo-county,2026-06-27,listings,https://data.insideairbnb.com/united-states/ca/san-mateo-county/2026-06-27/data/listings.csv.gz,1953089,99e05b3682cac5e4cf373ef85c6854cde7e557dd9a27fdd0c6b6c4720aad0619,2026-09-11T20:14:26+00:00,ok
san-mateo-county,united-states/ca/san-mateo-county,2026-06-27,reviews,https://data.insideairbnb.com/united-states/ca/san-mateo-county/2026-06-27/data/reviews.csv.gz,22440695,59eb0d8221473b339e744b6c9e47c7fe37f098ffbe4d2254c7442689e4aa644b,2026-09-11T20:14:29+00:00,ok
santa-clara-county,united-states/ca/santa-clara-county,2026-06-28,listings,https://data.insideairbnb.com/united-states/ca/santa-clara-county/2026-06-28/data/listings.csv.gz,4247704,3198ec0994d0c2c1242d72e3008908b6806f42a02777db107e7c0ae903c7f746,2026-09-11T20:14:31+00:00,ok
santa-clara-county,united-states/ca/santa-clara-county,2026-06-28,reviews,https://data.insideairbnb.com/united-states/ca/santa-clara-county/2026-06-28/data/reviews.csv.gz,27670044,ee34b1327d9cb6a2e5334dea259e1e20577b89373340d90afb1c13eea5557b2b,2026-09-11T20:14:36+00:00,ok
santa-cruz-county,united-states/ca/santa-cruz-county,2026-06-30,listings,https://data.insideairbnb.com/united-states/ca/santa-cruz-county/2026-06-30/data/listings.csv.gz,1147441,931af990c84b71d60bd663d4be7d6f1d49f7f2bddad479e3ba35cea21d185154,2026-09-11T20:14:39+00:00,ok
santa-cruz-county,united-states/ca/santa-cruz-county,2026-06-30,reviews,https://data.insideairbnb.com/united-states/ca/santa-cruz-county/2026-06-30/data/reviews.csv.gz,20235801,5ef8927a67f27acc005a40d7083bc03de3019a8ba495a31aaf5b809fe09e437c,2026-09-11T20:14:42+00:00,ok
seattle,united-states/wa/seattle,2026-06-15,listings,https://data.insideairbnb.com/united-states/wa/seattle/2026-06-15/data/listings.csv.gz,5258497,6fd58b14da98441f7c0cf7d37117a8b9241fcbfc23d7077ed004fb6aa7114145,2026-09-11T20:14:45+00:00,ok
seattle,united-states/wa/seattle,2026-06-15,reviews,https://data.insideairbnb.com/united-states/wa/seattle/2026-06-15/data/reviews.csv.gz,67566181,340e2f04e6181984cdba958b5f1c395a9bf16ed95c1c2cf0eb70522278286d1f,2026-09-11T20:14:52+00:00,ok
twin-cities-msa,united-states/mn/twin-cities-msa,2026-06-27,listings,https://data.insideairbnb.com/united-states/mn/twin-cities-msa/2026-06-27/data/listings.csv.gz,3434051,e5b85e85b70c0b777622759461bb0830018974cc41e9fc6ff9ba2ef4897e4b86,2026-09-11T20:14:55+00:00,ok
twin-cities-msa,united-states/mn/twin-cities-msa,2026-06-27,reviews,https://data.insideairbnb.com/united-states/mn/twin-cities-msa/2026-06-27/data/reviews.csv.gz,32466808,06ae79cefefd505429d3fd72cc742ecb4ab80659d5774cdc9c9e8aea71434034,2026-09-11T20:14:59+00:00,ok
washington-dc,united-states/dc/washington-dc,2026-06-24,listings,https://data.insideairbnb.com/united-states/dc/washington-dc/2026-06-24/data/listings.csv.gz,4030576,ec4c93b55abcc3ddf4fe4561f791d7393fca237d6551356582463e17d9d473a5,2026-09-11T20:15:01+00:00,ok
washington-dc,united-states/dc/washington-dc,2026-06-24,reviews,https://data.insideairbnb.com/united-states/dc/washington-dc/2026-06-24/data/reviews.csv.gz,53637483,a0af24628bc4139db0407f7817b96cd763388e16c04d82435438febf8059b51f,2026-09-11T20:15:07+00:00,ok
sydney,australia/nsw/sydney,2026-06-16,calendar,https://data.insideairbnb.com/australia/nsw/sydney/2026-06-16/data/calendar.csv.gz,17897549,7ce1b83795e82000f872886f187cac6a2b7f4b50a7bc829640689e8df0800b98,2026-09-11T20:15:11+00:00,ok
paris,france/ile-de-france/paris,2026-06-16,calendar,https://data.insideairbnb.com/france/ile-de-france/paris/2026-06-16/data/calendar.csv.gz,68830248,e2b38abad6d18b8255e654cd704b3a505664515c279b2bd33afee4d6d585d079,2026-09-11T20:15:19+00:00,ok
rome,italy/lazio/rome,2026-06-20,calendar,https://data.insideairbnb.com/italy/lazio/rome/2026-06-20/data/calendar.csv.gz,32626652,e60273f0f59dc373085d4ec1732a44ec3aa5ff173a0352f918add6e82020e9b2,2026-09-11T20:15:34+00:00,ok
mexico-city,mexico/df/mexico-city,2026-06-15,calendar,https://data.insideairbnb.com/mexico/df/mexico-city/2026-06-15/data/calendar.csv.gz,26855152,0c908ec722a70dd23c3385f0e67e3de731f38b6f024aa31ad4ba7f7c6528c678,2026-09-11T20:15:43+00:00,ok
barcelona,spain/catalonia/barcelona,2026-06-24,calendar,https://data.insideairbnb.com/spain/catalonia/barcelona/2026-06-24/data/calendar.csv.gz,13298828,556080001bee9da05cd89277f14117cf45a3dc9eaf5434839d224470905ac215,2026-09-11T20:15:50+00:00,ok
london,united-kingdom/england/london,2026-06-19,calendar,https://data.insideairbnb.com/united-kingdom/england/london/2026-06-19/data/calendar.csv.gz,82435981,ce7b014a903dee69190e41bfebaa51cf3e2df9e3c1187de958e1a47e930489a6,2026-09-11T20:16:06+00:00,ok
austin,united-states/tx/austin,2026-06-22,calendar,https://data.insideairbnb.com/united-states/tx/austin/2026-06-22/data/calendar.csv.gz,10067057,62892205a61069328de7173b65a6c6de4c8a3b8b56655bfdd31ad8b3001ab47f,2026-09-11T20:16:18+00:00,ok
chicago,united-states/il/chicago,2026-06-24,calendar,https://data.insideairbnb.com/united-states/il/chicago/2026-06-24/data/calendar.csv.gz,7660525,4af77df529320795253b9be25f9adf515ed85963e35098f3b8401e505b8515f7,2026-09-11T20:16:22+00:00,ok
los-angeles,united-states/ca/los-angeles,2026-06-15,calendar,https://data.insideairbnb.com/united-states/ca/los-angeles/2026-06-15/data/calendar.csv.gz,38449668,4180689f72077a63d1aac84ec7c7c654bfb0d1fac61cdcbf16be4d16d808817e,2026-09-11T20:16:31+00:00,ok
nashville,united-states/tn/nashville,2026-06-26,calendar,https://data.insideairbnb.com/united-states/tn/nashville/2026-06-26/data/calendar.csv.gz,9421844,10f3c4e05e2edd0cbaf3f6e82681114e3b1f5700209e967197afa4d67c9882f4,2026-09-11T20:16:38+00:00,ok
new-orleans,united-states/la/new-orleans,2026-06-16,calendar,https://data.insideairbnb.com/united-states/la/new-orleans/2026-06-16/data/calendar.csv.gz,6482537,96667a7523e5b477dbb2247f3c8bf4b55cbac044e4ed3bc9593b77b84258e919,2026-09-11T20:16:41+00:00,ok
new-york-city,united-states/ny/new-york-city,2026-06-14,calendar,https://data.insideairbnb.com/united-states/ny/new-york-city/2026-06-14/data/calendar.csv.gz,25904041,1023688159497ffccdfabe81e163d31ca4fae7af4b4e87bed119168531e4648d,2026-09-11T20:16:49+00:00,ok
san-diego,united-states/ca/san-diego,2026-06-27,calendar,https://data.insideairbnb.com/united-states/ca/san-diego/2026-06-27/data/calendar.csv.gz,11665167,a8ca03740f4ae3c42601f5e9457b41eda0e28decac5b1702c1711f3f9d1a3b82,2026-09-11T20:16:55+00:00,ok
buenos-aires,argentina/ciudad-autónoma-de-buenos-aires/buenos-aires,2026-06-29,calendar,https://data.insideairbnb.com/argentina/ciudad-autónoma-de-buenos-aires/buenos-aires/2026-06-29/data/calendar.csv.gz,25374176,29ae44c47feced0a30f113f28f8179b1a12173e9cd965cc58cc117c4e8b135b8,2026-09-11T20:17:03+00:00,ok
barossa-valley,australia/sa/barossa-valley,2026-06-29,calendar,https://data.insideairbnb.com/australia/sa/barossa-valley/2026-06-29/data/calendar.csv.gz,326095,96847c8cec4786777fe1a250b579d95e404f041f445451af8741df319ca8a345,2026-09-11T20:17:07+00:00,ok
barwon-south-west-vic,australia/vic/barwon-south-west-vic,2026-06-29,calendar,https://data.insideairbnb.com/australia/vic/barwon-south-west-vic/2026-06-29/data/calendar.csv.gz,6347684,2d6b52a0673d6c74c0afb8b04eea002e62821d61ba4badf3bbb0f25082dcc3a4,2026-09-11T20:17:10+00:00,ok
brisbane,australia/qld/brisbane,2026-06-15,calendar,https://data.insideairbnb.com/australia/qld/brisbane/2026-06-15/data/calendar.csv.gz,5605223,2cb7d1d1eec8e7323e0bbc5f0ecf0530fdce99ee349c23f567c45b21a5589d7e,2026-09-11T20:17:13+00:00,ok
melbourne,australia/vic/melbourne,2026-06-16,calendar,https://data.insideairbnb.com/australia/vic/melbourne/2026-06-16/data/calendar.csv.gz,22222407,327d20a57e262059cc1f1394e19cea460e08c69dab71d2ff27e4bb1e13ae70ff,2026-09-11T20:17:19+00:00,ok
mid-north-coast,australia/nsw/mid-north-coast,2026-06-19,calendar,https://data.insideairbnb.com/australia/nsw/mid-north-coast/2026-06-19/data/calendar.csv.gz,4881801,a1f7398055e291bf44c68d18f815f7f371244eaf2bd25e83fdd5eb95e5ba16dc,2026-09-11T20:17:23+00:00,ok
mornington-peninsula,australia/vic/mornington-peninsula,2026-06-22,calendar,https://data.insideairbnb.com/australia/vic/mornington-peninsula/2026-06-22/data/calendar.csv.gz,3959158,1e277eac3e639614892c90deeca109d9a40b2817976f90925eab405c16ddf93e,2026-09-11T20:17:26+00:00,ok
northern-rivers,australia/nsw/northern-rivers,2026-06-24,calendar,https://data.insideairbnb.com/australia/nsw/northern-rivers/2026-06-24/data/calendar.csv.gz,5714958,18f21aa3cbfbc7ba3287699d101d3171ffb4a2afb804402b3e8b5cd5f835d769,2026-09-11T20:17:29+00:00,ok
sunshine-coast,australia/qld/sunshine-coast,2026-06-30,calendar,https://data.insideairbnb.com/australia/qld/sunshine-coast/2026-06-30/data/calendar.csv.gz,6546675,9f5758f6dd352642d82ff6026898658e4d07ca4591dbd517a8cec856d4864fab,2026-09-11T20:17:33+00:00,ok
tasmania,australia/tas/tasmania,2026-06-15,calendar,https://data.insideairbnb.com/australia/tas/tasmania/2026-06-15/data/calendar.csv.gz,5839685,dfbaf65b41cdf655e30ce588642c0edeaa3b617c18788d325f6685a225f98628,2026-09-11T20:17:36+00:00,ok
western-australia,australia/wa/western-australia,2026-06-28,calendar,https://data.insideairbnb.com/australia/wa/western-australia/2026-06-28/data/calendar.csv.gz,10622369,ac9ff739c42d0961ec211dcc07750887ec9a2756d2d6fd3d296727030e6eced7,2026-09-11T20:17:40+00:00,ok
vienna,austria/vienna/vienna,2026-06-20,calendar,https://data.insideairbnb.com/austria/vienna/vienna/2026-06-20/data/calendar.csv.gz,11566491,e3db1631a8f2c388b98228dd964a0488934dba533fd8bb096b7d93f9fe27f5db,2026-09-11T20:17:45+00:00,ok
antwerp,belgium/vlg/antwerp,2026-06-29,calendar,https://data.insideairbnb.com/belgium/vlg/antwerp/2026-06-29/data/calendar.csv.gz,2243001,6e062259d0f4825dc879f326c1873c4a1c0559ea8301b7c7f0222f5af319dc45,2026-09-11T20:17:48+00:00,ok
brussels,belgium/bru/brussels,2026-06-27,calendar,https://data.insideairbnb.com/belgium/bru/brussels/2026-06-27/data/calendar.csv.gz,4438777,7690ccd2ccf97d9de0d63508d182fcb322d2648df2b966e44124a6bcaf8a29c2,2026-09-11T20:17:51+00:00,ok
ghent,belgium/vlg/ghent,2026-06-29,calendar,https://data.insideairbnb.com/belgium/vlg/ghent/2026-06-29/data/calendar.csv.gz,1226929,e30cd738e9ca1b23595ae0501fb2b57a8b43b9f7093e97875c735a1254076766,2026-09-11T20:17:53+00:00,ok
belize,belize/bz/belize,2026-06-29,calendar,https://data.insideairbnb.com/belize/bz/belize/2026-06-29/data/calendar.csv.gz,3159423,4ca2bc6390332c843d46f8cb7f86a1b86ef88da98cd143b70530f1b9da58630c,2026-09-11T20:17:56+00:00,ok
rio-de-janeiro,brazil/rj/rio-de-janeiro,2026-06-24,calendar,https://data.insideairbnb.com/brazil/rj/rio-de-janeiro/2026-06-24/data/calendar.csv.gz,43607500,090de39a0b929fdaa3f12a47e4d2100bde6e466e28d0d037bf0913326f85f1e3,2026-09-11T20:18:04+00:00,ok
são-paulo,brazil/sp/são-paulo,2026-06-14,calendar,https://data.insideairbnb.com/brazil/sp/são-paulo/2026-06-14/data/calendar.csv.gz,36634577,1e89e91a0a208c74208e404550a8f9a64b6cdae6a053d43e411157a69138b930,2026-09-11T20:18:17+00:00,ok
montreal,canada/qc/montreal,2026-06-15,calendar,https://data.insideairbnb.com/canada/qc/montreal/2026-06-15/data/calendar.csv.gz,9128925,561e6960a79d6707e9d9a379575662b18cab90cf4aa751e8589fa43f2447079f,2026-09-11T20:18:24+00:00,ok
new-brunswick,canada/nb/new-brunswick,2026-06-30,calendar,https://data.insideairbnb.com/canada/nb/new-brunswick/2026-06-30/data/calendar.csv.gz,4029538,204f161d9d825daf691bcbb3c031c95f008fbfde2410a0ca51f616b3ba9ac948,2026-09-11T20:18:27+00:00,ok
ottawa,canada/on/ottawa,2026-06-24,calendar,https://data.insideairbnb.com/canada/on/ottawa/2026-06-24/data/calendar.csv.gz,2298597,d9635b1efab8f65ca71b2cf6cfe082659ca79730809494d529162ffce95b1408,2026-09-11T20:18:30+00:00,ok
quebec-city,canada/qc/quebec-city,2026-06-19,calendar,https://data.insideairbnb.com/canada/qc/quebec-city/2026-06-19/data/calendar.csv.gz,1964759,6b5a75138b3f647f64cc5e8efa533d8af08cc0ab8cf59e4de756b6a0ed383c2e,2026-09-11T20:18:32+00:00,ok
toronto,canada/on/toronto,2026-06-15,calendar,https://data.insideairbnb.com/canada/on/toronto/2026-06-15/data/calendar.csv.gz,18667455,40540881fac5a096268659e8d168c79fec522f7e2ecdc5296d6d6e8bef55476d,2026-09-11T20:18:37+00:00,ok
vancouver,canada/bc/vancouver,2026-06-15,calendar,https://data.insideairbnb.com/canada/bc/vancouver/2026-06-15/data/calendar.csv.gz,5613956,933c3a363a4f34d209a6c65ae1014782df42f8283bccb2e7dcd1ff4c195b148b,2026-09-11T20:18:41+00:00,ok
victoria,canada/bc/victoria,2026-06-29,calendar,https://data.insideairbnb.com/canada/bc/victoria/2026-06-29/data/calendar.csv.gz,3042345,f1c02caface275fed7436006202bbf96d6d2f6a9be5aaa694ecde6c7850b423a,2026-09-11T20:18:44+00:00,ok
winnipeg,canada/mb/winnipeg,2026-06-22,calendar,https://data.insideairbnb.com/canada/mb/winnipeg/2026-06-22/data/calendar.csv.gz,1533351,47b0a363ab6e84886ab6150a4ce74a4427d38b654aa58ace547c8e8229f9e0d3,2026-09-11T20:18:46+00:00,ok
santiago,chile/rm/santiago,2026-06-29,calendar,https://data.insideairbnb.com/chile/rm/santiago/2026-06-29/data/calendar.csv.gz,15808051,76c2d0b0eac55428c2086902af4c1e7549b02758cf510bf4092acbf878ded412,2026-09-11T20:18:49+00:00,ok
hong-kong,china/hk/hong-kong,2026-06-27,calendar,https://data.insideairbnb.com/china/hk/hong-kong/2026-06-27/data/calendar.csv.gz,5592542,3e402f25a138b9847c0101b26d9180f79de144062fde9911e67274923492c4dc,2026-09-11T20:18:53+00:00,ok
bogotá,colombia/dc/bogotá,2026-06-21,calendar,https://data.insideairbnb.com/colombia/dc/bogotá/2026-06-21/data/calendar.csv.gz,16028623,bebfa9abdf49d3cfaf0f39d139855237ac4429081b3cbc8598a6008c34a4477f,2026-09-11T20:18:57+00:00,ok
prague,czech-republic/prague/prague,2026-06-27,calendar,https://data.insideairbnb.com/czech-republic/prague/prague/2026-06-27/data/calendar.csv.gz,10341362,4fcbf34e63109b4bfda33dee718e6d4571b1f2a73d8487e0f837855becc3715b,2026-09-11T20:19:01+00:00,ok
copenhagen,denmark/hovedstaden/copenhagen,2026-06-30,calendar,https://data.insideairbnb.com/denmark/hovedstaden/copenhagen/2026-06-30/data/calendar.csv.gz,19620185,2d368edc6f765376e89138c835f10083fd4ffff01fefb8bccf9d90124b08629d,2026-09-11T20:19:05+00:00,ok
bordeaux,france/nouvelle-aquitaine/bordeaux,2026-06-22,calendar,https://data.insideairbnb.com/france/nouvelle-aquitaine/bordeaux/2026-06-22/data/calendar.csv.gz,10402856,31e9095df237c6f7205695c5f01d74fa0ebfc510084b84e0055fd0678d3c1d21,2026-09-11T20:19:09+00:00,ok
lyon,france/auvergne-rhone-alpes/lyon,2026-06-22,calendar,https://data.insideairbnb.com/france/auvergne-rhone-alpes/lyon/2026-06-22/data/calendar.csv.gz,7971259,880da34f832fc0ed2b01ae75a81fdf127f6c29a821473051e6335a3305111004,2026-09-11T20:19:13+00:00,ok
pays-basque,france/pyrénées-atlantiques/pays-basque,2026-06-23,calendar,https://data.insideairbnb.com/france/pyrénées-atlantiques/pays-basque/2026-06-23/data/calendar.csv.gz,10438151,7cd2e7d4f930254dd668904e8b9acf50353a56ef8b784204ec6b62cf3e4c7bc1,2026-09-11T20:19:16+00:00,ok
berlin,germany/be/berlin,2026-06-26,calendar,https://data.insideairbnb.com/germany/be/berlin/2026-06-26/data/calendar.csv.gz,10900461,78870c9ff0f98990a90936bc1355b0211abd1affd5e62f8eac2c6bd2d5a312d3,2026-09-11T20:19:19+00:00,ok
munich,germany/bv/munich,2026-06-29,calendar,https://data.insideairbnb.com/germany/bv/munich/2026-06-29/data/calendar.csv.gz,5914243,9524c7af466255d7cffb0be6981ee681624c8a7bea1f17bf5ee37715f483884b,2026-09-11T20:19:23+00:00,ok
athens,greece/attica/athens,2026-06-28,calendar,https://data.insideairbnb.com/greece/attica/athens/2026-06-28/data/calendar.csv.gz,12403984,b432f5b2784a810610cd9d18c5b585159c1a82ddd012574d1e2c8b71538c67ca,2026-09-11T20:19:27+00:00,ok
crete,greece/crete/crete,2026-06-29,calendar,https://data.insideairbnb.com/greece/crete/crete/2026-06-29/data/calendar.csv.gz,23349727,108d88f666fabb3e95123afa61a479000547b24512878164824cd9d3570bfa36,2026-09-11T20:19:37+00:00,ok
south-aegean,greece/south-aegean/south-aegean,2026-06-28,calendar,https://data.insideairbnb.com/greece/south-aegean/south-aegean/2026-06-28/data/calendar.csv.gz,32400671,f7c2879e5dfb52655d30cb9f154da1b2804860d5db8afbdc06f02c1dc729c67c,2026-09-11T20:19:43+00:00,ok
thessaloniki,greece/central-macedonia/thessaloniki,2026-06-29,calendar,https://data.insideairbnb.com/greece/central-macedonia/thessaloniki/2026-06-29/data/calendar.csv.gz,4317776,9d4b49dcf902f6fe083db049462a3d62a24d9f9d80f407a326443408db72668a,2026-09-11T20:19:48+00:00,ok
budapest,hungary/közép-magyarország/budapest,2026-06-28,calendar,https://data.insideairbnb.com/hungary/közép-magyarország/budapest/2026-06-28/data/calendar.csv.gz,10106893,0abc47a27ebdff63d0eb93ab71d768f8a469181e671a9c7197d0679e37e4cc63,2026-09-11T20:19:51+00:00,ok
dublin,ireland/leinster/dublin,2026-06-21,calendar,https://data.insideairbnb.com/ireland/leinster/dublin/2026-06-21/data/calendar.csv.gz,6072522,08e1ea280712b7d629330b6d0fc2dfc8b308cc84e42447ed9cf58185820e79b1,2026-09-11T20:19:54+00:00,ok
bergamo,italy/lombardia/bergamo,2026-06-30,calendar,https://data.insideairbnb.com/italy/lombardia/bergamo/2026-06-30/data/calendar.csv.gz,3691545,4dae151ef0c39a35cb214c93afbeb7c3e2eded3df2088ba64edae36982c29d87,2026-09-11T20:19:57+00:00,ok
bologna,italy/emilia-romagna/bologna,2026-06-26,calendar,https://data.insideairbnb.com/italy/emilia-romagna/bologna/2026-06-26/data/calendar.csv.gz,4389918,bf9d1c61a15b94a740a235ddde46c3ea4295fcd5da811a4d31d625fd978c5862,2026-09-11T20:19:59+00:00,ok
florence,italy/toscana/florence,2026-06-26,calendar,https://data.insideairbnb.com/italy/toscana/florence/2026-06-26/data/calendar.csv.gz,11861730,02b75568fdf179f7773ddbcd8c386450333abb35fe6e1a8b0c7efff4bc4f303e,2026-09-11T20:20:02+00:00,ok
