window,optimized_quarter,witness,quarter,booking_quarter,lag,allocated_revenue_musd,backward_share,effective_forward_fee_per_net_gbv,actual_revenue_musd,residual_musd
W1,2025Q2,minimum_same,2026Q2,2024Q3,7,0.0,0.0,0.0,3608.0,36.07999999999947
W1,2025Q2,minimum_same,2026Q2,2024Q2,8,0.0,0.0,0.0,3608.0,36.07999999999947
W1,2025Q2,maximum_same,2023Q2,2023Q2,0,2203.227132352944,0.8845964075935648,0.11535220588235308,2484.0,-6.658014705882579
W1,2025Q2,maximum_same,2023Q2,2023Q1,1,0.0,0.0,0.0,2484.0,-6.658014705882579
W1,2025Q2,maximum_same,2023Q2,2022Q4,2,287.4308823529388,0.11540359240643522,0.02129117647058806,2484.0,-6.658014705882579
W1,2025Q2,maximum_same,2023Q2,2022Q3,3,0.0,0.0,0.0,2484.0,-6.658014705882579
W1,2025Q2,maximum_same,2023Q2,2022Q2,4,0.0,0.0,0.0,2484.0,-6.658014705882579
W1,2025Q2,maximum_same,2023Q2,2022Q1,5,0.0,0.0,0.0,2484.0,-6.658014705882579
W1,2025Q2,maximum_same,2023Q2,2021Q4,6,0.0,0.0,0.0,2484.0,-6.658014705882579
W1,2025Q2,maximum_same,2023Q2,2021Q3,7,0.0,0.0,0.0,2484.0,-6.658014705882579
W1,2025Q2,maximum_same,2023Q2,2021Q2,8,0.0,0.0,0.0,2484.0,-6.658014705882579
W1,2025Q2,maximum_same,2024Q2,2024Q2,0,2445.4667647058855,0.8810968786321232,0.11535220588235308,2748.0,-27.480000000000473
W1,2025Q2,maximum_same,2024Q2,2024Q1,1,0.0,0.0,0.0,2748.0,-27.480000000000473
W1,2025Q2,maximum_same,2024Q2,2023Q4,2,330.01323529411496,0.11890312136787687,0.02129117647058806,2748.0,-27.480000000000473
W1,2025Q2,maximum_same,2024Q2,2023Q3,3,0.0,0.0,0.0,2748.0,-27.480000000000473
W1,2025Q2,maximum_same,2024Q2,2023Q2,4,0.0,0.0,0.0,2748.0,-27.480000000000473
W1,2025Q2,maximum_same,2024Q2,2023Q1,5,0.0,0.0,0.0,2748.0,-27.480000000000473
W1,2025Q2,maximum_same,2024Q2,2022Q4,6,0.0,0.0,0.0,2748.0,-27.480000000000473
W1,2025Q2,maximum_same,2024Q2,2022Q3,7,0.0,0.0,0.0,2748.0,-27.480000000000473
W1,2025Q2,maximum_same,2024Q2,2022Q2,8,0.0,0.0,0.0,2748.0,-27.480000000000473
W1,2025Q2,maximum_same,2025Q2,2025Q2,0,2710.7768382352974,0.8785530648666361,0.11535220588235308,3096.0,10.498455882352573
W1,2025Q2,maximum_same,2025Q2,2025Q1,1,0.0,0.0,0.0,3096.0,10.498455882352573
W1,2025Q2,maximum_same,2025Q2,2024Q4,2,374.72470588234984,0.12144693513336383,0.02129117647058806,3096.0,10.498455882352573
W1,2025Q2,maximum_same,2025Q2,2024Q3,3,0.0,0.0,0.0,3096.0,10.498455882352573
W1,2025Q2,maximum_same,2025Q2,2024Q2,4,0.0,0.0,0.0,3096.0,10.498455882352573
W1,2025Q2,maximum_same,2025Q2,2024Q1,5,0.0,0.0,0.0,3096.0,10.498455882352573
W1,2025Q2,maximum_same,2025Q2,2023Q4,6,0.0,0.0,0.0,3096.0,10.498455882352573
W1,2025Q2,maximum_same,2025Q2,2023Q3,7,0.0,0.0,0.0,3096.0,10.498455882352573
W1,2025Q2,maximum_same,2025Q2,2023Q2,8,0.0,0.0,0.0,3096.0,10.498455882352573
W1,2025Q2,maximum_same,2026Q2,2026Q2,0,3137.5800000000036,0.8784015319492048,0.11535220588235308,3608.0,36.07999999999993
W1,2025Q2,maximum_same,2026Q2,2026Q1,1,0.0,0.0,0.0,3608.0,36.07999999999993
W1,2025Q2,maximum_same,2026Q2,2025Q4,2,434.33999999999645,0.12159846805079522,0.02129117647058806,3608.0,36.07999999999993
W1,2025Q2,maximum_same,2026Q2,2025Q3,3,0.0,0.0,0.0,3608.0,36.07999999999993
W1,2025Q2,maximum_same,2026Q2,2025Q2,4,0.0,0.0,0.0,3608.0,36.07999999999993
W1,2025Q2,maximum_same,2026Q2,2025Q1,5,0.0,0.0,0.0,3608.0,36.07999999999993
W1,2025Q2,maximum_same,2026Q2,2024Q4,6,0.0,0.0,0.0,3608.0,36.07999999999993
W1,2025Q2,maximum_same,2026Q2,2024Q3,7,0.0,0.0,0.0,3608.0,36.07999999999993
W1,2025Q2,maximum_same,2026Q2,2024Q2,8,0.0,0.0,0.0,3608.0,36.07999999999993
W1,2026Q2,minimum_same,2023Q2,2023Q2,0,529.0398680851813,0.21513031607751482,0.027698422412836717,2484.0,24.840000000000146
W1,2026Q2,minimum_same,2023Q2,2023Q1,1,872.4973036736292,0.354794850141361,0.04276947567027594,2484.0,24.840000000000146
W1,2026Q2,minimum_same,2023Q2,2022Q4,2,836.0338887919961,0.33996726068738764,0.06192843620681453,2484.0,24.840000000000146
W1,2026Q2,minimum_same,2023Q2,2022Q3,3,0.0,0.0,0.0,2484.0,24.840000000000146
W1,2026Q2,minimum_same,2023Q2,2022Q2,4,221.58893944919333,0.09010757309373663,0.013034643497011372,2484.0,24.840000000000146
W1,2026Q2,minimum_same,2023Q2,2022Q1,5,0.0,0.0,0.0,2484.0,24.840000000000146
W1,2026Q2,minimum_same,2023Q2,2021Q4,6,0.0,0.0,0.0,2484.0,24.840000000000146
W1,2026Q2,minimum_same,2023Q2,2021Q3,7,0.0,0.0,0.0,2484.0,24.840000000000146
W1,2026Q2,minimum_same,2023Q2,2021Q2,8,0.0,0.0,0.0,2484.0,24.840000000000146
W1,2026Q2,minimum_same,2024Q2,2024Q2,0,587.2065551521384,0.21156937003766502,0.027698422412836717,2748.0,-27.479999999999563
W1,2026Q2,minimum_same,2024Q2,2024Q1,1,979.4209928493191,0.3528834626260392,0.04276947567027594,2748.0,-27.479999999999563
W1,2026Q2,minimum_same,2024Q2,2023Q4,2,959.8907612056252,0.3458467584726337,0.06192843620681453,2748.0,-27.479999999999563
W1,2026Q2,minimum_same,2024Q2,2023Q3,3,0.0,0.0,0.0,2748.0,-27.479999999999563
W1,2026Q2,minimum_same,2024Q2,2023Q2,4,248.9616907929172,0.08970040886366223,0.013034643497011372,2748.0,-27.479999999999563
W1,2026Q2,minimum_same,2024Q2,2023Q1,5,0.0,0.0,0.0,2748.0,-27.479999999999563
W1,2026Q2,minimum_same,2024Q2,2022Q4,6,0.0,0.0,0.0,2748.0,-27.479999999999563
W1,2026Q2,minimum_same,2024Q2,2022Q3,7,0.0,0.0,0.0,2748.0,-27.479999999999563
W1,2026Q2,minimum_same,2024Q2,2022Q2,8,0.0,0.0,0.0,2748.0,-27.479999999999563
W1,2026Q2,minimum_same,2025Q2,2025Q2,0,650.9129267016629,0.2123668619990809,0.027698422412836717,3096.0,30.960000000000036
W1,2026Q2,minimum_same,2025Q2,2025Q1,1,1047.8521539217604,0.3418722606953777,0.04276947567027594,3096.0,30.960000000000036
W1,2026Q2,minimum_same,2025Q2,2024Q4,2,1089.9404772399357,0.3556039977422597,0.06192843620681453,3096.0,30.960000000000036
W1,2026Q2,minimum_same,2025Q2,2024Q3,3,0.0,0.0,0.0,3096.0,30.960000000000036
W1,2026Q2,minimum_same,2025Q2,2024Q2,4,276.3344421366411,0.09015687956328175,0.013034643497011372,3096.0,30.960000000000036
W1,2026Q2,minimum_same,2025Q2,2024Q1,5,0.0,0.0,0.0,3096.0,30.960000000000036
W1,2026Q2,minimum_same,2025Q2,2023Q4,6,0.0,0.0,0.0,3096.0,30.960000000000036
W1,2026Q2,minimum_same,2025Q2,2023Q3,7,0.0,0.0,0.0,3096.0,30.960000000000036
W1,2026Q2,minimum_same,2025Q2,2023Q2,8,0.0,0.0,0.0,3096.0,30.960000000000036
W1,2026Q2,minimum_same,2026Q2,2026Q2,0,753.3970896291587,0.21092216220664484,0.027698422412836717,3608.0,36.08000000000038
W1,2026Q2,minimum_same,2026Q2,2026Q1,1,1248.8686895720575,0.3496351232872118,0.04276947567027594,3608.0,36.08000000000038
W1,2026Q2,minimum_same,2026Q2,2025Q4,2,1263.3400986190163,0.35368656034262147,0.06192843620681453,3608.0,36.08000000000038
W1,2026Q2,minimum_same,2026Q2,2025Q3,3,0.0,0.0,0.0,3608.0,36.08000000000038
W1,2026Q2,minimum_same,2026Q2,2025Q2,4,306.31412217976725,0.08575615416352193,0.013034643497011372,3608.0,36.08000000000038
W1,2026Q2,minimum_same,2026Q2,2025Q1,5,0.0,0.0,0.0,3608.0,36.08000000000038
W1,2026Q2,minimum_same,2026Q2,2024Q4,6,0.0,0.0,0.0,3608.0,36.08000000000038
W1,2026Q2,minimum_same,2026Q2,2024Q3,7,0.0,0.0,0.0,3608.0,36.08000000000038
W1,2026Q2,minimum_same,2026Q2,2024Q2,8,0.0,0.0,0.0,3608.0,36.08000000000038
W1,2026Q2,maximum_same,2023Q2,2023Q2,0,2203.2271323529426,0.8845964075935643,0.115352205882353,2484.0,-6.658014705882579
W1,2026Q2,maximum_same,2023Q2,2023Q1,1,0.0,0.0,0.0,2484.0,-6.658014705882579
W1,2026Q2,maximum_same,2023Q2,2022Q4,2,287.43088235293993,0.11540359240643568,0.02129117647058814,2484.0,-6.658014705882579
W1,2026Q2,maximum_same,2023Q2,2022Q3,3,0.0,0.0,0.0,2484.0,-6.658014705882579
W1,2026Q2,maximum_same,2023Q2,2022Q2,4,0.0,0.0,0.0,2484.0,-6.658014705882579
W1,2026Q2,maximum_same,2023Q2,2022Q1,5,0.0,0.0,0.0,2484.0,-6.658014705882579
W1,2026Q2,maximum_same,2023Q2,2021Q4,6,0.0,0.0,0.0,2484.0,-6.658014705882579
W1,2026Q2,maximum_same,2023Q2,2021Q3,7,0.0,0.0,0.0,2484.0,-6.658014705882579
W1,2026Q2,maximum_same,2023Q2,2021Q2,8,0.0,0.0,0.0,2484.0,-6.658014705882579
W1,2026Q2,maximum_same,2024Q2,2024Q2,0,2445.4667647058836,0.8810968786321227,0.115352205882353,2748.0,-27.479999999999563
W1,2026Q2,maximum_same,2024Q2,2024Q1,1,0.0,0.0,0.0,2748.0,-27.479999999999563
W1,2026Q2,maximum_same,2024Q2,2023Q4,2,330.01323529411616,0.11890312136787734,0.02129117647058814,2748.0,-27.479999999999563
W1,2026Q2,maximum_same,2024Q2,2023Q3,3,0.0,0.0,0.0,2748.0,-27.479999999999563
W1,2026Q2,maximum_same,2024Q2,2023Q2,4,0.0,0.0,0.0,2748.0,-27.479999999999563
W1,2026Q2,maximum_same,2024Q2,2023Q1,5,0.0,0.0,0.0,2748.0,-27.479999999999563
W1,2026Q2,maximum_same,2024Q2,2022Q4,6,0.0,0.0,0.0,2748.0,-27.479999999999563
W1,2026Q2,maximum_same,2024Q2,2022Q3,7,0.0,0.0,0.0,2748.0,-27.479999999999563
W1,2026Q2,maximum_same,2024Q2,2022Q2,8,0.0,0.0,0.0,2748.0,-27.479999999999563
W1,2026Q2,maximum_same,2025Q2,2025Q2,0,2710.776838235295,0.8785530648666356,0.115352205882353,3096.0,10.498455882353483
W1,2026Q2,maximum_same,2025Q2,2025Q1,1,0.0,0.0,0.0,3096.0,10.498455882353483
W1,2026Q2,maximum_same,2025Q2,2024Q4,2,374.7247058823512,0.1214469351333643,0.02129117647058814,3096.0,10.498455882353483
W1,2026Q2,maximum_same,2025Q2,2024Q3,3,0.0,0.0,0.0,3096.0,10.498455882353483
W1,2026Q2,maximum_same,2025Q2,2024Q2,4,0.0,0.0,0.0,3096.0,10.498455882353483
W1,2026Q2,maximum_same,2025Q2,2024Q1,5,0.0,0.0,0.0,3096.0,10.498455882353483
W1,2026Q2,maximum_same,2025Q2,2023Q4,6,0.0,0.0,0.0,3096.0,10.498455882353483
W1,2026Q2,maximum_same,2025Q2,2023Q3,7,0.0,0.0,0.0,3096.0,10.498455882353483
W1,2026Q2,maximum_same,2025Q2,2023Q2,8,0.0,0.0,0.0,3096.0,10.498455882353483
W1,2026Q2,maximum_same,2026Q2,2026Q2,0,3137.5800000000017,0.8784015319492042,0.115352205882353,3608.0,36.07999999999993
W1,2026Q2,maximum_same,2026Q2,2026Q1,1,0.0,0.0,0.0,3608.0,36.07999999999993
W1,2026Q2,maximum_same,2026Q2,2025Q4,2,434.3399999999981,0.12159846805079567,0.02129117647058814,3608.0,36.07999999999993
W1,2026Q2,maximum_same,2026Q2,2025Q3,3,0.0,0.0,0.0,3608.0,36.07999999999993
W1,2026Q2,maximum_same,2026Q2,2025Q2,4,0.0,0.0,0.0,3608.0,36.07999999999993
W1,2026Q2,maximum_same,2026Q2,2025Q1,5,0.0,0.0,0.0,3608.0,36.07999999999993
W1,2026Q2,maximum_same,2026Q2,2024Q4,6,0.0,0.0,0.0,3608.0,36.07999999999993
W1,2026Q2,maximum_same,2026Q2,2024Q3,7,0.0,0.0,0.0,3608.0,36.07999999999993
W1,2026Q2,maximum_same,2026Q2,2024Q2,8,0.0,0.0,0.0,3608.0,36.07999999999993
W1,2023Q3,minimum_same,2023Q3,2023Q3,0,0.0,0.0,0.0,3397.0,33.970000000000255
W1,2023Q3,minimum_same,2023Q3,2023Q2,1,3301.455851528365,0.9816908714844547,0.17285109170305576,3397.0,33.970000000000255
W1,2023Q3,minimum_same,2023Q3,2023Q1,2,61.574148471634544,0.01830912851554537,0.003018340611354635,3397.0,33.970000000000255
W1,2023Q3,minimum_same,2023Q3,2022Q4,3,0.0,0.0,0.0,3397.0,33.970000000000255
W1,2023Q3,minimum_same,2023Q3,2022Q3,4,0.0,0.0,0.0,3397.0,33.970000000000255
W1,2023Q3,minimum_same,2023Q3,2022Q2,5,0.0,0.0,0.0,3397.0,33.970000000000255
W1,2023Q3,minimum_same,2023Q3,2022Q1,6,0.0,0.0,0.0,3397.0,33.970000000000255
W1,2023Q3,minimum_same,2023Q3,2021Q4,7,0.0,0.0,0.0,3397.0,33.970000000000255
W1,2023Q3,minimum_same,2023Q3,2021Q3,8,0.0,0.0,0.0,3397.0,33.970000000000255
W1,2023Q3,minimum_same,2024Q3,2024Q3,0,0.0,0.0,0.0,3732.0,-1.5631441048035413
W1,2023Q3,minimum_same,2024Q3,2024Q2,1,3664.4431441047823,0.9814868538893845,0.17285109170305576,3732.0,-1.5631441048035413
W1,2023Q3,minimum_same,2024Q3,2024Q1,2,69.12000000002114,0.018513146110615476,0.003018340611354635,3732.0,-1.5631441048035413
W1,2023Q3,minimum_same,2024Q3,2023Q4,3,0.0,0.0,0.0,3732.0,-1.5631441048035413
W1,2023Q3,minimum_same,2024Q3,2023Q3,4,0.0,0.0,0.0,3732.0,-1.5631441048035413
W1,2023Q3,minimum_same,2024Q3,2023Q2,5,0.0,0.0,0.0,3732.0,-1.5631441048035413
W1,2023Q3,minimum_same,2024Q3,2023Q1,6,0.0,0.0,0.0,3732.0,-1.5631441048035413
W1,2023Q3,minimum_same,2024Q3,2022Q4,7,0.0,0.0,0.0,3732.0,-1.5631441048035413
W1,2023Q3,minimum_same,2024Q3,2022Q3,8,0.0,0.0,0.0,3732.0,-1.5631441048035413
W1,2023Q3,minimum_same,2025Q3,2025Q3,0,0.0,0.0,0.0,4095.0,-40.94999999999891
W1,2023Q3,minimum_same,2025Q3,2025Q2,1,4062.0006550218104,0.9821203484137409,0.17285109170305576,4095.0,-40.94999999999891
W1,2023Q3,minimum_same,2025Q3,2025Q1,2,73.94934497818855,0.01787965158625916,0.003018340611354635,4095.0,-40.94999999999891
W1,2023Q3,minimum_same,2025Q3,2024Q4,3,0.0,0.0,0.0,4095.0,-40.94999999999891
W1,2023Q3,minimum_same,2025Q3,2024Q3,4,0.0,0.0,0.0,4095.0,-40.94999999999891
W1,2023Q3,minimum_same,2025Q3,2024Q2,5,0.0,0.0,0.0,4095.0,-40.94999999999891
W1,2023Q3,minimum_same,2025Q3,2024Q1,6,0.0,0.0,0.0,4095.0,-40.94999999999891
W1,2023Q3,minimum_same,2025Q3,2023Q4,7,0.0,0.0,0.0,4095.0,-40.94999999999891
W1,2023Q3,minimum_same,2025Q3,2023Q3,8,0.0,0.0,0.0,4095.0,-40.94999999999891
W1,2023Q3,maximum_same,2023Q3,2023Q3,0,1925.4839712918729,0.5725443933868782,0.10521770334928267,3397.0,33.970000000000255
W1,2023Q3,maximum_same,2023Q3,2023Q2,1,0.0,0.0,0.0,3397.0,33.970000000000255
W1,2023Q3,maximum_same,2023Q3,2023Q1,2,1437.546028708127,0.4274556066131219,0.07046794258373172,3397.0,33.970000000000255
W1,2023Q3,maximum_same,2023Q3,2022Q4,3,0.0,0.0,0.0,3397.0,33.970000000000255
W1,2023Q3,maximum_same,2023Q3,2022Q3,4,0.0,0.0,0.0,3397.0,33.970000000000255
W1,2023Q3,maximum_same,2023Q3,2022Q2,5,0.0,0.0,0.0,3397.0,33.970000000000255
W1,2023Q3,maximum_same,2023Q3,2022Q1,6,0.0,0.0,0.0,3397.0,33.970000000000255
W1,2023Q3,maximum_same,2023Q3,2021Q4,7,0.0,0.0,0.0,3397.0,33.970000000000255
W1,2023Q3,maximum_same,2023Q3,2021Q3,8,0.0,0.0,0.0,3397.0,33.970000000000255
W1,2023Q3,maximum_same,2024Q3,2024Q3,0,2114.8758373205815,0.5672049917842317,0.10521770334928267,3732.0,3.4082775119622966
W1,2023Q3,maximum_same,2024Q3,2024Q2,1,0.0,0.0,0.0,3732.0,3.4082775119622966
W1,2023Q3,maximum_same,2024Q3,2024Q1,2,1613.7158851674562,0.4327950082157684,0.07046794258373172,3732.0,3.4082775119622966
W1,2023Q3,maximum_same,2024Q3,2023Q4,3,0.0,0.0,0.0,3732.0,3.4082775119622966
W1,2023Q3,maximum_same,2024Q3,2023Q3,4,0.0,0.0,0.0,3732.0,3.4082775119622966
W1,2023Q3,maximum_same,2024Q3,2023Q2,5,0.0,0.0,0.0,3732.0,3.4082775119622966
W1,2023Q3,maximum_same,2024Q3,2023Q1,6,0.0,0.0,0.0,3732.0,3.4082775119622966
W1,2023Q3,maximum_same,2024Q3,2022Q4,7,0.0,0.0,0.0,3732.0,3.4082775119622966
W1,2023Q3,maximum_same,2024Q3,2022Q3,8,0.0,0.0,0.0,3732.0,3.4082775119622966
W1,2023Q3,maximum_same,2025Q3,2025Q3,0,2409.4854066985727,0.5825712125868477,0.10521770334928267,4095.0,-40.94999999999982
W1,2023Q3,maximum_same,2025Q3,2025Q2,1,0.0,0.0,0.0,4095.0,-40.94999999999982
W1,2023Q3,maximum_same,2025Q3,2025Q1,2,1726.4645933014272,0.4174287874131523,0.07046794258373172,4095.0,-40.94999999999982
W1,2023Q3,maximum_same,2025Q3,2024Q4,3,0.0,0.0,0.0,4095.0,-40.94999999999982
W1,2023Q3,maximum_same,2025Q3,2024Q3,4,0.0,0.0,0.0,4095.0,-40.94999999999982
W1,2023Q3,maximum_same,2025Q3,2024Q2,5,0.0,0.0,0.0,4095.0,-40.94999999999982
W1,2023Q3,maximum_same,2025Q3,2024Q1,6,0.0,0.0,0.0,4095.0,-40.94999999999982
W1,2023Q3,maximum_same,2025Q3,2023Q4,7,0.0,0.0,0.0,4095.0,-40.94999999999982
W1,2023Q3,maximum_same,2025Q3,2023Q3,8,0.0,0.0,0.0,4095.0,-40.94999999999982
W1,2024Q3,minimum_same,2023Q3,2023Q3,0,0.0,0.0,0.0,3397.0,33.969999999998436
W1,2024Q3,minimum_same,2023Q3,2023Q2,1,3301.455851528378,0.9816908714844579,0.17285109170305643,3397.0,33.969999999998436
W1,2024Q3,minimum_same,2023Q3,2023Q1,2,61.5741484716237,0.018309128515542138,0.003018340611354103,3397.0,33.969999999998436
W1,2024Q3,minimum_same,2023Q3,2022Q4,3,0.0,0.0,0.0,3397.0,33.969999999998436
W1,2024Q3,minimum_same,2023Q3,2022Q3,4,0.0,0.0,0.0,3397.0,33.969999999998436
W1,2024Q3,minimum_same,2023Q3,2022Q2,5,0.0,0.0,0.0,3397.0,33.969999999998436
W1,2024Q3,minimum_same,2023Q3,2022Q1,6,0.0,0.0,0.0,3397.0,33.969999999998436
W1,2024Q3,minimum_same,2023Q3,2021Q4,7,0.0,0.0,0.0,3397.0,33.969999999998436
W1,2024Q3,minimum_same,2023Q3,2021Q3,8,0.0,0.0,0.0,3397.0,33.969999999998436
W1,2024Q3,minimum_same,2024Q3,2024Q3,0,0.0,0.0,0.0,3732.0,-1.5631441048053603
W1,2024Q3,minimum_same,2024Q3,2024Q2,1,3664.4431441047964,0.9814868538893878,0.17285109170305643,3732.0,-1.5631441048053603
W1,2024Q3,minimum_same,2024Q3,2024Q1,2,69.12000000000896,0.018513146110612205,0.003018340611354103,3732.0,-1.5631441048053603
W1,2024Q3,minimum_same,2024Q3,2023Q4,3,0.0,0.0,0.0,3732.0,-1.5631441048053603
W1,2024Q3,minimum_same,2024Q3,2023Q3,4,0.0,0.0,0.0,3732.0,-1.5631441048053603
W1,2024Q3,minimum_same,2024Q3,2023Q2,5,0.0,0.0,0.0,3732.0,-1.5631441048053603
W1,2024Q3,minimum_same,2024Q3,2023Q1,6,0.0,0.0,0.0,3732.0,-1.5631441048053603
W1,2024Q3,minimum_same,2024Q3,2022Q4,7,0.0,0.0,0.0,3732.0,-1.5631441048053603
W1,2024Q3,minimum_same,2024Q3,2022Q3,8,0.0,0.0,0.0,3732.0,-1.5631441048053603
W1,2024Q3,minimum_same,2025Q3,2025Q3,0,0.0,0.0,0.0,4095.0,-40.95000000000164
W1,2024Q3,minimum_same,2025Q3,2025Q2,1,4062.000655021826,0.982120348413744,0.17285109170305643,4095.0,-40.95000000000164
W1,2024Q3,minimum_same,2025Q3,2025Q1,2,73.94934497817552,0.017879651586255995,0.003018340611354103,4095.0,-40.95000000000164
W1,2024Q3,minimum_same,2025Q3,2024Q4,3,0.0,0.0,0.0,4095.0,-40.95000000000164
W1,2024Q3,minimum_same,2025Q3,2024Q3,4,0.0,0.0,0.0,4095.0,-40.95000000000164
W1,2024Q3,minimum_same,2025Q3,2024Q2,5,0.0,0.0,0.0,4095.0,-40.95000000000164
W1,2024Q3,minimum_same,2025Q3,2024Q1,6,0.0,0.0,0.0,4095.0,-40.95000000000164
W1,2024Q3,minimum_same,2025Q3,2023Q4,7,0.0,0.0,0.0,4095.0,-40.95000000000164
W1,2024Q3,minimum_same,2025Q3,2023Q3,8,0.0,0.0,0.0,4095.0,-40.95000000000164
W1,2024Q3,maximum_same,2023Q3,2023Q3,0,1925.4839712918713,0.5725443933868777,0.10521770334928258,3397.0,33.9699999999998
W1,2024Q3,maximum_same,2023Q3,2023Q2,1,0.0,0.0,0.0,3397.0,33.9699999999998
W1,2024Q3,maximum_same,2023Q3,2023Q1,2,1437.546028708129,0.4274556066131223,0.0704679425837318,3397.0,33.9699999999998
W1,2024Q3,maximum_same,2023Q3,2022Q4,3,0.0,0.0,0.0,3397.0,33.9699999999998
W1,2024Q3,maximum_same,2023Q3,2022Q3,4,0.0,0.0,0.0,3397.0,33.9699999999998
W1,2024Q3,maximum_same,2023Q3,2022Q2,5,0.0,0.0,0.0,3397.0,33.9699999999998
W1,2024Q3,maximum_same,2023Q3,2022Q1,6,0.0,0.0,0.0,3397.0,33.9699999999998
W1,2024Q3,maximum_same,2023Q3,2021Q4,7,0.0,0.0,0.0,3397.0,33.9699999999998
W1,2024Q3,maximum_same,2023Q3,2021Q3,8,0.0,0.0,0.0,3397.0,33.9699999999998
W1,2024Q3,maximum_same,2024Q3,2024Q3,0,2114.8758373205796,0.5672049917842311,0.10521770334928258,3732.0,3.4082775119622966
W1,2024Q3,maximum_same,2024Q3,2024Q2,1,0.0,0.0,0.0,3732.0,3.4082775119622966
W1,2024Q3,maximum_same,2024Q3,2024Q1,2,1613.715885167458,0.4327950082157689,0.0704679425837318,3732.0,3.4082775119622966
W1,2024Q3,maximum_same,2024Q3,2023Q4,3,0.0,0.0,0.0,3732.0,3.4082775119622966
W1,2024Q3,maximum_same,2024Q3,2023Q3,4,0.0,0.0,0.0,3732.0,3.4082775119622966
W1,2024Q3,maximum_same,2024Q3,2023Q2,5,0.0,0.0,0.0,3732.0,3.4082775119622966
W1,2024Q3,maximum_same,2024Q3,2023Q1,6,0.0,0.0,0.0,3732.0,3.4082775119622966
W1,2024Q3,maximum_same,2024Q3,2022Q4,7,0.0,0.0,0.0,3732.0,3.4082775119622966
W1,2024Q3,maximum_same,2024Q3,2022Q3,8,0.0,0.0,0.0,3732.0,3.4082775119622966
W1,2024Q3,maximum_same,2025Q3,2025Q3,0,2409.485406698571,0.5825712125868473,0.10521770334928258,4095.0,-40.94999999999982
W1,2024Q3,maximum_same,2025Q3,2025Q2,1,0.0,0.0,0.0,4095.0,-40.94999999999982
W1,2024Q3,maximum_same,2025Q3,2025Q1,2,1726.4645933014292,0.4174287874131528,0.0704679425837318,4095.0,-40.94999999999982
W1,2024Q3,maximum_same,2025Q3,2024Q4,3,0.0,0.0,0.0,4095.0,-40.94999999999982
W1,2024Q3,maximum_same,2025Q3,2024Q3,4,0.0,0.0,0.0,4095.0,-40.94999999999982
W1,2024Q3,maximum_same,2025Q3,2024Q2,5,0.0,0.0,0.0,4095.0,-40.94999999999982
W1,2024Q3,maximum_same,2025Q3,2024Q1,6,0.0,0.0,0.0,4095.0,-40.94999999999982
W1,2024Q3,maximum_same,2025Q3,2023Q4,7,0.0,0.0,0.0,4095.0,-40.94999999999982
W1,2024Q3,maximum_same,2025Q3,2023Q3,8,0.0,0.0,0.0,4095.0,-40.94999999999982
W1,2025Q3,minimum_same,2023Q3,2023Q3,0,0.0,0.0,0.0,3397.0,33.97000000000162
W1,2025Q3,minimum_same,2023Q3,2023Q2,1,3301.455851528391,0.9816908714844628,0.17285109170305712,3397.0,33.97000000000162
W1,2025Q3,minimum_same,2023Q3,2023Q1,2,61.574148471607195,0.018309128515537246,0.0030183406113532935,3397.0,33.97000000000162
W1,2025Q3,minimum_same,2023Q3,2022Q4,3,0.0,0.0,0.0,3397.0,33.97000000000162
W1,2025Q3,minimum_same,2023Q3,2022Q3,4,0.0,0.0,0.0,3397.0,33.97000000000162
W1,2025Q3,minimum_same,2023Q3,2022Q2,5,0.0,0.0,0.0,3397.0,33.97000000000162
W1,2025Q3,minimum_same,2023Q3,2022Q1,6,0.0,0.0,0.0,3397.0,33.97000000000162
W1,2025Q3,minimum_same,2023Q3,2021Q4,7,0.0,0.0,0.0,3397.0,33.97000000000162
W1,2025Q3,minimum_same,2023Q3,2021Q3,8,0.0,0.0,0.0,3397.0,33.97000000000162
W1,2025Q3,minimum_same,2024Q3,2024Q3,0,0.0,0.0,0.0,3732.0,-1.5631441048012675
W1,2025Q3,minimum_same,2024Q3,2024Q2,1,3664.443144104811,0.9814868538893927,0.17285109170305712,3732.0,-1.5631441048012675
W1,2025Q3,minimum_same,2024Q3,2024Q1,2,69.11999999999041,0.01851314611060726,0.0030183406113532935,3732.0,-1.5631441048012675
W1,2025Q3,minimum_same,2024Q3,2023Q4,3,0.0,0.0,0.0,3732.0,-1.5631441048012675
W1,2025Q3,minimum_same,2024Q3,2023Q3,4,0.0,0.0,0.0,3732.0,-1.5631441048012675
W1,2025Q3,minimum_same,2024Q3,2023Q2,5,0.0,0.0,0.0,3732.0,-1.5631441048012675
W1,2025Q3,minimum_same,2024Q3,2023Q1,6,0.0,0.0,0.0,3732.0,-1.5631441048012675
W1,2025Q3,minimum_same,2024Q3,2022Q4,7,0.0,0.0,0.0,3732.0,-1.5631441048012675
W1,2025Q3,minimum_same,2024Q3,2022Q3,8,0.0,0.0,0.0,3732.0,-1.5631441048012675
W1,2025Q3,minimum_same,2025Q3,2025Q3,0,0.0,0.0,0.0,4095.0,-40.949999999998
W1,2025Q3,minimum_same,2025Q3,2025Q2,1,4062.0006550218422,0.9821203484137487,0.17285109170305712,4095.0,-40.949999999998
