quarter,metric,scenario,value,lower,upper,units,information_date,evidence_status,source_ref,treatment,baseline_being_replaced,baseline_value_usd,embedded_fx,embedded_hedges,adoption_status,reference_basis,source_reference,package,source_period,source_information_date,package_input_file,bundle_payload_reference,baseline_replaced,limitations,lower_bound,upper_bound,replacement_vs_incremental,row_id,source_row_number,source_row_sha256,source_measurement_class,integration_disposition,disposition_reason,financial_eligibility,eligibility_reason,bundle_commit,research_commit,bundle_payload_sha256
2026Q3,adr_component_interaction,v3_without_K,-0.1,-0.15,-0.05,percentage_points,2026-09-13,assumed_or_proxy_component: descriptive,,descriptive,none,,none in this component,,pending_L4_and_team_review,,"data/processed/adrv3/P/P1_card_v3_terms.csv; H, 07 interaction, as J3",adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,"Component of named ADR scenario, already included in total. Residual absorbs omitted mix; not measured like-for-like pricing. Q4 mix is carried from Q3.",,,,L3-1088,1088,edab862eeee00a33d66c63cc0981d8cc0f59d0600c1ef0d633aa048bdbaa2ea1,assumed_or_proxy_component,conditional,Explanatory component already inside named ADR total; residual is not measured like-for-like pricing,component_explanation_only,"No incremental application; fee K is imposed mechanics, not measured theta",8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q3,adr_exfx_yoy,v3_without_K__eur_fit,3.69126606617,2.36330244767,5.01922968467,percentage_points,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,FX excluded; add exactly one ADR FX bridge,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,,L3-1089,1089,37e1964fc50d1c0bdd6145d5faf0024fbd003e8a3dd63b4efadf9756f649a899,calculated_from_assumed_and_proxy_components,conditional,Named ADR scenario total; reported totals already contain their FX and imposed fee mechanics,conditional_replacement_only,Replace once on matched quarter/base and nights; ex-FX row needs exactly one ADR FX bridge; never stack components,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q3,adr_reported_yoy,v3_without_K__eur_fit,2.57126606617,1.24330244767,3.89922968467,percentage_points,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,Includes ADR FX -1.12 pp (eur_fit); do not add full FX again,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,,L3-1090,1090,89c4eaf84ff4042a8e0d8c209a178e688dc2aac537fd71e4efe6957ac14bcf70,calculated_from_assumed_and_proxy_components,conditional,Named ADR scenario total; reported totals already contain their FX and imposed fee mechanics,conditional_replacement_only,Replace once on matched quarter/base and nights; ex-FX row needs exactly one ADR FX bridge; never stack components,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q3,adr_usd,v3_without_K__eur_fit,175.694321645,173.419652763,177.968990527,USD_per_night,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,USD base ADR already translated; includes current ADR FX -1.12 pp,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,,L3-1091,1091,6a123d54a67c0e3647108af5e89fb2e922af1e3d8e18c7d1dcc71dcaae778829,calculated_from_assumed_and_proxy_components,conditional,Named ADR scenario total; reported totals already contain their FX and imposed fee mechanics,conditional_replacement_only,Replace once on matched quarter/base and nights; ex-FX row needs exactly one ADR FX bridge; never stack components,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q3,gbv_identity_comparison,v3_without_K__eur_fit__team_baseline,25.7919264174,,,USD_billions,2026-09-13,descriptive_identity_on_unadopted_nights_scenario,,descriptive,none,,Includes reported ADR FX -1.12 pp,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,Nights=146.8 million; same-quarter GBV identity only. Feed lagged kernel only through L4. Same-quarter take-rate revenue is deliberately omitted.,,,,L3-1092,1092,80472dbba21173b9ebb483c3042cfc9dd236287dbad0395caff7ebc15fcd11f6,calculated_identity_on_conditional_inputs,calculated,"Named nights times named ADR; coherent arithmetic comparison, not an independent forecast",conditional_scenario_only,Use one complete matched operating scenario; do not add identity or components to existing GBV,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q3,adr_exfx_yoy,v3_without_K__baskets,3.69126606617,2.36330244767,5.01922968467,percentage_points,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,FX excluded; add exactly one ADR FX bridge,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,,L3-1093,1093,2284d9e5948f078732ec8ab01f365f51203423357c7f092f94d9818030af75cf,calculated_from_assumed_and_proxy_components,conditional,Named ADR scenario total; reported totals already contain their FX and imposed fee mechanics,conditional_replacement_only,Replace once on matched quarter/base and nights; ex-FX row needs exactly one ADR FX bridge; never stack components,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q3,adr_reported_yoy,v3_without_K__baskets,3.95126606617,2.62330244767,5.27922968467,percentage_points,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,Includes ADR FX +0.26 pp (baskets); do not add full FX again,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,,L3-1094,1094,a362e7d2c9192bc070ecc5c111b33bc2fdccd3f6c2bb1d0a371b6656a68219ad,calculated_from_assumed_and_proxy_components,conditional,Named ADR scenario total; reported totals already contain their FX and imposed fee mechanics,conditional_replacement_only,Replace once on matched quarter/base and nights; ex-FX row needs exactly one ADR FX bridge; never stack components,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q3,adr_usd,v3_without_K__baskets,178.058123645,175.783454763,180.332792527,USD_per_night,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,USD base ADR already translated; includes current ADR FX +0.26 pp,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,,L3-1095,1095,70b8b74b3b2ef625c022938f3c6b301509ed966be62b0ad783d7b7063a961111,calculated_from_assumed_and_proxy_components,conditional,Named ADR scenario total; reported totals already contain their FX and imposed fee mechanics,conditional_replacement_only,Replace once on matched quarter/base and nights; ex-FX row needs exactly one ADR FX bridge; never stack components,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q3,gbv_identity_comparison,v3_without_K__baskets__team_baseline,26.138932551,,,USD_billions,2026-09-13,descriptive_identity_on_unadopted_nights_scenario,,descriptive,none,,Includes reported ADR FX +0.26 pp,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,Nights=146.8 million; same-quarter GBV identity only. Feed lagged kernel only through L4. Same-quarter take-rate revenue is deliberately omitted.,,,,L3-1096,1096,c14df5dca118d68e204b438c39ec8a4c00e33f1991995b11b1860ba50de70c57,calculated_identity_on_conditional_inputs,calculated,"Named nights times named ADR; coherent arithmetic comparison, not an independent forecast",conditional_scenario_only,Use one complete matched operating scenario; do not add identity or components to existing GBV,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q3,adr_exfx_yoy,v3_without_K__midpoint,3.69126606617,2.36330244767,5.01922968467,percentage_points,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,FX excluded; add exactly one ADR FX bridge,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,,L3-1097,1097,84f25459544dfe0491969387f8665eebe17b160773039e08fd9a0641772fc2c6,calculated_from_assumed_and_proxy_components,conditional,Named ADR scenario total; reported totals already contain their FX and imposed fee mechanics,conditional_replacement_only,Replace once on matched quarter/base and nights; ex-FX row needs exactly one ADR FX bridge; never stack components,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q3,adr_reported_yoy,v3_without_K__midpoint,3.26126606617,1.93330244767,4.58922968467,percentage_points,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,Includes ADR FX -0.43 pp (midpoint); do not add full FX again,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,,L3-1098,1098,e60448320d5e82dc89694ae93a394a67860de2e636759274891b9ff9516a79a6,calculated_from_assumed_and_proxy_components,conditional,Named ADR scenario total; reported totals already contain their FX and imposed fee mechanics,conditional_replacement_only,Replace once on matched quarter/base and nights; ex-FX row needs exactly one ADR FX bridge; never stack components,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q3,adr_usd,v3_without_K__midpoint,176.876222645,174.601553763,179.150891527,USD_per_night,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,USD base ADR already translated; includes current ADR FX -0.43 pp,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,,L3-1099,1099,7ada0b2831bdd3265e0f1a0708b2e3e34dde02bbdc56db856a3c170b6090a691,calculated_from_assumed_and_proxy_components,conditional,Named ADR scenario total; reported totals already contain their FX and imposed fee mechanics,conditional_replacement_only,Replace once on matched quarter/base and nights; ex-FX row needs exactly one ADR FX bridge; never stack components,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q3,gbv_identity_comparison,v3_without_K__midpoint__team_baseline,25.9654294842,,,USD_billions,2026-09-13,descriptive_identity_on_unadopted_nights_scenario,,descriptive,none,,Includes reported ADR FX -0.43 pp,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,Nights=146.8 million; same-quarter GBV identity only. Feed lagged kernel only through L4. Same-quarter take-rate revenue is deliberately omitted.,,,,L3-1100,1100,28c09c1b5637f55ccd4f18e2ade29808466230de1b7480385a710b0a3abf7f3f,calculated_identity_on_conditional_inputs,calculated,"Named nights times named ADR; coherent arithmetic comparison, not an independent forecast",conditional_scenario_only,Use one complete matched operating scenario; do not add identity or components to existing GBV,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q3,adr_component_like_for_like_pricing_residual,v3_with_K,4.84932637649,2.398,4.84932637649,percentage_points,2026-09-13,"assumed_or_proxy_component: assumed rule, anchored on measured residuals; the one unobserved line",,descriptive,none,,none in this component,,pending_L4_and_team_review,,data/processed/adrv3/P/P1_card_v3_terms.csv; H residual history; v3 last_q rule = 2Q26 value; band K4 scenario table: mean reversion (2023-25 mean) to last_q,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,"Component of named ADR scenario, already included in total. Residual absorbs omitted mix; not measured like-for-like pricing. Q4 mix is carried from Q3.",,,,L3-1101,1101,dc69995659b5cc2bd9d919cfe2991fd779e811ea22b8f1ff91bc6ce6cce7952e,assumed_or_proxy_component,conditional,Explanatory component already inside named ADR total; residual is not measured like-for-like pricing,component_explanation_only,"No incremental application; fee K is imposed mechanics, not measured theta",8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q3,adr_component_geographic_mix,v3_with_K,-1.42842603377,-1.57091043328,-0.935318192291,percentage_points,2026-09-13,assumed_or_proxy_component: measured (unvalidated mapping),,descriptive,none,,none in this component,,pending_L4_and_team_review,,data/processed/adrv3/P/P1_card_v3_terms.csv; workstream I I_mix_terms_3q26.csv (E_aug regional split x 07/H method),adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,"Component of named ADR scenario, already included in total. Residual absorbs omitted mix; not measured like-for-like pricing. Q4 mix is carried from Q3.",,,,L3-1102,1102,303dbd24225faa5d0c70cd242d63a5fce4dffa4f3d9b1635d182ce8b7ffcea32,assumed_or_proxy_component,conditional,Explanatory component already inside named ADR total; residual is not measured like-for-like pricing,component_explanation_only,"No incremental application; fee K is imposed mechanics, not measured theta",8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q3,adr_component_unit_size_party,v3_with_K,0.79667177875,0.529864896307,0.998470253641,percentage_points,2026-09-13,assumed_or_proxy_component: measured (level term),,descriptive,none,,none in this component,,pending_L4_and_team_review,,"data/processed/adrv3/P/P1_card_v3_terms.csv; workstream I I_mix_terms_3q26.csv (booked capacity, 119 markets, x 0.592)",adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,"Component of named ADR scenario, already included in total. Residual absorbs omitted mix; not measured like-for-like pricing. Q4 mix is carried from Q3.",,,,L3-1103,1103,20bceca3ad1d9b8bd661519298b8ce5552c0124096b73626c656c7b00f37faee,assumed_or_proxy_component,conditional,Explanatory component already inside named ADR total; residual is not measured like-for-like pricing,component_explanation_only,"No incremental application; fee K is imposed mechanics, not measured theta",8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q3,adr_component_length_of_stay_mix,v3_with_K,0.0562640964167,-0.0810737620689,0.288705973548,percentage_points,2026-09-13,"assumed_or_proxy_component: measured, unvalidated",,descriptive,none,,none in this component,,pending_L4_and_team_review,,data/processed/adrv3/P/P1_card_v3_terms.csv; workstream I I_mix_terms_3q26.csv (28+ share of blocked runs),adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,"Component of named ADR scenario, already included in total. Residual absorbs omitted mix; not measured like-for-like pricing. Q4 mix is carried from Q3.",,,,L3-1104,1104,0106e8170a5662c8d9f0844876c7339e509d52e508ff3e76664489ac5d7e1e1e,assumed_or_proxy_component,conditional,Explanatory component already inside named ADR total; residual is not measured like-for-like pricing,component_explanation_only,"No incremental application; fee K is imposed mechanics, not measured theta",8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q3,adr_component_new_business_seats,v3_with_K,-0.482570151706,-0.75030683191,-0.226242948818,percentage_points,2026-09-13,assumed_or_proxy_component: assumed,,descriptive,none,,none in this component,,pending_L4_and_team_review,,"data/processed/adrv3/P/P1_card_v3_terms.csv; H, 15_seats_dilution_quarterly (bull / base / bear), as J3",adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,"Component of named ADR scenario, already included in total. Residual absorbs omitted mix; not measured like-for-like pricing. Q4 mix is carried from Q3.",,,,L3-1105,1105,0817c7e2318582d5034429b32ff790ac84467bf60192347d99cc586dfe398761,assumed_or_proxy_component,conditional,Explanatory component already inside named ADR total; residual is not measured like-for-like pricing,component_explanation_only,"No incremental application; fee K is imposed mechanics, not measured theta",8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q3,adr_component_interaction,v3_with_K,-0.1,-0.15,-0.05,percentage_points,2026-09-13,assumed_or_proxy_component: descriptive,,descriptive,none,,none in this component,,pending_L4_and_team_review,,"data/processed/adrv3/P/P1_card_v3_terms.csv; H, 07 interaction, as J3",adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,"Component of named ADR scenario, already included in total. Residual absorbs omitted mix; not measured like-for-like pricing. Q4 mix is carried from Q3.",,,,L3-1106,1106,87e5ec09765392323e8db99efc5ddf1b6ea8bd8714d49a7307bed7f992c6d32d,assumed_or_proxy_component,conditional,Explanatory component already inside named ADR total; residual is not measured like-for-like pricing,component_explanation_only,"No incremental application; fee K is imposed mechanics, not measured theta",8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q3,adr_component_fee_migration_mechanics_K,v3_with_K,0.1715,0,0.931,percentage_points,2026-09-13,"assumed_or_proxy_component: assumed mechanics line (coefficient imposed, not estimated); K note: a nudge, not evidence",,descriptive,none,,none in this component,,pending_L4_and_team_review,,"data/processed/adrv3/P/P1_card_v3_terms.csv; K primary rule: 0.007 x change in y/y migrated nights share (+24.5 pp, central path); band = K2 pre-stated coefficient range 0.000 to 0.038; met the K criterion by 0.003 to 0.007 of ratio",adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,"Component of named ADR scenario, already included in total. Residual absorbs omitted mix; not measured like-for-like pricing. Q4 mix is carried from Q3.",,,,L3-1107,1107,79230174f785b40f909a965f69d42d86aabbd01819eb53660348d6f952fc22dc,assumed_or_proxy_component,conditional,Explanatory component already inside named ADR total; residual is not measured like-for-like pricing,component_explanation_only,"No incremental application; fee K is imposed mechanics, not measured theta",8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q3,adr_exfx_yoy,v3_with_K__eur_fit,3.86276606617,2.45557822439,5.26995390795,percentage_points,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,FX excluded; add exactly one ADR FX bridge,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,,L3-1108,1108,9a90ffd5919171e38b0df35924b81dff482cc47bdce81cfe08d1ac5b3aefc45b,calculated_from_assumed_and_proxy_components,conditional,Named ADR scenario total; reported totals already contain their FX and imposed fee mechanics,conditional_replacement_only,Replace once on matched quarter/base and nights; ex-FX row needs exactly one ADR FX bridge; never stack components,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q3,adr_reported_yoy,v3_with_K__eur_fit,2.74276606617,1.33557822439,4.14995390795,percentage_points,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,Includes ADR FX -1.12 pp (eur_fit); do not add full FX again,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,,L3-1109,1109,e8e4b390e91f74de63bfcb8eb19210fcf7be74660fc70e4f1e685b2e586f94ae,calculated_from_assumed_and_proxy_components,conditional,Named ADR scenario total; reported totals already contain their FX and imposed fee mechanics,conditional_replacement_only,Replace once on matched quarter/base and nights; ex-FX row needs exactly one ADR FX bridge; never stack components,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
2026Q3,adr_usd,v3_with_K__eur_fit,175.988083995,173.577711941,178.398456049,USD_per_night,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,USD base ADR already translated; includes current ADR FX -1.12 pp,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,,L3-1110,1110,d7a4884917609dc26c8308e810f71062e6c9758fa483974bd0aea41e239db413,calculated_from_assumed_and_proxy_components,conditional,Named ADR scenario total; reported totals already contain their FX and imposed fee mechanics,conditional_replacement_only,Replace once on matched quarter/base and nights; ex-FX row needs exactly one ADR FX bridge; never stack components,8821961853e4068febbfe2712f9a4e1036c9e629,7fb6fe0f248d5492b899672b9b70545da62d63ee,0a465feaf0ada6407f4cedae206bf09f0c26515b3d75ec35477f9508d1e537b2
