market_key,vintage_early,vintage_late,gap_days,ymi,months_before_early_dump,n_reviews_early,n_reviews_late,ratio_late_over_early,ym
italy_veneto_venice,2026-06-15,2026-08-13,59,24217,100,2422,2407,0.9938067712634187,2018-02
italy_veneto_venice,2026-06-15,2026-08-13,59,24218,99,2963,2958,0.9983125210934863,2018-03
italy_veneto_venice,2026-06-15,2026-08-13,59,24219,98,5019,4987,0.9936242279338514,2018-04
italy_veneto_venice,2026-06-15,2026-08-13,59,24220,97,6479,6447,0.9950609661984874,2018-05
italy_veneto_venice,2026-06-15,2026-08-13,59,24221,96,6083,6040,0.992931119513398,2018-06
italy_veneto_venice,2026-06-15,2026-08-13,59,24222,95,6244,6174,0.9887892376681614,2018-07
italy_veneto_venice,2026-06-15,2026-08-13,59,24223,94,5436,5401,0.9935614422369389,2018-08
italy_veneto_venice,2026-06-15,2026-08-13,59,24224,93,6864,6819,0.9934440559440559,2018-09
italy_veneto_venice,2026-06-15,2026-08-13,59,24225,92,6921,6878,0.9937870249963878,2018-10
italy_veneto_venice,2026-06-15,2026-08-13,59,24226,91,3342,3328,0.9958108916816277,2018-11
italy_veneto_venice,2026-06-15,2026-08-13,59,24227,90,2359,2330,0.9877066553624417,2018-12
italy_veneto_venice,2026-06-15,2026-08-13,59,24228,89,2907,2877,0.9896800825593395,2019-01
italy_veneto_venice,2026-06-15,2026-08-13,59,24229,88,3038,3006,0.989466754443713,2019-02
italy_veneto_venice,2026-06-15,2026-08-13,59,24230,87,4458,4398,0.9865410497981157,2019-03
italy_veneto_venice,2026-06-15,2026-08-13,59,24231,86,6933,6855,0.988749459108611,2019-04
italy_veneto_venice,2026-06-15,2026-08-13,59,24232,85,8428,8337,0.989202657807309,2019-05
italy_veneto_venice,2026-06-15,2026-08-13,59,24233,84,9123,9012,0.9878329496876027,2019-06
italy_veneto_venice,2026-06-15,2026-08-13,59,24234,83,8409,8303,0.9873944583184683,2019-07
italy_veneto_venice,2026-06-15,2026-08-13,59,24235,82,7198,7115,0.9884690191719923,2019-08
italy_veneto_venice,2026-06-15,2026-08-13,59,24236,81,9240,9121,0.9871212121212121,2019-09
italy_veneto_venice,2026-06-15,2026-08-13,59,24237,80,9319,9205,0.9877669277819509,2019-10
italy_veneto_venice,2026-06-15,2026-08-13,59,24238,79,4347,4302,0.989648033126294,2019-11
italy_veneto_venice,2026-06-15,2026-08-13,59,24239,78,2433,2418,0.9938347718865598,2019-12
italy_veneto_venice,2026-06-15,2026-08-13,59,24240,77,3149,3124,0.9920609717370594,2020-01
italy_veneto_venice,2026-06-15,2026-08-13,59,24241,76,3786,3757,0.9923402007395669,2020-02
italy_veneto_venice,2026-06-15,2026-08-13,59,24242,75,235,233,0.9914893617021276,2020-03
italy_veneto_venice,2026-06-15,2026-08-13,59,24243,74,5,5,1.0,2020-04
italy_veneto_venice,2026-06-15,2026-08-13,59,24244,73,40,40,1.0,2020-05
italy_veneto_venice,2026-06-15,2026-08-13,59,24245,72,1143,1128,0.9868766404199475,2020-06
italy_veneto_venice,2026-06-15,2026-08-13,59,24246,71,2851,2805,0.9838653104173974,2020-07
italy_veneto_venice,2026-06-15,2026-08-13,59,24247,70,5004,4943,0.9878097521982414,2020-08
italy_veneto_venice,2026-06-15,2026-08-13,59,24248,69,3992,3935,0.9857214428857716,2020-09
italy_veneto_venice,2026-06-15,2026-08-13,59,24249,68,2695,2648,0.9825602968460111,2020-10
italy_veneto_venice,2026-06-15,2026-08-13,59,24250,67,363,357,0.9834710743801653,2020-11
italy_veneto_venice,2026-06-15,2026-08-13,59,24251,66,197,196,0.9949238578680203,2020-12
italy_veneto_venice,2026-06-15,2026-08-13,59,24252,65,108,108,1.0,2021-01
italy_veneto_venice,2026-06-15,2026-08-13,59,24253,64,404,399,0.9876237623762376,2021-02
italy_veneto_venice,2026-06-15,2026-08-13,59,24254,63,254,252,0.9921259842519685,2021-03
italy_veneto_venice,2026-06-15,2026-08-13,59,24255,62,185,184,0.9945945945945946,2021-04
italy_veneto_venice,2026-06-15,2026-08-13,59,24256,61,2142,2124,0.9915966386554622,2021-05
italy_veneto_venice,2026-06-15,2026-08-13,59,24257,60,3492,3468,0.993127147766323,2021-06
italy_veneto_venice,2026-06-15,2026-08-13,59,24258,59,5959,5889,0.988253062594395,2021-07
italy_veneto_venice,2026-06-15,2026-08-13,59,24259,58,8312,8210,0.9877285851780558,2021-08
italy_veneto_venice,2026-06-15,2026-08-13,59,24260,57,6893,6800,0.986508051646598,2021-09
italy_veneto_venice,2026-06-15,2026-08-13,59,24261,56,7323,7231,0.9874368428239793,2021-10
italy_veneto_venice,2026-06-15,2026-08-13,59,24262,55,5397,5336,0.9886974244950899,2021-11
italy_veneto_venice,2026-06-15,2026-08-13,59,24263,54,2953,2922,0.9895022011513714,2021-12
italy_veneto_venice,2026-06-15,2026-08-13,59,24264,53,2728,2696,0.9882697947214076,2022-01
italy_veneto_venice,2026-06-15,2026-08-13,59,24265,52,3816,3774,0.9889937106918238,2022-02
italy_veneto_venice,2026-06-15,2026-08-13,59,24266,51,5606,5546,0.9892971815911523,2022-03
italy_veneto_venice,2026-06-15,2026-08-13,59,24267,50,9756,9624,0.986469864698647,2022-04
italy_veneto_venice,2026-06-15,2026-08-13,59,24268,49,11561,11432,0.9888417956924141,2022-05
italy_veneto_venice,2026-06-15,2026-08-13,59,24269,48,12370,12217,0.9876313662085692,2022-06
italy_veneto_venice,2026-06-15,2026-08-13,59,24270,47,13259,13103,0.9882344068180104,2022-07
italy_veneto_venice,2026-06-15,2026-08-13,59,24271,46,12136,11984,0.987475280158207,2022-08
italy_veneto_venice,2026-06-15,2026-08-13,59,24272,45,12347,12167,0.9854215598930914,2022-09
italy_veneto_venice,2026-06-15,2026-08-13,59,24273,44,12597,12426,0.9864253393665159,2022-10
italy_veneto_venice,2026-06-15,2026-08-13,59,24274,43,7787,7688,0.9872865031462694,2022-11
italy_veneto_venice,2026-06-15,2026-08-13,59,24275,42,4442,4390,0.9882935614588023,2022-12
italy_veneto_venice,2026-06-15,2026-08-13,59,24276,41,5283,5224,0.9888321029717964,2023-01
italy_veneto_venice,2026-06-15,2026-08-13,59,24277,40,6588,6507,0.9877049180327869,2023-02
italy_veneto_venice,2026-06-15,2026-08-13,59,24278,39,7975,7869,0.9867084639498432,2023-03
italy_veneto_venice,2026-06-15,2026-08-13,59,24279,38,12853,12654,0.9845172333307399,2023-04
italy_veneto_venice,2026-06-15,2026-08-13,59,24280,37,14632,14418,0.9853745215965009,2023-05
italy_veneto_venice,2026-06-15,2026-08-13,59,24281,36,15038,14832,0.9863013698630136,2023-06
italy_veneto_venice,2026-06-15,2026-08-13,59,24282,35,14600,14410,0.986986301369863,2023-07
italy_veneto_venice,2026-06-15,2026-08-13,59,24283,34,12894,12730,0.9872809058476811,2023-08
italy_veneto_venice,2026-06-15,2026-08-13,59,24284,33,14961,14764,0.9868324309872335,2023-09
italy_veneto_venice,2026-06-15,2026-08-13,59,24285,32,15004,14816,0.9874700079978672,2023-10
italy_veneto_venice,2026-06-15,2026-08-13,59,24286,31,7526,7448,0.9896359287802285,2023-11
italy_veneto_venice,2026-06-15,2026-08-13,59,24287,30,4903,4870,0.9932694268815011,2023-12
italy_veneto_venice,2026-06-15,2026-08-13,59,24288,29,5730,5697,0.9942408376963351,2024-01
italy_veneto_venice,2026-06-15,2026-08-13,59,24289,28,7089,7037,0.9926646917759909,2024-02
italy_veneto_venice,2026-06-15,2026-08-13,59,24290,27,8781,8723,0.9933948297460425,2024-03
italy_veneto_venice,2026-06-15,2026-08-13,59,24291,26,14027,13908,0.991516361303201,2024-04
italy_veneto_venice,2026-06-15,2026-08-13,59,24292,25,17154,17013,0.9917803427771948,2024-05
italy_veneto_venice,2026-06-15,2026-08-13,59,24293,24,16296,16157,0.9914702994599902,2024-06
italy_veneto_venice,2026-06-15,2026-08-13,59,24294,23,15797,15657,0.9911375577641325,2024-07
italy_veneto_venice,2026-06-15,2026-08-13,59,24295,22,13713,13613,0.9927076496754904,2024-08
italy_veneto_venice,2026-06-15,2026-08-13,59,24296,21,16696,16513,0.9890392908481074,2024-09
italy_veneto_venice,2026-06-15,2026-08-13,59,24297,20,16580,16418,0.9902291917973463,2024-10
italy_veneto_venice,2026-06-15,2026-08-13,59,24298,19,9281,9234,0.9949358905290379,2024-11
italy_veneto_venice,2026-06-15,2026-08-13,59,24299,18,5452,5427,0.9954145267791636,2024-12
italy_veneto_venice,2026-06-15,2026-08-13,59,24300,17,6187,6146,0.993373201874899,2025-01
italy_veneto_venice,2026-06-15,2026-08-13,59,24301,16,6929,6863,0.9904748159907635,2025-02
italy_veneto_venice,2026-06-15,2026-08-13,59,24302,15,9453,9363,0.9904792129482703,2025-03
italy_veneto_venice,2026-06-15,2026-08-13,59,24303,14,14598,14431,0.9885600767228387,2025-04
italy_veneto_venice,2026-06-15,2026-08-13,59,24304,13,17072,16869,0.9881091846298032,2025-05
italy_veneto_venice,2026-06-15,2026-08-13,59,24305,12,16713,16555,0.9905462813378807,2025-06
italy_veneto_venice,2026-06-15,2026-08-13,59,24306,11,15431,15241,0.9876871233231806,2025-07
italy_veneto_venice,2026-06-15,2026-08-13,59,24307,10,13987,13815,0.9877028669478801,2025-08
italy_veneto_venice,2026-06-15,2026-08-13,59,24308,9,17155,16952,0.9881667152433693,2025-09
italy_veneto_venice,2026-06-15,2026-08-13,59,24309,8,17522,17285,0.9864741467868965,2025-10
italy_veneto_venice,2026-06-15,2026-08-13,59,24310,7,8568,8504,0.992530345471522,2025-11
italy_veneto_venice,2026-06-15,2026-08-13,59,24311,6,6298,6246,0.9917434106065418,2025-12
italy_veneto_venice,2026-06-15,2026-08-13,59,24312,5,6954,6901,0.9923784872016106,2026-01
italy_veneto_venice,2026-06-15,2026-08-13,59,24313,4,9391,9298,0.9900969012884677,2026-02
italy_veneto_venice,2026-06-15,2026-08-13,59,24314,3,10390,10318,0.9930702598652551,2026-03
italy_veneto_venice,2026-06-15,2026-08-13,59,24315,2,16703,16524,0.9892833622702508,2026-04
italy_veneto_venice,2026-06-15,2026-08-13,59,24316,1,21626,21297,0.98478683066679,2026-05
italy_veneto_venice,2026-06-15,2026-08-13,59,24317,0,5475,18971,3.4650228310502285,2026-06
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24180,98,89,94,1.0561797752808988,2015-01
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24181,97,107,112,1.0467289719626167,2015-02
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24182,96,152,169,1.111842105263158,2015-03
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24183,95,222,237,1.0675675675675675,2015-04
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24184,94,251,244,0.9721115537848606,2015-05
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24185,93,253,223,0.8814229249011858,2015-06
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24186,92,312,285,0.9134615384615384,2015-07
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24187,91,357,338,0.9467787114845938,2015-08
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24188,90,367,330,0.8991825613079019,2015-09
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24189,89,402,361,0.8980099502487562,2015-10
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24190,88,456,391,0.8574561403508771,2015-11
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24191,87,447,393,0.8791946308724832,2015-12
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24192,86,460,387,0.841304347826087,2016-01
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24193,85,443,402,0.90744920993228,2016-02
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24194,84,604,541,0.8956953642384106,2016-03
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24195,83,924,877,0.9491341991341992,2016-04
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24196,82,886,813,0.917607223476298,2016-05
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24197,81,812,741,0.9125615763546798,2016-06
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24198,80,1021,980,0.9598432908912831,2016-07
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24199,79,1056,996,0.9431818181818182,2016-08
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24200,78,1057,980,0.9271523178807947,2016-09
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24201,77,1356,1247,0.9196165191740413,2016-10
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24202,76,1411,1337,0.9475549255846917,2016-11
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24203,75,1479,1411,0.9540229885057471,2016-12
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24204,74,1530,1460,0.954248366013072,2017-01
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24205,73,1554,1460,0.9395109395109396,2017-02
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24206,72,1731,1611,0.9306759098786829,2017-03
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24207,71,2394,2252,0.9406850459482038,2017-04
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24208,70,1974,1816,0.9199594731509625,2017-05
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24209,69,1670,1552,0.9293413173652695,2017-06
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24210,68,2122,1992,0.9387370405278039,2017-07
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24211,67,2150,1994,0.9274418604651162,2017-08
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24212,66,1864,1756,0.9420600858369099,2017-09
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24213,65,2272,2195,0.9661091549295775,2017-10
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24214,64,2152,2044,0.949814126394052,2017-11
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24215,63,2190,2002,0.9141552511415525,2017-12
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24216,62,2222,2099,0.9446444644464447,2018-01
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24217,61,2204,2038,0.9246823956442831,2018-02
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24218,60,2516,2318,0.9213036565977742,2018-03
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24219,59,3205,2956,0.9223088923556942,2018-04
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24220,58,3039,2849,0.9374794340243501,2018-05
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24221,57,2415,2267,0.9387163561076605,2018-06
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24222,56,2733,2586,0.9462129527991219,2018-07
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24223,55,3192,2945,0.9226190476190477,2018-08
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24224,54,3548,3268,0.9210822998872604,2018-09
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24225,53,4158,3818,0.9182299182299183,2018-10
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24226,52,4608,4149,0.900390625,2018-11
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24227,51,4539,4094,0.9019607843137255,2018-12
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24228,50,4637,4114,0.8872115591977572,2019-01
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24229,49,4430,3949,0.8914221218961625,2019-02
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24230,48,5689,4931,0.8667604148356477,2019-03
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24231,47,7107,6257,0.8803996060222316,2019-04
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24232,46,6640,5783,0.870933734939759,2019-05
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24233,45,6222,5445,0.8751205400192864,2019-06
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24234,44,6559,5687,0.8670529044061595,2019-07
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24235,43,6458,5608,0.8683803034995354,2019-08
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24236,42,6488,5628,0.8674475955610358,2019-09
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24237,41,7919,6810,0.859957065286021,2019-10
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24238,40,8283,6948,0.8388265121332851,2019-11
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24239,39,7692,6481,0.842563702548102,2019-12
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24240,38,7851,6498,0.8276652655712649,2020-01
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24241,37,6081,4944,0.8130241736556487,2020-02
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24242,36,3830,3080,0.804177545691906,2020-03
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24243,35,1171,943,0.8052946199829206,2020-04
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24244,34,1192,1004,0.8422818791946308,2020-05
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24245,33,1363,1117,0.8195157740278797,2020-06
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24246,32,1722,1427,0.8286875725900116,2020-07
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24247,31,2245,1892,0.8427616926503341,2020-08
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24248,30,2084,1714,0.8224568138195777,2020-09
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24249,29,1717,1426,0.8305183459522423,2020-10
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24250,28,2438,1990,0.8162428219852338,2020-11
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24251,27,4028,3306,0.8207547169811321,2020-12
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24252,26,2692,2160,0.8023774145616642,2021-01
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24253,25,2629,2087,0.7938379612019779,2021-02
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24254,24,3881,3053,0.7866529245039938,2021-03
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24255,23,2767,2199,0.7947235272858691,2021-04
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24256,22,3739,3062,0.8189355442631719,2021-05
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24257,21,3109,2505,0.805725313605661,2021-06
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24258,20,3710,3045,0.8207547169811321,2021-07
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24259,19,4075,3261,0.8002453987730062,2021-08
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24260,18,3228,2590,0.8023543990086741,2021-09
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24261,17,3543,2815,0.7945244143381315,2021-10
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24262,16,4002,3021,0.7548725637181409,2021-11
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24263,15,6394,4999,0.7818267125430091,2021-12
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24264,14,4434,3514,0.7925124041497519,2022-01
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24265,13,3848,3099,0.8053534303534303,2022-02
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24266,12,5477,4236,0.7734161037064086,2022-03
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24267,11,4382,3470,0.7918758557736193,2022-04
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24268,10,5464,4358,0.7975841874084919,2022-05
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24269,9,4533,3591,0.7921906022501655,2022-06
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24270,8,5626,4374,0.7774617845716317,2022-07
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24271,7,6544,5136,0.784841075794621,2022-08
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24272,6,5871,4599,0.7833418497700562,2022-09
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24273,5,7538,5838,0.7744759883258159,2022-10
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24274,4,11498,8907,0.7746564619933901,2022-11
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24275,3,14074,10750,0.7638198095779452,2022-12
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24276,2,14581,10985,0.7533776832864687,2023-01
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24277,1,14654,10819,0.7382967107956871,2023-02
japan_kanto_tokyo,2023-03-31,2025-08-30,883,24278,0,14097,13442,0.9535362133787331,2023-03
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24180,98,89,91,1.0224719101123596,2015-01
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24181,97,107,103,0.9626168224299065,2015-02
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24182,96,152,153,1.006578947368421,2015-03
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24183,95,222,229,1.0315315315315314,2015-04
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24184,94,251,238,0.9482071713147411,2015-05
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24185,93,253,217,0.857707509881423,2015-06
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24186,92,312,278,0.8910256410256411,2015-07
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24187,91,357,336,0.9411764705882353,2015-08
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24188,90,367,329,0.896457765667575,2015-09
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24189,89,402,358,0.8905472636815921,2015-10
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24190,88,456,387,0.8486842105263158,2015-11
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24191,87,447,382,0.854586129753915,2015-12
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24192,86,460,374,0.8130434782608695,2016-01
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24193,85,443,372,0.8397291196388262,2016-02
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24194,84,604,506,0.8377483443708609,2016-03
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24195,83,924,830,0.8982683982683982,2016-04
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24196,82,886,780,0.8803611738148984,2016-05
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24197,81,812,702,0.8645320197044335,2016-06
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24198,80,1021,921,0.9020568070519099,2016-07
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24199,79,1056,947,0.896780303030303,2016-08
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24200,78,1057,924,0.8741721854304636,2016-09
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24201,77,1356,1175,0.866519174041298,2016-10
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24202,76,1411,1262,0.8944011339475549,2016-11
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24203,75,1479,1348,0.9114266396213658,2016-12
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24204,74,1530,1370,0.8954248366013072,2017-01
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24205,73,1554,1395,0.8976833976833977,2017-02
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24206,72,1731,1542,0.8908145580589255,2017-03
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24207,71,2394,2142,0.8947368421052632,2017-04
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24208,70,1974,1728,0.8753799392097265,2017-05
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24209,69,1670,1480,0.8862275449101796,2017-06
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24210,68,2122,1908,0.8991517436380773,2017-07
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24211,67,2150,1917,0.8916279069767442,2017-08
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24212,66,1864,1690,0.9066523605150214,2017-09
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24213,65,2272,2106,0.9269366197183099,2017-10
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24214,64,2152,1963,0.9121747211895911,2017-11
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24215,63,2190,1920,0.8767123287671232,2017-12
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24216,62,2222,2018,0.9081908190819082,2018-01
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24217,61,2204,1940,0.8802177858439202,2018-02
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24218,60,2516,2214,0.8799682034976153,2018-03
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24219,59,3205,2845,0.8876755070202809,2018-04
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24220,58,3039,2744,0.9029285949325436,2018-05
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24221,57,2415,2211,0.915527950310559,2018-06
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24222,56,2733,2507,0.9173069886571533,2018-07
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24223,55,3192,2846,0.8916040100250626,2018-08
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24224,54,3548,3149,0.8875422773393461,2018-09
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24225,53,4158,3663,0.8809523809523809,2018-10
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24226,52,4608,3993,0.8665364583333334,2018-11
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24227,51,4539,3941,0.8682529191451862,2018-12
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24228,50,4637,3885,0.8378261807202932,2019-01
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24229,49,4430,3734,0.8428893905191873,2019-02
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24230,48,5689,4705,0.8270346282299174,2019-03
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24231,47,7107,5980,0.8414239482200647,2019-04
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24232,46,6640,5498,0.8280120481927711,2019-05
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24233,45,6222,5226,0.8399228543876567,2019-06
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24234,44,6559,5460,0.8324439701173959,2019-07
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24235,43,6458,5362,0.8302880148652834,2019-08
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24236,42,6488,5348,0.8242909987669543,2019-09
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24237,41,7919,6450,0.8144967798964515,2019-10
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24238,40,8283,6600,0.796812749003984,2019-11
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24239,39,7692,6118,0.7953718148725949,2019-12
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24240,38,7851,6222,0.7925105082155139,2020-01
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24241,37,6081,4701,0.7730636408485446,2020-02
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24242,36,3830,2903,0.7579634464751959,2020-03
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24243,35,1171,877,0.748932536293766,2020-04
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24244,34,1192,939,0.787751677852349,2020-05
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24245,33,1363,1042,0.764490095377843,2020-06
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24246,32,1722,1312,0.7619047619047619,2020-07
japan_kanto_tokyo,2023-03-31,2026-06-30,1187,24247,31,2245,1742,0.775946547884187,2020-08
