quarter,metric,scenario,value,lower,upper,units,information_date,evidence_status,source_ref,treatment,baseline_being_replaced,baseline_value_usd,embedded_fx,embedded_hedges,adoption_status,reference_basis,source_reference,package,source_period,source_information_date,package_input_file,bundle_payload_reference,baseline_replaced,limitations,lower_bound,upper_bound,replacement_vs_incremental,consumption_status,l4_may_consume_now,direct_l4_model_application,not_consume_reason,exact_additional_inputs,gap_ids,metric_definition,bounds_meaning,parent_baseline_contract,dependency_contract,same_basis_expectations_rule,classification_information_date,model_adoption,original_row_sha256,original_row_number
2026Q3,ordinary_booking_kernel_revenue,fx1.05_nonusd0.70_u0.20_equal_recognition_months,4808362929.49,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,baseline_identity_do_not_add,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,descriptive_only,Display the reference/baseline identity and accounting checks only.,blocked,"No empirical cohort identification, matched L4 baseline or reconciled forward hedge; existing JSON interface does not accept this metric/manifest.","New immutable accepted integration version translating appropriate rows to L4 JSON revenue_adapter schema; actual source commit membership and payload hashes verified. | Exact L4 quarter/scenario/revenue_musd, lag-1/lag-2 cohort_gbv_musd, matching lambda policy and reference exposures reconstructing each USD GBV; explicit USD to USDm division by 1000000 where relevant. | Verified baseline hedge contribution h in USDm for each target with hedge_source_ref and hedge_evidence_status=verified_baseline_reconciliation; lambda/baseline reconciliation that permits (R-h)*T/B+h. | Surviving recognized-revenue reference exposures by booking quarter/currency; u on that same cohort denominator; full p recognition allocation summing to one; observed/assumed status and all source/vintage fields. | Per-currency booking, recognition and fixed-reference rate quote/source cutoffs; USD-per-currency direction; reference identifier; exact averaging windows/coverage; observed-versus-scenario flags, input checksums and transformation chain. Preserve quote<=source<=as-of for observed data. | Choose exactly one compatible representation: replacement level T, incremental T-B, or multiplier T/B. Reconcile baseline hedge and distinguish reported USD GBV booking FX from timing replacement.",L4_FORMAT;FX_BASELINE;FX_HEDGE;FX_EXPOSURE;FX_ROOT_QUOTES;FX_ROUTE,B: ordinary booking-FX kernel identity tied to the named inherited reported-USD baseline.,No bounds supplied; absence is not zero or a probability interval.,inherited_K0_Q3_2026_reported_USD_kernel,"Same quarter/scenario R0,B,T cohort construction and selected FX/u/p assumptions; T, T-B and T/B are mutually exclusive representations.",Revenue consensus is not expected management guide; see GUIDE_EXPECTATIONS.,2026-09-14,none; unchanged fixed operational policy,c63af7448b3b8f088f27bd8b77dce8a22389fbc94404c0aed4d9b15df101c49f,878
2026Q3,rnpl_retimed_kernel_revenue,fx1.05_nonusd0.70_u0.20_equal_recognition_months,4814523090.39,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,conditional_replacement_level,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,usable_as_conditional_scenario,Display the existing conditional arithmetic with its exact baseline and all assumed exposures/timing labels.,blocked,"No empirical cohort identification, matched L4 baseline or reconciled forward hedge; existing JSON interface does not accept this metric/manifest.","New immutable accepted integration version translating appropriate rows to L4 JSON revenue_adapter schema; actual source commit membership and payload hashes verified. | Exact L4 quarter/scenario/revenue_musd, lag-1/lag-2 cohort_gbv_musd, matching lambda policy and reference exposures reconstructing each USD GBV; explicit USD to USDm division by 1000000 where relevant. | Verified baseline hedge contribution h in USDm for each target with hedge_source_ref and hedge_evidence_status=verified_baseline_reconciliation; lambda/baseline reconciliation that permits (R-h)*T/B+h. | Surviving recognized-revenue reference exposures by booking quarter/currency; u on that same cohort denominator; full p recognition allocation summing to one; observed/assumed status and all source/vintage fields. | Per-currency booking, recognition and fixed-reference rate quote/source cutoffs; USD-per-currency direction; reference identifier; exact averaging windows/coverage; observed-versus-scenario flags, input checksums and transformation chain. Preserve quote<=source<=as-of for observed data. | Choose exactly one compatible representation: replacement level T, incremental T-B, or multiplier T/B. Reconcile baseline hedge and distinguish reported USD GBV booking FX from timing replacement.",L4_FORMAT;FX_BASELINE;FX_HEDGE;FX_EXPOSURE;FX_ROOT_QUOTES;FX_ROUTE,T: cohort retiming scenario level; conditional alternative to the same B baseline.,No bounds supplied; absence is not zero or a probability interval.,inherited_K0_Q3_2026_reported_USD_kernel,"Same quarter/scenario R0,B,T cohort construction and selected FX/u/p assumptions; T, T-B and T/B are mutually exclusive representations.",Revenue consensus is not expected management guide; see GUIDE_EXPECTATIONS.,2026-09-14,none; unchanged fixed operational policy,5e8577280b0f5f881d3f3d7c7758ddad28d65cede08959da3ebe84b479f662a5,879
2026Q3,rnpl_fx_incremental_replacement,fx1.05_nonusd0.70_u0.20_equal_recognition_months,6160160.89645,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,incremental_replacement_only_after_compatibility_check,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,usable_as_conditional_scenario,Display the existing conditional arithmetic with its exact baseline and all assumed exposures/timing labels.,blocked,"No empirical cohort identification, matched L4 baseline or reconciled forward hedge; existing JSON interface does not accept this metric/manifest.","New immutable accepted integration version translating appropriate rows to L4 JSON revenue_adapter schema; actual source commit membership and payload hashes verified. | Exact L4 quarter/scenario/revenue_musd, lag-1/lag-2 cohort_gbv_musd, matching lambda policy and reference exposures reconstructing each USD GBV; explicit USD to USDm division by 1000000 where relevant. | Verified baseline hedge contribution h in USDm for each target with hedge_source_ref and hedge_evidence_status=verified_baseline_reconciliation; lambda/baseline reconciliation that permits (R-h)*T/B+h. | Surviving recognized-revenue reference exposures by booking quarter/currency; u on that same cohort denominator; full p recognition allocation summing to one; observed/assumed status and all source/vintage fields. | Per-currency booking, recognition and fixed-reference rate quote/source cutoffs; USD-per-currency direction; reference identifier; exact averaging windows/coverage; observed-versus-scenario flags, input checksums and transformation chain. Preserve quote<=source<=as-of for observed data. | Choose exactly one compatible representation: replacement level T, incremental T-B, or multiplier T/B. Reconcile baseline hedge and distinguish reported USD GBV booking FX from timing replacement.",L4_FORMAT;FX_BASELINE;FX_HEDGE;FX_EXPOSURE;FX_ROOT_QUOTES;FX_ROUTE,T-B: incremental difference representing replacement of embedded booking FX; not an independent revenue driver.,No bounds supplied; absence is not zero or a probability interval.,inherited_K0_Q3_2026_reported_USD_kernel,"Same quarter/scenario R0,B,T cohort construction and selected FX/u/p assumptions; T, T-B and T/B are mutually exclusive representations.",Revenue consensus is not expected management guide; see GUIDE_EXPECTATIONS.,2026-09-14,none; unchanged fixed operational policy,4de8713e98d3d05520ef272840e2f49003cea987cfd2beb3f5d554fff405ac56,880
2026Q3,rnpl_fx_replacement_multiplier,fx1.05_nonusd0.70_u0.20_equal_recognition_months,1.00128113476,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,multiply_only_matching_ordinary_booking_baseline,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,usable_as_conditional_scenario,Display the existing conditional arithmetic with its exact baseline and all assumed exposures/timing labels.,blocked,"No empirical cohort identification, matched L4 baseline or reconciled forward hedge; existing JSON interface does not accept this metric/manifest.","New immutable accepted integration version translating appropriate rows to L4 JSON revenue_adapter schema; actual source commit membership and payload hashes verified. | Exact L4 quarter/scenario/revenue_musd, lag-1/lag-2 cohort_gbv_musd, matching lambda policy and reference exposures reconstructing each USD GBV; explicit USD to USDm division by 1000000 where relevant. | Verified baseline hedge contribution h in USDm for each target with hedge_source_ref and hedge_evidence_status=verified_baseline_reconciliation; lambda/baseline reconciliation that permits (R-h)*T/B+h. | Surviving recognized-revenue reference exposures by booking quarter/currency; u on that same cohort denominator; full p recognition allocation summing to one; observed/assumed status and all source/vintage fields. | Per-currency booking, recognition and fixed-reference rate quote/source cutoffs; USD-per-currency direction; reference identifier; exact averaging windows/coverage; observed-versus-scenario flags, input checksums and transformation chain. Preserve quote<=source<=as-of for observed data. | Choose exactly one compatible representation: replacement level T, incremental T-B, or multiplier T/B. Reconcile baseline hedge and distinguish reported USD GBV booking FX from timing replacement.",L4_FORMAT;FX_BASELINE;FX_HEDGE;FX_EXPOSURE;FX_ROOT_QUOTES;FX_ROUTE,T/B: ratio of retimed to ordinary-booking kernel; one alternative representation of the same replacement.,No bounds supplied; absence is not zero or a probability interval.,inherited_K0_Q3_2026_reported_USD_kernel,"Same quarter/scenario R0,B,T cohort construction and selected FX/u/p assumptions; T, T-B and T/B are mutually exclusive representations.",Revenue consensus is not expected management guide; see GUIDE_EXPECTATIONS.,2026-09-14,none; unchanged fixed operational policy,17fc909320e2d052d0a1a58556a225c2afad004269f07e1242c7d6495cd2d275,881
2026Q3,rnpl_fx_level_multiplier,fx1.05_nonusd0.70_u0.20_equal_recognition_months,1.02943766167,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,reference_level_only_never_multiply_reported_kernel,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,descriptive_only,Display the reference/baseline identity and accounting checks only.,blocked,"No empirical cohort identification, matched L4 baseline or reconciled forward hedge; existing JSON interface does not accept this metric/manifest.","New immutable accepted integration version translating appropriate rows to L4 JSON revenue_adapter schema; actual source commit membership and payload hashes verified. | Exact L4 quarter/scenario/revenue_musd, lag-1/lag-2 cohort_gbv_musd, matching lambda policy and reference exposures reconstructing each USD GBV; explicit USD to USDm division by 1000000 where relevant. | Verified baseline hedge contribution h in USDm for each target with hedge_source_ref and hedge_evidence_status=verified_baseline_reconciliation; lambda/baseline reconciliation that permits (R-h)*T/B+h. | Surviving recognized-revenue reference exposures by booking quarter/currency; u on that same cohort denominator; full p recognition allocation summing to one; observed/assumed status and all source/vintage fields. | Per-currency booking, recognition and fixed-reference rate quote/source cutoffs; USD-per-currency direction; reference identifier; exact averaging windows/coverage; observed-versus-scenario flags, input checksums and transformation chain. Preserve quote<=source<=as-of for observed data. | Choose exactly one compatible representation: replacement level T, incremental T-B, or multiplier T/B. Reconcile baseline hedge and distinguish reported USD GBV booking FX from timing replacement.",L4_FORMAT;FX_BASELINE;FX_HEDGE;FX_EXPOSURE;FX_ROOT_QUOTES;FX_ROUTE,T/R0: reference-level factor; never a multiplier on the reported-USD kernel.,No bounds supplied; absence is not zero or a probability interval.,inherited_K0_Q3_2026_reported_USD_kernel,"Same quarter/scenario R0,B,T cohort construction and selected FX/u/p assumptions; T, T-B and T/B are mutually exclusive representations.",Revenue consensus is not expected management guide; see GUIDE_EXPECTATIONS.,2026-09-14,none; unchanged fixed operational policy,9f76325df0baca164922f7d0226f0d2cd0c1e23d7b3d716fdef4dba793770ee1,882
2026Q3,reference_normalized_kernel_revenue,fx0.95_nonusd0.70_u0.20_first_recognition_month,4676847632.13,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,diagnostic_reference_only_not_new_forecast,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,descriptive_only,Display the reference/baseline identity and accounting checks only.,blocked,"No empirical cohort identification, matched L4 baseline or reconciled forward hedge; existing JSON interface does not accept this metric/manifest.","New immutable accepted integration version translating appropriate rows to L4 JSON revenue_adapter schema; actual source commit membership and payload hashes verified. | Exact L4 quarter/scenario/revenue_musd, lag-1/lag-2 cohort_gbv_musd, matching lambda policy and reference exposures reconstructing each USD GBV; explicit USD to USDm division by 1000000 where relevant. | Verified baseline hedge contribution h in USDm for each target with hedge_source_ref and hedge_evidence_status=verified_baseline_reconciliation; lambda/baseline reconciliation that permits (R-h)*T/B+h. | Surviving recognized-revenue reference exposures by booking quarter/currency; u on that same cohort denominator; full p recognition allocation summing to one; observed/assumed status and all source/vintage fields. | Per-currency booking, recognition and fixed-reference rate quote/source cutoffs; USD-per-currency direction; reference identifier; exact averaging windows/coverage; observed-versus-scenario flags, input checksums and transformation chain. Preserve quote<=source<=as-of for observed data. | Choose exactly one compatible representation: replacement level T, incremental T-B, or multiplier T/B. Reconcile baseline hedge and distinguish reported USD GBV booking FX from timing replacement.",L4_FORMAT;FX_BASELINE;FX_HEDGE;FX_EXPOSURE;FX_ROOT_QUOTES;FX_ROUTE,"R0: inherited lambda times fixed-reference-currency weighted exposure; diagnostic denominator, not new revenue.",No bounds supplied; absence is not zero or a probability interval.,inherited_K0_Q3_2026_reported_USD_kernel,"Same quarter/scenario R0,B,T cohort construction and selected FX/u/p assumptions; T, T-B and T/B are mutually exclusive representations.",Revenue consensus is not expected management guide; see GUIDE_EXPECTATIONS.,2026-09-14,none; unchanged fixed operational policy,47d60df12b2a54de36d7526968060d1e24ad57c9c93c48a2a7287dd7d25c7a29,883
2026Q3,ordinary_booking_kernel_revenue,fx0.95_nonusd0.70_u0.20_first_recognition_month,4808362929.49,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,baseline_identity_do_not_add,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,descriptive_only,Display the reference/baseline identity and accounting checks only.,blocked,"No empirical cohort identification, matched L4 baseline or reconciled forward hedge; existing JSON interface does not accept this metric/manifest.","New immutable accepted integration version translating appropriate rows to L4 JSON revenue_adapter schema; actual source commit membership and payload hashes verified. | Exact L4 quarter/scenario/revenue_musd, lag-1/lag-2 cohort_gbv_musd, matching lambda policy and reference exposures reconstructing each USD GBV; explicit USD to USDm division by 1000000 where relevant. | Verified baseline hedge contribution h in USDm for each target with hedge_source_ref and hedge_evidence_status=verified_baseline_reconciliation; lambda/baseline reconciliation that permits (R-h)*T/B+h. | Surviving recognized-revenue reference exposures by booking quarter/currency; u on that same cohort denominator; full p recognition allocation summing to one; observed/assumed status and all source/vintage fields. | Per-currency booking, recognition and fixed-reference rate quote/source cutoffs; USD-per-currency direction; reference identifier; exact averaging windows/coverage; observed-versus-scenario flags, input checksums and transformation chain. Preserve quote<=source<=as-of for observed data. | Choose exactly one compatible representation: replacement level T, incremental T-B, or multiplier T/B. Reconcile baseline hedge and distinguish reported USD GBV booking FX from timing replacement.",L4_FORMAT;FX_BASELINE;FX_HEDGE;FX_EXPOSURE;FX_ROOT_QUOTES;FX_ROUTE,B: ordinary booking-FX kernel identity tied to the named inherited reported-USD baseline.,No bounds supplied; absence is not zero or a probability interval.,inherited_K0_Q3_2026_reported_USD_kernel,"Same quarter/scenario R0,B,T cohort construction and selected FX/u/p assumptions; T, T-B and T/B are mutually exclusive representations.",Revenue consensus is not expected management guide; see GUIDE_EXPECTATIONS.,2026-09-14,none; unchanged fixed operational policy,49e2d78dbc4c9c45726a32289ba0f8bb85468527dc8569bd4273ae2d1d50b7e4,884
2026Q3,rnpl_retimed_kernel_revenue,fx0.95_nonusd0.70_u0.20_first_recognition_month,4798448362.49,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,conditional_replacement_level,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,usable_as_conditional_scenario,Display the existing conditional arithmetic with its exact baseline and all assumed exposures/timing labels.,blocked,"No empirical cohort identification, matched L4 baseline or reconciled forward hedge; existing JSON interface does not accept this metric/manifest.","New immutable accepted integration version translating appropriate rows to L4 JSON revenue_adapter schema; actual source commit membership and payload hashes verified. | Exact L4 quarter/scenario/revenue_musd, lag-1/lag-2 cohort_gbv_musd, matching lambda policy and reference exposures reconstructing each USD GBV; explicit USD to USDm division by 1000000 where relevant. | Verified baseline hedge contribution h in USDm for each target with hedge_source_ref and hedge_evidence_status=verified_baseline_reconciliation; lambda/baseline reconciliation that permits (R-h)*T/B+h. | Surviving recognized-revenue reference exposures by booking quarter/currency; u on that same cohort denominator; full p recognition allocation summing to one; observed/assumed status and all source/vintage fields. | Per-currency booking, recognition and fixed-reference rate quote/source cutoffs; USD-per-currency direction; reference identifier; exact averaging windows/coverage; observed-versus-scenario flags, input checksums and transformation chain. Preserve quote<=source<=as-of for observed data. | Choose exactly one compatible representation: replacement level T, incremental T-B, or multiplier T/B. Reconcile baseline hedge and distinguish reported USD GBV booking FX from timing replacement.",L4_FORMAT;FX_BASELINE;FX_HEDGE;FX_EXPOSURE;FX_ROOT_QUOTES;FX_ROUTE,T: cohort retiming scenario level; conditional alternative to the same B baseline.,No bounds supplied; absence is not zero or a probability interval.,inherited_K0_Q3_2026_reported_USD_kernel,"Same quarter/scenario R0,B,T cohort construction and selected FX/u/p assumptions; T, T-B and T/B are mutually exclusive representations.",Revenue consensus is not expected management guide; see GUIDE_EXPECTATIONS.,2026-09-14,none; unchanged fixed operational policy,8d9b2e493c10fd2204a665faacf4980e3f684797f3227c1a372c94f4db3f728f,885
2026Q3,rnpl_fx_incremental_replacement,fx0.95_nonusd0.70_u0.20_first_recognition_month,-9914567.00103,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,incremental_replacement_only_after_compatibility_check,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,usable_as_conditional_scenario,Display the existing conditional arithmetic with its exact baseline and all assumed exposures/timing labels.,blocked,"No empirical cohort identification, matched L4 baseline or reconciled forward hedge; existing JSON interface does not accept this metric/manifest.","New immutable accepted integration version translating appropriate rows to L4 JSON revenue_adapter schema; actual source commit membership and payload hashes verified. | Exact L4 quarter/scenario/revenue_musd, lag-1/lag-2 cohort_gbv_musd, matching lambda policy and reference exposures reconstructing each USD GBV; explicit USD to USDm division by 1000000 where relevant. | Verified baseline hedge contribution h in USDm for each target with hedge_source_ref and hedge_evidence_status=verified_baseline_reconciliation; lambda/baseline reconciliation that permits (R-h)*T/B+h. | Surviving recognized-revenue reference exposures by booking quarter/currency; u on that same cohort denominator; full p recognition allocation summing to one; observed/assumed status and all source/vintage fields. | Per-currency booking, recognition and fixed-reference rate quote/source cutoffs; USD-per-currency direction; reference identifier; exact averaging windows/coverage; observed-versus-scenario flags, input checksums and transformation chain. Preserve quote<=source<=as-of for observed data. | Choose exactly one compatible representation: replacement level T, incremental T-B, or multiplier T/B. Reconcile baseline hedge and distinguish reported USD GBV booking FX from timing replacement.",L4_FORMAT;FX_BASELINE;FX_HEDGE;FX_EXPOSURE;FX_ROOT_QUOTES;FX_ROUTE,T-B: incremental difference representing replacement of embedded booking FX; not an independent revenue driver.,No bounds supplied; absence is not zero or a probability interval.,inherited_K0_Q3_2026_reported_USD_kernel,"Same quarter/scenario R0,B,T cohort construction and selected FX/u/p assumptions; T, T-B and T/B are mutually exclusive representations.",Revenue consensus is not expected management guide; see GUIDE_EXPECTATIONS.,2026-09-14,none; unchanged fixed operational policy,9e35cd5380483b1bd43ba3ba261b1804d70c425e42f71ec9af0974db86886cd2,886
2026Q3,rnpl_fx_replacement_multiplier,fx0.95_nonusd0.70_u0.20_first_recognition_month,0.997938057683,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,multiply_only_matching_ordinary_booking_baseline,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,usable_as_conditional_scenario,Display the existing conditional arithmetic with its exact baseline and all assumed exposures/timing labels.,blocked,"No empirical cohort identification, matched L4 baseline or reconciled forward hedge; existing JSON interface does not accept this metric/manifest.","New immutable accepted integration version translating appropriate rows to L4 JSON revenue_adapter schema; actual source commit membership and payload hashes verified. | Exact L4 quarter/scenario/revenue_musd, lag-1/lag-2 cohort_gbv_musd, matching lambda policy and reference exposures reconstructing each USD GBV; explicit USD to USDm division by 1000000 where relevant. | Verified baseline hedge contribution h in USDm for each target with hedge_source_ref and hedge_evidence_status=verified_baseline_reconciliation; lambda/baseline reconciliation that permits (R-h)*T/B+h. | Surviving recognized-revenue reference exposures by booking quarter/currency; u on that same cohort denominator; full p recognition allocation summing to one; observed/assumed status and all source/vintage fields. | Per-currency booking, recognition and fixed-reference rate quote/source cutoffs; USD-per-currency direction; reference identifier; exact averaging windows/coverage; observed-versus-scenario flags, input checksums and transformation chain. Preserve quote<=source<=as-of for observed data. | Choose exactly one compatible representation: replacement level T, incremental T-B, or multiplier T/B. Reconcile baseline hedge and distinguish reported USD GBV booking FX from timing replacement.",L4_FORMAT;FX_BASELINE;FX_HEDGE;FX_EXPOSURE;FX_ROOT_QUOTES;FX_ROUTE,T/B: ratio of retimed to ordinary-booking kernel; one alternative representation of the same replacement.,No bounds supplied; absence is not zero or a probability interval.,inherited_K0_Q3_2026_reported_USD_kernel,"Same quarter/scenario R0,B,T cohort construction and selected FX/u/p assumptions; T, T-B and T/B are mutually exclusive representations.",Revenue consensus is not expected management guide; see GUIDE_EXPECTATIONS.,2026-09-14,none; unchanged fixed operational policy,0724c61bc282315a7a388655059cfb7096d15a2d6f728fa8c8300dd5cddf5447,887
2026Q3,rnpl_fx_level_multiplier,fx0.95_nonusd0.70_u0.20_first_recognition_month,1.02600057558,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,reference_level_only_never_multiply_reported_kernel,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,,descriptive_only,Display the reference/baseline identity and accounting checks only.,blocked,"No empirical cohort identification, matched L4 baseline or reconciled forward hedge; existing JSON interface does not accept this metric/manifest.","New immutable accepted integration version translating appropriate rows to L4 JSON revenue_adapter schema; actual source commit membership and payload hashes verified. | Exact L4 quarter/scenario/revenue_musd, lag-1/lag-2 cohort_gbv_musd, matching lambda policy and reference exposures reconstructing each USD GBV; explicit USD to USDm division by 1000000 where relevant. | Verified baseline hedge contribution h in USDm for each target with hedge_source_ref and hedge_evidence_status=verified_baseline_reconciliation; lambda/baseline reconciliation that permits (R-h)*T/B+h. | Surviving recognized-revenue reference exposures by booking quarter/currency; u on that same cohort denominator; full p recognition allocation summing to one; observed/assumed status and all source/vintage fields. | Per-currency booking, recognition and fixed-reference rate quote/source cutoffs; USD-per-currency direction; reference identifier; exact averaging windows/coverage; observed-versus-scenario flags, input checksums and transformation chain. Preserve quote<=source<=as-of for observed data. | Choose exactly one compatible representation: replacement level T, incremental T-B, or multiplier T/B. Reconcile baseline hedge and distinguish reported USD GBV booking FX from timing replacement.",L4_FORMAT;FX_BASELINE;FX_HEDGE;FX_EXPOSURE;FX_ROOT_QUOTES;FX_ROUTE,T/R0: reference-level factor; never a multiplier on the reported-USD kernel.,No bounds supplied; absence is not zero or a probability interval.,inherited_K0_Q3_2026_reported_USD_kernel,"Same quarter/scenario R0,B,T cohort construction and selected FX/u/p assumptions; T, T-B and T/B are mutually exclusive representations.",Revenue consensus is not expected management guide; see GUIDE_EXPECTATIONS.,2026-09-14,none; unchanged fixed operational policy,0c0629679a1e5ff19c96f2ab9ec3ce1fed1ba45bdf276da805819fbadd9abf24,888
