date,ccy,fred_id,usd_per_unit,unit
2020-09-21,JPY,DEXJPUS,0.009552010698251982,usd_per_foreign_unit
2020-09-22,JPY,DEXJPUS,0.00951927653498334,usd_per_foreign_unit
2020-09-23,JPY,DEXJPUS,0.009493070058857035,usd_per_foreign_unit
2020-09-24,JPY,DEXJPUS,0.00948586605957124,usd_per_foreign_unit
2020-09-25,JPY,DEXJPUS,0.00947059380623165,usd_per_foreign_unit
2020-09-28,JPY,DEXJPUS,0.009478672985781991,usd_per_foreign_unit
2020-09-29,JPY,DEXJPUS,0.009462528387585161,usd_per_foreign_unit
2020-09-30,JPY,DEXJPUS,0.009471490812653912,usd_per_foreign_unit
2020-10-01,JPY,DEXJPUS,0.00947597839476926,usd_per_foreign_unit
2020-10-02,JPY,DEXJPUS,0.009491268033409264,usd_per_foreign_unit
2020-10-05,JPY,DEXJPUS,0.00946073793755913,usd_per_foreign_unit
2020-10-06,JPY,DEXJPUS,0.00946611132146914,usd_per_foreign_unit
2020-10-07,JPY,DEXJPUS,0.009436633009342266,usd_per_foreign_unit
2020-10-08,JPY,DEXJPUS,0.009435742592942064,usd_per_foreign_unit
2020-10-09,JPY,DEXJPUS,0.009458948164964056,usd_per_foreign_unit
2020-10-13,JPY,DEXJPUS,0.009474182851729039,usd_per_foreign_unit
2020-10-14,JPY,DEXJPUS,0.00951655881233346,usd_per_foreign_unit
2020-10-15,JPY,DEXJPUS,0.009489466691971912,usd_per_foreign_unit
2020-10-16,JPY,DEXJPUS,0.00948676596148373,usd_per_foreign_unit
2020-10-19,JPY,DEXJPUS,0.00948586605957124,usd_per_foreign_unit
2020-10-20,JPY,DEXJPUS,0.009473285335354301,usd_per_foreign_unit
2020-10-21,JPY,DEXJPUS,0.009562057754828839,usd_per_foreign_unit
2020-10-22,JPY,DEXJPUS,0.009534706331045004,usd_per_foreign_unit
2020-10-23,JPY,DEXJPUS,0.00954380606986066,usd_per_foreign_unit
2020-10-26,JPY,DEXJPUS,0.009536524890329964,usd_per_foreign_unit
2020-10-27,JPY,DEXJPUS,0.009574875526618154,usd_per_foreign_unit
2020-10-28,JPY,DEXJPUS,0.009584970765839165,usd_per_foreign_unit
2020-10-29,JPY,DEXJPUS,0.009552010698251982,usd_per_foreign_unit
2020-10-30,JPY,DEXJPUS,0.009565716472163765,usd_per_foreign_unit
2020-11-02,JPY,DEXJPUS,0.009541984732824428,usd_per_foreign_unit
2020-11-03,JPY,DEXJPUS,0.009569377990430622,usd_per_foreign_unit
2020-11-04,JPY,DEXJPUS,0.009579461634256155,usd_per_foreign_unit
2020-11-05,JPY,DEXJPUS,0.009645992090286486,usd_per_foreign_unit
2020-11-06,JPY,DEXJPUS,0.009678668215253582,usd_per_foreign_unit
2020-11-09,JPY,DEXJPUS,0.009471490812653912,usd_per_foreign_unit
2020-11-10,JPY,DEXJPUS,0.009491268033409264,usd_per_foreign_unit
2020-11-12,JPY,DEXJPUS,0.009509319132750096,usd_per_foreign_unit
2020-11-13,JPY,DEXJPUS,0.009559315553006405,usd_per_foreign_unit
2020-11-16,JPY,DEXJPUS,0.009565716472163765,usd_per_foreign_unit
2020-11-17,JPY,DEXJPUS,0.009596928982725527,usd_per_foreign_unit
2020-11-18,JPY,DEXJPUS,0.009641342074816815,usd_per_foreign_unit
2020-11-19,JPY,DEXJPUS,0.009629272989889264,usd_per_foreign_unit
2020-11-20,JPY,DEXJPUS,0.00963298333493883,usd_per_foreign_unit
2020-11-23,JPY,DEXJPUS,0.00957670944263551,usd_per_foreign_unit
2020-11-24,JPY,DEXJPUS,0.009559315553006405,usd_per_foreign_unit
2020-11-25,JPY,DEXJPUS,0.009579461634256155,usd_per_foreign_unit
2020-11-30,JPY,DEXJPUS,0.009580379383023568,usd_per_foreign_unit
2020-12-01,JPY,DEXJPUS,0.009578544061302681,usd_per_foreign_unit
2020-12-02,JPY,DEXJPUS,0.009567546880979718,usd_per_foreign_unit
2020-12-03,JPY,DEXJPUS,0.009636696540425942,usd_per_foreign_unit
2020-12-04,JPY,DEXJPUS,0.009600614439324117,usd_per_foreign_unit
2020-12-07,JPY,DEXJPUS,0.009614460148062685,usd_per_foreign_unit
2020-12-08,JPY,DEXJPUS,0.009602458229306703,usd_per_foreign_unit
2020-12-09,JPY,DEXJPUS,0.009589566551591868,usd_per_foreign_unit
2020-12-10,JPY,DEXJPUS,0.009587727708533078,usd_per_foreign_unit
2020-12-11,JPY,DEXJPUS,0.009626492106276474,usd_per_foreign_unit
2020-12-14,JPY,DEXJPUS,0.009609840476648087,usd_per_foreign_unit
2020-12-15,JPY,DEXJPUS,0.009644131545954287,usd_per_foreign_unit
2020-12-16,JPY,DEXJPUS,0.009653441451877595,usd_per_foreign_unit
2020-12-17,JPY,DEXJPUS,0.00969649956365752,usd_per_foreign_unit
2020-12-18,JPY,DEXJPUS,0.009675858732462506,usd_per_foreign_unit
2020-12-21,JPY,DEXJPUS,0.009667440061871617,usd_per_foreign_unit
2020-12-22,JPY,DEXJPUS,0.009650646593321752,usd_per_foreign_unit
2020-12-23,JPY,DEXJPUS,0.009659969088098918,usd_per_foreign_unit
2020-12-28,JPY,DEXJPUS,0.00963020030816641,usd_per_foreign_unit
2020-12-29,JPY,DEXJPUS,0.00966183574879227,usd_per_foreign_unit
2020-12-30,JPY,DEXJPUS,0.009679605072113058,usd_per_foreign_unit
2020-12-31,JPY,DEXJPUS,0.009690861517588915,usd_per_foreign_unit
2021-01-04,JPY,DEXJPUS,0.009690861517588915,usd_per_foreign_unit
2021-01-05,JPY,DEXJPUS,0.00973709834469328,usd_per_foreign_unit
2021-01-06,JPY,DEXJPUS,0.009685230024213076,usd_per_foreign_unit
2021-01-07,JPY,DEXJPUS,0.00963020030816641,usd_per_foreign_unit
2021-01-08,JPY,DEXJPUS,0.009625565501973242,usd_per_foreign_unit
2021-01-11,JPY,DEXJPUS,0.009600614439324117,usd_per_foreign_unit
2021-01-12,JPY,DEXJPUS,0.009607070804111826,usd_per_foreign_unit
2021-01-13,JPY,DEXJPUS,0.0096237128284092,usd_per_foreign_unit
2021-01-14,JPY,DEXJPUS,0.009646922631680495,usd_per_foreign_unit
2021-01-15,JPY,DEXJPUS,0.009633911368015415,usd_per_foreign_unit
2021-01-19,JPY,DEXJPUS,0.009628345850182938,usd_per_foreign_unit
2021-01-21,JPY,DEXJPUS,0.009655305590421938,usd_per_foreign_unit
2021-01-22,JPY,DEXJPUS,0.009637625289128758,usd_per_foreign_unit
2021-01-25,JPY,DEXJPUS,0.009635767970707265,usd_per_foreign_unit
2021-01-26,JPY,DEXJPUS,0.009644131545954287,usd_per_foreign_unit
2021-01-27,JPY,DEXJPUS,0.009607070804111826,usd_per_foreign_unit
2021-01-28,JPY,DEXJPUS,0.009586808551433228,usd_per_foreign_unit
2021-01-29,JPY,DEXJPUS,0.0095565749235474,usd_per_foreign_unit
2021-02-01,JPY,DEXJPUS,0.00952653138992093,usd_per_foreign_unit
2021-02-02,JPY,DEXJPUS,0.009515653249595584,usd_per_foreign_unit
2021-02-03,JPY,DEXJPUS,0.00951927653498334,usd_per_foreign_unit
2021-02-04,JPY,DEXJPUS,0.009484966328369534,usd_per_foreign_unit
2021-02-05,JPY,DEXJPUS,0.009484066767830045,usd_per_foreign_unit
2021-02-08,JPY,DEXJPUS,0.00950660709192889,usd_per_foreign_unit
2021-02-09,JPY,DEXJPUS,0.009558401835213151,usd_per_foreign_unit
2021-02-10,JPY,DEXJPUS,0.009553835865099837,usd_per_foreign_unit
2021-02-11,JPY,DEXJPUS,0.00954653937947494,usd_per_foreign_unit
2021-02-12,JPY,DEXJPUS,0.00952925481227368,usd_per_foreign_unit
2021-02-16,JPY,DEXJPUS,0.009444654325651681,usd_per_foreign_unit
2021-02-17,JPY,DEXJPUS,0.009449116507606539,usd_per_foreign_unit
2021-02-18,JPY,DEXJPUS,0.009461633077869241,usd_per_foreign_unit
2021-02-19,JPY,DEXJPUS,0.009471490812653912,usd_per_foreign_unit
2021-02-22,JPY,DEXJPUS,0.009518370454978107,usd_per_foreign_unit
2021-02-23,JPY,DEXJPUS,0.009504799923961601,usd_per_foreign_unit
2021-02-24,JPY,DEXJPUS,0.009441979038806534,usd_per_foreign_unit
2021-02-25,JPY,DEXJPUS,0.009414422895876483,usd_per_foreign_unit
2021-02-26,JPY,DEXJPUS,0.009377344336084021,usd_per_foreign_unit
2021-03-01,JPY,DEXJPUS,0.009373828271466066,usd_per_foreign_unit
2021-03-02,JPY,DEXJPUS,0.00936768149882904,usd_per_foreign_unit
2021-03-03,JPY,DEXJPUS,0.009352787130564907,usd_per_foreign_unit
2021-03-04,JPY,DEXJPUS,0.009295408068414203,usd_per_foreign_unit
2021-03-05,JPY,DEXJPUS,0.009238728750923873,usd_per_foreign_unit
2021-03-08,JPY,DEXJPUS,0.00918105031215571,usd_per_foreign_unit
2021-03-09,JPY,DEXJPUS,0.009204712812960236,usd_per_foreign_unit
2021-03-10,JPY,DEXJPUS,0.009209799226376865,usd_per_foreign_unit
2021-03-11,JPY,DEXJPUS,0.009221689413500553,usd_per_foreign_unit
2021-03-12,JPY,DEXJPUS,0.009185266832001469,usd_per_foreign_unit
2021-03-15,JPY,DEXJPUS,0.009165062780680048,usd_per_foreign_unit
2021-03-16,JPY,DEXJPUS,0.009173470323823502,usd_per_foreign_unit
2021-03-17,JPY,DEXJPUS,0.009155832265152902,usd_per_foreign_unit
2021-03-18,JPY,DEXJPUS,0.009176837661741764,usd_per_foreign_unit
2021-03-19,JPY,DEXJPUS,0.009186954524575104,usd_per_foreign_unit
2021-03-22,JPY,DEXJPUS,0.009202171712524156,usd_per_foreign_unit
2021-03-23,JPY,DEXJPUS,0.009207255317189945,usd_per_foreign_unit
2021-03-24,JPY,DEXJPUS,0.009190331770976933,usd_per_foreign_unit
2021-03-25,JPY,DEXJPUS,0.009163383121048292,usd_per_foreign_unit
2021-03-26,JPY,DEXJPUS,0.009128251939753538,usd_per_foreign_unit
2021-03-29,JPY,DEXJPUS,0.009113278046113187,usd_per_foreign_unit
2021-03-30,JPY,DEXJPUS,0.009075233687267448,usd_per_foreign_unit
2021-03-31,JPY,DEXJPUS,0.009040773890245005,usd_per_foreign_unit
2021-04-01,JPY,DEXJPUS,0.009040773890245005,usd_per_foreign_unit
2021-04-02,JPY,DEXJPUS,0.009035872413481522,usd_per_foreign_unit
2021-04-05,JPY,DEXJPUS,0.009084302325581396,usd_per_foreign_unit
2021-04-06,JPY,DEXJPUS,0.009104980424292088,usd_per_foreign_unit
2021-04-07,JPY,DEXJPUS,0.009118263882556762,usd_per_foreign_unit
2021-04-08,JPY,DEXJPUS,0.009153318077803204,usd_per_foreign_unit
2021-04-09,JPY,DEXJPUS,0.009120758847136081,usd_per_foreign_unit
2021-04-12,JPY,DEXJPUS,0.009138261902586127,usd_per_foreign_unit
2021-04-13,JPY,DEXJPUS,0.009158347834050737,usd_per_foreign_unit
2021-04-14,JPY,DEXJPUS,0.009180207472688882,usd_per_foreign_unit
2021-04-15,JPY,DEXJPUS,0.009192866335723478,usd_per_foreign_unit
2021-04-16,JPY,DEXJPUS,0.009192866335723478,usd_per_foreign_unit
2021-04-19,JPY,DEXJPUS,0.00925154963456379,usd_per_foreign_unit
2021-04-20,JPY,DEXJPUS,0.009253261774775609,usd_per_foreign_unit
2021-04-21,JPY,DEXJPUS,0.00925154963456379,usd_per_foreign_unit
2021-04-22,JPY,DEXJPUS,0.00924470740501063,usd_per_foreign_unit
2021-04-23,JPY,DEXJPUS,0.009264406151565685,usd_per_foreign_unit
2021-04-26,JPY,DEXJPUS,0.00924898261191269,usd_per_foreign_unit
2021-04-27,JPY,DEXJPUS,0.009211495946941784,usd_per_foreign_unit
2021-04-28,JPY,DEXJPUS,0.009190331770976933,usd_per_foreign_unit
2021-04-29,JPY,DEXJPUS,0.009179364787956673,usd_per_foreign_unit
2021-04-30,JPY,DEXJPUS,0.00914662032379036,usd_per_foreign_unit
2021-05-03,JPY,DEXJPUS,0.009167583425009168,usd_per_foreign_unit
2021-05-04,JPY,DEXJPUS,0.009145783793671118,usd_per_foreign_unit
2021-05-05,JPY,DEXJPUS,0.009151642719868217,usd_per_foreign_unit
2021-05-06,JPY,DEXJPUS,0.009160025648071814,usd_per_foreign_unit
2021-05-07,JPY,DEXJPUS,0.009214891264283083,usd_per_foreign_unit
2021-05-10,JPY,DEXJPUS,0.00919963201471941,usd_per_foreign_unit
2021-05-11,JPY,DEXJPUS,0.009214042200313277,usd_per_foreign_unit
2021-05-12,JPY,DEXJPUS,0.009129918743723181,usd_per_foreign_unit
2021-05-13,JPY,DEXJPUS,0.009127418765972983,usd_per_foreign_unit
2021-05-14,JPY,DEXJPUS,0.009143275121148394,usd_per_foreign_unit
2021-05-17,JPY,DEXJPUS,0.009160025648071814,usd_per_foreign_unit
2021-05-18,JPY,DEXJPUS,0.009173470323823502,usd_per_foreign_unit
2021-05-19,JPY,DEXJPUS,0.009194556822361161,usd_per_foreign_unit
2021-05-20,JPY,DEXJPUS,0.009192021325489474,usd_per_foreign_unit
2021-05-21,JPY,DEXJPUS,0.009179364787956673,usd_per_foreign_unit
2021-05-24,JPY,DEXJPUS,0.009190331770976933,usd_per_foreign_unit
2021-05-25,JPY,DEXJPUS,0.009178522257916474,usd_per_foreign_unit
2021-05-26,JPY,DEXJPUS,0.00916590284142988,usd_per_foreign_unit
2021-05-27,JPY,DEXJPUS,0.009106638739641197,usd_per_foreign_unit
2021-05-28,JPY,DEXJPUS,0.009104980424292088,usd_per_foreign_unit
2021-06-01,JPY,DEXJPUS,0.009138261902586127,usd_per_foreign_unit
2021-06-02,JPY,DEXJPUS,0.009124920156948626,usd_per_foreign_unit
2021-06-03,JPY,DEXJPUS,0.009067827348567283,usd_per_foreign_unit
2021-06-04,JPY,DEXJPUS,0.009139097057210747,usd_per_foreign_unit
2021-06-07,JPY,DEXJPUS,0.009153318077803204,usd_per_foreign_unit
2021-06-08,JPY,DEXJPUS,0.009134922809902257,usd_per_foreign_unit
2021-06-09,JPY,DEXJPUS,0.009123255177447314,usd_per_foreign_unit
2021-06-10,JPY,DEXJPUS,0.009133254178463788,usd_per_foreign_unit
2021-06-11,JPY,DEXJPUS,0.009111617312072893,usd_per_foreign_unit
2021-06-14,JPY,DEXJPUS,0.009092562284051645,usd_per_foreign_unit
2021-06-15,JPY,DEXJPUS,0.009081002542680712,usd_per_foreign_unit
2021-06-16,JPY,DEXJPUS,0.009100837277029487,usd_per_foreign_unit
2021-06-17,JPY,DEXJPUS,0.009067827348567283,usd_per_foreign_unit
2021-06-18,JPY,DEXJPUS,0.009073586788857635,usd_per_foreign_unit
2021-06-21,JPY,DEXJPUS,0.009072763563781528,usd_per_foreign_unit
2021-06-22,JPY,DEXJPUS,0.009029345372460496,usd_per_foreign_unit
2021-06-23,JPY,DEXJPUS,0.009020386072523904,usd_per_foreign_unit
2021-06-24,JPY,DEXJPUS,0.00901631953836444,usd_per_foreign_unit
2021-06-25,JPY,DEXJPUS,0.009026900162484202,usd_per_foreign_unit
2021-06-28,JPY,DEXJPUS,0.00904977375565611,usd_per_foreign_unit
2021-06-29,JPY,DEXJPUS,0.009047317470370035,usd_per_foreign_unit
2021-06-30,JPY,DEXJPUS,0.0090049527239982,usd_per_foreign_unit
2021-07-01,JPY,DEXJPUS,0.008963786303334529,usd_per_foreign_unit
2021-07-02,JPY,DEXJPUS,0.008986340762041696,usd_per_foreign_unit
2021-07-06,JPY,DEXJPUS,0.009036688957166094,usd_per_foreign_unit
2021-07-07,JPY,DEXJPUS,0.00903995660820828,usd_per_foreign_unit
2021-07-08,JPY,DEXJPUS,0.009105809506465124,usd_per_foreign_unit
2021-07-09,JPY,DEXJPUS,0.009076057360682519,usd_per_foreign_unit
2021-07-12,JPY,DEXJPUS,0.009061254077564335,usd_per_foreign_unit
2021-07-13,JPY,DEXJPUS,0.009061254077564335,usd_per_foreign_unit
2021-07-14,JPY,DEXJPUS,0.009088430428065073,usd_per_foreign_unit
2021-07-15,JPY,DEXJPUS,0.009086778736937756,usd_per_foreign_unit
2021-07-16,JPY,DEXJPUS,0.009080177971488242,usd_per_foreign_unit
2021-07-19,JPY,DEXJPUS,0.009136592051164915,usd_per_foreign_unit
2021-07-20,JPY,DEXJPUS,0.009097525473071324,usd_per_foreign_unit
2021-07-21,JPY,DEXJPUS,0.009072763563781528,usd_per_foreign_unit
2021-07-22,JPY,DEXJPUS,0.009082652134423252,usd_per_foreign_unit
2021-07-23,JPY,DEXJPUS,0.009048136083966703,usd_per_foreign_unit
2021-07-26,JPY,DEXJPUS,0.009065361254645998,usd_per_foreign_unit
2021-07-27,JPY,DEXJPUS,0.009120758847136081,usd_per_foreign_unit
2021-07-28,JPY,DEXJPUS,0.009085953116481919,usd_per_foreign_unit
2021-07-29,JPY,DEXJPUS,0.009129918743723181,usd_per_foreign_unit
2021-07-30,JPY,DEXJPUS,0.009115770282588878,usd_per_foreign_unit
2021-08-02,JPY,DEXJPUS,0.009155832265152902,usd_per_foreign_unit
2021-08-03,JPY,DEXJPUS,0.009166743056192134,usd_per_foreign_unit
2021-08-04,JPY,DEXJPUS,0.009137426900584795,usd_per_foreign_unit
2021-08-05,JPY,DEXJPUS,0.009111617312072893,usd_per_foreign_unit
2021-08-06,JPY,DEXJPUS,0.009072763563781528,usd_per_foreign_unit
2021-08-09,JPY,DEXJPUS,0.009070294784580499,usd_per_foreign_unit
2021-08-10,JPY,DEXJPUS,0.00904649900488511,usd_per_foreign_unit
2021-08-11,JPY,DEXJPUS,0.009052231375033946,usd_per_foreign_unit
2021-08-12,JPY,DEXJPUS,0.009061254077564335,usd_per_foreign_unit
2021-08-13,JPY,DEXJPUS,0.009111617312072893,usd_per_foreign_unit
2021-08-16,JPY,DEXJPUS,0.009152480322167308,usd_per_foreign_unit
2021-08-17,JPY,DEXJPUS,0.009124920156948626,usd_per_foreign_unit
2021-08-18,JPY,DEXJPUS,0.009097525473071324,usd_per_foreign_unit
2021-08-19,JPY,DEXJPUS,0.009111617312072893,usd_per_foreign_unit
2021-08-20,JPY,DEXJPUS,0.009109957183201239,usd_per_foreign_unit
2021-08-23,JPY,DEXJPUS,0.009109127345600291,usd_per_foreign_unit
2021-08-24,JPY,DEXJPUS,0.00911743253099927,usd_per_foreign_unit
2021-08-25,JPY,DEXJPUS,0.009088430428065073,usd_per_foreign_unit
2021-08-26,JPY,DEXJPUS,0.009083477155054955,usd_per_foreign_unit
2021-08-27,JPY,DEXJPUS,0.009104151493080845,usd_per_foreign_unit
2021-08-30,JPY,DEXJPUS,0.00909835319807115,usd_per_foreign_unit
2021-08-31,JPY,DEXJPUS,0.009086778736937756,usd_per_foreign_unit
2021-09-01,JPY,DEXJPUS,0.009088430428065073,usd_per_foreign_unit
2021-09-02,JPY,DEXJPUS,0.00909008271975275,usd_per_foreign_unit
2021-09-03,JPY,DEXJPUS,0.009120758847136081,usd_per_foreign_unit
2021-09-07,JPY,DEXJPUS,0.009076881183625306,usd_per_foreign_unit
2021-09-08,JPY,DEXJPUS,0.009064539521392315,usd_per_foreign_unit
2021-09-09,JPY,DEXJPUS,0.00911078717201166,usd_per_foreign_unit
2021-09-10,JPY,DEXJPUS,0.009096697898662786,usd_per_foreign_unit
2021-09-13,JPY,DEXJPUS,0.00909587047480444,usd_per_foreign_unit
2021-09-14,JPY,DEXJPUS,0.009119095385737736,usd_per_foreign_unit
2021-09-15,JPY,DEXJPUS,0.009140767824497258,usd_per_foreign_unit
2021-09-16,JPY,DEXJPUS,0.009118263882556762,usd_per_foreign_unit
2021-09-17,JPY,DEXJPUS,0.00909587047480444,usd_per_foreign_unit
2021-09-20,JPY,DEXJPUS,0.009134922809902257,usd_per_foreign_unit
2021-09-21,JPY,DEXJPUS,0.00914662032379036,usd_per_foreign_unit
2021-09-22,JPY,DEXJPUS,0.009124920156948626,usd_per_foreign_unit
2021-09-23,JPY,DEXJPUS,0.009076881183625306,usd_per_foreign_unit
2021-09-24,JPY,DEXJPUS,0.009031791907514452,usd_per_foreign_unit
2021-09-27,JPY,DEXJPUS,0.00901144453455889,usd_per_foreign_unit
2021-09-28,JPY,DEXJPUS,0.008982304859426929,usd_per_foreign_unit
2021-09-29,JPY,DEXJPUS,0.008942144326209425,usd_per_foreign_unit
2021-09-30,JPY,DEXJPUS,0.008968609865470852,usd_per_foreign_unit
2021-10-01,JPY,DEXJPUS,0.00901144453455889,usd_per_foreign_unit
2021-10-04,JPY,DEXJPUS,0.009013881377321075,usd_per_foreign_unit
2021-10-05,JPY,DEXJPUS,0.008977466558937068,usd_per_foreign_unit
2021-10-06,JPY,DEXJPUS,0.008982304859426929,usd_per_foreign_unit
2021-10-07,JPY,DEXJPUS,0.008968609865470852,usd_per_foreign_unit
2021-10-08,JPY,DEXJPUS,0.008916629514043692,usd_per_foreign_unit
2021-10-12,JPY,DEXJPUS,0.00879584835957428,usd_per_foreign_unit
2021-10-13,JPY,DEXJPUS,0.008811349017534584,usd_per_foreign_unit
2021-10-14,JPY,DEXJPUS,0.008803591865481117,usd_per_foreign_unit
2021-10-15,JPY,DEXJPUS,0.008748141020033243,usd_per_foreign_unit
2021-10-18,JPY,DEXJPUS,0.008755034144633165,usd_per_foreign_unit
2021-10-19,JPY,DEXJPUS,0.008751203290452437,usd_per_foreign_unit
2021-10-20,JPY,DEXJPUS,0.008753501400560224,usd_per_foreign_unit
2021-10-21,JPY,DEXJPUS,0.008791208791208791,usd_per_foreign_unit
2021-10-22,JPY,DEXJPUS,0.008807468733485996,usd_per_foreign_unit
2021-10-25,JPY,DEXJPUS,0.008795074758135443,usd_per_foreign_unit
2021-10-26,JPY,DEXJPUS,0.008757334267448989,usd_per_foreign_unit
2021-10-27,JPY,DEXJPUS,0.008791208791208791,usd_per_foreign_unit
2021-10-28,JPY,DEXJPUS,0.008819897689186805,usd_per_foreign_unit
2021-10-29,JPY,DEXJPUS,0.008769622029290538,usd_per_foreign_unit
2021-11-01,JPY,DEXJPUS,0.008757334267448989,usd_per_foreign_unit
2021-11-02,JPY,DEXJPUS,0.008788890841975743,usd_per_foreign_unit
2021-11-03,JPY,DEXJPUS,0.00876731544800982,usd_per_foreign_unit
2021-11-04,JPY,DEXJPUS,0.008800492827598346,usd_per_foreign_unit
2021-11-05,JPY,DEXJPUS,0.00881445570736007,usd_per_foreign_unit
2021-11-08,JPY,DEXJPUS,0.008837825894829872,usd_per_foreign_unit
2021-11-09,JPY,DEXJPUS,0.008859750155045627,usd_per_foreign_unit
2021-11-10,JPY,DEXJPUS,0.008780402142418122,usd_per_foreign_unit
2021-11-12,JPY,DEXJPUS,0.00877963125548727,usd_per_foreign_unit
2021-11-15,JPY,DEXJPUS,0.008775008775008775,usd_per_foreign_unit
2021-11-16,JPY,DEXJPUS,0.008724480893386843,usd_per_foreign_unit
2021-11-17,JPY,DEXJPUS,0.008746610688358261,usd_per_foreign_unit
2021-11-18,JPY,DEXJPUS,0.008755034144633165,usd_per_foreign_unit
2021-11-19,JPY,DEXJPUS,0.008786574114752657,usd_per_foreign_unit
2021-11-22,JPY,DEXJPUS,0.008719155985700585,usd_per_foreign_unit
2021-11-23,JPY,DEXJPUS,0.008697164724299877,usd_per_foreign_unit
2021-11-24,JPY,DEXJPUS,0.008670019074041963,usd_per_foreign_unit
2021-11-26,JPY,DEXJPUS,0.008813678829543451,usd_per_foreign_unit
2021-11-29,JPY,DEXJPUS,0.008791208791208791,usd_per_foreign_unit
2021-11-30,JPY,DEXJPUS,0.008832361773538244,usd_per_foreign_unit
2021-12-01,JPY,DEXJPUS,0.008863676653075697,usd_per_foreign_unit
2021-12-02,JPY,DEXJPUS,0.008841732979664015,usd_per_foreign_unit
2021-12-03,JPY,DEXJPUS,0.00885896527285613,usd_per_foreign_unit
2021-12-06,JPY,DEXJPUS,0.008825346394845997,usd_per_foreign_unit
2021-12-07,JPY,DEXJPUS,0.008802042073761113,usd_per_foreign_unit
2021-12-08,JPY,DEXJPUS,0.008785030308354563,usd_per_foreign_unit
2021-12-09,JPY,DEXJPUS,0.008808244516867788,usd_per_foreign_unit
2021-12-10,JPY,DEXJPUS,0.008821453775582216,usd_per_foreign_unit
2021-12-13,JPY,DEXJPUS,0.00881678716275789,usd_per_foreign_unit
2021-12-14,JPY,DEXJPUS,0.008800492827598346,usd_per_foreign_unit
2021-12-15,JPY,DEXJPUS,0.008785030308354563,usd_per_foreign_unit
2021-12-16,JPY,DEXJPUS,0.008797395970792645,usd_per_foreign_unit
2021-12-17,JPY,DEXJPUS,0.008805917576611482,usd_per_foreign_unit
2021-12-20,JPY,DEXJPUS,0.00881445570736007,usd_per_foreign_unit
2021-12-21,JPY,DEXJPUS,0.008763473841030585,usd_per_foreign_unit
2021-12-22,JPY,DEXJPUS,0.008755034144633165,usd_per_foreign_unit
2021-12-23,JPY,DEXJPUS,0.008739730816290859,usd_per_foreign_unit
2021-12-27,JPY,DEXJPUS,0.0087070091423596,usd_per_foreign_unit
2021-12-28,JPY,DEXJPUS,0.008714596949891068,usd_per_foreign_unit
2021-12-29,JPY,DEXJPUS,0.008697921196833956,usd_per_foreign_unit
2021-12-30,JPY,DEXJPUS,0.008682816705739341,usd_per_foreign_unit
2022-01-03,JPY,DEXJPUS,0.008675284115554785,usd_per_foreign_unit
2022-01-04,JPY,DEXJPUS,0.008611780916293488,usd_per_foreign_unit
2022-01-05,JPY,DEXJPUS,0.00862738331464067,usd_per_foreign_unit
2022-01-06,JPY,DEXJPUS,0.008637070305752288,usd_per_foreign_unit
2022-01-07,JPY,DEXJPUS,0.008649770781074302,usd_per_foreign_unit
2022-01-10,JPY,DEXJPUS,0.00868507903421921,usd_per_foreign_unit
2022-01-11,JPY,DEXJPUS,0.008667013347200554,usd_per_foreign_unit
2022-01-12,JPY,DEXJPUS,0.008715356458079136,usd_per_foreign_unit
2022-01-13,JPY,DEXJPUS,0.00876731544800982,usd_per_foreign_unit
2022-01-14,JPY,DEXJPUS,0.008780402142418122,usd_per_foreign_unit
2022-01-18,JPY,DEXJPUS,0.008726003490401396,usd_per_foreign_unit
2022-01-19,JPY,DEXJPUS,0.008750437521876094,usd_per_foreign_unit
2022-01-20,JPY,DEXJPUS,0.00876577840112202,usd_per_foreign_unit
2022-01-21,JPY,DEXJPUS,0.008793527963418923,usd_per_foreign_unit
2022-01-24,JPY,DEXJPUS,0.008785802143735724,usd_per_foreign_unit
2022-01-25,JPY,DEXJPUS,0.008781173164734809,usd_per_foreign_unit
2022-01-26,JPY,DEXJPUS,0.008746610688358261,usd_per_foreign_unit
2022-01-27,JPY,DEXJPUS,0.008660258075690656,usd_per_foreign_unit
2022-01-28,JPY,DEXJPUS,0.00867980210051211,usd_per_foreign_unit
2022-01-31,JPY,DEXJPUS,0.008679048776254123,usd_per_foreign_unit
2022-02-01,JPY,DEXJPUS,0.008713078330574192,usd_per_foreign_unit
2022-02-02,JPY,DEXJPUS,0.008744316194473592,usd_per_foreign_unit
2022-02-03,JPY,DEXJPUS,0.008704735376044569,usd_per_foreign_unit
2022-02-04,JPY,DEXJPUS,0.008679048776254123,usd_per_foreign_unit
2022-02-07,JPY,DEXJPUS,0.008688852202624033,usd_per_foreign_unit
2022-02-08,JPY,DEXJPUS,0.00864902266043937,usd_per_foreign_unit
2022-02-09,JPY,DEXJPUS,0.008662508662508662,usd_per_foreign_unit
2022-02-10,JPY,DEXJPUS,0.008632596685082873,usd_per_foreign_unit
2022-02-11,JPY,DEXJPUS,0.00862738331464067,usd_per_foreign_unit
2022-02-14,JPY,DEXJPUS,0.008641548565502939,usd_per_foreign_unit
2022-02-15,JPY,DEXJPUS,0.008647526807333102,usd_per_foreign_unit
2022-02-16,JPY,DEXJPUS,0.008664760419374404,usd_per_foreign_unit
