id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4921689,Midtown-West/Hell's Kitchen Room ,25349571,Matthew,Manhattan,Hell's Kitchen,40.763037103045555,-73.98940387573913,Private room,125,2,19,2015-08-31,3.58,1,39
2477543,Manhattan huge studio share 20'x11',12671535,Dmitriy,Manhattan,Hell's Kitchen,40.761905733702434,-73.99482757588308,Shared room,73,1,23,2015-08-14,1.34,2,344
6787310,[205] 5 min WALK to Times Square!,35524316,Yasu & Akiko,Manhattan,Hell's Kitchen,40.760440334840155,-73.98902998329956,Private room,210,1,8,2015-08-10,3.16,11,285
6799692,[206] 5 min WALK to Times Square!,35524316,Yasu & Akiko,Manhattan,Hell's Kitchen,40.7618049444873,-73.99093438508419,Private room,240,1,12,2015-08-25,5.29,11,297
746309,PRIVATE ROOM w PRIVATE BATH Time sq,2203133,Paulo,Manhattan,Hell's Kitchen,40.762060600594204,-73.98853113517032,Private room,180,1,37,2015-07-30,1.83,2,328
7581744,Cosy room great deal,9974118,Bassam,Manhattan,Hell's Kitchen,40.76462653872933,-73.99274699315093,Private room,70,2,3,2015-08-17,3,4,321
6976282,Gut reno room in Hell's Kitchen,14935858,Goran,Manhattan,Hell's Kitchen,40.76163851476787,-73.99055673569944,Private room,99,1,5,2015-08-10,2.88,2,327
152453,"HUGE Studio, Times SQ -- Sleeps 4!",282491,The BUPE,Manhattan,Hell's Kitchen,40.759476480860904,-73.99203841146803,Private room,125,1,107,2015-08-25,2.15,1,0
5910521,Laid back room in the hearth of NYC,30697163,Hector,Manhattan,Hell's Kitchen,40.759983470612234,-73.99225402405234,Private room,110,3,10,2015-08-23,2.56,2,92
2478441,Small Private Room in Hells Kitchen,3850172,Matt,Manhattan,Hell's Kitchen,40.76797468629785,-73.99396190800888,Private room,100,1,53,2015-08-19,3.00,1,292
3487236,Private Room near Times Square,17559958,Elliot,Manhattan,Hell's Kitchen,40.764652877112695,-73.98913629664195,Private room,140,1,20,2015-08-08,1.53,1,268
5041533,Hell's Kitchen Apartment.(George.W),21703485,Victor,Manhattan,Hell's Kitchen,40.76303717357803,-73.99579435570264,Private room,99,1,13,2015-06-13,2.18,4,164
893556,Best Deal in Hells Kitchen/Midtown!,3747161,Eric,Manhattan,Hell's Kitchen,40.76235469021349,-73.98920895592545,Private room,70,14,25,2015-08-01,0.86,2,295
4639015,Luxury Times Square NYC Midtown Apt,14380678,Sav,Manhattan,Hell's Kitchen,40.761946478789966,-74.00001058711383,Private room,189,1,1,2015-08-08,1,1,360
462450,PRVT room in the heart of Manhattan,2298056,Gilad,Manhattan,Hell's Kitchen,40.764506247786876,-73.99197106033954,Private room,100,4,0,,,1,246
7627784,Modern & Stylish HK Private Bedroom,6684858,Jd,Manhattan,Hell's Kitchen,40.767694188725415,-73.99404559533598,Private room,150,3,0,,,2,330
7857544,MIDTOWN apt blocks from Times Sq,2738869,Coleman,Manhattan,Hell's Kitchen,40.764246658509975,-73.99235031829654,Private room,115,1,0,,,2,0
7900261,Bright airy room in great location!,40169737,Alex,Manhattan,Hell's Kitchen,40.75575248794288,-73.99790404032686,Private room,110,1,0,,,4,45
5041466,Hell's Kitchen Apartment.(Lincoln),21703485,Victor,Manhattan,Hell's Kitchen,40.761830901903075,-73.99577647190546,Private room,105,1,20,2015-08-29,3.03,4,141
4754132,Private room 5 minutes from TimeSqr,19541889,Eric,Manhattan,Hell's Kitchen,40.762350856868345,-73.9884251476466,Private room,120,4,9,2015-07-01,1.05,1,154
6693869,Private Room/Time Sqaure,33698722,Joy,Manhattan,Hell's Kitchen,40.75684277131626,-73.99587205503128,Private room,105,1,2,2015-07-07,0.68,1,6
6854752,PRIVATE DOUBLE ROOM IN TIMES SQUARE,1489153,Ehad,Manhattan,Hell's Kitchen,40.760704488823116,-73.99177646863231,Private room,129,1,0,,,3,67
5571716,Heart of Times Square,28886382,Bang,Manhattan,Hell's Kitchen,40.757703869799506,-73.99138413188324,Private room,110,1,11,2015-07-21,2.19,1,143
7311140,"1 BR in Hell's Kitchen, Manhattan",38305004,Vivek,Manhattan,Hell's Kitchen,40.75782923955788,-73.99892630459068,Private room,90,1,0,,,1,25
4507802,"Spacious room, time square ",20832071,Morgane,Manhattan,Hell's Kitchen,40.75902469824174,-73.99296291111013,Private room,130,4,4,2015-07-18,0.48,3,3
6997542,GREAT ROOM 5 min TO TIME SQUARE,24488017,Polina,Manhattan,Hell's Kitchen,40.76241239919461,-73.99170689524165,Private room,140,1,2,2015-08-11,1.54,2,342
4776065,Large Room with Private Bathroom ,12300501,Paul,Manhattan,Hell's Kitchen,40.75984441936258,-73.99214101273775,Private room,84,1,37,2015-08-26,4.35,5,153
330347,"PH3: Large, Quiet Room w/ 2 Beds!",1685422,Jeffrey,Manhattan,Hell's Kitchen,40.76833212567445,-73.98713852890597,Private room,179,1,62,2015-06-22,1.53,1,331
6819732,Very big room close to Times Square,10178252,Tino,Manhattan,Hell's Kitchen,40.76456113576029,-73.98685332412549,Private room,89,7,1,2015-08-03,1,2,83
5447434,A cozy night in the heart of NYC,28173937,Jeehee,Manhattan,Hell's Kitchen,40.76339994882346,-73.98928305854562,Private room,78,1,4,2015-08-22,1.62,1,82
1003634,Gorgeous Apt. near Times Square,1199547,Brandon,Manhattan,Hell's Kitchen,40.76150487878367,-73.98719701289943,Private room,114,1,105,2015-08-14,3.56,1,301
1940956,furnished room/bathroom & entrance,9974118,Bassam,Manhattan,Hell's Kitchen,40.76431607699401,-73.99268377268442,Private room,115,1,46,2015-08-17,2.55,4,334
5041276,Hell's Kitchen Apartment(Holland),21703485,Victor,Manhattan,Hell's Kitchen,40.762793909076464,-73.9944520110171,Private room,99,1,28,2015-08-09,3.68,4,177
1986213,Corner unit bedroom in luxury tower,4461492,Mazen,Manhattan,Hell's Kitchen,40.754265524536606,-73.9961665568614,Private room,129,3,4,2015-07-04,0.21,1,178
5672704,Cozy Room in Hell's Kitchen ,6003891,Inigo,Manhattan,Hell's Kitchen,40.76150920563784,-73.99225554658344,Private room,100,1,0,,,1,143
6848862,PRIVATE BR IN NYC TIMES SQUARE AREA,35697596,Joel,Manhattan,Hell's Kitchen,40.75881531378379,-73.99436906147723,Private room,108,1,4,2015-08-07,1.82,2,0
7242570,2 private rooms in midtown,33697446,Val,Manhattan,Hell's Kitchen,40.76150925570623,-73.99142614935049,Private room,240,1,0,,,3,332
4559096,"Hells Kitchen, Manhattan 10036",23635670,John,Manhattan,Hell's Kitchen,40.759608964012905,-73.99633544517278,Private room,180,1,7,2015-07-26,0.78,1,351
3499091,COZY PRIVATE ROOM NEAR TIMES SQUARE,38736,Jincey,Manhattan,Hell's Kitchen,40.75492080309823,-73.99855862095905,Private room,130,7,19,2015-08-20,1.59,1,242
4718554,1-Bedroom in Times Square!,9612992,Esther,Manhattan,Hell's Kitchen,40.75798125618527,-73.99330332648051,Private room,100,1,0,,,2,258
6493325,Cozy and private room in Midtown,33697446,Val,Manhattan,Hell's Kitchen,40.762969582443105,-73.99131960183031,Private room,125,1,13,2015-08-24,4.33,3,312
6679063,Luxury Apt near Time Square,7409073,Leiya,Manhattan,Hell's Kitchen,40.758850530986685,-73.99583818280647,Private room,130,1,1,2015-07-01,0.47,1,63
4582087,Thanksgiving Vacation ,23751556,Tai,Manhattan,Hell's Kitchen,40.75834597672828,-73.992860227856,Private room,200,4,0,,,1,266
5790611,Times Square private room for 2 gst,22506602,Alexey,Manhattan,Hell's Kitchen,40.757413646410306,-73.99020330261384,Private room,80,2,15,2015-08-27,3.54,2,335
320700,Beautiful view of the Hudson River!,1643166,Vivian,Manhattan,Hell's Kitchen,40.7682452159944,-73.9892753063878,Private room,150,3,43,2015-08-08,1.00,1,330
3693410,Sunny Room in Great Location!!,18805703,Nora,Manhattan,Hell's Kitchen,40.76682136488593,-73.98693391819836,Private room,120,3,29,2015-08-09,2.24,1,348
3864528,Amazing Priv 1 BR in Hells Kitchen,19800918,Will,Manhattan,Hell's Kitchen,40.76052758610712,-73.9900216000762,Private room,200,1,0,,,1,354
6782212,Grand Lux Master Rm Restaurant Row,5166070,Juan,Manhattan,Hell's Kitchen,40.761078385411295,-73.98915957208658,Private room,175,1,0,,,11,155
1609799,Master bedroom +private bath +pool,8573541,Matt,Manhattan,Hell's Kitchen,40.76233872484562,-73.99802383246643,Private room,150,1,1,2013-09-29,0.04,1,0
3061307,Private room,15582213,Generation,Manhattan,Hell's Kitchen,40.76382866881234,-73.98546827863643,Private room,99,1,0,,,2,243
189135,Beautiful Hell's Kitchen Hideaway!,179020,Jon,Manhattan,Hell's Kitchen,40.7631081508676,-73.99387537124339,Private room,99,1,59,2015-08-28,1.39,2,344
3090474,Times Square Unique Studio  ,15718962,Samira,Manhattan,Hell's Kitchen,40.75770504336804,-73.99407287276394,Entire home/apt,120,1,61,2015-07-21,4.26,4,236
2894412,Beautiful Room in Manhattan,6083464,Kosta,Manhattan,Hell's Kitchen,40.76462941460134,-73.98806205455836,Private room,95,1,10,2015-08-25,0.62,6,39
3905256,Private Bedroom In Hell's Kitchen!,12028950,Josh,Manhattan,Hell's Kitchen,40.76452366299128,-73.9898949117305,Private room,109,1,0,,,1,244
3084798,Twin Room for 2 people.,15582213,Generation,Manhattan,Hell's Kitchen,40.76493865822433,-73.98640921935053,Private room,119,1,0,,,2,244
4431202,"Private room for 2, great location",21534619,Elise,Manhattan,Hell's Kitchen,40.76786477145849,-73.98728916782032,Private room,80,14,7,2015-08-04,1.29,1,6
4894534,Private Bedroom - Midtown Manhattan,22136110,Reut,Manhattan,Hell's Kitchen,40.75997885023906,-73.9974889682443,Private room,80,4,0,,,1,0
4437892,Midtown West Apt - Great Location!,23034977,Aaron,Manhattan,Hell's Kitchen,40.75757055531813,-73.99519576640354,Private room,99,2,0,,,1,284
228979,1BDR - Hell's Kitchen Hideaway,1190088,Tim,Manhattan,Hell's Kitchen,40.76189059204657,-73.98999507806148,Private room,130,2,40,2015-07-25,0.84,2,333
7743606,MIDTOWN WEST PRIVATE BEAUTIFUL ROOM,18683551,Natalia,Manhattan,Hell's Kitchen,40.75651195895278,-73.99398545694929,Private room,150,1,0,,,1,0
2853703,Times Square Lux Private Bedroom ,14589587,Fanny,Manhattan,Hell's Kitchen,40.7578123806384,-73.99889221719538,Private room,120,4,9,2015-07-16,0.56,2,336
7215994,Quirky Duplex in HK / Time Square,5894571,Dustin,Manhattan,Hell's Kitchen,40.761728079099356,-73.98708486405583,Private room,125,1,0,,,3,365
6250971,In the Heart of Midtown,10710441,Jose,Manhattan,Hell's Kitchen,40.76441055698717,-73.98809659336993,Private room,109,3,2,2015-08-08,1.25,1,360
396780,COOL  ROOM NEAR 42 TIMES SQUARE,1982425,Sonya/Claudio,Manhattan,Hell's Kitchen,40.75715955044376,-73.99163761952045,Private room,110,2,22,2015-05-23,0.54,3,359
5045267,Modern Studio with PRIVATE balcony!,7308050,Vinicius,Manhattan,Hell's Kitchen,40.76774350001782,-73.99206822653704,Entire home/apt,150,3,27,2015-08-21,3.95,2,313
1925406,Private Room with bathroom/entrance,9974118,Bassam,Manhattan,Hell's Kitchen,40.76396587773901,-73.99402515670364,Private room,99,1,14,2015-08-17,0.82,4,322
774478,Share Loft  in the heart of nyc,28702,Francesco,Manhattan,Hell's Kitchen,40.75675439618497,-73.99587822421995,Private room,120,1,2,2014-09-26,0.06,1,365
1398969,Beautiful room near Times Square,7555729,Ilinca,Manhattan,Hell's Kitchen,40.763954640144895,-73.9943912739248,Private room,99,4,10,2014-11-30,0.40,1,44
1404517,Luxury Skyrise@ Columbus Circle!,7580038,Jack,Manhattan,Hell's Kitchen,40.76748471318973,-73.9879067661369,Private room,170,6,10,2015-05-03,0.39,5,339
1612489,Private bedroom in Penthouse apt,2394987,David,Manhattan,Hell's Kitchen,40.756162175515946,-73.99343741972827,Private room,400,3,4,2014-09-01,0.18,2,364
2672276,1 BR A Block Away from Times Sq,13665883,Justin,Manhattan,Hell's Kitchen,40.759248424517715,-73.99086520599494,Private room,400,1,2,2014-08-11,0.13,1,290
3419889,Cozy Twin Bed for 2 People.,16021291,Girls,Manhattan,Hell's Kitchen,40.765682339979605,-73.98695998310359,Private room,119,1,2,2014-10-20,0.17,2,243
4074892,"Large bedroom, private terrace",13322263,Anthony,Manhattan,Hell's Kitchen,40.75716013180412,-73.99621071558265,Private room,130,5,1,2014-09-15,0.08,1,218
5794459,One-bedroom in Central Manhattan,15739838,Claire,Manhattan,Hell's Kitchen,40.76458895471082,-73.98924453939917,Private room,139,9,0,,,2,14
6811817,Luxury LOCATION Private Room w/Bath,16050901,Florencia,Manhattan,Hell's Kitchen,40.75438204904359,-73.99658157779606,Private room,130,2,1,2015-07-30,0.86,1,253
6854653,COZY DOUBLE ROOM IN TIME SQ,1489153,Ehad,Manhattan,Hell's Kitchen,40.760349900995145,-73.99132494269946,Private room,87,2,0,,,3,206
7583268,Room in HK,36008312,Mingquan,Manhattan,Hell's Kitchen,40.76610659857764,-73.99463928709302,Private room,135,1,0,,,2,315
7851670,Clean & spacious midtown bedroom,41374343,Tyler,Manhattan,Hell's Kitchen,40.75733233459152,-73.99344760500112,Private room,225,1,0,,,1,356
3652288,Luxury 2 Bed Hi-Rise with Terrace,9443861,Jamil,Manhattan,Hell's Kitchen,40.7628633478131,-73.99128597330072,Entire home/apt,425,2,30,2015-08-17,2.24,1,132
4545567,2Bed/2Bath Apt in Hell's Kitchen,23568182,Yon&JJ,Manhattan,Hell's Kitchen,40.76394653380762,-73.98859589870182,Entire home/apt,270,3,27,2015-08-26,3.01,1,4
3829773,1 BEDROOM TIMESQUARE/CENTRAL PARK,18275113,Andy,Manhattan,Hell's Kitchen,40.76439815778619,-73.98841178387318,Entire home/apt,99,1,51,2015-08-11,4.02,3,265
7519959,Luxury one-bedroom in Heart of NYC,39402856,Tony,Manhattan,Hell's Kitchen,40.763284367976084,-73.98730022830331,Entire home/apt,200,1,8,2015-08-31,8,2,0
6599139,Lovely Apt. in Midtown with Patio!,9805258,Jonathan,Manhattan,Hell's Kitchen,40.76365527609488,-73.99408138076149,Entire home/apt,129,1,8,2015-08-28,2.89,3,136
3441394,"Time Square,Hell's Kitchen, Amazing",15423843,Chaim,Manhattan,Hell's Kitchen,40.76366986830808,-73.98988386028957,Entire home/apt,179,3,15,2015-08-24,1.26,2,314
6259277,Times Square Apartment,6476435,Ruby,Manhattan,Hell's Kitchen,40.75922196038184,-73.99027324438664,Entire home/apt,185,2,10,2015-08-28,2.68,2,288
197931,Tree-lined Street 5 min to Times Sq,965453,Karolina,Manhattan,Hell's Kitchen,40.76243121545619,-73.99202248489448,Entire home/apt,95,1,75,2015-08-03,1.54,1,48
5524942,Time Square 1BR but 3 Double beds!,21256853,Mary,Manhattan,Hell's Kitchen,40.76232883205449,-73.9898590698943,Entire home/apt,255,1,15,2015-08-17,3.06,2,288
168248,SWEET & VIVA COLOR APARTMENT.,565905,New York,Manhattan,Hell's Kitchen,40.76113092356608,-73.99127285949048,Entire home/apt,99,2,73,2015-08-27,1.52,3,304
3272467,Sunny Designer Studio Times Square,14201269,Artie,Manhattan,Hell's Kitchen,40.76645174491738,-73.98682731552519,Entire home/apt,120,1,59,2015-08-17,4.00,4,215
3999079,Cozy 2bd Home 2 blocks to Time Sq!,14739805,J.,Manhattan,Hell's Kitchen,40.762345346670884,-73.99186621787207,Entire home/apt,359,1,21,2015-08-24,3.10,1,318
5469505,Gorgeous Studio Time Square Sleep 4,25435121,William,Manhattan,Hell's Kitchen,40.759204015582135,-73.99029692378048,Entire home/apt,190,2,14,2015-08-08,2.40,3,306
6019950,Perfect 2BD in the heart of it all!,3982378,Matthew,Manhattan,Hell's Kitchen,40.76500457557879,-73.98890105492549,Entire home/apt,400,7,5,2015-08-15,1.40,1,207
6782414,Ultra luxurious mid town west apt,35505692,Nnamdi,Manhattan,Hell's Kitchen,40.76667496807997,-73.99199773408381,Entire home/apt,220,1,2,2015-08-24,2,2,315
172675,Chic and cozy studio - Theatre dist,58702,Jane,Manhattan,Hell's Kitchen,40.76528668958066,-73.99237651496053,Entire home/apt,150,2,107,2015-08-09,2.61,1,308
6780825,Charming Apartment by Times Square,6083377,Lexi,Manhattan,Hell's Kitchen,40.762060606093144,-73.99092372131948,Entire home/apt,99,2,3,2015-08-17,1.88,3,331
783307,amazing views in midtown ,926539,Az,Manhattan,Hell's Kitchen,40.7622756297543,-73.98787916880609,Entire home/apt,599,3,79,2015-08-25,2.37,1,262
779734,Boutique Apt minutes from TimesSq ,3654647,Ksusha,Manhattan,Hell's Kitchen,40.75870214864547,-73.9916265815308,Entire home/apt,199,1,82,2015-08-15,2.44,3,302
6013171,Master Private Room in Midtown,13917722,Fan,Manhattan,Hell's Kitchen,40.7632380505628,-73.9856281099099,Private room,150,1,0,,,1,114
233189,NYC Studio in Heart of Times Square,1220414,Michael,Manhattan,Hell's Kitchen,40.76102891856525,-73.99563164091765,Entire home/apt,179,2,53,2015-07-19,1.13,1,314
6919797,1BR TSquare with Terrace and View,4112404,Vero,Manhattan,Hell's Kitchen,40.76314857499975,-73.99255715798209,Entire home/apt,279,1,1,2015-08-23,1,7,155
7971823,"LUXURY 2Bed, Times Sq/Columbus Cir",3169815,Joe,Manhattan,Hell's Kitchen,40.767158189636554,-73.98950427421805,Entire home/apt,350,1,0,,,2,298
3741805,Hell's Kitchen 1 bed,19132761,Courtney,Manhattan,Hell's Kitchen,40.761593983075215,-73.99312271089863,Entire home/apt,150,2,6,2015-08-13,0.91,1,207
4842167,Charming studio in BEST location!,5065562,Adam,Manhattan,Hell's Kitchen,40.760296499156915,-73.98847271835862,Entire home/apt,175,2,20,2015-08-25,2.41,1,199
2357350,A Cozy 3BED Apt in Times Square.,8822010,Dave,Manhattan,Hell's Kitchen,40.759293465880596,-73.99019374218628,Entire home/apt,320,3,42,2015-08-23,2.45,2,233
4091751,Heart of Midtown and Time Square,6802308,Chris,Manhattan,Hell's Kitchen,40.75971627562897,-73.9886141879457,Private room,170,1,3,2014-10-16,0.26,1,64
7482970,Brand New Apt next to Time Square,14084147,Devin,Manhattan,Hell's Kitchen,40.75864122956271,-73.99056296242809,Entire home/apt,525,3,4,2015-08-21,3.75,1,320
5825325,Zen Midtown Luxury Studio,11158434,Jemma,Manhattan,Hell's Kitchen,40.76715420783535,-73.99114678660891,Entire home/apt,220,2,10,2015-08-22,2.80,1,109
1692967,Great 2BR Apt - Times Square!,8822010,Dave,Manhattan,Hell's Kitchen,40.764846750230554,-73.98814649160789,Entire home/apt,286,3,32,2015-08-12,1.36,2,88
1767662,1 BEDROOM TIMESQUARE/CENTRAL PARKt,3572050,Endy,Manhattan,Hell's Kitchen,40.76143299166894,-73.98832603849215,Entire home/apt,99,1,70,2015-08-25,4.16,2,251
165653,Hell's Kitchen/Times Square/Green!,789673,Mike,Manhattan,Hell's Kitchen,40.76505758026575,-73.9906631509306,Entire home/apt,135,2,43,2015-08-23,0.91,1,25
8034689,Lovely Prime Hells Kitchen Apt!,12300501,Paul,Manhattan,Hell's Kitchen,40.75952987606016,-73.99225013625379,Entire home/apt,235,10,0,,,5,319
7910631,Awesome new cozy studio Midtown NYC,8584112,Magali,Manhattan,Hell's Kitchen,40.76326761690513,-73.9925448961111,Entire home/apt,200,3,0,,,1,186
489708,GREAT CLEAN 2BR-TIMES SQ/MTWN WEST,1716532,Dallas,Manhattan,Hell's Kitchen,40.75821677452158,-73.99891341808811,Entire home/apt,250,4,78,2015-08-08,2.02,2,294
7875803,2 Bdr apt steps to Time Sq w49,27272348,Lana,Manhattan,Hell's Kitchen,40.76542299403461,-73.99320842895492,Entire home/apt,299,5,0,,,5,325
6238781,Exciting Times Square 2BR Apt!,23916661,Hugolina,Manhattan,Hell's Kitchen,40.75695230533077,-73.99005382918791,Entire home/apt,294,2,13,2015-08-17,3.64,2,279
941642,HELL'S KITCHEN STUDIO for 2 or 3,4888599,Rod,Manhattan,Hell's Kitchen,40.76662190719155,-73.99302312944823,Entire home/apt,179,2,61,2015-08-02,1.99,1,270
5447255,Cozy 1BR  Near Theater Distict!,28255422,Sara,Manhattan,Hell's Kitchen,40.76387316065411,-73.99039336482092,Entire home/apt,151,1,9,2015-08-23,2.29,1,5
6510516,"Modern Apt, Times Sq./Hells Kitchen",2675843,New York,Manhattan,Hell's Kitchen,40.759489369798025,-73.99178868660036,Entire home/apt,175,2,12,2015-08-17,3.83,6,267
4057113,Cozy Apartment in Hell's Kitchen!,7308050,Vinicius,Manhattan,Hell's Kitchen,40.765162886183575,-73.98655923472502,Entire home/apt,200,3,22,2015-07-02,1.96,2,313
7768007,Great location @ fantastic price!!,4238174,Suzan,Manhattan,Hell's Kitchen,40.760365896881254,-73.99070651009062,Entire home/apt,206,3,0,,,1,4
7895157,Midtown West Studio,39531775,Mark,Manhattan,Hell's Kitchen,40.76448557566436,-73.99340244143846,Entire home/apt,175,3,0,,,1,0
2932141,Large studio with private backyard,4519429,Heather,Manhattan,Hell's Kitchen,40.76704117678599,-73.98663952950305,Entire home/apt,199,1,4,2015-08-10,0.37,1,302
998981,Hell's Kitchen Hub - 1 bed 1 bath,1501462,Graham,Manhattan,Hell's Kitchen,40.75910240632631,-73.98986713015103,Entire home/apt,200,1,6,2015-08-23,0.22,1,244
654612,THE HEART OF ART IN THE HEART OF NY,3293368,Kathleen,Manhattan,Hell's Kitchen,40.768033391373315,-73.98766802612947,Entire home/apt,150,2,46,2015-08-25,1.30,1,179
4383769,Apartment Near Times Square,8830191,Hd,Manhattan,Hell's Kitchen,40.763306802797494,-73.9930057086023,Entire home/apt,90,2,18,2015-08-12,1.79,1,264
6044234,Studio 2 Blocks Times Square NYC!,2971534,Silos,Manhattan,Hell's Kitchen,40.75919931663194,-73.99317339633099,Entire home/apt,280,15,0,,,6,365
6284471,Cozy 2 BEDROOM in Hell's Kitchen,32668548,Ricardo,Manhattan,Hell's Kitchen,40.76617823019976,-73.9874768862662,Entire home/apt,299,2,5,2015-07-19,1.38,1,0
2489820,1 BR. APT- HEART OF NYC! Sleeps 7,10596523,William,Manhattan,Hell's Kitchen,40.76814981064701,-73.99485006346532,Entire home/apt,200,2,58,2015-08-30,3.39,1,127
7481571,2 Bed 2Bath w/ Backyard HEART OF NY,26416391,Stephen,Manhattan,Hell's Kitchen,40.75837918909343,-73.99328874175626,Entire home/apt,298,2,1,2015-08-03,1,2,312
1193957,Rare Times Square Luxury Loft,3784199,Max,Manhattan,Hell's Kitchen,40.75801296337963,-73.99270100018825,Entire home/apt,298,2,87,2015-08-07,3.18,2,288
5031539,GORGEOUS 1BR IN MIDTOWN 1/15-1/19,25974544,Patrick,Manhattan,Hell's Kitchen,40.76262811534853,-73.98869697638646,Entire home/apt,350,1,0,,,1,207
3662949,Stylish and Spacious in Midtown,18567895,Ryan,Manhattan,Hell's Kitchen,40.765218871940654,-73.99485753598192,Entire home/apt,192,2,2,2015-05-14,0.25,1,278
8150998,Luxury Drmn bldg by Central Park!,774214,Yotam,Manhattan,Hell's Kitchen,40.766076830739685,-73.98689628709816,Entire home/apt,550,3,0,,,1,347
4709927,"Entire apt, heart of Hell's Kitchen",552395,Lee,Manhattan,Hell's Kitchen,40.76272723442651,-73.98995049497654,Entire home/apt,250,1,0,,,1,244
1702753,Charming 1 BR-Times S /Central Park,5668786,Eng & Ed,Manhattan,Hell's Kitchen,40.76573268155765,-73.98378947763102,Entire home/apt,145,2,93,2015-08-12,4.01,3,250
5210336,"2BR in Hell's Kitchen! (2BR, 1BA)",26953082,Sean,Manhattan,Hell's Kitchen,40.765476126196795,-73.99217128680219,Entire home/apt,150,2,23,2015-08-14,3.50,3,309
4950757,Luxurious and renovated for 6!,23823950,Charly,Manhattan,Hell's Kitchen,40.76234635524502,-73.98820216315103,Entire home/apt,360,6,9,2015-08-16,1.65,1,30
694223,Sunny Studio in Midtown!,3552383,Dena,Manhattan,Hell's Kitchen,40.76356613590918,-73.98731350021208,Entire home/apt,179,3,12,2015-08-17,0.35,1,250
6934015,TIMES SQUARE / HELL'S KITCHEN,18609861,Michael,Manhattan,Hell's Kitchen,40.75879557297183,-73.99090252827003,Entire home/apt,350,3,2,2015-08-25,2,3,303
7731215,Beautiful Studio near Times Square,21297782,David,Manhattan,Hell's Kitchen,40.76291929626812,-73.99550638508516,Entire home/apt,140,2,0,,,1,1
7679697,Brand New Midtown West Lux 1BD Apt,5513694,Paul,Manhattan,Hell's Kitchen,40.763766630217894,-73.98786398081516,Entire home/apt,300,2,0,,,4,322
606269,Garden Oasis in the Heart of NYC,3002643,Heather,Manhattan,Hell's Kitchen,40.76257158534158,-73.9930285915191,Entire home/apt,149,7,3,2012-09-30,0.08,1,0
877412,Hell's kitchen super cute apartment,2117999,Eyal,Manhattan,Hell's Kitchen,40.76228442874187,-73.98918467352765,Entire home/apt,200,3,2,2013-03-05,0.06,3,244
4813326,Hell's Kitchen 1 Bedroom/1Bath,24761979,Julie,Manhattan,Hell's Kitchen,40.76699762745149,-73.99176961017847,Entire home/apt,399,1,0,,,1,237
5550681,The Renovated Spacious 2BDR ,10836508,James,Manhattan,Hell's Kitchen,40.75432609532496,-73.99330984993541,Entire home/apt,260,2,13,2015-08-03,2.36,2,284
5545470,Chelsea Apartament -Skyline views,3571616,Raul,Manhattan,Hell's Kitchen,40.75720129770515,-73.99925347142708,Entire home/apt,290,3,4,2015-07-11,0.84,1,320
292973,NYC 2 BEDROOM APT TIMES SQUARE AREA,1516439,Deborah,Manhattan,Hell's Kitchen,40.75918840647361,-73.99565966261544,Entire home/apt,295,4,62,2015-08-12,1.45,1,240
5821714,Cozy Midtown 1BR near Times Square,6859769,Elliot,Manhattan,Hell's Kitchen,40.756054457534816,-73.99731988240826,Entire home/apt,225,1,5,2015-08-10,1.24,1,0
8014094,Huge studio in Midtown Manhattan!,3162973,Kerry,Manhattan,Hell's Kitchen,40.759860458374646,-73.99221863901327,Entire home/apt,99,1,1,2015-08-27,1,2,0
768106,Time Square Skip - 2/Full bedrooms,561156,Frederick,Manhattan,Hell's Kitchen,40.76942438482739,-73.99280568570859,Entire home/apt,225,2,76,2015-07-31,2.22,1,228
7760552,Cozy Fun 2BR near Times Square,40806695,Jason,Manhattan,Hell's Kitchen,40.75994051767622,-73.99089394481196,Entire home/apt,320,2,3,2015-08-27,3,1,305
6602418,~ TIMES SQ & HIGHLINE DREAM~,28406007,Joana,Manhattan,Hell's Kitchen,40.75688513600864,-73.99274509033397,Entire home/apt,109,1,5,2015-07-27,1.88,3,289
4967114,Beautiful One Bedroom Apartment,25605887,Cindy,Manhattan,Hell's Kitchen,40.766601113141235,-73.98474558798131,Entire home/apt,450,1,0,,,1,215
4593609,1 Bedroom Apt in Hell's Kitchen !,23810895,Scott,Manhattan,Hell's Kitchen,40.759201375637204,-73.98901600001997,Entire home/apt,200,1,1,2015-01-03,0.12,1,289
6389441,2 Bed Rooms at Heart of Time Square,23940070,Sid,Manhattan,Hell's Kitchen,40.76556195003833,-73.99503520810674,Entire home/apt,270,1,2,2015-07-19,0.82,3,305
4824956,1 bedroom apt in Hell's Kitchen,24702544,Yoonah,Manhattan,Hell's Kitchen,40.758995857899734,-73.99535420764714,Entire home/apt,150,7,1,2015-01-06,0.13,1,235
3858171,Charming modern apartment,366117,Pierre,Manhattan,Hell's Kitchen,40.76132980867857,-73.99032280101126,Entire home/apt,220,1,3,2015-05-22,0.70,1,242
7741895,Hell's Kitchen apt  in heart of NY,40692305,Paulie,Manhattan,Hell's Kitchen,40.76016502694932,-73.991841861384,Entire home/apt,259,1,3,2015-08-30,3,2,2
