market,region,kind,late,old,window,side,vintage,win_start,win_end,weights_src,n_runs,n_listings,n_runs_over90,nights,mean_run_cap90,mean_run_cap30,nights_lt7,nights_n7_27,nights_ge28,w_nights_lt7,w_nights_n7_27,w_nights_ge28,w_nights,share_lt7,w_share_lt7,share_n7_27,w_share_n7_27,share_ge28,w_share_ge28
belize,latam,jun,2026-06-29,2025-06-25,calendar_q3,old,2025-06-25,2025-07-02,2025-10-01,listings:2025-06-25,4765,1596,80,31104.0,6.527597061909758,5.780654825593837,10841.0,14664.0,5599.0,56807.95665022969,40058.89784802835,5155.145501741966,102022.0,0.34854038065843623,0.5568206529006459,0.4714506172839506,0.3926496034975628,0.18000900205761317,0.05052974360179144
belize,latam,aug,2026-08-31,2025-08-30,lead_matched,late,2026-08-31,2026-09-07,2026-12-06,14c:2026-08-31,4546,1524,78,30219.0,6.647382314122305,5.987701252236136,10406.0,15268.0,4545.0,51709.411424178375,39805.539568696724,4492.049007124896,96007.0,0.34435289056553825,0.5386004293872153,0.5052450445084219,0.4146108051360497,0.1504020649260399,0.04678876547673499
belize,latam,aug,2026-08-31,2025-08-30,lead_matched,old,2025-08-30,2025-09-06,2025-12-05,listings:2025-09-28,4470,1539,101,31334.0,7.009843400447427,6.111745886654479,9536.0,15626.0,6172.0,50143.16315193655,41674.63216800997,5718.20468005348,97536.0,0.3043339503414821,0.5140990316594545,0.4986915172017617,0.42727436195876367,0.19697453245675625,0.0586266063817819
belize,latam,aug,2026-08-31,2025-08-30,calendar_sep,late,2026-08-31,2026-09-01,2026-09-30,14c:2026-08-31,1598,950,88,9767.0,6.112015018773467,5.377226463104326,3748.0,4112.0,1907.0,43660.766676528256,21388.581737702953,2101.651585768793,67151.0,0.38374116924337054,0.6501878851622203,0.4210095218593222,0.31851471664908865,0.19524930889730727,0.03129739818869106
belize,latam,aug,2026-08-31,2025-08-30,calendar_sep,old,2025-08-30,2025-09-02,2025-10-01,listings:2025-09-28,1543,948,16,10600.0,6.869734283862606,5.79560585885486,3274.0,4569.0,2757.0,41760.99698419401,22128.753659644706,3640.249356161286,67530.0,0.30886792452830186,0.6184065894297943,0.4310377358490566,0.32768774855093596,0.2600943396226415,0.053905662019269746
tokyo,apac,jun,2026-06-30,2025-06-27,lead_matched,late,2026-06-30,2026-07-07,2026-10-05,14c:2026-06-30,96083,22625,3006,689846.0,7.179688394409,6.375952879636816,218531.0,359077.0,112238.0,1011542.1632948979,1128813.8432913607,191351.99341374158,2331708.0,0.3167822963386031,0.4338202567795358,0.5205176227737784,0.4841145817964173,0.1627000808876184,0.08206516142404692
tokyo,apac,jun,2026-06-30,2025-06-27,lead_matched,old,2025-06-27,2025-07-04,2025-10-02,listings:2025-06-27,74357,16711,2960,551591.0,7.418144895571365,6.503230250017219,165113.0,285838.0,100640.0,734198.1304071988,892775.6540080408,177963.2155847604,1804937.0,0.2993395468744051,0.4067721645726132,0.5182064246878575,0.49462981478469376,0.1824540284377374,0.098598020642693
tokyo,apac,jun,2026-06-30,2025-06-27,calendar_q3,late,2026-06-30,2026-07-01,2026-09-30,14c:2026-06-30,117608,25675,4001,897148.0,7.628290592476702,6.454535891794283,255805.0,443979.0,197364.0,1038414.8350215802,1230836.9861691664,301088.1788092534,2570340.0,0.28513132727264623,0.40399901764808555,0.49487821407393207,0.47886154600915304,0.21999045865342173,0.11713943634276142
tokyo,apac,jun,2026-06-30,2025-06-27,calendar_q3,old,2025-06-27,2025-07-02,2025-10-01,listings:2025-06-27,77419,17047,3000,578158.0,7.467908394580141,6.52443432324008,171504.0,298601.0,108053.0,738711.4787895114,907904.4751780808,187182.04603240776,1833798.0,0.29663863511358485,0.4028314344270805,0.5164695463869738,0.49509513871106897,0.18689181849944134,0.10207342686185052
tokyo,apac,aug,2026-08-31,2025-08-30,lead_matched,late,2026-08-31,2026-09-07,2026-12-06,14c:2026-08-31,136311,25800,2755,1014899.0,7.445466616780744,6.656922005258073,306182.0,553442.0,155275.0,1013720.470544326,1323971.2522084897,240224.27724718448,2577916.0,0.3016871629590728,0.3932325454143292,0.5453173172897008,0.5135819988736986,0.15299551975122647,0.09318545571197218
tokyo,apac,aug,2026-08-31,2025-08-30,lead_matched,old,2025-08-30,2025-09-06,2025-12-05,listings:2025-09-29,107955,19753,2733,825953.0,7.65090083831226,6.795585503620304,234924.0,455855.0,135174.0,733403.8729844617,1064810.3637241032,218230.76329143508,2016445.0000000002,0.2844278064248208,0.36371132016219715,0.5519139708918062,0.528063182345218,0.16365822268337302,0.10822549749258475
tokyo,apac,aug,2026-08-31,2025-08-30,calendar_sep,late,2026-08-31,2026-09-01,2026-09-30,14c:2026-08-31,65785,25977,2197,512377.0,7.788660028881964,6.595880648445454,135534.0,256490.0,120353.0,1084231.6978724804,1247902.1251800952,249269.17694742442,2581403.0,0.2645200701826975,0.42001643984781933,0.5005884339070645,0.4834201111488966,0.23489149591023797,0.09656344900328404
tokyo,apac,aug,2026-08-31,2025-08-30,calendar_sep,old,2025-08-30,2025-09-02,2025-10-01,listings:2025-09-29,43204,17795,600,342299.0,7.922854365336543,6.841723194097346,90868.0,183877.0,67554.0,736488.6989851585,954324.0788955782,159740.22211926334,1850553.0,0.2654638196430606,0.3979830347929286,0.5371824048565728,0.5156967019564304,0.19735377550036665,0.08632026325064095
singapore,apac,jun,2026-06-29,2025-06-25,lead_matched,late,2026-06-29,2026-07-06,2026-10-04,14c:2026-06-29,1850,486,191,7771.0,4.2005405405405405,3.6046002190580504,3861.0,2605.0,1305.0,20247.32237703914,6033.751100754882,1484.9265222059778,27766.000000000004,0.4968472526058422,0.7292127917971309,0.33522069231759105,0.21730717787059287,0.16793205507656672,0.05348003033227608
singapore,apac,jun,2026-06-29,2025-06-25,lead_matched,old,2025-06-25,2025-07-02,2025-09-30,listings:2025-06-25,1997,485,216,8206.0,4.109163745618428,3.7036474164133737,4035.0,3047.0,1124.0,23851.927169508443,6936.148764475397,2100.924066016161,32889.0,0.49171338045332685,0.7252250652044283,0.37131367292225204,0.21089570265059432,0.13697294662442117,0.06387923214497737
singapore,apac,jun,2026-06-29,2025-06-25,calendar_q3,late,2026-06-29,2026-07-01,2026-09-30,14c:2026-06-29,2100,559,391,9195.0,4.378571428571429,3.5210857973824528,4370.0,2720.0,2105.0,27851.481185120945,5672.842711312677,3212.6761035663762,36737.0,0.47525829255029906,0.758131616221274,0.29581294181620443,0.15441769091958182,0.22892876563349646,0.08745069285914409
singapore,apac,jun,2026-06-29,2025-06-25,calendar_q3,old,2025-06-25,2025-07-02,2025-10-01,listings:2025-06-25,2027,494,219,8377.0,4.132708436112481,3.7335329341317367,4176.0,3077.0,1124.0,24546.298464659638,7144.7774693242,2100.924066016161,33792.0,0.4985078190282918,0.7263937755877024,0.3673152679957025,0.211433992345058,0.13417691297600573,0.06217223206723961
singapore,apac,aug,2026-08-31,2025-08-30,lead_matched,late,2026-08-31,2026-09-07,2026-12-06,14c:2026-08-31,2016,583,166,8422.0,4.177579365079365,3.319493670886076,4025.0,2360.0,2037.0,27699.96509177652,5662.831167136925,2443.2037410865532,35806.0,0.47791498456423653,0.7736123859625906,0.28021847542151507,0.15815313542805465,0.2418665400142484,0.06823447860935467
singapore,apac,aug,2026-08-31,2025-08-30,lead_matched,old,2025-08-30,2025-09-06,2025-12-05,listings:2025-09-28,1738,585,156,6625.0,3.8118527042577677,3.5529820497973366,4164.0,1914.0,547.0,31430.08585099515,5924.867072981458,503.0470760233918,37858.0,0.6285283018867924,0.8302098856515175,0.2889056603773585,0.15650237923243324,0.08256603773584906,0.013287735116049231
singapore,apac,aug,2026-08-31,2025-08-30,calendar_sep,late,2026-08-31,2026-09-01,2026-09-30,14c:2026-08-31,898,385,355,3803.0,4.234966592427617,3.1579545454545452,1768.0,785.0,1250.0,23117.360181408803,3243.4731519245315,3282.1666666666665,29643.0,0.46489613463055485,0.7798589947511656,0.20641598737838548,0.10941784407531395,0.3286878779910597,0.11072316117352045
singapore,apac,aug,2026-08-31,2025-08-30,calendar_sep,old,2025-08-30,2025-09-02,2025-10-01,listings:2025-09-28,857,392,41,3552.0,4.1446907817969665,3.730270906949352,1748.0,1389.0,415.0,22118.458987131155,6265.541012868844,404.0,28788.0,0.49211711711711714,0.7683221824069457,0.3910472972972973,0.21764419247147573,0.11683558558558559,0.014033625121578436
bangkok,apac,jun,2026-06-29,2025-06-24,lead_matched,late,2026-06-29,2026-07-06,2026-10-04,14c:2026-06-29,20318,6842,2486,157642.0,7.7587360960724485,6.025766555011595,45210.0,59697.0,52735.0,342484.1176012202,266650.5415864493,152011.34081233045,761146.0,0.2867890536785882,0.4499585067795406,0.3786871519011431,0.35032771844882493,0.3345237944202687,0.19971377477163443
bangkok,apac,jun,2026-06-29,2025-06-24,lead_matched,old,2025-06-24,2025-07-01,2025-09-29,listings:2025-06-24,20060,6879,2096,160462.0,7.999102691924227,5.959404743124573,44293.0,56934.0,59235.0,349276.2140829057,280373.90524575283,180234.88067134147,809885.0,0.2760342012439082,0.431266431756244,0.35481297752738966,0.3461897741602238,0.36915282122870213,0.2225437940835322
bangkok,apac,jun,2026-06-29,2025-06-24,calendar_q3,late,2026-06-29,2026-07-01,2026-09-30,14c:2026-06-29,28371,10491,3904,244191.0,8.607063550808924,6.285291916167664,57498.0,89208.0,97485.0,472688.38635326165,385192.8588865539,255198.75476018444,1113080.0,0.23546322346032408,0.4246670377270831,0.3653205892109046,0.346060354050521,0.39921618732877134,0.22927260822239592
bangkok,apac,jun,2026-06-29,2025-06-24,calendar_q3,old,2025-06-24,2025-07-02,2025-10-01,listings:2025-06-24,19581,6638,2222,154598.0,7.895306674837853,5.913071543840775,43667.0,54861.0,56070.0,342320.34081583796,270485.63036497677,170245.0288191853,783051.0,0.2824551417224026,0.43716225484143173,0.3548622879985511,0.34542530482047373,0.3626825702790463,0.2174124403380946
bangkok,apac,aug,2026-08-30,2025-08-28,lead_matched,late,2026-08-30,2026-09-06,2026-12-05,14c:2026-08-30,26459,8182,2535,225390.0,8.518462526928456,6.279127377337382,57281.0,79611.0,88498.0,368101.0030200207,302421.1019951574,222215.89498482185,892738.0,0.25414170992501883,0.41232814445001864,0.353214428324238,0.338756837947032,0.3926438617507432,0.2489150176029494
bangkok,apac,aug,2026-08-30,2025-08-28,lead_matched,old,2025-08-28,2025-09-04,2025-12-03,listings:2025-09-26,20486,6597,2217,175384.0,8.561163721565947,5.9535355637650245,44845.0,54299.0,76240.0,342445.66211602214,243119.9520284988,218489.38585547902,804055.0,0.25569607261779864,0.4258983056084747,0.309600647721571,0.3023673157041481,0.4347032796606304,0.27173437868737715
bangkok,apac,aug,2026-08-30,2025-08-28,calendar_sep,late,2026-08-30,2026-09-01,2026-09-30,14c:2026-08-30,20656,12379,2286,197576.0,9.565065840433773,6.739542839371793,35885.0,71780.0,89911.0,585157.8783982839,462507.6358308446,256287.48577087163,1303953.0,0.1816263108879621,0.44875687881256754,0.36330323521075436,0.3546965541172455,0.45507045390128353,0.19654656707018706
bangkok,apac,aug,2026-08-30,2025-08-28,calendar_sep,old,2025-08-28,2025-09-02,2025-10-01,listings:2025-09-26,9288,5043,255,74904.0,8.064599483204134,6.072075130119937,20243.0,26303.0,28358.0,310230.76048358576,205048.91880131318,101846.32071510104,617126.0,0.2702525899818434,0.5027024634897667,0.3511561465342305,0.3322642682390844,0.3785912634839261,0.16503326827114892
taipei,apac,jun,2026-06-30,2025-06-29,lead_matched,late,2026-06-30,2026-07-07,2026-10-05,14c:2026-06-30,8855,2780,1235,65330.0,7.377752682100509,5.9060999882917695,21697.0,24966.0,18667.0,174811.92971277036,120038.91387544546,40118.15641178417,334969.0,0.33211388336139597,0.5218749487647226,0.3821521506199296,0.35835827755835753,0.2857339660186744,0.11976677367691986
taipei,apac,jun,2026-06-30,2025-06-29,lead_matched,old,2025-06-29,2025-07-06,2025-10-04,listings:2025-06-29,8624,2682,1273,64318.0,7.458024118738405,5.930930568948891,20584.0,24892.0,18842.0,163537.8213367472,123415.6144735745,50746.56418967831,337700.0,0.32003482695357444,0.48426953312628723,0.3870145215958208,0.36545932624688926,0.2929506514506048,0.15027114062682356
taipei,apac,jun,2026-06-30,2025-06-29,calendar_q3,late,2026-06-30,2026-07-01,2026-09-30,14c:2026-06-30,11556,3590,1509,101406.0,8.775181723779856,6.410536962118426,26020.0,37586.0,37800.0,176244.89556149807,162788.15849366668,77446.94594483526,416480.0,0.2565923120919867,0.4231773327926865,0.3706486795653117,0.3908666886613203,0.3727590083427016,0.18595597854599322
taipei,apac,jun,2026-06-30,2025-06-29,calendar_q3,old,2025-06-29,2025-07-02,2025-10-01,listings:2025-06-29,9383,2838,1279,70172.0,7.478631567728871,5.90324012427874,22067.0,27172.0,20933.0,164489.75288235408,132563.4664350935,56378.780682552424,353432.0,0.31447015903779285,0.4654070737294701,0.38721997377871514,0.37507488409395157,0.298309867183492,0.1595180421765783
taipei,apac,aug,2026-08-31,2025-08-31,lead_matched,late,2026-08-31,2026-09-07,2026-12-06,14c:2026-08-31,14276,3013,895,105253.0,7.372723451947325,6.002833890422903,34822.0,43069.0,27362.0,164973.17754658233,138225.16586312582,55474.656590291845,358673.0,0.33084092614937344,0.4599542690600696,0.409194987316276,0.38537934515038996,0.25996408653435055,0.15466638578954045
taipei,apac,aug,2026-08-31,2025-08-31,lead_matched,old,2025-08-31,2025-09-07,2025-12-06,listings:2025-09-30,12329,2958,1029,90441.0,7.335631438072836,5.988000335654947,30237.0,36168.0,24036.0,167570.0069554555,137564.1041398132,62030.88890473131,367165.0,0.334328457226258,0.4563888359605504,0.3999071217699937,0.37466562482756577,0.2657644210037483,0.1689455392118838
taipei,apac,aug,2026-08-31,2025-08-31,calendar_sep,late,2026-08-31,2026-09-01,2026-09-30,14c:2026-08-31,7378,3207,764,59107.0,8.011249661154784,6.030036837631057,16565.0,21861.0,20681.0,195421.20836942794,139019.4769647838,49100.31466578826,383541.0,0.2802544537871995,0.5095184305443954,0.36985467034361413,0.36246314465672197,0.3498908758691864,0.12801842479888267
taipei,apac,aug,2026-08-31,2025-08-31,calendar_sep,old,2025-08-31,2025-09-02,2025-10-01,listings:2025-09-30,5292,2406,191,35911.0,6.785903250188965,5.578681190429878,13148.0,13546.0,9217.0,171624.96508891182,109695.20679814208,31197.828112946092,312518.0,0.36612737044359667,0.5491682561929611,0.3772103255269973,0.35100444389808616,0.25666230402940604,0.09982729990895274
hong-kong,apac,jun,2026-06-27,2025-05-18,lead_matched,late,2026-06-27,2026-07-04,2026-10-02,14c:2026-06-27,4575,1314,1088,35666.0,7.795846994535519,5.757798165137615,10336.0,13026.0,12304.0,64251.060311090456,46068.89200107806,17269.047687831484,127589.0,0.2897998093422307,0.5035783673442887,0.3652217798463523,0.36107260031098337,0.34497841081141706,0.13534903234472787
hong-kong,apac,jun,2026-06-27,2025-05-18,lead_matched,old,2025-05-18,2025-05-25,2025-08-23,listings:2025-06-21,4572,1283,991,34739.0,7.598206474190726,5.7619483192316485,10159.0,13273.0,11307.0,64125.05561303952,50507.33955590788,22153.604831052606,136786.0,0.29243789400961456,0.46879838297076837,0.38207778001669596,0.36924348658421097,0.32548432597368954,0.16195813044502072
hong-kong,apac,jun,2026-06-27,2025-05-18,calendar_q3,late,2026-06-27,2026-07-01,2026-09-30,14c:2026-06-27,4837,1397,1562,39169.0,8.09778788505272,5.835840418574231,10598.0,13845.0,14726.0,65251.72900042647,48596.86542884682,21893.40557072671,135742.0,0.2705711149123031,0.48070404886053303,0.353468304015931,0.3580090570998425,0.37596058107176594,0.1612868940396245
hong-kong,apac,jun,2026-06-27,2025-05-18,calendar_q3,old,2025-05-18,2025-07-02,2025-10-01,listings:2025-06-21,2622,853,977,19943.0,7.60602593440122,5.850277998411437,6070.0,7732.0,6141.0,49456.536655187665,37714.44346994934,12151.019874862994,99322.0,0.3043674472245901,0.49794140930697794,0.38770495913353054,0.3797189290383736,0.3079275936418794,0.12233966165464845
hong-kong,apac,aug,2026-08-28,2025-08-24,lead_matched,late,2026-08-28,2026-09-04,2026-12-03,14c:2026-08-28,6462,1377,738,47536.0,7.3562364593005265,5.925925925925926,14427.0,20741.0,12368.0,58255.96004408183,55117.0939412633,18985.94601465487,132359.0,0.30349629754291485,0.4401359941075547,0.43632194547290476,0.41642120249671954,0.2601817569841804,0.1434428033957258
hong-kong,apac,aug,2026-08-28,2025-08-24,lead_matched,old,2025-08-24,2025-08-31,2025-11-29,listings:2025-09-23,6011,1390,800,46363.0,7.713026118782232,6.130923555863023,13441.0,19710.0,13212.0,61035.848472920756,57372.951246552846,21844.200280526395,140253.0,0.2899079006966762,0.43518390674652774,0.42512348208700906,0.409067551115148,0.2849686172163147,0.1557485421383243
hong-kong,apac,aug,2026-08-28,2025-08-24,calendar_sep,late,2026-08-28,2026-09-01,2026-09-30,14c:2026-08-28,2403,1090,171,17969.0,7.477736163129421,5.721233174120712,5147.0,7104.0,5718.0,57958.60383058995,43529.49036509155,9911.905804318494,111400.0,0.2864377539095108,0.5202747202027823,0.39534754299070624,0.39074946467766203,0.31821470309978295,0.0889758151195556
hong-kong,apac,aug,2026-08-28,2025-08-24,calendar_sep,old,2025-08-24,2025-09-02,2025-10-01,listings:2025-09-23,2389,1095,99,17580.0,7.358727501046463,5.835360556038228,5247.0,7316.0,5017.0,58819.92291537092,48283.03208247811,11040.045002150977,118143.0,0.2984641638225256,0.497870571386971,0.4161547212741752,0.4086829696425358,0.2853811149032992,0.0934464589704932
melbourne,apac,aug,2026-08-15,2025-08-05,lead_matched,late,2026-08-15,2026-08-22,2026-11-20,14c:2026-08-15,45069,10638,9328,285131.0,6.326543744036921,5.190441511151571,108891.0,108901.0,67339.0,621687.9777985142,385455.5447175377,95057.47748394814,1102201.0,0.3818981450631464,0.5640422915589027,0.3819332166618151,0.34971438486949086,0.23616863827503848,0.0862433235716064
melbourne,apac,aug,2026-08-15,2025-08-05,lead_matched,old,2025-08-05,2025-08-12,2025-11-10,listings:2025-08-05,40032,9800,3704,251175.0,6.27435551558753,5.124611791278458,95360.0,93765.0,62050.0,589757.5010673876,374489.58964803285,106854.9092845795,1071102.0,0.3796556185926147,0.5506081596966373,0.3733054643177068,0.34963018428500076,0.2470389170896785,0.09976165601836193
melbourne,apac,aug,2026-08-15,2025-08-05,calendar_sep,late,2026-08-15,2026-09-01,2026-09-30,14c:2026-08-15,19350,8957,490,121709.0,6.289870801033592,5.379386775027706,47681.0,49110.0,24918.0,591870.7581049581,331481.82248075405,49147.419414287906,972500.0,0.3917623183166405,0.6086074633470007,0.4035034385296075,0.3408553444532175,0.204734243153752,0.05053719219978191
melbourne,apac,aug,2026-08-15,2025-08-05,calendar_sep,old,2025-08-05,2025-09-02,2025-10-01,listings:2025-08-05,12049,6443,542,80137.0,6.6509253879990045,5.459907676525902,28113.0,31481.0,20543.0,477777.0793839779,254983.9416980588,45052.978917963286,777814.0,0.35081173490397694,0.6142562095616406,0.392839761907733,0.32782122936596514,0.25634850318829006,0.05792256107239428
brisbane,apac,aug,2026-08-13,2025-08-04,lead_matched,late,2026-08-13,2026-08-20,2026-11-18,14c:2026-08-13,15549,3538,915,96053.0,6.177439063605377,5.241977906365071,36688.0,39726.0,19639.0,226095.1257117684,153064.03303255158,35172.84125568,414332.0,0.3819557952380457,0.5456858888808211,0.41358416707442763,0.36942363378293636,0.20446003768752669,0.08489047733624244
brisbane,apac,aug,2026-08-13,2025-08-04,lead_matched,old,2025-08-04,2025-08-11,2025-11-09,listings:2025-08-04,13243,3212,1034,83614.0,6.313826172317451,5.249225046497211,30506.0,34504.0,18604.0,204540.54415002858,143362.7570123229,37830.698837648524,385734.0,0.3648432080752027,0.5302631973070265,0.41265816729255866,0.37166222581448066,0.22249862463223863,0.09807457687849276
brisbane,apac,aug,2026-08-13,2025-08-04,calendar_sep,late,2026-08-13,2026-09-01,2026-09-30,14c:2026-08-13,6231,2839,154,40538.0,6.505857807735516,5.5863539445629,14145.0,18251.0,8142.0,196827.67969243633,131812.47425429017,20477.846053273515,349118.0,0.3489318663969609,0.5637855386787171,0.45021954709161777,0.37755851676020763,0.20084858651142137,0.05865594456107538
brisbane,apac,aug,2026-08-13,2025-08-04,calendar_sep,old,2025-08-04,2025-09-02,2025-10-01,listings:2025-08-04,4683,2305,150,30227.0,6.45462310484732,5.448019260231998,10839.0,13016.0,6372.0,170331.61828635784,98486.53350273617,17998.848210905995,286817.0,0.35858669401528437,0.5938686280323615,0.43060839646673504,0.3433776014069465,0.21080490951798062,0.062753770560692
tasmania,apac,jun,2026-06-15,2025-05-03,lead_matched,late,2026-06-15,2026-06-22,2026-09-20,14c:2026-06-15,18520,4212,1131,90106.0,4.865334773218143,4.121801208127403,43862.0,29342.0,16902.0,359495.9164329102,146961.8760562163,37381.20751087347,543839.0,0.4867822342574301,0.6610337184955661,0.32563869220695624,0.2702304837575391,0.18757907353561362,0.06873579774689471
tasmania,apac,jun,2026-06-15,2025-05-03,lead_matched,old,2025-05-03,2025-05-10,2025-08-08,listings:2025-06-09,17680,4048,767,83920.0,4.746606334841629,4.05948275862069,42408.0,26785.0,14727.0,359161.23305060156,136933.2500899138,33188.5168594846,529283.0,0.5053384175405148,0.6785807083367529,0.31917302192564345,0.2587146197590208,0.17548856053384176,0.0627046719042263
tasmania,apac,jun,2026-06-15,2025-05-03,calendar_q3,late,2026-06-15,2026-07-01,2026-09-30,14c:2026-06-15,17180,4047,576,81747.0,4.758265424912689,4.089276218611522,41001.0,26735.0,14011.0,356152.9640183403,138413.38098433614,31504.65499732362,526071.0,0.5015596902638629,0.677005506896104,0.3270456408186233,0.2631077953058354,0.1713946689175138,0.05988669779806076
tasmania,apac,jun,2026-06-15,2025-05-03,calendar_q3,old,2025-05-03,2025-07-02,2025-10-01,listings:2025-06-09,9224,2927,607,43978.0,4.767779705117086,4.0402780843081,21868.0,13853.0,8257.0,288294.12367026735,92719.64450766407,19949.231822068617,400963.0,0.49724862431215605,0.7190043063082313,0.3149984082950566,0.23124239520270964,0.1877529673927873,0.049753298489059135
tasmania,apac,aug,2026-08-13,2025-08-04,lead_matched,late,2026-08-13,2026-08-20,2026-11-18,14c:2026-08-13,25725,4494,570,117408.0,4.56396501457726,4.124538672948567,61700.0,41261.0,14447.0,374557.9157429814,167635.59166888706,27682.49258813155,569876.0,0.5255178522758245,0.6572621337676642,0.35143261106568546,0.2941615222765778,0.12304953665849006,0.04857634395575801
tasmania,apac,aug,2026-08-13,2025-08-04,lead_matched,old,2025-08-04,2025-08-11,2025-11-09,listings:2025-09-11,23000,4306,537,103931.0,4.518739130434783,4.060693895476504,54931.0,35483.0,13517.0,369133.8662427702,155073.7891974967,26234.34455973309,550442.0,0.5285333538597724,0.6706135546393085,0.34140920418354487,0.28172593878646013,0.1300574419566828,0.04766050657423142
tasmania,apac,aug,2026-08-13,2025-08-04,calendar_sep,late,2026-08-13,2026-09-01,2026-09-30,14c:2026-08-13,9051,3611,107,42442.0,4.689205612639487,4.244196428571429,21287.0,15896.0,5259.0,334064.47045475035,137677.07372260984,12640.45582263982,484382.0,0.5015550633806135,0.6896715205246073,0.3745346590641346,0.2842324316812141,0.12391027755525187,0.026096047794178602
tasmania,apac,aug,2026-08-13,2025-08-04,calendar_sep,old,2025-08-04,2025-09-02,2025-10-01,listings:2025-09-11,7815,3345,93,36736.0,4.700703774792067,4.292963202065849,18171.0,14277.0,4288.0,315920.83315756766,127164.13482939682,10306.032013035527,453391.0,0.49463741289198604,0.6967955542954484,0.38863784843205573,0.2804734430753959,0.11672473867595819,0.02273100262915569
western-australia,apac,jun,2026-06-28,2025-06-23,lead_matched,late,2026-06-28,2026-07-05,2026-10-03,14c:2026-06-28,35987,8428,1325,218340.0,6.067190930058077,5.193364363966623,84605.0,92494.0,41241.0,510550.2117331737,340262.1662607443,76617.62200608202,927430.0,0.38749198497755794,0.5504999964775494,0.42362370614637723,0.3668871680458302,0.18888430887606486,0.08261283547662036
western-australia,apac,jun,2026-06-28,2025-06-23,lead_matched,old,2025-06-23,2025-06-30,2025-09-28,listings:2025-06-23,34541,7916,1443,220951.0,6.3967748472829395,5.442197216464318,79008.0,99008.0,42935.0,450007.10848958493,361208.35220620886,79943.53930420625,891159.0,0.35758154522948526,0.504968370952417,0.4480993523450901,0.4053242487661673,0.19431910242542463,0.08970738028141582
western-australia,apac,jun,2026-06-28,2025-06-23,calendar_q3,late,2026-06-28,2026-07-01,2026-09-30,14c:2026-06-28,37996,8632,1228,234628.0,6.17507106011159,5.3152208964850045,88228.0,103573.0,42827.0,500149.2184899654,368852.7723661651,79324.00914386945,948326.0,0.3760335509828324,0.5274021997603835,0.44143495235010316,0.38895144957131317,0.18253149666706445,0.08364635066830337
western-australia,apac,jun,2026-06-28,2025-06-23,calendar_q3,old,2025-06-23,2025-07-02,2025-10-01,listings:2025-06-23,34287,7832,1431,216556.0,6.315979817423513,5.420847235462345,79152.0,96815.0,40589.0,452716.40581087983,354086.1012985934,76321.49289052677,883124.0,0.36550361107519536,0.5126306224390684,0.44706680950885685,0.4009472070723855,0.18742957941594784,0.08642217048854609
western-australia,apac,aug,2026-08-30,2025-08-28,lead_matched,late,2026-08-30,2026-09-06,2026-12-05,14c:2026-08-30,46015,9384,1364,292471.0,6.355992611105075,5.442254333977048,107467.0,129469.0,55535.0,503855.6727184715,419976.05482670997,94528.2724548185,1018360.0,0.3674449774507558,0.4947716649499897,0.4426729487709893,0.41240431166454883,0.18988207377825495,0.09282402338546143
western-australia,apac,aug,2026-08-30,2025-08-28,lead_matched,old,2025-08-28,2025-09-04,2025-12-03,listings:2025-09-26,46512,8792,1367,299431.0,6.437714998280014,5.5306041771901695,108273.0,135790.0,55368.0,464114.8069949037,421217.15430994134,95787.03869515494,981119.0,0.36159582675140517,0.473046395997737,0.45349345926106516,0.42932320575785543,0.18491071398752967,0.0976303982444076
western-australia,apac,aug,2026-08-30,2025-08-28,calendar_sep,late,2026-08-30,2026-09-01,2026-09-30,14c:2026-08-30,20415,8642,811,135874.0,6.655596375214303,5.792068810321548,45202.0,66162.0,24510.0,490212.7949529609,419912.29749118065,60151.90755585842,970277.0,0.3326758614598819,0.5052297384694896,0.4869364263950425,0.4327756893043746,0.1803877121450756,0.06199457222613586
western-australia,apac,aug,2026-08-30,2025-08-28,calendar_sep,old,2025-08-28,2025-09-02,2025-10-01,listings:2025-09-26,19595,7897,253,129741.0,6.621127838734371,5.8421654792240885,44288.0,64864.0,20589.0,450789.4360214204,399575.1760915301,52035.38788704947,902400.0,0.341357011276312,0.49954503105210596,0.4999499001857547,0.4427916401723517,0.15869308853793326,0.05766332877554241
barossa-valley,apac,aug,2026-08-30,2025-09-27,lead_matched,late,2026-08-30,2026-09-06,2026-12-05,14c:2026-08-30,1798,260,16,7470.0,4.1546162402669635,3.777902411665732,4607.0,2072.0,791.0,16774.31320343876,6532.540152786625,1131.146643774616,24438.0,0.6167336010709504,0.6864028645322351,0.277376171352075,0.2673107518122033,0.10589022757697457,0.04628638365556167
barossa-valley,apac,aug,2026-08-30,2025-09-27,lead_matched,old,2025-09-27,2025-10-04,2026-01-02,14c:2025-09-27,1755,245,11,7071.0,4.029059829059829,3.7670682730923697,4399.0,2138.0,534.0,15307.106690989951,6695.7294226439535,1001.1638863660963,23004.0,0.6221185122330646,0.6654106542770801,0.30236175929854336,0.291068050019299,0.07551972846839203,0.04352129570362095
barossa-valley,apac,aug,2026-08-30,2025-09-27,calendar_sep,late,2026-08-30,2026-09-27,2026-09-30,14c:2026-08-30,66,66,0,371.0,5.621212121212121,5.184615384615385,160.0,177.0,34.0,5613.0,1839.0,24.0,7476.0,0.431266846361186,0.7508025682182986,0.477088948787062,0.24598715890850723,0.09164420485175202,0.0032102728731942215
