vintage_date,object,spec_id,prior_basis,params
2023-11-01,pct_rev_seasonal,drift_k4_rw_revknown,PIT,"drift{cor:-0.7596, ops:-0.2675, pd:-1.185, sm:0.02603, ga:-0.1996}; n_params=6"
2023-11-01,pct_rev_seasonal,drift_k4_rw_revknown,full_sample,"drift{cor:0.08695, ops:-0.7654, pd:-0.3522, sm:2.297, ga:-0.8452}; n_params=6"
2023-11-01,per_night_seasonal,g_k4_rw,PIT,"growth{cor:-0.004605, ops:0.0145, pd:-0.05851, sm:0.02898, ga:0.01276}; n_params=6"
2023-11-01,per_night_seasonal,g_k4_rw,full_sample,"growth{cor:0.05604, ops:-0.03072, pd:0.0191, sm:0.1683, ga:-0.04832}; n_params=6"
2023-11-01,per_night_seasonal,g_k4_ew,PIT,"growth{cor:-0.006938, ops:0.01168, pd:-0.06459, sm:0.03179, ga:0.01553}; n_params=6"
2023-11-01,per_night_seasonal,g_k4_ew,full_sample,"growth{cor:0.05755, ops:-0.03127, pd:0.0196, sm:0.1667, ga:-0.02685}; n_params=6"
2023-11-01,per_night_seasonal,g_k8_rw,PIT,"growth{cor:-0.009088, ops:-0.0235, pd:-0.1092, sm:0.0228, ga:-0.06464}; n_params=6"
2023-11-01,per_night_seasonal,g_k8_rw,full_sample,"growth{cor:0.03043, ops:-0.03192, pd:0.04324, sm:0.1477, ga:-0.04696}; n_params=6"
2023-11-01,per_night_seasonal,nogrowth,PIT,"growth{cor:0, ops:0, pd:0, sm:0, ga:0}; n_params=1"
2023-11-01,per_night_seasonal,nogrowth,full_sample,"growth{cor:0, ops:0, pd:0, sm:0, ga:0}; n_params=1"
2023-11-01,per_night_seasonal,g_k4_rw_nightsknown,PIT,"growth{cor:-0.004605, ops:0.0145, pd:-0.05851, sm:0.02898, ga:0.01276}; n_params=6"
2023-11-01,per_night_seasonal,g_k4_rw_nightsknown,full_sample,"growth{cor:0.05604, ops:-0.03072, pd:0.0191, sm:0.1683, ga:-0.04832}; n_params=6"
2023-11-01,q_sentence_direction,k_fit_rw,PIT,k=3.518; pool_n=6; n_params=1
2023-11-01,q_sentence_direction,k_fit_rw,full_sample,k=2.027; pool_n=16; n_params=1
2023-11-01,q_sentence_direction,k_fit_ew,PIT,k=4.349; pool_n=6; n_params=1
2023-11-01,q_sentence_direction,k_fit_ew,full_sample,k=3.063; pool_n=16; n_params=1
2023-11-01,q_sentence_direction,k_fit_median,PIT,k=2.148; pool_n=6; n_params=1
2023-11-01,q_sentence_direction,k_fit_median,full_sample,k=1.952; pool_n=16; n_params=1
2023-11-01,q_sentence_direction,k_abs_rw,PIT,k=6.464; pool_n=8; n_params=1
2023-11-01,q_sentence_direction,k_abs_rw,full_sample,k=1.663; pool_n=8; n_params=1
2023-11-01,sarima_margin,margin_aicc,PIT,"margin=SARIMA(0, 0, 0)x(0, 1, 1, 4)c aicc=-14.6; n_params=3"
2023-11-01,sarima_margin,margin_aicc,full_sample,"margin=SARIMA(0, 1, 1)x(0, 1, 1, 4)n aicc=61.4; n_params=3"
2023-11-01,sarima_margin,lines_aicc,PIT,"cor=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-8.0; ops=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-11.5; pd=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-16.4; sm=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-4.3; ga=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-11.1; n_params=10"
2023-11-01,sarima_margin,lines_aicc,full_sample,"cor=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-47.8; ops=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-38.9; pd=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-53.2; sm=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-33.6; ga=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-33.5; n_params=13"
2024-02-13,yoy_margin_change,k4_rw,PIT,delta=2.723; n_params=2
2024-02-13,yoy_margin_change,k4_rw,full_sample,delta=-0.3487; n_params=2
2024-02-13,yoy_margin_change,k2_rw,PIT,delta=5.211; n_params=2
2024-02-13,yoy_margin_change,k2_rw,full_sample,delta=1.154; n_params=2
2024-02-13,yoy_margin_change,k4_ew,PIT,delta=2.14; n_params=2
2024-02-13,yoy_margin_change,k4_ew,full_sample,delta=-0.6612; n_params=2
2024-02-13,yoy_margin_change,k2_ew,PIT,delta=5.073; n_params=2
2024-02-13,yoy_margin_change,k2_ew,full_sample,delta=1.144; n_params=2
2024-02-13,yoy_margin_change,k4_rw_shrink50,PIT,delta=1.362; n_params=3
2024-02-13,yoy_margin_change,k4_rw_shrink50,full_sample,delta=-0.1743; n_params=3
2024-02-13,incremental_margin,k4_rw,PIT,m=0.5146; n_params=2
2024-02-13,incremental_margin,k4_rw,full_sample,m=0.2956; n_params=2
2024-02-13,incremental_margin,k8_rw,PIT,m=0.519; n_params=2
2024-02-13,incremental_margin,k8_rw,full_sample,m=0.3079; n_params=2
2024-02-13,incremental_margin,k4_ew,PIT,m=0.4652; n_params=2
2024-02-13,incremental_margin,k4_ew,full_sample,m=0.2939; n_params=2
2024-02-13,incremental_margin,k8_ew,PIT,m=0.4978; n_params=2
2024-02-13,incremental_margin,k8_ew,full_sample,m=0.3496; n_params=2
2024-02-13,incremental_margin,k8_median,PIT,m=0.5092; n_params=2
2024-02-13,incremental_margin,k8_median,full_sample,m=0.3549; n_params=2
2024-02-13,incremental_margin,k4_rw_revknown,PIT,m=0.5146; n_params=2
2024-02-13,incremental_margin,k4_rw_revknown,full_sample,m=0.2956; n_params=2
2024-02-13,pct_rev_seasonal,drift_k4_rw,PIT,"drift{cor:-0.7198, ops:-0.4609, pd:-1.108, sm:-0.3359, ga:-0.4923}; n_params=6"
2024-02-13,pct_rev_seasonal,drift_k4_rw,full_sample,"drift{cor:0.08695, ops:-0.7654, pd:-0.3522, sm:2.297, ga:-0.8452}; n_params=6"
2024-02-13,pct_rev_seasonal,drift_k4_ew,PIT,"drift{cor:-0.7149, ops:-0.3458, pd:-1.072, sm:-0.03312, ga:-0.4615}; n_params=6"
2024-02-13,pct_rev_seasonal,drift_k4_ew,full_sample,"drift{cor:0.1643, ops:-0.7252, pd:-0.3062, sm:2.288, ga:-0.6586}; n_params=6"
2024-02-13,pct_rev_seasonal,drift_k8_rw,PIT,"drift{cor:-1.16, ops:-0.9989, pd:-2.031, sm:-0.8395, ga:-0.9749}; n_params=6"
2024-02-13,pct_rev_seasonal,drift_k8_rw,full_sample,"drift{cor:-0.1172, ops:-0.6904, pd:0.05153, sm:2.031, ga:-0.7178}; n_params=6"
2024-02-13,pct_rev_seasonal,nodrift,PIT,"drift{cor:0, ops:0, pd:0, sm:0, ga:0}; n_params=1"
2024-02-13,pct_rev_seasonal,nodrift,full_sample,"drift{cor:0, ops:0, pd:0, sm:0, ga:0}; n_params=1"
2024-02-13,pct_rev_seasonal,drift_k4_rw_revknown,PIT,"drift{cor:-0.7198, ops:-0.4609, pd:-1.108, sm:-0.3359, ga:-0.4923}; n_params=6"
2024-02-13,pct_rev_seasonal,drift_k4_rw_revknown,full_sample,"drift{cor:0.08695, ops:-0.7654, pd:-0.3522, sm:2.297, ga:-0.8452}; n_params=6"
2024-02-13,per_night_seasonal,g_k4_rw,PIT,"growth{cor:-0.001394, ops:-0.0005846, pd:-0.0562, sm:0.01201, ga:-0.01396}; n_params=6"
2024-02-13,per_night_seasonal,g_k4_rw,full_sample,"growth{cor:0.05604, ops:-0.03072, pd:0.0191, sm:0.1683, ga:-0.04832}; n_params=6"
2024-02-13,per_night_seasonal,g_k4_ew,PIT,"growth{cor:-0.00145, ops:0.008322, pd:-0.05235, sm:0.02779, ga:-0.0111}; n_params=6"
2024-02-13,per_night_seasonal,g_k4_ew,full_sample,"growth{cor:0.05755, ops:-0.03127, pd:0.0196, sm:0.1667, ga:-0.02685}; n_params=6"
2024-02-13,per_night_seasonal,g_k8_rw,PIT,"growth{cor:-0.003087, ops:-0.01885, pd:-0.09114, sm:0.006568, ga:-0.03762}; n_params=6"
2024-02-13,per_night_seasonal,g_k8_rw,full_sample,"growth{cor:0.03043, ops:-0.03192, pd:0.04324, sm:0.1477, ga:-0.04696}; n_params=6"
2024-02-13,per_night_seasonal,nogrowth,PIT,"growth{cor:0, ops:0, pd:0, sm:0, ga:0}; n_params=1"
2024-02-13,per_night_seasonal,nogrowth,full_sample,"growth{cor:0, ops:0, pd:0, sm:0, ga:0}; n_params=1"
2024-02-13,per_night_seasonal,g_k4_rw_nightsknown,PIT,"growth{cor:-0.001394, ops:-0.0005846, pd:-0.0562, sm:0.01201, ga:-0.01396}; n_params=6"
2024-02-13,per_night_seasonal,g_k4_rw_nightsknown,full_sample,"growth{cor:0.05604, ops:-0.03072, pd:0.0191, sm:0.1683, ga:-0.04832}; n_params=6"
2024-02-13,q_sentence_direction,k_fit_rw,PIT,k=4.232; pool_n=7; n_params=1
2024-02-13,q_sentence_direction,k_fit_rw,full_sample,k=2.027; pool_n=16; n_params=1
2024-02-13,q_sentence_direction,k_fit_ew,PIT,k=4.68; pool_n=7; n_params=1
2024-02-13,q_sentence_direction,k_fit_ew,full_sample,k=3.063; pool_n=16; n_params=1
2024-02-13,q_sentence_direction,k_fit_median,PIT,k=3.476; pool_n=7; n_params=1
2024-02-13,q_sentence_direction,k_fit_median,full_sample,k=1.952; pool_n=16; n_params=1
2024-02-13,q_sentence_direction,k_abs_rw,PIT,k=5.571; pool_n=8; n_params=1
2024-02-13,q_sentence_direction,k_abs_rw,full_sample,k=1.663; pool_n=8; n_params=1
2024-02-13,sarima_margin,margin_aicc,PIT,"margin=SARIMA(0, 1, 1)x(0, 1, 1, 4)n aicc=-3.8; n_params=3"
2024-02-13,sarima_margin,margin_aicc,full_sample,"margin=SARIMA(0, 1, 1)x(0, 1, 1, 4)n aicc=61.4; n_params=3"
2024-02-13,sarima_margin,lines_aicc,PIT,"cor=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-14.2; ops=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-11.6; pd=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-19.0; sm=SARIMA(0, 1, 1)x(0, 1, 1, 4)n aicc=-9.5; ga=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-14.2; n_params=12"
2024-02-13,sarima_margin,lines_aicc,full_sample,"cor=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-47.8; ops=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-38.9; pd=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-53.2; sm=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-33.6; ga=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-33.5; n_params=13"
2024-05-08,yoy_margin_change,k4_rw,PIT,delta=4.125; n_params=2
2024-05-08,yoy_margin_change,k4_rw,full_sample,delta=-0.3487; n_params=2
2024-05-08,yoy_margin_change,k2_rw,PIT,delta=5.971; n_params=2
2024-05-08,yoy_margin_change,k2_rw,full_sample,delta=1.154; n_params=2
2024-05-08,yoy_margin_change,k4_ew,PIT,delta=3.677; n_params=2
2024-05-08,yoy_margin_change,k4_ew,full_sample,delta=-0.6612; n_params=2
2024-05-08,yoy_margin_change,k2_ew,PIT,delta=6.026; n_params=2
2024-05-08,yoy_margin_change,k2_ew,full_sample,delta=1.144; n_params=2
2024-05-08,yoy_margin_change,k4_rw_shrink50,PIT,delta=2.062; n_params=3
2024-05-08,yoy_margin_change,k4_rw_shrink50,full_sample,delta=-0.1743; n_params=3
2024-05-08,incremental_margin,k4_rw,PIT,m=0.5748; n_params=2
2024-05-08,incremental_margin,k4_rw,full_sample,m=0.2956; n_params=2
2024-05-08,incremental_margin,k8_rw,PIT,m=0.518; n_params=2
2024-05-08,incremental_margin,k8_rw,full_sample,m=0.3079; n_params=2
2024-05-08,incremental_margin,k4_ew,PIT,m=0.5635; n_params=2
2024-05-08,incremental_margin,k4_ew,full_sample,m=0.2939; n_params=2
2024-05-08,incremental_margin,k8_ew,PIT,m=0.5025; n_params=2
2024-05-08,incremental_margin,k8_ew,full_sample,m=0.3496; n_params=2
2024-05-08,incremental_margin,k8_median,PIT,m=0.5251; n_params=2
2024-05-08,incremental_margin,k8_median,full_sample,m=0.3549; n_params=2
2024-05-08,incremental_margin,k4_rw_revknown,PIT,m=0.5748; n_params=2
2024-05-08,incremental_margin,k4_rw_revknown,full_sample,m=0.2956; n_params=2
2024-05-08,pct_rev_seasonal,drift_k4_rw,PIT,"drift{cor:-0.888, ops:-1.112, pd:-1.155, sm:-0.8361, ga:-0.3501}; n_params=6"
2024-05-08,pct_rev_seasonal,drift_k4_rw,full_sample,"drift{cor:0.08695, ops:-0.7654, pd:-0.3522, sm:2.297, ga:-0.8452}; n_params=6"
2024-05-08,pct_rev_seasonal,drift_k4_ew,PIT,"drift{cor:-0.876, ops:-0.9177, pd:-1.081, sm:-0.6905, ga:-0.3373}; n_params=6"
2024-05-08,pct_rev_seasonal,drift_k4_ew,full_sample,"drift{cor:0.1643, ops:-0.7252, pd:-0.3062, sm:2.288, ga:-0.6586}; n_params=6"
2024-05-08,pct_rev_seasonal,drift_k8_rw,PIT,"drift{cor:-0.9687, ops:-1.058, pd:-1.548, sm:-0.8077, ga:-0.5872}; n_params=6"
2024-05-08,pct_rev_seasonal,drift_k8_rw,full_sample,"drift{cor:-0.1172, ops:-0.6904, pd:0.05153, sm:2.031, ga:-0.7178}; n_params=6"
2024-05-08,pct_rev_seasonal,nodrift,PIT,"drift{cor:0, ops:0, pd:0, sm:0, ga:0}; n_params=1"
2024-05-08,pct_rev_seasonal,nodrift,full_sample,"drift{cor:0, ops:0, pd:0, sm:0, ga:0}; n_params=1"
2024-05-08,pct_rev_seasonal,drift_k4_rw_revknown,PIT,"drift{cor:-0.888, ops:-1.112, pd:-1.155, sm:-0.8361, ga:-0.3501}; n_params=6"
2024-05-08,pct_rev_seasonal,drift_k4_rw_revknown,full_sample,"drift{cor:0.08695, ops:-0.7654, pd:-0.3522, sm:2.297, ga:-0.8452}; n_params=6"
2024-05-08,per_night_seasonal,g_k4_rw,PIT,"growth{cor:0.007317, ops:-0.0319, pd:-0.04372, sm:0.005827, ga:0.01546}; n_params=6"
2024-05-08,per_night_seasonal,g_k4_rw,full_sample,"growth{cor:0.05604, ops:-0.03072, pd:0.0191, sm:0.1683, ga:-0.04832}; n_params=6"
2024-05-08,per_night_seasonal,g_k4_ew,PIT,"growth{cor:0.005831, ops:-0.0185, pd:-0.04112, sm:0.01191, ga:0.01507}; n_params=6"
2024-05-08,per_night_seasonal,g_k4_ew,full_sample,"growth{cor:0.05755, ops:-0.03127, pd:0.0196, sm:0.1667, ga:-0.02685}; n_params=6"
2024-05-08,per_night_seasonal,g_k8_rw,PIT,"growth{cor:0.007918, ops:-0.02448, pd:-0.06579, sm:0.01309, ga:-0.004349}; n_params=6"
2024-05-08,per_night_seasonal,g_k8_rw,full_sample,"growth{cor:0.03043, ops:-0.03192, pd:0.04324, sm:0.1477, ga:-0.04696}; n_params=6"
2024-05-08,per_night_seasonal,nogrowth,PIT,"growth{cor:0, ops:0, pd:0, sm:0, ga:0}; n_params=1"
2024-05-08,per_night_seasonal,nogrowth,full_sample,"growth{cor:0, ops:0, pd:0, sm:0, ga:0}; n_params=1"
2024-05-08,per_night_seasonal,g_k4_rw_nightsknown,PIT,"growth{cor:0.007317, ops:-0.0319, pd:-0.04372, sm:0.005827, ga:0.01546}; n_params=6"
2024-05-08,per_night_seasonal,g_k4_rw_nightsknown,full_sample,"growth{cor:0.05604, ops:-0.03072, pd:0.0191, sm:0.1683, ga:-0.04832}; n_params=6"
2024-05-08,q_sentence_direction,k_fit_rw,PIT,k=4.476; pool_n=8; n_params=1
2024-05-08,q_sentence_direction,k_fit_rw,full_sample,k=2.027; pool_n=16; n_params=1
2024-05-08,q_sentence_direction,k_fit_ew,PIT,k=4.768; pool_n=8; n_params=1
2024-05-08,q_sentence_direction,k_fit_ew,full_sample,k=3.063; pool_n=16; n_params=1
2024-05-08,q_sentence_direction,k_fit_median,PIT,k=4.175; pool_n=8; n_params=1
2024-05-08,q_sentence_direction,k_fit_median,full_sample,k=1.952; pool_n=16; n_params=1
2024-05-08,q_sentence_direction,k_abs_rw,PIT,k=4.672; pool_n=8; n_params=1
2024-05-08,q_sentence_direction,k_abs_rw,full_sample,k=1.663; pool_n=8; n_params=1
2024-05-08,sarima_margin,margin_aicc,PIT,"margin=SARIMA(0, 1, 1)x(0, 1, 1, 4)n aicc=-8.2; n_params=3"
2024-05-08,sarima_margin,margin_aicc,full_sample,"margin=SARIMA(0, 1, 1)x(0, 1, 1, 4)n aicc=61.4; n_params=3"
2024-05-08,sarima_margin,lines_aicc,PIT,"cor=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-21.2; ops=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-12.0; pd=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-24.4; sm=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-9.4; ga=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-18.7; n_params=12"
2024-05-08,sarima_margin,lines_aicc,full_sample,"cor=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-47.8; ops=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-38.9; pd=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-53.2; sm=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-33.6; ga=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-33.5; n_params=13"
2024-08-06,yoy_margin_change,k4_rw,PIT,delta=3.459; n_params=2
2024-08-06,yoy_margin_change,k4_rw,full_sample,delta=-0.3487; n_params=2
2024-08-06,yoy_margin_change,k2_rw,PIT,delta=2.221; n_params=2
2024-08-06,yoy_margin_change,k2_rw,full_sample,delta=1.154; n_params=2
2024-08-06,yoy_margin_change,k4_ew,PIT,delta=3.773; n_params=2
2024-08-06,yoy_margin_change,k4_ew,full_sample,delta=-0.6612; n_params=2
2024-08-06,yoy_margin_change,k2_ew,PIT,delta=2.472; n_params=2
2024-08-06,yoy_margin_change,k2_ew,full_sample,delta=1.144; n_params=2
2024-08-06,yoy_margin_change,k4_rw_shrink50,PIT,delta=1.73; n_params=3
2024-08-06,yoy_margin_change,k4_rw_shrink50,full_sample,delta=-0.1743; n_params=3
2024-08-06,incremental_margin,k4_rw,PIT,m=0.5285; n_params=2
2024-08-06,incremental_margin,k4_rw,full_sample,m=0.2956; n_params=2
2024-08-06,incremental_margin,k8_rw,PIT,m=0.4619; n_params=2
2024-08-06,incremental_margin,k8_rw,full_sample,m=0.3079; n_params=2
2024-08-06,incremental_margin,k4_ew,PIT,m=0.5634; n_params=2
2024-08-06,incremental_margin,k4_ew,full_sample,m=0.2939; n_params=2
2024-08-06,incremental_margin,k8_ew,PIT,m=0.4579; n_params=2
2024-08-06,incremental_margin,k8_ew,full_sample,m=0.3496; n_params=2
2024-08-06,incremental_margin,k8_median,PIT,m=0.4841; n_params=2
2024-08-06,incremental_margin,k8_median,full_sample,m=0.3549; n_params=2
2024-08-06,incremental_margin,k4_rw_revknown,PIT,m=0.5285; n_params=2
2024-08-06,incremental_margin,k4_rw_revknown,full_sample,m=0.2956; n_params=2
2024-08-06,pct_rev_seasonal,drift_k4_rw,PIT,"drift{cor:-0.2387, ops:-1.2, pd:-0.985, sm:-0.6019, ga:-0.2951}; n_params=6"
2024-08-06,pct_rev_seasonal,drift_k4_rw,full_sample,"drift{cor:0.08695, ops:-0.7654, pd:-0.3522, sm:2.297, ga:-0.8452}; n_params=6"
2024-08-06,pct_rev_seasonal,drift_k4_ew,PIT,"drift{cor:-0.3332, ops:-1.19, pd:-1.033, sm:-0.7969, ga:-0.3359}; n_params=6"
2024-08-06,pct_rev_seasonal,drift_k4_ew,full_sample,"drift{cor:0.1643, ops:-0.7252, pd:-0.3062, sm:2.288, ga:-0.6586}; n_params=6"
2024-08-06,pct_rev_seasonal,drift_k8_rw,PIT,"drift{cor:-0.4115, ops:-0.8495, pd:-1.123, sm:-0.179, ga:-0.2987}; n_params=6"
2024-08-06,pct_rev_seasonal,drift_k8_rw,full_sample,"drift{cor:-0.1172, ops:-0.6904, pd:0.05153, sm:2.031, ga:-0.7178}; n_params=6"
2024-08-06,pct_rev_seasonal,nodrift,PIT,"drift{cor:0, ops:0, pd:0, sm:0, ga:0}; n_params=1"
2024-08-06,pct_rev_seasonal,nodrift,full_sample,"drift{cor:0, ops:0, pd:0, sm:0, ga:0}; n_params=1"
2024-08-06,pct_rev_seasonal,drift_k4_rw_revknown,PIT,"drift{cor:-0.2387, ops:-1.2, pd:-0.985, sm:-0.6019, ga:-0.2951}; n_params=6"
2024-08-06,pct_rev_seasonal,drift_k4_rw_revknown,full_sample,"drift{cor:0.08695, ops:-0.7654, pd:-0.3522, sm:2.297, ga:-0.8452}; n_params=6"
2024-08-06,per_night_seasonal,g_k4_rw,PIT,"growth{cor:0.03123, ops:-0.05434, pd:-0.04254, sm:0.0043, ga:0.008486}; n_params=6"
2024-08-06,per_night_seasonal,g_k4_rw,full_sample,"growth{cor:0.05604, ops:-0.03072, pd:0.0191, sm:0.1683, ga:-0.04832}; n_params=6"
2024-08-06,per_night_seasonal,g_k4_ew,PIT,"growth{cor:0.02582, ops:-0.0541, pd:-0.04789, sm:-0.008402, ga:0.003807}; n_params=6"
2024-08-06,per_night_seasonal,g_k4_ew,full_sample,"growth{cor:0.05755, ops:-0.03127, pd:0.0196, sm:0.1667, ga:-0.02685}; n_params=6"
2024-08-06,per_night_seasonal,g_k8_rw,PIT,"growth{cor:0.01986, ops:-0.02696, pd:-0.05172, sm:0.02943, ga:0.005788}; n_params=6"
2024-08-06,per_night_seasonal,g_k8_rw,full_sample,"growth{cor:0.03043, ops:-0.03192, pd:0.04324, sm:0.1477, ga:-0.04696}; n_params=6"
2024-08-06,per_night_seasonal,nogrowth,PIT,"growth{cor:0, ops:0, pd:0, sm:0, ga:0}; n_params=1"
2024-08-06,per_night_seasonal,nogrowth,full_sample,"growth{cor:0, ops:0, pd:0, sm:0, ga:0}; n_params=1"
2024-08-06,per_night_seasonal,g_k4_rw_nightsknown,PIT,"growth{cor:0.03123, ops:-0.05434, pd:-0.04254, sm:0.0043, ga:0.008486}; n_params=6"
2024-08-06,per_night_seasonal,g_k4_rw_nightsknown,full_sample,"growth{cor:0.05604, ops:-0.03072, pd:0.0191, sm:0.1683, ga:-0.04832}; n_params=6"
2024-08-06,q_sentence_direction,k_fit_rw,PIT,k=3.663; pool_n=9; n_params=1
2024-08-06,q_sentence_direction,k_fit_rw,full_sample,k=2.027; pool_n=16; n_params=1
2024-08-06,q_sentence_direction,k_fit_ew,PIT,k=4.287; pool_n=9; n_params=1
2024-08-06,q_sentence_direction,k_fit_ew,full_sample,k=3.063; pool_n=16; n_params=1
2024-08-06,q_sentence_direction,k_fit_median,PIT,k=3.476; pool_n=9; n_params=1
2024-08-06,q_sentence_direction,k_fit_median,full_sample,k=1.952; pool_n=16; n_params=1
2024-08-06,q_sentence_direction,k_abs_rw,PIT,k=3.095; pool_n=8; n_params=1
2024-08-06,q_sentence_direction,k_abs_rw,full_sample,k=1.663; pool_n=8; n_params=1
2024-08-06,sarima_margin,margin_aicc,PIT,"margin=SARIMA(0, 1, 1)x(0, 1, 1, 4)n aicc=21.5; n_params=3"
2024-08-06,sarima_margin,margin_aicc,full_sample,"margin=SARIMA(0, 1, 1)x(0, 1, 1, 4)n aicc=61.4; n_params=3"
2024-08-06,sarima_margin,lines_aicc,PIT,"cor=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-25.8; ops=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-16.4; pd=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-29.7; sm=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-12.8; ga=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-22.9; n_params=12"
2024-08-06,sarima_margin,lines_aicc,full_sample,"cor=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-47.8; ops=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-38.9; pd=SARIMA(1, 0, 0)x(0, 1, 0, 4)c aicc=-53.2; sm=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-33.6; ga=SARIMA(0, 0, 0)x(0, 1, 0, 4)c aicc=-33.5; n_params=13"
2024-11-07,yoy_margin_change,k4_rw,PIT,delta=1.871; n_params=2
2024-11-07,yoy_margin_change,k4_rw,full_sample,delta=-0.3487; n_params=2
2024-11-07,yoy_margin_change,k2_rw,PIT,delta=-1.028; n_params=2
2024-11-07,yoy_margin_change,k2_rw,full_sample,delta=1.154; n_params=2
2024-11-07,yoy_margin_change,k4_ew,PIT,delta=2.523; n_params=2
2024-11-07,yoy_margin_change,k4_ew,full_sample,delta=-0.6612; n_params=2
2024-11-07,yoy_margin_change,k2_ew,PIT,delta=-0.981; n_params=2
2024-11-07,yoy_margin_change,k2_ew,full_sample,delta=1.144; n_params=2
2024-11-07,yoy_margin_change,k4_rw_shrink50,PIT,delta=0.9355; n_params=3
2024-11-07,yoy_margin_change,k4_rw_shrink50,full_sample,delta=-0.1743; n_params=3
2024-11-07,incremental_margin,k4_rw,PIT,m=0.5285; n_params=2
2024-11-07,incremental_margin,k4_rw,full_sample,m=0.2956; n_params=2
2024-11-07,incremental_margin,k8_rw,PIT,m=0.4619; n_params=2
2024-11-07,incremental_margin,k8_rw,full_sample,m=0.3079; n_params=2
2024-11-07,incremental_margin,k4_ew,PIT,m=0.5634; n_params=2
2024-11-07,incremental_margin,k4_ew,full_sample,m=0.2939; n_params=2
2024-11-07,incremental_margin,k8_ew,PIT,m=0.4579; n_params=2
2024-11-07,incremental_margin,k8_ew,full_sample,m=0.3496; n_params=2
2024-11-07,incremental_margin,k8_median,PIT,m=0.4841; n_params=2
2024-11-07,incremental_margin,k8_median,full_sample,m=0.3549; n_params=2
2024-11-07,incremental_margin,k4_rw_revknown,PIT,m=0.5285; n_params=2
2024-11-07,incremental_margin,k4_rw_revknown,full_sample,m=0.2956; n_params=2
2024-11-07,pct_rev_seasonal,drift_k4_rw,PIT,"drift{cor:-0.4726, ops:-0.7557, pd:-0.4797, sm:0.2777, ga:-0.2955}; n_params=6"
2024-11-07,pct_rev_seasonal,drift_k4_rw,full_sample,"drift{cor:0.08695, ops:-0.7654, pd:-0.3522, sm:2.297, ga:-0.8452}; n_params=6"
2024-11-07,pct_rev_seasonal,drift_k4_ew,PIT,"drift{cor:-0.4973, ops:-0.9167, pd:-0.6588, sm:0.002587, ga:-0.3304}; n_params=6"
2024-11-07,pct_rev_seasonal,drift_k4_ew,full_sample,"drift{cor:0.1643, ops:-0.7252, pd:-0.3062, sm:2.288, ga:-0.6586}; n_params=6"
2024-11-07,pct_rev_seasonal,drift_k8_rw,PIT,"drift{cor:-0.5683, ops:-0.5929, pd:-0.7148, sm:0.1938, ga:-0.2635}; n_params=6"
2024-11-07,pct_rev_seasonal,drift_k8_rw,full_sample,"drift{cor:-0.1172, ops:-0.6904, pd:0.05153, sm:2.031, ga:-0.7178}; n_params=6"
2024-11-07,pct_rev_seasonal,nodrift,PIT,"drift{cor:0, ops:0, pd:0, sm:0, ga:0}; n_params=1"
2024-11-07,pct_rev_seasonal,nodrift,full_sample,"drift{cor:0, ops:0, pd:0, sm:0, ga:0}; n_params=1"
