object,spec_id,prior_basis,target,quarter,vintage_date,horizon_q,point,n_train,knowable_from,notes,scenario,n_params,target_print_date,actual,err,rel_err,q05,q10,q25,q50,q75,q90,q95,sd,sigma_n,sigma_kind
pct_rev_seasonal,nodrift,full_sample,sm_cash_pct_rev,2023Q4,2023-11-01,0,19.558359621451103,15,2023-11-01,"ratios[2022Q4] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other -0.58; rev=2204",,1,2024-02-13,17.628494138863843,1.9298654825872603,-0.09867215451292932,15.954756891241567,16.750691726369105,18.08066393748332,19.558359621451103,21.036055305418888,22.3660275165331,23.16196235166064,2.1908348993267914,19.0,additive
pct_rev_seasonal,nodrift,full_sample,sm_cash_musd,2023Q4,2023-11-01,0,431.08697014644747,15,2023-11-01,"ratios[2022Q4] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other -0.58; rev=2204",,1,2024-02-13,391.0,40.08697014644747,-0.09299044722420924,346.6123300564887,365.27041025184644,396.4472441802043,431.08697014644747,465.72669611269066,496.9035300410485,515.5616102364062,51.35693456597826,19.0,relative
pct_rev_seasonal,nodrift,full_sample,ga_cash_pct_rev,2023Q4,2023-11-01,0,10.410094637223974,15,2023-11-01,"ratios[2022Q4] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other -0.58; rev=2204",,1,2024-02-13,51.487826871055006,-41.07773223383103,3.9459518539771024,-6.5181986386515085,-2.7792131493322856,3.468467664583857,10.410094637223974,17.351721609864093,23.599402423780234,27.338387913099456,10.291671549674563,19.0,additive
pct_rev_seasonal,nodrift,full_sample,ga_cash_musd,2023Q4,2023-11-01,0,229.4495163682704,15,2023-11-01,"ratios[2022Q4] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other -0.58; rev=2204",,1,2024-02-13,1142.0,-912.5504836317295,3.9771296888116794,-129.34734218401934,-50.099173105323345,82.32104272736777,229.4495163682704,376.577990009173,508.99820584186415,588.2463749205601,218.13300142534524,19.0,relative
pct_rev_seasonal,nodrift,full_sample,ga_cash_ex_reserves_musd,2023Q4,2023-11-01,0,229.4495163682704,15,2023-11-01,"ratios[2022Q4] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other -0.58; rev=2204",,1,2024-02-13,211.0,18.449516368270395,-0.0804077370058981,170.09367619959644,183.20371756527248,205.11002186732378,229.4495163682704,253.78901086921698,275.6953151712683,288.8053565369443,36.085788544408345,19.0,relative
pct_rev_seasonal,nodrift,full_sample,total_cash_costs_pct_rev,2023Q4,2023-11-01,0,73.39642481598318,15,2023-11-01,"ratios[2022Q4] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other -0.58; rev=2204",,1,2024-02-13,66.72678088367898,6.669643932304197,-0.09087150973669467,59.996339674767114,62.956042881826406,67.90157717032595,73.39642481598318,78.89127246164041,83.83680675013996,86.79650995719925,8.146673309801693,19.0,additive
pct_rev_seasonal,nodrift,full_sample,total_cash_costs_musd,2023Q4,2023-11-01,0,1617.734973990432,15,2023-11-01,"ratios[2022Q4] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other -0.58; rev=2204",,1,2024-02-13,1480.0,137.73497399043208,-0.08514062946335654,1375.1060049538316,1428.6959433919355,1518.2423808293402,1617.734973990432,1717.2275671515242,1806.7740045889288,1860.3639430270325,147.5079393455103,19.0,relative
pct_rev_seasonal,nodrift,full_sample,adj_ebitda_margin_pct,2023Q4,2023-11-01,0,26.60357518401682,15,2023-11-01,"ratios[2022Q4] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other -0.58; rev=2204",,1,2024-02-13,33.27321911632101,-6.66964393230419,0.2507047976134895,13.203490042800748,16.163193249860047,21.108727538359588,26.60357518401682,32.09842282967405,37.043957118173594,40.003660325232886,8.146673309801693,19.0,additive
pct_rev_seasonal,nodrift,full_sample,adj_ebitda_musd,2023Q4,2023-11-01,0,586.3709862744686,15,2023-11-01,"ratios[2022Q4] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other -0.58; rev=2204",,1,2024-02-13,738.0,-151.62901372553142,0.25858887508898154,343.65779827168694,397.26633831878604,486.84385822921996,586.3709862744686,685.8981143197173,775.4756342301512,829.0841742772502,147.55914084137672,17.0,relative
pct_rev_seasonal,nodrift,full_sample,cor_cash_pct_rev,2024Q1,2023-11-01,1,23.54235423542354,15,2023-11-01,"ratios[2023Q1] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other -1.27; rev=2141",,1,2024-05-08,22.40896358543417,1.133390649989373,-0.048142621534595365,21.2596423769822,21.763829442737517,22.606303923139336,23.54235423542354,24.478404547707747,25.320879028109566,25.825066093864883,1.3877902696254245,18.0,additive
pct_rev_seasonal,nodrift,full_sample,cor_cash_musd,2024Q1,2023-11-01,1,504.1317614424411,15,2023-11-01,"ratios[2023Q1] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other -1.27; rev=2141",,1,2024-05-08,480.0,24.131761442441075,-0.04786796486179401,415.8722353312799,435.36629075942557,467.9400026477858,504.1317614424411,540.3235202370964,572.8972321254565,592.3912875536023,53.65798188057562,18.0,relative
pct_rev_seasonal,nodrift,full_sample,ops_cash_pct_rev,2024Q1,2023-11-01,1,14.686468646864686,15,2023-11-01,"ratios[2023Q1] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other -1.27; rev=2141",,1,2024-05-08,12.418300653594772,2.2681679932699144,-0.15443930381141213,12.474689552615537,12.963209558986321,13.779505070091032,14.686468646864686,15.59343222363834,16.40972773474305,16.898247741113835,1.3446662110283947,18.0,additive
pct_rev_seasonal,nodrift,full_sample,ops_cash_musd,2024Q1,2023-11-01,1,314.49341192787796,15,2023-11-01,"ratios[2023Q1] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other -1.27; rev=2141",,1,2024-05-08,266.0,48.49341192787796,-0.1541953188482016,263.5752095640489,274.82161324326034,293.61386068387793,314.49341192787796,335.372963171878,354.1652106124955,365.41161429170705,30.956068995755864,18.0,relative
pct_rev_seasonal,nodrift,full_sample,pd_cash_pct_rev,2024Q1,2023-11-01,1,14.906490649064907,15,2023-11-01,"ratios[2023Q1] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other -1.27; rev=2141",,1,2024-05-08,13.53874883286648,1.3677418161984267,-0.09175478309404939,11.136073939833118,11.96885330717754,13.360391116148893,14.906490649064907,16.45259018198092,17.844127990952273,18.676907358296695,2.2922505975317558,18.0,additive
pct_rev_seasonal,nodrift,full_sample,pd_cash_musd,2024Q1,2023-11-01,1,319.20492371705967,15,2023-11-01,"ratios[2023Q1] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other -1.27; rev=2141",,1,2024-05-08,290.0,29.20492371705967,-0.0914927106291965,236.4040946944617,254.69247694149507,285.251561807898,319.20492371705967,353.1582856262214,383.7173704926243,402.0057527396577,50.33932969224675,18.0,relative
pct_rev_seasonal,nodrift,full_sample,sm_cash_pct_rev,2024Q1,2023-11-01,1,23.212321232123212,15,2023-11-01,"ratios[2023Q1] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other -1.27; rev=2141",,1,2024-05-08,22.362278244631185,0.8500429874920279,-0.036620335337926746,19.731108222273658,20.50001059872328,21.78481275664593,23.212321232123212,24.639829707600494,25.924631865523146,26.693534241972767,2.1164272326781703,18.0,additive
pct_rev_seasonal,nodrift,full_sample,sm_cash_musd,2024Q1,2023-11-01,1,497.06449375866856,15,2023-11-01,"ratios[2023Q1] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other -1.27; rev=2141",,1,2024-05-08,479.0,18.06449375866856,-0.036342353930914895,369.9931806100769,398.0596719112651,444.95754827833963,497.06449375866856,549.1714392389976,596.069315606072,624.1358069072602,77.25387296868615,18.0,relative
pct_rev_seasonal,nodrift,full_sample,ga_cash_pct_rev,2024Q1,2023-11-01,1,10.506050605060507,15,2023-11-01,"ratios[2023Q1] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other -1.27; rev=2141",,1,2024-05-08,10.784313725490197,-0.27826312042969015,0.026485987064983174,-5.921411408503628,-2.2930455068689,3.7697948262285887,10.506050605060507,17.242306383892426,23.305146716989913,26.93351261862464,9.987187762117383,18.0,additive
pct_rev_seasonal,nodrift,full_sample,ga_cash_musd,2024Q1,2023-11-01,1,224.97468793342586,15,2023-11-01,"ratios[2023Q1] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other -1.27; rev=2141",,1,2024-05-08,231.0,-6.025312066574145,0.02678217768372737,-126.92930408799498,-49.20357602084857,80.67270763415713,224.97468793342586,369.2766682326946,499.15295188770034,576.8786799548467,213.9424361264475,18.0,relative
pct_rev_seasonal,nodrift,full_sample,ga_cash_ex_reserves_musd,2024Q1,2023-11-01,1,224.97468793342586,15,2023-11-01,"ratios[2023Q1] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other -1.27; rev=2141",,1,2024-05-08,223.0,1.9746879334258551,-0.008777378253371326,176.95185269339459,187.55875093128907,205.28241281908106,224.97468793342586,244.66696304777065,262.39062493556264,272.9975231734571,29.195810771950267,18.0,relative
pct_rev_seasonal,nodrift,full_sample,total_cash_costs_pct_rev,2024Q1,2023-11-01,1,85.5885588558856,15,2023-11-01,"ratios[2023Q1] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other -1.27; rev=2141",,1,2024-05-08,80.20541549953315,5.3831433563524484,-0.06289559525609734,74.53384346723097,76.97552023600704,81.05545505940874,85.5885588558856,90.12166265236245,94.20159747576415,96.64327424454022,6.720789745372752,18.0,additive
pct_rev_seasonal,nodrift,full_sample,total_cash_costs_musd,2024Q1,2023-11-01,1,1832.7780859916786,15,2023-11-01,"ratios[2023Q1] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other -1.27; rev=2141",,1,2024-05-08,1718.0,114.77808599167861,-0.06262519552637191,1486.0355327067823,1562.6212436307133,1690.5926086243473,1832.7780859916786,1974.96356335901,2102.934928352644,2179.520639276575,210.80450418408338,18.0,relative
pct_rev_seasonal,nodrift,full_sample,adj_ebitda_margin_pct,2024Q1,2023-11-01,1,14.411441144114406,15,2023-11-01,"ratios[2023Q1] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other -1.27; rev=2141",,1,2024-05-08,19.79458450046685,-5.383143356352445,0.3735326191545323,3.3567257554597703,5.798402524235858,9.87833734763755,14.411441144114406,18.944544940591264,23.024479763992954,25.46615653276904,6.720789745372754,18.0,additive
pct_rev_seasonal,nodrift,full_sample,adj_ebitda_musd,2024Q1,2023-11-01,1,308.60402219140065,15,2023-11-01,"ratios[2023Q1] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other -1.27; rev=2141",,1,2024-05-08,424.0,-115.39597780859935,0.37392894943225685,183.5894226693847,211.20164357956958,257.34045404111714,308.60402219140065,359.86759034168415,406.0064008032317,433.6186217134166,76.00347986812339,17.0,relative
pct_rev_seasonal,nodrift,full_sample,cor_cash_pct_rev,2024Q2,2023-11-01,2,17.391304347826086,15,2023-11-01,"ratios[2023Q2] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other +0.24; rev=2926",,1,2024-08-06,18.41339155749636,-1.0220872096702749,0.058770014556040806,15.71357350872662,16.08413722475793,16.703332946590972,17.391304347826086,18.0792757490612,18.69847147089424,19.06903518692555,1.019987925739585,17.0,additive
pct_rev_seasonal,nodrift,full_sample,cor_cash_musd,2024Q2,2023-11-01,2,508.84327323162273,15,2023-11-01,"ratios[2023Q2] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other +0.24; rev=2926",,1,2024-08-06,506.0,2.8432732316227316,-0.005587719011328041,408.8977488428517,430.972913735261,467.8595463676472,508.84327323162273,549.8270000955982,586.7136327279845,608.7887976203938,60.762564371157715,17.0,relative
pct_rev_seasonal,nodrift,full_sample,ops_cash_pct_rev,2024Q2,2023-11-01,2,11.996779388083736,15,2023-11-01,"ratios[2023Q2] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other +0.24; rev=2926",,1,2024-08-06,11.426491994177583,0.5702873939061526,-0.04753670759942563,10.439983839249178,10.783836339443303,11.358398790786508,11.996779388083736,12.635159985380964,13.209722436724169,13.553574936918293,0.9464644898038015,17.0,additive
pct_rev_seasonal,nodrift,full_sample,ops_cash_musd,2024Q2,2023-11-01,2,351.00762829403607,15,2023-11-01,"ratios[2023Q2] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other +0.24; rev=2926",,1,2024-08-06,314.0,37.00762829403607,-0.10543254707568661,289.09659407009974,302.77100618120915,325.62034925360393,351.00762829403607,376.3949073344682,399.244250406863,412.9186625179724,37.63923622716545,17.0,relative
pct_rev_seasonal,nodrift,full_sample,pd_cash_pct_rev,2024Q2,2023-11-01,2,10.466988727858293,15,2023-11-01,"ratios[2023Q2] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other +0.24; rev=2926",,1,2024-08-06,10.189228529839884,0.27776019801840945,-0.0265367819952973,8.12554560092172,8.642704757666618,9.506855033340578,10.466988727858293,11.427122422376009,12.29127269804997,12.808431854794867,1.4234963455539453,17.0,additive
pct_rev_seasonal,nodrift,full_sample,pd_cash_musd,2024Q2,2023-11-01,2,306.24826629681,15,2023-11-01,"ratios[2023Q2] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other +0.24; rev=2926",,1,2024-08-06,280.0,26.248266296810016,-0.08570910984805602,225.308673515862,243.18596084704578,273.0581241338412,306.24826629681,339.43840845977877,369.3105717465743,387.187859077758,49.20777840333384,17.0,relative
pct_rev_seasonal,nodrift,full_sample,sm_cash_pct_rev,2024Q2,2023-11-01,2,18.115942028985508,15,2023-11-01,"ratios[2023Q2] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other +0.24; rev=2926",,1,2024-08-06,19.17758369723435,-1.0616416682488428,0.05860262008733619,14.619150078384413,15.391493406172701,16.68204524291107,18.115942028985508,19.549838815059946,20.840390651798316,21.6127339795866,2.1258985561420167,17.0,additive
pct_rev_seasonal,nodrift,full_sample,sm_cash_musd,2024Q2,2023-11-01,2,530.0450762829404,15,2023-11-01,"ratios[2023Q2] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other +0.24; rev=2926",,1,2024-08-06,527.0,3.0450762829403857,-0.005744938344290795,384.7123177003064,416.81225043467117,470.44983058719663,530.0450762829404,589.6403219786843,643.2779021312095,675.3778348655744,88.35604348089615,17.0,relative
pct_rev_seasonal,nodrift,full_sample,ga_cash_pct_rev,2024Q2,2023-11-01,2,8.816425120772946,15,2023-11-01,"ratios[2023Q2] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other +0.24; rev=2926",,1,2024-08-06,8.806404657933042,0.010020462839904098,-0.001136567565950819,-7.887320353202414,-4.197931179310901,1.9668763661146897,8.816425120772946,15.665973875431202,21.830781420856795,25.520170594748308,10.155156179418613,17.0,additive
pct_rev_seasonal,nodrift,full_sample,ga_cash_musd,2024Q2,2023-11-01,2,257.9552704576976,15,2023-11-01,"ratios[2023Q2] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other +0.24; rev=2926",,1,2024-08-06,242.0,15.955270457697623,-0.06185285700651788,-148.6146451609037,-58.814746841675586,91.23694590314265,257.9552704576976,424.67359501225263,574.7252877570708,664.525186076299,247.17695785012017,17.0,relative
pct_rev_seasonal,nodrift,full_sample,ga_cash_ex_reserves_musd,2024Q2,2023-11-01,2,257.9552704576976,15,2023-11-01,"ratios[2023Q2] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other +0.24; rev=2926",,1,2024-08-06,242.0,15.955270457697623,-0.06185285700651788,203.05673153332253,215.18227999103905,235.44353980974978,257.9552704576976,280.46700110564547,300.72826092435616,312.8538093820727,33.37594180104802,17.0,relative
pct_rev_seasonal,nodrift,full_sample,total_cash_costs_pct_rev,2024Q2,2023-11-01,2,67.02898550724638,15,2023-11-01,"ratios[2023Q2] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other +0.24; rev=2926",,1,2024-08-06,67.46724890829694,-0.4382634010505626,0.006538416145402959,58.908282244616856,60.70191797429255,63.69900463522251,67.02898550724638,70.35896637927024,73.3560530402002,75.1496887698759,4.937037028443808,17.0,additive
pct_rev_seasonal,nodrift,full_sample,total_cash_costs_musd,2024Q2,2023-11-01,2,1961.1667822468794,15,2023-11-01,"ratios[2023Q2] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other +0.24; rev=2926",,1,2024-08-06,1854.0,107.1667822468794,-0.05464440006683169,1561.4067544022757,1649.7025393914755,1797.2409247108396,1961.1667822468794,2125.0926397829194,2272.6310251022833,2360.9268100914833,243.03684005336592,17.0,relative
pct_rev_seasonal,nodrift,full_sample,adj_ebitda_margin_pct,2024Q2,2023-11-01,2,32.971014492753625,15,2023-11-01,"ratios[2023Q2] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other +0.24; rev=2926",,1,2024-08-06,32.532751091703055,0.4382634010505697,-0.01329238447142389,24.850311230124106,26.6439469597998,29.641033620729754,32.971014492753625,36.30099536477749,39.29808202570745,41.091717755383144,4.937037028443808,17.0,additive
pct_rev_seasonal,nodrift,full_sample,adj_ebitda_musd,2024Q2,2023-11-01,2,964.6820388349515,15,2023-11-01,"ratios[2023Q2] + drift cor +0.00, ops +0.00, pd +0.00, sm +0.00, ga +0.00; other +0.24; rev=2926",,1,2024-08-06,894.0,70.68203883495153,-0.07326977800925405,510.39568972284616,610.734810722516,778.3970824659106,964.6820388349515,1150.9669952039926,1318.6292669473871,1418.968387947057,276.18648958695957,17.0,relative
pct_rev_seasonal,oracle_drift_k4_rw_revknown,PIT,cor_cash_pct_rev,2023Q4,2023-11-01,0,17.37916505067886,15,2023-11-01,"ratios[2022Q4] + drift cor -0.76, ops -0.27, pd -1.19, sm +0.03, ga -0.20; other -0.58; rev=2218",,6,2024-02-13,17.31289449954914,0.06627055112971902,-0.003813218352922587,13.714400858872807,14.523844546528371,15.87638945791073,17.37916505067886,18.881940643446992,20.23448555482935,21.043929242484914,2.228018427754103,8.0,additive
pct_rev_seasonal,oracle_drift_k4_rw_revknown,PIT,cor_cash_musd,2023Q4,2023-11-01,0,385.4698808240571,15,2023-11-01,"ratios[2022Q4] + drift cor -0.76, ops -0.27, pd -1.19, sm +0.03, ga -0.20; other -0.58; rev=2218",,6,2024-02-13,384.0,1.4698808240570997,-0.003813218352922365,272.0044441915069,297.06577873921157,338.9421699346577,385.4698808240571,431.9975917134565,473.8739829089026,498.9353174566073,68.98208738661081,8.0,relative
pct_rev_seasonal,oracle_drift_k4_rw_revknown,PIT,ops_cash_pct_rev,2023Q4,2023-11-01,0,12.508519806530076,15,2023-11-01,"ratios[2022Q4] + drift cor -0.76, ops -0.27, pd -1.19, sm +0.03, ga -0.20; other -0.58; rev=2218",,6,2024-02-13,11.45175834084761,1.0567614656824666,-0.08448333472125003,7.825381516369302,8.859755497610527,10.588149067330292,12.508519806530076,14.42889054572986,16.157284115449627,17.19165809669085,2.8471459182908436,8.0,additive
pct_rev_seasonal,oracle_drift_k4_rw_revknown,PIT,ops_cash_musd,2023Q4,2023-11-01,0,277.4389693088371,15,2023-11-01,"ratios[2022Q4] + drift cor -0.76, ops -0.27, pd -1.19, sm +0.03, ga -0.20; other -0.58; rev=2218",,6,2024-02-13,254.0,23.438969308837102,-0.08448333472125003,-12.375658697901903,51.63626920589352,158.59739408020866,277.4389693088371,396.2805445374655,503.24166941178066,567.2535973155761,176.19478308466492,8.0,relative
pct_rev_seasonal,oracle_drift_k4_rw_revknown,PIT,pd_cash_pct_rev,2023Q4,2023-11-01,0,11.906408986288646,15,2023-11-01,"ratios[2022Q4] + drift cor -0.76, ops -0.27, pd -1.19, sm +0.03, ga -0.20; other -0.58; rev=2218",,6,2024-02-13,11.406672678088368,0.49973630820027815,-0.04197204285320377,6.332918925647512,7.563946656676963,9.620940019855748,11.906408986288646,14.191877952721544,16.24887131590033,17.47989904692978,3.3884413599591183,8.0,additive
pct_rev_seasonal,oracle_drift_k4_rw_revknown,PIT,pd_cash_musd,2023Q4,2023-11-01,0,264.0841513158822,15,2023-11-01,"ratios[2022Q4] + drift cor -0.76, ops -0.27, pd -1.19, sm +0.03, ga -0.20; other -0.58; rev=2218",,6,2024-02-13,253.0,11.084151315882195,-0.041972042853203884,-191.55161938503232,-90.9144489803038,77.24585025073469,264.0841513158822,450.9224523810297,619.0827516120681,719.7199220167967,277.00687966100526,7.0,relative
pct_rev_seasonal,oracle_drift_k4_rw_revknown,PIT,sm_cash_pct_rev,2023Q4,2023-11-01,0,19.5843858089033,15,2023-11-01,"ratios[2022Q4] + drift cor -0.76, ops -0.27, pd -1.19, sm +0.03, ga -0.20; other -0.58; rev=2218",,6,2024-02-13,17.628494138863843,1.9558916700394562,-0.0998699519670555,15.413564166192504,16.33478176010424,17.874095968026527,19.5843858089033,21.29467564978007,22.83398985770236,23.755207451614094,2.535679512371496,8.0,additive
pct_rev_seasonal,oracle_drift_k4_rw_revknown,PIT,sm_cash_musd,2023Q4,2023-11-01,0,434.3816772414752,15,2023-11-01,"ratios[2022Q4] + drift cor -0.76, ops -0.27, pd -1.19, sm +0.03, ga -0.20; other -0.58; rev=2218",,6,2024-02-13,391.0,43.38167724147519,-0.09986995196705561,320.5284978853113,345.67547393234224,387.69496831814416,434.3816772414752,481.0683861648062,523.0878805506081,548.234856597639,69.21781822445583,8.0,relative
pct_rev_seasonal,oracle_drift_k4_rw_revknown,PIT,ga_cash_pct_rev,2023Q4,2023-11-01,0,10.210510527190147,15,2023-11-01,"ratios[2022Q4] + drift cor -0.76, ops -0.27, pd -1.19, sm +0.03, ga -0.20; other -0.58; rev=2218",,6,2024-02-13,51.487826871055006,-41.27731634386486,4.042630016779784,4.639666083461742,5.870109471871073,7.926126424152596,10.210510527190147,12.494894630227698,14.55091158250922,15.781354970918553,3.386832939082403,8.0,additive
pct_rev_seasonal,oracle_drift_k4_rw_revknown,PIT,ga_cash_musd,2023Q4,2023-11-01,0,226.46912349307746,15,2023-11-01,"ratios[2022Q4] + drift cor -0.76, ops -0.27, pd -1.19, sm +0.03, ga -0.20; other -0.58; rev=2218",,6,2024-02-13,1142.0,-915.5308765069226,4.042630016779783,-901.9535980548742,-652.7166482379296,-236.2526330823576,226.46912349307746,689.1908800685125,1105.6548952240846,1354.891845041029,686.0323028495491,8.0,relative
pct_rev_seasonal,oracle_drift_k4_rw_revknown,PIT,ga_cash_ex_reserves_musd,2023Q4,2023-11-01,0,226.46912349307746,15,2023-11-01,"ratios[2022Q4] + drift cor -0.76, ops -0.27, pd -1.19, sm +0.03, ga -0.20; other -0.58; rev=2218",,6,2024-02-13,211.0,15.469123493077461,-0.06830566239883162,-884.4893656480883,-639.1097752522572,-229.09123856043223,226.46912349307746,682.0294855465871,1092.0480222384122,1337.4276126342431,675.4148034437487,8.0,relative
pct_rev_seasonal,oracle_drift_k4_rw_revknown,PIT,total_cash_costs_pct_rev,2023Q4,2023-11-01,0,71.01065158863415,15,2023-11-01,"ratios[2022Q4] + drift cor -0.76, ops -0.27, pd -1.19, sm +0.03, ga -0.20; other -0.58; rev=2218",,6,2024-02-13,66.72678088367898,4.283870704955163,-0.06032715668871336,48.81050341160846,53.71389387997467,61.907244359633445,71.01065158863415,80.11405881763486,88.30740929729362,93.21079976565983,13.496731753676375,8.0,additive
pct_rev_seasonal,oracle_drift_k4_rw_revknown,PIT,total_cash_costs_musd,2023Q4,2023-11-01,0,1575.0162522359053,15,2023-11-01,"ratios[2022Q4] + drift cor -0.76, ops -0.27, pd -1.19, sm +0.03, ga -0.20; other -0.58; rev=2218",,6,2024-02-13,1480.0,95.01625223590531,-0.060327156688713246,572.4173439426567,793.8633402179001,1163.8898905213327,1575.0162522359053,1986.1426139504779,2356.1691642539104,2577.615160529154,609.5368559641618,8.0,relative
pct_rev_seasonal,oracle_drift_k4_rw_revknown,PIT,adj_ebitda_margin_pct,2023Q4,2023-11-01,0,28.989348411365853,15,2023-11-01,"ratios[2022Q4] + drift cor -0.76, ops -0.27, pd -1.19, sm +0.03, ga -0.20; other -0.58; rev=2218",,6,2024-02-13,33.27321911632101,-4.283870704955156,0.14777395628787504,6.789200234340157,11.692590702706369,19.88594118236515,28.989348411365853,38.092755640366555,46.28610612002534,51.18949658839155,13.496731753676379,8.0,additive
pct_rev_seasonal,oracle_drift_k4_rw_revknown,PIT,adj_ebitda_musd,2023Q4,2023-11-01,0,642.9837477640947,15,2023-11-01,"ratios[2022Q4] + drift cor -0.76, ops -0.27, pd -1.19, sm +0.03, ga -0.20; other -0.58; rev=2218",,6,2024-02-13,738.0,-95.01625223590531,0.14777395628787482,395.6358282597129,450.26805058528896,541.5560986989094,642.9837477640947,744.41139682928,835.6994449429004,890.3316672684764,150.3768575218512,8.0,relative
pct_rev_seasonal,oracle_drift_k4_rw_revknown,PIT,cor_cash_pct_rev,2024Q1,2023-11-01,1,22.78271802427275,15,2023-11-01,"ratios[2023Q1] + drift cor -0.76, ops -0.27, pd -1.19, sm +0.03, ga -0.20; other -1.27; rev=2142",,6,2024-05-08,22.40896358543417,0.3737544388385814,-0.01640517336168501,17.96150871125939,19.02637871135663,20.805729791463058,22.78271802427275,24.759706257082442,26.53905733718887,27.60392733728611,2.9310871399231186,7.0,additive
pct_rev_seasonal,oracle_drift_k4_rw_revknown,PIT,cor_cash_musd,2024Q1,2023-11-01,1,488.0058200799223,15,2023-11-01,"ratios[2023Q1] + drift cor -0.76, ops -0.27, pd -1.19, sm +0.03, ga -0.20; other -1.27; rev=2142",,6,2024-05-08,480.0,8.005820079922273,-0.01640517336168479,62.67073707562477,156.61533488796442,313.5926387581887,488.0058200799223,662.4190014016558,819.3963052718802,913.3409030842198,258.5853695642221,7.0,relative
pct_rev_seasonal,oracle_drift_k4_rw_revknown,PIT,ops_cash_pct_rev,2024Q1,2023-11-01,1,14.418963216801702,15,2023-11-01,"ratios[2023Q1] + drift cor -0.76, ops -0.27, pd -1.19, sm +0.03, ga -0.20; other -1.27; rev=2142",,6,2024-05-08,12.418300653594772,2.00066256320693,-0.13875217885816216,8.104077937702552,9.498859091388951,11.829477243930901,14.418963216801702,17.008449189672504,19.339067342214452,20.73384849590085,3.8391776481673863,7.0,additive
pct_rev_seasonal,oracle_drift_k4_rw_revknown,PIT,ops_cash_musd,2024Q1,2023-11-01,1,308.8541921038925,15,2023-11-01,"ratios[2023Q1] + drift cor -0.76, ops -0.27, pd -1.19, sm +0.03, ga -0.20; other -1.27; rev=2142",,6,2024-05-08,266.0,42.8541921038925,-0.13875217885816227,-357.60143958404683,-210.4000711089718,35.566961454017736,308.8541921038925,582.1414227537672,828.1084553167567,975.3098237918318,405.17625445075646,6.0,relative
pct_rev_seasonal,oracle_drift_k4_rw_revknown,PIT,pd_cash_pct_rev,2024Q1,2023-11-01,1,13.72141698551128,15,2023-11-01,"ratios[2023Q1] + drift cor -0.76, ops -0.27, pd -1.19, sm +0.03, ga -0.20; other -1.27; rev=2142",,6,2024-05-08,13.53874883286648,0.18266815264479952,-0.013312630381955626,6.273405535839693,7.918462499396185,10.66728055669289,13.72141698551128,16.775553414329668,19.524371471626374,21.169428435182866,4.52806944498492,7.0,additive
