country,region,q,n_cur,n_prior,n_mkts,stays_yoy_pct,quarter
italy,EMEA,2024Q3,1514964.0,1409973.0,10,7.4463128017345115,3Q24
italy,EMEA,2024Q4,996183.0,883818.0,10,12.713590354575267,4Q24
italy,EMEA,2025Q1,765012.0,702789.0,10,8.853724233020156,1Q25
italy,EMEA,2025Q2,1688517.0,1592127.0,10,6.05416527701621,2Q25
italy,EMEA,2025Q3,1596960.0,1550441.0,10,3.0003721521812077,3Q25
italy,EMEA,2025Q4,803534.0,743616.0,10,8.057653412513988,4Q25
italy,EMEA,2026Q1,638028.0,569428.0,10,12.047177167262578,1Q26
italy,EMEA,2026Q2,1317652.0,1264924.0,10,4.168471781703875,2Q26
italy,EMEA,2026Q3,221763.0,209780.0,3,5.7121746591667355,3Q26
latvia,EMEA,2016Q1,792.0,444.0,1,78.37837837837837,1Q16
latvia,EMEA,2016Q2,1452.0,1014.0,1,43.19526627218935,2Q16
latvia,EMEA,2016Q3,2334.0,1320.0,1,76.81818181818181,3Q16
latvia,EMEA,2016Q4,1518.0,792.0,1,91.66666666666667,4Q16
latvia,EMEA,2017Q1,1689.0,909.0,1,85.8085808580858,1Q17
latvia,EMEA,2017Q2,3153.0,1668.0,1,89.02877697841727,2Q17
latvia,EMEA,2017Q3,4629.0,2736.0,1,69.18859649122805,3Q17
latvia,EMEA,2017Q4,2952.0,1713.0,1,72.3292469352014,4Q17
latvia,EMEA,2018Q1,3096.0,1926.0,1,60.747663551401864,1Q18
latvia,EMEA,2018Q2,5121.0,3651.0,1,40.26294165981923,2Q18
latvia,EMEA,2018Q3,8655.0,5409.0,1,60.011092623405425,3Q18
latvia,EMEA,2018Q4,4881.0,3273.0,1,49.12923923006416,4Q18
latvia,EMEA,2019Q1,4593.0,3567.0,1,28.763666947014286,1Q19
latvia,EMEA,2019Q2,8409.0,5949.0,1,41.351487644982356,2Q19
latvia,EMEA,2019Q3,13335.0,9768.0,1,36.51719901719901,3Q19
latvia,EMEA,2019Q4,8493.0,5436.0,1,56.23620309050772,4Q19
latvia,EMEA,2020Q1,6996.0,5064.0,1,38.15165876777251,1Q20
latvia,EMEA,2020Q2,2130.0,9219.0,1,-76.89554181581516,2Q20
latvia,EMEA,2020Q3,7206.0,14886.0,1,-51.59209995969367,3Q20
latvia,EMEA,2020Q4,2610.0,9300.0,1,-71.93548387096774,4Q20
latvia,EMEA,2021Q1,2562.0,7602.0,1,-66.29834254143645,1Q21
latvia,EMEA,2021Q2,3036.0,2190.0,1,38.63013698630138,2Q21
latvia,EMEA,2021Q3,9420.0,7812.0,1,20.583717357910913,3Q21
latvia,EMEA,2021Q4,6795.0,2886.0,1,135.44698544698542,4Q21
latvia,EMEA,2022Q1,7485.0,2997.0,1,149.74974974974975,1Q22
latvia,EMEA,2022Q2,12192.0,3444.0,1,254.00696864111495,2Q22
latvia,EMEA,2022Q3,17649.0,10701.0,1,64.92851135407906,3Q22
latvia,EMEA,2022Q4,13182.0,7899.0,1,66.8818837827573,4Q22
latvia,EMEA,2023Q1,12978.0,8754.0,1,48.25222755311857,1Q23
latvia,EMEA,2023Q2,20418.0,13818.0,1,47.76378636561007,2Q23
latvia,EMEA,2023Q3,27042.0,20283.0,1,33.323472859044514,3Q23
latvia,EMEA,2023Q4,16968.0,15105.0,1,12.33366434955312,4Q23
latvia,EMEA,2024Q1,15420.0,14820.0,1,4.048582995951411,1Q24
latvia,EMEA,2024Q2,22887.0,23526.0,1,-2.7161438408569216,2Q24
latvia,EMEA,2024Q3,34980.0,31068.0,1,12.591734260332178,3Q24
latvia,EMEA,2024Q4,22992.0,19245.0,1,19.469992205767728,4Q24
latvia,EMEA,2025Q1,19461.0,17409.0,1,11.78700672066173,1Q25
latvia,EMEA,2025Q2,30993.0,26079.0,1,18.842747037846543,2Q25
latvia,EMEA,2025Q3,42338.0,36997.0,1,14.436305646403769,3Q25
latvia,EMEA,2025Q4,18042.0,17064.0,1,5.731364275668072,4Q25
latvia,EMEA,2026Q1,15052.0,14344.0,1,4.935861684327936,1Q26
latvia,EMEA,2026Q2,24094.0,23314.0,1,3.345629235652403,2Q26
malta,EMEA,2016Q1,2040.0,1005.0,1,102.98507462686568,1Q16
malta,EMEA,2016Q2,5592.0,3072.0,1,82.03125,2Q16
malta,EMEA,2016Q3,7713.0,4566.0,1,68.92247043363994,3Q16
malta,EMEA,2016Q4,5385.0,3000.0,1,79.5,4Q16
malta,EMEA,2017Q1,4518.0,2289.0,1,97.37876802096986,1Q17
malta,EMEA,2017Q2,9948.0,6441.0,1,54.448067070330694,2Q17
malta,EMEA,2017Q3,12519.0,8964.0,1,39.65863453815261,3Q17
malta,EMEA,2017Q4,8274.0,6060.0,1,36.534653465346544,4Q17
malta,EMEA,2018Q1,7476.0,5013.0,1,49.13225613405145,1Q18
malta,EMEA,2018Q2,15906.0,11217.0,1,41.80262102166354,2Q18
malta,EMEA,2018Q3,19179.0,14418.0,1,33.021223470661674,3Q18
malta,EMEA,2018Q4,12660.0,9396.0,1,34.738186462324386,4Q18
malta,EMEA,2019Q1,9672.0,8460.0,1,14.326241134751783,1Q19
malta,EMEA,2019Q2,20949.0,18741.0,1,11.781655194493368,2Q19
malta,EMEA,2019Q3,26022.0,22617.0,1,15.055047088473273,3Q19
malta,EMEA,2019Q4,17004.0,14508.0,1,17.204301075268823,4Q19
malta,EMEA,2020Q1,10701.0,10851.0,1,-1.3823610727121904,1Q20
malta,EMEA,2020Q2,840.0,24039.0,1,-96.50567827280669,2Q20
malta,EMEA,2020Q3,10356.0,29955.0,1,-65.42814221331999,3Q20
malta,EMEA,2020Q4,4398.0,19596.0,1,-77.5566442131047,4Q20
malta,EMEA,2021Q1,2574.0,11880.0,1,-78.33333333333333,1Q21
malta,EMEA,2021Q2,6363.0,948.0,1,571.2025316455696,2Q21
malta,EMEA,2021Q3,24747.0,12306.0,1,101.09702584105315,3Q21
malta,EMEA,2021Q4,17832.0,5202.0,1,242.79123414071512,4Q21
malta,EMEA,2022Q1,12276.0,2997.0,1,309.60960960960955,1Q22
malta,EMEA,2022Q2,31245.0,7296.0,1,328.24835526315786,2Q22
malta,EMEA,2022Q3,40839.0,29028.0,1,40.68830095080611,3Q22
malta,EMEA,2022Q4,23700.0,20556.0,1,15.294804436660826,4Q22
malta,EMEA,2023Q1,20271.0,13725.0,1,47.69398907103826,1Q23
malta,EMEA,2023Q2,47400.0,36039.0,1,31.524182136019306,2Q23
malta,EMEA,2023Q3,54705.0,48192.0,1,13.51469123505975,3Q23
malta,EMEA,2023Q4,34575.0,27108.0,1,27.545374059318274,4Q23
malta,EMEA,2024Q1,28677.0,22809.0,1,25.72668683414441,1Q24
malta,EMEA,2024Q2,59841.0,55917.0,1,7.017543859649122,2Q24
malta,EMEA,2024Q3,70041.0,65814.0,1,6.42264563770627,3Q24
malta,EMEA,2024Q4,44733.0,41037.0,1,9.00650632356166,4Q24
malta,EMEA,2025Q1,37380.0,33819.0,1,10.529583961678357,1Q25
malta,EMEA,2025Q2,76326.0,73476.0,1,3.8788175730850805,2Q25
malta,EMEA,2025Q3,79035.0,78833.0,1,0.2562378699275669,3Q25
malta,EMEA,2025Q4,40426.0,36278.0,1,11.433926897844415,4Q25
malta,EMEA,2026Q1,32860.0,30668.0,1,7.147515325420639,1Q26
malta,EMEA,2026Q2,69430.0,64074.0,1,8.35908480819052,2Q26
mexico,LatAm,2016Q1,6180.0,2238.0,1,176.13941018766758,1Q16
mexico,LatAm,2016Q2,6870.0,2388.0,1,187.68844221105527,2Q16
mexico,LatAm,2016Q3,8550.0,3102.0,1,175.6286266924565,3Q16
mexico,LatAm,2016Q4,12441.0,4848.0,1,156.62128712871288,4Q16
mexico,LatAm,2017Q1,15282.0,6783.0,1,125.29854046881911,1Q17
mexico,LatAm,2017Q2,16644.0,7524.0,1,121.21212121212119,2Q17
mexico,LatAm,2017Q3,19344.0,9477.0,1,104.11522633744856,3Q17
mexico,LatAm,2017Q4,23757.0,13689.0,1,73.54810431733509,4Q17
mexico,LatAm,2018Q1,32211.0,17232.0,1,86.92548746518105,1Q18
mexico,LatAm,2018Q2,33954.0,18675.0,1,81.81526104417671,2Q18
mexico,LatAm,2018Q3,37962.0,21735.0,1,74.65838509316771,3Q18
mexico,LatAm,2018Q4,47721.0,26403.0,1,80.74082490626064,4Q18
mexico,LatAm,2019Q1,53796.0,35571.0,1,51.23555705490428,1Q19
mexico,LatAm,2019Q2,54132.0,37671.0,1,43.69674285259217,2Q19
mexico,LatAm,2019Q3,61650.0,42642.0,1,44.575770367243564,3Q19
mexico,LatAm,2019Q4,78243.0,53544.0,1,46.12841774988794,4Q19
mexico,LatAm,2020Q1,73656.0,60192.0,1,22.36842105263157,1Q20
mexico,LatAm,2020Q2,9834.0,60855.0,1,-83.84027606605866,2Q20
mexico,LatAm,2020Q3,32511.0,68997.0,1,-52.88056002434889,3Q20
mexico,LatAm,2020Q4,45183.0,86643.0,1,-47.85152868667982,4Q20
mexico,LatAm,2021Q1,40857.0,80952.0,1,-49.529350726356355,1Q21
mexico,LatAm,2021Q2,58263.0,10647.0,1,447.2245703014933,2Q21
mexico,LatAm,2021Q3,71049.0,35307.0,1,101.2320503016399,3Q21
mexico,LatAm,2021Q4,98721.0,49338.0,1,100.09120758847136,4Q21
mexico,LatAm,2022Q1,104214.0,44487.0,1,134.2571987322139,1Q22
mexico,LatAm,2022Q2,121260.0,64938.0,1,86.73195971542087,2Q22
mexico,LatAm,2022Q3,119793.0,79824.0,1,50.07140709561033,3Q22
mexico,LatAm,2022Q4,158409.0,110730.0,1,43.05879165537794,4Q22
mexico,LatAm,2023Q1,152409.0,117237.0,1,30.000767675733762,1Q23
mexico,LatAm,2023Q2,155100.0,136803.0,1,13.374706695028626,2Q23
mexico,LatAm,2023Q3,170574.0,135348.0,1,26.026243461299757,3Q23
mexico,LatAm,2023Q4,208251.0,178947.0,1,16.375798420761445,4Q23
mexico,LatAm,2024Q1,210063.0,169932.0,1,23.6159169550173,1Q24
mexico,LatAm,2024Q2,203490.0,173994.0,1,16.9523087003,2Q24
mexico,LatAm,2024Q3,238836.0,193194.0,1,23.624957296810468,3Q24
mexico,LatAm,2024Q4,279468.0,234786.0,1,19.03094733076078,4Q24
mexico,LatAm,2025Q1,285684.0,235671.0,1,21.22153340886235,1Q25
mexico,LatAm,2025Q2,282972.0,229428.0,1,23.338040692504848,2Q25
mexico,LatAm,2025Q3,268246.0,239645.0,1,11.934736798180644,3Q25
mexico,LatAm,2025Q4,261758.0,212402.0,1,23.237069330797254,4Q25
mexico,LatAm,2026Q1,233798.0,216876.0,1,7.802615319353001,1Q26
mexico,LatAm,2026Q2,267596.0,215740.0,1,24.036340038935755,2Q26
new-zealand,APAC,2016Q1,29916.0,8154.0,1,266.8874172185431,1Q16
new-zealand,APAC,2016Q2,15924.0,4596.0,1,246.47519582245428,2Q16
new-zealand,APAC,2016Q3,19224.0,5517.0,1,248.45024469820552,3Q16
new-zealand,APAC,2016Q4,43314.0,14514.0,1,198.42910293509718,4Q16
new-zealand,APAC,2017Q1,74838.0,31149.0,1,140.25811422517575,1Q17
new-zealand,APAC,2017Q2,45456.0,16824.0,1,170.1854493580599,2Q17
new-zealand,APAC,2017Q3,44229.0,20100.0,1,120.04477611940301,3Q17
new-zealand,APAC,2017Q4,81861.0,45423.0,1,80.21927217488938,4Q17
new-zealand,APAC,2018Q1,134703.0,78153.0,1,72.35806686883421,1Q18
new-zealand,APAC,2018Q2,77247.0,46983.0,1,64.41478832769299,2Q18
new-zealand,APAC,2018Q3,79830.0,46107.0,1,73.14073784891666,3Q18
new-zealand,APAC,2018Q4,148419.0,85641.0,1,73.30367464181874,4Q18
new-zealand,APAC,2019Q1,209484.0,141180.0,1,48.380790480238,1Q19
new-zealand,APAC,2019Q2,122196.0,81018.0,1,50.82574242760869,2Q19
new-zealand,APAC,2019Q3,113319.0,84936.0,1,33.41692568522181,3Q19
new-zealand,APAC,2019Q4,198279.0,156978.0,1,26.310056186217178,4Q19
new-zealand,APAC,2020Q1,250956.0,220872.0,1,13.620558513528191,1Q20
new-zealand,APAC,2020Q2,50865.0,129621.0,1,-60.75867336311246,2Q20
new-zealand,APAC,2020Q3,130218.0,121134.0,1,7.499133191341811,3Q20
new-zealand,APAC,2020Q4,166815.0,211398.0,1,-21.08960349672182,4Q20
new-zealand,APAC,2021Q1,195012.0,266526.0,1,-26.831903829269944,1Q21
new-zealand,APAC,2021Q2,182319.0,54717.0,1,233.203574757388,2Q21
new-zealand,APAC,2021Q3,124209.0,139965.0,1,-11.257099989283038,3Q21
new-zealand,APAC,2021Q4,133773.0,179475.0,1,-25.46427078980359,4Q21
new-zealand,APAC,2022Q1,209070.0,209676.0,1,-0.28901734104046506,1Q22
new-zealand,APAC,2022Q2,205635.0,198561.0,1,3.5626331454817306,2Q22
new-zealand,APAC,2022Q3,234507.0,135558.0,1,72.99384765192758,3Q22
new-zealand,APAC,2022Q4,337077.0,144663.0,1,133.0084403060907,4Q22
new-zealand,APAC,2023Q1,452217.0,227250.0,1,98.99537953795378,1Q23
new-zealand,APAC,2023Q2,295296.0,224793.0,1,31.36352110608427,2Q23
new-zealand,APAC,2023Q3,309576.0,256770.0,1,20.565486622268956,3Q23
new-zealand,APAC,2023Q4,431214.0,367284.0,1,17.406148920181664,4Q23
new-zealand,APAC,2024Q1,622785.0,492504.0,1,26.452780078943515,1Q24
new-zealand,APAC,2024Q2,320163.0,325212.0,1,-1.552525737057675,2Q24
new-zealand,APAC,2024Q3,298095.0,342327.0,1,-12.920979063877525,3Q24
new-zealand,APAC,2024Q4,496437.0,475599.0,1,4.381422164470483,4Q24
new-zealand,APAC,2025Q1,658230.0,688365.0,1,-4.377764703318732,1Q25
new-zealand,APAC,2025Q2,384834.0,356436.0,1,7.967208699457973,2Q25
new-zealand,APAC,2025Q3,322193.0,294923.0,1,9.246481284945563,3Q25
new-zealand,APAC,2025Q4,395016.0,370992.0,1,6.475611333937126,4Q25
new-zealand,APAC,2026Q1,559104.0,493906.0,1,13.200487542163897,1Q26
new-zealand,APAC,2026Q2,301556.0,292694.0,1,3.0277354506754506,2Q26
norway,EMEA,2016Q1,1800.0,921.0,1,95.43973941368078,1Q16
norway,EMEA,2016Q2,3072.0,2055.0,1,49.4890510948905,2Q16
norway,EMEA,2016Q3,4731.0,2652.0,1,78.39366515837105,3Q16
norway,EMEA,2016Q4,2760.0,1779.0,1,55.14333895446881,4Q16
norway,EMEA,2017Q1,2745.0,1962.0,1,39.90825688073394,1Q17
norway,EMEA,2017Q2,5046.0,3390.0,1,48.8495575221239,2Q17
norway,EMEA,2017Q3,7140.0,5061.0,1,41.07883817427387,3Q17
norway,EMEA,2017Q4,3789.0,2874.0,1,31.83716075156575,4Q17
norway,EMEA,2018Q1,3870.0,2952.0,1,31.09756097560976,1Q18
norway,EMEA,2018Q2,6906.0,5433.0,1,27.112092766427388,2Q18
norway,EMEA,2018Q3,9969.0,7476.0,1,33.34670947030498,3Q18
norway,EMEA,2018Q4,5205.0,4041.0,1,28.804751299183362,4Q18
norway,EMEA,2019Q1,4815.0,4266.0,1,12.869198312236296,1Q19
norway,EMEA,2019Q2,8493.0,7449.0,1,14.015304067660095,2Q19
norway,EMEA,2019Q3,11631.0,10788.0,1,7.814238042269195,3Q19
norway,EMEA,2019Q4,6504.0,5679.0,1,14.527205493924988,4Q19
norway,EMEA,2020Q1,4665.0,5331.0,1,-12.492965672481715,1Q20
norway,EMEA,2020Q2,1212.0,9168.0,1,-86.78010471204189,2Q20
norway,EMEA,2020Q3,3636.0,12474.0,1,-70.85137085137086,3Q20
norway,EMEA,2020Q4,1395.0,6993.0,1,-80.05148005148006,4Q20
norway,EMEA,2021Q1,1083.0,5067.0,1,-78.62640615748964,1Q21
norway,EMEA,2021Q2,1473.0,1338.0,1,10.089686098654704,2Q21
norway,EMEA,2021Q3,8124.0,4131.0,1,96.65940450254176,3Q21
norway,EMEA,2021Q4,6768.0,1542.0,1,338.9105058365759,4Q21
norway,EMEA,2022Q1,5721.0,1209.0,1,373.20099255583125,1Q22
norway,EMEA,2022Q2,15120.0,1626.0,1,829.8892988929889,2Q22
norway,EMEA,2022Q3,25485.0,9117.0,1,179.53274103323463,3Q22
norway,EMEA,2022Q4,14190.0,7521.0,1,88.67171918627844,4Q22
norway,EMEA,2023Q1,12288.0,6726.0,1,82.69402319357717,1Q23
norway,EMEA,2023Q2,28212.0,17550.0,1,60.75213675213676,2Q23
norway,EMEA,2023Q3,43986.0,29112.0,1,51.09233305853256,3Q23
norway,EMEA,2023Q4,23133.0,16689.0,1,38.61225957217329,4Q23
norway,EMEA,2024Q1,19914.0,14646.0,1,35.968865219172464,1Q24
norway,EMEA,2024Q2,39759.0,33948.0,1,17.117355956168257,2Q24
norway,EMEA,2024Q3,56778.0,53124.0,1,6.8782471199457795,3Q24
norway,EMEA,2024Q4,31182.0,28302.0,1,10.175959296162818,4Q24
norway,EMEA,2025Q1,26445.0,24636.0,1,7.342912810521196,1Q25
norway,EMEA,2025Q2,58152.0,50637.0,1,14.84092659517744,2Q25
norway,EMEA,2025Q3,75079.0,65493.0,1,14.636678729024478,3Q25
norway,EMEA,2025Q4,25298.0,26434.0,1,-4.29749564954226,4Q25
norway,EMEA,2026Q1,21022.0,22958.0,1,-8.43279031274501,1Q26
norway,EMEA,2026Q2,49378.0,51410.0,1,-3.952538416650453,2Q26
portugal,EMEA,2016Q1,30633.0,16410.0,2,86.672760511883,1Q16
portugal,EMEA,2016Q2,56247.0,34041.0,2,65.233101260245,2Q16
portugal,EMEA,2016Q3,81423.0,48474.0,2,67.97252135165243,3Q16
portugal,EMEA,2016Q4,58221.0,32835.0,2,77.31384193695752,4Q16
portugal,EMEA,2017Q1,54981.0,32637.0,2,68.46217483224561,1Q17
portugal,EMEA,2017Q2,107757.0,61185.0,2,76.11669526844815,2Q17
portugal,EMEA,2017Q3,135444.0,89571.0,2,51.21412064172557,3Q17
portugal,EMEA,2017Q4,90156.0,63531.0,2,41.90867450535958,4Q17
portugal,EMEA,2018Q1,83712.0,59643.0,2,40.35511292188523,1Q18
portugal,EMEA,2018Q2,152262.0,118839.0,2,28.1246055587812,2Q18
portugal,EMEA,2018Q3,186435.0,150465.0,2,23.90589173561959,3Q18
portugal,EMEA,2018Q4,127056.0,99393.0,2,27.831939875041513,4Q18
portugal,EMEA,2019Q1,116658.0,92136.0,2,26.61500390726752,1Q19
portugal,EMEA,2019Q2,211995.0,168864.0,2,25.54185616827742,2Q19
portugal,EMEA,2019Q3,240222.0,206931.0,2,16.08797135276976,3Q19
portugal,EMEA,2019Q4,163107.0,139854.0,2,16.626624908833488,4Q19
portugal,EMEA,2020Q1,113169.0,127878.0,2,-11.502369445878102,1Q20
portugal,EMEA,2020Q2,8769.0,233283.0,2,-96.24104628284101,2Q20
portugal,EMEA,2020Q3,81915.0,266598.0,2,-69.27396304548421,3Q20
portugal,EMEA,2020Q4,35553.0,178371.0,2,-80.06794826513278,4Q20
portugal,EMEA,2021Q1,16485.0,123075.0,2,-86.60572821450336,1Q21
portugal,EMEA,2021Q2,57699.0,9564.0,2,503.29360100376414,2Q21
portugal,EMEA,2021Q3,164724.0,89580.0,2,83.88479571332887,3Q21
portugal,EMEA,2021Q4,157452.0,38637.0,2,307.51611149934,4Q21
portugal,EMEA,2022Q1,149262.0,18078.0,2,725.6554928642549,1Q22
portugal,EMEA,2022Q2,302274.0,63699.0,2,374.5349220552913,2Q22
portugal,EMEA,2022Q3,361686.0,181635.0,2,99.12792138079114,3Q22
portugal,EMEA,2022Q4,248007.0,172830.0,2,43.49765665683041,4Q22
portugal,EMEA,2023Q1,224343.0,163635.0,2,37.0996424970208,1Q23
portugal,EMEA,2023Q2,380433.0,330429.0,2,15.133054302134497,2Q23
portugal,EMEA,2023Q3,410664.0,396237.0,2,3.641002733212706,3Q23
portugal,EMEA,2023Q4,287028.0,270999.0,2,5.914781973365213,4Q23
portugal,EMEA,2024Q1,255057.0,246252.0,2,3.575605477315924,1Q24
portugal,EMEA,2024Q2,427620.0,418692.0,2,2.1323550485798703,2Q24
portugal,EMEA,2024Q3,470565.0,453900.0,2,3.671513549239913,3Q24
portugal,EMEA,2024Q4,324432.0,315942.0,2,2.6872020813946795,4Q24
portugal,EMEA,2025Q1,271569.0,281370.0,2,-3.4833137861179253,1Q25
portugal,EMEA,2025Q2,478416.0,473940.0,2,0.9444233447271744,2Q25
portugal,EMEA,2025Q3,463691.0,466112.0,2,-0.5194030619250278,3Q25
portugal,EMEA,2025Q4,237808.0,239860.0,2,-0.8554990411073105,4Q25
portugal,EMEA,2026Q1,192596.0,201122.0,2,-4.239217987092414,1Q26
portugal,EMEA,2026Q2,349484.0,358814.0,2,-2.60023298979416,2Q26
singapore,APAC,2016Q1,816.0,294.0,1,177.55102040816325,1Q16
singapore,APAC,2016Q2,816.0,429.0,1,90.20979020979021,2Q16
singapore,APAC,2016Q3,1182.0,603.0,1,96.01990049751244,3Q16
singapore,APAC,2016Q4,1107.0,693.0,1,59.74025974025974,4Q16
singapore,APAC,2017Q1,1521.0,981.0,1,55.04587155963303,1Q17
singapore,APAC,2017Q2,1602.0,891.0,1,79.7979797979798,2Q17
singapore,APAC,2017Q3,1860.0,1347.0,1,38.08463251670378,3Q17
singapore,APAC,2017Q4,1608.0,1299.0,1,23.787528868360287,4Q17
singapore,APAC,2018Q1,1935.0,1683.0,1,14.973262032085554,1Q18
singapore,APAC,2018Q2,2283.0,1803.0,1,26.622296173044923,2Q18
singapore,APAC,2018Q3,2964.0,2274.0,1,30.343007915567277,3Q18
singapore,APAC,2018Q4,2637.0,1899.0,1,38.862559241706165,4Q18
singapore,APAC,2019Q1,3180.0,2313.0,1,37.48378728923476,1Q19
singapore,APAC,2019Q2,2892.0,2655.0,1,8.926553672316384,2Q19
singapore,APAC,2019Q3,3810.0,3459.0,1,10.147441457068517,3Q19
singapore,APAC,2019Q4,3864.0,3012.0,1,28.28685258964143,4Q19
singapore,APAC,2020Q1,3090.0,3678.0,1,-15.986949429037523,1Q20
singapore,APAC,2020Q2,915.0,3306.0,1,-72.32304900181488,2Q20
singapore,APAC,2020Q3,915.0,4482.0,1,-79.58500669344043,3Q20
singapore,APAC,2020Q4,918.0,4386.0,1,-79.06976744186046,4Q20
singapore,APAC,2021Q1,903.0,3639.0,1,-75.18549051937346,1Q21
singapore,APAC,2021Q2,705.0,1320.0,1,-46.59090909090909,2Q21
singapore,APAC,2021Q3,726.0,1095.0,1,-33.698630136986296,3Q21
singapore,APAC,2021Q4,966.0,1251.0,1,-22.781774580335735,4Q21
singapore,APAC,2022Q1,891.0,1155.0,1,-22.857142857142854,1Q22
singapore,APAC,2022Q2,1932.0,912.0,1,111.84210526315788,2Q22
singapore,APAC,2022Q3,2853.0,978.0,1,191.71779141104292,3Q22
singapore,APAC,2022Q4,2619.0,1164.0,1,125.0,4Q22
singapore,APAC,2023Q1,2871.0,1080.0,1,165.83333333333331,1Q23
singapore,APAC,2023Q2,3327.0,2247.0,1,48.06408544726302,2Q23
singapore,APAC,2023Q3,3183.0,3330.0,1,-4.414414414414414,3Q23
singapore,APAC,2023Q4,3195.0,3039.0,1,5.13326752221126,4Q23
singapore,APAC,2024Q1,4089.0,3339.0,1,22.461814914645096,1Q24
singapore,APAC,2024Q2,3720.0,3894.0,1,-4.46841294298922,2Q24
singapore,APAC,2024Q3,3825.0,3693.0,1,3.5743298131600376,3Q24
singapore,APAC,2024Q4,4053.0,3660.0,1,10.737704918032787,4Q24
singapore,APAC,2025Q1,4650.0,4695.0,1,-0.9584664536741228,1Q25
singapore,APAC,2025Q2,5406.0,4260.0,1,26.901408450704235,2Q25
singapore,APAC,2025Q3,5812.0,3949.0,1,47.176500379843,3Q25
singapore,APAC,2025Q4,4214.0,3170.0,1,32.93375394321767,4Q25
singapore,APAC,2026Q1,5322.0,3826.0,1,39.100888656560386,1Q26
singapore,APAC,2026Q2,4604.0,4054.0,1,13.566847557967442,2Q26
south-africa,EMEA,2016Q1,10062.0,4002.0,1,151.42428785607197,1Q16
south-africa,EMEA,2016Q2,5748.0,2802.0,1,105.13918629550321,2Q16
south-africa,EMEA,2016Q3,6438.0,2838.0,1,126.84989429175477,3Q16
south-africa,EMEA,2016Q4,13419.0,6468.0,1,107.4675324675325,4Q16
south-africa,EMEA,2017Q1,21027.0,11496.0,1,82.90709812108558,1Q17
south-africa,EMEA,2017Q2,13140.0,6483.0,1,102.68394261915779,2Q17
south-africa,EMEA,2017Q3,12006.0,7170.0,1,67.44769874476988,3Q17
south-africa,EMEA,2017Q4,21723.0,15357.0,1,41.45340886891971,4Q17
south-africa,EMEA,2018Q1,28950.0,24357.0,1,18.857002093853925,1Q18
south-africa,EMEA,2018Q2,15978.0,15150.0,1,5.46534653465347,2Q18
south-africa,EMEA,2018Q3,16953.0,13971.0,1,21.344213012669112,3Q18
south-africa,EMEA,2018Q4,31134.0,24897.0,1,25.05121098927581,4Q18
south-africa,EMEA,2019Q1,41115.0,33360.0,1,23.246402877697836,1Q19
south-africa,EMEA,2019Q2,26064.0,18282.0,1,42.566458811946184,2Q19
south-africa,EMEA,2019Q3,26052.0,19374.0,1,34.46887581294518,3Q19
south-africa,EMEA,2019Q4,41160.0,35427.0,1,16.182572614107894,4Q19
south-africa,EMEA,2020Q1,49026.0,46860.0,1,4.622279129321383,1Q20
south-africa,EMEA,2020Q2,2400.0,29496.0,1,-91.86330349877949,2Q20
south-africa,EMEA,2020Q3,9735.0,29355.0,1,-66.83699540112417,3Q20
south-africa,EMEA,2020Q4,22224.0,46056.0,1,-51.745700885878065,4Q20
south-africa,EMEA,2021Q1,25047.0,55932.0,1,-55.218837159407855,1Q21
south-africa,EMEA,2021Q2,24750.0,2646.0,1,835.3741496598639,2Q21
south-africa,EMEA,2021Q3,22008.0,10779.0,1,104.17478430281105,3Q21
south-africa,EMEA,2021Q4,43962.0,24786.0,1,77.36625514403292,4Q21
south-africa,EMEA,2022Q1,58362.0,28113.0,1,107.59790844093482,1Q22
south-africa,EMEA,2022Q2,44949.0,27870.0,1,61.28094725511302,2Q22
south-africa,EMEA,2022Q3,40521.0,25005.0,1,62.05158968206359,3Q22
south-africa,EMEA,2022Q4,66546.0,50049.0,1,32.96169753641431,4Q22
south-africa,EMEA,2023Q1,88791.0,66264.0,1,33.99583484244839,1Q23
south-africa,EMEA,2023Q2,56433.0,50919.0,1,10.828963648147049,2Q23
south-africa,EMEA,2023Q3,52137.0,46257.0,1,12.71158959725014,3Q23
south-africa,EMEA,2023Q4,90078.0,76125.0,1,18.32906403940886,4Q23
south-africa,EMEA,2024Q1,116574.0,102156.0,1,14.11370844590627,1Q24
south-africa,EMEA,2024Q2,71079.0,65034.0,1,9.295137927853126,2Q24
south-africa,EMEA,2024Q3,70563.0,60195.0,1,17.224021928731624,3Q24
south-africa,EMEA,2024Q4,117906.0,103545.0,1,13.869332174416925,4Q24
south-africa,EMEA,2025Q1,145704.0,135258.0,1,7.72301823182362,1Q25
south-africa,EMEA,2025Q2,95826.0,82170.0,1,16.619204089083617,2Q25
south-africa,EMEA,2025Q3,78330.0,70180.0,1,11.61299515531491,3Q25
south-africa,EMEA,2025Q4,105350.0,91320.0,1,15.363556723609296,4Q25
south-africa,EMEA,2026Q1,129252.0,113696.0,1,13.68209963411202,1Q26
south-africa,EMEA,2026Q2,80014.0,74234.0,1,7.7861896166177225,2Q26
spain,EMEA,2016Q1,46683.0,24054.0,9,94.07582938388626,1Q16
spain,EMEA,2016Q2,87768.0,54165.0,9,62.03821656050956,2Q16
spain,EMEA,2016Q3,108234.0,66753.0,9,62.141027369556426,3Q16
spain,EMEA,2016Q4,86898.0,53319.0,9,62.97755021662073,4Q16
