Property_ID,winner
ab-12595060,24661286.0
ab-12595083,59150939.0
ab-1259548,24663362.0
ab-12595555,47060183.0
ab-12597916,24730136.0
ab-12598517,24100102.0
ab-12598622,13080111.0
ab-12598929,24220045.0
ab-12598954,35440225.0
ab-1259928,48061189.0
ab-12599358,24620153.0
ab-12599544,48061782.0
ab-12599697,13100207.0
ab-12599738,24620153.0
ab-12599859,24940256.0
ab-12599893,35060895.0
ab-12600106,35060330.0
ab-12600341,12070123.0
ab-12600461,24663246.0
ab-12600532,46180112.0
ab-12600537,59170134.0
ab-126006,35204655.0
ab-12600642,59170639.0
ab-12600768,59153589.0
ab-12600842,35410149.0
ab-12600866,24230870.0
ab-12601044,35204826.0
ab-12601081,59153847.0
ab-12601179,35204822.0
ab-12601359,35202843.0
ab-12601422,35260102.0
ab-12601435,59310221.0
ab-12601445,24661767.0
ab-12601502,24230870.0
ab-12601512,59350283.0
ab-12601549,24661050.0
ab-12601552,24780130.0
ab-1260161,59153451.0
ab-1260163,59350355.0
ab-12601766,35201251.0
ab-12601776,24230869.0
ab-12601796,59350281.0
ab-12601854,24661834.0
ab-12601855,35061604.0
ab-12601905,24650024.0
ab-12601933,24780100.0
ab-12601937,24650025.0
ab-12601944,59153072.0
ab-12601988,48110110.0
ab-12602101,24230141.0
ab-12602222,35060679.0
ab-12602342,24662153.0
ab-12602442,59151063.0
ab-12602444,48150136.0
ab-12602468,35204826.0
ab-12602489,24661262.0
ab-1260254,24661841.0
ab-12602551,24230141.0
ab-12602712,12100117.0
ab-12602759,12090992.0
ab-12602825,35204589.0
ab-12602857,24230141.0
ab-12602993,59153124.0
ab-12603044,24770115.0
ab-12603114,24661885.0
ab-12603186,35580083.0
ab-12603557,24940262.0
ab-12603694,24661903.0
ab-12603697,35204694.0
ab-12603779,59153991.0
ab-12603855,59290175.0
ab-12603941,24661790.0
ab-12604,35201067.0
ab-12604005,24661849.0
ab-12604135,13100209.0
ab-12604168,59153847.0
ab-12604199,24661833.0
ab-12604259,24160050.0
ab-12604369,59150684.0
ab-12604420,59350307.0
ab-1260452,59150208.0
ab-12604640,59152897.0
ab-12604717,24661425.0
ab-12604736,59150831.0
ab-12604803,59350213.0
ab-12604841,35060280.0
ab-12604869,35204250.0
ab-12604921,24663243.0
ab-12605070,24661300.0
ab-12605151,59153849.0
ab-12605193,35203157.0
ab-12605384,24661870.0
ab-12605505,59153408.0
ab-12605543,35200902.0
ab-1260557,35202878.0
ab-1260561,59150850.0
ab-12605694,35210537.0
ab-1260582,47110105.0
ab-12605832,35204870.0
ab-12605997,24661051.0
ab-12606059,24662140.0
ab-12606061,24662150.0
ab-12606189,59153683.0
ab-1260643,24661961.0
ab-1260644,35200814.0
ab-12606475,35204615.0
ab-12606644,35202906.0
ab-12606939,35201024.0
ab-1260696,24662022.0
ab-12607067,35200221.0
ab-12607211,35201216.0
ab-12607252,24661859.0
ab-12607333,24661946.0
ab-12607432,24661271.0
ab-12607442,24661946.0
ab-12607480,24663437.0
ab-12607594,35203990.0
ab-12607747,24810175.0
ab-12607757,35061702.0
ab-12607760,48061813.0
ab-12607828,24663249.0
ab-12607904,24663350.0
ab-1260828,59150198.0
ab-12608341,35580125.0
ab-1260839,24820077.0
ab-12608437,24661425.0
ab-12608545,35310167.0
ab-12608680,35204896.0
ab-12608706,59153994.0
ab-12608756,59153839.0
ab-12608772,59030221.0
ab-12608958,59150244.0
ab-12608977,35310180.0
ab-12608999,24661256.0
ab-12609001,59153470.0
ab-12609006,24661645.0
ab-12609069,48060441.0
ab-12609156,24661278.0
ab-12609209,59010140.0
ab-12609494,35204190.0
ab-12609662,59151918.0
ab-12609685,12090936.0
ab-12609706,59030185.0
ab-12609707,59150346.0
ab-12609712,24370131.0
ab-1260977,59153237.0
ab-12609889,59153683.0
ab-12610013,24660175.0
ab-12610216,24230870.0
ab-12610235,59090450.0
ab-12610313,35204816.0
ab-12610652,24220046.0
ab-12610891,35204894.0
ab-12610893,35200674.0
ab-12611019,24450076.0
ab-12611098,35420177.0
ab-12611121,59153272.0
ab-12611170,59310178.0
ab-12611394,24661525.0
ab-12611703,59151322.0
ab-12612003,24663337.0
ab-12612118,12180023.0
ab-12612123,59170638.0
ab-12612244,48060903.0
ab-12612759,48060593.0
ab-12612899,59150720.0
ab-12613377,35204842.0
ab-1261382,35204900.0
ab-12613889,46110669.0
ab-12614903,59151418.0
ab-12615115,24661081.0
ab-12615120,24661945.0
ab-12615150,13070235.0
ab-12616807,12060156.0
ab-12618579,35431298.0
ab-12618623,24662980.0
ab-12618652,35204819.0
ab-12618944,24662116.0
ab-12619081,12100094.0
ab-12619275,35180518.0
ab-12619383,48060625.0
ab-12619682,35201441.0
ab-12619745,35061291.0
ab-12619787,35530251.0
ab-12620182,59350295.0
ab-12620257,24662008.0
ab-12620471,35204655.0
ab-1262069,24060048.0
ab-12620691,35200664.0
ab-12620781,24662016.0
ab-12621098,12150036.0
ab-12621202,24661104.0
ab-12621437,24661946.0
ab-12621526,59170468.0
ab-12621554,24662089.0
ab-12621579,24661866.0
ab-12621698,59153371.0
ab-12621974,35204821.0
ab-12622319,48060588.0
ab-12622484,59150178.0
ab-12622496,35201442.0
ab-12622501,59150879.0
ab-12622621,24661421.0
ab-12622930,35201411.0
ab-12623011,59310184.0
ab-12623147,24460255.0
ab-12623422,59153164.0
ab-12623504,46110552.0
ab-12623530,59350249.0
ab-12623533,35340203.0
ab-12623553,59153591.0
ab-12623573,35490184.0
ab-12623638,47110054.0
ab-12623807,24661256.0
ab-12623963,24663450.0
ab-12624212,24662024.0
ab-12624283,59290180.0
ab-12624364,35200994.0
ab-12624380,59150341.0
ab-12624385,35410244.0
ab-12624397,24663360.0
ab-12624622,35203230.0
ab-12624653,24661299.0
ab-12624806,59153473.0
ab-12624811,24663332.0
ab-12624899,35204623.0
ab-12625018,59070180.0
ab-12625183,24910068.0
ab-12625222,24661969.0
ab-12625232,59150017.0
ab-12625375,59153812.0
ab-12625504,24663262.0
ab-12625562,59350127.0
ab-12625575,59153464.0
ab-12625680,59150793.0
ab-12625817,24661255.0
ab-12625825,35201031.0
ab-12625854,59070180.0
ab-12625882,59153164.0
ab-12626048,48062379.0
ab-12626108,59150780.0
ab-12626173,24661899.0
ab-12626187,24230125.0
ab-12626490,24661104.0
ab-12626777,35204826.0
ab-12626866,59070268.0
ab-12626922,59154001.0
ab-12626977,24940312.0
ab-1262705,35200887.0
ab-12627175,24663360.0
ab-12627466,24663436.0
ab-12627511,35204020.0
ab-12627625,59310205.0
ab-12627639,48061584.0
ab-1262765,24662004.0
ab-12627665,24663361.0
ab-12628037,35204872.0
ab-12628104,24661430.0
ab-12628131,35200293.0
ab-12628212,59170170.0
ab-12628393,59153232.0
ab-12628410,24661949.0
ab-12628682,35200939.0
ab-12628847,13070312.0
ab-12628876,35204758.0
ab-12628923,35204610.0
ab-12629054,48060572.0
ab-12629107,59151393.0
ab-12629115,59170143.0
ab-1262918,48062214.0
ab-12629180,35380167.0
ab-12629366,12090965.0
ab-12629477,35204598.0
ab-12629609,24663368.0
ab-12629620,59390161.0
ab-12629758,35060645.0
ab-12629829,24780099.0
ab-12629830,59030144.0
ab-12629837,24460253.0
ab-12629871,48060571.0
ab-12629910,35200756.0
ab-1262997,47060560.0
ab-12629995,59150785.0
ab-12630018,59310174.0
ab-12630048,35120254.0
ab-12630055,35390036.0
ab-12630058,48150114.0
ab-12630106,59530261.0
ab-12630153,24661283.0
ab-12630431,24663337.0
ab-12630436,47060655.0
ab-12630489,35200899.0
ab-12630512,24450121.0
ab-12630601,59153479.0
ab-12630698,35204018.0
ab-12630839,24660669.0
ab-12630849,35203157.0
ab-12630882,12090784.0
ab-12630985,24661104.0
ab-12631096,59150945.0
ab-12631117,35200860.0
ab-12631118,24661626.0
ab-12631383,35201453.0
ab-12631810,35100197.0
ab-12631857,59150589.0
ab-12631955,35204606.0
ab-12631973,24662134.0
ab-12632800,59070212.0
ab-12632873,59350127.0
ab-12632997,59151681.0
ab-12633383,35204586.0
ab-12633406,59310174.0
ab-12633795,59151739.0
ab-12634087,59153587.0
ab-12634353,59150373.0
ab-12635132,46111190.0
ab-12636386,13040052.0
ab-1263674,24661380.0
ab-1263722,48111298.0
ab-12637505,35061210.0
ab-12637552,11030160.0
ab-12637882,12090664.0
ab-12638454,35204603.0
ab-12638760,35061264.0
ab-12638950,35204894.0
ab-12639074,35100192.0
ab-12639499,35200606.0
ab-12639558,35204018.0
ab-12640370,35260772.0
ab-12640846,24940425.0
ab-12640882,35200897.0
ab-12641042,24661265.0
ab-12641140,24663337.0
ab-1264117,59030145.0
ab-12641649,35204694.0
ab-12641687,35410147.0
ab-12641788,35070292.0
ab-12641889,24661283.0
ab-12641911,35200998.0
ab-12642146,59153852.0
ab-12642522,24230159.0
ab-12642611,35430935.0
ab-12642637,35300473.0
ab-1264270,59153187.0
ab-12643124,35490184.0
ab-12643170,46111011.0
ab-12643254,35204598.0
ab-12643328,59152677.0
ab-12643616,35204666.0
ab-12643659,59150038.0
ab-12643680,24663347.0
ab-12643993,24940077.0
ab-12644096,24662157.0
ab-12644193,24661906.0
ab-12644288,24661380.0
ab-12644305,35212079.0
ab-12644320,24661271.0
ab-12644552,35340204.0
ab-12644572,24770110.0
ab-12644652,59490192.0
ab-12644667,24650406.0
ab-12645103,35201000.0
ab-12645165,59153973.0
ab-12645533,35430913.0
ab-1264583,59153670.0
ab-12645962,59153679.0
ab-12645989,48060589.0
ab-1264614,59152992.0
ab-12646346,35201506.0
ab-12646518,35200794.0
ab-12646539,46180110.0
ab-1264655,13100308.0
ab-12646568,24660436.0
ab-12646675,35211981.0
ab-12646905,35240720.0
ab-1264709,35061839.0
ab-12647291,35204567.0
ab-126474,59153663.0
ab-12647404,59153491.0
ab-1264746,35060393.0
ab-12647771,12090868.0
ab-12647837,24661368.0
ab-12648125,24661255.0
ab-12648165,59153797.0
ab-12648199,35060252.0
ab-12648222,24670019.0
ab-12648380,35440163.0
ab-12648460,35130066.0
ab-12648927,35200925.0
ab-12648938,35204653.0
ab-12649215,11020197.0
ab-12649297,35200864.0
ab-12649340,35061790.0
ab-12649349,24230171.0
ab-12649375,35204819.0
ab-12649376,35480060.0
ab-12649433,24661673.0
ab-12649497,35300122.0
ab-12650030,24230169.0
ab-12650078,46110407.0
ab-12650197,35204588.0
ab-12650449,12090535.0
ab-12650470,46180111.0
ab-12650677,35061780.0
ab-12650886,24661816.0
ab-12650896,35240866.0
ab-12650932,35201632.0
ab-12650978,48080135.0
ab-12650988,24810302.0
ab-12651113,46110409.0
ab-12651183,59153075.0
ab-12651184,24661427.0
ab-12651323,35060249.0
ab-12651485,12090929.0
ab-12651494,24120074.0
ab-12651641,24830083.0
ab-12651818,59153845.0
ab-12651851,35204018.0
ab-12651882,35061261.0
ab-12651909,48061795.0
ab-12651922,35204569.0
ab-12651926,24490297.0
ab-12652014,59310169.0
ab-12652036,35061801.0
ab-12652053,59150974.0
ab-12652054,24620121.0
ab-12652245,59153843.0
ab-12652301,35203157.0
ab-12652324,24500049.0
ab-12652365,24662133.0
ab-12652419,35060249.0
ab-12652421,59170126.0
ab-12652458,59153584.0
ab-12652510,35201448.0
ab-12652569,59153836.0
ab-12652594,35204180.0
ab-12652606,24661283.0
ab-12652666,59153466.0
ab-12652700,12060119.0
ab-12652770,59150642.0
ab-12652818,24660556.0
ab-12653030,24660693.0
ab-12653097,35204607.0
ab-12653103,35204894.0
ab-12653155,35460089.0
ab-12653205,11030165.0
ab-12653233,35204748.0
ab-12653275,24220042.0
ab-12653404,59310174.0
ab-12653415,24662070.0
ab-12653474,24661280.0
ab-12653609,35200814.0
ab-12653615,59260288.0
ab-12653630,35431103.0
ab-12653641,48111755.0
ab-12653671,59150428.0
ab-12653733,59350057.0
ab-12653738,24100121.0
ab-12653862,24663343.0
ab-12653868,24661871.0
ab-12653880,35201298.0
ab-12653911,24661263.0
ab-12653959,35204130.0
ab-12654004,35204084.0
ab-12654056,35201196.0
ab-12654070,59150780.0
ab-12654102,48160241.0
ab-12654108,59190190.0
ab-12654191,24662611.0
ab-12654286,24940127.0
ab-12654422,24661760.0
ab-12654464,24663368.0
ab-12654507,35212176.0
ab-12654518,35200900.0
ab-12654527,59070198.0
ab-12654546,35190282.0
ab-12654563,12090915.0
ab-12654566,59153141.0
ab-12654596,24230194.0
ab-12654609,35061793.0
ab-12654627,59154001.0
ab-12654716,24230846.0
ab-12654790,24661883.0
ab-12654792,35430548.0
ab-12654806,48060628.0
ab-12654820,24661262.0
ab-12654898,59150595.0
ab-12654992,24661838.0
ab-12655023,59150927.0
ab-12655033,59350290.0
ab-12655118,35130061.0
ab-12655181,12090175.0
ab-12655186,35204676.0
ab-12655258,24661972.0
ab-12655272,35201106.0
ab-12655364,59153479.0
ab-12655397,24661798.0
ab-12655541,24661827.0
ab-12655587,35300914.0
ab-12655649,35204385.0
ab-12655740,35300064.0
ab-12655793,35160188.0
ab-12655813,35204655.0
ab-12655922,35201105.0
ab-12656007,24661417.0
ab-12656034,24661339.0
ab-12656089,48110132.0
ab-12656142,59152194.0
ab-12656346,59151252.0
ab-12656382,59290176.0
ab-12656392,59150339.0
ab-12656399,35201076.0
ab-12656426,35211462.0
ab-12656604,59151252.0
ab-12656649,59152606.0
ab-12656767,35202491.0
ab-12656815,59151252.0
ab-12656833,59151008.0
ab-12656877,59350040.0
ab-12656912,59152410.0
ab-12656918,24780101.0
ab-12656944,35203157.0
ab-12656950,48060634.0
ab-12657021,48020365.0
ab-12657076,59150777.0
ab-12657181,59153847.0
ab-12657242,24230162.0
ab-12657271,48150136.0
ab-12657295,59310174.0
ab-12657435,59153994.0
ab-12657477,59153208.0
ab-12657522,47110096.0
ab-12657528,59151160.0
ab-12657557,59310174.0
ab-12657683,24661104.0
ab-12657755,59152410.0
ab-12658081,59170581.0
ab-12658325,59350271.0
ab-12658522,24662067.0
ab-12659067,59530196.0
ab-1265941,35204567.0
ab-1266219,35200906.0
ab-12662692,10010308.0
ab-1266352,35201590.0
ab-12664063,12160029.0
ab-12664214,35260121.0
ab-12664572,24230076.0
ab-12665019,35212046.0
ab-12665840,11030160.0
ab-12666311,35204896.0
ab-12666514,24660478.0
ab-12666523,24780100.0
ab-12666643,35202355.0
ab-12667591,35204483.0
ab-12667639,24230911.0
ab-12667659,35201079.0
ab-12667844,24662114.0
ab-12667852,35390038.0
ab-12668082,48050154.0
ab-12668083,24661955.0
ab-12668343,35470304.0
ab-12668628,13070249.0
ab-12668782,35204827.0
ab-12668834,24780146.0
ab-12668916,24650162.0
ab-12669159,24810260.0
ab-12669243,48112335.0
ab-12669541,24662128.0
ab-12669631,59210277.0
ab-12669691,24780101.0
ab-12669855,35204578.0
ab-12669908,59270086.0
ab-12669948,24661325.0
ab-12670187,35204588.0
ab-12670239,24661453.0
ab-12670356,35204321.0
ab-12670752,24570257.0
ab-12670812,59150118.0
ab-12670856,35201414.0
ab-12671584,24663443.0
ab-12671681,24661060.0
ab-12671868,59310174.0
ab-12671881,24661835.0
ab-12671923,24663443.0
ab-1267194,24661380.0
ab-12671952,24770102.0
ab-12672152,24660502.0
ab-12672303,35250403.0
ab-12672537,24661745.0
ab-12672756,35204820.0
ab-12672846,24661946.0
ab-12673437,59430069.0
ab-12673467,35410157.0
ab-12673591,59150098.0
ab-12673768,13050153.0
ab-12674272,24661551.0
ab-12674285,35420229.0
ab-12674309,24661833.0
ab-12674342,24230201.0
ab-12674356,24663358.0
ab-1267446,24540170.0
ab-12674551,35061772.0
ab-12674758,60010240.0
ab-12674766,24661435.0
ab-12674809,35260093.0
ab-12674836,24661957.0
ab-12674894,35260093.0
ab-12674901,59153683.0
ab-12674956,24661941.0
ab-12675015,24660695.0
ab-12675215,35240168.0
ab-12675419,24230259.0
ab-12675605,48060652.0
ab-12675631,35201000.0
ab-12675653,24662094.0
ab-12675687,24661855.0
ab-12675752,24663452.0
ab-12676083,24661438.0
ab-12676333,24662140.0
ab-12676659,35202849.0
ab-12676674,35204142.0
ab-12676817,59170132.0
ab-12676865,24661942.0
ab-12676915,24663443.0
ab-12677018,24661940.0
ab-12677187,24661830.0
ab-12677302,35204049.0
ab-12677340,59090787.0
ab-12677379,35204578.0
ab-12677900,59150163.0
ab-12677959,24160051.0
ab-12677968,59070299.0
ab-12678019,24662245.0
ab-12678316,12090855.0
ab-12678357,24660364.0
ab-12678405,24230174.0
ab-12678543,24661901.0
ab-1267857,35202818.0
ab-12678661,35203747.0
ab-12678908,24661106.0
ab-12679097,35300446.0
ab-12679116,35530089.0
ab-12679129,59310207.0
ab-12679193,24662153.0
ab-12679317,59151406.0
ab-1267933,35204381.0
ab-12679399,24661747.0
ab-12679434,11020145.0
ab-12679541,24661855.0
ab-12679642,59210308.0
ab-12679678,24661407.0
ab-1267969,24661645.0
ab-1267971,59150358.0
ab-12679732,35200889.0
ab-12679783,48030126.0
ab-12679985,24661370.0
ab-12680091,59154001.0
ab-12680132,24663437.0
ab-12680291,35204598.0
ab-1268033,59153679.0
ab-12680334,24661273.0
ab-12680356,35204137.0
ab-12680425,59150656.0
ab-12680465,48060594.0
ab-12680553,48060172.0
ab-12680878,12120158.0
ab-12680980,24660441.0
ab-12680989,24250291.0
ab-12681006,24250296.0
ab-12681091,48050150.0
ab-12681108,24230137.0
ab-12681332,59290157.0
ab-12681546,35060972.0
ab-12681621,35200673.0
ab-12681638,59150712.0
ab-12681702,48110165.0
ab-12681709,35211462.0
ab-12681713,24661174.0
ab-12681715,59154034.0
ab-12681761,24661434.0
ab-12681814,48060601.0
ab-12681856,24661852.0
ab-12681995,35200676.0
ab-1268200,24661472.0
ab-12682129,48060237.0
ab-12682371,59150682.0
ab-12682432,59150045.0
ab-12682559,35060405.0
ab-12682579,35201061.0
ab-12682585,59030163.0
ab-12682586,24661843.0
ab-12682587,46110080.0
ab-12682621,24662135.0
ab-12682686,59153164.0
ab-12682691,59153451.0
ab-12682834,35204605.0
ab-12682977,35204832.0
ab-12682986,35203157.0
ab-12683084,59310176.0
ab-12683119,24661160.0
ab-12683122,48060321.0
ab-12683131,24470227.0
ab-12683227,35300046.0
ab-12683338,59151840.0
ab-12683374,35100267.0
ab-12683485,35204842.0
ab-12683631,24663242.0
ab-12683632,24661341.0
ab-12683685,24620182.0
ab-12683716,24810373.0
ab-1268374,24661532.0
ab-12683820,24660413.0
ab-12683848,59153466.0
ab-12683862,59210466.0
ab-12683982,35180039.0
ab-12683991,12090873.0
ab-12684002,35203190.0
ab-12684608,59210358.0
ab-12684705,59153193.0
ab-12684742,35060406.0
ab-12684771,59150709.0
ab-12684880,35204605.0
ab-12684896,24780099.0
ab-12685103,59151127.0
ab-12685206,48112248.0
ab-12685283,24661965.0
ab-12685285,59170735.0
ab-12685362,35061643.0
ab-12685416,24661120.0
ab-12685477,35200814.0
ab-12685534,12120157.0
ab-12685567,35060345.0
ab-1268560,24661378.0
ab-12685795,35203851.0
ab-12686128,24660631.0
ab-12686133,59153054.0
ab-12686139,59290156.0
ab-12686160,35204894.0
ab-12686199,59152410.0
ab-12686317,35420228.0
ab-12686446,59350048.0
ab-1268655,48060632.0
ab-12686585,59390191.0
ab-12686723,35061287.0
ab-12686911,59350055.0
ab-12687056,59150644.0
ab-12687194,59350073.0
ab-12687206,48110911.0
ab-12687633,35201044.0
ab-12688061,59153167.0
ab-12688487,59153679.0
ab-12689532,59153528.0
ab-12689742,24661864.0
ab-12690664,24661867.0
ab-12690980,59153382.0
ab-12692754,12090358.0
ab-12693030,35370751.0
ab-12693073,35203190.0
ab-1269335,24661286.0
ab-12693764,35370222.0
ab-12694009,35191146.0
ab-1269416,35201072.0
ab-12694265,59151107.0
ab-12694432,12020084.0
ab-12694540,24661592.0
ab-12695139,12090282.0
ab-12695452,48061813.0
ab-12695522,24663443.0
ab-12695576,24661808.0
ab-12695749,35240577.0
ab-12695881,12130032.0
ab-12695942,35470267.0
ab-12696768,47110307.0
ab-12696771,35204537.0
ab-12696898,35120374.0
ab-12697004,35204633.0
ab-12697061,35201750.0
ab-12697085,48060604.0
ab-12697236,35202777.0
ab-12697681,35061677.0
ab-12698101,24630093.0
ab-12698136,24780101.0
ab-12698340,59153843.0
ab-12698365,24520059.0
ab-12698544,24661651.0
ab-12698609,24663348.0
ab-12698957,59151148.0
ab-12699016,35100183.0
ab-12699056,59153845.0
ab-12699096,24661884.0
ab-1269925,35200413.0
ab-12699263,12090824.0
ab-12699441,59152627.0
ab-1269946,35201064.0
ab-1269955,59153845.0
ab-12699745,46130069.0
ab-12700028,24661964.0
ab-12700037,48150142.0
ab-12700086,59150042.0
ab-12700170,24663452.0
ab-12700373,24210048.0
ab-12700383,11020221.0
ab-12700393,24663358.0
ab-12700713,59153846.0
ab-12700770,24661472.0
ab-12700857,59150639.0
ab-12700937,24663437.0
ab-12701020,35260586.0
ab-12701023,12070157.0
ab-12701037,59170389.0
ab-12701162,35220096.0
ab-12701175,11020254.0
ab-12701266,24661333.0
ab-12701285,24661506.0
ab-12701302,35420227.0
ab-12701486,12090854.0
ab-12701523,59153997.0
ab-12701699,48060437.0
ab-1270179,24661967.0
ab-12701941,10010221.0
ab-12701944,24661080.0
ab-12702003,24661086.0
ab-12702086,35204676.0
ab-12702107,35200815.0
ab-12702317,47110524.0
ab-12702340,24230248.0
ab-12702343,48062223.0
ab-12702482,24830079.0
ab-12702505,35100291.0
ab-12702553,24661837.0
ab-12702583,24661106.0
ab-12702611,24661966.0
ab-12702660,24580123.0
ab-12702911,59170443.0
ab-12702920,24790138.0
ab-12702966,59310184.0
ab-12703036,35204841.0
ab-12703178,59150709.0
ab-12703273,24661937.0
ab-1270330,35410192.0
ab-12703326,24663249.0
ab-12703333,24230145.0
ab-12703338,59153146.0
ab-1270340,59030151.0
ab-12703455,35204896.0
ab-12703484,24663442.0
ab-12703489,59290161.0
ab-12703924,59152869.0
ab-12703937,35203954.0
ab-12704097,59151008.0
ab-12704098,24661323.0
ab-12704142,35204246.0
ab-12704169,35204589.0
ab-12704184,24661648.0
ab-1270424,24661737.0
ab-12704246,24663443.0
ab-1270426,35204026.0
ab-1270427,24661921.0
ab-12704427,59310172.0
ab-12704634,35200678.0
ab-12704705,24663443.0
ab-12704723,59152126.0
ab-12704946,59170164.0
ab-12705064,24661580.0
ab-12705098,35204843.0
ab-12705251,35390931.0
ab-1270535,35200744.0
ab-12705441,59350189.0
ab-12705726,35202263.0
ab-12705807,59153852.0
ab-12706078,48110832.0
ab-1270613,12020072.0
ab-12706226,24661910.0
ab-12706368,24661277.0
ab-12706374,59153582.0
ab-12706376,24662151.0
ab-12706450,24570241.0
ab-12706487,59210375.0
ab-12706512,12140058.0
ab-12706583,35061235.0
ab-12706631,35061243.0
ab-12706716,59153467.0
ab-12706732,35140112.0
ab-12706822,35204592.0
ab-12706854,24510099.0
ab-12706982,24662114.0
ab-12706999,59153845.0
ab-12707047,24661419.0
ab-12707125,35204184.0
ab-12707221,35200594.0
ab-12707229,24660700.0
ab-12707409,59153681.0
ab-12707535,35203176.0
ab-12707614,59152609.0
ab-12707619,12090853.0
ab-12707620,24370292.0
ab-12707675,35060145.0
ab-12707739,24230869.0
ab-12707799,35260486.0
ab-12707988,24661062.0
ab-12708078,35204602.0
ab-12708185,35200898.0
ab-12708284,48110877.0
ab-12708390,24661337.0
ab-12708419,24663201.0
ab-12708561,35204689.0
ab-12708759,24580177.0
ab-12708863,48112170.0
ab-12709030,24661798.0
ab-12709107,24661442.0
ab-12709125,24661416.0
ab-12709146,59310202.0
ab-12709336,24661899.0
ab-12709366,59350289.0
ab-12709451,59150700.0
ab-12709569,35200706.0
ab-12709655,24661843.0
ab-12709678,24663239.0
ab-12709732,24661925.0
ab-12709838,24661358.0
ab-12710034,35202818.0
ab-12710084,24661050.0
ab-1271012,59170610.0
ab-12710193,13070132.0
ab-12710271,59153852.0
ab-12710290,59152857.0
ab-12710300,10010482.0
ab-12710406,59150689.0
ab-12710412,59150610.0
ab-12710595,24663437.0
ab-12710597,24470226.0
ab-12710604,24663249.0
ab-12710625,59260432.0
ab-12710662,24670034.0
ab-12710732,24661892.0
ab-12710797,35204101.0
ab-12710847,24230175.0
ab-12710984,35061797.0
ab-12711283,24661050.0
ab-12711334,35260166.0
ab-12711346,24661130.0
ab-12711405,12090879.0
ab-12711450,24661051.0
ab-12711520,24661627.0
ab-12711564,59350112.0
ab-12711722,24870078.0
ab-12711783,24661257.0
ab-12711926,24661050.0
ab-12712110,24340135.0
ab-12712138,35204602.0
ab-12712286,35204161.0
ab-12712311,24661830.0
ab-12712358,24660700.0
ab-12712454,59190157.0
ab-12712548,35211629.0
ab-12712628,59170163.0
ab-12712666,24661816.0
ab-12712768,35201453.0
ab-12712977,12090574.0
ab-12713060,35181232.0
ab-12713301,35230148.0
ab-12713345,35200828.0
ab-12713576,35300298.0
ab-12713645,35400166.0
ab-12713743,59050113.0
ab-12713751,59090539.0
ab-12713832,24661810.0
ab-12713914,35300066.0
ab-12713919,35200934.0
ab-12714201,48111970.0
ab-12714286,24661111.0
ab-12714298,59150724.0
ab-12714548,48110847.0
ab-12714585,24661332.0
ab-12714668,59310174.0
ab-12714754,24660699.0
ab-12714944,59070176.0
ab-12715040,35200757.0
ab-12715395,24661956.0
ab-12715522,24661963.0
ab-12715960,59210273.0
ab-12716040,59150689.0
ab-12716050,59170127.0
ab-12716485,59153687.0
ab-12717026,35061762.0
ab-12718720,12090983.0
ab-12718774,10090080.0
ab-12719820,24661278.0
ab-12720558,24661278.0
ab-12720674,35202378.0
ab-12720683,59151197.0
ab-12721033,10010296.0
ab-12722529,59151197.0
ab-12722673,35570136.0
ab-12722908,35061870.0
ab-1272319,59190202.0
ab-12723209,24661255.0
ab-12723322,35202820.0
ab-12723392,24661873.0
ab-12723652,35061602.0
ab-12723700,24662065.0
ab-12723756,35204222.0
ab-12724346,35204588.0
ab-12724975,35204228.0
ab-12724987,10090078.0
ab-12725042,24663443.0
ab-12725077,35203843.0
ab-12725331,59390198.0
ab-12725377,35370839.0
ab-12725703,59330115.0
ab-12726177,35440212.0
ab-1272625,24661060.0
ab-12726339,35203618.0
ab-12726545,24661807.0
ab-12726950,35200364.0
ab-12726977,35204022.0
ab-1272703,59370255.0
ab-12727045,59290171.0
ab-12727183,35202820.0
ab-12727288,24661860.0
ab-12727367,35260448.0
ab-12727457,35204872.0
ab-12727624,24660470.0
ab-12727705,59350125.0
ab-12727884,35430943.0
ab-12727916,24661279.0
ab-12727974,35204833.0
ab-12728177,59153371.0
ab-12728455,35420268.0
ab-12728483,35480100.0
ab-12728930,35260507.0
ab-12728967,24100114.0
ab-12729117,35204894.0
ab-12729132,24580687.0
ab-12729235,24661955.0
ab-12729255,24661958.0
ab-12729420,35260093.0
ab-12729556,35060588.0
ab-12729719,35260093.0
ab-12729757,59150617.0
ab-12729787,24661639.0
ab-12729804,35061300.0
ab-12730024,35260093.0
ab-12730126,48110369.0
ab-12730235,35070201.0
ab-12730303,59070297.0
ab-12730332,10010290.0
ab-12730485,24650237.0
ab-1273078,59154001.0
ab-12731002,24661927.0
ab-12731035,35201663.0
ab-12731078,24661593.0
ab-12731091,35204894.0
ab-12731096,24310136.0
ab-12731142,35203593.0
ab-12731237,24661336.0
ab-12731331,47020141.0
ab-12731458,10010227.0
ab-12731573,24661601.0
ab-12731746,24661273.0
ab-12731832,24663246.0
ab-12731836,59153402.0
ab-12731980,24663343.0
ab-12732164,24661593.0
ab-12732213,24661994.0
ab-12732283,24661272.0
ab-12732615,24661966.0
ab-12732628,35130078.0
ab-12732697,24661273.0
ab-12732746,35200892.0
ab-12732786,24661221.0
ab-12732918,24661794.0
ab-12732944,24661256.0
ab-12732962,24663443.0
ab-12733066,35204845.0
ab-12733090,35204844.0
