market,region,dump_date,quarter,price_basis,scope_flag,usable_for_premium,age_field,variant,n_new,n_old,median_new,median_old,mean_new,mean_old,raw_median_premium_pct,raw_mean_premium_pct,raw_logmean_premium_pct,hedonic_premium_logpts,hedonic_se,hedonic_premium_l30d_weighted_logpts,hedonic_se_l30d_weighted,n_weighted_new,n_weighted_old
london,EMEA,2026-04-19,2Q26,quote_per_night,partial,True,first_review,all_rooms,13018,27981,178.29000000000002,166.4,207.44936318943002,204.9905046281405,7.145432692307696,1.1994987600767004,4.119718311680565,-9.54935216898495,0.4529219064923852,-7.865779507375516,1.0698236796379652,6647,9405
london,EMEA,2026-04-19,2Q26,quote_per_night,partial,True,first_review,entire_home,10028,18555,209.495,221.0,243.43651276426007,260.7793872271625,-5.205882352941171,-6.6504008032641,-6.5382740713741505,-9.305399432225842,0.5283548576425283,-8.447357466122154,0.962763725231425,5290,6438
london,EMEA,2026-05-24,2Q26,quote_per_night,partial,True,first_review,all_rooms,13584,29001,182.5,169.5,214.8050316548881,211.3815627047343,7.669616519174038,1.6195683797341598,4.130165875549796,-8.520358314607693,0.4434103682706752,-7.9676291190829485,0.778472726313289,7632,11153
london,EMEA,2026-05-24,2Q26,quote_per_night,partial,True,first_review,entire_home,10239,19042,217.75,227.79000000000002,256.09698408047655,270.955072996534,-4.407568374379922,-5.4835987205331005,-5.051898781855346,-7.40492207986829,0.5219707106548414,-6.322086712915814,0.8974350635152062,5816,7311
london,EMEA,2026-06-19,2Q26,quote_per_night,full,True,first_review,all_rooms,14821,32654,192.0,171.71,233.75671614600904,220.60630091259875,11.816434686389844,5.961033378924352,8.256528632699123,-4.358922337118401,0.46171543334370513,-4.99470958321689,0.820509521162763,8223,12568
london,EMEA,2026-06-19,2Q26,quote_per_night,full,True,first_review,entire_home,11097,21379,232.17,234.0,279.1032459223214,283.6670648767482,-0.7820512820512882,-1.6088645879315577,-1.4184415046349486,-3.9600552221632808,0.5510416161412837,-5.152846309729514,0.9957056723995732,6147,8170
london,EMEA,2026-07-16,3Q26,quote_per_night,full,True,first_review,all_rooms,15336,33103,181.0,167.0,216.9882739958268,210.47646587922546,8.383233532934131,3.093841437045941,6.032102324481059,-4.831758849262528,0.4265190534836256,-5.154702038051896,0.6537433887107256,10131,15447
london,EMEA,2026-07-16,3Q26,quote_per_night,full,True,first_review,entire_home,11369,21826,220.0,225.0,259.9187703403993,268.79382250526896,-2.2222222222222254,-3.301806597395174,-2.5690387262176984,-4.777410065779916,0.5095519814103704,-5.595351235592248,0.7985787803610713,7492,9867
london,EMEA,2026-08-18,3Q26,quote_per_night,full,True,first_review,all_rooms,15231,33205,174.08,160.5,203.54610859431423,200.95348411383827,8.46105919003115,1.290161497775899,5.0027145604705225,-5.9371686417593095,0.4218367122777385,-5.665477924340509,0.7239483186651833,8532,12988
london,EMEA,2026-08-18,3Q26,quote_per_night,full,True,first_review,entire_home,11232,21780,209.0,215.765,242.3924697293447,255.84150688705236,-3.135355595207745,-5.256784687265414,-3.944023762499249,-6.310758306731043,0.49645164713486994,-6.916319512520699,0.8245205045353303,6518,8772
los-angeles,NAM,2025-03-01,1Q25,listed_nightly,full,True,first_review,all_rooms,7141,18736,150.0,142.0,199.7762218176726,203.22224594363792,5.633802816901401,-1.6956923736198948,0.8315229302948701,-6.742521806606776,0.6389545714375823,1.676687030701835,1.3586325506741967,3541,5765
los-angeles,NAM,2025-03-01,1Q25,listed_nightly,full,True,first_review,entire_home,5556,14455,175.5,169.0,230.87455003599712,235.92459356624005,3.8461538461538547,-2.14053289396684,1.352525610779054,-6.345685980258647,0.718963276160118,0.39304485079605117,1.1616341993213348,2909,4687
los-angeles,NAM,2025-03-01,1Q25,listed_nightly,full,True,host_since,all_rooms,2311,32775,125.0,152.0,181.0225010817828,236.59606407322656,-17.763157894736846,-23.4887943758201,-27.54999136144809,-13.900132555041377,1.091553875856632,-1.31070125638835,2.0538367418475,651,8678
los-angeles,NAM,2025-06-17,2Q25,listed_nightly,full,True,first_review,all_rooms,7224,19114,168.0,150.0,219.3531284606866,218.68933765826097,12.00000000000001,0.3035313973390519,2.5766875800479205,-5.986417408726739,0.6408829566870656,-1.0615502646253785,1.0355827968115978,4273,7583
los-angeles,NAM,2025-06-17,2Q25,listed_nightly,full,True,first_review,entire_home,5687,14793,195.0,180.0,254.07455600492352,254.81301967146624,8.333333333333325,-0.28980609683713077,3.6839983223416084,-4.096824944516699,0.7178602512936858,-0.6251881518055901,1.0362849144791402,3527,6167
los-angeles,NAM,2025-06-17,2Q25,listed_nightly,full,True,host_since,all_rooms,2476,33231,119.5,165.0,175.39822294022616,254.21166982636694,-27.575757575757574,-31.003079811391963,-35.335775278010395,-14.291758492958047,1.0258072504016824,-3.741413406855025,2.1028671455588834,854,11056
los-angeles,NAM,2025-09-01,3Q25,listed_nightly,full,True,first_review,all_rooms,7312,19538,162.0,147.0,210.82166301969366,212.47696795987306,10.20408163265305,-0.7790514690006356,2.338592776314119,-6.435620656130542,0.6433005946425192,-1.403054981728566,1.0176881020059763,4354,7937
los-angeles,NAM,2025-09-01,3Q25,listed_nightly,full,True,first_review,entire_home,5848,15210,185.0,174.0,242.01590287277702,246.4999342537804,6.321839080459779,-1.8190801529329836,2.8209996660176095,-4.596496472282019,0.720190263398095,-1.3985092547761817,1.0861334540184202,3641,6547
los-angeles,NAM,2025-09-01,3Q25,listed_nightly,full,True,host_since,all_rooms,2401,33664,110.0,159.0,152.31611828404831,245.65458650190115,-30.817610062893085,-37.995817439024485,-44.259287098221556,-19.363795898613496,1.0247319535211474,-5.212788186329363,2.141746377788863,801,11527
los-angeles,NAM,2026-03-16,1Q26,quote_per_night,partial,True,first_review,all_rooms,7239,20384,248.52,195.335,308.63362342865037,276.57492641287286,27.22758338239435,11.591324431167017,13.513149593391738,4.742584964641085,0.6983290978090059,0.574728260162522,1.1180478547699584,4152,7891
los-angeles,NAM,2026-03-16,1Q26,quote_per_night,partial,True,first_review,entire_home,5612,15752,291.0,236.825,360.4093228795439,321.7291677247333,22.875541011295276,12.022582667389582,16.662389112318365,7.50462134755591,0.7663332426224604,2.063381165371917,1.0230503468766636,3383,6498
los-angeles,NAM,2026-04-14,2Q26,quote_per_night,partial,True,first_review,all_rooms,7168,20363,249.0,199.71,307.42072126116074,280.2385301772823,24.680787141354955,9.699662307921276,12.285812000368779,3.8069445310974235,0.7006056716849557,-0.6492601239931735,1.107827898138441,4011,7978
los-angeles,NAM,2026-04-14,2Q26,quote_per_night,partial,True,first_review,entire_home,5544,15730,291.0,240.8,358.96411435786433,325.54825492689133,20.847176079734208,10.264487345655482,15.400844578707318,6.480006302762857,0.7671442124823018,-0.1538575578047621,1.0521008665181713,3305,6642
los-angeles,NAM,2026-05-23,2Q26,quote_per_night,partial,True,first_review,all_rooms,7027,20430,258.11,205.33,322.1323566244486,292.93868330885954,25.70496274290166,9.965796591230248,12.10184262393712,4.012015451149121,0.7166522554465355,2.0789466932956255,1.0186983112740067,3871,7831
los-angeles,NAM,2026-05-23,2Q26,quote_per_night,partial,True,first_review,entire_home,5416,15782,306.0,251.06,380.62130169867055,342.2584431630972,21.88321516768901,11.20873985781914,16.35667911606342,6.9280574733947535,0.7917272605457094,2.279058956568499,1.1074611206294374,3143,6514
los-angeles,NAM,2026-06-15,2Q26,quote_per_night,full,True,first_review,all_rooms,7124,20815,273.15,212.5,348.9752344188658,309.46608551525344,28.541176470588226,12.766875193393346,14.87992275681096,6.092468627439654,0.7477115723392049,3.9784369341496073,1.0231858096563164,4066,8315
los-angeles,NAM,2026-06-15,2Q26,quote_per_night,full,True,first_review,entire_home,5522,16101,323.41499999999996,260.19,409.88658094893157,362.2630227936153,24.299550328606003,13.146127304979704,18.370542318440464,8.444872701593377,0.8210464307451603,3.245427075406176,1.1044554062812675,3346,6940
los-angeles,NAM,2026-07-12,3Q26,quote_per_night,full,True,first_review,all_rooms,7098,20526,264.375,208.1,337.44129613975764,302.9090275747832,27.04228736184526,11.400211093559776,14.221105252360111,5.359560609215885,0.7240616937909878,2.3116137952411804,0.9620880597854891,4323,8919
los-angeles,NAM,2026-07-12,3Q26,quote_per_night,full,True,first_review,entire_home,5535,15883,312.66,256.21,395.2110189701897,354.9759617200781,22.032707544592345,11.334586447811246,16.7992304573362,7.232661366650872,0.7995840272578082,1.7766764346471293,1.0423316906073015,3577,7420
los-angeles,NAM,2026-08-10,3Q26,quote_per_night,full,True,first_review,all_rooms,7143,20431,260.2,206.0,331.5522175556489,292.7453746757378,26.310679611650478,13.256176266796981,14.806960671790481,6.282258415298654,0.7335224583116426,2.015309218646876,1.0455955442387068,4331,8845
los-angeles,NAM,2026-08-10,3Q26,quote_per_night,full,True,first_review,entire_home,5448,15800,310.455,251.5,389.34940895741556,341.25471329113924,23.44135188866798,14.093489054682928,18.288865593323145,8.887256575104535,0.804749101415509,2.7795168161746364,1.113444902976999,3516,7352
melbourne,APAC,2025-08-05,3Q25,listed_nightly,full,True,first_review,all_rooms,4508,10698,157.0,159.0,180.12466725820764,189.80454290521592,-1.2578616352201255,-5.09991778850214,-4.775999533958419,-7.25700623456257,0.6711013434957953,-4.766646327927136,0.9833134359463427,2594,4967
melbourne,APAC,2025-08-05,3Q25,listed_nightly,full,True,first_review,entire_home,3586,8596,175.0,175.0,204.0404350250976,210.81491391344812,0.0,-3.213472312083121,-1.7523281086655018,-6.342569183115476,0.711409299237089,-4.462623975266729,1.0268609659216958,2242,4452
melbourne,APAC,2025-08-05,3Q25,listed_nightly,full,True,host_since,all_rooms,907,16976,155.0,159.0,178.60088202866592,195.7493520263902,-2.515723270440251,-8.760422356551345,-6.790973222972507,-8.346043794003137,1.338754237706706,-4.115876590825398,1.8493972748705345,417,7170
melbourne,APAC,2026-03-21,1Q26,quote_per_night,partial,True,first_review,all_rooms,4197,10273,264.2,251.5,286.56433881343816,285.27667964567314,5.049701789264405,0.4513720397210097,1.564073649289277,-3.2186320662567915,0.6190890945593467,-1.2200006788628215,0.874137182164512,2993,5831
melbourne,APAC,2026-03-21,1Q26,quote_per_night,partial,True,first_review,entire_home,3485,8295,287.5,276.75,320.3480631276901,319.6115105485232,3.8843721770551065,0.23045245707917772,1.979160227220511,-1.8045040862197326,0.6501966998948369,-0.09266861317564395,0.9153586241821068,2558,4999
melbourne,APAC,2026-06-16,2Q26,quote_per_night,full,True,first_review,all_rooms,4577,11472,255.0,243.5,280.4701376447454,279.2972358786611,4.722792607802884,0.41994750230678335,0.8151564566997394,-2.8174909071857512,0.6317254217968219,-0.09447401932206437,1.0891448133317254,2406,4507
melbourne,APAC,2026-06-16,2Q26,quote_per_night,full,True,first_review,entire_home,3668,9048,283.51,274.0,320.6271619411123,316.92302829354554,3.470802919708027,1.1687802137672065,2.9075205295726825,-1.5382838646940291,0.6626379987463618,0.07808324972548593,1.1276599892970147,2106,4008
melbourne,APAC,2026-07-15,3Q26,quote_per_night,full,True,first_review,all_rooms,4481,11374,263.0,248.0,288.577694711002,282.49777123263584,6.048387096774199,2.1522022817515696,2.2531843986015154,-1.7946831365612692,0.6366053973731424,0.9043984799711309,1.065377052659021,2396,4415
melbourne,APAC,2026-07-15,3Q26,quote_per_night,full,True,first_review,entire_home,3610,8998,292.5,277.0,329.04048753462604,319.83525894643253,5.595667870036092,2.878115633190781,4.354827665311944,-0.45732485365205616,0.667709100778866,0.8449247248814497,1.108297629353556,2131,3967
melbourne,APAC,2026-08-15,3Q26,quote_per_night,full,True,first_review,all_rooms,4427,11433,266.2,247.0,292.0245177320985,284.4260753957841,7.773279352226714,2.671499905815966,3.300482132632343,-2.8662922681482566,0.6397150772382391,0.8412054644825435,1.0775470182518807,2342,4557
melbourne,APAC,2026-08-15,3Q26,quote_per_night,full,True,first_review,entire_home,3597,9033,292.0,277.0,330.4519460661662,322.5968183327798,5.4151624548736566,2.4349675157934625,4.022840185234866,-0.9773303775301223,0.6710233713680057,1.9803048842115916,1.103123864533976,2069,4042
mexico-city,LatAm,2025-06-25,2Q25,listed_nightly,full,True,first_review,all_rooms,4892,15267,1071.0,1020.0,1324.750204415372,1316.7931486212092,5.000000000000004,0.6042753034138038,1.6277588026309964,2.2544712853416504,0.8318393190203311,4.951841320131948,1.6803305244675752,2682,7187
mexico-city,LatAm,2025-06-25,2Q25,listed_nightly,full,True,first_review,entire_home,3388,10770,1290.5,1235.0,1579.6759149940967,1565.7675951717733,4.49392712550607,0.8882748541489294,1.841947819239742,1.9335368323282875,0.9795021416694234,6.950188721728677,1.97913869712944,2014,5629
mexico-city,LatAm,2025-06-25,2Q25,listed_nightly,full,True,host_since,all_rooms,1050,20750,1147.5,1033.5,1476.6857142857143,1363.8867469879517,11.030478955007261,8.270405702443483,8.19965111962695,10.881885042665884,1.905261975778389,17.483562716411587,4.5555926077638285,395,9173
mexico-city,LatAm,2025-09-27,3Q25,listed_nightly,full,True,first_review,all_rooms,4989,15615,1041.0,1023.0,1280.0092202846263,1287.160678834454,1.7595307917888547,-0.5555995197354502,0.5894261879039853,3.0629115572745764,0.8058643637059066,4.649200447773182,1.4251368306316958,3303,8371
mexico-city,LatAm,2025-09-27,3Q25,listed_nightly,full,True,first_review,entire_home,3384,11065,1254.5,1214.0,1515.1882387706855,1513.1925892453683,3.3360790774299875,0.13188337951830498,1.6918836538592608,2.242478141927785,0.9313782930323847,5.641930268521255,1.7124406168994553,2407,6495
mexico-city,LatAm,2025-09-27,3Q25,listed_nightly,full,True,host_since,all_rooms,1203,21890,1100.0,1035.0,1411.342477140482,1342.87144814984,6.2801932367149815,5.098852096749762,7.401884157729199,9.272166024871167,1.6314955010901533,16.302699835599277,3.0297551016227655,626,11089
mexico-city,LatAm,2026-03-30,1Q26,quote_per_night,partial,True,first_review,all_rooms,5109,14753,1571.14,1541.0,1926.6123938148367,1936.7132779773606,1.9558728098637346,-0.5215477312714545,0.9325537745025869,0.5647374581668654,0.7658783098540962,0.08086731395394399,1.1812430878346856,3237,7767
mexico-city,LatAm,2026-03-30,1Q26,quote_per_night,partial,True,first_review,entire_home,3729,10712,1850.0,1825.88,2248.48071332797,2275.124449215833,1.3210068569675881,-1.171089163805794,0.6170324597590593,1.168784463385759,0.8790749313869646,0.019681521321983978,1.3696322360982567,2517,6167
mexico-city,LatAm,2026-04-29,2Q26,quote_per_night,partial,True,first_review,all_rooms,5230,15189,1516.55,1529.33,1879.989055449331,1923.6953756007638,-0.835660060287835,-2.271997983973073,-0.5451123976098593,-1.5867785187488412,0.7655933799004339,-1.7628978607311034,1.1045638782057194,3614,8289
mexico-city,LatAm,2026-04-29,2Q26,quote_per_night,partial,True,first_review,entire_home,3843,10979,1769.0,1801.4,2179.534793130367,2258.0899845158942,-1.7986010880426395,-3.4788335240930945,-1.9959283119110438,-1.4866792796513413,0.8821674337041224,-2.8446177388006944,1.245578085813082,2796,6605
mexico-city,LatAm,2026-05-29,2Q26,quote_per_night,partial,True,first_review,all_rooms,6211,16336,1546.19,1610.33,2013.6510159394625,2104.830897404506,-3.983034533294405,-4.33193381841166,-3.661605761162967,-2.951593123331485,0.7528018894474797,-2.385596401363417,1.0821482971069332,4183,8641
mexico-city,LatAm,2026-05-29,2Q26,quote_per_night,partial,True,first_review,entire_home,4295,11495,1874.17,1940.0,2415.5130267753198,2482.702719443236,-3.393298969072156,-2.7063124449706266,-2.288729589409666,-2.225821707485867,0.8917702153892633,-4.060683152465145,1.2666335859186921,3073,6726
mexico-city,LatAm,2026-06-15,2Q26,quote_per_night,full,True,first_review,all_rooms,6905,17223,1709.0,1725.0,2206.8013801593047,2280.681042210997,-0.927536231884063,-3.239368446719315,-1.5973495753578426,-1.5614795211106074,0.7490749215128999,-1.7225800818764483,1.1063124188966962,4688,8918
mexico-city,LatAm,2026-06-15,2Q26,quote_per_night,full,True,first_review,entire_home,4781,12082,2055.0,2097.0,2624.104729136164,2691.4495365005796,-2.002861230329045,-2.5021761118351526,-1.0995731679505738,-1.5450207654153918,0.8662990442903887,-4.504826620549935,1.2401221350774563,3435,6921
mexico-city,LatAm,2026-07-14,3Q26,quote_per_night,full,True,first_review,all_rooms,7399,17245,1487.0,1491.33,1815.659197188809,1885.6471191649753,-0.2903448599572145,-3.7116129134044495,-1.1072428098417575,-2.0330109016512217,0.642770947943879,-0.6903515918588444,0.8904661362670973,5234,9310
mexico-city,LatAm,2026-07-14,3Q26,quote_per_night,full,True,first_review,entire_home,5205,12042,1743.0,1785.845,2139.720192122959,2227.6544652051152,-2.399144382631191,-3.9473928499974775,-1.6915080218238288,-1.7032726776007292,0.7423274486519945,-2.08816911962006,1.0007408354992813,3919,7240
mexico-city,LatAm,2026-08-30,3Q26,quote_per_night,full,True,first_review,all_rooms,7194,17168,1508.75,1491.335,1825.2266291353908,1861.3033929403541,1.1677456775305295,-1.9382527288026807,0.23185054500229896,-0.6651317366291303,0.6437603255742983,0.1449380963406488,0.9824226396314127,4894,9516
mexico-city,LatAm,2026-08-30,3Q26,quote_per_night,full,True,first_review,entire_home,5029,11977,1800.0,1797.5,2162.5875044740505,2202.8697862569925,0.13908205841446364,-1.828627458338683,0.2009702208895625,0.18067457347229465,0.7509689646979146,-0.22928335053101281,1.1514304449121473,3636,7375
mid-north-coast,APAC,2025-03-04,1Q25,listed_nightly,full,True,first_review,all_rooms,759,2957,255.0,240.0,292.7325428194993,289.32769699019275,6.25,1.1768129580148612,2.3639463568946084,2.6029265394156162,1.5443384349719689,4.291578896339554,2.5352554142923633,340,1119
mid-north-coast,APAC,2025-03-04,1Q25,listed_nightly,full,True,first_review,entire_home,722,2775,261.0,246.0,299.5484764542936,295.6781981981982,6.0975609756097615,1.3089494861914464,2.678676379367939,3.1180265621742618,1.5751215611344354,4.417453159640892,2.6030092889929493,326,1062
mid-north-coast,APAC,2025-03-04,1Q25,listed_nightly,full,True,host_since,all_rooms,141,3951,229.0,247.0,286.2482269503546,294.78942039989875,-7.287449392712553,-2.897388053464578,-1.1032474125731717,0.7865953950803762,3.4274677038004264,-2.0573908277854063,5.087761608208838,62,1394
mid-north-coast,APAC,2025-06-10,2Q25,listed_nightly,full,True,first_review,all_rooms,824,3225,234.0,232.0,282.0764563106796,278.79782945736434,0.8620689655172376,1.1759872233211288,1.1933877627670064,1.2577564268885444,1.528624609831176,7.508804541727194,3.3121241603789873,266,876
mid-north-coast,APAC,2025-06-10,2Q25,listed_nightly,full,True,first_review,entire_home,780,3022,238.0,238.0,288.80641025641023,285.198544010589,0.0,1.2650366986751926,1.240979723641189,1.4292130986734934,1.5762925951792124,8.157669241164886,3.4319383700468706,255,831
mid-north-coast,APAC,2025-06-10,2Q25,listed_nightly,full,True,host_since,all_rooms,145,4311,223.0,234.0,282.22758620689655,282.10995128740433,-4.700854700854706,0.041698252385424794,0.30600341216651117,3.2037728093860287,3.4844593591197572,-7.833163715101656,9.015753792216262,38,1105
mid-north-coast,APAC,2025-08-08,3Q25,listed_nightly,full,True,first_review,all_rooms,823,3235,238.0,231.0,279.34143377885783,274.3199381761978,3.0303030303030276,1.8305252020852647,2.3565164513339454,2.4303221909983614,1.4801214925926631,6.252203304590638,2.6225021888773203,323,1111
mid-north-coast,APAC,2025-08-08,3Q25,listed_nightly,full,True,first_review,entire_home,775,3040,247.0,236.0,286.7522580645161,280.4167763157895,4.661016949152552,2.259309101247209,2.793998982927093,2.6190877247437405,1.5285221177917308,6.6415576190730015,2.72878600139413,310,1059
mid-north-coast,APAC,2025-08-08,3Q25,listed_nightly,full,True,host_since,all_rooms,127,4376,247.0,236.0,302.48818897637796,279.18327239488116,4.661016949152552,8.347533282199638,8.725508649073355,11.323239020694805,3.783837341434125,-9.28556346698576,10.048839063555944,41,1392
mid-north-coast,APAC,2025-10-17,4Q25,listed_nightly,full,True,first_review,all_rooms,837,3339,250.0,248.0,298.6678614097969,294.0314465408805,0.8064516129032251,1.5768431994132914,1.5704494851846995,2.14537847533811,1.484293576493868,5.628631340909244,2.1423037158662104,461,1477
mid-north-coast,APAC,2025-10-17,4Q25,listed_nightly,full,True,first_review,entire_home,796,3157,254.5,252.0,305.30904522613065,300.04941400063353,0.9920634920634885,1.7529216789225366,1.8242195629899705,2.51072312114664,1.5130713340868063,6.759840360225414,2.1960432833149404,440,1405
mid-north-coast,APAC,2025-10-17,4Q25,listed_nightly,full,True,host_since,all_rooms,88,4566,247.5,252.0,329.59090909090907,299.28339903635566,-1.7857142857142905,10.126692677288052,6.382828073011293,9.503925264274887,4.8487507935662295,0.3794336550488863,6.727407759261246,43,1896
mid-north-coast,APAC,2026-03-21,1Q26,quote_per_night,partial,True,first_review,all_rooms,781,3099,365.18,342.5,418.7585019206146,410.47644724104543,6.62189781021898,2.0176686714270087,2.703671813429409,1.3955262675506868,1.361612044721838,2.1065797445897068,2.2253396124212745,317,1262
mid-north-coast,APAC,2026-03-21,1Q26,quote_per_night,partial,True,first_review,entire_home,741,2953,371.0,348.5,431.7507962213225,418.9937250253978,6.456241032998555,3.0446926610061764,4.381740479073226,2.6332044724865273,1.3967597556968652,2.8457885725242624,2.323700195481827,304,1203
mid-north-coast,APAC,2026-06-19,2Q26,quote_per_night,full,True,first_review,all_rooms,819,3448,343.0,322.0,402.24864468864473,388.3568503480278,6.521739130434789,3.577069473132166,5.373944066926661,3.245897396014561,1.4702490053125084,-2.3483704327706616,2.6555710779449946,319,1117
mid-north-coast,APAC,2026-06-19,2Q26,quote_per_night,full,True,first_review,entire_home,775,3237,355.0,333.67,415.93916129032255,400.21443620636387,6.392543531033645,3.929074931182752,6.182280101648452,3.925851118759412,1.5212471587571526,-2.1648204923942465,2.7504223169802047,303,1053
mid-north-coast,APAC,2026-07-16,3Q26,quote_per_night,full,True,first_review,all_rooms,793,3437,351.68,331.0,410.29778058007565,392.8242828047716,6.247734138972816,4.448171495545794,6.72335679455216,4.584130897599944,1.463705044531727,3.531328802335696,2.422256232798745,322,1090
mid-north-coast,APAC,2026-07-16,3Q26,quote_per_night,full,True,first_review,entire_home,750,3224,366.16499999999996,340.08500000000004,423.2458,404.8827946650124,7.668671067527222,4.5353879139716335,7.2242787406484155,5.030234833074285,1.5038866997013791,3.6494924815231964,2.4787045387802737,302,1034
mid-north-coast,APAC,2026-08-18,3Q26,quote_per_night,full,True,first_review,all_rooms,789,3472,347.67,326.33,401.4180988593156,391.6985627880185,6.539392639352815,2.4813816017387857,4.325657597692167,2.5578510042953346,1.469227066405765,-0.6179453960376691,2.5512898517365605,260,1036
mid-north-coast,APAC,2026-08-18,3Q26,quote_per_night,full,True,first_review,entire_home,743,3263,360.5,338.0,415.17954239569315,403.12347839411586,6.656804733727806,2.990662823610246,5.419874752085452,3.9053319766485726,1.4871032860721534,1.0417703088412273,2.6200953773441764,245,969
mornington-peninsula,APAC,2025-03-07,1Q25,listed_nightly,full,True,first_review,all_rooms,813,2803,399.0,393.0,503.20541205412053,490.68961826614344,1.526717557251911,2.550653880186382,3.5572067298899057,-0.7411715862199837,1.890027507372245,5.2612304487554,3.0276695264083155,357,1097
mornington-peninsula,APAC,2025-03-07,1Q25,listed_nightly,full,True,first_review,entire_home,800,2757,401.0,397.0,507.24875,493.41929633659777,1.0075566750629816,2.8027792520639805,3.790770329303328,-1.0083623108284372,1.9068154047722163,5.412182588686273,3.0416241982248535,352,1077
mornington-peninsula,APAC,2025-03-07,1Q25,listed_nightly,full,True,host_since,all_rooms,87,4029,342.0,421.0,409.2758620689655,548.90344998759,-18.764845605700707,-25.437549704193195,-22.025241560464348,-19.769676598174314,3.8448157154760563,-10.638251096698506,4.674566410628144,35,1413
mornington-peninsula,APAC,2025-06-15,2Q25,listed_nightly,full,True,first_review,all_rooms,706,2830,348.0,349.0,430.27620396600565,432.53356890459366,-0.2865329512893977,-0.5218935825732296,-0.8950810216131089,-5.954708244245802,2.028536383897274,2.6614993888922815,3.2545722649193176,266,840
mornington-peninsula,APAC,2025-06-15,2Q25,listed_nightly,full,True,first_review,entire_home,691,2779,350.0,351.0,435.31548480463096,435.4271320618928,-0.2849002849002802,-0.025640859064790522,-0.2589235847233695,-5.928060701810035,2.050397916121534,2.8472643952741565,3.303783150840763,258,828
mornington-peninsula,APAC,2025-06-15,2Q25,listed_nightly,full,True,host_since,all_rooms,81,3967,308.0,368.0,372.962962962963,474.1008318628687,-16.30434782608695,-21.33256516393528,-21.99625939956187,-16.91374752649756,4.935853116148792,-3.6129868989354703,4.8784791833399535,31,1075
mornington-peninsula,APAC,2025-09-18,3Q25,listed_nightly,full,True,first_review,all_rooms,685,2741,370.0,376.0,463.8963503649635,462.60561838744985,-1.5957446808510634,0.2790134676731393,0.6492776622968321,-4.954419448365148,1.9671624817200764,1.5684298384881186,3.7984251257744033,210,634
mornington-peninsula,APAC,2025-09-18,3Q25,listed_nightly,full,True,first_review,entire_home,672,2696,373.0,381.0,468.2217261904762,465.9068991097923,-2.099737532808399,0.49684327171519715,0.8441621793481069,-5.3012420276732035,1.986143584628874,1.616023543368414,3.8178091686403666,208,624
mornington-peninsula,APAC,2025-09-18,3Q25,listed_nightly,full,True,host_since,all_rooms,74,3884,337.5,397.0,423.47297297297297,506.0880535530381,-14.987405541561715,-16.324250295982743,-14.426379935498002,-12.578316079865404,4.601234657457833,-6.814619669714792,9.173246447560036,21,820
mornington-peninsula,APAC,2026-03-25,1Q26,quote_per_night,partial,True,first_review,all_rooms,566,2665,532.0,553.5,659.1671024734983,673.4023564727955,-3.8843721770551065,-2.1139299354192786,-0.8678348655912771,-3.0164263606745765,1.8639257691361693,-2.906811937072409,2.6504404091944442,276,1136
mornington-peninsula,APAC,2026-03-25,1Q26,quote_per_night,partial,True,first_review,entire_home,563,2627,533.5,559.5,660.9610657193606,677.169607917777,-4.64700625558534,-2.3935720104533154,-1.388343161093264,-3.238095780989541,1.8693978579139625,-2.9890465625761213,2.65990792286161,275,1122
mornington-peninsula,APAC,2026-06-22,2Q26,quote_per_night,full,True,first_review,all_rooms,597,2866,519.0,519.0,626.0013400335008,625.9777913468248,0.0,0.0037619044958914216,0.557560852854877,-1.1381416583248216,1.8629741738439156,3.6348851894742276,2.496139911305586,280,975
mornington-peninsula,APAC,2026-06-22,2Q26,quote_per_night,full,True,first_review,entire_home,590,2812,524.585,524.75,630.7106779661017,631.4399857752489,-0.031443544545017854,-0.11549914886239687,0.35389034466470903,-0.8546545954538468,1.8774819179035074,3.655838160558892,2.4933524500209883,280,956
mornington-peninsula,APAC,2026-07-19,3Q26,quote_per_night,full,True,first_review,all_rooms,587,2854,513.0,527.2,632.2501022146507,635.8113559915909,-2.6934749620637466,-0.5601116971851061,-0.04729858591927538,-1.6760572252046468,1.9092879250909751,1.6916444450767283,2.9301900134552743,238,908
mornington-peninsula,APAC,2026-07-19,3Q26,quote_per_night,full,True,first_review,entire_home,581,2800,519.0,532.8,636.4740275387264,641.690325,-2.5900900900900803,-0.8128995027739561,-0.3972640908211922,-1.341932025603161,1.9234377186001843,1.7945282541561147,2.936213500423099,237,892
mornington-peninsula,APAC,2026-08-26,3Q26,quote_per_night,full,True,first_review,all_rooms,574,2808,540.98,539.0,671.462944250871,657.7334650997151,0.3673469387755146,2.0873925198673815,3.1011136237111714,0.7710819390440597,1.9549278986636616,4.099993529937246,3.604670850228405,183,639
mornington-peninsula,APAC,2026-08-26,3Q26,quote_per_night,full,True,first_review,entire_home,568,2750,545.0,546.0,676.0537852112677,664.7541163636364,-0.1831501831501825,1.6998268336333444,2.565848212981159,1.0442996756783007,1.9699403427623225,4.150073787314072,3.609551090101514,182,632
nashville,NAM,2024-06-22,2Q24,listed_nightly,full,True,first_review,all_rooms,1639,4382,180.0,176.0,210.37217815741306,205.51551802829758,2.2727272727272707,2.363159811828308,1.2425960986726992,-2.736229700618296,1.2116139336978744,2.9645363182960844,1.8603229939726393,1219,3054
