market_key,dump_date,basis,period,lang,reviews
greece_south-aegean_south-aegean,2026-06-28,quarter,2026Q2,other,4516
greece_south-aegean_south-aegean,2026-06-28,quarter,2026Q2,pt,146
greece_south-aegean_south-aegean,2026-06-28,quarter,2026Q2,zh_ja_ko,383
greece_south-aegean_south-aegean,2026-06-28,ltm,ltm0,de,9716
greece_south-aegean_south-aegean,2026-06-28,ltm,ltm0,en,99477
greece_south-aegean_south-aegean,2026-06-28,ltm,ltm0,es,22355
greece_south-aegean_south-aegean,2026-06-28,ltm,ltm0,fr,7947
greece_south-aegean_south-aegean,2026-06-28,ltm,ltm0,it,1628
greece_south-aegean_south-aegean,2026-06-28,ltm,ltm0,other,19387
greece_south-aegean_south-aegean,2026-06-28,ltm,ltm0,pt,353
greece_south-aegean_south-aegean,2026-06-28,ltm,ltm0,zh_ja_ko,1024
greece_south-aegean_south-aegean,2026-06-28,ltm,ltm1,de,8657
greece_south-aegean_south-aegean,2026-06-28,ltm,ltm1,en,97413
greece_south-aegean_south-aegean,2026-06-28,ltm,ltm1,es,21300
greece_south-aegean_south-aegean,2026-06-28,ltm,ltm1,fr,8164
greece_south-aegean_south-aegean,2026-06-28,ltm,ltm1,it,1453
greece_south-aegean_south-aegean,2026-06-28,ltm,ltm1,other,16954
greece_south-aegean_south-aegean,2026-06-28,ltm,ltm1,pt,271
greece_south-aegean_south-aegean,2026-06-28,ltm,ltm1,zh_ja_ko,976
greece_south-aegean_south-aegean,2026-06-28,ltm,ltm2,de,6488
greece_south-aegean_south-aegean,2026-06-28,ltm,ltm2,en,92600
greece_south-aegean_south-aegean,2026-06-28,ltm,ltm2,es,18508
greece_south-aegean_south-aegean,2026-06-28,ltm,ltm2,fr,7848
greece_south-aegean_south-aegean,2026-06-28,ltm,ltm2,it,1060
greece_south-aegean_south-aegean,2026-06-28,ltm,ltm2,other,13304
greece_south-aegean_south-aegean,2026-06-28,ltm,ltm2,pt,209
greece_south-aegean_south-aegean,2026-06-28,ltm,ltm2,zh_ja_ko,913
greece_south-aegean_south-aegean,2026-06-28,ltm,ltm3,de,4809
greece_south-aegean_south-aegean,2026-06-28,ltm,ltm3,en,89342
greece_south-aegean_south-aegean,2026-06-28,ltm,ltm3,es,14976
greece_south-aegean_south-aegean,2026-06-28,ltm,ltm3,fr,7054
greece_south-aegean_south-aegean,2026-06-28,ltm,ltm3,it,854
greece_south-aegean_south-aegean,2026-06-28,ltm,ltm3,other,9913
greece_south-aegean_south-aegean,2026-06-28,ltm,ltm3,pt,123
greece_south-aegean_south-aegean,2026-06-28,ltm,ltm3,zh_ja_ko,561
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2021Q1,de,9
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2021Q1,en,58
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2021Q1,es,76
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2021Q1,fr,3
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2021Q1,it,45
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2021Q1,other,36
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2021Q1,zh_ja_ko,1
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2021Q2,de,289
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2021Q2,en,489
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2021Q2,es,397
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2021Q2,fr,28
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2021Q2,it,225
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2021Q2,other,148
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2021Q2,zh_ja_ko,3
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2021Q3,de,1045
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2021Q3,en,2195
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2021Q3,es,2227
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2021Q3,fr,150
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2021Q3,it,969
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2021Q3,other,486
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2021Q3,pt,1
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2021Q3,zh_ja_ko,7
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2021Q4,de,332
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2021Q4,en,896
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2021Q4,es,925
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2021Q4,fr,36
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2021Q4,it,479
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2021Q4,other,266
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2021Q4,pt,1
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2021Q4,zh_ja_ko,3
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2022Q1,de,170
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2022Q1,en,1118
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2022Q1,es,1317
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2022Q1,fr,37
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2022Q1,it,810
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2022Q1,other,398
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2022Q1,zh_ja_ko,4
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2022Q2,de,1061
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2022Q2,en,2017
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2022Q2,es,913
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2022Q2,fr,109
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2022Q2,it,490
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2022Q2,other,408
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2022Q2,pt,5
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2022Q2,zh_ja_ko,6
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2022Q3,de,1433
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2022Q3,en,3070
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2022Q3,es,2584
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2022Q3,fr,299
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2022Q3,it,1057
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2022Q3,other,805
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2022Q3,pt,10
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2022Q3,zh_ja_ko,18
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2022Q4,de,498
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2022Q4,en,1054
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2022Q4,es,1170
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2022Q4,fr,67
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2022Q4,it,624
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2022Q4,other,366
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2022Q4,pt,14
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2022Q4,zh_ja_ko,17
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2023Q1,de,314
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2023Q1,en,1393
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2023Q1,es,1696
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2023Q1,fr,48
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2023Q1,it,980
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2023Q1,other,655
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2023Q1,pt,13
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2023Q1,zh_ja_ko,10
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2023Q2,de,1621
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2023Q2,en,2222
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2023Q2,es,1104
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2023Q2,fr,158
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2023Q2,it,542
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2023Q2,other,634
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2023Q2,pt,16
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2023Q2,zh_ja_ko,45
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2023Q3,de,2201
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2023Q3,en,3497
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2023Q3,es,3098
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2023Q3,fr,393
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2023Q3,it,1208
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2023Q3,other,1321
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2023Q3,pt,11
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2023Q3,zh_ja_ko,47
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2023Q4,de,680
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2023Q4,en,1273
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2023Q4,es,1499
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2023Q4,fr,60
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2023Q4,it,818
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2023Q4,other,530
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2023Q4,pt,16
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2023Q4,zh_ja_ko,28
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2024Q1,de,479
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2024Q1,en,1761
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2024Q1,es,2137
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2024Q1,fr,73
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2024Q1,it,1261
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2024Q1,other,1041
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2024Q1,pt,13
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2024Q1,zh_ja_ko,18
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2024Q2,de,2007
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2024Q2,en,2702
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2024Q2,es,1325
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2024Q2,fr,199
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2024Q2,it,638
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2024Q2,other,889
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2024Q2,pt,25
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2024Q2,zh_ja_ko,56
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2024Q3,de,2807
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2024Q3,en,4388
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2024Q3,es,3914
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2024Q3,fr,535
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2024Q3,it,1554
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2024Q3,other,1785
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2024Q3,pt,19
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2024Q3,zh_ja_ko,79
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2024Q4,de,848
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2024Q4,en,1572
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2024Q4,es,1700
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2024Q4,fr,87
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2024Q4,it,961
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2024Q4,other,672
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2024Q4,pt,20
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2024Q4,zh_ja_ko,43
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2025Q1,de,450
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2025Q1,en,2048
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2025Q1,es,2533
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2025Q1,fr,79
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2025Q1,it,1412
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2025Q1,other,1283
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2025Q1,pt,22
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2025Q1,zh_ja_ko,36
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2025Q2,de,2614
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2025Q2,en,3278
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2025Q2,es,1701
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2025Q2,fr,272
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2025Q2,it,761
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2025Q2,other,1294
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2025Q2,pt,36
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2025Q2,zh_ja_ko,120
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2025Q3,de,3491
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2025Q3,en,5314
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2025Q3,es,4631
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2025Q3,fr,691
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2025Q3,it,1657
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2025Q3,other,2424
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2025Q3,pt,26
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2025Q3,zh_ja_ko,152
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2025Q4,de,979
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2025Q4,en,1826
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2025Q4,es,2169
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2025Q4,fr,94
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2025Q4,it,1142
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2025Q4,other,941
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2025Q4,pt,34
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2025Q4,zh_ja_ko,88
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2026Q1,de,719
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2026Q1,en,2644
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2026Q1,es,2866
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2026Q1,fr,163
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2026Q1,it,1645
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2026Q1,other,1639
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2026Q1,pt,28
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2026Q1,zh_ja_ko,39
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2026Q2,de,3318
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2026Q2,en,3533
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2026Q2,es,2020
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2026Q2,fr,314
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2026Q2,it,990
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2026Q2,other,1493
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2026Q2,pt,40
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,quarter,2026Q2,zh_ja_ko,129
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,ltm,ltm0,de,8507
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,ltm,ltm0,en,13317
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,ltm,ltm0,es,11686
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,ltm,ltm0,fr,1262
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,ltm,ltm0,it,5434
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,ltm,ltm0,other,6497
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,ltm,ltm0,pt,128
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,ltm,ltm0,zh_ja_ko,408
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,ltm,ltm1,de,6719
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,ltm,ltm1,en,11286
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,ltm,ltm1,es,9848
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,ltm,ltm1,fr,973
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,ltm,ltm1,it,4688
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,ltm,ltm1,other,5034
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,ltm,ltm1,pt,97
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,ltm,ltm1,zh_ja_ko,278
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,ltm,ltm2,de,5335
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,ltm,ltm2,en,9183
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,ltm,ltm2,es,8025
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,ltm,ltm2,fr,723
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,ltm,ltm2,it,3917
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,ltm,ltm2,other,3756
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,ltm,ltm2,pt,65
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,ltm,ltm2,zh_ja_ko,148
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,ltm,ltm3,de,3888
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,ltm,ltm3,en,7767
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,ltm,ltm3,es,6575
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,ltm,ltm3,fr,572
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,ltm,ltm3,it,3204
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,ltm,ltm3,other,2476
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,ltm,ltm3,pt,53
italy_trentino-alto-adige-südtirol_trentino,2026-06-30,ltm,ltm3,zh_ja_ko,90
italy_puglia_puglia,2026-06-30,quarter,2021Q1,en,113
italy_puglia_puglia,2026-06-30,quarter,2021Q1,es,154
italy_puglia_puglia,2026-06-30,quarter,2021Q1,fr,8
italy_puglia_puglia,2026-06-30,quarter,2021Q1,it,87
italy_puglia_puglia,2026-06-30,quarter,2021Q1,other,81
italy_puglia_puglia,2026-06-30,quarter,2021Q1,zh_ja_ko,3
italy_puglia_puglia,2026-06-30,quarter,2021Q2,de,149
italy_puglia_puglia,2026-06-30,quarter,2021Q2,en,1142
italy_puglia_puglia,2026-06-30,quarter,2021Q2,es,1479
italy_puglia_puglia,2026-06-30,quarter,2021Q2,fr,137
italy_puglia_puglia,2026-06-30,quarter,2021Q2,it,437
italy_puglia_puglia,2026-06-30,quarter,2021Q2,other,270
italy_puglia_puglia,2026-06-30,quarter,2021Q2,pt,3
italy_puglia_puglia,2026-06-30,quarter,2021Q2,zh_ja_ko,3
italy_puglia_puglia,2026-06-30,quarter,2021Q3,de,1135
italy_puglia_puglia,2026-06-30,quarter,2021Q3,en,8912
italy_puglia_puglia,2026-06-30,quarter,2021Q3,es,12094
italy_puglia_puglia,2026-06-30,quarter,2021Q3,fr,1593
italy_puglia_puglia,2026-06-30,quarter,2021Q3,it,3231
italy_puglia_puglia,2026-06-30,quarter,2021Q3,other,1861
italy_puglia_puglia,2026-06-30,quarter,2021Q3,pt,3
italy_puglia_puglia,2026-06-30,quarter,2021Q3,zh_ja_ko,16
italy_puglia_puglia,2026-06-30,quarter,2021Q4,de,482
italy_puglia_puglia,2026-06-30,quarter,2021Q4,en,3464
italy_puglia_puglia,2026-06-30,quarter,2021Q4,es,1574
italy_puglia_puglia,2026-06-30,quarter,2021Q4,fr,561
italy_puglia_puglia,2026-06-30,quarter,2021Q4,it,394
italy_puglia_puglia,2026-06-30,quarter,2021Q4,other,579
italy_puglia_puglia,2026-06-30,quarter,2021Q4,pt,1
italy_puglia_puglia,2026-06-30,quarter,2021Q4,zh_ja_ko,8
italy_puglia_puglia,2026-06-30,quarter,2022Q1,de,150
italy_puglia_puglia,2026-06-30,quarter,2022Q1,en,1680
italy_puglia_puglia,2026-06-30,quarter,2022Q1,es,877
italy_puglia_puglia,2026-06-30,quarter,2022Q1,fr,185
italy_puglia_puglia,2026-06-30,quarter,2022Q1,it,355
italy_puglia_puglia,2026-06-30,quarter,2022Q1,other,393
italy_puglia_puglia,2026-06-30,quarter,2022Q1,pt,4
italy_puglia_puglia,2026-06-30,quarter,2022Q1,zh_ja_ko,11
italy_puglia_puglia,2026-06-30,quarter,2022Q2,de,938
italy_puglia_puglia,2026-06-30,quarter,2022Q2,en,9784
italy_puglia_puglia,2026-06-30,quarter,2022Q2,es,3969
italy_puglia_puglia,2026-06-30,quarter,2022Q2,fr,1302
italy_puglia_puglia,2026-06-30,quarter,2022Q2,it,906
italy_puglia_puglia,2026-06-30,quarter,2022Q2,other,1310
italy_puglia_puglia,2026-06-30,quarter,2022Q2,pt,33
italy_puglia_puglia,2026-06-30,quarter,2022Q2,zh_ja_ko,29
italy_puglia_puglia,2026-06-30,quarter,2022Q3,de,1753
italy_puglia_puglia,2026-06-30,quarter,2022Q3,en,15673
italy_puglia_puglia,2026-06-30,quarter,2022Q3,es,13096
italy_puglia_puglia,2026-06-30,quarter,2022Q3,fr,2613
italy_puglia_puglia,2026-06-30,quarter,2022Q3,it,3159
italy_puglia_puglia,2026-06-30,quarter,2022Q3,other,2963
italy_puglia_puglia,2026-06-30,quarter,2022Q3,pt,54
italy_puglia_puglia,2026-06-30,quarter,2022Q3,zh_ja_ko,45
italy_puglia_puglia,2026-06-30,quarter,2022Q4,de,715
italy_puglia_puglia,2026-06-30,quarter,2022Q4,en,4896
italy_puglia_puglia,2026-06-30,quarter,2022Q4,es,1810
italy_puglia_puglia,2026-06-30,quarter,2022Q4,fr,653
italy_puglia_puglia,2026-06-30,quarter,2022Q4,it,465
italy_puglia_puglia,2026-06-30,quarter,2022Q4,other,916
italy_puglia_puglia,2026-06-30,quarter,2022Q4,pt,26
italy_puglia_puglia,2026-06-30,quarter,2022Q4,zh_ja_ko,56
italy_puglia_puglia,2026-06-30,quarter,2023Q1,de,258
italy_puglia_puglia,2026-06-30,quarter,2023Q1,en,2125
italy_puglia_puglia,2026-06-30,quarter,2023Q1,es,1119
italy_puglia_puglia,2026-06-30,quarter,2023Q1,fr,206
italy_puglia_puglia,2026-06-30,quarter,2023Q1,it,429
italy_puglia_puglia,2026-06-30,quarter,2023Q1,other,595
italy_puglia_puglia,2026-06-30,quarter,2023Q1,pt,12
italy_puglia_puglia,2026-06-30,quarter,2023Q1,zh_ja_ko,19
italy_puglia_puglia,2026-06-30,quarter,2023Q2,de,1929
italy_puglia_puglia,2026-06-30,quarter,2023Q2,en,12975
italy_puglia_puglia,2026-06-30,quarter,2023Q2,es,5754
italy_puglia_puglia,2026-06-30,quarter,2023Q2,fr,1979
italy_puglia_puglia,2026-06-30,quarter,2023Q2,it,1155
italy_puglia_puglia,2026-06-30,quarter,2023Q2,other,2088
italy_puglia_puglia,2026-06-30,quarter,2023Q2,pt,61
italy_puglia_puglia,2026-06-30,quarter,2023Q2,zh_ja_ko,119
italy_puglia_puglia,2026-06-30,quarter,2023Q3,de,3007
italy_puglia_puglia,2026-06-30,quarter,2023Q3,en,19661
italy_puglia_puglia,2026-06-30,quarter,2023Q3,es,16162
italy_puglia_puglia,2026-06-30,quarter,2023Q3,fr,3273
italy_puglia_puglia,2026-06-30,quarter,2023Q3,it,3569
italy_puglia_puglia,2026-06-30,quarter,2023Q3,other,3623
italy_puglia_puglia,2026-06-30,quarter,2023Q3,pt,95
italy_puglia_puglia,2026-06-30,quarter,2023Q3,zh_ja_ko,93
italy_puglia_puglia,2026-06-30,quarter,2023Q4,de,1218
italy_puglia_puglia,2026-06-30,quarter,2023Q4,en,6279
italy_puglia_puglia,2026-06-30,quarter,2023Q4,es,2502
italy_puglia_puglia,2026-06-30,quarter,2023Q4,fr,875
italy_puglia_puglia,2026-06-30,quarter,2023Q4,it,607
italy_puglia_puglia,2026-06-30,quarter,2023Q4,other,1278
italy_puglia_puglia,2026-06-30,quarter,2023Q4,pt,36
italy_puglia_puglia,2026-06-30,quarter,2023Q4,zh_ja_ko,72
italy_puglia_puglia,2026-06-30,quarter,2024Q1,de,342
italy_puglia_puglia,2026-06-30,quarter,2024Q1,en,2414
italy_puglia_puglia,2026-06-30,quarter,2024Q1,es,1398
italy_puglia_puglia,2026-06-30,quarter,2024Q1,fr,270
italy_puglia_puglia,2026-06-30,quarter,2024Q1,it,519
italy_puglia_puglia,2026-06-30,quarter,2024Q1,other,815
italy_puglia_puglia,2026-06-30,quarter,2024Q1,pt,24
italy_puglia_puglia,2026-06-30,quarter,2024Q1,zh_ja_ko,63
italy_puglia_puglia,2026-06-30,quarter,2024Q2,de,2712
italy_puglia_puglia,2026-06-30,quarter,2024Q2,en,14679
italy_puglia_puglia,2026-06-30,quarter,2024Q2,es,8033
italy_puglia_puglia,2026-06-30,quarter,2024Q2,fr,2866
