filing_date,accession,form,owner,title,is_director,is_officer,is_10pct,txn_date,code,acq_disp,shares,price,value,ownership,post_shares,footnotes
2024-03-25,0000950170-24-035909,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-03-21,S,D,2503.0,170.0105,425536.2815,D,144331.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $170.00 to 170.03. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-03-27,0000950170-24-037199,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-03-25,S,D,1500.0,169.0193,253528.95,D,144331.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $169.00 to $169.045. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-03-27,0000950170-24-037199,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-03-26,S,D,600.0,169.69,101814.0,D,143731.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023."
2024-03-27,0000950170-24-037199,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-03-26,S,D,21370.0,169.1539,3614818.843,D,143931.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $169.00 to $169.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-03-27,0000950170-24-037199,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-03-26,S,D,200.0,170.0,34000.0,D,143731.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023."
2024-04-04,0000950170-24-041795,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-04-02,S,D,600.0,160.71,96426.0,D,143131.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023."
2024-04-11,0000950170-24-043689,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-04-09,S,D,600.0,161.55,96930.0,D,222304.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023."
2024-04-18,0000950170-24-045565,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-04-16,S,D,600.0,155.83,93498.0,D,221704.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023."
2024-04-25,0000950170-24-048282,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-04-23,S,D,600.0,157.24,94344.0,D,221104.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023."
2024-05-02,0000950170-24-052063,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-04-30,S,D,600.0,161.02,96612.0,D,220504.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023."
2024-05-09,0000950170-24-056874,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-05-07,S,D,600.0,162.0,97200.0,D,219904.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023."
2024-05-16,0000950170-24-061073,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-05-14,S,D,600.0,149.4,89640.0,D,219304.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023."
2024-05-22,0000950170-24-063602,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-05-21,S,D,600.0,145.71,87426.0,D,212374.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023."
2024-05-29,0000950170-24-065911,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-05-28,S,D,600.0,146.0,87600.0,D,211774.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023."
2024-06-03,0000950170-24-068237,4,Chesky Brian,CEO and Chairman,true,true,true,2024-05-30,S,D,17049.0,144.7182,2467300.5918,D,14358793.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $144.45 to $144.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-06-03,0000950170-24-068237,4,Chesky Brian,CEO and Chairman,true,true,true,2024-05-30,S,D,34483.0,145.4502,5015559.2466,D,14324310.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $145.00 to $145.995. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-06-03,0000950170-24-068237,4,Chesky Brian,CEO and Chairman,true,true,true,2024-05-30,S,D,33854.0,146.4296,4957227.6784,D,14290456.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $146.00 to $146.995. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-06-03,0000950170-24-068237,4,Chesky Brian,CEO and Chairman,true,true,true,2024-05-30,S,D,29999.0,147.1921,4415615.8079,D,14260457.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $147.00 to $147.59. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-06-03,0000950170-24-068237,4,Chesky Brian,CEO and Chairman,true,true,true,2024-05-30,S,D,50000.0,145.4,7270000.0,I,0.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024."
2024-06-03,0000950170-24-068237,4,Chesky Brian,CEO and Chairman,true,true,true,2024-05-30,S,D,8500.0,145.4,1235900.0,I,128554.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024."
2024-06-05,0000950170-24-069280,4,Mertz Elinor,Chief Financial Officer,false,true,false,2024-06-03,S,D,7578.0,145.74,1104417.72,D,564154.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 31, 2023."
2024-06-06,0000950170-24-069868,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-06-04,S,D,600.0,145.82,87492.0,D,211174.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023."
2024-06-06,0000950170-24-069869,4,Bernstein David C,Chief Accounting Officer,false,true,false,2024-06-04,S,D,6000.0,147.0,882000.0,D,47043.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on May 30, 2023."
2024-06-12,0000950170-24-072421,4,Chesky Brian,CEO and Chairman,true,true,true,2024-06-10,S,D,46218.0,146.6143,6776219.7174,D,14214239.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $146.14 to $146.995. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-06-12,0000950170-24-072421,4,Chesky Brian,CEO and Chairman,true,true,true,2024-06-10,S,D,60143.0,147.6014,8877191.000200002,D,14154096.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $147.00 to $147.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-06-12,0000950170-24-072421,4,Chesky Brian,CEO and Chairman,true,true,true,2024-06-10,S,D,9024.0,148.1024,1336476.0576,D,14145072.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $148.00 to $148.29. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-06-13,0000950170-24-072989,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-06-11,S,D,600.0,147.97,88782.0,D,210574.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023."
2024-06-14,0000950170-24-073627,4,Gebbia Joseph,,true,false,true,2024-06-12,S,D,44990.0,150.0366,6750146.634,D,46467.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $150.00 to $150.24. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-06-14,0000950170-24-073627,4,Gebbia Joseph,,true,false,true,2024-06-12,S,D,180778.0,150.0522,27126136.6116,I,0.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $150.00 to $150.27. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-06-18,0000950170-24-074836,4,Bernstein David C,Chief Accounting Officer,false,true,false,2024-06-14,S,D,2000.0,145.5,291000.0,D,45043.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 22, 2024."
2024-06-20,0000950170-24-075731,4,Gebbia Joseph,,true,false,true,2024-06-17,S,D,13240.0,150.0268,1986354.832,D,44966.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $150.00 to $150.12. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-06-20,0000950170-24-075731,4,Gebbia Joseph,,true,false,true,2024-06-17,S,D,30094.0,150.0385,4515258.619,I,0.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $150.00 to $150.12. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-06-20,0000950170-24-075731,4,Gebbia Joseph,,true,false,true,2024-06-18,S,D,13401.0,150.0746,2011149.7146,D,43013.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $150.00 to $150.38. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-06-20,0000950170-24-075731,4,Gebbia Joseph,,true,false,true,2024-06-18,S,D,42766.0,150.1029,6419300.6214000005,I,0.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $150.00 to $150.465. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-06-21,0000950170-24-076208,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-06-18,S,D,600.0,149.9,89940.0,D,209974.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023."
2024-06-25,0000950170-24-077275,4,Gebbia Joseph,,true,false,true,2024-06-21,S,D,1500.0,150.0,225000.0,I,0.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024."
2024-06-25,0000950170-24-077275,4,Gebbia Joseph,,true,false,true,2024-06-24,S,D,5442.0,150.0015,816308.163,D,42087.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $150.00 to $150.02. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-06-25,0000950170-24-077275,4,Gebbia Joseph,,true,false,true,2024-06-24,S,D,18060.0,150.0041,2709074.046,I,0.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $150.00 to $150.04. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-06-26,0000950170-24-077942,4,Chesky Brian,CEO and Chairman,true,true,true,2024-06-24,S,D,600.0,146.8333,88099.98000000001,D,14144472.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $146.83 to $146.84. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-06-26,0000950170-24-077942,4,Chesky Brian,CEO and Chairman,true,true,true,2024-06-24,S,D,13890.0,147.6025,2050198.725,D,14130582.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $147.14 to $147.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-06-26,0000950170-24-077942,4,Chesky Brian,CEO and Chairman,true,true,true,2024-06-24,S,D,76892.0,148.6159,11427373.7828,D,14053690.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $148.00 to $148.98. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-06-26,0000950170-24-077942,4,Chesky Brian,CEO and Chairman,true,true,true,2024-06-24,S,D,22689.0,149.5165,3392379.8685000003,D,14031001.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $149.00 to $149.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-06-26,0000950170-24-077942,4,Chesky Brian,CEO and Chairman,true,true,true,2024-06-24,S,D,1314.0,150.0,197100.0,D,14029687.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024."
2024-06-27,0000950170-24-078427,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-06-25,S,D,600.0,148.97,89382.0,D,209374.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023."
2024-06-27,0000950170-24-078430,4,Gebbia Joseph,,true,false,true,2024-06-25,S,D,474084.0,150.3973,71300953.5732,I,52739.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $150.00 to $150.995. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-06-27,0000950170-24-078430,4,Gebbia Joseph,,true,false,true,2024-06-25,S,D,52739.0,151.0549,7966484.3711,I,0.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $151.00 to $151.17. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-06-27,0000950170-24-078430,4,Gebbia Joseph,,true,false,true,2024-06-25,S,D,119365.0,150.4747,17961412.565500002,D,53208.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $150.00 to $150.9975. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-06-27,0000950170-24-078430,4,Gebbia Joseph,,true,false,true,2024-06-25,S,D,22773.0,151.057,3440021.061,D,30435.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $151.00 to $151.25. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-07-01,0000950170-24-079665,4,Gebbia Joseph,,true,false,true,2024-06-27,S,D,11635.0,150.0235,1745523.4225,D,30435.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $150.00 to $150.31. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-07-03,0000950170-24-081433,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-07-02,S,D,600.0,151.29,90774.0,D,208774.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023."
2024-07-10,0000950170-24-082685,4,Chesky Brian,CEO and Chairman,true,true,true,2024-07-08,S,D,4422.0,150.8916,667242.6552,D,14025265.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $150.78 to $150.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-07-10,0000950170-24-082685,4,Chesky Brian,CEO and Chairman,true,true,true,2024-07-08,S,D,74293.0,151.6573,11267075.7889,D,13950972.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $151.01 to $151.995. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-07-10,0000950170-24-082685,4,Chesky Brian,CEO and Chairman,true,true,true,2024-07-08,S,D,24202.0,152.3775,3687840.255,D,13926770.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $152.00 to $152.98. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-07-10,0000950170-24-082685,4,Chesky Brian,CEO and Chairman,true,true,true,2024-07-08,S,D,12068.0,153.2256,1849126.5408,D,13914702.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $153.015 to $153.71. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-07-10,0000950170-24-082685,4,Chesky Brian,CEO and Chairman,true,true,true,2024-07-08,S,D,400.0,154.16,61664.0,D,13914302.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $154.15 to $154.17. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-07-11,0000950170-24-082960,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-07-09,S,D,600.0,152.92,91752.0,D,208174.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023."
2024-07-17,0000950170-24-084251,4,Bernstein David C,Chief Accounting Officer,false,true,false,2024-07-15,S,D,1000.0,145.88,145880.0,D,44043.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 22, 2024."
2024-07-18,0000950170-24-084574,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-07-16,S,D,600.0,148.47,89082.0,D,207574.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023."
2024-07-24,0000950170-24-086160,4,Chesky Brian,CEO and Chairman,true,true,true,2024-07-22,S,D,2300.0,146.8487,337752.01,D,13912002.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $146.67 to $146.98. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-07-24,0000950170-24-086160,4,Chesky Brian,CEO and Chairman,true,true,true,2024-07-22,S,D,17703.0,147.4392,2610116.1576,D,13894299.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $147.00 to $147.985. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-07-24,0000950170-24-086160,4,Chesky Brian,CEO and Chairman,true,true,true,2024-07-22,S,D,29655.0,148.3324,4398797.322000001,D,13864644.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $148.00 to $148.95. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-07-24,0000950170-24-086160,4,Chesky Brian,CEO and Chairman,true,true,true,2024-07-22,S,D,24904.0,149.7514,3729408.8656,D,13839740.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $149.00 to $149.995. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-07-24,0000950170-24-086160,4,Chesky Brian,CEO and Chairman,true,true,true,2024-07-22,S,D,40823.0,150.1314,6128814.142200001,D,13798917.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on February 29, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $150.00 to $150.37. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-07-24,0000950170-24-086161,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-07-22,S,D,1200.0,146.755,176106.0,D,286374.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $146.67 to $146.89. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-07-24,0000950170-24-086161,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-07-22,S,D,11563.0,147.4178,1704592.0214,D,274811.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $147.00 to $147.93. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-07-24,0000950170-24-086161,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-07-22,S,D,22087.0,148.3605,3276838.3635,D,252724.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $148.01 to $148.93. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2024-07-24,0000950170-24-086161,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2024-07-22,S,D,16516.0,149.7337,2473001.7892,D,236208.0,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on November 29, 2023. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $149.00 to $149.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
