filing_date,accession,form,owner,title,is_director,is_officer,is_10pct,txn_date,code,acq_disp,shares,price,value,ownership,post_shares,footnotes
2025-02-20,0000950170-25-024405,4,Chesky Brian,CEO and Chairman,true,true,true,2025-02-18,S,D,71366,160.3424,11442995.7184,D,11900765,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 22, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $160.00 to $160.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-02-20,0000950170-25-024405,4,Chesky Brian,CEO and Chairman,true,true,true,2025-02-18,S,D,10663,161.3524,1720500.6412,D,11890102,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 22, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $161.00 to $161.98. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-02-20,0000950170-25-024405,4,Chesky Brian,CEO and Chairman,true,true,true,2025-02-18,S,D,4574,162.2181,741985.5893999999,D,11885528,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 22, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $162.04 to $162.51. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-02-20,0000950170-25-024410,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2025-02-18,S,D,700,161.05,112735.00000000001,D,180514,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 30, 2024."
2025-02-21,0000950170-25-025097,4,Blecharczyk Nathan,Chief Strategy Officer,true,true,true,2025-02-19,F,D,2801,160.6,449840.6,D,162049,
2025-02-21,0000950170-25-025097,4,Blecharczyk Nathan,Chief Strategy Officer,true,true,true,2025-02-19,C,A,36344,,,I,45025,"The Class B Common Stock is convertible at any time at the option of the holder into the Issuer's Class A Common Stock on a one-to-one basis. The Class B Common Stock will automatically convert into shares  of the Issuer's Class A Common Stock on a one-to-one basis upon the earlier of (a) any transfer of the Class B Common Stock by the holder, whether or not for value, subject to certain exceptions, (b) the date and time, or the occurrence of an event, specified by vote or written consent of the holders of at least 80% of the outstanding shares of Class B common stock at the time of such vote or consent, voting as a separate series or (c) the 20-year anniversary of the closing of the Issuer's initial public offering."
2025-02-21,0000950170-25-025097,4,Blecharczyk Nathan,Chief Strategy Officer,true,true,true,2025-02-19,G,D,36344,0,0.0,I,8681,
2025-02-21,0000950170-25-025104,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2025-02-19,F,D,6295,160.6,1010977.0,D,174219,
2025-02-21,0000950170-25-025106,4,Mertz Elinor,Chief Financial Officer,false,true,false,2025-02-19,F,D,4275,160.6,686565.0,D,455713,
2025-02-21,0000950170-25-025110,4,Bernstein David C,Chief Accounting Officer,false,true,false,2025-02-19,F,D,917,160.6,147270.19999999998,D,39664,
2025-02-24,0000950170-25-025874,4,Blecharczyk Nathan,Chief Strategy Officer,true,true,true,2025-02-20,S,D,2712,156.32,423939.83999999997,D,159337,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on May 31, 2024."
2025-02-26,0000950170-25-028028,4,Chesky Brian,CEO and Chairman,true,true,true,2025-02-24,C,A,32000,,,I,48800,"The Class B Common Stock is convertible at any time at the option of the holder into the Issuer's Class A Common Stock on a one-to-one basis. The Class B Common Stock will automatically convert into shares of the Issuer's Class A Common Stock on a one-to-one basis upon the earlier of (a) any transfer of the Class B Common Stock by the holder, whether or not for value, subject to certain exceptions, (b) the date and time, or the occurrence of an event, specified by vote or written consent of the holders of at least 80% of the outstanding shares of Class B common stock at the time of such vote or consent, voting as a separate series or (c) the 20-year anniversary of the closing of the Issuer's initial public offering."
2025-02-27,0000950170-25-029219,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2025-02-25,S,D,700,145.01,101507.0,D,173519,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 30, 2024."
2025-02-27,0000950170-25-029226,4,Gebbia Joseph,,true,false,true,2025-02-25,S,D,21406,140.7548,3012997.2487999997,I,621454,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 20, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $140.41 to $140.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-02-27,0000950170-25-029226,4,Gebbia Joseph,,true,false,true,2025-02-25,S,D,103089,141.5175,14588897.557500001,I,518365,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 20, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $141.00 to $141.995. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-02-27,0000950170-25-029226,4,Gebbia Joseph,,true,false,true,2025-02-25,S,D,68002,142.3539,9680349.9078,I,450363,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 20, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $142.00 to $142.96. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-02-27,0000950170-25-029226,4,Gebbia Joseph,,true,false,true,2025-02-25,S,D,17140,143.44,2458561.6,I,433223,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 20, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $143.03 to $143.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-02-27,0000950170-25-029226,4,Gebbia Joseph,,true,false,true,2025-02-25,S,D,4438,144.4734,641172.9492,I,428785,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 20, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $144.00 to $144.86. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-02-27,0000950170-25-029226,4,Gebbia Joseph,,true,false,true,2025-02-25,S,D,210,145.0314,30456.593999999997,I,428575,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 20, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $145.00 to $145.06. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-02-28,0000950170-25-030093,4,Blecharczyk Nathan,Chief Strategy Officer,true,true,true,2025-02-26,M,A,26154,40.18,1050867.72,D,185491,
2025-02-28,0000950170-25-030093,4,Blecharczyk Nathan,Chief Strategy Officer,true,true,true,2025-02-26,S,D,26154,145,3792330.0,D,159337,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on May 31, 2024."
2025-03-05,0000950170-25-033579,4,Chesky Brian,CEO and Chairman,true,true,true,2025-03-03,S,D,13287,140.6271,1868512.2777000002,D,11872241,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 22, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $140.02 to $140.96. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-03-05,0000950170-25-033579,4,Chesky Brian,CEO and Chairman,true,true,true,2025-03-03,S,D,3300,141.3691,466518.03,D,11868941,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 22, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $141.04 to $141.92. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-03-05,0000950170-25-033579,4,Chesky Brian,CEO and Chairman,true,true,true,2025-03-03,S,D,11972,142.7335,1708805.4619999998,D,11856969,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 22, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $142.01 to $142.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-03-05,0000950170-25-033579,4,Chesky Brian,CEO and Chairman,true,true,true,2025-03-03,S,D,43246,143.4582,6203993.3172,D,11813723,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 22, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $143.00 to $143.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-03-05,0000950170-25-033579,4,Chesky Brian,CEO and Chairman,true,true,true,2025-03-03,S,D,5118,144.2576,738310.3968,D,11808605,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 22, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $144.00 to $144.56. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-03-06,0000950170-25-034818,4,Mertz Elinor,Chief Financial Officer,false,true,false,2025-03-04,S,D,6250,140.1,875625.0,D,449463,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on May 31, 2024."
2025-03-06,0000950170-25-034818,4,Mertz Elinor,Chief Financial Officer,false,true,false,2025-03-05,S,D,6086,141.87,863420.8200000001,D,443377,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on May 31, 2024."
2025-03-06,0000950170-25-034828,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2025-03-04,S,D,700,140.1,98070.0,D,172819,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 30, 2024."
2025-03-13,0000950170-25-038899,4,Gebbia Joseph,,true,false,true,2025-03-11,S,D,2244,123.8364,277888.8816,I,426331,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 20, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $123.78 to $123.97. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-03-13,0000950170-25-038899,4,Gebbia Joseph,,true,false,true,2025-03-11,S,D,11709,124.5519,1458378.1971,I,414622,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 20, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $124.04 to $124.98. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-03-13,0000950170-25-038899,4,Gebbia Joseph,,true,false,true,2025-03-11,S,D,38849,125.6236,4880351.2364,I,375773,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 20, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $125.045 to $125.985. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-03-13,0000950170-25-038899,4,Gebbia Joseph,,true,false,true,2025-03-11,S,D,72556,126.5133,9179298.9948,I,303217,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 20, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $126.00 to $126.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-03-13,0000950170-25-038899,4,Gebbia Joseph,,true,false,true,2025-03-11,S,D,51467,127.3177,6552660.0659,I,251750,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 20, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $127.00 to $127.955. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-03-13,0000950170-25-038899,4,Gebbia Joseph,,true,false,true,2025-03-11,S,D,29501,128.5036,3790984.7036,I,222249,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 20, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $128.00 to $128.95. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-03-13,0000950170-25-038899,4,Gebbia Joseph,,true,false,true,2025-03-11,S,D,5559,129.3115,718842.6285,I,216690,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 20, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $129.015 to $129.79. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-03-13,0000950170-25-038899,4,Gebbia Joseph,,true,false,true,2025-03-11,S,D,2400,130.15,312360.0,I,214290,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 20, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $130.00 to $130.18. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-03-13,0000950170-25-038918,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2025-03-11,S,D,700,130.18,91126.0,D,172119,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 30, 2024."
2025-03-19,0000950170-25-042216,4,Chesky Brian,CEO and Chairman,true,true,true,2025-03-17,S,D,1472,124,182528.0,D,11807133,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 22, 2024."
2025-03-19,0000950170-25-042216,4,Chesky Brian,CEO and Chairman,true,true,true,2025-03-17,S,D,8132,125.7123,1022292.4236,D,11799001,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 22, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $125.24 to $125.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-03-19,0000950170-25-042216,4,Chesky Brian,CEO and Chairman,true,true,true,2025-03-17,S,D,14093,126.45,1782059.85,D,11784908,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 22, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $126.00 to $126.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-03-19,0000950170-25-042216,4,Chesky Brian,CEO and Chairman,true,true,true,2025-03-17,S,D,14764,127.4949,1882334.7036000001,D,11770144,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 22, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $127.00 to $127.92. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-03-20,0000950170-25-042804,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2025-03-18,S,D,700,126,88200.0,D,171419,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 30, 2024."
2025-03-24,0000950170-25-043821,4,Gebbia Joseph,,true,false,true,2025-03-20,C,A,2509150,,,I,2723440,"The Class B Common Stock is convertible at any time at the option of the holder into the Issuer's Class A Common Stock on a one-to-one basis. The Class B Common Stock will automatically convert into shares of the Issuer's Class A Common Stock on a one-to-one basis upon the earlier of (a) any transfer of the Class B Common Stock by the holder, whether or not for value, subject to certain exceptions, (b) the date and time, or the occurrence of an event, specified by vote or written consent of the holders of at least 80% of the outstanding shares of Class B common stock at the time of such vote or consent, voting as a separate series or (c) the 20-year anniversary of the closing of the Issuer's initial public offering."
2025-03-27,0000950170-25-046047,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2025-03-25,S,D,700,129.55,90685.00000000001,D,170719,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 30, 2024."
2025-03-27,0000950170-25-046051,4,Gebbia Joseph,,true,false,true,2025-03-25,S,D,47987,128.8261,6181978.0607,I,2675453,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 20, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $128.56 to $128.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-03-27,0000950170-25-046051,4,Gebbia Joseph,,true,false,true,2025-03-25,S,D,131539,129.37,17017200.43,I,2543914,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 20, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $129.00 to $129.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-03-27,0000950170-25-046051,4,Gebbia Joseph,,true,false,true,2025-03-25,S,D,34759,130.1813,4524971.8067,I,2509155,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 20, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $130.00 to $130.74. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-04-03,0000950170-25-050792,4,Chesky Brian,CEO and Chairman,true,true,true,2025-04-01,S,D,33844,120.3443,4072932.4892,D,11736300,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 22, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $120.00 to $120.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-04-03,0000950170-25-050792,4,Chesky Brian,CEO and Chairman,true,true,true,2025-04-01,S,D,4615,121.1225,558980.3375,D,11731685,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 22, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $121.01 to $121.35. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-04-03,0000950170-25-050796,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2025-04-01,S,D,700,119.67,83769.0,D,170019,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 30, 2024."
2025-04-04,0000950170-25-051262,4,Blecharczyk Nathan,Chief Strategy Officer,true,true,true,2025-04-02,A,A,34493,0,0.0,D,193830,"Represents an award of restricted stock units, which vest in substantially equal quarterly installments beginning on May 19, 2025. Each restricted stock unit represents a contingent right to receive one share of the Issuer's Class A Common Stock and has no expiration date."
2025-04-04,0000950170-25-051263,4,Bernstein David C,Chief Accounting Officer,false,true,false,2025-04-02,A,A,9855,0,0.0,D,49519,"Represents an award of restricted stock units, which vest in substantially equal quarterly installments beginning on May 19, 2025. Each restricted stock unit represents a contingent right to receive one share of the Issuer's Class A Common Stock and has no expiration date."
2025-04-04,0000950170-25-051268,4,Mertz Elinor,Chief Financial Officer,false,true,false,2025-04-02,A,A,54203,0,0.0,D,497580,"Represents an award of restricted stock units, which vest in substantially equal quarterly installments beginning on May 19, 2025. Each restricted stock unit represents a contingent right to receive one share of the Issuer's Class A Common Stock and has no expiration date."
2025-04-04,0000950170-25-051271,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2025-04-02,A,A,54203,0,0.0,D,224222,"Represents an award of restricted stock units, which vest in substantially equal quarterly installments beginning on May 19, 2025. Each restricted stock unit represents a contingent right to receive one share of the Issuer's Class A Common Stock and has no expiration date."
2025-04-10,0000950170-25-052863,4,Gebbia Joseph,,true,false,true,2025-04-08,S,D,25946,104.5404,2712405.2184,I,2483209,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 20, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $104.31 to $104.985. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-04-10,0000950170-25-052863,4,Gebbia Joseph,,true,false,true,2025-04-08,S,D,21639,105.398,2280707.3219999997,I,2461570,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 20, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $105.00 to $105.98. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-04-10,0000950170-25-052863,4,Gebbia Joseph,,true,false,true,2025-04-08,S,D,10869,106.5381,1157962.6089,I,2450701,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 20, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $106.00 to $106.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-04-10,0000950170-25-052863,4,Gebbia Joseph,,true,false,true,2025-04-08,S,D,28670,107.6063,3085072.6210000003,I,2422031,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 20, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $107.00 to $107.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-04-10,0000950170-25-052863,4,Gebbia Joseph,,true,false,true,2025-04-08,S,D,19921,108.3592,2158623.6232,I,2402110,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 20, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $108.00 to $108.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-04-10,0000950170-25-052863,4,Gebbia Joseph,,true,false,true,2025-04-08,S,D,21129,109.5028,2313684.6612,I,2380981,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 20, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $109.00 to $109.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-04-10,0000950170-25-052863,4,Gebbia Joseph,,true,false,true,2025-04-08,S,D,29102,110.4734,3214996.8868,I,2351879,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 20, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $110.00 to $110.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-04-10,0000950170-25-052863,4,Gebbia Joseph,,true,false,true,2025-04-08,S,D,30849,111.5558,3441384.8742,I,2321030,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 20, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $111.00 to $111.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-04-10,0000950170-25-052863,4,Gebbia Joseph,,true,false,true,2025-04-08,S,D,26160,112.3773,2939790.168,I,2294870,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 20, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $112.00 to $112.94. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
2025-04-10,0000950170-25-052865,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2025-04-08,S,D,700,110.74,77518.0,D,223522,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 30, 2024."
2025-04-11,0000950170-25-053388,4,Mertz Elinor,Chief Financial Officer,false,true,false,2025-04-09,S,D,6250,120,750000.0,D,491330,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on May 31, 2024."
2025-04-17,0000950170-25-055370,4,BALOGH ARISTOTLE N,Chief Technology Officer,false,true,false,2025-04-15,S,D,700,114.68,80276.0,D,222822,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 30, 2024."
2025-04-24,0000950170-25-058000,4,Gebbia Joseph,,true,false,true,2025-04-22,S,D,4369,112.7914,492785.62659999996,I,2290501,"The sales reported in this Form 4 were effected pursuant to a Rule 10b5-1 trading plan adopted on August 20, 2024. | The price reported in Column 4 is a weighted average price. These shares were sold in multiple transactions at prices ranging from $112.43 to $112.99. The reporting person undertakes to provide the Issuer, any security holder of the Issuer, or the staff of the Securities and Exchange Commission, upon request, full information regarding the number of shares sold at each separate price within the range set forth in this footnote."
