period,value,series,code
2018-05,112.5,viagens_neg_cios_mensal_receita,22744
2018-06,100.5,viagens_neg_cios_mensal_receita,22744
2018-07,115.8,viagens_neg_cios_mensal_receita,22744
2018-08,128.7,viagens_neg_cios_mensal_receita,22744
2018-09,101.9,viagens_neg_cios_mensal_receita,22744
2018-10,125.5,viagens_neg_cios_mensal_receita,22744
2018-11,131.3,viagens_neg_cios_mensal_receita,22744
2018-12,136.8,viagens_neg_cios_mensal_receita,22744
2019-01,243.4,viagens_neg_cios_mensal_receita,22744
2019-02,156.2,viagens_neg_cios_mensal_receita,22744
2019-03,170.5,viagens_neg_cios_mensal_receita,22744
2019-04,132.5,viagens_neg_cios_mensal_receita,22744
2019-05,115.5,viagens_neg_cios_mensal_receita,22744
2019-06,105.9,viagens_neg_cios_mensal_receita,22744
2019-07,169.2,viagens_neg_cios_mensal_receita,22744
2019-08,124.7,viagens_neg_cios_mensal_receita,22744
2019-09,103.7,viagens_neg_cios_mensal_receita,22744
2019-10,114.7,viagens_neg_cios_mensal_receita,22744
2019-11,112.9,viagens_neg_cios_mensal_receita,22744
2019-12,135.8,viagens_neg_cios_mensal_receita,22744
2020-01,155.6,viagens_neg_cios_mensal_receita,22744
2020-02,117.9,viagens_neg_cios_mensal_receita,22744
2020-03,92.7,viagens_neg_cios_mensal_receita,22744
2020-04,27.7,viagens_neg_cios_mensal_receita,22744
2020-05,27.1,viagens_neg_cios_mensal_receita,22744
2020-06,39.7,viagens_neg_cios_mensal_receita,22744
2020-07,32.5,viagens_neg_cios_mensal_receita,22744
2020-08,38.2,viagens_neg_cios_mensal_receita,22744
2020-09,43.7,viagens_neg_cios_mensal_receita,22744
2020-10,47.6,viagens_neg_cios_mensal_receita,22744
2020-11,48.2,viagens_neg_cios_mensal_receita,22744
2020-12,77.5,viagens_neg_cios_mensal_receita,22744
2021-01,70.1,viagens_neg_cios_mensal_receita,22744
2021-02,52.0,viagens_neg_cios_mensal_receita,22744
2021-03,52.7,viagens_neg_cios_mensal_receita,22744
2021-04,40.3,viagens_neg_cios_mensal_receita,22744
2021-05,48.0,viagens_neg_cios_mensal_receita,22744
2021-06,56.3,viagens_neg_cios_mensal_receita,22744
2021-07,54.9,viagens_neg_cios_mensal_receita,22744
2021-08,62.2,viagens_neg_cios_mensal_receita,22744
2021-09,58.4,viagens_neg_cios_mensal_receita,22744
2021-10,65.7,viagens_neg_cios_mensal_receita,22744
2021-11,79.4,viagens_neg_cios_mensal_receita,22744
2021-12,91.9,viagens_neg_cios_mensal_receita,22744
2022-01,84.4,viagens_neg_cios_mensal_receita,22744
2022-02,71.9,viagens_neg_cios_mensal_receita,22744
2022-03,90.4,viagens_neg_cios_mensal_receita,22744
2022-04,78.7,viagens_neg_cios_mensal_receita,22744
2022-05,74.6,viagens_neg_cios_mensal_receita,22744
2022-06,77.0,viagens_neg_cios_mensal_receita,22744
2022-07,77.3,viagens_neg_cios_mensal_receita,22744
2022-08,86.1,viagens_neg_cios_mensal_receita,22744
2022-09,83.2,viagens_neg_cios_mensal_receita,22744
2022-10,82.5,viagens_neg_cios_mensal_receita,22744
2022-11,88.3,viagens_neg_cios_mensal_receita,22744
2022-12,94.0,viagens_neg_cios_mensal_receita,22744
2023-01,120.8,viagens_neg_cios_mensal_receita,22744
2023-02,105.9,viagens_neg_cios_mensal_receita,22744
2023-03,113.6,viagens_neg_cios_mensal_receita,22744
2023-04,90.3,viagens_neg_cios_mensal_receita,22744
2023-05,113.3,viagens_neg_cios_mensal_receita,22744
2023-06,101.5,viagens_neg_cios_mensal_receita,22744
2023-07,113.3,viagens_neg_cios_mensal_receita,22744
2023-08,130.9,viagens_neg_cios_mensal_receita,22744
2023-09,113.1,viagens_neg_cios_mensal_receita,22744
2023-10,130.4,viagens_neg_cios_mensal_receita,22744
2023-11,135.2,viagens_neg_cios_mensal_receita,22744
2023-12,135.2,viagens_neg_cios_mensal_receita,22744
2024-01,173.7,viagens_neg_cios_mensal_receita,22744
2024-02,146.7,viagens_neg_cios_mensal_receita,22744
2024-03,130.3,viagens_neg_cios_mensal_receita,22744
2024-04,138.9,viagens_neg_cios_mensal_receita,22744
2024-05,120.1,viagens_neg_cios_mensal_receita,22744
2024-06,112.5,viagens_neg_cios_mensal_receita,22744
2024-07,140.0,viagens_neg_cios_mensal_receita,22744
2024-08,132.4,viagens_neg_cios_mensal_receita,22744
2024-09,125.2,viagens_neg_cios_mensal_receita,22744
2024-10,142.3,viagens_neg_cios_mensal_receita,22744
2024-11,145.7,viagens_neg_cios_mensal_receita,22744
2024-12,171.3,viagens_neg_cios_mensal_receita,22744
2025-01,193.5,viagens_neg_cios_mensal_receita,22744
2025-02,194.6,viagens_neg_cios_mensal_receita,22744
2025-03,185.8,viagens_neg_cios_mensal_receita,22744
2025-04,165.2,viagens_neg_cios_mensal_receita,22744
2025-05,132.1,viagens_neg_cios_mensal_receita,22744
2025-06,138.0,viagens_neg_cios_mensal_receita,22744
2025-07,185.1,viagens_neg_cios_mensal_receita,22744
2025-08,158.8,viagens_neg_cios_mensal_receita,22744
2025-09,167.0,viagens_neg_cios_mensal_receita,22744
2025-10,169.8,viagens_neg_cios_mensal_receita,22744
2025-11,179.2,viagens_neg_cios_mensal_receita,22744
2025-12,219.1,viagens_neg_cios_mensal_receita,22744
2026-01,231.1,viagens_neg_cios_mensal_receita,22744
2026-02,223.9,viagens_neg_cios_mensal_receita,22744
2026-03,186.6,viagens_neg_cios_mensal_receita,22744
2026-04,167.2,viagens_neg_cios_mensal_receita,22744
2026-05,157.0,viagens_neg_cios_mensal_receita,22744
2026-06,161.7,viagens_neg_cios_mensal_receita,22744
2026-07,180.0,viagens_neg_cios_mensal_receita,22744
2015-01,-422.5,viagens_neg_cios_mensal_l_quido,22743
2015-02,-241.1,viagens_neg_cios_mensal_l_quido,22743
2015-03,-236.9,viagens_neg_cios_mensal_l_quido,22743
2015-04,-302.3,viagens_neg_cios_mensal_l_quido,22743
2015-05,-248.3,viagens_neg_cios_mensal_l_quido,22743
2015-06,-302.3,viagens_neg_cios_mensal_l_quido,22743
2015-07,-304.0,viagens_neg_cios_mensal_l_quido,22743
2015-08,-204.1,viagens_neg_cios_mensal_l_quido,22743
2015-09,-190.4,viagens_neg_cios_mensal_l_quido,22743
2015-10,-134.9,viagens_neg_cios_mensal_l_quido,22743
2015-11,-124.2,viagens_neg_cios_mensal_l_quido,22743
2015-12,-158.0,viagens_neg_cios_mensal_l_quido,22743
2016-01,-71.6,viagens_neg_cios_mensal_l_quido,22743
2016-02,-83.7,viagens_neg_cios_mensal_l_quido,22743
2016-03,-209.5,viagens_neg_cios_mensal_l_quido,22743
2016-04,-181.0,viagens_neg_cios_mensal_l_quido,22743
2016-05,-200.1,viagens_neg_cios_mensal_l_quido,22743
2016-06,-277.1,viagens_neg_cios_mensal_l_quido,22743
2016-07,-258.6,viagens_neg_cios_mensal_l_quido,22743
2016-08,-201.6,viagens_neg_cios_mensal_l_quido,22743
2016-09,-245.2,viagens_neg_cios_mensal_l_quido,22743
2016-10,-283.9,viagens_neg_cios_mensal_l_quido,22743
2016-11,-212.6,viagens_neg_cios_mensal_l_quido,22743
2016-12,-267.3,viagens_neg_cios_mensal_l_quido,22743
2017-01,-268.7,viagens_neg_cios_mensal_l_quido,22743
2017-02,-241.4,viagens_neg_cios_mensal_l_quido,22743
2017-03,-255.4,viagens_neg_cios_mensal_l_quido,22743
2017-04,-257.8,viagens_neg_cios_mensal_l_quido,22743
2017-05,-304.4,viagens_neg_cios_mensal_l_quido,22743
2017-06,-317.4,viagens_neg_cios_mensal_l_quido,22743
2017-07,-403.6,viagens_neg_cios_mensal_l_quido,22743
2017-08,-363.9,viagens_neg_cios_mensal_l_quido,22743
2017-09,-367.1,viagens_neg_cios_mensal_l_quido,22743
2017-10,-332.4,viagens_neg_cios_mensal_l_quido,22743
2017-11,-316.1,viagens_neg_cios_mensal_l_quido,22743
2017-12,-315.7,viagens_neg_cios_mensal_l_quido,22743
2018-01,-346.3,viagens_neg_cios_mensal_l_quido,22743
2018-02,-227.4,viagens_neg_cios_mensal_l_quido,22743
2018-03,-274.8,viagens_neg_cios_mensal_l_quido,22743
2018-04,-292.2,viagens_neg_cios_mensal_l_quido,22743
2018-05,-331.0,viagens_neg_cios_mensal_l_quido,22743
2018-06,-306.4,viagens_neg_cios_mensal_l_quido,22743
2018-07,-362.0,viagens_neg_cios_mensal_l_quido,22743
2018-08,-248.8,viagens_neg_cios_mensal_l_quido,22743
2018-09,-224.0,viagens_neg_cios_mensal_l_quido,22743
2018-10,-316.9,viagens_neg_cios_mensal_l_quido,22743
2018-11,-250.2,viagens_neg_cios_mensal_l_quido,22743
2018-12,-245.4,viagens_neg_cios_mensal_l_quido,22743
2019-01,-219.1,viagens_neg_cios_mensal_l_quido,22743
2019-02,-201.7,viagens_neg_cios_mensal_l_quido,22743
2019-03,-194.2,viagens_neg_cios_mensal_l_quido,22743
2019-04,-278.7,viagens_neg_cios_mensal_l_quido,22743
2019-05,-288.4,viagens_neg_cios_mensal_l_quido,22743
2019-06,-312.4,viagens_neg_cios_mensal_l_quido,22743
2019-07,-354.3,viagens_neg_cios_mensal_l_quido,22743
2019-08,-234.1,viagens_neg_cios_mensal_l_quido,22743
2019-09,-260.7,viagens_neg_cios_mensal_l_quido,22743
2019-10,-299.6,viagens_neg_cios_mensal_l_quido,22743
2019-11,-231.0,viagens_neg_cios_mensal_l_quido,22743
2019-12,-273.5,viagens_neg_cios_mensal_l_quido,22743
2020-01,-239.5,viagens_neg_cios_mensal_l_quido,22743
2020-02,-121.4,viagens_neg_cios_mensal_l_quido,22743
2020-03,-72.2,viagens_neg_cios_mensal_l_quido,22743
2020-04,-25.5,viagens_neg_cios_mensal_l_quido,22743
2020-05,-23.1,viagens_neg_cios_mensal_l_quido,22743
2020-06,-21.8,viagens_neg_cios_mensal_l_quido,22743
2020-07,-36.1,viagens_neg_cios_mensal_l_quido,22743
2020-08,-31.1,viagens_neg_cios_mensal_l_quido,22743
2020-09,-33.8,viagens_neg_cios_mensal_l_quido,22743
2020-10,-26.5,viagens_neg_cios_mensal_l_quido,22743
2020-11,-36.7,viagens_neg_cios_mensal_l_quido,22743
2020-12,-18.7,viagens_neg_cios_mensal_l_quido,22743
2021-01,-10.8,viagens_neg_cios_mensal_l_quido,22743
2021-02,-9.6,viagens_neg_cios_mensal_l_quido,22743
2021-03,-29.0,viagens_neg_cios_mensal_l_quido,22743
2021-04,-38.1,viagens_neg_cios_mensal_l_quido,22743
2021-05,-39.5,viagens_neg_cios_mensal_l_quido,22743
2021-06,-62.1,viagens_neg_cios_mensal_l_quido,22743
2021-07,-63.8,viagens_neg_cios_mensal_l_quido,22743
2021-08,-55.3,viagens_neg_cios_mensal_l_quido,22743
2021-09,-66.5,viagens_neg_cios_mensal_l_quido,22743
2021-10,-76.9,viagens_neg_cios_mensal_l_quido,22743
2021-11,-86.5,viagens_neg_cios_mensal_l_quido,22743
2021-12,-119.9,viagens_neg_cios_mensal_l_quido,22743
2022-01,-104.9,viagens_neg_cios_mensal_l_quido,22743
2022-02,-153.4,viagens_neg_cios_mensal_l_quido,22743
2022-03,-222.8,viagens_neg_cios_mensal_l_quido,22743
2022-04,-237.0,viagens_neg_cios_mensal_l_quido,22743
2022-05,-243.2,viagens_neg_cios_mensal_l_quido,22743
2022-06,-265.7,viagens_neg_cios_mensal_l_quido,22743
2022-07,-231.5,viagens_neg_cios_mensal_l_quido,22743
2022-08,-232.2,viagens_neg_cios_mensal_l_quido,22743
2022-09,-192.3,viagens_neg_cios_mensal_l_quido,22743
2022-10,-242.2,viagens_neg_cios_mensal_l_quido,22743
2022-11,-243.8,viagens_neg_cios_mensal_l_quido,22743
2022-12,-226.3,viagens_neg_cios_mensal_l_quido,22743
2023-01,-276.3,viagens_neg_cios_mensal_l_quido,22743
2023-02,-177.8,viagens_neg_cios_mensal_l_quido,22743
2023-03,-242.5,viagens_neg_cios_mensal_l_quido,22743
2023-04,-317.2,viagens_neg_cios_mensal_l_quido,22743
2023-05,-292.9,viagens_neg_cios_mensal_l_quido,22743
2023-06,-375.1,viagens_neg_cios_mensal_l_quido,22743
2023-07,-361.0,viagens_neg_cios_mensal_l_quido,22743
2023-08,-298.6,viagens_neg_cios_mensal_l_quido,22743
2023-09,-316.6,viagens_neg_cios_mensal_l_quido,22743
2023-10,-324.0,viagens_neg_cios_mensal_l_quido,22743
2023-11,-278.1,viagens_neg_cios_mensal_l_quido,22743
2023-12,-256.3,viagens_neg_cios_mensal_l_quido,22743
2024-01,-293.0,viagens_neg_cios_mensal_l_quido,22743
2024-02,-236.2,viagens_neg_cios_mensal_l_quido,22743
2024-03,-250.4,viagens_neg_cios_mensal_l_quido,22743
2024-04,-294.9,viagens_neg_cios_mensal_l_quido,22743
2024-05,-341.3,viagens_neg_cios_mensal_l_quido,22743
2024-06,-338.0,viagens_neg_cios_mensal_l_quido,22743
2024-07,-377.2,viagens_neg_cios_mensal_l_quido,22743
2024-08,-360.7,viagens_neg_cios_mensal_l_quido,22743
2024-09,-383.4,viagens_neg_cios_mensal_l_quido,22743
2024-10,-354.3,viagens_neg_cios_mensal_l_quido,22743
2024-11,-306.2,viagens_neg_cios_mensal_l_quido,22743
2024-12,-305.7,viagens_neg_cios_mensal_l_quido,22743
2025-01,-308.1,viagens_neg_cios_mensal_l_quido,22743
2025-02,-248.9,viagens_neg_cios_mensal_l_quido,22743
2025-03,-247.1,viagens_neg_cios_mensal_l_quido,22743
2025-04,-307.9,viagens_neg_cios_mensal_l_quido,22743
2025-05,-363.3,viagens_neg_cios_mensal_l_quido,22743
2025-06,-377.5,viagens_neg_cios_mensal_l_quido,22743
2025-07,-473.4,viagens_neg_cios_mensal_l_quido,22743
2025-08,-339.1,viagens_neg_cios_mensal_l_quido,22743
2025-09,-368.3,viagens_neg_cios_mensal_l_quido,22743
2025-10,-369.8,viagens_neg_cios_mensal_l_quido,22743
2025-11,-315.6,viagens_neg_cios_mensal_l_quido,22743
2025-12,-303.1,viagens_neg_cios_mensal_l_quido,22743
2026-01,-383.2,viagens_neg_cios_mensal_l_quido,22743
2026-02,-288.4,viagens_neg_cios_mensal_l_quido,22743
2026-03,-366.9,viagens_neg_cios_mensal_l_quido,22743
2026-04,-470.1,viagens_neg_cios_mensal_l_quido,22743
2026-05,-416.1,viagens_neg_cios_mensal_l_quido,22743
2026-06,-454.7,viagens_neg_cios_mensal_l_quido,22743
2026-07,-502.7,viagens_neg_cios_mensal_l_quido,22743
2015-01,125.8,viagens_pessoais_educa_o_mensal_despesa,22754
2015-02,90.6,viagens_pessoais_educa_o_mensal_despesa,22754
2015-03,96.0,viagens_pessoais_educa_o_mensal_despesa,22754
2015-04,95.5,viagens_pessoais_educa_o_mensal_despesa,22754
2015-05,93.3,viagens_pessoais_educa_o_mensal_despesa,22754
2015-06,103.1,viagens_pessoais_educa_o_mensal_despesa,22754
2015-07,102.2,viagens_pessoais_educa_o_mensal_despesa,22754
2015-08,84.7,viagens_pessoais_educa_o_mensal_despesa,22754
2015-09,85.4,viagens_pessoais_educa_o_mensal_despesa,22754
2015-10,63.3,viagens_pessoais_educa_o_mensal_despesa,22754
2015-11,62.7,viagens_pessoais_educa_o_mensal_despesa,22754
2015-12,81.8,viagens_pessoais_educa_o_mensal_despesa,22754
2016-01,54.6,viagens_pessoais_educa_o_mensal_despesa,22754
2016-02,57.6,viagens_pessoais_educa_o_mensal_despesa,22754
2016-03,88.1,viagens_pessoais_educa_o_mensal_despesa,22754
2016-04,72.0,viagens_pessoais_educa_o_mensal_despesa,22754
2016-05,78.6,viagens_pessoais_educa_o_mensal_despesa,22754
2016-06,98.4,viagens_pessoais_educa_o_mensal_despesa,22754
2016-07,92.2,viagens_pessoais_educa_o_mensal_despesa,22754
2016-08,90.1,viagens_pessoais_educa_o_mensal_despesa,22754
2016-09,88.6,viagens_pessoais_educa_o_mensal_despesa,22754
2016-10,92.2,viagens_pessoais_educa_o_mensal_despesa,22754
2016-11,82.1,viagens_pessoais_educa_o_mensal_despesa,22754
2016-12,104.6,viagens_pessoais_educa_o_mensal_despesa,22754
2017-01,103.3,viagens_pessoais_educa_o_mensal_despesa,22754
2017-02,89.2,viagens_pessoais_educa_o_mensal_despesa,22754
2017-03,105.9,viagens_pessoais_educa_o_mensal_despesa,22754
2017-04,90.9,viagens_pessoais_educa_o_mensal_despesa,22754
2017-05,108.7,viagens_pessoais_educa_o_mensal_despesa,22754
2017-06,114.6,viagens_pessoais_educa_o_mensal_despesa,22754
2017-07,129.8,viagens_pessoais_educa_o_mensal_despesa,22754
2017-08,126.5,viagens_pessoais_educa_o_mensal_despesa,22754
2017-09,117.6,viagens_pessoais_educa_o_mensal_despesa,22754
2017-10,108.0,viagens_pessoais_educa_o_mensal_despesa,22754
2017-11,111.1,viagens_pessoais_educa_o_mensal_despesa,22754
2017-12,120.3,viagens_pessoais_educa_o_mensal_despesa,22754
2018-01,138.0,viagens_pessoais_educa_o_mensal_despesa,22754
2018-02,101.2,viagens_pessoais_educa_o_mensal_despesa,22754
2018-03,112.9,viagens_pessoais_educa_o_mensal_despesa,22754
2018-04,113.2,viagens_pessoais_educa_o_mensal_despesa,22754
2018-05,121.7,viagens_pessoais_educa_o_mensal_despesa,22754
2018-06,117.7,viagens_pessoais_educa_o_mensal_despesa,22754
2018-07,122.6,viagens_pessoais_educa_o_mensal_despesa,22754
2018-08,111.4,viagens_pessoais_educa_o_mensal_despesa,22754
2018-09,88.1,viagens_pessoais_educa_o_mensal_despesa,22754
2018-10,108.6,viagens_pessoais_educa_o_mensal_despesa,22754
2018-11,93.4,viagens_pessoais_educa_o_mensal_despesa,22754
2018-12,103.2,viagens_pessoais_educa_o_mensal_despesa,22754
2019-01,114.9,viagens_pessoais_educa_o_mensal_despesa,22754
2019-02,90.2,viagens_pessoais_educa_o_mensal_despesa,22754
2019-03,93.7,viagens_pessoais_educa_o_mensal_despesa,22754
2019-04,100.2,viagens_pessoais_educa_o_mensal_despesa,22754
2019-05,105.2,viagens_pessoais_educa_o_mensal_despesa,22754
2019-06,107.8,viagens_pessoais_educa_o_mensal_despesa,22754
2019-07,125.8,viagens_pessoais_educa_o_mensal_despesa,22754
2019-08,94.6,viagens_pessoais_educa_o_mensal_despesa,22754
2019-09,94.3,viagens_pessoais_educa_o_mensal_despesa,22754
2019-10,104.8,viagens_pessoais_educa_o_mensal_despesa,22754
2019-11,84.4,viagens_pessoais_educa_o_mensal_despesa,22754
2019-12,107.6,viagens_pessoais_educa_o_mensal_despesa,22754
2020-01,96.5,viagens_pessoais_educa_o_mensal_despesa,22754
2020-02,69.0,viagens_pessoais_educa_o_mensal_despesa,22754
2020-03,54.2,viagens_pessoais_educa_o_mensal_despesa,22754
2020-04,22.3,viagens_pessoais_educa_o_mensal_despesa,22754
2020-05,28.7,viagens_pessoais_educa_o_mensal_despesa,22754
2020-06,29.5,viagens_pessoais_educa_o_mensal_despesa,22754
2020-07,32.2,viagens_pessoais_educa_o_mensal_despesa,22754
2020-08,33.6,viagens_pessoais_educa_o_mensal_despesa,22754
2020-09,37.7,viagens_pessoais_educa_o_mensal_despesa,22754
2020-10,31.2,viagens_pessoais_educa_o_mensal_despesa,22754
2020-11,34.8,viagens_pessoais_educa_o_mensal_despesa,22754
2020-12,42.2,viagens_pessoais_educa_o_mensal_despesa,22754
2021-01,33.6,viagens_pessoais_educa_o_mensal_despesa,22754
2021-02,28.1,viagens_pessoais_educa_o_mensal_despesa,22754
2021-03,34.7,viagens_pessoais_educa_o_mensal_despesa,22754
2021-04,31.9,viagens_pessoais_educa_o_mensal_despesa,22754
2021-05,36.4,viagens_pessoais_educa_o_mensal_despesa,22754
2021-06,46.5,viagens_pessoais_educa_o_mensal_despesa,22754
2021-07,48.1,viagens_pessoais_educa_o_mensal_despesa,22754
2021-08,48.8,viagens_pessoais_educa_o_mensal_despesa,22754
2021-09,47.1,viagens_pessoais_educa_o_mensal_despesa,22754
2021-10,47.8,viagens_pessoais_educa_o_mensal_despesa,22754
2021-11,57.6,viagens_pessoais_educa_o_mensal_despesa,22754
2021-12,66.4,viagens_pessoais_educa_o_mensal_despesa,22754
2022-01,75.9,viagens_pessoais_educa_o_mensal_despesa,22754
2022-02,85.4,viagens_pessoais_educa_o_mensal_despesa,22754
2022-03,112.0,viagens_pessoais_educa_o_mensal_despesa,22754
2022-04,108.6,viagens_pessoais_educa_o_mensal_despesa,22754
2022-05,111.5,viagens_pessoais_educa_o_mensal_despesa,22754
2022-06,114.8,viagens_pessoais_educa_o_mensal_despesa,22754
2022-07,103.2,viagens_pessoais_educa_o_mensal_despesa,22754
2022-08,112.9,viagens_pessoais_educa_o_mensal_despesa,22754
2022-09,99.0,viagens_pessoais_educa_o_mensal_despesa,22754
2022-10,103.8,viagens_pessoais_educa_o_mensal_despesa,22754
2022-11,109.2,viagens_pessoais_educa_o_mensal_despesa,22754
2022-12,110.8,viagens_pessoais_educa_o_mensal_despesa,22754
2023-01,106.5,viagens_pessoais_educa_o_mensal_despesa,22754
2023-02,75.7,viagens_pessoais_educa_o_mensal_despesa,22754
2023-03,100.5,viagens_pessoais_educa_o_mensal_despesa,22754
2023-04,110.0,viagens_pessoais_educa_o_mensal_despesa,22754
2023-05,104.9,viagens_pessoais_educa_o_mensal_despesa,22754
2023-06,124.5,viagens_pessoais_educa_o_mensal_despesa,22754
2023-07,116.6,viagens_pessoais_educa_o_mensal_despesa,22754
2023-08,114.5,viagens_pessoais_educa_o_mensal_despesa,22754
2023-09,107.5,viagens_pessoais_educa_o_mensal_despesa,22754
2023-10,110.7,viagens_pessoais_educa_o_mensal_despesa,22754
2023-11,81.2,viagens_pessoais_educa_o_mensal_despesa,22754
2023-12,75.9,viagens_pessoais_educa_o_mensal_despesa,22754
2024-01,90.6,viagens_pessoais_educa_o_mensal_despesa,22754
2024-02,74.4,viagens_pessoais_educa_o_mensal_despesa,22754
2024-03,73.9,viagens_pessoais_educa_o_mensal_despesa,22754
2024-04,84.2,viagens_pessoais_educa_o_mensal_despesa,22754
2024-05,89.6,viagens_pessoais_educa_o_mensal_despesa,22754
2024-06,87.5,viagens_pessoais_educa_o_mensal_despesa,22754
2024-07,100.4,viagens_pessoais_educa_o_mensal_despesa,22754
2024-08,95.8,viagens_pessoais_educa_o_mensal_despesa,22754
2024-09,98.8,viagens_pessoais_educa_o_mensal_despesa,22754
2024-10,96.5,viagens_pessoais_educa_o_mensal_despesa,22754
2024-11,87.8,viagens_pessoais_educa_o_mensal_despesa,22754
2024-12,92.6,viagens_pessoais_educa_o_mensal_despesa,22754
2025-01,97.4,viagens_pessoais_educa_o_mensal_despesa,22754
2025-02,86.1,viagens_pessoais_educa_o_mensal_despesa,22754
2025-03,84.1,viagens_pessoais_educa_o_mensal_despesa,22754
2025-04,91.8,viagens_pessoais_educa_o_mensal_despesa,22754
2025-05,96.2,viagens_pessoais_educa_o_mensal_despesa,22754
2025-06,100.1,viagens_pessoais_educa_o_mensal_despesa,22754
2025-07,127.9,viagens_pessoais_educa_o_mensal_despesa,22754
2025-08,96.7,viagens_pessoais_educa_o_mensal_despesa,22754
2025-09,104.0,viagens_pessoais_educa_o_mensal_despesa,22754
2025-10,104.8,viagens_pessoais_educa_o_mensal_despesa,22754
2025-11,96.1,viagens_pessoais_educa_o_mensal_despesa,22754
2025-12,101.4,viagens_pessoais_educa_o_mensal_despesa,22754
2026-01,119.3,viagens_pessoais_educa_o_mensal_despesa,22754
2026-02,99.5,viagens_pessoais_educa_o_mensal_despesa,22754
2026-03,107.4,viagens_pessoais_educa_o_mensal_despesa,22754
2026-04,123.8,viagens_pessoais_educa_o_mensal_despesa,22754
2026-05,111.3,viagens_pessoais_educa_o_mensal_despesa,22754
2026-06,119.7,viagens_pessoais_educa_o_mensal_despesa,22754
2026-07,132.6,viagens_pessoais_educa_o_mensal_despesa,22754
2015-01,11.7,viagens_pessoais_educa_o_mensal_receita,22753
2015-02,12.0,viagens_pessoais_educa_o_mensal_receita,22753
2015-03,14.5,viagens_pessoais_educa_o_mensal_receita,22753
2015-04,11.2,viagens_pessoais_educa_o_mensal_receita,22753
2015-05,12.7,viagens_pessoais_educa_o_mensal_receita,22753
2015-06,12.1,viagens_pessoais_educa_o_mensal_receita,22753
2015-07,13.5,viagens_pessoais_educa_o_mensal_receita,22753
2015-08,10.0,viagens_pessoais_educa_o_mensal_receita,22753
2015-09,11.1,viagens_pessoais_educa_o_mensal_receita,22753
2015-10,11.5,viagens_pessoais_educa_o_mensal_receita,22753
2015-11,13.0,viagens_pessoais_educa_o_mensal_receita,22753
2015-12,14.2,viagens_pessoais_educa_o_mensal_receita,22753
2016-01,16.0,viagens_pessoais_educa_o_mensal_receita,22753
2016-02,13.6,viagens_pessoais_educa_o_mensal_receita,22753
2016-03,13.0,viagens_pessoais_educa_o_mensal_receita,22753
2016-04,11.1,viagens_pessoais_educa_o_mensal_receita,22753
2016-05,9.9,viagens_pessoais_educa_o_mensal_receita,22753
2016-06,8.6,viagens_pessoais_educa_o_mensal_receita,22753
2016-07,11.0,viagens_pessoais_educa_o_mensal_receita,22753
2016-08,14.6,viagens_pessoais_educa_o_mensal_receita,22753
2016-09,10.6,viagens_pessoais_educa_o_mensal_receita,22753
2016-10,9.6,viagens_pessoais_educa_o_mensal_receita,22753
2016-11,11.3,viagens_pessoais_educa_o_mensal_receita,22753
2016-12,11.0,viagens_pessoais_educa_o_mensal_receita,22753
2017-01,14.2,viagens_pessoais_educa_o_mensal_receita,22753
2017-02,11.7,viagens_pessoais_educa_o_mensal_receita,22753
2017-03,14.5,viagens_pessoais_educa_o_mensal_receita,22753
2017-04,9.4,viagens_pessoais_educa_o_mensal_receita,22753
2017-05,10.4,viagens_pessoais_educa_o_mensal_receita,22753
2017-06,9.0,viagens_pessoais_educa_o_mensal_receita,22753
2017-07,10.1,viagens_pessoais_educa_o_mensal_receita,22753
2017-08,11.2,viagens_pessoais_educa_o_mensal_receita,22753
2017-09,9.7,viagens_pessoais_educa_o_mensal_receita,22753
2017-10,10.6,viagens_pessoais_educa_o_mensal_receita,22753
2017-11,11.3,viagens_pessoais_educa_o_mensal_receita,22753
2017-12,11.6,viagens_pessoais_educa_o_mensal_receita,22753
2018-01,17.1,viagens_pessoais_educa_o_mensal_receita,22753
2018-02,14.3,viagens_pessoais_educa_o_mensal_receita,22753
2018-03,12.6,viagens_pessoais_educa_o_mensal_receita,22753
2018-04,11.8,viagens_pessoais_educa_o_mensal_receita,22753
2018-05,11.2,viagens_pessoais_educa_o_mensal_receita,22753
2018-06,9.6,viagens_pessoais_educa_o_mensal_receita,22753
2018-07,10.4,viagens_pessoais_educa_o_mensal_receita,22753
2018-08,12.3,viagens_pessoais_educa_o_mensal_receita,22753
2018-09,11.1,viagens_pessoais_educa_o_mensal_receita,22753
2018-10,11.0,viagens_pessoais_educa_o_mensal_receita,22753
2018-11,11.6,viagens_pessoais_educa_o_mensal_receita,22753
2018-12,11.8,viagens_pessoais_educa_o_mensal_receita,22753
2019-01,14.8,viagens_pessoais_educa_o_mensal_receita,22753
2019-02,13.7,viagens_pessoais_educa_o_mensal_receita,22753
2019-03,12.9,viagens_pessoais_educa_o_mensal_receita,22753
2019-04,11.3,viagens_pessoais_educa_o_mensal_receita,22753
2019-05,10.1,viagens_pessoais_educa_o_mensal_receita,22753
2019-06,9.3,viagens_pessoais_educa_o_mensal_receita,22753
2019-07,13.7,viagens_pessoais_educa_o_mensal_receita,22753
2019-08,11.0,viagens_pessoais_educa_o_mensal_receita,22753
2019-09,9.1,viagens_pessoais_educa_o_mensal_receita,22753
2019-10,11.9,viagens_pessoais_educa_o_mensal_receita,22753
2019-11,10.7,viagens_pessoais_educa_o_mensal_receita,22753
