ym,market,flight,source,party_size_month,party_size_month_py,party_size_ytd,party_size_ytd_py,visitors_month,visitors_month_py,visitors_ytd,visitors_ytd_py,visitor_days_month,visitor_days_ytd,acc_plan_to_stay_in_hotel_month,acc_plan_to_stay_in_hotel_ytd,acc_hotel_only_month,acc_hotel_only_ytd,acc_plan_to_stay_in_condo_month,acc_plan_to_stay_in_condo_ytd,acc_condo_only_month,acc_condo_only_ytd,acc_plan_to_stay_in_timeshare_month,acc_plan_to_stay_in_timeshare_ytd,acc_timeshare_only_month,acc_timeshare_only_ytd,acc_cruise_ship_month,acc_cruise_ship_ytd,acc_friends_relatives_month,acc_friends_relatives_ytd,acc_bed_breakfast_month,acc_bed_breakfast_ytd,acc_other_month,acc_other_ytd,acc_rental_house_month,acc_rental_house_ytd,acc_hostel_month,acc_hostel_ytd,acc_camp_site_beach_month,acc_camp_site_beach_ytd,acc_private_room_in_private_home_month,acc_private_room_in_private_home_ytd,acc_shared_room_space_in_private_home_month,acc_shared_room_space_in_private_home_ytd
2021-01,all,domestic,2021-01.xls,1.8564358810111556,1.9445700501492815,1.8564358810111556,1.9445700501492815,,,,,,,61992.43830524664,61992.43830524664,52229.05537932093,52229.05537932093,37817.88756330989,37817.88756330989,32171.017299198036,32171.017299198036,21112.208509701195,21112.208509701195,17975.064671331325,17975.064671331325,72.00430822024856,72.00430822024856,28145.146875316215,28145.146875316215,1863.488936909873,1863.488936909873,4150.1973123458065,4150.1973123458065,24136.707583066116,24136.707583066116,931.9629701928948,931.9629701928948,854.0892032050192,854.0892032050192,2454.6716175992583,2454.6716175992583,787.6783628027531,787.6783628027531
2021-01,all,international,2021-01.xls,1.2002073353,2.5486730947522505,1.2002073353,2.5486730947522505,,,,,,,3143.3134780321366,3143.3134780321366,3012.1954299065533,3012.1954299065533,306.01790536398744,306.01790536398744,245.81885553563362,245.81885553563362,151.1895515047778,151.1895515047778,115.42266383391659,115.42266383391659,0,0,313.7243715588343,313.7243715588343,7.0912635459031135,7.0912635459031135,115.86365027811416,115.86365027811416,80.37024469602719,80.37024469602719,14.68116695615617,14.68116695615617,9.812534939546145,9.812534939546145,130.94139415940404,130.94139415940404,10.699865275662388,10.699865275662388
2021-01,us_total,total,2021-01.xls,1.8597355477718494,1.9545100984933041,1.8597355477718494,1.9545100984933044,162808.23849801268,552578.483235625,162808.23849801268,552578.483235625,2298135.3466429836,2298135.3466429836,59960.056412664264,59960.056412664264,50560.992949846535,50560.992949846535,36896.46772823635,36896.46772823635,31422.588821619156,31422.588821619156,20627.310838037472,20627.310838037472,17567.740534493096,17567.740534493096,62.011283280500294,62.011283280500294,27207.37292688493,27207.37292688493,1789.3620414376815,1789.3620414376815,3925.11183023976,3925.11183023976,23433.12162726162,23433.12162726162,839.0919081088726,839.0919081088726,810.2359341956416,810.2359341956416,2312.2482676738177,2312.2482676738177,749.8083532659241,749.8083532659241
2021-01,us_west,total,2021-01.xls,1.9603273434737944,2.031010228767106,1.9603273434737944,2.031010228767106,112019.96126213146,352525.41220599285,112019.96126213146,352525.41220599285,1471793.907043664,1471793.907043664,39068.44399159012,39068.44399159012,33129.2877959848,33129.2877959848,27370.17878985988,27370.17878985988,23707.627770779905,23707.627770779905,14709.964178503478,14709.964178503478,12716.96028467012,12716.96028467012,30.320999902902077,30.320999902902077,17854.294725556618,17854.294725556618,1176.540695859509,1176.540695859509,2581.5456640151947,2581.5456640151947,16310.682143017533,16310.682143017533,476.4117800049187,476.4117800049187,525.9693476149845,525.9693476149845,1579.8174380988648,1579.8174380988648,435.4851929572655,435.4851929572655
2021-01,us_east,total,2021-01.xls,1.6706527226118448,1.832856821857372,1.6706527226118448,1.8328568218573718,50788.27723585159,200053.0710301375,50788.27723585159,200053.0710301375,826341.4395989001,826341.4395989001,20891.612421070124,20891.612421070124,17431.70515386042,17431.70515386042,9526.28893838132,9526.28893838132,7714.961050842454,7714.961050842454,5917.346659534238,5917.346659534238,4850.780249822819,4850.780249822819,31.690283377598213,31.690283377598213,9353.078201331065,9353.078201331065,612.8213455781813,612.8213455781813,1343.5661662244954,1343.5661662244954,7122.439484245329,7122.439484245329,362.68012810395214,362.68012810395214,284.2665865806553,284.2665865806553,732.4308295749515,732.4308295749515,314.3231603086572,314.3231603086572
2021-01,japan,total,2021-01.xls,1.252803512591642,2.6560128410306545,1.252803512591642,2.6560128410306545,1164.6277057096402,128685.95688250726,1164.6277057096402,128685.95688250726,23587.477339508267,23587.477339508267,528.8883300092804,528.8883300092804,441.5675963694149,441.5675963694149,201.16243061787424,201.16243061787424,154.81242815499996,154.81242815499996,81.58146774413935,81.58146774413935,55.810623556581994,55.810623556581994,0,0,240.47546805095,240.47546805095,1.1103361044164761,1.1103361044164761,101.05028991504008,101.05028991504008,10.156621756842242,10.156621756842242,0,0,0,0,120.70669745958436,120.70669745958436,6.489607390300231,6.489607390300231
2021-01,canada,total,2021-01.xls,1.2581580920778503,2.160035625185708,1.2581580920778503,2.160035625185708,2897.8016207731353,65123.32574917426,2897.8016207731353,65123.32574917426,87001.16262901327,87001.16262901327,2196.6620556749644,2196.6620556749644,2082.5274194086855,2082.5274194086855,269.6667343271019,269.6667343271019,227.2311704576854,227.2311704576854,125.44403637239743,125.44403637239743,100.46012451782897,100.46012451782897,0,0,154.84472474843798,154.84472474843798,13.353283515326854,13.353283515326854,41.975859895612295,41.975859895612295,186.90628698867164,186.90628698867164,31.427617325860616,31.427617325860616,22.579731101977792,22.579731101977792,32.406498418042545,32.406498418042545,11.480507022413658,11.480507022413658
2021-02,all,total,2021-02.xls,1.9677699495166467,2.1226364485048723,1.908332100835966,2.114458040647799,235282.99082166312,812966.7225966179,407259.05573055916,1665003.3418905623,2541729.506312022,5045593.0164206065,102425.39426995456,167561.14605323173,87086.81628610779,142328.06709533604,51888.92855752945,90012.83402620317,43875.91549604392,76292.7516507775,26151.90007409472,47415.29813530062,22024.18734340926,40114.67467857451,120.93087661441875,192.93518483466733,35441.93799264344,63900.80923951836,2537.9984899165675,4408.578690372344,3587.1278058226067,7853.188768446535,31185.814138358615,55402.89196612073,1080.2968343287873,2026.9409714778383,1420.8625037492104,2284.7642418937758,2934.9098999308267,5520.522911689501,870.8560166590222,1669.2342447374376
2021-02,all,domestic,2021-02.xls,1.977745290239603,1.9925146084698029,1.925144099417107,1.9685169352743561,,,,,,,101949.8478141677,163942.28611941435,86630.99153390738,138860.04691322832,51661.33375255667,89479.22131586655,43665.35185027676,75836.3691494748,26116.539083976568,47228.74759367776,21990.569000349948,39965.63367168127,120.93087661441875,192.93518483466733,34741.89784199468,62887.0447173109,2535.8594764636528,4399.348413373526,3569.596523242798,7719.793835588604,31082.47422084677,55219.181803912885,1079.135069622905,2011.0980398157997,1420.8625037492104,2274.95170695423,2800.742706965559,5255.414324564817,867.1123181597264,1654.7906809624797
2021-02,all,international,2021-02.xls,1.1508454991,2.518232178014787,1.1855298553,2.5345706870306697,,,,,,,475.5464557867509,3618.8599338188596,455.82475220082154,3468.020182107352,227.5948049727001,533.6127103366873,210.56364576701912,456.3825013026526,35.36099011814987,186.55054162292765,33.618343059326335,149.04100689324287,0,0,700.04015064905,1013.7645222078845,2.139013452914798,9.230276998817912,17.531282579808042,133.39493285792219,103.3399175118543,183.71016220788152,1.161764705882353,15.842931662038524,0,9.812534939546145,134.16719296525972,265.10858712466376,3.743698499295786,14.443563774958173
2021-02,us_total,total,2021-02.xls,1.9830533917587647,2.0051023943976922,1.9298466932060947,1.9797384649555048,228760.13425304845,549625.1086003977,391568.3727510611,1102203.5918360227,2442846.2374948882,4740981.584137872,99646.6854950509,159606.74190771516,84636.25187428962,135197.24482413614,50801.12269778878,87697.59042602513,42942.31156888443,74364.90039050358,25738.63087548963,46365.94171352711,21673.547645936007,39241.2881804291,85.17179894452347,147.18308222502378,33948.96542453406,61156.33835141899,2477.854201851752,4267.216243289433,3454.101028424761,7379.212858664521,30477.376156711707,53910.497783973326,1021.7384979981916,1860.8304061070644,1396.407317400429,2206.6432515960705,2708.9246334747827,5021.1729011486,841.9756409654493,1591.7839942313735
2021-02,us_west,total,2021-02.xls,2.08631576976097,2.0804271942330423,2.03344253892961,2.0558230529286834,164861.27628963123,355515.3970768783,276881.2375517627,708040.8092828712,1686970.4518337306,3158764.3588773943,68826.1275099689,107894.57150155901,59012.92210170954,92142.20989769434,39620.25611967629,66990.43490953617,34128.69715758069,57836.3249283606,18793.31615325724,33503.28033176072,16027.966282808537,28744.92656747866,36.46973524085867,66.79073514376074,23116.108640605824,40970.40336616244,1591.951681752863,2768.492377612372,2402.759614850801,4984.305278865995,22405.86549720702,38716.547640224555,563.9797129925793,1040.391492997498,812.3840905327779,1338.3534381477625,1904.5414125029768,3484.3588506018414,580.9481495810091,1016.4333425382747
2021-02,us_east,total,2021-02.xls,1.758495233289557,1.8804075222275816,1.718481218850737,1.856273676872967,63898.85796360819,194109.71152350982,114687.13519945978,394162.7825536473,755875.7856632309,1582217.225262131,30820.557985075404,51712.170406145524,25623.329772576904,43055.03492643732,11180.866578110541,20707.15551649186,8813.614411307623,16528.575462150075,6945.31472223498,12862.661381769218,5645.581363129759,10496.361612952578,48.70206370366478,80.39234708126298,10832.856783930509,20185.934985261574,885.9025200988801,1498.7238656770614,1051.3414135739156,2394.907579798411,8071.5106595068455,15193.950143752176,457.75878500561447,820.4389131095666,584.0232268676615,868.2898134483169,804.3832209717776,1536.814050546729,261.02749138444017,575.3506516930973
2021-02,japan,total,2021-02.xls,1.206221829581422,2.762547523381203,1.2349866605323716,2.7074662422235427,694.5451560400187,120210.16991986705,1859.1728617496588,248896.12680237432,12050.835764794636,35638.31310430287,230.7005501288286,759.588880138109,217.24583105133533,658.8134274207503,121.17432347633199,322.33675409420624,108.57750375976683,263.3899319147668,15.485337144848788,97.06680488898813,15.485337144848788,71.29596070143079,0,0,235.8619178812309,476.33738593218095,1.0836084142392488,2.1939445186557247,21.566632434893975,122.61692234993406,82.12750563714282,92.28412739398506,1.0836084142392488,1.0836084142392488,0,0,8.111913357400724,128.81861081698509,2.3176895306859207,8.80729692098615
2021-02,canada,total,2021-02.xls,1.3287886924519983,2.143939684484371,1.2679508300589983,2.1520460266551944,492.62851631156065,64185.45093993892,3390.430137084721,129308.77668911318,13664.857279398155,100666.01990841232,207.40737130941582,2404.0694269843916,182.67328614779177,2265.2007055564864,122.4086642987695,392.0753986258714,114.78381450403735,342.01498496172275,38.92750956897522,164.3715459413727,36.10125409591244,136.56137861374145,2.1672168284784976,2.1672168284784976,40.11512788351862,194.95985263195666,5.208893884328296,18.56217739965515,11.884329885906078,53.86018978151837,65.1069850489124,252.01327203758404,4.4125899486000995,35.84020727446072,4.334433656956995,26.91416475893479,30.96501397466928,63.37151239271182,3.47259592288553,14.953102945299188
2021-03,all,total,2021-03.xls,2.259678364295069,2.1136123484920377,2.0759162117327343,2.1142842403780913,439784.77636183257,430691.35956467333,847043.8320923918,2095694.7014552357,4260640.02320059,9306233.039621197,217477.42682733166,385038.5728805634,186208.1900121561,328536.2571074921,94339.1915034252,184352.0255296284,78388.95894834634,154681.71059912385,43588.61181722393,91003.90995252455,35803.83152655056,75918.50620512507,88.8326583870795,281.76784322174683,57397.647329775835,121298.4565692942,4227.186352629064,8635.765043001407,5385.328792465408,13238.517560911943,53837.658593347005,109240.55055946774,1716.2322149210797,3743.173186398918,1960.7482103256914,4245.512452219467,4165.6849745486015,9686.207886238102,1052.8997651257803,2722.134009863218
2021-03,all,domestic,2021-03.xls,2.2679555285968163,2.0536936209931524,2.089953644644818,1.9876781196160997,,,,,,,216328.327645423,380270.6137648374,185135.33941821975,323995.3863314481,94061.40860784834,183540.6299237149,78173.38274070516,154009.75189017996,43568.257971070074,90797.00556474784,35784.75973167875,75750.39340336002,88.8326583870795,281.76784322174683,57116.02602989742,120003.07074720832,4226.624814167525,8625.97322754105,5374.510843747459,13094.304679336063,53703.02472828746,108922.20653220035,1716.2322149210797,3727.3302547368794,1960.7482103256914,4235.6999172799215,4120.099165733754,9375.51349029857,1043.142797455769,2697.9334784182483
2021-03,all,international,2021-03.xls,1.2080237202,2.3494740898241058,1.1908960331,2.505251384098382,,,,,,,1149.0991819060105,4767.959115724871,1072.8505939348422,4540.870776042194,277.7828955770453,811.3956059137327,215.57620764132568,671.9587089439783,20.353846153846156,206.9043877767738,19.071794871794875,168.11280176503774,0,0,281.62129987824153,1295.3858220861262,0.5615384615384615,9.791815460356373,10.81794871794872,144.2128815758709,134.63386505967156,318.3440272675531,0,15.842931662038524,0,9.812534939546145,45.5858088148411,310.69439593950483,9.75696767001115,24.20053144496932
2021-03,us_total,total,2021-03.xls,2.2724727547117882,2.039196644265252,2.0950395069652994,1.9931487235746892,429278.98645723204,320988.11403105175,820847.3592082931,1423191.7058670744,4131891.9283395493,8872873.51247742,211947.72944392695,371554.4713516421,181260.92712228085,316458.17194641696,92595.73181750347,180293.32224352862,76954.47036921597,151319.37075971955,42804.389234497896,89170.330948025,35134.73354594081,74376.02172636992,82.46218559836845,229.64526782339223,55815.21258363026,116971.55093504925,4141.616011922083,8408.832255211517,5190.830461939785,12570.043320604305,52729.11074065246,106639.60852462579,1641.8229415376716,3502.6533476447357,1920.0213981672753,4126.664649763346,3999.0847232702836,9020.257624418884,1005.4310368546418,2597.215031086015
2021-03,us_west,total,2021-03.xls,2.3265233478081466,2.0633873788448294,2.175040560179884,2.057494595101198,296116.72254341963,200842.2715082416,572997.9600951823,908883.0807911127,2804575.341579182,5963339.700456576,139305.69723987582,247200.26874143485,119086.438189023,211228.64808671735,69937.10551183735,136927.5404213735,59030.82570207395,116867.15063043454,30504.223091740965,64007.50342350168,25429.24482447626,54174.17139195492,38.14427899413408,104.93501413789483,36797.56214761124,77767.96551377368,2686.8578332712523,5455.350210883624,3647.540146119746,8631.845424985742,37385.307552964296,76101.85519318885,989.6036877914252,2029.9951807889233,1248.28875157121,2586.6421897189725,2624.584670159576,6108.943520761417,664.2591813188191,1680.6925238570939
2021-03,us_east,total,2021-03.xls,2.160838586950504,2.0000003742393058,1.9308511541090658,1.889849168914375,133162.26391421552,120145.84252265005,247849.3991136753,514308.6250762973,1327316.586764141,2909533.812026272,72642.0322039101,124354.20261005562,62174.48893314677,105229.5238595841,22658.626305657966,43365.78182214983,17923.644667135555,34452.22012928563,12300.166142759108,25162.827524528326,9705.488721464664,20201.850334417242,44.31790660423433,124.71025368549732,19017.650436024513,39203.58542128609,1454.7581786507833,2953.482044327845,1543.2903158200077,3938.1978956184184,15343.80318768961,30537.753331441785,652.2192537462308,1472.6581668557974,671.7326465960567,1540.0224600443735,1374.5000531106818,2911.3141036574107,341.17185553582624,916.5225072289236
2021-03,japan,total,2021-03.xls,1.2344687233290261,2.654543414783063,1.2347995854386973,2.6993123365769165,1050.7672600654394,45332.24059097117,2909.940121815098,294228.36739334546,17545.06730984328,53183.38041414615,549.4998971957241,1309.0887773338331,491.2553064023495,1150.0687338230998,282.6269348819484,604.9636889761546,223.65257590758966,487.04250782235647,26.422009932115294,123.48881482110343,23.085318449679423,94.3812791511102,0,0,152.84658921741186,629.1839751495928,0,2.1939445186557247,12.379901185980609,134.99682353591467,71.79487179487184,164.0789991888569,0,1.0836084142392488,1.0617454647851754,1.0617454647851754,10.03610443914415,138.85471525612923,11.097849903929328,19.905146824915477
2021-03,canada,total,2021-03.xls,1.2952025745254028,2.3456122267144144,1.2702933417218896,2.184891776621354,325.6953039059583,26426.28081928148,3716.1254409906796,155735.05750839465,8907.684135416268,109573.70404382859,96.25365396126004,2500.323080945652,79.32756320644538,2344.528268762932,57.51878796784376,449.59418659371516,49.118420529482606,391.13340549120534,8.407886709255155,172.77943265062785,4.239462588246688,140.80084120198813,0,2.1672168284784976,81.27243648237682,276.23228911433347,1.5888585617307567,20.151035961385904,15.116597520475214,68.97678730199358,79.98138886414493,331.994660901729,1.0224665957190573,36.862673870179776,0,26.91416475893479,15.361472520361986,78.7329849130738,2.9060996252225246,17.859202570521713
2021-04,all,total,2021-04.xls,2.1428483969519463,1.1799516208161032,2.0997673182246035,2.1122537812649096,484071.45381001174,4564.209529415706,1331115.2859024035,2100258.9109846517,4541593.827860321,13847826.867481519,243021.95896972873,628060.5318502921,212454.60286867237,540990.8599761645,100706.03539168948,285058.0609213179,85033.25702815405,239714.9676272779,50724.76297663952,141728.67292916408,42533.606373988,118452.11257911308,197.00126788315828,478.7691111049051,55803.430859686894,177101.88742898108,4627.047465350885,13262.812508352294,6587.7971759336015,19826.314736845547,57375.63781346954,166616.18837293726,1942.296779680189,5685.469966079107,2214.641621903307,6460.154074122775,4604.417166379936,14290.625052618037,1132.7226928766488,3854.8567027398667
2021-04,all,domestic,2021-04.xls,2.151436729549574,1.1794808149157012,2.1119621001017266,1.9852629663473196,,,,,,,241949.88551425523,622220.4992790926,211423.35612041753,535418.7424518657,100241.45377117739,283782.0836948923,84591.74008340902,238601.491973589,50541.79570461625,141338.80126936408,42358.726659411084,118109.12006277111,135.89015677204725,417.6579999937941,55357.99209686707,175361.06284407538,4624.552052506849,13250.5252800479,6482.948173602175,19577.25285293824,57282.5817425351,166204.78827473545,1937.3569223917082,5664.687177128588,2212.146209059271,6447.846126339193,4560.046503676848,13935.559993975417,1131.5004706544266,3829.433949072675
2021-04,all,international,2021-04.xls,1.1616530514,1.1979695431,1.18401565,2.5049994898904777,,,,,,,1072.0734554714084,5840.032571196279,1031.2467482555585,5572.117524297752,464.58162051149685,1275.9772264252294,441.5169447445505,1113.4756536885288,182.96727202318968,389.8716597999635,174.87971457696273,342.9925163420005,61.11111111111108,61.11111111111108,445.43876282026383,1740.82458490639,2.4954128440366974,12.287228304393071,104.84900233142595,249.06188390729687,93.05607093434482,411.4000982018979,4.939857288481142,20.782788950519667,2.4954128440366974,12.307947783582843,44.37066270309057,355.0650586425954,1.2222222222222223,25.422753667191543
2021-04,us_total,total,2021-04.xls,2.1560685816841363,1.1736170170945246,2.1168959834359673,1.9907116934616735,471335.9118140826,4244.748061770022,1292183.2710223757,1427436.4539288445,4388586.449659961,13261459.962137382,236548.78131378614,608103.2526654282,206703.41494468215,523161.5868910991,98438.81963021727,278732.1418737459,83081.3040889346,234400.67484865413,49617.216657044395,138787.5476050694,41600.32470487434,115976.34643124425,107.61164519103593,337.25691301442816,53940.14397482844,170911.6949098777,4502.240490880491,12911.072746092008,6254.968810900144,18825.01213150445,56152.89530331763,162792.5038279434,1815.4371721871405,5318.090519831876,2146.080072152528,6272.744721915873,4406.793711274742,13427.051335693626,1071.4089457146554,3668.623976800671
2021-04,us_west,total,2021-04.xls,2.264861192803825,1.1776400224428205,2.2083772089953357,2.0545845149946773,352146.9460098479,3016.0661193809374,925144.9061050302,911899.1469104937,3215623.3731955523,9178963.07365213,170661.03763870025,417861.3063801351,149729.59132506183,360958.2394117792,79426.75353090976,216354.29395228327,68279.08209917901,185146.23272961355,38538.074136251234,102545.57755975291,32593.32926042047,86767.5006523754,50.695196278828305,155.63021041672312,37503.651807589245,115271.61732136292,2971.5594425004356,8426.90965338406,4511.467316955879,13143.312741941621,42754.94549388296,118856.80068707181,1078.9869818480724,3108.982162636996,1444.1610996436693,4030.803289362642,3164.4279541980586,9273.371474959476,755.4751465830976,2436.1676704401916
2021-04,us_east,total,2021-04.xls,1.8881071326350436,1.1638572567314645,1.9167601768442601,1.8881189097446207,119188.9658040638,1228.681942389007,367038.36491773906,515537.3070186863,1172963.0764627617,4082496.888489034,65887.74367508526,190241.94628514088,56973.823619626804,162203.3474792109,19012.066099288357,62377.84792143819,14802.221989749216,49254.44211903485,11079.142520789857,36241.97004531819,9006.995444452195,29208.845778869436,56.91644891220763,181.62670259770493,16436.492167234504,55640.077588520595,1530.6810483800973,4484.163092707942,1743.5014939443304,5681.699389562749,13397.949809429514,43935.7031408713,736.4501903390811,2209.1083571948784,701.9189725088619,2241.9414325532352,1242.365757076698,4153.679860734109,315.93379913155144,1232.456306360475
2021-04,japan,total,2021-04.xls,1.1636269180454744,1.223824005687448,1.2111207370506953,2.699248108329068,1367.1772425090044,12.80836640211783,4277.117364324102,294241.17575974757,21183.987416951353,74367.36783109751,547.5727266142309,1856.661503948064,528.2179639341666,1678.2866977572664,310.69388285248067,915.6575718286352,293.5827717413695,780.625279563726,176.62509723696758,300.11391205807104,172.9584305703009,267.3397097214111,61.11111111111108,61.11111111111108,321.4555572822014,950.6395324317942,2.041178712213439,4.2351232308691635,97.4413499597115,232.4381734956262,18.24270238274538,182.3217015716023,5.51661294646526,6.600221360704509,0,1.0617454647851754,3.0968670066510553,141.95158226278028,2.2436515689532346,22.14879839386871
2021-04,canada,total,2021-04.xls,1.4144629243174658,1.0,1.286574546741896,2.184824751553648,526.7849749330145,8.809870624329026,4242.910415923694,155743.86737901898,12291.889929371546,121865.59397320014,165.30217801247733,2665.625258958129,129.95212716212163,2474.4803959250535,157.35024470907487,606.94443130279,139.53128860978032,530.6646941009857,30.05088598911979,202.83031863974765,26.7550672324209,167.55590843440905,0,2.1672168284784976,83.29170993729672,359.5239990516302,8.665395192069244,28.81643115345515,31.35639364854302,100.3331809505366,62.3573326126677,394.35199351439667,7.613066860128798,44.47574073030857,7.675597972435575,34.589762731370364,18.484739344266785,97.21772425734059,6.161155046844092,24.020357617365804
2021-05,all,total,2021-05.xls,2.091901204659626,1.3169516726882535,2.097234791439941,2.1088168996203405,629680.6538565978,9115.618484689712,1960795.9397590014,2109374.5294693415,5905211.442852237,19753038.310333755,326756.4241402874,954816.9559905794,285676.92709780333,826667.7870739679,119332.58520556787,404390.6461268858,99527.59566127103,339242.5632885489,64345.113037673735,206073.7859668378,54072.378404411356,172524.49098352442,148.8736982456173,627.6428093505224,74095.51439607804,251197.40182505912,6732.441234888453,19995.253743240748,8272.717363060117,28099.032099905664,76550.8970765359,243167.08544947318,3032.656013330124,8718.125979409231,3189.94208977995,9650.096163902725,5606.035840661452,19896.66089327949,1608.99904905637,5463.855751796236
2021-05,all,domestic,2021-05.xls,2.0979952688825945,1.316699608260468,2.107447200865474,1.9812867837506032,,,,,,,326063.7131902312,948284.2124693238,285063.85515055247,820482.5976024182,118871.76320741692,402653.8469023092,99106.65075568881,337708.14272927784,64324.991331925645,205663.79260128972,54052.25669866327,172161.37676143437,148.8736982456173,566.5316982394114,72660.31805633877,248021.38090041414,6731.490415216322,19982.01569526422,8211.542222989578,27788.795075927817,76438.66008926339,242643.44836399885,3031.942898576026,8696.630075704614,3189.7043848619173,9637.55051120111,5575.264709029719,19510.824703005135,1608.99904905637,5438.432998129045
2021-05,all,international,2021-05.xls,1.255388758,1.3275311995,1.1988025292,2.504588486992839,,,,,,,692.7109500594656,6532.743521255745,613.0719472486204,6185.189471546373,460.82199815125557,1736.799224576485,420.9449055820694,1534.4205592705982,20.121705748080515,409.993365548044,20.121705748080515,363.114222090081,0,61.11111111111108,1435.1963397403817,3176.020924646772,0.9508196721311475,13.23804797652422,61.17514007055412,310.237023977851,112.23698727260168,523.6370854744996,0.7131147540983607,21.495903704618026,0.23770491803278687,12.54565270161563,30.77113163173549,385.8361902743309,0,25.422753667191543
2021-05,us_total,total,2021-05.xls,2.1026942323845277,1.315547695640061,2.112308381077165,1.9867203178390518,612457.0687781647,8488.77751655973,1904640.3398005404,1435925.2314454042,5697082.790546008,18958542.75268339,318226.4605378938,926329.713203322,278123.1545608371,801284.7414519362,116598.05301873919,395330.19489248504,97211.46083645002,331612.1356851042,63202.815042945156,201990.36264801456,53109.53041227733,169085.87684352158,124.5941502012474,461.8510632156756,70752.1423102513,241663.837220129,6549.779694686722,19460.85244077873,7902.525344526981,26727.53747603143,74830.90107824485,237623.40490618825,2855.7106892262027,8173.801209058079,3085.3442518758575,9358.088973791731,5405.528029016779,18832.579364710407,1533.3458794382136,5201.969856238884
2021-05,us_west,total,2021-05.xls,2.175040868176333,1.3435414680485147,2.1978771859533652,2.0500586153370954,418955.6979803107,5841.56244839962,1344100.6040853409,917740.7093588933,3774968.4471011977,12953931.520753328,208278.35908406216,626139.6654641973,183635.29266698743,544593.5320787666,86450.67811999063,302804.9720722739,73998.35123426132,259144.58396387487,46100.86029732487,148646.43785707778,39231.433206228765,125998.93385860417,83.65078572349142,239.28099614021454,46033.87880973647,161305.49613109938,4088.1675545698627,12515.077207953924,5237.163471551547,18380.47621349317,51255.24213858263,170112.04282565444,1571.4697567474395,4680.451919384435,1863.3933603539222,5894.196649716564,3529.1287801730027,12802.50025513248,936.1498279607924,3372.317498400984
2021-05,us_east,total,2021-05.xls,1.9614374111215689,1.257720225300669,1.9319511504308247,1.884898433591285,193501.37079746442,2647.2150681599533,560539.7357152035,518184.5220868463,1922114.3434413748,6004611.231930409,109948.10145376358,300190.0477389045,94487.86189382164,256691.20937303256,30147.37489875995,92525.22282019813,23213.10960219669,72467.55172123155,17101.954745612733,53343.92479093092,13878.097206042476,43086.94298491191,40.943364477755985,222.5700670754609,24718.263500519948,80358.34108904054,2461.612140117083,6945.775232825025,2665.3618729756167,8347.061262538366,23575.658939671906,67511.36208054321,1284.240932478777,3493.349289673655,1221.950891521968,3463.8923240752033,1876.3992488440092,6030.079109578118,597.1960514774138,1829.6523578378888
2021-05,japan,total,2021-05.xls,1.221322524234162,1.2297525228451118,1.2135004969481566,2.699178819829315,1312.2237959063573,13.874482630313326,5589.341160230459,294255.05024237785,21001.181211982497,95368.54904308001,582.036165111356,2438.69766905942,498.451984018974,2176.7386817762404,478.24343491081794,1393.9010067394531,438.80913611529286,1219.434415679019,25.95741637583268,326.0713284339037,25.95741637583268,293.2971260972438,0,61.11111111111108,142.02234843767215,1092.6618808694664,3.240899957027164,7.4760231878963275,61.517871986229885,293.95604548185605,100.71482685408792,283.0365284256902,2.111693339548246,8.711914700252755,1.055846669774123,2.117592134559298,3.623056857704441,145.57463912048473,1.055846669774123,23.204645063642833
2021-05,canada,total,2021-05.xls,1.5047045729550501,1.0,1.3088444130630994,2.1846720735019436,564.224127081117,20.071942918338618,4807.134543004811,155763.93932193733,10996.30968725065,132861.9036604508,239.98329851915275,2905.608557477282,199.13934081620312,2673.6197367412565,111.30614174949739,718.2505730522873,88.80817805993954,619.4728721609252,17.713694106588008,220.54401274633565,16.621167462961488,184.17707589737054,0,2.1672168284784976,108.46799400499374,467.9919930566239,11.117927864212795,39.934359017667944,21.40446557354415,121.73764652408076,89.4878793358448,483.8398728502415,12.852238350557078,57.32797908086565,7.88227586994371,42.472038601314075,12.809501816653196,110.02722607399379,3.204219983174766,27.22457760054057
2021-06,all,total,2021-06.xls,2.410505949764896,1.4116680503025614,2.1786256963014776,2.103221127196416,791053.1483896872,17068.21966109839,2751849.0881486884,2126442.74913044,7678082.823795586,27431121.13412934,425788.7944118512,1380605.7504024305,368636.16661105654,1195303.9536850243,150483.47531154574,554874.1214384316,121710.51982146657,460953.0831100155,78858.62223269808,284932.4081995359,63479.71975543682,236004.21073896124,98.05604987911484,725.6988592296373,94048.4780987546,345245.87992381374,6539.150324010506,26534.404067251253,10064.026825599129,38163.058925504796,92035.17017194015,335202.25562141335,3600.693093066569,12318.8190724758,3685.052404279735,13335.14856818246,6100.988254375701,25997.649147655193,1713.8795628626272,7177.735314658863
2021-06,all,domestic,2021-06.xls,2.419964428915018,1.4239215995722956,2.188808476505559,1.975195217329142,,,,,,,424641.3508672739,1372925.5633365978,367754.2718473326,1188236.8694497508,150078.57851309184,552732.4254154011,121355.60379224273,459063.74652152054,78740.06454039038,284403.8571416801,63369.065909282894,235530.44267071725,98.05604987911484,664.5877481185263,92012.13237566639,340033.51327608054,6487.775324010507,26469.79101927473,10034.666248676054,37823.46132460387,91914.66803413696,334558.1163981358,3600.693093066569,12297.323168771183,3685.052404279735,13322.602915480846,6055.819985144927,25566.644688150063,1709.927639785704,7148.360637914749
