segment,year,report_year,sheet,visitors,visitor_days,party_1,party_2,party_3plus,avg_party_size,los_statewide,first_time_visitors,repeat_visitors,parties,share_visitors_1,share_visitors_2,share_visitors_3plus,share_parties_1,share_parties_2,share_parties_3plus,avg_party_size_3plus
hotel,2011,2011,TABLE 42,3935127.83363689,29162322.488078713,590201.6047144642,1720787.4572404416,1624138.771683272,2.1954265309102814,7.410768778285548,1655226.2563121393,2279901.577325327,1792420.642746484,0.14998282893620588,0.43728883278743963,0.4127283382766817,0.32927628182752466,0.48001775258616736,0.19070596558630795,4.751370735180591
hotel,2010,2011,TABLE 42,3796593.848190233,28023766.27499626,579337.4983009822,1638910.3171645217,1578346.0327229025,2.197882316906145,7.381291598614025,1581515.1750865444,2215078.673103883,1727387.2304202886,0.1525940149160653,0.4316791267903888,0.41572685829306477,0.3353836870497325,0.4743899596750406,0.1902263532752269,4.8033234868528965
condo,2011,2011,TABLE 43,1031992.3466946317,11873840.409935195,113479.4115319892,408918.53343350475,509594.4017298976,2.346872051438273,11.50574463848101,210303.1409768904,821689.2057180908,439730.97982149414,0.10996148556280713,0.39624182751280074,0.49379668692512835,0.2580655372019852,0.4649644353003085,0.2769700274977064,4.184126542887372
condo,2010,2011,TABLE 43,961865.5926534187,11016822.513559194,110347.67033141459,386028.28507709864,465489.6372446009,2.3171568362219572,11.453598712443807,197039.75535296867,764825.8373002344,415105.95123190136,0.11472254665748843,0.40133287646998006,0.4839445768722149,0.26583013325619176,0.4649756091565183,0.2691942575872898,4.165673869504346
timeshare,2011,2011,TABLE 44,550853.343390396,5434820.870030816,52387.777957429746,255528.104690453,242937.4607426906,2.2971806062393805,9.866184775389657,96814.11601074388,454039.2273796973,239795.4004548973,0.09510294997030078,0.4638768335646778,0.44102021646534345,0.21846865226792903,0.5328044328742554,0.24872691485781567,4.073154241481342
timeshare,2010,2011,TABLE 44,549834.1140776953,5377246.529622476,52681.48328739372,257133.88283966272,240018.74795065055,2.288335757413914,9.779761553432158,99553.12212040862,450280.9919572669,240276.85285968348,0.09581341342517985,0.46765720106506153,0.4365293855097799,0.21925325998072137,0.5350783477046442,0.24566839231463436,4.066155163927643
us_west,2011,2011,TABLE 15,2994731.382764035,28768587.197839048,530763.6044175863,1230176.9130028812,1233790.8653398203,2.0556772700623283,9.606399880619492,556097.3997824781,2438633.9829771766,1456810.0870586727,0.1772324581337608,0.410780385874699,0.41198715599028896,0.36433273570284525,0.4222159511150255,0.21345131318212926,3.967708699005398
us_west,2010,2011,TABLE 15,2924430.2475831606,27966612.94963716,528149.8480644493,1203371.4877219659,1192908.911797504,2.043010283567631,9.563760706471221,559425.8566016022,2365004.390982698,1431431.976189733,0.18059922902963016,0.4114892084420441,0.40791156252858507,0.3689660821119202,0.42033834221210026,0.21069557567597952,3.9553156935466136
us_east,2011,2011,TABLE 17,1642279.054617633,17178727.103272796,357564.94181570434,768334.6946866785,516379.41811405495,1.8820761131286685,10.460297264948224,683540.1811684942,958738.8734477044,872589.0749910168,0.21772483842519388,0.4678466138421083,0.31442854773196993,0.4097747176348563,0.44026146826018214,0.14996381410496154,3.946141690940755
us_east,2010,2011,TABLE 17,1610420.859688447,16815125.25104956,361745.0777249445,745696.1749919772,502979.60697096476,1.8683132752482294,10.444910544659201,680904.5808453712,929516.2788434721,861965.1110033899,0.22462766521474883,0.463044284669934,0.312328050114969,0.4196748489087302,0.43255589203832895,0.14776925905294083,3.9489041631665254
europe,2011,2011,TABLE 25,119824.5953724086,1525705.0550745744,29841.585603498082,61539.928038368605,28443.081730514827,1.759689559493712,12.732820422491415,83721.50125726208,36103.09411512358,68094.16736375015,0.24904390881314467,0.513583441255159,0.23737264993147034,0.4382399661939947,0.4518737097527777,0.10988632405322764,3.8012207378184217
europe,2010,2011,TABLE 25,112765.10128032224,1437409.1301430964,26763.002599022504,58430.15546817291,27571.864957670987,1.7834956540987106,12.746940028298646,80297.28283575676,32467.740189126704,63227.012087847266,0.23733408913891257,0.5181581429428388,0.24450707394950336,0.42328431654872656,0.4620663980372058,0.11464928541406766,3.803576291037431
oceania,2011,2011,TABLE 28,209976.37734579996,2092356.4898041366,20097.941267565406,100272.38191467067,89606.05416356516,2.296772556294603,9.964723252456052,118843.77107805976,91132.60626773954,91422.3642956428,0.09571524912284336,0.4775412509833757,0.42674349989378696,0.21983615740424772,0.5484018198786053,0.23176202271714705,4.229048174684588
oceania,2010,2011,TABLE 28,161059.6643000146,1586379.297604991,18087.589465290213,81068.40057550864,61903.52421747807,2.192205007606379,9.849647335900642,87466.77057689123,73592.74368138498,73469.25298554635,0.11230365805058103,0.5033439062961047,0.38435150406228963,0.24619264155099815,0.5517165159652384,0.2020908424837635,4.16929971457806
other_asia,2011,2011,TABLE 31,211027.55429976134,1443835.935958985,19336.101795402905,89732.80751429738,101958.64499006263,2.5325793057268884,6.841930859455598,172248.23900264408,38779.31529712205,83325.1514859051,0.09162832720857048,0.42521844036932416,0.4831532324221129,0.23205600530679757,0.5384497112464066,0.2294942834467957,5.331827266237648
other_asia,2010,2011,TABLE 31,167668.97143465985,1228354.375030645,18344.450393374253,65115.70707183528,84209.50839071117,2.5298454604678455,7.3260371119743715,133531.2186349788,34138.44722093663,66276.36907262025,0.10940873696790725,0.3883587196526144,0.5022366850000471,0.2767871965537807,0.4912437719731356,0.23196903147308368,5.477374240687035
latin_america,2011,2011,TABLE 34,22116.25828335353,255203.23090514026,5314.331640631601,9088.94773127775,7712.978911444212,3.740349975437522,11.539168499276883,15244.159522041013,6872.09876131278,5912.884737681937,0.24029072063386026,0.41096227105101324,0.348747008315128,0.8987713910207236,0.7685713602157028,-0.6673427512364265,
latin_america,2010,2011,TABLE 34,19791.117820693773,235627.55322118427,5088.9142007305245,7644.273261939009,7059.948304602219,3.593377659156762,11.90512607805785,13499.807717792117,6293.328049479237,5507.664291912486,0.25713121647982456,0.3862476759117712,0.35672306984198093,0.9239695687704026,0.6939668847612901,-0.6179364535316927,
other_mma,2011,2011,TABLE 35,255072.83135526915,3036440.1431633383,64066.94858216889,96535.80643394499,94470.07633912931,1.8912608602002383,11.904208406006756,124734.98774935205,130337.84360590798,134869.19584866954,0.25117119781736186,0.37846369572574556,0.3703651064567908,0.47503025564158796,0.3578867873664174,0.16708295699199463,4.19227096788324
other_mma,2010,2011,TABLE 35,276411.2731858994,3261892.2939148378,74798.53688089353,96697.25398100019,104913.58158663996,1.8687525633565774,11.800956395125189,124308.38655053297,152100.98589801253,147912.18409858432,0.27060595618539784,0.34983107912522365,0.3795560882065787,0.5056955742810199,0.32687386292852966,0.16743056279045046,4.236361635249156
first_time,2011,2011,TABLE 45,2441553.5739587345,20773327.97290135,373380.0326218296,1131594.449545566,936579.0917929634,2.1560383210419416,8.508241717268355,2441553.5739587345,,1132425.8711592904,0.15292723313723208,0.4634731187613463,0.383599648102087,0.3297169749747874,0.49963290241114267,0.17065012261406995,4.846498370919502
first_time,2010,2011,TABLE 45,2343460.8119845726,19954417.01821413,373026.1883010629,1083541.479649098,886893.1440330842,2.1350148718816437,8.514935225784988,2343460.8119845726,,1097632.0787495123,0.1591774807555513,0.4623680814749767,0.37845443776890547,0.3398462886817562,0.49358136511622946,0.16657234620201436,4.850780284899704
repeat,2011,2011,TABLE 46,4732843.865223577,47052543.20953241,787590.3451006389,1920408.144183068,2024845.3759392463,2.131772363737132,10.07853383486276,,4732843.865223577,2220145.051944759,0.16640953463260583,0.40576198980363976,0.4278284755636226,0.35474724699214627,0.4324960980591936,0.21275665494866014,4.286742150775018
repeat,2010,2011,TABLE 46,4573433.40098488,44997015.668572836,789933.0222215655,1840635.6619944512,1942864.7167742637,2.114957462612922,9.952220949449096,,4573433.40098488,2162423.3497985513,0.17272210021719242,0.40246254850853935,0.4248153512754491,0.3652998948125281,0.42559558519517526,0.20910451999229662,4.296733506504979
hotel,2012,2012,TABLE 41,4386647.350223447,32071194.249763854,612813.9348913347,1901792.7263100995,1872040.6890183978,2.2400284950798657,7.3110947129429515,1893902.958521165,2492744.391701596,1958299.7983545947,0.1396998404396741,0.43354128437364037,0.4267588751858614,0.3129316233429805,0.4855724153952388,0.20149596126178065,4.744273954467019
hotel,2011,2012,TABLE 41,3935127.83363689,29162322.488078713,590201.6047144642,1720787.4572404416,1624138.771683272,2.1954265309102814,7.410768778285548,1655226.2563121393,2279901.577325327,1792420.642746484,0.14998282893620588,0.43728883278743963,0.4127283382766817,0.32927628182752466,0.48001775258616736,0.19070596558630795,4.751370735180591
condo,2012,2012,TABLE 42,1087395.443686206,12664364.936107488,122373.55836801897,435271.5264617825,529750.3588565309,2.3151019698266118,11.646512783956538,223847.10252919246,863548.3411570531,469696.5653602056,0.1125382298395328,0.4002881647050478,0.4871736054555357,0.26053747758230233,0.4633539593034677,0.27610856311423004,4.0848301150697495
condo,2011,2012,TABLE 42,1031992.3466946317,11873840.409935195,113479.4115319892,408918.53343350475,509594.4017298976,2.346872051438273,11.50574463848101,210303.1409768904,821689.2057180908,439730.97982149414,0.10996148556280713,0.39624182751280074,0.49379668692512835,0.2580655372019852,0.4649644353003085,0.2769700274977064,4.184126542887372
timeshare,2012,2012,TABLE 43,586143.306609693,5797428.644272197,54264.18078763537,269867.69705478987,262011.42876730632,2.3117060845281534,9.890804141064171,102594.14292959665,483549.163680125,253554.4248175182,0.09257835102051136,0.46041248618145886,0.4470091627980956,0.21401393734969926,0.5321691728492064,0.2538168898010944,4.071257047905634
timeshare,2011,2012,TABLE 43,550853.343390396,5434820.870030816,52387.777957429746,255528.104690453,242937.4607426906,2.2971806062393805,9.866184775389657,96814.11601074388,454039.2273796973,239795.4004548973,0.09510294997030078,0.4638768335646778,0.44102021646534345,0.21846865226792903,0.5328044328742554,0.24872691485781567,4.073154241481342
all_air,2012,2012,TABLE 2,7867142.679334235,73663903.18951096,1229838.6725792228,3327524.010119166,3309779.9966630004,2.1580424060480667,9.363488904683825,2753422.6584613686,5113720.0208963975,3645499.5774346283,0.15632596518299058,0.4229647466366736,0.42070928818378744,0.33735806203128726,0.45638792975265896,0.20625400821605377,4.4018949855649065
all_air,2011,2012,TABLE 2,7174397.439188827,67825871.18240348,1160970.3777224417,3052002.593727504,2961424.4677315857,2.139442484813953,9.453877033897944,2441553.5739587345,4732843.865223577,3353395.798257562,0.1618213080001471,0.42540194066424325,0.4127767513345928,0.3462073812836787,0.45506149248969313,0.19873112622662822,4.443753403488653
us_west,2012,2012,TABLE 13,3178824.1137437425,30471504.72331701,558744.5025227639,1279802.2625956393,1340277.3486268679,2.04611755061141,9.585778776334045,588851.9838967532,2589972.1298502088,1553588.2152977297,0.1757708141532635,0.4026024142268128,0.4216267716204046,0.35964774772424885,0.41188593283400327,0.2284663194417479,3.776039896506937
us_west,2011,2012,TABLE 13,2994731.382764035,28768587.197839048,530763.6044175863,1230176.9130028812,1233790.8653398203,2.0556772700623283,9.606399880619492,556097.3997824781,2438633.9829771766,1456810.0870586727,0.1772324581337608,0.410780385874699,0.41198715599028896,0.36433273570284525,0.4222159511150255,0.21345131318212926,3.967708699005398
us_east,2012,2012,TABLE 15,1699624.6423876768,17852101.60764219,360097.25519716815,785695.6339854749,553831.753205242,2.0675593740964877,10.50355541004047,710628.8244928822,988995.8178960008,822043.9343515363,0.21186869513217588,0.4622759722297915,0.3258553326381552,0.4380511066981212,0.47789150990163654,0.08405738340024231,8.015063285843429
us_east,2011,2012,TABLE 15,1642279.054617633,17178727.103272796,357564.94181570434,768334.6946866785,516379.41811405495,1.8820761131286685,10.460297264948224,683540.1811684942,958738.8734477044,872589.0749910168,0.21772483842519388,0.4678466138421083,0.31442854773196993,0.4097747176348563,0.44026146826018214,0.14996381410496154,3.946141690940755
japan,2012,2012,TABLE 20,1465653.8721704548,8819492.930416679,90217.31632813373,586726.7237452483,788709.8320970315,2.689560966372499,6.017445931731863,613405.2998477812,852248.5723227105,544941.6802576635,0.06155431240701659,0.40031738385569676,0.5381283037372585,0.16555407596181024,0.5383390048893192,0.2961069191488705,4.887859036837693
japan,2011,2012,TABLE 20,1241805.1044453192,7484699.570310547,75262.36059227285,478032.3448614076,688510.3989915615,2.7378740371325696,6.027273960718467,510869.28705767344,730935.8173875522,453565.4626923182,0.06060722437269294,0.38494957312559264,0.5544432025016522,0.1659349460726643,0.5269717209329129,0.3070933329944229,4.94310844977373
canada,2012,2012,TABLE 22,499143.6629539522,6497798.998339139,64093.52370585581,230799.0130683924,204251.1261797051,2.142114258632378,13.017893405447557,177673.27961001114,321470.3833439565,233014.4906801694,0.12840696669681784,0.462389949423608,0.4092030838795764,0.2750623942689864,0.4952460518543074,0.22969155387670626,3.816247249236256
canada,2011,2012,TABLE 22,477564.28070673987,6040316.456074905,58722.56200784634,218288.76954644776,200552.94915247234,2.1946671550716013,12.648174706733691,176254.04734249954,301310.2333642903,217602.14509209222,0.12296263430955041,0.4570877227740015,0.4199496429165037,0.2698620548202507,0.5015777060792874,0.22856023910046191,4.032414787979785
europe,2012,2012,TABLE 24,129251.74375047183,1669268.9461308033,32714.216526015753,65680.11694591357,30857.4102785897,1.8145371056364257,12.914865963846147,91565.46917571063,37686.27457479018,71231.24864682138,0.2531046435177888,0.508156524934108,0.23873883154846845,0.4592677672719077,0.4610344349821002,0.07969779774599207,5.435538755809164
europe,2011,2012,TABLE 24,119824.5953724086,1525705.0550745744,29841.585603498082,61539.928038368605,28443.081730514827,1.759689559493712,12.732820422491415,83721.50125726208,36103.09411512358,68094.16736375015,0.24904390881314467,0.513583441255159,0.23737264993147034,0.4382399661939947,0.4518737097527777,0.10988632405322764,3.8012207378184217
oceania,2012,2012,TABLE 27,273038.7237790356,2606362.3838026356,24196.393439118656,135685.85029860865,113156.48004130472,2.2651993972318367,9.545760937235743,153109.25906658397,119929.4647124518,120536.28661242791,0.08861890761949312,0.49694727700388863,0.41443381537660506,0.20073949612301964,0.5628423361626056,0.2364181677143747,3.9708252451975024
oceania,2011,2012,TABLE 27,209976.37734579996,2092356.4898041366,20097.941267565406,100272.38191467067,89606.05416356516,2.296772556294603,9.964723252456052,118843.77107805976,91132.60626773954,91422.3642956428,0.09571524912284336,0.4775412509833757,0.42674349989378696,0.21983615740424772,0.5484018198786053,0.23176202271714705,4.229048174684588
other_asia,2012,2012,TABLE 30,289977.045820232,1952920.0145788137,23917.514049392325,123634.72227525577,142424.80949558172,2.421539079285192,6.734740017282179,243380.01099278821,46597.0348274491,119749.06715353511,0.08248071491913783,0.42636037595852233,0.4911589091223323,0.1997302744640734,0.5162241561211441,0.28404556941478243,4.187217195569164
other_asia,2011,2012,TABLE 30,211027.55429976134,1443835.935958985,19336.101795402905,89732.80751429738,101958.64499006263,2.5325793057268884,6.841930859455598,172248.23900264408,38779.31529712205,83325.1514859051,0.09162832720857048,0.42521844036932416,0.4831532324221129,0.23205600530679757,0.5384497112464066,0.2294942834467957,5.331827266237648
latin_america,2012,2012,TABLE 33,25518.888139207887,309110.6535375846,6079.993807024663,10469.222422618965,8969.671909564804,3.401608590633687,12.11301416626615,18243.423107777282,7275.465031430059,7502.006024289221,0.23825465176451793,0.4102538623747395,0.3514914858607639,0.8104490702006217,0.6977615312972821,-0.5082106014979039,
latin_america,2011,2012,TABLE 33,22116.25828335353,255203.23090514026,5314.331640631601,9088.94773127775,7712.978911444212,3.740349975437522,11.539168499276883,15244.159522041013,6872.09876131278,5912.884737681937,0.24029072063386026,0.41096227105101324,0.348747008315128,0.8987713910207236,0.7685713602157028,-0.6673427512364265,
other_mma,2012,2012,TABLE 34,306109.98660527857,3485342.9318741215,69777.95699967751,109030.4647771332,127301.56482850143,1.972527403861909,11.38591710290281,156565.1082688119,149544.8783364955,155186.68384832662,0.22795060616449114,0.3561806852049076,0.41586870863071096,0.44963881738639216,0.3512880811464961,0.1990731014671117,4.120659286148021
other_mma,2011,2012,TABLE 34,255072.83135526915,3036440.1431633383,64066.94858216889,96535.80643394499,94470.07633912931,1.8912608602002383,11.904208406006756,124734.98774935205,130337.84360590798,134869.19584866954,0.25117119781736186,0.37846369572574556,0.3703651064567908,0.47503025564158796,0.3578867873664174,0.16708295699199463,4.19227096788324
family,2012,2012,TABLE 40,1569112.0200329765,13808279.801483726,12116.130108077274,119130.41512593589,1437865.4747989634,3.58641228835685,8.800059922550036,452740.89691563183,1116371.1231173563,437515.7940226333,0.0077216476283335335,0.07592218630982907,0.9163561660618375,0.027693011940616914,0.1361441309702446,0.8361628570891385,3.930371920509017
family,2011,2012,TABLE 40,1426523.025146801,13080368.894199528,1043.7207282258967,112178.35165614827,1313300.9527625223,3.5800156273444,9.169406075905048,399978.10919831047,1026544.915948642,398468.37936988944,0.0007316536149975492,0.0786376032343426,0.9206307431507267,0.002619331375494249,0.1407619242379275,0.8566187443865781,3.8475371559297984
first_time,2012,2012,TABLE 44,2753422.6584613686,23025557.920576695,398916.51325445704,1273935.2722541227,1080570.8729498633,2.2077108960582623,8.362522132160972,2753422.6584613686,,1247184.4313390139,0.1448802318919589,0.46267334524152076,0.39244642286545783,0.3198536665713254,0.5107244928027158,0.16942184062595883,5.113911173896245
first_time,2011,2012,TABLE 44,2441553.5739587345,20773327.97290135,373380.0326218296,1131594.449545566,936579.0917929634,2.1560383210419416,8.508241717268355,2441553.5739587345,,1132425.8711592904,0.15292723313723208,0.4634731187613463,0.383599648102087,0.3297169749747874,0.49963290241114267,0.17065012261406995,4.846498370919502
repeat,2012,2012,TABLE 45,5113720.0208963975,50638345.268955454,830922.1593218702,2053588.7378614398,2229209.1237127413,2.088216073172227,9.90244774098503,,5113720.0208963975,2448846.2121298118,0.16248878623124455,0.4015841167427584,0.43592709702592936,0.3393116951183309,0.41929720365645,0.24139110122521906,3.7710999540597436
repeat,2011,2012,TABLE 45,4732843.865223577,47052543.20953241,787590.3451006389,1920408.144183068,2024845.3759392463,2.131772363737132,9.941706202325706,,4732843.865223577,2220145.051944759,0.16640953463260583,0.40576198980363976,0.4278284755636226,0.35474724699214627,0.4324960980591936,0.21275665494866014,4.286742150775018
hotel,2013,2013,Table 42,4424747.486337414,32051435.8410372,569880.2587696735,1943138.7674245078,1911728.460136101,2.2187715227421876,7.24367569900984,1903213.2445403906,2521534.2417970225,1994233.043368455,0.12879384880817055,0.4391524654060974,0.4320536857841203,0.2857641240399316,0.4871894921925363,0.22704638376753206,4.222169930242652
hotel,2012,2013,Table 42,4386647.350223447,32071194.249763854,612813.9348913347,1901792.7263100995,1872040.6890183978,2.2400284950798657,7.3110947129429515,1893902.958521165,2492744.391701596,1958299.7983545947,0.1396998404396741,0.43354128437364037,0.4267588751858614,0.3129316233429805,0.4855724153952388,0.20149596126178065,4.744273954467019
condo,2013,2013,Table 43,1138756.95604869,13039621.95120302,122401.05858414693,451789.71680285694,564566.1806612376,2.3419417707864847,11.450750646958491,230061.25880094367,908695.6972477463,486244.77783931664,0.10748655183530963,0.3967393695407115,0.49577407862358497,0.2517272455409183,0.46457025082144365,0.2837025036376381,4.0925758804185595
condo,2012,2013,Table 43,1087395.443686206,12664364.936107488,122373.55836801897,435271.5264617825,529750.3588565309,2.3151019698266118,11.646512783956538,223847.10252919246,863548.3411570531,469696.5653602056,0.1125382298395328,0.4002881647050478,0.4871736054555357,0.26053747758230233,0.4633539593034677,0.27610856311423004,4.0848301150697495
timeshare,2013,2013,Table 44,586479.5946693262,5809295.054436623,52716.95580015285,266513.26853533444,267249.3703337576,2.323661584950185,9.905366030189112,99876.97529648029,486602.619372846,252394.5820974181,0.08988710993410805,0.4544288854339462,0.45568400463180714,0.20886722433608104,0.5279694720872947,0.2631633035766242,4.023567883699597
timeshare,2012,2013,Table 44,586143.306609693,5797428.644272197,54264.18078763537,269867.69705478987,262011.42876730632,2.3117060845281534,9.890804141064171,102594.14292959665,483549.163680125,253554.4248175182,0.09257835102051136,0.46041248618145886,0.4470091627980956,0.21401393734969926,0.5321691728492064,0.2538168898010944,4.071257047905634
all_air,2013,2013,Table 2,8003473.548994723,74049771.93609439,1179407.0441576038,3397423.923863519,3426642.580930479,2.160354392683273,9.252204243917994,2775393.6016779854,5228079.947316738,3704703.994909831,0.14736189692358556,0.42449367803436455,0.42814442503666206,0.3183539213330077,0.45852839100390924,0.22311768766308304,4.145541749820886
all_air,2012,2013,Table 2,7867142.679334235,73663903.18951096,1229838.6725792228,3327524.010119166,3309779.9966630004,2.1580424060480667,9.363488904683825,2753422.6584613686,5113720.0208963975,3645499.5774346283,0.15632596518299058,0.4229647466366736,0.42070928818378744,0.33735806203128726,0.45638792975265896,0.20625400821605377,4.4018949855649065
us_west,2013,2013,Table 13,3211429.1909509175,30712024.29752611,544853.1369131993,1282415.8122371314,1384160.2417913077,2.0941603254260315,9.563350916802294,599547.4652929393,2611881.7256579786,1533516.3941173374,0.16966064157617813,0.39932869012048894,0.43101066830044354,0.3552965843751585,0.41812914982733695,0.2265742657975046,3.9837067912947823
us_west,2012,2013,Table 13,3178824.1137437425,30471504.72331701,558744.5025227639,1279802.2625956393,1340277.3486268679,2.04611755061141,9.585778776334045,588851.9838967532,2589972.1298502088,1553588.2152977297,0.1757708141532635,0.4026024142268128,0.4216267716204046,0.35964774772424885,0.41188593283400327,0.2284663194417479,3.776039896506937
us_east,2013,2013,Table 15,1701851.7818182535,17819671.32946272,349169.47059134714,782707.6798503766,569974.6313761701,1.925940019029466,10.470753986827356,716887.33083525,984964.4509830035,883647.3436363108,0.2051703176044482,0.45991530414836357,0.33491437824697684,0.39514572539139253,0.442884644811721,0.1619696297968865,3.9823824060294513
us_east,2012,2013,Table 15,1699624.6423876768,17852101.60764219,360097.25519716815,785695.6339854749,553831.753205242,2.0675593740964877,10.50355541004047,710628.8244928822,988995.8178960008,822043.9343515363,0.21186869513217588,0.4622759722297915,0.3258553326381552,0.4380511066981212,0.47789150990163654,0.08405738340024231,8.015063285843429
japan,2013,2013,Table 20,1518516.75773145,9015780.4967814,79932.15246315539,618665.9905278631,819918.614740126,2.684421811597274,5.937228187228107,611414.1338125153,907102.6239189348,565677.4025494555,0.052638307780394876,0.4074146612989004,0.5399470309205034,0.14130342153126252,0.5468364015776421,0.31186017689109535,4.647741822503834
japan,2012,2013,Table 20,1465653.8721704548,8819492.930416679,90217.31632813373,586726.7237452483,788709.8320970315,2.689560966372499,6.017445931731863,613405.2998477812,852248.5723227105,544941.6802576635,0.06155431240701659,0.40031738385569676,0.5381283037372585,0.16555407596181024,0.5383390048893192,0.2961069191488705,4.887859036837693
canada,2013,2013,Table 22,517010.55481600284,6600895.759618279,64788.84814398108,236424.69446533022,215797.01220673398,2.1713013934878695,12.767429403771938,179541.14758984235,337469.40722616046,238110.91190131972,0.12531436261884163,0.4572918139929863,0.41739382338825415,0.272095250178335,0.4964591764767834,0.2314455733448816,3.9157706810217046
canada,2012,2013,Table 22,499143.6629539522,6497798.998339139,64093.52370585581,230799.0130683924,204251.1261797051,2.142114258632378,13.017893405447557,177673.27961001114,321470.3833439565,233014.4906801694,0.12840696669681784,0.462389949423608,0.4092030838795764,0.2750623942689864,0.4952460518543074,0.22969155387670626,3.816247249236256
europe,2013,2013,Table 24,136805.31863321803,1818056.4459580134,34607.49890273231,66454.4207793075,35743.39895118173,1.7705257383444515,13.2893696248193,97039.69154330101,39765.62708991702,77268.18970795604,0.2529689579943654,0.4857590438970809,0.26127199810857926,0.4478880511312004,0.43002444492668707,0.12208750394211253,3.7889938152823386
europe,2012,2013,Table 24,129251.74375047183,1669268.9461308033,32714.216526015753,65680.11694591357,30857.4102785897,1.8145371056364257,12.914865963846147,91565.46917571063,37686.27457479018,71231.24864682138,0.2531046435177888,0.508156524934108,0.23873883154846845,0.4592677672719077,0.4610344349821002,0.07969779774599207,5.435538755809164
oceania,2013,2013,Table 27,355567.85835296847,3379557.580438181,32341.057394258198,173232.05097874472,149994.7499799611,2.2823858250684594,9.504676817788546,191776.40256627643,163791.45578669207,155787.79645737738,0.09095607669395576,0.48719828552888794,0.4218456377771438,0.20759686015012427,0.5559872304443949,0.23641590940548085,4.072545314106495
oceania,2012,2013,Table 27,273038.7237790356,2606362.3838026356,24196.393439118656,135685.85029860865,113156.48004130472,2.2651993972318367,9.545760937235743,153109.25906658397,119929.4647124518,120536.28661242791,0.08861890761949312,0.49694727700388863,0.41443381537660506,0.20073949612301964,0.5628423361626056,0.2364181677143747,3.9708252451975024
other_asia,2013,2013,Table 30,335071.59938545094,2274521.6963890237,27087.074287878655,150960.22760333298,157024.29749424531,2.4345873437805916,6.78816617272453,271305.52320140204,63766.07618404889,137629.73024624746,0.08083966035187283,0.45053125326111354,0.46862908638703155,0.19681121396819126,0.5484288435835577,0.254759942448251,4.478405952211586
other_asia,2012,2013,Table 30,289977.045820232,1952920.0145788137,23917.514049392325,123634.72227525577,142424.80949558172,2.421539079285192,6.734740017282179,243380.01099278821,46597.0348274491,119749.06715353511,0.08248071491913783,0.42636037595852233,0.4911589091223323,0.1997302744640734,0.5162241561211441,0.28404556941478243,4.187217195569164
latin_america,2013,2013,Table 76,,,,,,,,,,,,,,,,,
latin_america,2012,2013,Table 76,,,,,,,,,,,,,,,,,
other_mma,2013,2013,Table 35,196955.49055495468,2095283.9198325803,40053.212909364775,74591.99965035495,82310.27799525617,2.019479659812006,10.638362575873215,85712.9682134206,111242.52234153406,97527.84069797926,0.2033617483651165,0.37872515988348254,0.41791309175150865,0.41068491440716026,0.3824138785218715,0.20690120707096826,4.079081994296123
other_mma,2012,2013,Table 35,306109.98660527857,3485342.9318741215,69777.95699967751,109030.4647771332,127301.56482850143,1.972527403861909,11.38591710290281,156565.1082688119,149544.8783364955,155186.68384832662,0.22795060616449114,0.3561806852049076,0.41586870863071096,0.44963881738639216,0.3512880811464961,0.1990731014671117,4.120659286148021
family,2013,2013,Table 41,1989775.4133195851,17558465.51732713,,118273.70246670993,1859737.8109277969,3.845206896930964,8.824345400888216,562225.4299107983,1427549.9834087868,,,,,,,,
family,2012,2013,Table 41,1569112.0200329765,13808279.801483726,,119130.41512593589,1437865.4747989634,3.58641228835685,8.800059922550036,452740.89691563183,1116371.1231173563,,,,,,,,
first_time,2013,2013,Table 45,2775393.6016779854,23029802.944677,386078.3221715409,1291979.2900455832,1097335.9894624671,2.1515308504342627,8.29785113389082,2775393.6016779854,,1289962.26157659,0.13910759250079713,0.4655120950284171,0.39538031247136435,0.29929427679510295,0.5007818168519628,0.19992390635293422,4.25498358577863
first_time,2012,2013,Table 45,2753422.6584613686,23025557.920576695,398916.51325445704,1273935.2722541227,1080570.8729498633,2.2077108960582623,8.362522132160972,2753422.6584613686,,1247184.4313390139,0.1448802318919589,0.46267334524152076,0.39244642286545783,0.3198536665713254,0.5107244928027158,0.16942184062595883,5.113911173896245
repeat,2013,2013,Table 46,5228079.9473044975,51019968.99129939,793328.7219845853,2105444.633832262,2329306.5914705256,2.1859755868624666,9.758834888818846,0.0,5228079.9473044975,2391646.081834046,0.15174380077978936,0.4027185228714398,0.44553767634549535,0.3317082439623412,0.4401664296871406,0.2281253263505182,4.269295738002444
repeat,2012,2013,Table 46,5113720.0208963975,50638345.268955454,830922.1593218702,2053588.7378614398,2229209.1237127413,2.088216073172227,9.90244774098503,0.0,5113720.0208963975,2448846.2121298118,0.16248878623124455,0.4015841167427584,0.43592709702592936,0.3393116951183309,0.41929720365645,0.24139110122521906,3.7710999540597436
hotel,2014,2014,TABLE 42,4559262.708658209,32645833.697124436,583618.5919647499,2015709.1909280238,1959934.9257640184,2.213789884616741,7.160331786788418,1956322.3448845008,2602940.3637737073,2059483.034202916,0.12800723039197467,0.44211297302524755,0.429879796582467,0.28338111179955816,0.4893726137705635,0.22724627442987833,4.187807028576936
