listing_id,crawl_a,crawl_b,ts_a,ts_b,reviews_a,reviews_b,superhost_a,superhost_b,guest_fav_a,guest_fav_b,rating_a,rating_b,room_type,region,location,days_apart,review_delta,reviews_per_year,year_a,year_b,window
19164553,CC-MAIN-2021-39,CC-MAIN-2024-42,2021-09-27 00:00:00,2024-10-10 16:55:08,138.0,181.0,True,True,,,4.9,4.9,Entire home/apt,NA,Oakland,1109,43.0,14.152389540126238,2021,2024,2021->2024
30280539,CC-MAIN-2021-17,CC-MAIN-2024-18,2021-04-26 00:00:00,2024-04-20 10:09:44,63.0,92.0,True,False,,,4.98,4.99,Entire home/apt,NA,Wintergreen Resort,1090,29.0,9.711009174311927,2021,2024,2021->2024
27487688,CC-MAIN-2021-21,CC-MAIN-2024-26,2021-05-24 00:00:00,2024-06-13 07:10:06,0.0,4.0,True,True,,,0.0,5.0,Entire home/apt,Europe,Acquapendente,1116,4.0,1.3082437275985663,2021,2024,2021->2024
11140048,CC-MAIN-2021-43,CC-MAIN-2024-22,2021-10-25 00:00:00,2024-05-25 08:28:30,245.0,342.0,True,True,,,4.9,4.91,Entire home/apt,NA,Grantsburg,943,97.0,37.54506892895016,2021,2024,2021->2024
565267092895882182,CC-MAIN-2023-06,CC-MAIN-2024-10,2023-02-06 00:00:00,2024-03-03 23:40:46,15.0,27.0,True,True,,,5.0,5.0,Entire home/apt,NA,Lake Havasu City,391,12.0,11.202046035805626,2023,2024,2023->2024
14972379,CC-MAIN-2023-40,CC-MAIN-2024-38,2023-10-04 00:30:04,2024-09-14 10:55:13,16.0,16.0,False,False,,,4.73,4.75,Entire home/apt,Europe,Gilleleje,346,0.0,0.0,2023,2024,2023->2024
42865059,CC-MAIN-2022-49,CC-MAIN-2024-10,2022-12-05 00:00:00,2024-03-01 05:15:25,6.0,8.0,True,False,,,4.83,4.88,Entire home/apt,NA,Louisville,452,2.0,1.6150442477876106,2022,2024,2022->2024
24168726,CC-MAIN-2021-25,CC-MAIN-2024-42,2021-06-21 00:00:00,2024-10-13 19:40:18,19.0,65.0,False,True,,,5.0,4.95,Entire home/apt,MEA,Puertito de Güímar,1210,46.0,13.876033057851238,2021,2024,2021->2024
23685989,CC-MAIN-2022-27,CC-MAIN-2024-46,2022-07-04 00:00:00,2024-11-10 18:25:28,96.0,158.0,False,False,,,4.84,4.8,Entire home/apt,APAC,Sunset Beach,860,62.0,26.313953488372096,2022,2024,2022->2024
54131606,CC-MAIN-2023-06,CC-MAIN-2024-18,2023-02-06 00:00:00,2024-04-24 05:26:39,14.0,52.0,False,False,,,5.0,4.81,Entire home/apt,APAC,Ungasan,443,38.0,31.30925507900677,2023,2024,2023->2024
29153389,CC-MAIN-2021-17,CC-MAIN-2024-26,2021-04-26 00:00:00,2024-06-24 03:24:35,100.0,167.0,True,True,,,4.92,4.92,Entire home/apt,NA,Feversham,1155,67.0,21.173160173160174,2021,2024,2021->2024
25458610,CC-MAIN-2021-25,CC-MAIN-2024-10,2021-06-21 00:00:00,2024-02-28 20:05:52,176.0,362.0,True,True,,,4.97,4.96,Entire home/apt,NA,Rockport,982,186.0,69.13441955193483,2021,2024,2021->2024
15898446,CC-MAIN-2023-40,CC-MAIN-2024-38,2023-09-26 02:17:40,2024-09-16 15:47:49,185.0,225.0,False,False,,,4.93,4.92,Entire home/apt,Europe,Scottish Borders,356,40.0,41.01123595505618,2023,2024,2023->2024
21802292,CC-MAIN-2023-40,CC-MAIN-2024-42,2023-09-25 09:21:28,2024-10-13 00:48:06,13.0,13.0,False,False,,,4.77,4.77,Private room,NA,Aurora,383,0.0,0.0,2023,2024,2023->2024
24982746,CC-MAIN-2023-23,CC-MAIN-2024-26,2023-06-02 06:39:41,2024-06-17 18:16:09,129.0,153.0,True,True,,,4.88,4.9,Entire home/apt,Europe,Termonbarry,381,24.0,22.992125984251967,2023,2024,2023->2024
23025099,CC-MAIN-2023-14,CC-MAIN-2024-18,2023-04-03 00:00:00,2024-04-19 07:29:48,135.0,152.0,True,True,,,4.87,4.88,Entire home/apt,APAC,Akaroa,382,17.0,16.243455497382197,2023,2024,2023->2024
16104874,CC-MAIN-2021-43,CC-MAIN-2024-10,2021-10-25 00:00:00,2024-02-28 09:06:55,61.0,67.0,False,False,,,4.72,4.72,Entire home/apt,Europe,Arcozelo,856,6.0,2.558411214953271,2021,2024,2021->2024
40656947,CC-MAIN-2021-31,CC-MAIN-2024-33,2021-08-02 00:00:00,2024-08-08 14:52:18,40.0,216.0,True,True,,,4.83,4.83,Private room,Europe,Atrani,1102,176.0,58.294010889292196,2021,2024,2021->2024
9032049,CC-MAIN-2021-39,CC-MAIN-2024-38,2021-09-27 00:00:00,2024-09-20 01:23:41,387.0,621.0,True,True,,,4.97,4.98,Entire home/apt,APAC,Buckland,1089,234.0,78.42975206611571,2021,2024,2021->2024
22121543,CC-MAIN-2022-33,CC-MAIN-2024-46,2022-08-15 00:00:00,2024-11-15 00:43:30,8.0,11.0,False,False,,,4.88,4.91,Entire home/apt,Europe,Saint-Palais-sur-Mer,823,3.0,1.3304981773997568,2022,2024,2022->2024
1983864,CC-MAIN-2021-21,CC-MAIN-2024-30,2021-05-24 00:00:00,2024-07-15 05:05:05,94.0,116.0,True,True,,,4.74,4.74,Entire home/apt,NA,San Juan,1148,22.0,6.994773519163763,2021,2024,2021->2024
28143733,CC-MAIN-2021-04,CC-MAIN-2024-38,2021-01-25 00:00:00,2024-09-18 05:37:25,53.0,87.0,True,False,,,4.96,4.95,Entire home/apt,Europe,Diss,1332,34.0,9.316816816816816,2021,2024,2021->2024
36102815,CC-MAIN-2021-43,CC-MAIN-2024-18,2021-10-25 00:00:00,2024-04-16 01:44:17,52.0,183.0,False,False,,,4.71,4.69,Entire home/apt,LatAm,Jardim Paulista,904,131.0,52.89269911504425,2021,2024,2021->2024
22292721,CC-MAIN-2021-49,CC-MAIN-2024-33,2021-12-06 00:00:00,2024-08-13 16:48:20,125.0,181.0,True,True,,,4.99,4.99,Entire home/apt,NA,Galena,981,56.0,20.835881753312947,2021,2024,2021->2024
34961173,CC-MAIN-2021-25,CC-MAIN-2024-46,2021-06-21 00:00:00,2024-11-13 15:41:15,24.0,62.0,False,False,,,4.83,4.85,Entire home/apt,Europe,Ditfurt,1241,38.0,11.176470588235295,2021,2024,2021->2024
15222500,CC-MAIN-2021-49,CC-MAIN-2024-42,2021-12-06 00:00:00,2024-10-04 07:48:47,69.0,106.0,True,True,,,4.99,4.98,Private room,NA,Cozumel,1033,37.0,13.073572120038722,2021,2024,2021->2024
3892696,CC-MAIN-2023-40,CC-MAIN-2024-51,2023-10-04 07:13:39,2024-12-07 05:43:16,281.0,298.0,True,True,,,4.81,4.81,Entire home/apt,Europe,Budapest,429,17.0,14.463869463869463,2023,2024,2023->2024
38296427,CC-MAIN-2023-06,CC-MAIN-2024-22,2023-02-06 00:00:00,2024-05-20 16:51:08,8.0,9.0,False,False,,,4.75,4.78,Entire home/apt,LatAm,Curridabat,469,1.0,0.7782515991471215,2023,2024,2023->2024
42757100,CC-MAIN-2021-49,CC-MAIN-2024-18,2021-12-06 00:00:00,2024-04-17 21:50:24,0.0,12.0,True,True,,,0.0,4.92,Private room,NA,Saint-Élie-de-Caxton,863,12.0,5.07531865585168,2021,2024,2021->2024
12545544,CC-MAIN-2021-39,CC-MAIN-2024-38,2021-09-27 00:00:00,2024-09-13 22:04:45,6.0,6.0,False,False,,,4.67,4.67,Entire home/apt,NA,Léogâne Arrondissement,1082,0.0,0.0,2021,2024,2021->2024
21564830,CC-MAIN-2021-10,CC-MAIN-2024-22,2021-03-08 00:00:00,2024-05-19 14:26:09,28.0,65.0,False,False,,,4.89,4.71,Entire home/apt,Europe,Galați,1168,37.0,11.5625,2021,2024,2021->2024
43700882,CC-MAIN-2022-21,CC-MAIN-2024-51,2022-05-23 00:00:00,2024-12-13 06:39:21,26.0,96.0,False,False,,,4.77,4.65,Entire home/apt,Europe,Arcachon,935,70.0,27.326203208556148,2022,2024,2022->2024
29945128,CC-MAIN-2021-43,CC-MAIN-2024-26,2021-10-25 00:00:00,2024-06-24 04:46:01,53.0,84.0,True,False,,,4.87,4.8,Entire home/apt,NA,Kennebunk,973,31.0,11.628982528263103,2021,2024,2021->2024
15565068,CC-MAIN-2021-17,CC-MAIN-2024-26,2021-04-26 00:00:00,2024-06-24 07:39:12,19.0,18.0,False,False,,,4.83,4.83,Entire home/apt,Europe,Bruchmühlbach-Miesau,1155,-1.0,-0.31601731601731603,2021,2024,2021->2024
582522881726551296,CC-MAIN-2023-40,CC-MAIN-2024-51,2023-09-29 01:43:33,2024-12-09 14:21:49,13.0,19.0,False,False,,,4.54,4.58,Entire home/apt,Europe,La Couronne,437,6.0,5.011441647597254,2023,2024,2023->2024
14964531,CC-MAIN-2023-23,CC-MAIN-2024-30,2023-06-06 07:31:30,2024-07-22 20:44:44,23.0,27.0,False,False,,,4.91,4.93,Entire home/apt,Europe,Sölvesborg N,412,4.0,3.5436893203883493,2023,2024,2023->2024
20184133,CC-MAIN-2022-40,CC-MAIN-2024-42,2022-10-03 00:00:00,2024-10-15 16:28:39,17.0,32.0,False,True,,,4.94,4.97,Entire home/apt,LatAm,Provincia de Guanacaste,743,15.0,7.368775235531628,2022,2024,2022->2024
53308926,CC-MAIN-2023-40,CC-MAIN-2024-38,2023-10-01 22:17:01,2024-09-20 00:30:51,24.0,47.0,True,True,,,5.0,5.0,Entire home/apt,Europe,Dubrovnik,354,23.0,23.714689265536723,2023,2024,2023->2024
36442262,CC-MAIN-2022-33,CC-MAIN-2024-10,2022-08-15 00:00:00,2024-03-04 03:17:04,23.0,23.0,True,False,,,4.96,4.96,Entire home/apt,Europe,Saint-Marcel-d'Ardèche,567,0.0,0.0,2022,2024,2022->2024
8371980,CC-MAIN-2021-39,CC-MAIN-2024-22,2021-09-27 00:00:00,2024-05-20 11:40:17,110.0,250.0,True,True,,,4.97,4.96,Entire home/apt,APAC,Geraldine ,966,140.0,52.89855072463768,2021,2024,2021->2024
1195063,CC-MAIN-2023-50,CC-MAIN-2024-42,2023-12-09 17:56:50,2024-10-09 12:22:29,97.0,113.0,True,False,,,4.93,4.91,Entire home/apt,NA,Puerto Vallarta,304,16.0,19.210526315789473,2023,2024,2023->2024
47353670,CC-MAIN-2021-10,CC-MAIN-2024-42,2021-03-08 00:00:00,2024-10-11 00:21:45,4.0,88.0,False,True,,,5.0,4.89,Entire home/apt,LatAm,Toninhas,1313,84.0,23.351104341203353,2021,2024,2021->2024
12967663,CC-MAIN-2023-23,CC-MAIN-2024-26,2023-06-01 22:16:03,2024-06-18 15:11:13,30.0,36.0,True,True,,,4.73,4.75,Entire home/apt,NA,Turtle Cove,382,6.0,5.732984293193717,2023,2024,2023->2024
5055141,CC-MAIN-2021-39,CC-MAIN-2024-10,2021-09-27 00:00:00,2024-02-25 06:57:34,45.0,59.0,True,True,,,4.69,4.71,Entire home/apt,Europe,Città sant'angelo,881,14.0,5.800227014755959,2021,2024,2021->2024
36037614,CC-MAIN-2023-23,CC-MAIN-2024-30,2023-06-03 11:27:34,2024-07-19 02:40:08,5.0,7.0,False,False,,,4.4,4.43,Entire home/apt,NA,Navajo County,411,2.0,1.7761557177615572,2023,2024,2023->2024
38390580,CC-MAIN-2021-10,CC-MAIN-2024-38,2021-03-08 00:00:00,2024-09-21 03:21:13,92.0,173.0,False,True,,,4.72,4.76,Entire home/apt,NA,College Station,1293,81.0,22.865429234338745,2021,2024,2021->2024
20550861,CC-MAIN-2021-39,CC-MAIN-2024-30,2021-09-27 00:00:00,2024-07-18 02:02:28,135.0,213.0,True,True,,,4.96,4.94,Entire home/apt,APAC,Zushi-shi,1025,78.0,27.77560975609756,2021,2024,2021->2024
26528381,CC-MAIN-2021-21,CC-MAIN-2024-22,2021-05-24 00:00:00,2024-05-30 03:46:28,62.0,144.0,True,True,,,4.98,4.97,Entire home/apt,Europe,Nice,1102,82.0,27.15970961887477,2021,2024,2021->2024
8470765,CC-MAIN-2021-10,CC-MAIN-2024-51,2021-03-08 00:00:00,2024-12-05 13:30:13,21.0,33.0,False,False,,,4.76,4.85,Private room,MEA,Ari'el,1368,12.0,3.2017543859649122,2021,2024,2021->2024
46809141,CC-MAIN-2022-33,CC-MAIN-2024-46,2022-08-15 00:00:00,2024-11-08 02:12:29,17.0,46.0,True,False,,,4.82,4.78,Entire home/apt,NA,José Santos Guardiola,816,29.0,12.971813725490195,2022,2024,2022->2024
49589867,CC-MAIN-2022-27,CC-MAIN-2024-26,2022-07-04 00:00:00,2024-06-23 14:22:27,27.0,106.0,True,False,,,5.0,4.94,Entire home/apt,Europe,Villenauxe-la-Grande,720,79.0,40.04861111111111,2022,2024,2022->2024
513747,CC-MAIN-2023-50,CC-MAIN-2024-46,2023-12-06 20:46:00,2024-11-14 01:02:49,226.0,252.0,False,True,,,4.93,4.94,Entire home/apt,APAC,Kingscote,343,26.0,27.667638483965018,2023,2024,2023->2024
36442397,CC-MAIN-2023-40,CC-MAIN-2024-46,2023-09-21 10:34:18,2024-11-14 15:43:29,36.0,47.0,False,True,,,4.72,4.79,Entire home/apt,NA,Pawleys Island,420,11.0,9.55952380952381,2023,2024,2023->2024
7728047,CC-MAIN-2023-06,CC-MAIN-2024-30,2023-02-06 00:00:00,2024-07-14 11:18:53,79.0,92.0,True,True,,,4.94,4.95,Entire home/apt,Europe,Agia Fotia/ Pirgos,524,13.0,9.055343511450381,2023,2024,2023->2024
25843008,CC-MAIN-2021-25,CC-MAIN-2024-30,2021-06-21 00:00:00,2024-07-15 17:38:13,127.0,262.0,True,True,,,4.94,4.95,Entire home/apt,NA,Ocean Springs,1120,135.0,43.995535714285715,2021,2024,2021->2024
10158492,CC-MAIN-2021-43,CC-MAIN-2024-38,2021-10-25 00:00:00,2024-09-18 12:49:24,20.0,25.0,True,False,,,4.9,4.92,Entire home/apt,Europe,Målselv Fjellandsby,1059,5.0,1.7233238904627006,2021,2024,2021->2024
49732645,CC-MAIN-2023-40,CC-MAIN-2024-42,2023-10-04 06:54:58,2024-10-12 00:12:48,50.0,75.0,False,False,,,4.68,4.61,Entire home/apt,NA,Newport News,373,25.0,24.463806970509385,2023,2024,2023->2024
34614006,CC-MAIN-2022-27,CC-MAIN-2024-10,2022-07-04 00:00:00,2024-03-05 01:36:33,58.0,91.0,True,True,,,4.97,4.96,Private room,NA,Muncie,610,33.0,19.74590163934426,2022,2024,2022->2024
755358077581979409,CC-MAIN-2023-23,CC-MAIN-2024-51,2023-06-07 07:03:42,2024-12-05 13:36:49,56.0,150.0,True,True,,,4.96,4.89,Private room,NA,Charleston,547,94.0,62.72394881170018,2023,2024,2023->2024
52836362,CC-MAIN-2022-21,CC-MAIN-2024-33,2022-05-23 00:00:00,2024-08-13 08:57:49,22.0,111.0,True,False,,,4.91,4.79,Entire home/apt,LatAm,Montevideo,813,89.0,39.9569495694957,2022,2024,2022->2024
20292840,CC-MAIN-2022-27,CC-MAIN-2024-10,2022-07-04 00:00:00,2024-03-02 16:44:28,5.0,6.0,False,False,,,4.8,4.67,Entire home/apt,Europe,Poggio Fidoni,607,1.0,0.6013179571663921,2022,2024,2022->2024
8971030,CC-MAIN-2021-31,CC-MAIN-2024-51,2021-08-02 00:00:00,2024-12-09 14:55:00,305.0,503.0,True,True,,,5.0,4.99,Entire home/apt,NA,Carmel Valley,1225,198.0,58.99591836734694,2021,2024,2021->2024
565696112305623982,CC-MAIN-2022-21,CC-MAIN-2024-10,2022-05-23 00:00:00,2024-02-28 10:21:27,13.0,162.0,True,True,,,5.0,4.83,Entire home/apt,Europe,Toulouse,646,149.0,84.187306501548,2022,2024,2022->2024
663631052874618912,CC-MAIN-2022-49,CC-MAIN-2024-26,2022-12-05 00:00:00,2024-06-14 00:46:00,8.0,31.0,True,True,,,4.5,4.87,Entire home/apt,Europe,Ayia Napa,557,23.0,15.07181328545781,2022,2024,2022->2024
13310431,CC-MAIN-2022-27,CC-MAIN-2024-30,2022-07-04 00:00:00,2024-07-15 21:10:03,4.0,11.0,False,False,,,4.75,4.73,Entire home/apt,NA,Stella Maris,742,7.0,3.443396226415094,2022,2024,2022->2024
13618232,CC-MAIN-2023-40,CC-MAIN-2024-46,2023-10-05 03:09:14,2024-11-04 14:47:06,17.0,19.0,False,False,,,4.35,4.26,Entire home/apt,NA,Nanaimo,396,2.0,1.8434343434343436,2023,2024,2023->2024
70849,CC-MAIN-2023-23,CC-MAIN-2024-33,2023-06-02 13:32:59,2024-08-10 05:27:00,230.0,261.0,True,True,,,4.91,4.92,Entire home/apt,NA,Kings Beach,434,31.0,26.07142857142857,2023,2024,2023->2024
14965417,CC-MAIN-2022-05,CC-MAIN-2024-42,2022-01-31 00:00:00,2024-10-06 13:01:33,61.0,77.0,True,True,,,4.8,4.84,Entire home/apt,Europe,Дніпро́,979,16.0,5.965270684371808,2022,2024,2022->2024
28409969,CC-MAIN-2021-31,CC-MAIN-2024-22,2021-08-02 00:00:00,2024-05-29 11:49:11,148.0,239.0,True,True,,,4.96,4.96,Entire home/apt,NA,Tower,1031,91.0,32.21629485935984,2021,2024,2021->2024
42088397,CC-MAIN-2021-04,CC-MAIN-2024-26,2021-01-25 00:00:00,2024-06-23 10:32:37,36.0,156.0,True,False,,,4.92,4.92,Entire home/apt,NA,Walnut Grove,1245,120.0,35.18072289156627,2021,2024,2021->2024
9711595,CC-MAIN-2021-21,CC-MAIN-2024-26,2021-05-24 00:00:00,2024-06-12 23:04:34,78.0,231.0,True,True,,,4.88,4.87,Entire home/apt,Europe,Vilnius,1115,153.0,50.08520179372197,2021,2024,2021->2024
16625731,CC-MAIN-2021-39,CC-MAIN-2024-42,2021-09-27 00:00:00,2024-10-16 03:24:00,62.0,102.0,True,True,,,4.77,4.79,Entire home/apt,LatAm,La Plata,1115,40.0,13.094170403587444,2021,2024,2021->2024
25283677,CC-MAIN-2022-21,CC-MAIN-2024-42,2022-05-23 00:00:00,2024-10-14 17:43:07,15.0,26.0,False,False,,,4.93,4.96,Entire home/apt,Europe,Waterville,875,11.0,4.588571428571429,2022,2024,2022->2024
17472442,CC-MAIN-2022-21,CC-MAIN-2024-10,2022-05-23 00:00:00,2024-02-29 11:30:16,107.0,146.0,True,False,,,4.79,4.79,Entire home/apt,Europe,Lisboa,647,39.0,22.001545595054097,2022,2024,2022->2024
47886284,CC-MAIN-2021-31,CC-MAIN-2024-30,2021-08-02 00:00:00,2024-07-14 01:10:46,37.0,174.0,True,True,,,4.89,4.84,Entire home/apt,NA,Thousand Oaks,1077,137.0,46.42989786443826,2021,2024,2021->2024
10829788,CC-MAIN-2021-39,CC-MAIN-2024-22,2021-09-27 00:00:00,2024-05-29 21:44:55,36.0,38.0,False,False,,,4.86,4.74,Entire home/apt,NA,Virginia Beach,975,2.0,0.7487179487179487,2021,2024,2021->2024
10698460,CC-MAIN-2022-33,CC-MAIN-2024-46,2022-08-15 00:00:00,2024-11-08 19:15:17,63.0,115.0,True,True,,,4.92,4.9,Entire home/apt,Europe,Rovinj,816,52.0,23.259803921568626,2022,2024,2022->2024
17947615,CC-MAIN-2023-50,CC-MAIN-2024-38,2023-12-11 18:59:26,2024-09-10 23:59:18,344.0,382.0,False,True,,,4.9,4.9,Entire home/apt,Europe,Coniston,274,38.0,50.62043795620438,2023,2024,2023->2024
611342635165209643,CC-MAIN-2023-06,CC-MAIN-2024-18,2023-02-06 00:00:00,2024-04-23 05:46:48,14.0,31.0,True,True,,,4.93,4.97,Entire home/apt,NA,Stillwater,442,17.0,14.03846153846154,2023,2024,2023->2024
5644640,CC-MAIN-2021-17,CC-MAIN-2024-26,2021-04-26 00:00:00,2024-06-14 07:10:58,60.0,80.0,False,False,,,4.4,4.36,Entire home/apt,Europe,Penmarch,1145,20.0,6.375545851528384,2021,2024,2021->2024
22031590,CC-MAIN-2023-23,CC-MAIN-2024-33,2023-05-31 23:12:47,2024-08-04 23:58:26,21.0,26.0,True,True,,,5.0,4.96,Entire home/apt,Europe,Eržišće,431,5.0,4.234338747099768,2023,2024,2023->2024
910315881332001927,CC-MAIN-2023-50,CC-MAIN-2024-42,2023-11-30 21:30:43,2024-10-09 10:40:43,2.0,3.0,False,False,,,5.0,5.0,Entire home/apt,NA,West Tisbury,313,1.0,1.1661341853035143,2023,2024,2023->2024
18867401,CC-MAIN-2022-21,CC-MAIN-2024-26,2022-05-23 00:00:00,2024-06-23 14:17:40,136.0,174.0,False,True,,,4.74,4.76,Entire home/apt,NA,New York,762,38.0,18.20209973753281,2022,2024,2022->2024
23248395,CC-MAIN-2023-23,CC-MAIN-2024-18,2023-05-28 04:33:48,2024-04-24 00:52:10,28.0,38.0,False,False,,,4.65,4.74,Entire home/apt,NA,Provincetown,331,10.0,11.027190332326285,2023,2024,2023->2024
16489608,CC-MAIN-2021-43,CC-MAIN-2024-42,2021-10-25 00:00:00,2024-10-06 20:07:16,99.0,228.0,True,True,,,4.98,4.95,Entire home/apt,LatAm,Florianópolis,1077,129.0,43.71866295264624,2021,2024,2021->2024
871688407164164723,CC-MAIN-2023-50,CC-MAIN-2024-46,2023-12-08 03:19:08,2024-11-07 10:18:24,9.0,13.0,True,False,,,4.89,4.77,Entire home/apt,NA,Lincoln,335,4.0,4.358208955223881,2023,2024,2023->2024
37009402,CC-MAIN-2022-49,CC-MAIN-2024-22,2022-12-05 00:00:00,2024-05-20 00:55:12,43.0,83.0,True,True,,,4.95,4.96,Entire home/apt,NA,Playa Garrafon,532,40.0,27.44360902255639,2022,2024,2022->2024
39076556,CC-MAIN-2021-04,CC-MAIN-2024-33,2021-01-25 00:00:00,2024-08-12 07:52:36,16.0,109.0,True,False,,,5.0,4.92,Entire home/apt,Europe,Neufahrn in Niederbayern,1295,93.0,26.212355212355213,2021,2024,2021->2024
11538997,CC-MAIN-2023-40,CC-MAIN-2024-46,2023-09-26 10:27:20,2024-11-03 00:42:54,9.0,9.0,False,True,,,4.86,4.78,Entire home/apt,MEA,Kinshasa,403,0.0,0.0,2023,2024,2023->2024
39366835,CC-MAIN-2023-40,CC-MAIN-2024-46,2023-10-02 22:19:04,2024-11-03 17:13:45,22.0,42.0,True,True,,,5.0,5.0,Private room,NA,Saint-Georges,397,20.0,18.387909319899244,2023,2024,2023->2024
34784693,CC-MAIN-2022-40,CC-MAIN-2024-10,2022-10-03 00:00:00,2024-02-23 12:33:44,12.0,12.0,False,False,,,4.92,4.92,Private room,NA,Morden,508,0.0,0.0,2022,2024,2022->2024
32528169,CC-MAIN-2022-49,CC-MAIN-2024-18,2022-12-05 00:00:00,2024-04-14 07:22:30,26.0,37.0,True,False,,,4.69,4.73,Entire home/apt,APAC,Temerloh,496,11.0,8.09475806451613,2022,2024,2022->2024
39856979,CC-MAIN-2022-27,CC-MAIN-2024-26,2022-07-04 00:00:00,2024-06-24 10:09:55,60.0,134.0,True,True,,,4.98,4.95,Entire home/apt,LatAm,Isla Colon,721,74.0,37.46185852981969,2022,2024,2022->2024
22775327,CC-MAIN-2023-40,CC-MAIN-2024-38,2023-10-02 21:44:04,2024-09-16 19:18:21,5.0,6.0,False,False,,,5.0,5.0,Entire home/apt,LatAm,Itapoá,349,1.0,1.0458452722063036,2023,2024,2023->2024
603975362903231601,CC-MAIN-2023-50,CC-MAIN-2024-46,2023-11-28 11:07:45,2024-11-12 17:09:27,7.0,9.0,True,True,,,5.0,4.89,Private room,Europe,San Benedetto del Tronto,350,2.0,2.085714285714286,2023,2024,2023->2024
31291522,CC-MAIN-2022-27,CC-MAIN-2024-10,2022-07-04 00:00:00,2024-02-28 15:35:35,5.0,8.0,True,True,,,5.0,4.63,Private room,Europe,Greater London,604,3.0,1.8129139072847682,2022,2024,2022->2024
30947217,CC-MAIN-2021-04,CC-MAIN-2024-33,2021-01-25 00:00:00,2024-08-08 22:32:24,99.0,224.0,True,False,,,4.89,4.9,Entire home/apt,MEA,Harashim,1291,125.0,35.34082106893881,2021,2024,2021->2024
50992604,CC-MAIN-2023-14,CC-MAIN-2024-18,2023-04-03 00:00:00,2024-04-13 07:37:51,14.0,31.0,True,True,,,4.93,4.9,Entire home/apt,NA,Paonia,376,17.0,16.502659574468087,2023,2024,2023->2024
17858790,CC-MAIN-2021-04,CC-MAIN-2024-18,2021-01-25 00:00:00,2024-04-15 21:45:43,149.0,291.0,True,True,,,4.98,4.99,Entire home/apt,NA,Gualala,1176,142.0,44.07312925170068,2021,2024,2021->2024
50393624,CC-MAIN-2023-50,CC-MAIN-2024-46,2023-11-30 10:35:08,2024-11-11 00:30:49,21.0,22.0,False,False,,,4.95,4.95,Entire home/apt,Europe,Torreperogil,346,1.0,1.0549132947976878,2023,2024,2023->2024
12553290,CC-MAIN-2021-31,CC-MAIN-2024-33,2021-08-02 00:00:00,2024-08-09 02:10:23,6.0,6.0,False,False,,,4.17,4.17,Entire home/apt,Europe,Portopalo di capo Passero,1103,0.0,0.0,2021,2024,2021->2024
30731603,CC-MAIN-2023-23,CC-MAIN-2024-33,2023-05-30 14:53:26,2024-08-14 00:52:20,158.0,188.0,True,True,,,4.9,4.91,Entire home/apt,LatAm,SV,441,30.0,24.82993197278912,2023,2024,2023->2024
20151123,CC-MAIN-2022-27,CC-MAIN-2024-33,2022-07-04 00:00:00,2024-08-12 11:30:48,5.0,7.0,True,True,,,4.6,4.71,Entire home/apt,Europe,Hessisch Oldendorf,770,2.0,0.948051948051948,2022,2024,2022->2024
25250884,CC-MAIN-2023-23,CC-MAIN-2024-51,2023-06-05 17:19:17,2024-12-12 07:58:46,75.0,116.0,True,True,,,4.81,4.73,Entire home/apt,Europe,Budapest,555,41.0,26.963963963963963,2023,2024,2023->2024
33603452,CC-MAIN-2022-40,CC-MAIN-2024-18,2022-10-03 00:00:00,2024-04-22 10:03:55,8.0,13.0,False,False,,,4.75,4.54,Entire home/apt,NA,Los Platanos,567,5.0,3.218694885361552,2022,2024,2022->2024
20476880,CC-MAIN-2021-21,CC-MAIN-2024-10,2021-05-24 00:00:00,2024-02-24 00:58:37,232.0,487.0,False,False,,,4.91,4.9,Entire home/apt,Europe,Ballintuim,1006,255.0,92.51988071570577,2021,2024,2021->2024
1064703,CC-MAIN-2022-40,CC-MAIN-2024-30,2022-10-03 00:00:00,2024-07-25 12:26:23,126.0,137.0,True,True,,,4.86,4.87,Entire home/apt,Europe,Pařezská Lhota,661,11.0,6.074130105900151,2022,2024,2022->2024
8544165,CC-MAIN-2021-04,CC-MAIN-2024-42,2021-01-25 00:00:00,2024-10-09 22:02:20,12.0,30.0,False,False,,,4.73,4.73,Entire home/apt,Europe,Val-d'Isère,1353,18.0,4.855875831485587,2021,2024,2021->2024
51932290,CC-MAIN-2023-06,CC-MAIN-2024-18,2023-02-06 00:00:00,2024-04-16 06:46:36,4.0,4.0,False,False,,,4.75,4.75,Entire home/apt,Europe,Marsala,435,0.0,0.0,2023,2024,2023->2024
48427496,CC-MAIN-2023-14,CC-MAIN-2024-30,2023-04-03 00:00:00,2024-07-18 05:15:51,58.0,89.0,True,False,,,4.79,4.72,Entire home/apt,NA,Playa del Carmen,472,31.0,23.972457627118647,2023,2024,2023->2024
26384338,CC-MAIN-2021-21,CC-MAIN-2024-30,2021-05-24 00:00:00,2024-07-22 17:32:03,8.0,92.0,True,True,,,5.0,4.93,Entire home/apt,NA,Austin,1155,84.0,26.545454545454543,2021,2024,2021->2024
29898575,CC-MAIN-2021-49,CC-MAIN-2024-33,2021-12-06 00:00:00,2024-08-13 18:10:16,93.0,173.0,False,True,,,4.88,4.84,Entire home/apt,Europe,Saint-Étienne-de-Tinée,981,80.0,29.76554536187564,2021,2024,2021->2024
