store,kind,market_key,cdn_path,dump_date,file,bytes,abs_path,note,present
inside_airbnb_reviews,reviews,united-states_ca_san-mateo-county,united-states/ca/san-mateo-county,2026-08-29,united-states_ca_san-mateo-county_2026-08-29_reviews.csv.gz,22643067,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_ca_san-mateo-county_2026-08-29_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_ca_santa-clara-county,united-states/ca/santa-clara-county,2025-08-27,united-states_ca_santa-clara-county_2025-08-27_reviews.csv.gz,25491448,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_ca_santa-clara-county_2025-08-27_reviews.csv.gz,,
inside_airbnb_reviews,listings,united-states_ca_santa-clara-county,united-states/ca/santa-clara-county,2026-06-28,united-states_ca_santa-clara-county_2026-06-28_listings.csv.gz,4247704,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_ca_santa-clara-county_2026-06-28_listings.csv.gz,,
inside_airbnb_reviews,reviews,united-states_ca_santa-clara-county,united-states/ca/santa-clara-county,2026-06-28,united-states_ca_santa-clara-county_2026-06-28_reviews.csv.gz,27670044,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_ca_santa-clara-county_2026-06-28_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_ca_santa-clara-county,united-states/ca/santa-clara-county,2026-08-29,united-states_ca_santa-clara-county_2026-08-29_reviews.csv.gz,27891666,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_ca_santa-clara-county_2026-08-29_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_ca_santa-cruz-county,united-states/ca/santa-cruz-county,2025-08-31,united-states_ca_santa-cruz-county_2025-08-31_reviews.csv.gz,18750472,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_ca_santa-cruz-county_2025-08-31_reviews.csv.gz,,
inside_airbnb_reviews,listings,united-states_ca_santa-cruz-county,united-states/ca/santa-cruz-county,2026-06-30,united-states_ca_santa-cruz-county_2026-06-30_listings.csv.gz,1147441,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_ca_santa-cruz-county_2026-06-30_listings.csv.gz,,
inside_airbnb_reviews,reviews,united-states_ca_santa-cruz-county,united-states/ca/santa-cruz-county,2026-06-30,united-states_ca_santa-cruz-county_2026-06-30_reviews.csv.gz,20235801,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_ca_santa-cruz-county_2026-06-30_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_ca_santa-cruz-county,united-states/ca/santa-cruz-county,2026-08-31,united-states_ca_santa-cruz-county_2026-08-31_reviews.csv.gz,20591483,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_ca_santa-cruz-county_2026-08-31_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_co_denver,united-states/co/denver,2025-08-31,united-states_co_denver_2025-08-31_reviews.csv.gz,34308511,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_co_denver_2025-08-31_reviews.csv.gz,,
inside_airbnb_reviews,listings,united-states_co_denver,united-states/co/denver,2026-06-30,united-states_co_denver_2026-06-30_listings.csv.gz,3234138,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_co_denver_2026-06-30_listings.csv.gz,,
inside_airbnb_reviews,reviews,united-states_co_denver,united-states/co/denver,2026-06-30,united-states_co_denver_2026-06-30_reviews.csv.gz,35109538,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_co_denver_2026-06-30_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_co_denver,united-states/co/denver,2026-08-31,united-states_co_denver_2026-08-31_reviews.csv.gz,35600077,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_co_denver_2026-08-31_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_dc_washington-dc,united-states/dc/washington-dc,2025-08-19,united-states_dc_washington-dc_2025-08-19_reviews.csv.gz,49440564,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_dc_washington-dc_2025-08-19_reviews.csv.gz,,
inside_airbnb_reviews,listings,united-states_dc_washington-dc,united-states/dc/washington-dc,2026-06-24,united-states_dc_washington-dc_2026-06-24_listings.csv.gz,4030576,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_dc_washington-dc_2026-06-24_listings.csv.gz,,
inside_airbnb_reviews,reviews,united-states_dc_washington-dc,united-states/dc/washington-dc,2026-06-24,united-states_dc_washington-dc_2026-06-24_reviews.csv.gz,53637483,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_dc_washington-dc_2026-06-24_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_dc_washington-dc,united-states/dc/washington-dc,2026-08-27,united-states_dc_washington-dc_2026-08-27_reviews.csv.gz,53784990,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_dc_washington-dc_2026-08-27_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_fl_broward-county,united-states/fl/broward-county,2025-08-28,united-states_fl_broward-county_2025-08-28_reviews.csv.gz,66561154,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_fl_broward-county_2025-08-28_reviews.csv.gz,,
inside_airbnb_reviews,listings,united-states_fl_broward-county,united-states/fl/broward-county,2026-06-29,united-states_fl_broward-county_2026-06-29_listings.csv.gz,10459121,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_fl_broward-county_2026-06-29_listings.csv.gz,,
inside_airbnb_reviews,reviews,united-states_fl_broward-county,united-states/fl/broward-county,2026-06-29,united-states_fl_broward-county_2026-06-29_reviews.csv.gz,72029936,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_fl_broward-county_2026-06-29_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_fl_broward-county,united-states/fl/broward-county,2026-08-30,united-states_fl_broward-county_2026-08-30_reviews.csv.gz,72655965,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_fl_broward-county_2026-08-30_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_hi_hawaii,united-states/hi/hawaii,2025-08-16,united-states_hi_hawaii_2025-08-16_reviews.csv.gz,192472549,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_hi_hawaii_2025-08-16_reviews.csv.gz,,
inside_airbnb_reviews,listings,united-states_hi_hawaii,united-states/hi/hawaii,2026-06-21,united-states_hi_hawaii_2026-06-21_listings.csv.gz,26620941,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_hi_hawaii_2026-06-21_listings.csv.gz,,
inside_airbnb_reviews,reviews,united-states_hi_hawaii,united-states/hi/hawaii,2026-06-21,united-states_hi_hawaii_2026-06-21_reviews.csv.gz,209547064,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_hi_hawaii_2026-06-21_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_hi_hawaii,united-states/hi/hawaii,2026-08-25,united-states_hi_hawaii_2026-08-25_reviews.csv.gz,209869953,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_hi_hawaii_2026-08-25_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_il_chicago,united-states/il/chicago,2025-08-19,united-states_il_chicago_2025-08-19_reviews.csv.gz,52289808,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_il_chicago_2025-08-19_reviews.csv.gz,,
inside_airbnb_reviews,listings,united-states_il_chicago,united-states/il/chicago,2026-06-24,united-states_il_chicago_2026-06-24_listings.csv.gz,5059667,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_il_chicago_2026-06-24_listings.csv.gz,,
inside_airbnb_reviews,reviews,united-states_il_chicago,united-states/il/chicago,2026-06-24,united-states_il_chicago_2026-06-24_reviews.csv.gz,57071607,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_il_chicago_2026-06-24_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_il_chicago,united-states/il/chicago,2026-08-27,united-states_il_chicago_2026-08-27_reviews.csv.gz,60269131,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_il_chicago_2026-08-27_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_la_new-orleans,united-states/la/new-orleans,2025-08-05,united-states_la_new-orleans_2025-08-05_reviews.csv.gz,54616285,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_la_new-orleans_2025-08-05_reviews.csv.gz,,
inside_airbnb_reviews,listings,united-states_la_new-orleans,united-states/la/new-orleans,2026-06-16,united-states_la_new-orleans_2026-06-16_listings.csv.gz,3818803,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_la_new-orleans_2026-06-16_listings.csv.gz,,
inside_airbnb_reviews,reviews,united-states_la_new-orleans,united-states/la/new-orleans,2026-06-16,united-states_la_new-orleans_2026-06-16_reviews.csv.gz,58124993,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_la_new-orleans_2026-06-16_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_la_new-orleans,united-states/la/new-orleans,2026-08-15,united-states_la_new-orleans_2026-08-15_reviews.csv.gz,58859885,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_la_new-orleans_2026-08-15_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_ma_boston,united-states/ma/boston,2025-08-23,united-states_ma_boston_2025-08-23_reviews.csv.gz,24947855,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_ma_boston_2025-08-23_reviews.csv.gz,,
inside_airbnb_reviews,listings,united-states_ma_boston,united-states/ma/boston,2026-06-15,united-states_ma_boston_2026-06-15_listings.csv.gz,2463465,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_ma_boston_2026-06-15_listings.csv.gz,,
inside_airbnb_reviews,reviews,united-states_ma_boston,united-states/ma/boston,2026-06-15,united-states_ma_boston_2026-06-15_reviews.csv.gz,27694137,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_ma_boston_2026-06-15_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_ma_boston,united-states/ma/boston,2026-08-27,united-states_ma_boston_2026-08-27_reviews.csv.gz,28340367,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_ma_boston_2026-08-27_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_ma_cambridge,united-states/ma/cambridge,2025-08-30,united-states_ma_cambridge_2025-08-30_reviews.csv.gz,7939478,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_ma_cambridge_2025-08-30_reviews.csv.gz,,
inside_airbnb_reviews,listings,united-states_ma_cambridge,united-states/ma/cambridge,2026-06-29,united-states_ma_cambridge_2026-06-29_listings.csv.gz,690937,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_ma_cambridge_2026-06-29_listings.csv.gz,,
inside_airbnb_reviews,reviews,united-states_ma_cambridge,united-states/ma/cambridge,2026-06-29,united-states_ma_cambridge_2026-06-29_reviews.csv.gz,9131868,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_ma_cambridge_2026-06-29_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_ma_cambridge,united-states/ma/cambridge,2026-08-31,united-states_ma_cambridge_2026-08-31_reviews.csv.gz,9269432,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_ma_cambridge_2026-08-31_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_mn_twin-cities-msa,united-states/mn/twin-cities-msa,2025-08-24,united-states_mn_twin-cities-msa_2025-08-24_reviews.csv.gz,30316940,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_mn_twin-cities-msa_2025-08-24_reviews.csv.gz,,
inside_airbnb_reviews,listings,united-states_mn_twin-cities-msa,united-states/mn/twin-cities-msa,2026-06-27,united-states_mn_twin-cities-msa_2026-06-27_listings.csv.gz,3434051,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_mn_twin-cities-msa_2026-06-27_listings.csv.gz,,
inside_airbnb_reviews,reviews,united-states_mn_twin-cities-msa,united-states/mn/twin-cities-msa,2026-06-27,united-states_mn_twin-cities-msa_2026-06-27_reviews.csv.gz,32466808,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_mn_twin-cities-msa_2026-06-27_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_mn_twin-cities-msa,united-states/mn/twin-cities-msa,2026-08-28,united-states_mn_twin-cities-msa_2026-08-28_reviews.csv.gz,33839806,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_mn_twin-cities-msa_2026-08-28_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_mt_bozeman,united-states/mt/bozeman,2025-08-08,united-states_mt_bozeman_2025-08-08_reviews.csv.gz,4151091,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_mt_bozeman_2025-08-08_reviews.csv.gz,,
inside_airbnb_reviews,listings,united-states_mt_bozeman,united-states/mt/bozeman,2026-07-16,united-states_mt_bozeman_2026-07-16_listings.csv.gz,357060,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_mt_bozeman_2026-07-16_listings.csv.gz,,
inside_airbnb_reviews,reviews,united-states_mt_bozeman,united-states/mt/bozeman,2026-07-16,united-states_mt_bozeman_2026-07-16_reviews.csv.gz,4715360,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_mt_bozeman_2026-07-16_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_mt_bozeman,united-states/mt/bozeman,2026-08-18,united-states_mt_bozeman_2026-08-18_reviews.csv.gz,4780745,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_mt_bozeman_2026-08-18_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_nc_asheville,united-states/nc/asheville,2025-08-21,united-states_nc_asheville_2025-08-21_reviews.csv.gz,32963079,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_nc_asheville_2025-08-21_reviews.csv.gz,,
inside_airbnb_reviews,listings,united-states_nc_asheville,united-states/nc/asheville,2026-06-25,united-states_nc_asheville_2026-06-25_listings.csv.gz,1841311,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_nc_asheville_2026-06-25_listings.csv.gz,,
inside_airbnb_reviews,reviews,united-states_nc_asheville,united-states/nc/asheville,2026-06-25,united-states_nc_asheville_2026-06-25_reviews.csv.gz,35202296,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_nc_asheville_2026-06-25_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_nc_asheville,united-states/nc/asheville,2026-08-27,united-states_nc_asheville_2026-08-27_reviews.csv.gz,35676489,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_nc_asheville_2026-08-27_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_nj_jersey-city,united-states/nj/jersey-city,2025-08-26,united-states_nj_jersey-city_2025-08-26_reviews.csv.gz,8640318,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_nj_jersey-city_2025-08-26_reviews.csv.gz,,
inside_airbnb_reviews,listings,united-states_nj_jersey-city,united-states/nj/jersey-city,2026-06-27,united-states_nj_jersey-city_2026-06-27_listings.csv.gz,1336176,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_nj_jersey-city_2026-06-27_listings.csv.gz,,
inside_airbnb_reviews,reviews,united-states_nj_jersey-city,united-states/nj/jersey-city,2026-06-27,united-states_nj_jersey-city_2026-06-27_reviews.csv.gz,10561975,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_nj_jersey-city_2026-06-27_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_nj_jersey-city,united-states/nj/jersey-city,2026-08-29,united-states_nj_jersey-city_2026-08-29_reviews.csv.gz,11038331,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_nj_jersey-city_2026-08-29_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_nj_newark,united-states/nj/newark,2025-08-31,united-states_nj_newark_2025-08-31_reviews.csv.gz,6154960,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_nj_newark_2025-08-31_reviews.csv.gz,,
inside_airbnb_reviews,listings,united-states_nj_newark,united-states/nj/newark,2026-06-30,united-states_nj_newark_2026-06-30_listings.csv.gz,1005011,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_nj_newark_2026-06-30_listings.csv.gz,,
inside_airbnb_reviews,reviews,united-states_nj_newark,united-states/nj/newark,2026-06-30,united-states_nj_newark_2026-06-30_reviews.csv.gz,7192635,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_nj_newark_2026-06-30_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_nj_newark,united-states/nj/newark,2026-08-31,united-states_nj_newark_2026-08-31_reviews.csv.gz,7088321,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_nj_newark_2026-08-31_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_nv_clark-county-nv,united-states/nv/clark-county-nv,2025-08-23,united-states_nv_clark-county-nv_2025-08-23_reviews.csv.gz,61930151,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_nv_clark-county-nv_2025-08-23_reviews.csv.gz,,
inside_airbnb_reviews,listings,united-states_nv_clark-county-nv,united-states/nv/clark-county-nv,2026-06-27,united-states_nv_clark-county-nv_2026-06-27_listings.csv.gz,10896876,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_nv_clark-county-nv_2026-06-27_listings.csv.gz,,
inside_airbnb_reviews,reviews,united-states_nv_clark-county-nv,united-states/nv/clark-county-nv,2026-06-27,united-states_nv_clark-county-nv_2026-06-27_reviews.csv.gz,69907491,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_nv_clark-county-nv_2026-06-27_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_nv_clark-county-nv,united-states/nv/clark-county-nv,2026-08-28,united-states_nv_clark-county-nv_2026-08-28_reviews.csv.gz,70804504,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_nv_clark-county-nv_2026-08-28_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_ny_albany,united-states/ny/albany,2025-08-04,united-states_ny_albany_2025-08-04_reviews.csv.gz,2503072,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_ny_albany_2025-08-04_reviews.csv.gz,,
inside_airbnb_reviews,listings,united-states_ny_albany,united-states/ny/albany,2026-07-15,united-states_ny_albany_2026-07-15_listings.csv.gz,262402,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_ny_albany_2026-07-15_listings.csv.gz,,
inside_airbnb_reviews,reviews,united-states_ny_albany,united-states/ny/albany,2026-07-15,united-states_ny_albany_2026-07-15_reviews.csv.gz,2726012,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_ny_albany_2026-07-15_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_ny_albany,united-states/ny/albany,2026-08-13,united-states_ny_albany_2026-08-13_reviews.csv.gz,2819338,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_ny_albany_2026-08-13_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_ny_new-york-city,united-states/ny/new-york-city,2025-09-01,united-states_ny_new-york-city_2025-09-01_reviews.csv.gz,118206134,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_ny_new-york-city_2025-09-01_reviews.csv.gz,,
inside_airbnb_reviews,listings,united-states_ny_new-york-city,united-states/ny/new-york-city,2026-08-10,united-states_ny_new-york-city_2026-08-10_listings.csv.gz,15464132,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_ny_new-york-city_2026-08-10_listings.csv.gz,,
inside_airbnb_reviews,reviews,united-states_ny_new-york-city,united-states/ny/new-york-city,2026-08-10,united-states_ny_new-york-city_2026-08-10_reviews.csv.gz,119882638,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_ny_new-york-city_2026-08-10_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_ny_rochester,united-states/ny/rochester,2025-08-26,united-states_ny_rochester_2025-08-26_reviews.csv.gz,4845832,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_ny_rochester_2025-08-26_reviews.csv.gz,,
inside_airbnb_reviews,listings,united-states_ny_rochester,united-states/ny/rochester,2026-07-21,united-states_ny_rochester_2026-07-21_listings.csv.gz,576995,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_ny_rochester_2026-07-21_listings.csv.gz,,
inside_airbnb_reviews,reviews,united-states_ny_rochester,united-states/ny/rochester,2026-07-21,united-states_ny_rochester_2026-07-21_reviews.csv.gz,5274894,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_ny_rochester_2026-07-21_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_ny_rochester,united-states/ny/rochester,2026-08-29,united-states_ny_rochester_2026-08-29_reviews.csv.gz,5378295,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_ny_rochester_2026-08-29_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_oh_columbus,united-states/oh/columbus,2025-08-28,united-states_oh_columbus_2025-08-28_reviews.csv.gz,16017196,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_oh_columbus_2025-08-28_reviews.csv.gz,,
inside_airbnb_reviews,listings,united-states_oh_columbus,united-states/oh/columbus,2026-06-29,united-states_oh_columbus_2026-06-29_listings.csv.gz,1763740,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_oh_columbus_2026-06-29_listings.csv.gz,,
inside_airbnb_reviews,reviews,united-states_oh_columbus,united-states/oh/columbus,2026-06-29,united-states_oh_columbus_2026-06-29_reviews.csv.gz,18000617,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_oh_columbus_2026-06-29_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_oh_columbus,united-states/oh/columbus,2026-08-30,united-states_oh_columbus_2026-08-30_reviews.csv.gz,18274295,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_oh_columbus_2026-08-30_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_or_portland,united-states/or/portland,2025-09-06,united-states_or_portland_2025-09-06_reviews.csv.gz,50832171,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_or_portland_2025-09-06_reviews.csv.gz,,
inside_airbnb_reviews,listings,united-states_or_portland,united-states/or/portland,2026-06-15,united-states_or_portland_2026-06-15_listings.csv.gz,2685234,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_or_portland_2026-06-15_listings.csv.gz,,
inside_airbnb_reviews,reviews,united-states_or_portland,united-states/or/portland,2026-06-15,united-states_or_portland_2026-06-15_reviews.csv.gz,53218567,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_or_portland_2026-06-15_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_or_portland,united-states/or/portland,2026-08-10,united-states_or_portland_2026-08-10_reviews.csv.gz,53181794,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_or_portland_2026-08-10_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_or_salem-or,united-states/or/salem-or,2025-08-27,united-states_or_salem-or_2025-08-27_reviews.csv.gz,1996774,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_or_salem-or_2025-08-27_reviews.csv.gz,,
inside_airbnb_reviews,listings,united-states_or_salem-or,united-states/or/salem-or,2026-06-28,united-states_or_salem-or_2026-06-28_listings.csv.gz,204762,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_or_salem-or_2026-06-28_listings.csv.gz,,
inside_airbnb_reviews,reviews,united-states_or_salem-or,united-states/or/salem-or,2026-06-28,united-states_or_salem-or_2026-06-28_reviews.csv.gz,2048488,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_or_salem-or_2026-06-28_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_or_salem-or,united-states/or/salem-or,2026-08-29,united-states_or_salem-or_2026-08-29_reviews.csv.gz,2111082,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_or_salem-or_2026-08-29_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_ri_rhode-island,united-states/ri/rhode-island,2025-08-31,united-states_ri_rhode-island_2025-08-31_reviews.csv.gz,29548597,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_ri_rhode-island_2025-08-31_reviews.csv.gz,,
inside_airbnb_reviews,listings,united-states_ri_rhode-island,united-states/ri/rhode-island,2026-06-30,united-states_ri_rhode-island_2026-06-30_listings.csv.gz,3751280,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_ri_rhode-island_2026-06-30_listings.csv.gz,,
inside_airbnb_reviews,reviews,united-states_ri_rhode-island,united-states/ri/rhode-island,2026-06-30,united-states_ri_rhode-island_2026-06-30_reviews.csv.gz,32351980,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_ri_rhode-island_2026-06-30_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_ri_rhode-island,united-states/ri/rhode-island,2026-08-31,united-states_ri_rhode-island_2026-08-31_reviews.csv.gz,34078197,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_ri_rhode-island_2026-08-31_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_tn_nashville,united-states/tn/nashville,2025-08-23,united-states_tn_nashville_2025-08-23_reviews.csv.gz,76776895,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_tn_nashville_2025-08-23_reviews.csv.gz,,
inside_airbnb_reviews,listings,united-states_tn_nashville,united-states/tn/nashville,2026-06-26,united-states_tn_nashville_2026-06-26_listings.csv.gz,6073378,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_tn_nashville_2026-06-26_listings.csv.gz,,
inside_airbnb_reviews,reviews,united-states_tn_nashville,united-states/tn/nashville,2026-06-26,united-states_tn_nashville_2026-06-26_reviews.csv.gz,82045496,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_tn_nashville_2026-06-26_reviews.csv.gz,,
inside_airbnb_reviews,reviews,united-states_tn_nashville,united-states/tn/nashville,2026-08-27,united-states_tn_nashville_2026-08-27_reviews.csv.gz,83370068,C:\Users\krish\citadel-abnb\data\raw\inside_airbnb_reviews\united-states_tn_nashville_2026-08-27_reviews.csv.gz,,
