market_key,region,year,n_partial_cur,n_partial_prior,partial_yoy,n_full_cur,n_full_prior,full_yoy
united-states_nj_newark,NAM,2026,3784,3172,0.19293820933165184,,,
united-states_nj_newark,NAM,2025,3172,2010,0.5781094527363184,6200.0,4178.0,0.48396361895643847
united-states_nj_newark,NAM,2024,2010,1171,0.7164816396242528,4178.0,2427.0,0.7214668314791923
united-states_nj_newark,NAM,2023,1171,660,0.7742424242424242,2427.0,1386.0,0.751082251082251
united-states_nj_newark,NAM,2022,660,388,0.7010309278350515,1386.0,761.0,0.821287779237845
united-states_nv_clark-county-nv,NAM,2026,22170,18957,0.1694888431713879,,,
united-states_nv_clark-county-nv,NAM,2025,18957,16058,0.18053306762984178,39057.0,32924.0,0.18627748754707807
united-states_nv_clark-county-nv,NAM,2024,16058,11878,0.3519110961441321,32924.0,25524.0,0.2899232095282871
united-states_nv_clark-county-nv,NAM,2023,11878,9184,0.29333623693379796,25524.0,20172.0,0.26531826293872696
united-states_nv_clark-county-nv,NAM,2022,9184,7033,0.30584387885681785,20172.0,14361.0,0.4046375600584917
united-states_ny_albany,NAM,2026,709,650,0.09076923076923071,,,
united-states_ny_albany,NAM,2025,650,519,0.25240847784200393,1861.0,1525.0,0.22032786885245903
united-states_ny_albany,NAM,2024,519,419,0.23866348448687358,1525.0,1267.0,0.20363062352012617
united-states_ny_albany,NAM,2023,419,343,0.22157434402332354,1267.0,1080.0,0.17314814814814805
united-states_ny_albany,NAM,2022,343,226,0.5176991150442478,1080.0,785.0,0.37579617834394896
united-states_ny_new-york-city,NAM,2026,13741,9627,0.42733977355354735,,,
united-states_ny_new-york-city,NAM,2025,9627,8575,0.12268221574344018,35853.0,32289.0,0.11037814735668494
united-states_ny_new-york-city,NAM,2024,8575,13023,-0.34154956615219223,32289.0,44348.0,-0.27191756110760346
united-states_ny_new-york-city,NAM,2023,13023,9604,0.35599750104123284,44348.0,36347.0,0.2201282086554599
united-states_ny_new-york-city,NAM,2022,9604,6252,0.5361484325015995,36347.0,22794.0,0.59458629463894
united-states_ny_rochester,NAM,2026,1972,1731,0.1392258809936453,,,
united-states_ny_rochester,NAM,2025,1731,1510,0.14635761589403984,3507.0,2953.0,0.18760582458516772
united-states_ny_rochester,NAM,2024,1510,1150,0.31304347826086953,2953.0,2307.0,0.28001733853489386
united-states_ny_rochester,NAM,2023,1150,751,0.5312916111850865,2307.0,1495.0,0.54314381270903
united-states_ny_rochester,NAM,2022,751,553,0.35804701627486435,1495.0,1109.0,0.34806131650135264
united-states_oh_columbus,NAM,2026,7709,6399,0.20471948741990942,,,
united-states_oh_columbus,NAM,2025,6399,5376,0.1902901785714286,12448.0,9774.0,0.27358297524043373
united-states_oh_columbus,NAM,2024,5376,4449,0.20836142953472692,9774.0,7935.0,0.2317580340264651
united-states_oh_columbus,NAM,2023,4449,3148,0.4132782719186785,7935.0,6154.0,0.28940526486837825
united-states_oh_columbus,NAM,2022,3148,2172,0.4493554327808471,6154.0,4201.0,0.4648893120685551
united-states_or_portland,NAM,2026,6902,6591,0.04718555606129571,,,
united-states_or_portland,NAM,2025,6591,5972,0.10365036838580033,21193.0,19964.0,0.06156080945702258
united-states_or_portland,NAM,2024,5972,5660,0.055123674911660814,19964.0,18339.0,0.08860897540760138
united-states_or_portland,NAM,2023,5660,5423,0.04370274755670289,18339.0,17580.0,0.04317406143344704
united-states_or_portland,NAM,2022,5423,4715,0.15015906680805946,17580.0,16003.0,0.09854402299568821
united-states_or_salem-or,NAM,2026,814,733,0.11050477489768085,,,
united-states_or_salem-or,NAM,2025,733,645,0.1364341085271319,1363.0,1235.0,0.10364372469635619
united-states_or_salem-or,NAM,2024,645,549,0.17486338797814205,1235.0,1024.0,0.2060546875
united-states_or_salem-or,NAM,2023,549,392,0.4005102040816326,1024.0,710.0,0.44225352112676064
united-states_or_salem-or,NAM,2022,392,264,0.48484848484848486,710.0,499.0,0.4228456913827656
united-states_ri_rhode-island,NAM,2026,16469,14437,0.14074946318487225,,,
united-states_ri_rhode-island,NAM,2025,14437,12431,0.1613707666318076,24713.0,21391.0,0.15529895750549305
united-states_ri_rhode-island,NAM,2024,12431,10686,0.1632977727868239,21391.0,18434.0,0.16041011175002717
united-states_ri_rhode-island,NAM,2023,10686,8570,0.24690781796966155,18434.0,14979.0,0.23065625208625407
united-states_ri_rhode-island,NAM,2022,8570,6732,0.27302436125965546,14979.0,11885.0,0.2603281447202357
united-states_tn_nashville,NAM,2026,25006,20477,0.22117497680324272,,,
united-states_tn_nashville,NAM,2025,20477,16911,0.21086866536573834,42381.0,35167.0,0.20513549634600614
united-states_tn_nashville,NAM,2024,16911,14673,0.15252504600286243,35167.0,30433.0,0.1555548253540564
united-states_tn_nashville,NAM,2023,14673,12950,0.13305019305019306,30433.0,26928.0,0.1301619132501486
united-states_tn_nashville,NAM,2022,12950,10164,0.2741046831955922,26928.0,20626.0,0.30553670125084853
united-states_tx_austin,NAM,2026,17269,13014,0.326955586291686,,,
united-states_tx_austin,NAM,2025,13014,11526,0.1290994273815722,28597.0,24923.0,0.14741403522850383
united-states_tx_austin,NAM,2024,11526,9256,0.24524632670700086,24923.0,20521.0,0.21451196335461242
united-states_tx_austin,NAM,2023,9256,7292,0.26933625891387813,20521.0,17461.0,0.1752476948628372
united-states_tx_austin,NAM,2022,7292,6041,0.20708491971527887,17461.0,13198.0,0.3230034853765722
united-states_tx_dallas,NAM,2026,13191,7756,0.7007478081485301,,,
united-states_tx_dallas,NAM,2025,7756,5338,0.452978643686774,16630.0,11652.0,0.4272227943700653
united-states_tx_dallas,NAM,2024,5338,3794,0.40695835529783864,11652.0,8589.0,0.35661893119105836
united-states_tx_dallas,NAM,2023,3794,2737,0.38618925831202056,8589.0,6109.0,0.4059584220003274
united-states_tx_dallas,NAM,2022,2737,2317,0.18126888217522663,6109.0,4941.0,0.2363893948593403
united-states_tx_fort-worth,NAM,2026,3768,2605,0.4464491362763916,,,
united-states_tx_fort-worth,NAM,2025,2605,2084,0.25,5763.0,4524.0,0.27387267904509294
united-states_tx_fort-worth,NAM,2024,2084,1362,0.5301027900146842,4524.0,3320.0,0.36265060240963853
united-states_tx_fort-worth,NAM,2023,1362,1046,0.30210325047801145,3320.0,2351.0,0.4121650361548277
united-states_tx_fort-worth,NAM,2022,1046,723,0.44674965421853385,2351.0,1651.0,0.423985463355542
united-states_wa_seattle,NAM,2026,24838,20012,0.24115530681591046,,,
united-states_wa_seattle,NAM,2025,20012,17857,0.12068096544772366,38549.0,35094.0,0.09844987747193246
united-states_wa_seattle,NAM,2024,17857,15198,0.17495723121463347,35094.0,29507.0,0.18934490120988245
united-states_wa_seattle,NAM,2023,15198,11156,0.36231624238078175,29507.0,22451.0,0.31428444167297664
united-states_wa_seattle,NAM,2022,11156,6859,0.6264761627059339,22451.0,14288.0,0.5713185890257559
