origin_date,last_reported_quarter,last_company_publication,target,quarter,year,horizon_quarters,guide_announcements_ahead,is_live,guide_event_date,actual_revenue_musd,actual_guide_mid_musd,cushion_pct,cushion_divisor,n_cushion,knowable_from,predictive_interval,model,lag,booking_quarter,gbv_musd,gbv_status,exposure_weight,seasonal_lambda_pct,revenue_contribution_musd,guide_contribution_musd,conditional_dollar_share,basis
2024-02-13,2023Q4,2024-02-13,2024Q3,2024Q3,2024,3,2,False,2024-08-06,3732.0,3700.0,2.5968899489702824,1.025968899489703,8,2024-02-13,not_calculated,joint,2,2024Q1,23422.222222222223,forecast,0.005213464331602044,18.391473849002065,22.45799794108926,21.88955040670281,0.005787559660506443,model_exposure_not_observed_booking_share
2024-02-13,2023Q4,2024-02-13,2024Q3,2024Q3,2024,3,2,False,2024-08-06,3732.0,3700.0,2.5968899489702824,1.025968899489703,8,2024-02-13,not_calculated,joint,3,2023Q4,15500.0,reported,0.028425200864482043,18.391473849002065,81.03110744452162,78.98008164265498,0.020882198400866473,model_exposure_not_observed_booking_share
2024-02-13,2023Q4,2024-02-13,2024Q3,2024Q3,2024,3,2,False,2024-08-06,3732.0,3700.0,2.5968899489702824,1.025968899489703,8,2024-02-13,not_calculated,joint,4,2023Q3,18300.0,reported,0.028425200864482043,18.391473849002065,95.6689849183707,93.24745122971524,0.024654466499087514,model_exposure_not_observed_booking_share
2024-02-13,2023Q4,2024-02-13,2024Q3,2024Q3,2024,3,2,False,2024-08-06,3732.0,3700.0,2.5968899489702824,1.025968899489703,8,2024-02-13,not_calculated,fixed,0,2024Q3,21011.11111111111,forecast,0.0,17.391210724991613,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-02-13,2023Q4,2024-02-13,2024Q3,2024Q3,2024,3,2,False,2024-08-06,3732.0,3700.0,2.5968899489702824,1.025968899489703,8,2024-02-13,not_calculated,fixed,1,2024Q2,21929.629629629628,forecast,0.6666666666666666,17.391210724991613,2542.552066732724,2478.1960427819404,0.6518771331058021,model_exposure_not_observed_booking_share
2024-02-13,2023Q4,2024-02-13,2024Q3,2024Q3,2024,3,2,False,2024-08-06,3732.0,3700.0,2.5968899489702824,1.025968899489703,8,2024-02-13,not_calculated,fixed,2,2024Q1,23422.222222222223,forecast,0.3333333333333333,17.391210724991613,1357.8026743808266,1323.4345359359054,0.34812286689419797,model_exposure_not_observed_booking_share
2024-02-13,2023Q4,2024-02-13,2024Q3,2024Q3,2024,3,2,False,2024-08-06,3732.0,3700.0,2.5968899489702824,1.025968899489703,8,2024-02-13,not_calculated,fixed,3,2023Q4,15500.0,reported,0.0,17.391210724991613,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-02-13,2023Q4,2024-02-13,2024Q3,2024Q3,2024,3,2,False,2024-08-06,3732.0,3700.0,2.5968899489702824,1.025968899489703,8,2024-02-13,not_calculated,fixed,4,2023Q3,18300.0,reported,0.0,17.391210724991613,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-05-08,2024Q1,2024-05-08,2024Q4,2024Q4,2024,3,2,False,2024-11-07,2480.0,2415.0,2.604232340733301,1.026042323407333,8,2024-05-08,not_calculated,joint,0,2024Q4,17399.50980392157,forecast,0.2950245082241617,12.626200822649277,648.1384717952692,631.6878524493009,0.25989040913218864,model_exposure_not_observed_booking_share
2024-05-08,2024Q1,2024-05-08,2024Q4,2024Q4,2024,3,2,False,2024-11-07,2480.0,2415.0,2.604232340733301,1.026042323407333,8,2024-05-08,not_calculated,joint,1,2024Q3,20542.647058823528,forecast,0.5531196438109168,12.626200822649277,1434.6573240172243,1398.2438066033592,0.5752685500531475,model_exposure_not_observed_booking_share
2024-05-08,2024Q1,2024-05-08,2024Q4,2024Q4,2024,3,2,False,2024-11-07,2480.0,2415.0,2.604232340733301,1.026042323407333,8,2024-05-08,not_calculated,joint,2,2024Q2,21440.686274509804,forecast,0.15185584796492135,12.626200822649277,411.09566389737614,400.6615073461969,0.1648410408146638,model_exposure_not_observed_booking_share
2024-05-08,2024Q1,2024-05-08,2024Q4,2024Q4,2024,3,2,False,2024-11-07,2480.0,2415.0,2.604232340733301,1.026042323407333,8,2024-05-08,not_calculated,joint,3,2024Q1,22900.0,reported,0.0,12.626200822649277,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-05-08,2024Q1,2024-05-08,2024Q4,2024Q4,2024,3,2,False,2024-11-07,2480.0,2415.0,2.604232340733301,1.026042323407333,8,2024-05-08,not_calculated,joint,4,2023Q4,15500.0,reported,0.0,12.626200822649277,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-05-08,2024Q1,2024-05-08,2024Q4,2024Q4,2024,3,2,False,2024-11-07,2480.0,2415.0,2.604232340733301,1.026042323407333,8,2024-05-08,not_calculated,fixed,0,2024Q4,17399.50980392157,forecast,0.0,12.00413723635775,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-05-08,2024Q1,2024-05-08,2024Q4,2024Q4,2024,3,2,False,2024-11-07,2480.0,2415.0,2.604232340733301,1.026042323407333,8,2024-05-08,not_calculated,fixed,1,2024Q3,20542.647058823528,forecast,0.6666666666666666,12.00413723635775,1643.97836328119,1602.2519985547808,0.6570915619389588,model_exposure_not_observed_booking_share
2024-05-08,2024Q1,2024-05-08,2024Q4,2024Q4,2024,3,2,False,2024-11-07,2480.0,2415.0,2.604232340733301,1.026042323407333,8,2024-05-08,not_calculated,fixed,2,2024Q2,21440.686274509804,forecast,0.3333333333333333,12.00413723635775,857.9231349363588,836.1479008851452,0.3429084380610413,model_exposure_not_observed_booking_share
2024-05-08,2024Q1,2024-05-08,2024Q4,2024Q4,2024,3,2,False,2024-11-07,2480.0,2415.0,2.604232340733301,1.026042323407333,8,2024-05-08,not_calculated,fixed,3,2024Q1,22900.0,reported,0.0,12.00413723635775,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-05-08,2024Q1,2024-05-08,2024Q4,2024Q4,2024,3,2,False,2024-11-07,2480.0,2415.0,2.604232340733301,1.026042323407333,8,2024-05-08,not_calculated,fixed,4,2023Q4,15500.0,reported,0.0,12.00413723635775,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-08-06,2024Q2,2024-08-06,2025Q1,2025Q1,2025,3,2,False,2025-02-13,2272.0,2250.0,2.63527832427006,1.0263527832427006,8,2024-08-06,not_calculated,joint,0,2025Q1,25417.80104712042,forecast,0.34258872785932065,11.422689827568606,994.6709389636832,969.13162335964,0.42579996154999245,model_exposure_not_observed_booking_share
2024-08-06,2024Q2,2024-08-06,2025Q1,2025Q1,2025,3,2,False,2025-02-13,2272.0,2250.0,2.63527832427006,1.0263527832427006,8,2024-08-06,not_calculated,joint,1,2024Q4,17204.18848167539,forecast,0.5182506148687386,11.422689827568606,1018.456306983369,992.3062748128541,0.4359820312089155,model_exposure_not_observed_booking_share
2024-08-06,2024Q2,2024-08-06,2025Q1,2025Q1,2025,3,2,False,2025-02-13,2272.0,2250.0,2.63527832427006,1.0263527832427006,8,2024-08-06,not_calculated,joint,2,2024Q3,20312.041884816754,forecast,0.13916065727194077,11.422689827568606,322.8779883956018,314.58772623530865,0.138218007241092,model_exposure_not_observed_booking_share
2024-08-06,2024Q2,2024-08-06,2025Q1,2025Q1,2025,3,2,False,2025-02-13,2272.0,2250.0,2.63527832427006,1.0263527832427006,8,2024-08-06,not_calculated,joint,3,2024Q2,21200.0,reported,0.0,11.422689827568606,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-08-06,2024Q2,2024-08-06,2025Q1,2025Q1,2025,3,2,False,2025-02-13,2272.0,2250.0,2.63527832427006,1.0263527832427006,8,2024-08-06,not_calculated,joint,4,2024Q1,22900.0,reported,0.0,11.422689827568606,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-08-06,2024Q2,2024-08-06,2025Q1,2025Q1,2025,3,2,False,2025-02-13,2272.0,2250.0,2.63527832427006,1.0263527832427006,8,2024-08-06,not_calculated,fixed,0,2025Q1,25417.80104712042,forecast,0.0,13.039647982275056,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-08-06,2024Q2,2024-08-06,2025Q1,2025Q1,2025,3,2,False,2025-02-13,2272.0,2250.0,2.63527832427006,1.0263527832427006,8,2024-08-06,not_calculated,fixed,1,2024Q4,17204.18848167539,forecast,0.6666666666666666,13.039647982275056,1495.5770774783884,1457.1764230552399,0.6288032454361054,model_exposure_not_observed_booking_share
2024-08-06,2024Q2,2024-08-06,2025Q1,2025Q1,2025,3,2,False,2025-02-13,2272.0,2250.0,2.63527832427006,1.0263527832427006,8,2024-08-06,not_calculated,fixed,2,2024Q3,20312.041884816754,forecast,0.3333333333333333,13.039647982275056,882.8729199307908,860.2041465132547,0.37119675456389456,model_exposure_not_observed_booking_share
2024-08-06,2024Q2,2024-08-06,2025Q1,2025Q1,2025,3,2,False,2025-02-13,2272.0,2250.0,2.63527832427006,1.0263527832427006,8,2024-08-06,not_calculated,fixed,3,2024Q2,21200.0,reported,0.0,13.039647982275056,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-08-06,2024Q2,2024-08-06,2025Q1,2025Q1,2025,3,2,False,2025-02-13,2272.0,2250.0,2.63527832427006,1.0263527832427006,8,2024-08-06,not_calculated,fixed,4,2024Q1,22900.0,reported,0.0,13.039647982275056,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-11-07,2024Q3,2024-11-07,2025Q2,2025Q2,2025,3,2,False,2025-05-01,3096.0,3020.0,2.5048705313180957,1.025048705313181,8,2024-11-07,not_calculated,joint,0,2025Q2,23285.245901639348,forecast,0.3242796105475369,12.997725412940087,981.4492089359106,957.465927081046,0.3237198080631962,model_exposure_not_observed_booking_share
2024-11-07,2024Q3,2024-11-07,2025Q2,2025Q2,2025,3,2,False,2025-05-01,3096.0,3020.0,2.5048705313180957,1.025048705313181,8,2024-11-07,not_calculated,joint,1,2025Q1,25152.459016393444,forecast,0.5254414831318246,12.997725412940087,1717.7982853658016,1675.8211355829833,0.5665961377999518,model_exposure_not_observed_booking_share
2024-11-07,2024Q3,2024-11-07,2025Q2,2025Q2,2025,3,2,False,2025-05-01,3096.0,3020.0,2.5048705313180957,1.025048705313181,8,2024-11-07,not_calculated,joint,2,2024Q4,17024.590163934427,forecast,0.15027890632063845,12.997725412940087,332.538588878941,324.41247635871235,0.10968405413685192,model_exposure_not_observed_booking_share
2024-11-07,2024Q3,2024-11-07,2025Q2,2025Q2,2025,3,2,False,2025-05-01,3096.0,3020.0,2.5048705313180957,1.025048705313181,8,2024-11-07,not_calculated,joint,3,2024Q3,20100.0,reported,0.0,12.997725412940087,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-11-07,2024Q3,2024-11-07,2025Q2,2025Q2,2025,3,2,False,2025-05-01,3096.0,3020.0,2.5048705313180957,1.025048705313181,8,2024-11-07,not_calculated,joint,4,2024Q2,21200.0,reported,0.0,12.997725412940087,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-11-07,2024Q3,2024-11-07,2025Q2,2025Q2,2025,3,2,False,2025-05-01,3096.0,3020.0,2.5048705313180957,1.025048705313181,8,2024-11-07,not_calculated,fixed,0,2025Q2,23285.245901639348,forecast,0.0,13.82489567884558,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-11-07,2024Q3,2024-11-07,2025Q2,2025Q2,2025,3,2,False,2025-05-01,3096.0,3020.0,2.5048705313180957,1.025048705313181,8,2024-11-07,not_calculated,fixed,1,2025Q1,25152.459016393444,forecast,0.6666666666666666,13.82489567884558,2318.2008131205216,2261.551866857143,0.7471451876019576,model_exposure_not_observed_booking_share
2024-11-07,2024Q3,2024-11-07,2025Q2,2025Q2,2025,3,2,False,2025-05-01,3096.0,3020.0,2.5048705313180957,1.025048705313181,8,2024-11-07,not_calculated,fixed,2,2024Q4,17024.590163934427,forecast,0.3333333333333333,13.82489567884558,784.5439433049801,765.3723566874611,0.2528548123980424,model_exposure_not_observed_booking_share
2024-11-07,2024Q3,2024-11-07,2025Q2,2025Q2,2025,3,2,False,2025-05-01,3096.0,3020.0,2.5048705313180957,1.025048705313181,8,2024-11-07,not_calculated,fixed,3,2024Q3,20100.0,reported,0.0,13.82489567884558,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2024-11-07,2024Q3,2024-11-07,2025Q2,2025Q2,2025,3,2,False,2025-05-01,3096.0,3020.0,2.5048705313180957,1.025048705313181,8,2024-11-07,not_calculated,fixed,4,2024Q2,21200.0,reported,0.0,13.82489567884558,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2025-02-13,2024Q4,2025-02-13,2025Q3,2025Q3,2025,3,2,False,2025-08-06,4095.0,4060.0,2.420113802539628,1.0242011380253964,8,2025-02-13,not_calculated,joint,0,2025Q3,22823.225806451614,forecast,0.29530628741326914,17.680168383618327,1191.6154284805593,1163.4584108917595,0.2808616168225507,model_exposure_not_observed_booking_share
2025-02-13,2024Q4,2025-02-13,2025Q3,2025Q3,2025,3,2,False,2025-08-06,4095.0,4060.0,2.420113802539628,1.0242011380253964,8,2025-02-13,not_calculated,joint,1,2025Q2,24072.25806451613,forecast,0.5525896629020902,17.680168383618327,2351.830313873283,2296.2582509989033,0.5543221820222627,model_exposure_not_observed_booking_share
2025-02-13,2024Q4,2025-02-13,2025Q3,2025Q3,2025,3,2,False,2025-08-06,4095.0,4060.0,2.420113802539628,1.0242011380253964,8,2025-02-13,not_calculated,joint,2,2025Q1,26002.58064516129,forecast,0.15210404968464059,17.680168383618327,699.267954026485,682.7447539988436,0.1648162011551865,model_exposure_not_observed_booking_share
2025-02-13,2024Q4,2025-02-13,2025Q3,2025Q3,2025,3,2,False,2025-08-06,4095.0,4060.0,2.420113802539628,1.0242011380253964,8,2025-02-13,not_calculated,joint,3,2024Q4,17600.0,reported,9.475122306223417e-19,17.680168383618327,2.948382937797581e-15,2.878714764447442e-15,6.949285643084978e-19,model_exposure_not_observed_booking_share
2025-02-13,2024Q4,2025-02-13,2025Q3,2025Q3,2025,3,2,False,2025-08-06,4095.0,4060.0,2.420113802539628,1.0242011380253964,8,2025-02-13,not_calculated,joint,4,2024Q3,20100.0,reported,9.475122306223417e-19,17.680168383618327,3.3671873323711008e-15,3.2876231116700897e-15,7.936400081023185e-19,model_exposure_not_observed_booking_share
2025-02-13,2024Q4,2025-02-13,2025Q3,2025Q3,2025,3,2,False,2025-08-06,4095.0,4060.0,2.420113802539628,1.0242011380253964,8,2025-02-13,not_calculated,fixed,0,2025Q3,22823.225806451614,forecast,0.0,17.295247840605104,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2025-02-13,2024Q4,2025-02-13,2025Q3,2025Q3,2025,3,2,False,2025-08-06,4095.0,4060.0,2.420113802539628,1.0242011380253964,8,2025-02-13,not_calculated,fixed,1,2025Q2,24072.25806451613,forecast,0.6666666666666666,17.295247840605104,2775.571128725409,2709.986374430864,0.6493108728943339,model_exposure_not_observed_booking_share
2025-02-13,2024Q4,2025-02-13,2025Q3,2025Q3,2025,3,2,False,2025-08-06,4095.0,4060.0,2.420113802539628,1.0242011380253964,8,2025-02-13,not_calculated,fixed,2,2025Q1,26002.58064516129,forecast,0.3333333333333333,17.295247840605104,1499.0702558446194,1463.648301284594,0.3506891271056662,model_exposure_not_observed_booking_share
2025-02-13,2024Q4,2025-02-13,2025Q3,2025Q3,2025,3,2,False,2025-08-06,4095.0,4060.0,2.420113802539628,1.0242011380253964,8,2025-02-13,not_calculated,fixed,3,2024Q4,17600.0,reported,0.0,17.295247840605104,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2025-02-13,2024Q4,2025-02-13,2025Q3,2025Q3,2025,3,2,False,2025-08-06,4095.0,4060.0,2.420113802539628,1.0242011380253964,8,2025-02-13,not_calculated,fixed,4,2024Q3,20100.0,reported,0.0,17.295247840605104,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2025-05-01,2025Q1,2025-05-01,2025Q4,2025Q4,2025,3,2,False,2025-11-06,2778.0,2690.0,2.3112435877870623,1.0231124358778707,8,2025-05-01,not_calculated,joint,0,2025Q4,18829.694323144104,forecast,0.5126384593572665,13.15622703505327,1269.947636496777,1241.2591147981816,0.4781476356545806,model_exposure_not_observed_booking_share
2025-05-01,2025Q1,2025-05-01,2025Q4,2025Q4,2025,3,2,False,2025-11-06,2778.0,2690.0,2.3112435877870623,1.0231124358778707,8,2025-05-01,not_calculated,joint,1,2025Q3,21504.366812227072,forecast,0.38500565819473176,13.15622703505327,1089.2438862598817,1064.637519849192,0.4101109163076041,model_exposure_not_observed_booking_share
2025-05-01,2025Q1,2025-05-01,2025Q4,2025Q4,2025,3,2,False,2025-11-06,2778.0,2690.0,2.3112435877870623,1.0231124358778707,8,2025-05-01,not_calculated,joint,2,2025Q2,22681.222707423578,forecast,0.06206423641198646,13.15622703505327,185.19925654389831,181.01554633630278,0.06972932119132759,model_exposure_not_observed_booking_share
2025-05-01,2025Q1,2025-05-01,2025Q4,2025Q4,2025,3,2,False,2025-11-06,2778.0,2690.0,2.3112435877870623,1.0231124358778707,8,2025-05-01,not_calculated,joint,3,2025Q1,24500.0,reported,0.02014582301800766,13.15622703505327,64.93554025106316,63.4686257091049,0.024448862416602088,model_exposure_not_observed_booking_share
2025-05-01,2025Q1,2025-05-01,2025Q4,2025Q4,2025,3,2,False,2025-11-06,2778.0,2690.0,2.3112435877870623,1.0231124358778707,8,2025-05-01,not_calculated,joint,4,2024Q4,17600.0,reported,0.02014582301800766,13.15622703505327,46.647571772192315,45.59378826449985,0.017563264429885584,model_exposure_not_observed_booking_share
2025-05-01,2025Q1,2025-05-01,2025Q4,2025Q4,2025,3,2,False,2025-11-06,2778.0,2690.0,2.3112435877870623,1.0231124358778707,8,2025-05-01,not_calculated,fixed,0,2025Q4,18829.694323144104,forecast,0.0,12.04831592454808,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2025-05-01,2025Q1,2025-05-01,2025Q4,2025Q4,2025,3,2,False,2025-11-06,2778.0,2690.0,2.3112435877870623,1.0231124358778707,8,2025-05-01,not_calculated,fixed,1,2025Q3,21504.366812227072,forecast,0.6666666666666666,12.04831592454808,1727.2760340738575,1688.2563181746361,0.6547231270358306,model_exposure_not_observed_booking_share
2025-05-01,2025Q1,2025-05-01,2025Q4,2025Q4,2025,3,2,False,2025-11-06,2778.0,2690.0,2.3112435877870623,1.0231124358778707,8,2025-05-01,not_calculated,fixed,2,2025Q2,22681.222707423578,forecast,0.3333333333333333,12.04831592454808,910.9017891135767,890.3242274950818,0.3452768729641694,model_exposure_not_observed_booking_share
2025-05-01,2025Q1,2025-05-01,2025Q4,2025Q4,2025,3,2,False,2025-11-06,2778.0,2690.0,2.3112435877870623,1.0231124358778707,8,2025-05-01,not_calculated,fixed,3,2025Q1,24500.0,reported,0.0,12.04831592454808,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2025-05-01,2025Q1,2025-05-01,2025Q4,2025Q4,2025,3,2,False,2025-11-06,2778.0,2690.0,2.3112435877870623,1.0231124358778707,8,2025-05-01,not_calculated,fixed,4,2024Q4,17600.0,reported,0.0,12.04831592454808,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2025-08-06,2025Q2,2025-08-06,2026Q1,2026Q1,2026,3,2,False,2026-02-12,2678.0,2610.0,2.1883131242109055,1.021883131242109,8,2025-08-06,not_calculated,joint,0,2026Q1,27158.018867924526,forecast,0.546912031687821,10.479864287738968,1556.5791970842172,1523.2458091290534,0.6157916620628006,model_exposure_not_observed_booking_share
2025-08-06,2025Q2,2025-08-06,2026Q1,2026Q1,2026,3,2,False,2026-02-12,2678.0,2610.0,2.1883131242109055,1.021883131242109,8,2025-08-06,not_calculated,joint,1,2025Q4,19509.43396226415,forecast,0.3302178213995931,10.479864287738968,675.1508762424564,660.692847940257,0.2670935606766975,model_exposure_not_observed_booking_share
2025-08-06,2025Q2,2025-08-06,2026Q1,2026Q1,2026,3,2,False,2026-02-12,2678.0,2610.0,2.1883131242109055,1.021883131242109,8,2025-08-06,not_calculated,joint,2,2025Q3,22280.66037735849,forecast,0.07214753558190187,10.479864287738968,168.4632669082662,164.85570781807255,0.06664503503598974,model_exposure_not_observed_booking_share
2025-08-06,2025Q2,2025-08-06,2026Q1,2026Q1,2026,3,2,False,2026-02-12,2678.0,2610.0,2.1883131242109055,1.021883131242109,8,2025-08-06,not_calculated,joint,3,2025Q2,23500.0,reported,0.02536130566534201,10.479864287738968,62.45901476017268,61.12148527616179,0.024709144630750704,model_exposure_not_observed_booking_share
2025-08-06,2025Q2,2025-08-06,2026Q1,2026Q1,2026,3,2,False,2026-02-12,2678.0,2610.0,2.1883131242109055,1.021883131242109,8,2025-08-06,not_calculated,joint,4,2025Q1,24500.0,reported,0.02536130566534201,10.479864287738968,65.1168451754992,63.72239954323253,0.02576059759376138,model_exposure_not_observed_booking_share
2025-08-06,2025Q2,2025-08-06,2026Q1,2026Q1,2026,3,2,False,2026-02-12,2678.0,2610.0,2.1883131242109055,1.021883131242109,8,2025-08-06,not_calculated,fixed,0,2026Q1,27158.018867924526,forecast,0.0,12.785561521762038,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2025-08-06,2025Q2,2025-08-06,2026Q1,2026Q1,2026,3,2,False,2026-02-12,2678.0,2610.0,2.1883131242109055,1.021883131242109,8,2025-08-06,not_calculated,fixed,1,2025Q4,19509.43396226415,forecast,0.6666666666666666,12.785561521762038,1662.9271211952132,1627.3163440655967,0.6365280289330922,model_exposure_not_observed_booking_share
2025-08-06,2025Q2,2025-08-06,2026Q1,2026Q1,2026,3,2,False,2026-02-12,2678.0,2610.0,2.1883131242109055,1.021883131242109,8,2025-08-06,not_calculated,fixed,2,2025Q3,22280.66037735849,forecast,0.3333333333333333,12.785561521762038,949.5691800006757,929.2346169238208,0.36347197106690776,model_exposure_not_observed_booking_share
2025-08-06,2025Q2,2025-08-06,2026Q1,2026Q1,2026,3,2,False,2026-02-12,2678.0,2610.0,2.1883131242109055,1.021883131242109,8,2025-08-06,not_calculated,fixed,3,2025Q2,23500.0,reported,0.0,12.785561521762038,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2025-08-06,2025Q2,2025-08-06,2026Q1,2026Q1,2026,3,2,False,2026-02-12,2678.0,2610.0,2.1883131242109055,1.021883131242109,8,2025-08-06,not_calculated,fixed,4,2025Q1,24500.0,reported,0.0,12.785561521762038,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2025-11-06,2025Q3,2025-11-06,2026Q2,2026Q2,2026,3,2,False,2026-05-07,3608.0,3570.0,2.1206986105722025,1.021206986105722,8,2025-11-06,not_calculated,joint,0,2026Q2,26773.63184079602,forecast,0.4172375665338852,13.219504884479996,1476.7462633595533,1446.079280157481,0.4256350507328607,model_exposure_not_observed_booking_share
2025-11-06,2025Q3,2025-11-06,2026Q2,2026Q2,2026,3,2,False,2026-05-07,3608.0,3570.0,2.1206986105722025,1.021206986105722,8,2025-11-06,not_calculated,joint,1,2026Q1,27912.935323383084,forecast,0.4311100962769719,13.219504884479996,1590.7754966540379,1557.74051519204,0.45850111560978263,model_exposure_not_observed_booking_share
2025-11-06,2025Q3,2025-11-06,2026Q2,2026Q2,2026,3,2,False,2026-05-07,3608.0,3570.0,2.1206986105722025,1.021206986105722,8,2025-11-06,not_calculated,joint,2,2025Q4,20051.741293532337,forecast,0.15165233718914292,13.219504884479996,401.9910557587092,393.64307258772754,0.11586383365735674,model_exposure_not_observed_booking_share
2025-11-06,2025Q3,2025-11-06,2026Q2,2026Q2,2026,3,2,False,2026-05-07,3608.0,3570.0,2.1206986105722025,1.021206986105722,8,2025-11-06,not_calculated,joint,3,2025Q3,22900.0,reported,0.0,13.219504884479996,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2025-11-06,2025Q3,2025-11-06,2026Q2,2026Q2,2026,3,2,False,2026-05-07,3608.0,3570.0,2.1206986105722025,1.021206986105722,8,2025-11-06,not_calculated,joint,4,2025Q2,23500.0,reported,0.0,13.219504884479996,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2025-11-06,2025Q3,2025-11-06,2026Q2,2026Q2,2026,3,2,False,2026-05-07,3608.0,3570.0,2.1206986105722025,1.021206986105722,8,2025-11-06,not_calculated,fixed,0,2026Q2,26773.63184079602,forecast,0.0,13.86796394740247,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2025-11-06,2025Q3,2025-11-06,2026Q2,2026Q2,2026,3,2,False,2026-05-07,3608.0,3570.0,2.1206986105722025,1.021206986105722,8,2025-11-06,not_calculated,fixed,1,2026Q1,27912.935323383084,forecast,0.6666666666666666,13.86796394740247,2580.637204872357,2527.0461718180927,0.7357357357357358,model_exposure_not_observed_booking_share
2025-11-06,2025Q3,2025-11-06,2026Q2,2026Q2,2026,3,2,False,2026-05-07,3608.0,3570.0,2.1206986105722025,1.021206986105722,8,2025-11-06,not_calculated,fixed,2,2025Q4,20051.741293532337,forecast,0.3333333333333333,13.86796394740247,926.922751137826,907.673727020376,0.26426426426426425,model_exposure_not_observed_booking_share
2025-11-06,2025Q3,2025-11-06,2026Q2,2026Q2,2026,3,2,False,2026-05-07,3608.0,3570.0,2.1206986105722025,1.021206986105722,8,2025-11-06,not_calculated,fixed,3,2025Q3,22900.0,reported,0.0,13.86796394740247,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2025-11-06,2025Q3,2025-11-06,2026Q2,2026Q2,2026,3,2,False,2026-05-07,3608.0,3570.0,2.1206986105722025,1.021206986105722,8,2025-11-06,not_calculated,fixed,4,2025Q2,23500.0,reported,0.0,13.86796394740247,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2022-05-03,2022Q1,2022-05-03,2023Q1,2023Q1,2023,4,3,False,2023-02-14,1818.0,1785.0,5.594323812738866,1.0559432381273886,2,2022-05-03,not_calculated,fixed,0,2023Q1,28722.33009708738,forecast,0.0,13.241896709575984,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2022-05-03,2022Q1,2022-05-03,2023Q1,2023Q1,2023,4,3,False,2023-02-14,1818.0,1785.0,5.594323812738866,1.0559432381273886,2,2022-05-03,not_calculated,fixed,1,2022Q4,18869.902912621357,forecast,0.6666666666666666,13.241896709575984,1665.8220352577268,1577.567784999408,0.6550724637681159,model_exposure_not_observed_booking_share
2022-05-03,2022Q1,2022-05-03,2023Q1,2023Q1,2023,4,3,False,2023-02-14,1818.0,1785.0,5.594323812738866,1.0559432381273886,2,2022-05-03,not_calculated,fixed,2,2022Q3,19871.844660194172,forecast,0.3333333333333333,13.241896709575984,877.1363813967675,830.6662230749095,0.344927536231884,model_exposure_not_observed_booking_share
2022-05-03,2022Q1,2022-05-03,2023Q1,2023Q1,2023,4,3,False,2023-02-14,1818.0,1785.0,5.594323812738866,1.0559432381273886,2,2022-05-03,not_calculated,fixed,3,2022Q2,22376.699029126212,forecast,0.0,13.241896709575984,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2022-05-03,2022Q1,2022-05-03,2023Q1,2023Q1,2023,4,3,False,2023-02-14,1818.0,1785.0,5.594323812738866,1.0559432381273886,2,2022-05-03,not_calculated,fixed,4,2022Q1,17200.0,reported,0.0,13.241896709575984,0.0,0.0,0.0,model_exposure_not_observed_booking_share
2022-08-02,2022Q2,2022-08-02,2023Q2,2023Q2,2023,4,3,False,2023-05-09,2484.0,2400.0,4.114164593107961,1.0411416459310796,3,2022-08-02,not_calculated,fixed,0,2023Q2,21567.16417910448,forecast,0.0,14.34952392004371,0.0,0.0,0.0,model_exposure_not_observed_booking_share
