h3_id,listing_count,unlicensed_count,unlicensed_pct,avg_price,median_price,avg_availability_365,entire_home_pct,active_post_reg_pct,avg_review_score,lisa_I,lisa_quad,lisa_p,lisa_cluster,booking_first,booking_last,booking_change
881ec91137fffff,4,3,75.0,1013.0,842.0,294.5,25.0,0.0,,0.1664019177956119,1,0.081,Not significant,0.5,0.5,0.0
881ec9113bfffff,7,6,85.7,1528.0,1499.0,337.7142857142857,42.9,0.0,5.0,0.5621780575414409,1,0.059,Not significant,0.14285714285714285,0.2857142857142857,14.3
881ec9113dfffff,3,3,100.0,2387.0,2495.0,365.0,100.0,0.0,4.0,0.6777201427594757,1,0.057,Not significant,0.0,0.0,0.0
881ec91141fffff,1,0,0.0,3624.0,3624.0,363.0,100.0,100.0,5.0,1.4864007661476846,3,0.096,Not significant,1.0,0.0,-100.0
881ec91143fffff,16,6,37.5,3489.0,3134.0,320.0625,100.0,62.5,4.823,0.25841940347108633,3,0.233,Not significant,0.4375,0.1875,-25.0
881ec91145fffff,12,4,33.3,4318.0,3440.0,324.4166666666667,100.0,50.0,4.6,0.3438350018761025,3,0.181,Not significant,0.3333333333333333,0.16666666666666666,-16.7
881ec91147fffff,3,1,33.3,3194.0,2564.0,354.0,66.7,66.7,4.165,0.5233803707857568,3,0.086,Not significant,0.6666666666666666,0.0,-66.7
881ec91151fffff,2,2,100.0,266.0,266.0,269.0,0.0,0.0,,0.4332008461352623,1,0.322,Not significant,1.0,1.0,0.0
881ec91155fffff,34,21,61.8,4943.0,4158.0,308.52941176470586,91.2,41.2,4.45375,-0.036491246405740696,2,0.847,Not significant,0.6470588235294118,0.29411764705882354,-35.3
881ec9115dfffff,1,1,100.0,3992.0,3992.0,364.0,100.0,0.0,4.67,0.04447786175830778,1,0.515,Not significant,1.0,0.0,-100.0
881ec91161fffff,15,6,40.0,2815.0,2586.0,339.3333333333333,53.3,13.3,4.25,0.41324075779454383,3,0.067,Not significant,0.26666666666666666,0.13333333333333333,-13.3
881ec91163fffff,12,6,50.0,2351.0,2456.0,262.0833333333333,100.0,58.3,4.835555555555555,0.10272114773854694,3,0.254,Not significant,0.5833333333333334,0.4166666666666667,-16.7
881ec91165fffff,22,2,9.1,2303.0,2304.0,351.1363636363636,4.5,13.6,4.333333333333333,0.35586507273160944,3,0.271,Not significant,0.9090909090909091,0.045454545454545456,-86.4
881ec91167fffff,74,26,35.1,2846.0,2882.0,245.2027027027027,98.6,56.8,4.358627450980392,0.6832582978692023,3,0.028,LL (Cold Spot),0.5540540540540541,0.40680335507921717,-14.7
881ec91169fffff,26,25,96.2,4336.0,2916.0,338.8076923076923,88.5,19.2,4.492222222222222,-0.24997387123408574,4,0.759,Not significant,0.5384615384615384,0.2692307692307692,-26.9
881ec9116bfffff,178,66,37.1,3041.0,2726.0,315.17977528089887,97.8,54.5,4.523706896551724,0.1849978053839959,3,0.253,Not significant,0.519774011299435,0.16288979275614954,-35.7
881ec9116dfffff,10,3,30.0,2766.0,2304.0,346.8,20.0,20.0,4.906666666666666,-0.2504216714959586,2,0.72,Not significant,0.8,0.1,-70.0
881ec91181fffff,1,1,100.0,5935.0,5935.0,364.0,100.0,0.0,,0.36938399674158023,1,0.263,Not significant,1.0,0.0,-100.0
881ec91183fffff,23,20,87.0,2343.0,2472.0,283.7391304347826,65.2,26.1,3.792307692307692,0.0454664526917394,1,0.474,Not significant,0.4782608695652174,0.4782608695652174,0.0
881ec91185fffff,11,9,81.8,2679.0,2204.0,327.0,54.5,18.2,4.8,0.3389971520753883,1,0.025,HH (Hot Spot),0.45454545454545453,0.36363636363636365,-9.1
881ec91187fffff,3,2,66.7,1925.0,1774.0,322.0,66.7,0.0,5.0,0.03588135591166479,1,0.035,HH (Hot Spot),0.3333333333333333,0.0,-33.3
881ec9118dfffff,14,11,78.6,3147.0,2650.0,305.7857142857143,92.9,57.1,4.04,0.157345096444347,1,0.195,Not significant,0.6428571428571429,0.35714285714285715,-28.6
881ec91191fffff,84,45,53.6,3039.0,2498.0,291.48809523809524,86.9,45.2,4.46,0.22550873235285668,3,0.035,LL (Cold Spot),0.7023809523809523,0.35714285714285715,-34.5
881ec91193fffff,131,49,37.4,2815.0,2700.0,330.5038167938931,57.3,43.5,4.442537313432836,0.6048952781364781,3,0.028,LL (Cold Spot),0.4351145038167939,0.18031060805475124,-25.5
881ec91195fffff,72,34,47.2,1824.0,1538.0,297.2361111111111,50.0,50.0,4.609565217391304,0.09178772205673771,3,0.321,Not significant,0.4583333333333333,0.38362068965517243,-7.5
881ec91197fffff,179,74,41.3,3097.0,2807.0,313.5921787709497,70.4,51.4,4.459043478260869,0.3351400322412719,3,0.092,Not significant,0.41899441340782123,0.25775380466191483,-16.1
881ec91199fffff,111,32,28.8,2623.0,2181.0,294.6126126126126,79.3,70.3,4.664482758620689,0.5698391583070601,3,0.074,Not significant,0.6666666666666666,0.3963963963963964,-27.0
881ec9119bfffff,118,22,18.6,3650.0,2678.0,278.29661016949154,92.4,76.3,4.687916666666667,1.033769906705318,3,0.035,LL (Cold Spot),0.7457627118644068,0.3898305084745763,-35.6
881ec9119dfffff,30,17,56.7,2495.0,2498.0,329.8,53.3,26.7,4.67076923076923,0.008985403058218475,3,0.456,Not significant,0.5666666666666667,0.06666666666666667,-50.0
881ec911a1fffff,12,8,66.7,3585.0,3077.0,290.5833333333333,91.7,41.7,4.873333333333333,0.029283348547810045,1,0.067,Not significant,0.75,0.5,-25.0
881ec911a3fffff,7,4,57.1,2477.0,2400.0,358.0,71.4,57.1,4.35,-0.14793180870485137,2,0.965,Not significant,0.42857142857142855,0.0,-42.9
881ec911a5fffff,3,3,100.0,3482.0,2487.0,319.3333333333333,100.0,33.3,5.0,0.3719366707173276,1,0.195,Not significant,0.6666666666666666,0.3333333333333333,-33.3
881ec911a7fffff,9,8,88.9,2930.0,2495.0,332.8888888888889,88.9,44.4,3.4175,0.16933650565767597,1,0.274,Not significant,0.375,0.22137404580152673,-15.4
881ec911a9fffff,3,3,100.0,1595.0,1630.0,287.0,100.0,66.7,5.0,0.5478472562740877,1,0.066,Not significant,0.6666666666666666,0.3333333333333333,-33.3
881ec911abfffff,1,1,100.0,16000.0,16000.0,269.0,0.0,0.0,,0.3745341284470354,1,0.182,Not significant,1.0,1.0,0.0
881ec911adfffff,8,5,62.5,2469.0,2558.0,340.75,37.5,12.5,4.0,-0.05156652004148565,2,0.994,Not significant,0.25,0.25,0.0
881ec911b1fffff,25,11,44.0,1373.0,1180.0,293.52,84.0,68.0,4.700588235294117,0.012333066269933924,3,0.44,Not significant,0.68,0.32,-36.0
881ec911b3fffff,10,5,50.0,2237.0,1856.0,334.3,100.0,60.0,4.433333333333334,0.23481408131805168,3,0.124,Not significant,0.6,0.1,-50.0
881ec911b5fffff,2,2,100.0,1248.0,1248.0,209.0,100.0,100.0,4.945,-0.3491713355542994,4,0.801,Not significant,1.0,0.5,-50.0
881ec911b7fffff,36,9,25.0,2242.0,1740.0,253.94444444444446,97.2,63.9,4.359565217391304,0.49397418384796266,3,0.148,Not significant,0.7222222222222222,0.32375478927203066,-39.8
881ec911b9fffff,15,10,66.7,1852.0,1348.0,219.93333333333334,53.3,53.3,4.8566666666666665,-0.0003588104609151613,4,0.544,Not significant,0.6666666666666666,0.6666666666666666,0.0
881ec911bbfffff,71,30,42.3,1832.0,1505.0,304.2957746478873,53.5,43.7,4.5528571428571425,0.21426115513694138,3,0.186,Not significant,0.30985915492957744,0.2525497814473045,-5.7
881ec911bdfffff,3,3,100.0,1832.0,1456.0,365.0,33.3,33.3,3.0,0.20525153847642613,1,0.326,Not significant,0.0,0.0,0.0
881ec911c1fffff,4,4,100.0,2327.0,2430.0,340.0,100.0,0.0,4.965,0.25988771830821006,1,0.25,Not significant,0.75,0.25,-50.0
881ec911c3fffff,2,2,100.0,11256.0,11256.0,364.0,100.0,0.0,4.14,-0.3524853333473748,4,0.79,Not significant,0.5,0.0,-50.0
881ec911c5fffff,4,3,75.0,2701.0,2427.0,340.5,50.0,25.0,4.43,0.1664019177956119,1,0.075,Not significant,0.0,0.25,25.0
881ec911c7fffff,6,1,16.7,2251.0,2304.0,347.0,33.3,50.0,4.85,-0.951497858809754,2,0.956,Not significant,0.3333333333333333,0.16666666666666666,-16.7
881ec911c9fffff,5,4,80.0,2491.0,2384.0,325.4,80.0,20.0,3.65,0.27837612109886495,1,0.088,Not significant,0.4,0.2,-20.0
881ec911cbfffff,4,3,75.0,2345.0,2322.0,328.75,100.0,75.0,4.8966666666666665,0.13598909810680504,1,0.114,Not significant,0.75,0.25,-50.0
881ec911cdfffff,5,5,100.0,3441.0,4158.0,345.8,100.0,0.0,,0.7045903951357628,1,0.051,Not significant,0.2,0.2,0.0
881ec911d1fffff,3,0,0.0,2161.0,2243.0,229.33333333333334,100.0,100.0,4.943333333333333,0.44203113071171174,3,0.274,Not significant,1.0,0.6666666666666666,-33.3
881ec911d3fffff,76,17,22.4,2426.0,1974.0,291.2105263157895,88.2,72.4,4.57311475409836,0.7126952590856758,3,0.063,Not significant,0.618421052631579,0.38067150635208713,-23.8
881ec911d5fffff,3,1,33.3,2444.0,2662.0,239.0,100.0,0.0,,0.15496416017198772,3,0.346,Not significant,1.0,1.0,0.0
881ec911d7fffff,1,1,100.0,855.0,855.0,269.0,0.0,0.0,5.0,-0.9817866440000205,4,0.984,Not significant,1.0,1.0,0.0
881ec911d9fffff,9,8,88.9,2206.0,2000.0,339.6666666666667,55.6,55.6,4.73,-0.13086541636816365,4,0.698,Not significant,0.1111111111111111,0.1111111111111111,0.0
881ec911dbfffff,7,4,57.1,2050.0,1978.0,296.2857142857143,57.1,14.3,5.0,0.09700764523200886,3,0.136,Not significant,0.2857142857142857,0.42857142857142855,14.3
881ec911ddfffff,9,3,33.3,3004.0,2329.0,209.88888888888889,33.3,44.4,4.2,-0.034146822462456504,2,0.518,Not significant,0.6666666666666666,0.8888888888888888,22.2
881ec911e1fffff,3,2,66.7,1419.0,1029.0,365.0,33.3,0.0,,0.03404857608837181,1,0.073,Not significant,0.0,0.0,0.0
881ec911e3fffff,1,1,100.0,1461.0,1461.0,365.0,100.0,0.0,4.5,0.6199491001504581,1,0.059,Not significant,0.0,0.0,0.0
881ec911e5fffff,5,2,40.0,2823.0,3000.0,212.8,100.0,80.0,4.896,-0.5399000146691223,2,0.976,Not significant,0.4,0.6,20.0
881ec911e7fffff,1,1,100.0,966.0,966.0,365.0,0.0,0.0,,0.360651164719287,1,0.18,Not significant,0.0,0.0,0.0
881ec911e9fffff,2,2,100.0,1285.0,1285.0,317.0,50.0,0.0,,0.5547887381379618,1,0.118,Not significant,0.5,0.5,0.0
881ec911ebfffff,2,2,100.0,1455.0,1455.0,317.0,0.0,0.0,,0.21644747696654576,1,0.311,Not significant,0.5,0.5,0.0
881ec91251fffff,10,1,10.0,3618.0,4210.0,351.9,90.0,30.0,4.6925,-1.4719000473434989,2,1.0,Not significant,0.2,0.0,-20.0
881ec91253fffff,1,1,100.0,2206.0,2206.0,364.0,100.0,0.0,4.89,-0.2627386904105756,4,0.614,Not significant,1.0,0.0,-100.0
881ec91257fffff,2,2,100.0,1578.0,1578.0,316.0,50.0,0.0,,-0.2627386904105756,4,0.607,Not significant,0.5,0.5,0.0
881ec91283fffff,2,1,50.0,2678.0,2678.0,353.0,100.0,50.0,4.8,-0.18739476897092006,2,0.69,Not significant,0.5,0.0,-50.0
881ec91293fffff,24,16,66.7,7563.0,7059.0,321.5833333333333,95.8,16.7,4.192,-0.0030468875350782073,4,0.558,Not significant,0.375,0.3333333333333333,-4.2
881ec91295fffff,24,20,83.3,3094.0,2436.0,341.0416666666667,100.0,75.0,4.419473684210526,0.19424568468092113,1,0.254,Not significant,0.4166666666666667,0.041666666666666664,-37.5
881ec91297fffff,3,3,100.0,1687.0,2266.0,330.6666666666667,66.7,0.0,,0.3579641394816582,1,0.266,Not significant,0.6666666666666666,0.3333333333333333,-33.3
881ec91299fffff,11,11,100.0,1165.0,1080.0,342.27272727272725,18.2,36.4,4.845,-0.9129987979167254,4,0.774,Not significant,0.45454545454545453,0.09090909090909091,-36.4
881ec9129bfffff,185,57,30.8,10492.0,9248.0,348.52972972972975,98.9,17.3,4.747755102040816,-0.3660593176751477,2,0.714,Not significant,0.22162162162162163,0.0918918918918919,-13.0
881ec912a5fffff,4,3,75.0,2733.0,2356.0,221.25,75.0,50.0,4.946666666666666,-0.13369723033026437,4,0.796,Not significant,0.5,0.5,0.0
881ec912a7fffff,1,0,0.0,4824.0,4824.0,87.0,100.0,0.0,,-0.7262956262803447,2,0.772,Not significant,0.0,1.0,100.0
881ec912abfffff,4,4,100.0,11365.0,8396.0,269.0,100.0,0.0,,-0.3970899522920115,4,0.677,Not significant,1.0,1.0,0.0
881ec912b1fffff,14,13,92.9,2662.0,2190.0,287.42857142857144,92.9,21.4,4.0,0.1914095177880286,1,0.265,Not significant,0.5,0.42857142857142855,-7.1
881ec912b3fffff,14,12,85.7,1530.0,1280.0,306.85714285714283,57.1,35.7,4.451666666666667,0.21609005102360576,1,0.191,Not significant,0.35714285714285715,0.42857142857142855,7.1
881ec912b5fffff,34,27,79.4,4456.0,2368.0,302.2647058823529,73.5,32.4,4.765,0.017869499752964438,1,0.497,Not significant,0.4411764705882353,0.4117647058823529,-2.9
881ec912b7fffff,27,17,63.0,3557.0,2413.0,280.3703703703704,88.9,40.7,4.442142857142857,-0.007354581295799183,2,0.62,Not significant,0.5185185185185185,0.42017879948914433,-9.8
881ec912b9fffff,39,31,79.5,4051.0,3220.0,291.46153846153845,100.0,10.3,4.675454545454546,0.08290767432814479,1,0.362,Not significant,0.6923076923076923,0.358974358974359,-33.3
881ec912bbfffff,13,11,84.6,2825.0,1826.0,285.84615384615387,69.2,15.4,4.1,0.32897996366802723,1,0.059,Not significant,0.6923076923076923,0.3076923076923077,-38.5
881ec912bdfffff,2,1,50.0,8928.0,8928.0,272.0,100.0,0.0,4.58,-0.2612390405167883,2,0.906,Not significant,0.5,0.5,0.0
881ec91311fffff,1,1,100.0,2440.0,2440.0,365.0,0.0,0.0,,0.9464226665223474,1,0.022,HH (Hot Spot),0.0,0.0,0.0
881ec91313fffff,1,1,100.0,2079.0,2079.0,365.0,100.0,0.0,,0.4985851269175611,1,0.236,Not significant,0.0,0.0,0.0
881ec91315fffff,1,1,100.0,1000.0,1000.0,365.0,0.0,0.0,,0.9464226665223474,1,0.065,Not significant,0.0,0.0,0.0
881ec91317fffff,5,5,100.0,2976.0,2400.0,345.8,40.0,0.0,5.0,0.9464226665223474,1,0.052,Not significant,0.2,0.2,0.0
881ec9131dfffff,1,1,100.0,1003.0,1003.0,365.0,100.0,0.0,4.9,0.05074758731277481,1,0.504,Not significant,0.0,0.0,0.0
881ec91321fffff,2,2,100.0,8079.0,8079.0,365.0,50.0,0.0,,0.27466635711516796,1,0.347,Not significant,0.0,0.0,0.0
881ec91325fffff,1,1,100.0,1700.0,1700.0,365.0,100.0,0.0,,0.4090176189966039,1,0.195,Not significant,0.0,0.0,0.0
881ec91327fffff,3,0,0.0,4666.0,4695.0,365.0,100.0,0.0,,-1.7406025711063704,2,1.0,Not significant,0.0,0.0,0.0
881ec91329fffff,1,1,100.0,2046.0,2046.0,365.0,100.0,0.0,,0.49903296445716594,1,0.178,Not significant,0.0,0.0,0.0
881ec9132dfffff,1,1,100.0,4000.0,4000.0,269.0,100.0,0.0,,0.7674667856962747,1,0.042,HH (Hot Spot),1.0,1.0,0.0
881ec9134bfffff,1,1,100.0,1972.0,1972.0,364.0,100.0,100.0,4.94,0.0,0,1.0,Not significant,1.0,0.0,-100.0
881ec91357fffff,1,0,0.0,1700.0,1700.0,364.0,0.0,0.0,5.0,-1.7406025711063704,2,1.0,Not significant,1.0,0.0,-100.0
881ec91361fffff,1,1,100.0,4346.0,4346.0,179.0,100.0,0.0,,0.40955502404412963,1,0.183,Not significant,1.0,1.0,0.0
881ec91363fffff,3,2,66.7,2939.0,4000.0,333.0,33.3,0.0,5.0,0.03943694876885318,1,0.083,Not significant,0.3333333333333333,0.3333333333333333,0.0
881ec91365fffff,3,2,66.7,1700.0,1214.0,333.0,66.7,33.3,5.0,0.027215972907135556,1,0.137,Not significant,0.3333333333333333,0.3333333333333333,0.0
881ec91367fffff,3,2,66.7,2448.0,2869.0,332.6666666666667,66.7,0.0,5.0,0.03536817756114276,1,0.047,HH (Hot Spot),0.6666666666666666,0.3333333333333333,-33.3
881ec9136bfffff,2,2,100.0,1716.0,1716.0,365.0,50.0,0.0,,0.49903296445716594,1,0.29,Not significant,0.0,0.0,0.0
881ec9136dfffff,1,1,100.0,3550.0,3550.0,269.0,100.0,100.0,5.0,-0.1384637731702474,4,0.629,Not significant,1.0,1.0,0.0
881ec91417fffff,1,1,100.0,4400.0,4400.0,269.0,0.0,0.0,,0.0,0,1.0,Not significant,1.0,1.0,0.0
881ec91425fffff,1,1,100.0,5600.0,5600.0,332.0,0.0,0.0,,0.7784835891705526,1,0.042,HH (Hot Spot),1.0,0.0,-100.0
881ec91427fffff,2,2,100.0,595.0,595.0,269.0,0.0,0.0,,0.2370480037883659,1,0.342,Not significant,1.0,1.0,0.0
881ec9142bfffff,1,1,100.0,500.0,500.0,358.0,0.0,0.0,,0.0,0,1.0,Not significant,1.0,0.0,-100.0
881ec9142dfffff,1,1,100.0,644.0,644.0,180.0,100.0,0.0,5.0,0.9464226665223474,1,0.038,HH (Hot Spot),0.0,1.0,100.0
881ec91449fffff,2,1,50.0,1610.0,1610.0,313.0,100.0,0.0,4.6,-0.3970899522920115,2,1.0,Not significant,0.5,0.0,-50.0
881ec9144bfffff,1,1,100.0,11572.0,11572.0,365.0,100.0,0.0,,-0.3970899522920115,4,0.763,Not significant,0.0,0.0,0.0
881ec9144dfffff,2,2,100.0,800.0,800.0,365.0,0.0,0.0,3.0,0.09530742250345103,1,0.474,Not significant,0.0,0.0,0.0
881ec9145bfffff,1,1,100.0,204.0,204.0,365.0,0.0,0.0,,0.0,0,1.0,Not significant,0.0,0.0,0.0
881ec9145dfffff,2,1,50.0,8996.0,8996.0,317.0,50.0,50.0,5.0,-0.3970899522920115,2,1.0,Not significant,0.5,0.5,0.0
881ec91461fffff,1,1,100.0,1622.0,1622.0,365.0,100.0,0.0,,0.9464226665223474,1,0.067,Not significant,0.0,0.0,0.0
881ec91465fffff,1,1,100.0,1900.0,1900.0,269.0,100.0,0.0,,0.27466635711516796,1,0.321,Not significant,1.0,1.0,0.0
881ec91469fffff,3,3,100.0,5357.0,4608.0,362.6666666666667,66.7,0.0,,0.30623890365730544,1,0.272,Not significant,0.3333333333333333,0.0,-33.3
881ec9146dfffff,4,4,100.0,1132.0,996.0,316.75,25.0,25.0,5.0,0.38967103728567715,1,0.199,Not significant,0.75,0.5,-25.0
881ec91491fffff,1,1,100.0,1586.0,1586.0,365.0,0.0,0.0,,0.4985851269175611,1,0.241,Not significant,0.0,0.0,0.0
881ec91493fffff,2,1,50.0,725.0,725.0,226.5,0.0,0.0,5.0,-0.3970899522920115,2,1.0,Not significant,0.5,0.5,0.0
881ec91495fffff,1,1,100.0,2460.0,2460.0,179.0,100.0,0.0,,0.7225038967199543,1,0.099,Not significant,1.0,1.0,0.0
881ec91497fffff,4,4,100.0,1130.0,1200.0,365.0,0.0,0.0,,0.36441300005196714,1,0.215,Not significant,0.0,0.0,0.0
881ec914a1fffff,5,4,80.0,1105.0,1031.0,364.6,40.0,40.0,4.765,0.1574891883774905,1,0.221,Not significant,0.2,0.0,-20.0
881ec914a3fffff,9,6,66.7,2765.0,1700.0,341.3333333333333,44.4,33.3,4.586666666666667,0.04064658345222655,1,0.019,HH (Hot Spot),0.3333333333333333,0.2222222222222222,-11.1
881ec914a5fffff,4,4,100.0,3289.0,3058.0,364.0,0.0,0.0,2.0,0.30153660949145517,1,0.271,Not significant,1.0,0.0,-100.0
881ec914a7fffff,6,6,100.0,2216.0,1210.0,312.5,33.3,0.0,4.75,0.44663597232340596,1,0.139,Not significant,0.5,0.3333333333333333,-16.7
881ec914a9fffff,4,1,25.0,2916.0,2948.0,351.5,100.0,75.0,4.626666666666666,-0.9171161213548071,2,0.966,Not significant,0.25,0.0,-25.0
881ec914abfffff,5,5,100.0,950.0,913.0,326.4,0.0,0.0,,0.08455932155293619,1,0.452,Not significant,0.6,0.4,-20.0
881ec914b3fffff,3,1,33.3,4340.0,5000.0,365.0,66.7,33.3,5.0,-0.4958177610208298,2,0.883,Not significant,0.0,0.0,0.0
881ec914b5fffff,5,5,100.0,2013.0,1389.0,364.6,60.0,0.0,5.0,0.5547887381379618,1,0.138,Not significant,0.4,0.0,-40.0
881ec914bbfffff,4,3,75.0,1724.0,1972.0,302.75,75.0,25.0,4.3,0.07971238475102141,1,0.338,Not significant,0.25,0.25,0.0
881ec914bdfffff,1,1,100.0,800.0,800.0,269.0,0.0,0.0,,0.6481628651455598,1,0.129,Not significant,1.0,1.0,0.0
881ec914cdfffff,1,1,100.0,1104.0,1104.0,269.0,0.0,0.0,,0.0,0,1.0,Not significant,1.0,1.0,0.0
881ec914e1fffff,1,1,100.0,1860.0,1860.0,365.0,100.0,0.0,,0.9464226665223474,1,0.124,Not significant,0.0,0.0,0.0
881ec914e3fffff,1,1,100.0,1279.0,1279.0,365.0,100.0,100.0,4.98,0.27466635711516796,1,0.339,Not significant,0.0,0.0,0.0
881ec914e7fffff,1,1,100.0,1600.0,1600.0,365.0,100.0,0.0,,0.1067272797633731,1,0.429,Not significant,0.0,0.0,0.0
881ec91501fffff,6,6,100.0,4555.0,1121.0,348.6666666666667,33.3,16.7,4.81,-0.12838742852913973,4,0.635,Not significant,0.5,0.16666666666666666,-33.3
881ec91503fffff,1,0,0.0,9900.0,9900.0,365.0,100.0,100.0,5.0,-0.8140127920326563,2,0.871,Not significant,0.0,0.0,0.0
881ec91505fffff,3,3,100.0,888.0,950.0,295.6666666666667,33.3,33.3,5.0,-0.3132547648779955,4,0.749,Not significant,0.3333333333333333,0.3333333333333333,0.0
881ec91507fffff,8,0,0.0,3425.0,3409.0,314.625,0.0,37.5,4.8133333333333335,-0.09333185275310091,2,0.54,Not significant,1.0,0.0,-100.0
881ec91509fffff,2,2,100.0,1872.0,1872.0,365.0,0.0,50.0,1.0,0.3552771142440295,1,0.203,Not significant,0.0,0.0,0.0
881ec9150bfffff,2,2,100.0,2941.0,2941.0,365.0,100.0,0.0,,0.21868666466456965,1,0.299,Not significant,0.0,0.0,0.0
881ec91511fffff,4,3,75.0,2138.0,2600.0,324.0,50.0,25.0,4.75,0.03619865811934389,1,0.376,Not significant,0.75,0.25,-50.0
881ec91513fffff,23,9,39.1,2549.0,2249.0,323.3478260869565,56.5,69.6,4.040625,-0.21689248180730109,2,0.766,Not significant,0.4782608695652174,0.2608695652173913,-21.7
881ec91515fffff,10,10,100.0,1371.0,977.0,335.9,20.0,30.0,4.85,-0.025384794420038864,4,0.539,Not significant,0.5,0.2,-30.0
881ec91517fffff,11,5,45.5,1879.0,1600.0,286.09090909090907,36.4,36.4,4.8575,-0.22092647742522498,2,0.827,Not significant,0.45454545454545453,0.36363636363636365,-9.1
881ec9151bfffff,4,3,75.0,3080.0,3461.0,318.5,75.0,0.0,4.0,0.10170319283369712,1,0.216,Not significant,1.0,0.0,-100.0
881ec9151dfffff,8,7,87.5,1711.0,1466.0,299.625,50.0,12.5,4.9175,0.0038473145788294767,1,0.544,Not significant,0.25,0.375,12.5
881ec91521fffff,16,13,81.2,1843.0,896.0,277.375,31.2,31.2,3.9133333333333336,-0.08554207933312864,4,0.689,Not significant,0.6875,0.5625,-12.5
881ec91523fffff,5,4,80.0,764.0,900.0,307.2,0.0,0.0,,0.005674090672325478,1,0.507,Not significant,0.8,0.6,-20.0
881ec91525fffff,1,0,0.0,3493.0,3493.0,357.0,100.0,100.0,4.95,-0.37666241630986325,2,0.665,Not significant,1.0,0.0,-100.0
881ec91527fffff,13,8,61.5,2950.0,2005.0,265.0,84.6,53.8,4.7,0.025869775284141288,3,0.229,Not significant,0.5384615384615384,0.5384615384615384,0.0
881ec91529fffff,24,16,66.7,4166.0,2704.0,305.0,54.2,41.7,4.7825,0.011151046829364783,1,0.322,Not significant,0.5,0.25,-25.0
881ec9152bfffff,2,1,50.0,4283.0,4283.0,180.0,100.0,50.0,4.58,0.020233526342526193,3,0.463,Not significant,0.5,1.0,50.0
881ec9152dfffff,38,34,89.5,2808.0,1534.0,322.39473684210526,36.8,18.4,4.843478260869565,-0.12123286362527792,4,0.675,Not significant,0.47368421052631576,0.18421052631578946,-28.9
881ec91531fffff,3,1,33.3,2474.0,2222.0,364.6666666666667,66.7,66.7,4.34,-0.3707443598075731,2,0.839,Not significant,0.3333333333333333,0.0,-33.3
881ec91533fffff,11,10,90.9,2569.0,2000.0,324.72727272727275,63.6,18.2,4.116,0.25651233859931133,1,0.21,Not significant,0.5454545454545454,0.18181818181818182,-36.4
881ec91535fffff,6,5,83.3,2372.0,2329.0,301.8333333333333,50.0,16.7,4.75,0.009730208105176713,1,0.5,Not significant,0.8333333333333334,0.5,-33.3
881ec91537fffff,56,46,82.1,5694.0,4390.0,305.7857142857143,62.5,26.8,4.926666666666667,0.11085248492291867,1,0.307,Not significant,0.5535714285714286,0.30357142857142855,-25.0
881ec91539fffff,2,2,100.0,1960.0,1960.0,280.5,50.0,50.0,4.85,-0.5838382063072074,4,0.909,Not significant,1.0,0.5,-50.0
881ec9153bfffff,8,6,75.0,1989.0,2019.0,328.875,37.5,25.0,4.0,0.09192950035250794,1,0.215,Not significant,0.5,0.375,-12.5
881ec9153dfffff,2,1,50.0,1000.0,1000.0,300.5,50.0,50.0,5.0,0.0790458851055205,3,0.332,Not significant,1.0,0.5,-50.0
881ec91543fffff,8,4,50.0,2601.0,2243.0,303.625,75.0,37.5,4.664,0.028162860335492194,3,0.441,Not significant,0.625,0.5,-12.5
881ec91545fffff,41,6,14.6,3995.0,3403.0,299.6585365853659,68.3,51.2,4.464347826086957,0.7165273361427191,3,0.129,Not significant,0.4634146341463415,0.24390243902439024,-22.0
881ec91547fffff,5,2,40.0,6407.0,3181.0,261.6,60.0,60.0,4.916666666666667,0.32849333008491005,3,0.18,Not significant,0.4,0.8,40.0
881ec91549fffff,12,7,58.3,6095.0,5884.0,303.25,91.7,41.7,4.738333333333333,0.19005966936535476,3,0.015,LL (Cold Spot),0.6666666666666666,0.3333333333333333,-33.3
881ec9154bfffff,1,0,0.0,6975.0,6975.0,96.0,100.0,100.0,4.87,0.23908737821058884,3,0.391,Not significant,1.0,1.0,0.0
881ec9154dfffff,91,41,45.1,3657.0,2800.0,286.53846153846155,80.2,47.3,4.752542372881355,0.46294281899056255,3,0.035,LL (Cold Spot),0.5934065934065934,0.27472527472527475,-31.9
881ec91551fffff,3,1,33.3,9682.0,7146.0,290.0,100.0,33.3,5.0,-0.13100366436200256,2,0.64,Not significant,0.3333333333333333,0.3333333333333333,0.0
881ec91553fffff,2,2,100.0,3040.0,3040.0,364.0,50.0,0.0,,0.3192709760598047,1,0.273,Not significant,0.5,0.0,-50.0
881ec91555fffff,2,2,100.0,6774.0,6774.0,316.5,100.0,0.0,,0.07179595167419979,1,0.434,Not significant,0.5,0.5,0.0
881ec91557fffff,2,1,50.0,615.0,615.0,363.0,0.0,0.0,,-0.21851082843146913,2,0.893,Not significant,1.0,0.0,-100.0
881ec91559fffff,2,0,0.0,4974.0,4974.0,86.5,100.0,100.0,4.915,-0.798693174351971,2,0.839,Not significant,1.0,1.0,0.0
881ec9155bfffff,3,3,100.0,2235.0,1505.0,365.0,66.7,33.3,3.0,0.05056845229693288,1,0.466,Not significant,0.0,0.0,0.0
