series,period,destination,origin,origin_basis,metric,unit,value,published_on,publication_basis,release_source_url,knowable_from,pit_usable,vintage_basis,source_url
eurostat_platform_EU27_2020,2018-01,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,5058353.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2021-10,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,18435066.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2021-10,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,33472194.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2021-11,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,9252376.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2021-11,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,10540125.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2021-11,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,19792501.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2021-12,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,13355099.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2021-12,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,11178685.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2021-12,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,24533784.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-01,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,9873383.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-01,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,9676120.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-01,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,19549503.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-02,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,13383191.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-02,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,12767664.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-02,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,26150855.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-03,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,10951527.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-03,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,15349754.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-03,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,26301281.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-04,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,17860043.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-04,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,24305421.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-04,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,42165464.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-05,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,16154670.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-05,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,25878713.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-05,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,42033383.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-06,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,21374551.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-06,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,38233569.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-06,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,59608120.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-07,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,38385234.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-07,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,66097611.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-07,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,104482845.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-08,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,47248947.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-08,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,64318598.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-08,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,111567545.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-09,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,19418471.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-09,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,37360658.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-09,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,56779129.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-10,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,16690122.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-10,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,28697781.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-10,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,45387903.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-11,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,11182653.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-11,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,15321199.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-11,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,26503852.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-12,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,16771638.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-12,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,19245378.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2022-12,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,36017016.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-01,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,11651018.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-01,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,16891757.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-01,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,28542775.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-02,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,15365219.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-02,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,19238922.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-02,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,34604141.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-03,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,12862152.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-03,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,20388950.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-03,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,33251102.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-04,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,22173606.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-04,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,32305809.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-04,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,54479415.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-05,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,20014631.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-05,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,35447334.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-05,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,55461965.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-06,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,23441790.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-06,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,46399265.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-06,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,69841055.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-07,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,40689732.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-07,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,75360629.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-07,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,116050361.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-08,EU27_2020,DOM,residence_domestic_foreign_total,platform_guest_nights,guest_nights,51160523.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-08,EU27_2020,FOR,residence_domestic_foreign_total,platform_guest_nights,guest_nights,73942176.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
eurostat_platform_EU27_2020,2023-08,EU27_2020,TOTAL,residence_domestic_foreign_total,platform_guest_nights,guest_nights,125102699.0,,unknown_exact_release_date,https://ec.europa.eu/eurostat/web/tourism/,2026-09-13,False,current_download; historical_release_values_not_verified,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/tour_ce_omr?lang=en&geo=EU27_2020&indic_to=NGT_SP&unit=NR
