series,period,destination,origin,origin_basis,metric,unit,value,published_on,publication_basis,release_source_url,knowable_from,pit_usable,vintage_basis,source_url
ine_egatur,2018-01,ES,Total expenditure. National Total. Tourist. Base data.,expenditure_category,tourist_expenditure,EUR_millions,4524.43,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2022-09,ES,Tourist. Spending on accommodation. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1573.11,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2022-09,ES,Tourist. Spending on activities. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1870.76,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2022-09,ES,Tourist. Spending on tourism packages. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1847.74,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2022-10,ES,Total expenditure. National Total. Tourist. Base data.,expenditure_category,tourist_expenditure,EUR_millions,8311.2,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2022-10,ES,Tourist. Expenditure not included in package tour. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,6846.69,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2022-10,ES,Tourist. Expenditure on maintenance. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1335.62,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2022-10,ES,Tourist. International transport expenditure. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1588.97,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2022-10,ES,Tourist. Other expense. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,734.63,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2022-10,ES,Tourist. Spending on accommodation. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1449.04,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2022-10,ES,Tourist. Spending on activities. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1738.43,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2022-10,ES,Tourist. Spending on tourism packages. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1464.51,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2022-11,ES,Total expenditure. National Total. Tourist. Base data.,expenditure_category,tourist_expenditure,EUR_millions,5381.97,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2022-11,ES,Tourist. Expenditure not included in package tour. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,4565.34,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2022-11,ES,Tourist. Expenditure on maintenance. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,877.52,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2022-11,ES,Tourist. International transport expenditure. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1148.47,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2022-11,ES,Tourist. Other expense. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,488.65,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2022-11,ES,Tourist. Spending on accommodation. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,902.48,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2022-11,ES,Tourist. Spending on activities. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1148.22,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2022-11,ES,Tourist. Spending on tourism packages. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,816.63,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2022-12,ES,Total expenditure. National Total. Tourist. Base data.,expenditure_category,tourist_expenditure,EUR_millions,5238.8,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2022-12,ES,Tourist. Expenditure not included in package tour. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,4470.35,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2022-12,ES,Tourist. Expenditure on maintenance. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,863.63,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2022-12,ES,Tourist. International transport expenditure. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,991.23,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2022-12,ES,Tourist. Other expense. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,488.58,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2022-12,ES,Tourist. Spending on accommodation. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,851.03,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2022-12,ES,Tourist. Spending on activities. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1275.88,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2022-12,ES,Tourist. Spending on tourism packages. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,768.45,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-01,ES,Total expenditure. National Total. Tourist. Base data.,expenditure_category,tourist_expenditure,EUR_millions,5216.94,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-01,ES,Tourist. Expenditure not included in package tour. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,4469.73,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-01,ES,Tourist. Expenditure on maintenance. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,862.52,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-01,ES,Tourist. International transport expenditure. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1150.82,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-01,ES,Tourist. Other expense. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,439.22,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-01,ES,Tourist. Spending on accommodation. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,777.99,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-01,ES,Tourist. Spending on activities. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1239.18,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-01,ES,Tourist. Spending on tourism packages. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,747.22,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-02,ES,Total expenditure. National Total. Tourist. Base data.,expenditure_category,tourist_expenditure,EUR_millions,5364.13,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-02,ES,Tourist. Expenditure not included in package tour. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,4573.08,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-02,ES,Tourist. Expenditure on maintenance. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,865.58,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-02,ES,Tourist. International transport expenditure. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1165.58,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-02,ES,Tourist. Other expense. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,451.0,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-02,ES,Tourist. Spending on accommodation. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,882.22,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-02,ES,Tourist. Spending on activities. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1208.69,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-02,ES,Tourist. Spending on tourism packages. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,791.05,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-03,ES,Total expenditure. National Total. Tourist. Base data.,expenditure_category,tourist_expenditure,EUR_millions,6668.07,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-03,ES,Tourist. Expenditure not included in package tour. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,5627.74,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-03,ES,Tourist. Expenditure on maintenance. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1086.2,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-03,ES,Tourist. International transport expenditure. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1363.44,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-03,ES,Tourist. Other expense. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,579.64,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-03,ES,Tourist. Spending on accommodation. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1161.62,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-03,ES,Tourist. Spending on activities. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1436.84,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-03,ES,Tourist. Spending on tourism packages. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1040.33,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-04,ES,Total expenditure. National Total. Tourist. Base data.,expenditure_category,tourist_expenditure,EUR_millions,8454.47,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-04,ES,Tourist. Expenditure not included in package tour. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,7180.95,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-04,ES,Tourist. Expenditure on maintenance. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1441.3,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-04,ES,Tourist. International transport expenditure. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1729.14,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-04,ES,Tourist. Other expense. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,799.89,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-04,ES,Tourist. Spending on accommodation. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1438.06,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-04,ES,Tourist. Spending on activities. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1772.56,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-04,ES,Tourist. Spending on tourism packages. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1273.52,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-05,ES,Total expenditure. National Total. Tourist. Base data.,expenditure_category,tourist_expenditure,EUR_millions,9766.97,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-05,ES,Tourist. Expenditure not included in package tour. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,8094.89,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-05,ES,Tourist. Expenditure on maintenance. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1528.91,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-05,ES,Tourist. International transport expenditure. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,2049.73,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-05,ES,Tourist. Other expense. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,826.09,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-05,ES,Tourist. Spending on accommodation. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1679.62,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-05,ES,Tourist. Spending on activities. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,2010.54,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-05,ES,Tourist. Spending on tourism packages. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1672.07,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-06,ES,Total expenditure. National Total. Tourist. Base data.,expenditure_category,tourist_expenditure,EUR_millions,10607.99,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-06,ES,Tourist. Expenditure not included in package tour. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,8711.2,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-06,ES,Tourist. Expenditure on maintenance. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1610.43,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-06,ES,Tourist. International transport expenditure. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,2238.11,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-06,ES,Tourist. Other expense. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,920.51,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-06,ES,Tourist. Spending on accommodation. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1765.5,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-06,ES,Tourist. Spending on activities. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,2176.65,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-06,ES,Tourist. Spending on tourism packages. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,1896.79,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-07,ES,Total expenditure. National Total. Tourist. Base data.,expenditure_category,tourist_expenditure,EUR_millions,13880.83,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-07,ES,Tourist. Expenditure not included in package tour. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,11507.99,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-07,ES,Tourist. Expenditure on maintenance. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,2137.11,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
ine_egatur,2023-07,ES,Tourist. International transport expenditure. National Total. Base data.,expenditure_category,tourist_expenditure,EUR_millions,2754.24,,unknown_exact_release_date,https://www.ine.es/dyngs/Prensa/en/EGATUR0726.htm,2026-09-13,False,current_download; historical_release_values_not_verified,https://servicios.ine.es/wstempus/js/EN/DATOS_TABLA/13938?nult=200
