file,url,bytes,sha256,status,mode,downloaded_utc
switzerland_geneva_geneva_2025-08-30_reviews.csv.gz,https://data.insideairbnb.com/switzerland/geneva/geneva/2025-08-30/data/reviews.csv.gz,8306569,be46de946ea324110f026b0749fb0e7069ebceacb7b82cb29894c6e07a5e3646,downloaded,vintages,2026-09-11T15:17:39
sweden_stockholms-län_stockholm_2025-08-30_reviews.csv.gz,https://data.insideairbnb.com/sweden/stockholms-län/stockholm/2025-08-30/data/reviews.csv.gz,19631417,89e4656bf3199c96fdfd1d8bc1867f37ef1e61cf03d6b28d9d8717acd13247a9,downloaded,vintages,2026-09-11T15:17:40
spain_vc_valencia_2025-08-23_reviews.csv.gz,https://data.insideairbnb.com/spain/vc/valencia/2025-08-23/data/reviews.csv.gz,52305835,2a303e059df1cc6148372290010ccbff964722d27e8835625cb2f0c3630fc266,downloaded,vintages,2026-09-11T15:17:41
new-zealand_2025-08-03_reviews.csv.gz,https://data.insideairbnb.com/new-zealand/2025-08-03/data/reviews.csv.gz,274561925,b67cd7b861c6ea4fe7ad4cc474935a691cab8a2df344d385e65d850cbf07bdb0,downloaded,vintages,2026-09-11T15:17:43
switzerland_vd_vaud_2025-08-03_reviews.csv.gz,https://data.insideairbnb.com/switzerland/vd/vaud/2025-08-03/data/reviews.csv.gz,14643118,9d6b028be9209f80f4b8748ecf36e9d585c94a391fad562dc72a5b080940598f,downloaded,vintages,2026-09-11T15:17:44
spain_pv_euskadi_2025-08-31_reviews.csv.gz,https://data.insideairbnb.com/spain/pv/euskadi/2025-08-31/data/reviews.csv.gz,42285224,a17394111104d235f7cc119e0a7cd0158d361f3ba278ea10976046e3f9d8ca5f,downloaded,vintages,2026-09-11T15:17:45
australia_nsw_sydney_2025-08-05_reviews.csv.gz,https://data.insideairbnb.com/australia/nsw/sydney/2025-08-05/data/reviews.csv.gz,71943179,ca853be1975ee1b5b485eb724b520d55b50fdc90b069367396e255b52d138f3d,downloaded,vintages,2026-09-11T15:17:50
switzerland_zürich_zurich_2025-08-30_reviews.csv.gz,https://data.insideairbnb.com/switzerland/zürich/zurich/2025-08-30/data/reviews.csv.gz,12198068,e63d44091ab37f2e17c2c53758dcfd895c0c606b0f41f3a34ec8707e35906494,downloaded,vintages,2026-09-11T15:17:50
taiwan_northern-taiwan_taipei_2025-08-31_reviews.csv.gz,https://data.insideairbnb.com/taiwan/northern-taiwan/taipei/2025-08-31/data/reviews.csv.gz,26483232,3ff6e349e03c89a0bf3dabbfbb8a3727c190134f222f4124d9a540a9bf9b39f7,downloaded,vintages,2026-09-11T15:17:51
the-netherlands_south-holland_rotterdam_2025-08-27_reviews.csv.gz,https://data.insideairbnb.com/the-netherlands/south-holland/rotterdam/2025-08-27/data/reviews.csv.gz,7032633,e92657f86e4be640b36d49354cf4490e770ec1177e417719e39dc741446542bb,downloaded,vintages,2026-09-11T15:17:57
thailand_central-thailand_bangkok_2025-08-28_reviews.csv.gz,https://data.insideairbnb.com/thailand/central-thailand/bangkok/2025-08-28/data/reviews.csv.gz,74995238,8bf06aeaedd112c6921af746a4a6e34b35d61de180d04bcf4724414776b81aa5,downloaded,vintages,2026-09-11T15:17:57
the-netherlands_south-holland_the-hague_2025-08-27_reviews.csv.gz,https://data.insideairbnb.com/the-netherlands/south-holland/the-hague/2025-08-27/data/reviews.csv.gz,6596405,b35e8320b1cf6d91a047f64eedde72f77a1e7f504d3913f8ef13438d28eb655f,downloaded,vintages,2026-09-11T15:17:59
the-netherlands_north-holland_amsterdam_2025-08-05_reviews.csv.gz,https://data.insideairbnb.com/the-netherlands/north-holland/amsterdam/2025-08-05/data/reviews.csv.gz,60364506,28fa2ba655025958b8bcfbc3d19990cd561278d072f98c5e0297fa226d6433f2,downloaded,vintages,2026-09-11T15:18:00
turkey_marmara_istanbul_2025-08-31_reviews.csv.gz,https://data.insideairbnb.com/turkey/marmara/istanbul/2025-08-31/data/reviews.csv.gz,72169508,3b192e08f294a4a99b03dc7a6e8bc5236ff246c1f5ed99fbae8b9db2528d8213,downloaded,vintages,2026-09-11T15:18:03
united-kingdom_england_bristol_2025-08-28_reviews.csv.gz,https://data.insideairbnb.com/united-kingdom/england/bristol/2025-08-28/data/reviews.csv.gz,14522031,0df9348e87af23d464851f5381023a9c0cb37606489c68afaf7a921971bccf3a,downloaded,vintages,2026-09-11T15:18:03
united-kingdom_scotland_edinburgh_2025-08-17_reviews.csv.gz,https://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2025-08-17/data/reviews.csv.gz,72861317,7e3277a1c8a8353c46538ac8a0e3068982cf49999c9f9ea7946804e33dbbde00,downloaded,vintages,2026-09-11T15:18:07
united-states_ca_pacific-grove_2025-08-31_reviews.csv.gz,https://data.insideairbnb.com/united-states/ca/pacific-grove/2025-08-31/data/reviews.csv.gz,2793744,bbb72fdb00bed5bd6fc03c61b23bfa0c2d3eba7e767aa0d2ad2789e8d487384a,downloaded,vintages,2026-09-11T15:18:08
united-kingdom_england_greater-manchester_2025-08-28_reviews.csv.gz,https://data.insideairbnb.com/united-kingdom/england/greater-manchester/2025-08-28/data/reviews.csv.gz,24853530,b72dcd5d7e407947faeae64f2cf655e15408efed0a4155c70e964a8128e2db38,downloaded,vintages,2026-09-11T15:18:08
united-states_ca_oakland_2025-08-26_reviews.csv.gz,https://data.insideairbnb.com/united-states/ca/oakland/2025-08-26/data/reviews.csv.gz,14123175,02552c6a88f79f7313a03e80d6afa3f56f562f278f220fbe9ea4011710667a43,downloaded,vintages,2026-09-11T15:18:08
united-states_ca_san-francisco_2025-09-01_reviews.csv.gz,https://data.insideairbnb.com/united-states/ca/san-francisco/2025-09-01/data/reviews.csv.gz,46783086,be2b9e1c3b13ce5f94277ed6f80a1d487db7063827274c3c73ab724bc023008d,downloaded,vintages,2026-09-11T15:18:12
united-states_ca_santa-clara-county_2025-08-27_reviews.csv.gz,https://data.insideairbnb.com/united-states/ca/santa-clara-county/2025-08-27/data/reviews.csv.gz,25491448,ee6fd875f713d3349848266a31f3619ea867f35b5088c0e06c3fe1a3e5702d7f,downloaded,vintages,2026-09-11T15:18:15
united-states_ca_san-mateo-county_2025-08-26_reviews.csv.gz,https://data.insideairbnb.com/united-states/ca/san-mateo-county/2025-08-26/data/reviews.csv.gz,21758860,65585b7d808ddb1bf5589dca3dabc08b613843ec2bd07a7bd99f66e9ca93dceb,downloaded,vintages,2026-09-11T15:18:15
united-states_ca_santa-cruz-county_2025-08-31_reviews.csv.gz,https://data.insideairbnb.com/united-states/ca/santa-cruz-county/2025-08-31/data/reviews.csv.gz,18750472,0fd1e3f30d7497e85e4d728207015d05e9f8a5d23973226a81c3597a7c12a12f,downloaded,vintages,2026-09-11T15:18:15
united-states_dc_washington-dc_2025-08-19_reviews.csv.gz,https://data.insideairbnb.com/united-states/dc/washington-dc/2025-08-19/data/reviews.csv.gz,49440564,62fa6bf61c3185b25ea9c96ea30ca08063d74736a5e4264e3ea8b7a21c0ccd33,downloaded,vintages,2026-09-11T15:18:19
united-states_co_denver_2025-08-31_reviews.csv.gz,https://data.insideairbnb.com/united-states/co/denver/2025-08-31/data/reviews.csv.gz,34308511,e94ba9cdfd3ea076f9ab76b3a4e73e839198c5ffd2a1e87848ee07652f217f98,downloaded,vintages,2026-09-11T15:18:21
united-states_ma_boston_2025-08-23_reviews.csv.gz,https://data.insideairbnb.com/united-states/ma/boston/2025-08-23/data/reviews.csv.gz,24947855,d1e665f727b8942b6d2b9cce0b59fe095afe0a5c7a227e92c021a6c351ee1bb0,downloaded,vintages,2026-09-11T15:18:23
united-states_fl_broward-county_2025-08-28_reviews.csv.gz,https://data.insideairbnb.com/united-states/fl/broward-county/2025-08-28/data/reviews.csv.gz,66561154,434a9290d11812262b8e0098737f157186ea5fab2f59bfcacd25fa0acbcbb151,downloaded,vintages,2026-09-11T15:18:24
united-states_mt_bozeman_2025-08-08_reviews.csv.gz,https://data.insideairbnb.com/united-states/mt/bozeman/2025-08-08/data/reviews.csv.gz,4151091,4f092ae44f6b10fe3a81a5bb2840662d356b46feb93fac71dddd5c06429ae5fb,downloaded,vintages,2026-09-11T15:18:26
united-states_ma_cambridge_2025-08-30_reviews.csv.gz,https://data.insideairbnb.com/united-states/ma/cambridge/2025-08-30/data/reviews.csv.gz,7939478,b299a6302726722031d573689b45d69c69453eff8a2a70408ed59f3cafcd27a3,downloaded,vintages,2026-09-11T15:18:26
united-states_mn_twin-cities-msa_2025-08-24_reviews.csv.gz,https://data.insideairbnb.com/united-states/mn/twin-cities-msa/2025-08-24/data/reviews.csv.gz,30316940,761042c5e61423d4d3deee5399725bb9f37e191fd09e4d68470aa5e095415277,downloaded,vintages,2026-09-11T15:18:32
united-states_nj_newark_2025-08-31_reviews.csv.gz,https://data.insideairbnb.com/united-states/nj/newark/2025-08-31/data/reviews.csv.gz,6154960,29f2eea378ee1ee0bcec2df40a1a814789daa9e8ca51a0dda5b92a4602ee927e,downloaded,vintages,2026-09-11T15:18:33
united-states_nj_jersey-city_2025-08-26_reviews.csv.gz,https://data.insideairbnb.com/united-states/nj/jersey-city/2025-08-26/data/reviews.csv.gz,8640318,70884a9fc74f696890c98f0250cddbbdaaba30676ce33704a99dbfd152bfed8f,downloaded,vintages,2026-09-11T15:18:33
united-states_nc_asheville_2025-08-21_reviews.csv.gz,https://data.insideairbnb.com/united-states/nc/asheville/2025-08-21/data/reviews.csv.gz,32963079,7bd77dcaddd94f75b5d60c8eb9bec6323882238cca25297049a70d4a48681dea,downloaded,vintages,2026-09-11T15:18:39
united-states_ny_albany_2025-08-04_reviews.csv.gz,https://data.insideairbnb.com/united-states/ny/albany/2025-08-04/data/reviews.csv.gz,2503072,d4baf4568d3c58086248d7ad92a660bbc6eeaaa722d0d5b7910dbc76d1cecf0e,downloaded,vintages,2026-09-11T15:18:40
united-states_hi_hawaii_2025-08-16_reviews.csv.gz,https://data.insideairbnb.com/united-states/hi/hawaii/2025-08-16/data/reviews.csv.gz,192472549,998bba92474fea9031ac8441ad523537d4836fef51bb21be1a56985f18a2842f,downloaded,vintages,2026-09-11T15:18:41
united-states_ny_rochester_2025-08-26_reviews.csv.gz,https://data.insideairbnb.com/united-states/ny/rochester/2025-08-26/data/reviews.csv.gz,4845832,40d8d66a10fcfdb7649874955b6320683ec3cda093f4e4bc87d9c7fcf180bad9,downloaded,vintages,2026-09-11T15:18:42
united-states_oh_columbus_2025-08-28_reviews.csv.gz,https://data.insideairbnb.com/united-states/oh/columbus/2025-08-28/data/reviews.csv.gz,16017196,599c187b34cf4e0e4073f12d8cfa5a14bedbb99a1cc5fbd12f9d68bea627e22f,downloaded,vintages,2026-09-11T15:18:43
united-states_or_salem-or_2025-08-27_reviews.csv.gz,https://data.insideairbnb.com/united-states/or/salem-or/2025-08-27/data/reviews.csv.gz,1996774,e8bd05cefcfdbce74dcdb3da099e53670b8c0389bdecf4770446ce95929dc214,downloaded,vintages,2026-09-11T15:18:46
united-states_nv_clark-county-nv_2025-08-23_reviews.csv.gz,https://data.insideairbnb.com/united-states/nv/clark-county-nv/2025-08-23/data/reviews.csv.gz,61930151,5a8667a9830ad00b855bd269d6fcc244fcdfc104e87d7b06f4ab1f451bfb1fe1,downloaded,vintages,2026-09-11T15:18:46
united-states_tx_dallas_2025-08-19_reviews.csv.gz,https://data.insideairbnb.com/united-states/tx/dallas/2025-08-19/data/reviews.csv.gz,22618042,81c72ddbd8e492d6a24eaf6100a5e3244e2d18cfc85a8d2bc79444e92b3fe8df,downloaded,vintages,2026-09-11T15:18:48
united-states_ri_rhode-island_2025-08-31_reviews.csv.gz,https://data.insideairbnb.com/united-states/ri/rhode-island/2025-08-31/data/reviews.csv.gz,29548597,5e7e185db91c2a55f6238942a2a93ae1e123774de681da51941ed8e60b2f208d,downloaded,vintages,2026-09-11T15:18:50
united-states_tx_fort-worth_2025-08-16_reviews.csv.gz,https://data.insideairbnb.com/united-states/tx/fort-worth/2025-08-16/data/reviews.csv.gz,7914296,f690b0a5e851a9edeb99bbb04c1838e86b365bcb09cdf1276f55da1cae3d381f,downloaded,vintages,2026-09-11T15:18:50
united-states_or_portland_2025-09-06_reviews.csv.gz,https://data.insideairbnb.com/united-states/or/portland/2025-09-06/data/reviews.csv.gz,50832171,2f38a5854178c0aa541f3a2f3b669c99179aa3e1027c22b2ea64ed5fb9e2ab1b,downloaded,vintages,2026-09-11T15:18:54
united-states_wa_seattle_2025-08-26_reviews.csv.gz,https://data.insideairbnb.com/united-states/wa/seattle/2025-08-26/data/reviews.csv.gz,62452039,2bfc52e2012049fa81f42cffcb45bc4cb36d6b4af5fdef0cc9c8de7f12cfd513,downloaded,vintages,2026-09-11T15:18:55
