scenario,foreign_usd_multiplier,assumed_nonusd_reported_share,assumed_rnpl_revenue_share,timing_scenario,quarter,booking_quarter,currency,fx_period,timing_hypothesis,w_reference,rnpl_share,p,rnpl_reference_exposure_weight,rnpl_reference_contribution_usd,rnpl_translated_contribution_usd,booking_fx_factor,timing_fx_factor,information_date,reference_basis,source_ref,evidence_status,rate_status
fx0.95_nonusd0.40_u0.00_equal_recognition_months,0.95,0.4,0,equal_recognition_months,2026Q3,2026Q2,USD,2026-07,recognition_month,0.396629687146,0,0.333333333333,0,0,0,1,1,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,not_required_zero_exposure
fx0.95_nonusd0.56_u0.20_prior_month_payment_fixing,0.95,0.56,0.2,prior_month_payment_fixing,2026Q3,2026Q1,CAD,2026-06,payment_fixing_proxy,0.017529206276,0.2,1,0.0035058412552,16488499.7241,16412987.7321,1.01857420338,0.995420323666,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx0.95_nonusd0.56_u0.20_prior_month_payment_fixing,0.95,0.56,0.2,prior_month_payment_fixing,2026Q3,2026Q1,AUD,2026-06,payment_fixing_proxy,0.0132440483792,0.2,1,0.00264880967584,12457751.0589,13568593.2702,1.07850994242,1.08916875976,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx0.95_nonusd0.56_u0.20_prior_month_payment_fixing,0.95,0.56,0.2,prior_month_payment_fixing,2026Q3,2026Q1,BRL,2026-06,payment_fixing_proxy,0.0134421734443,0.2,1,0.00268843468886,12644113.4663,13774237.1969,1.06261371452,1.08937943603,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx0.95_nonusd0.56_u0.20_prior_month_payment_fixing,0.95,0.56,0.2,prior_month_payment_fixing,2026Q3,2026Q1,MXN,2026-06,payment_fixing_proxy,0.0130830044963,0.2,1,0.00261660089926,12306268.329,13572382.1312,1.09178574836,1.10288364989,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.00_nonusd0.56_u0.20_prior_month_payment_fixing,1,0.56,0.2,prior_month_payment_fixing,2026Q3,2026Q2,USD,2026-06,payment_fixing_proxy,0.292720841518,0.2,1,0.0585441683036,275342045.647,275342045.647,1,1,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.00_nonusd0.56_u0.20_prior_month_payment_fixing,1,0.56,0.2,prior_month_payment_fixing,2026Q3,2026Q2,EUR,2026-06,payment_fixing_proxy,0.206928801897,0.2,1,0.0413857603795,194643467.551,198259946.983,1.02879774487,1.01858001955,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.00_nonusd0.56_u0.20_prior_month_payment_fixing,1,0.56,0.2,prior_month_payment_fixing,2026Q3,2026Q2,GBP,2026-06,payment_fixing_proxy,0.0457457202944,0.2,1,0.00914914405888,43029803.2081,43505673.0386,1.01800178218,1.01105907522,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.00_nonusd0.56_u0.20_prior_month_payment_fixing,1,0.56,0.2,prior_month_payment_fixing,2026Q3,2026Q2,CAD,2026-06,payment_fixing_proxy,0.0329428065901,0.2,1,0.00658856131802,30986996.7196,30845086.304,1.00974189615,0.995420323666,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.00_nonusd0.56_u0.20_prior_month_payment_fixing,1,0.56,0.2,prior_month_payment_fixing,2026Q3,2026Q2,AUD,2026-06,payment_fixing_proxy,0.024173054245,0.2,1,0.00483461084899,22737903.3581,24765414.0001,1.10085326094,1.08916875976,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.00_nonusd0.56_u0.20_prior_month_payment_fixing,1,0.56,0.2,prior_month_payment_fixing,2026Q3,2026Q2,BRL,2026-06,payment_fixing_proxy,0.0240579572272,0.2,1,0.00481159144543,22629639.6343,24652264.0624,1.10611991456,1.08937943603,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.00_nonusd0.56_u0.20_prior_month_payment_fixing,1,0.56,0.2,prior_month_payment_fixing,2026Q3,2026Q2,MXN,2026-06,payment_fixing_proxy,0.0241337979143,0.2,1,0.00482675958286,22700977.6704,25036537.1092,1.10264392231,1.10288364989,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.00_nonusd0.56_u0.20_prior_month_payment_fixing,1,0.56,0.2,prior_month_payment_fixing,2026Q3,2026Q1,USD,2026-06,payment_fixing_proxy,0.157122216403,0.2,1,0.0314244432806,147793892.149,147793892.149,1,1,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.00_nonusd0.56_u0.20_prior_month_payment_fixing,1,0.56,0.2,prior_month_payment_fixing,2026Q3,2026Q1,EUR,2026-06,payment_fixing_proxy,0.110410644257,0.2,1,0.0220821288514,103855579.579,105785218.278,1.03496092798,1.01858001955,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.00_nonusd0.56_u0.20_prior_month_payment_fixing,1,0.56,0.2,prior_month_payment_fixing,2026Q3,2026Q1,GBP,2026-06,payment_fixing_proxy,0.0244657270578,0.2,1,0.00489314541155,23013200.2265,23267704.9389,1.02170338886,1.01105907522,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.00_nonusd0.56_u0.20_prior_month_payment_fixing,1,0.56,0.2,prior_month_payment_fixing,2026Q3,2026Q1,CAD,2026-06,payment_fixing_proxy,0.017529206276,0.2,1,0.0035058412552,16488499.7241,16412987.7321,1.01857420338,0.995420323666,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.00_nonusd0.56_u0.20_prior_month_payment_fixing,1,0.56,0.2,prior_month_payment_fixing,2026Q3,2026Q1,AUD,2026-06,payment_fixing_proxy,0.0132440483792,0.2,1,0.00264880967584,12457751.0589,13568593.2702,1.07850994242,1.08916875976,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.00_nonusd0.56_u0.20_prior_month_payment_fixing,1,0.56,0.2,prior_month_payment_fixing,2026Q3,2026Q1,BRL,2026-06,payment_fixing_proxy,0.0134421734443,0.2,1,0.00268843468886,12644113.4663,13774237.1969,1.06261371452,1.08937943603,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.00_nonusd0.56_u0.20_prior_month_payment_fixing,1,0.56,0.2,prior_month_payment_fixing,2026Q3,2026Q1,MXN,2026-06,payment_fixing_proxy,0.0130830044963,0.2,1,0.00261660089926,12306268.329,13572382.1312,1.09178574836,1.10288364989,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.05_nonusd0.56_u0.20_prior_month_payment_fixing,1.05,0.56,0.2,prior_month_payment_fixing,2026Q3,2026Q2,USD,2026-06,payment_fixing_proxy,0.292720841518,0.2,1,0.0585441683036,275342045.647,275342045.647,1,1,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.05_nonusd0.56_u0.20_prior_month_payment_fixing,1.05,0.56,0.2,prior_month_payment_fixing,2026Q3,2026Q2,EUR,2026-06,payment_fixing_proxy,0.206928801897,0.2,1,0.0413857603795,194643467.551,198259946.983,1.02879774487,1.01858001955,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.05_nonusd0.56_u0.20_prior_month_payment_fixing,1.05,0.56,0.2,prior_month_payment_fixing,2026Q3,2026Q2,GBP,2026-06,payment_fixing_proxy,0.0457457202944,0.2,1,0.00914914405888,43029803.2081,43505673.0386,1.01800178218,1.01105907522,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.05_nonusd0.56_u0.20_prior_month_payment_fixing,1.05,0.56,0.2,prior_month_payment_fixing,2026Q3,2026Q2,CAD,2026-06,payment_fixing_proxy,0.0329428065901,0.2,1,0.00658856131802,30986996.7196,30845086.304,1.00974189615,0.995420323666,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.05_nonusd0.56_u0.20_prior_month_payment_fixing,1.05,0.56,0.2,prior_month_payment_fixing,2026Q3,2026Q2,AUD,2026-06,payment_fixing_proxy,0.024173054245,0.2,1,0.00483461084899,22737903.3581,24765414.0001,1.10085326094,1.08916875976,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.05_nonusd0.56_u0.20_prior_month_payment_fixing,1.05,0.56,0.2,prior_month_payment_fixing,2026Q3,2026Q2,BRL,2026-06,payment_fixing_proxy,0.0240579572272,0.2,1,0.00481159144543,22629639.6343,24652264.0624,1.10611991456,1.08937943603,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.05_nonusd0.56_u0.20_prior_month_payment_fixing,1.05,0.56,0.2,prior_month_payment_fixing,2026Q3,2026Q2,MXN,2026-06,payment_fixing_proxy,0.0241337979143,0.2,1,0.00482675958286,22700977.6704,25036537.1092,1.10264392231,1.10288364989,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.05_nonusd0.56_u0.20_prior_month_payment_fixing,1.05,0.56,0.2,prior_month_payment_fixing,2026Q3,2026Q1,USD,2026-06,payment_fixing_proxy,0.157122216403,0.2,1,0.0314244432806,147793892.149,147793892.149,1,1,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.05_nonusd0.56_u0.20_prior_month_payment_fixing,1.05,0.56,0.2,prior_month_payment_fixing,2026Q3,2026Q1,EUR,2026-06,payment_fixing_proxy,0.110410644257,0.2,1,0.0220821288514,103855579.579,105785218.278,1.03496092798,1.01858001955,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.05_nonusd0.56_u0.20_prior_month_payment_fixing,1.05,0.56,0.2,prior_month_payment_fixing,2026Q3,2026Q1,GBP,2026-06,payment_fixing_proxy,0.0244657270578,0.2,1,0.00489314541155,23013200.2265,23267704.9389,1.02170338886,1.01105907522,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.05_nonusd0.56_u0.20_prior_month_payment_fixing,1.05,0.56,0.2,prior_month_payment_fixing,2026Q3,2026Q1,CAD,2026-06,payment_fixing_proxy,0.017529206276,0.2,1,0.0035058412552,16488499.7241,16412987.7321,1.01857420338,0.995420323666,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.05_nonusd0.56_u0.20_prior_month_payment_fixing,1.05,0.56,0.2,prior_month_payment_fixing,2026Q3,2026Q1,AUD,2026-06,payment_fixing_proxy,0.0132440483792,0.2,1,0.00264880967584,12457751.0589,13568593.2702,1.07850994242,1.08916875976,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.05_nonusd0.56_u0.20_prior_month_payment_fixing,1.05,0.56,0.2,prior_month_payment_fixing,2026Q3,2026Q1,BRL,2026-06,payment_fixing_proxy,0.0134421734443,0.2,1,0.00268843468886,12644113.4663,13774237.1969,1.06261371452,1.08937943603,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx1.05_nonusd0.56_u0.20_prior_month_payment_fixing,1.05,0.56,0.2,prior_month_payment_fixing,2026Q3,2026Q1,MXN,2026-06,payment_fixing_proxy,0.0130830044963,0.2,1,0.00261660089926,12306268.329,13572382.1312,1.09178574836,1.10288364989,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx0.95_nonusd0.56_u0.30_equal_recognition_months,0.95,0.56,0.3,equal_recognition_months,2026Q3,2026Q2,USD,2026-07,recognition_month,0.292720841518,0.3,0.333333333333,0.0292720841518,137671022.823,137671022.823,1,1,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx0.95_nonusd0.56_u0.30_equal_recognition_months,0.95,0.56,0.3,equal_recognition_months,2026Q3,2026Q2,USD,2026-08,recognition_month,0.292720841518,0.3,0.333333333333,0.0292720841518,137671022.823,137671022.823,1,1,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx0.95_nonusd0.56_u0.30_equal_recognition_months,0.95,0.56,0.3,equal_recognition_months,2026Q3,2026Q2,USD,2026-09,recognition_month,0.292720841518,0.3,0.333333333333,0.0292720841518,137671022.823,137671022.823,1,1,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,flat_assumption
fx0.95_nonusd0.56_u0.30_equal_recognition_months,0.95,0.56,0.3,equal_recognition_months,2026Q3,2026Q2,EUR,2026-07,recognition_month,0.206928801897,0.3,0.333333333333,0.0206928801897,97321733.7757,98324640.4127,1.02879774487,1.0103050634,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx0.95_nonusd0.56_u0.30_equal_recognition_months,0.95,0.56,0.3,equal_recognition_months,2026Q3,2026Q2,EUR,2026-08,recognition_month,0.206928801897,0.3,0.333333333333,0.0206928801897,97321733.7757,99795643.958,1.02879774487,1.02541991482,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx0.95_nonusd0.56_u0.30_equal_recognition_months,0.95,0.56,0.3,equal_recognition_months,2026Q3,2026Q2,EUR,2026-09,recognition_month,0.206928801897,0.3,0.333333333333,0.0206928801897,97321733.7757,95896377.8447,1.02879774487,0.985354186823,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed_plus_flat
fx0.95_nonusd0.56_u0.30_equal_recognition_months,0.95,0.56,0.3,equal_recognition_months,2026Q3,2026Q2,GBP,2026-07,recognition_month,0.0457457202944,0.3,0.333333333333,0.00457457202944,21514901.6041,21827283.4756,1.01800178218,1.01451932606,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx0.95_nonusd0.56_u0.30_equal_recognition_months,0.95,0.56,0.3,equal_recognition_months,2026Q3,2026Q2,GBP,2026-08,recognition_month,0.0457457202944,0.3,0.333333333333,0.00457457202944,21514901.6041,22093932.0054,1.01800178218,1.02691299324,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx0.95_nonusd0.56_u0.30_equal_recognition_months,0.95,0.56,0.3,equal_recognition_months,2026Q3,2026Q2,GBP,2026-09,recognition_month,0.0457457202944,0.3,0.333333333333,0.00457457202944,21514901.6041,21149791.4622,1.01800178218,0.983029894882,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed_plus_flat
fx0.95_nonusd0.56_u0.30_equal_recognition_months,0.95,0.56,0.3,equal_recognition_months,2026Q3,2026Q2,CAD,2026-07,recognition_month,0.0329428065901,0.3,0.333333333333,0.00329428065901,15493498.3598,15343806.2129,1.00974189615,0.990338389469,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx0.95_nonusd0.56_u0.30_equal_recognition_months,0.95,0.56,0.3,equal_recognition_months,2026Q3,2026Q2,CAD,2026-08,recognition_month,0.0329428065901,0.3,0.333333333333,0.00329428065901,15493498.3598,15567402.9182,1.00974189615,1.00477003687,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx0.95_nonusd0.56_u0.30_equal_recognition_months,0.95,0.56,0.3,equal_recognition_months,2026Q3,2026Q2,CAD,2026-09,recognition_month,0.0329428065901,0.3,0.333333333333,0.00329428065901,15493498.3598,15002083.553,1.00974189615,0.968282514681,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed_plus_flat
fx0.95_nonusd0.56_u0.30_equal_recognition_months,0.95,0.56,0.3,equal_recognition_months,2026Q3,2026Q2,AUD,2026-07,recognition_month,0.024173054245,0.3,0.333333333333,0.0024173054245,11368951.679,12287273.3342,1.10085326094,1.08077452355,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
fx0.95_nonusd0.56_u0.30_equal_recognition_months,0.95,0.56,0.3,equal_recognition_months,2026Q3,2026Q2,AUD,2026-08,recognition_month,0.024173054245,0.3,0.333333333333,0.0024173054245,11368951.679,12520527.6503,1.10085326094,1.10129130669,2026-09-13,fixed_2025_daily_average_usd_per_unit,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions; L3_COHORT_FX_PREREG.md timing hypotheses,assumed_currency_and_revenue_RNPL_shares_not_L2_stock; assumed_unidentified_timing,observed
