quarter,revenue,nights,gbv,cor,ops,pd,sm,ga,other_net,sum_lines,adj_ebitda_musd,adj_ebitda_margin_pct,total_cash_costs_musd,vintage_date,horizon_q,spec_id,prior_basis,rev_leg,scenario,n_train,knowable_from,flags
2022Q3,3805.6741826381062,126.3284391171504,19867.40374575227,407.41685317038235,250.84900567391782,222.0107597911814,411.1495697049486,163.2328876237278,85.7829786961235,1454.659075964158,2436.7980853700715,64.03065444979514,1368.8760972680348,2022-05-03,1,d_steps_rw,PIT,naive,backtest,9,2022-05-03,added_2021_obs;event_E02_cor_cash_unidentified;event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified;event_E10_pd_cash_unidentified
2022Q4,2606.2998872604285,116.33198780433773,18863.96057695837,386.34858187662365,246.7762253202093,251.5447647193688,499.2331755412234,154.9846315792517,58.748110577765395,1538.8873790366767,1126.160618801517,43.20917267833148,1480.1392684589114,2022-05-03,2,d_steps_rw,PIT,naive,backtest,9,2022-05-03,added_2021_obs;event_E02_cor_cash_unidentified;event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified;event_E10_pd_cash_unidentified
2022Q2,2271.1555806087936,131.72370469766645,22372.733977491225,459.4999593387121,271.15268960735216,232.94753978517383,424.63349492496405,177.2382386646039,51.193686436890864,1565.471922320806,756.8773447248784,33.32564933847438,1514.2782358839152,2022-05-03,0,d_steps_rw,full_sample,naive,backtest,9,2022-05-03,
2022Q3,3805.6741826381062,126.3284391171504,19867.40374575227,486.25214590802557,303.6978721726955,241.10492320895028,389.46956998504567,173.51948797300463,85.7829786961235,1594.0439992477216,2297.413162086508,60.36809910232339,1508.2610205515984,2022-05-03,1,d_steps_rw,full_sample,naive,backtest,9,2022-05-03,
2022Q4,2606.2998872604285,116.33198780433773,18863.96057695837,461.0900216785285,298.7523889637617,273.1790172616937,472.92766614839127,164.75144382244778,58.748110577765395,1670.7005378748229,994.347459963371,38.15169024960377,1611.9524272970575,2022-05-03,2,d_steps_rw,full_sample,naive,backtest,9,2022-05-03,
2022Q3,2955.342560553633,83.36259752619083,12653.954511285874,365.6475160355425,244.42900183137368,225.88465257067188,311.8596954918143,167.64983483450726,48.275705832432685,1315.4707007639097,1688.1475656221562,57.121891321658175,1267.194994931477,2022-08-02,0,d_steps_rw,PIT,guide_cushion,backtest,10,2022-08-02,added_2021_obs;event_E02_cor_cash_unidentified;event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified;event_E10_pd_cash_unidentified
2022Q4,2414.4779026217225,91.57815362272886,14333.117366947214,366.31185445459107,245.91327883499915,255.93399994689358,444.47285103415476,159.17838778937067,39.44064776843997,1471.8103720600093,982.1081783301531,40.675798990073446,1432.3697242915694,2022-08-02,1,d_steps_rw,PIT,naive,backtest,10,2022-08-02,added_2021_obs;event_E02_cor_cash_unidentified;event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified;event_E10_pd_cash_unidentified
2023Q1,2378.229213483146,127.42753376629427,21823.900507119,449.59893146404295,254.75340318273658,259.7122923108843,443.2422734073,171.1242521992195,38.84852316095034,1578.4311525641833,838.6465840799129,35.263488452891146,1539.582629403233,2022-08-02,2,d_steps_rw,PIT,naive,backtest,10,2022-08-02,added_2021_obs;event_E02_cor_cash_unidentified;event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified;event_E10_pd_cash_unidentified
2022Q3,2955.342560553633,83.36259752619083,12653.954511285874,340.453080513877,223.503878051764,241.10492320895028,350.35997494485986,173.51948797300463,48.275705832432685,1328.9413446924557,1674.6769216936102,56.66608480676054,1280.665638860023,2022-08-02,0,d_steps_rw,full_sample,guide_cushion,backtest,10,2022-08-02,
2022Q4,2414.4779026217225,91.57815362272886,14333.117366947214,371.1296633751562,250.42093446208392,273.1790172616937,458.03715276174336,164.75144382244778,39.44064776843997,1517.518211683125,936.4003387070375,38.78272556109385,1478.077563914685,2022-08-02,1,d_steps_rw,full_sample,naive,backtest,10,2022-08-02,
2023Q1,2378.229213483146,127.42753376629427,21823.900507119,455.58334523333207,259.47478799801365,262.05160817262896,456.69604426230546,177.11554950640553,38.84852316095034,1610.9213351726858,806.1564014714105,33.897338275931645,1572.0728120117356,2022-08-02,2,d_steps_rw,full_sample,naive,backtest,10,2022-08-02,
2022Q4,1898.302175162312,88.22847017157078,14234.162925786566,381.78966948058525,251.16234998059574,257.0524269162436,378.9788874796227,162.0386167976732,25.390370765816165,1431.0219506547205,492.67059527340774,25.95322292307243,1405.6315798889043,2022-11-01,0,d_steps_rw,PIT,guide_cushion,backtest,11,2022-11-01,added_2021_obs;event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified;event_E10_pd_cash_unidentified
2023Q1,1945.4430040232455,127.73291856681966,22549.989310435936,475.75793506829257,261.08560584384236,260.8472303498025,390.495491792253,174.19913288473032,26.02089373452353,1562.3853959389207,409.07850181884834,21.027524372230868,1536.3645022043972,2022-11-01,1,d_steps_rw,PIT,naive,backtest,11,2022-11-01,added_2021_obs;event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified;event_E10_pd_cash_unidentified
2023Q2,2712.532856504247,129.7225962843634,22285.716277123796,465.2287282270646,284.8576209795668,244.95163436850225,422.427637967825,193.31579705340855,36.280954550985754,1610.781418596367,1138.0323924588656,41.954603046744104,1574.5004640453812,2022-11-01,2,d_steps_rw,PIT,naive,backtest,11,2022-11-01,added_2021_obs;event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified;event_E10_pd_cash_unidentified
2022Q4,1898.302175162312,88.22847017157078,14234.162925786566,369.10360846593346,243.6318964463524,273.1790172616937,414.1781438563651,164.75144382244778,25.390370765816165,1464.8441098527924,458.8484360753359,24.171517163019768,1439.4537390869762,2022-11-01,0,d_steps_rw,full_sample,guide_cushion,backtest,11,2022-11-01,
2023Q1,1945.4430040232455,127.73291856681966,22549.989310435936,467.5188877549159,259.933306345819,262.05160817262896,419.8760198175091,177.11554950640553,26.02089373452353,1586.4953715972786,384.9685261604905,19.788219205824166,1560.474477862755,2022-11-01,1,d_steps_rw,full_sample,naive,backtest,11,2022-11-01,
2023Q2,2712.532856504247,129.7225962843634,22285.716277123796,489.1731407073775,283.58331466556257,246.08261941175118,454.2278308977174,196.5522620944373,36.280954550985754,1669.619167776846,1079.1946432783866,39.78549571079443,1633.3382132258603,2022-11-01,2,d_steps_rw,full_sample,naive,backtest,11,2022-11-01,
2023Q1,1845.146739130435,120.87316744228599,20244.88934902764,420.53138931960314,262.5443504107612,264.51092501040284,383.5456863869481,196.39412220661967,17.91157385900192,1527.526473334335,335.531839655102,18.18456128932209,1509.614899475333,2023-02-14,0,d_steps_rw,PIT,guide_cushion,backtest,12,2023-02-14,event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified;event_E10_pd_cash_unidentified
2023Q2,2612.1462140992166,124.63866151016865,20314.48146488388,373.0090147628705,287.67637066957997,248.39206957549194,418.5590715693835,217.94647104299784,25.357143067331354,1545.5829976203238,1091.9203595462243,41.801655422369485,1520.2258545529924,2023-02-14,1,d_steps_rw,PIT,naive,backtest,12,2023-02-14,event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified;event_E10_pd_cash_unidentified
2023Q3,3580.527415143603,119.82005858692649,18639.8222866687,383.52532224440165,323.044131980933,248.563696041316,426.51834725761,212.70762127143004,34.75760485084773,1594.3591187956906,2020.92590119876,56.442128962660306,1559.601513944843,2023-02-14,2,d_steps_rw,PIT,naive,backtest,12,2023-02-14,event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified;event_E10_pd_cash_unidentified
2023Q1,1845.146739130435,120.87316744228599,20244.88934902764,429.3339050680758,249.5627617277787,262.05160817262896,410.67779549135014,177.11554950640553,17.91157385900192,1528.741619966239,334.3166930231978,18.118704921037974,1510.8300461072372,2023-02-14,0,d_steps_rw,full_sample,guide_cushion,backtest,12,2023-02-14,
2023Q2,2612.1462140992166,124.63866151016865,20314.48146488388,454.65466686280143,275.3430000781159,246.08261941175118,447.11585978170723,196.5522620944373,25.357143067331354,1619.748408228813,1017.7549489377349,38.96240353791611,1594.391265161482,2023-02-14,1,d_steps_rw,full_sample,naive,backtest,12,2023-02-14,
2023Q3,3580.527415143603,119.82005858692649,18639.8222866687,467.48996561844103,309.1816024011598,246.25265016330675,455.6246317288049,191.8276718386427,34.75760485084773,1670.376521750355,1944.9084982440954,54.31905059623993,1635.6189168995074,2023-02-14,2,d_steps_rw,full_sample,naive,backtest,12,2023-02-14,
2023Q2,2463.332309110463,119.5169683304868,19592.19310953689,364.9994949161693,286.3733609428753,250.05026896069995,427.5646080887628,216.28648589735147,15.41049711149619,1545.2742188058587,933.4685874161005,37.894545691774184,1529.8637216943625,2023-05-09,0,d_steps_rw,PIT,guide_cushion,backtest,13,2023-05-09,event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified;event_E10_pd_cash_unidentified
2023Q3,3474.5606361829027,118.23163377838318,18498.923243834663,387.66938200164014,323.8978112445381,250.2230411591579,440.53251874678665,211.08753772528863,21.736696445535838,1613.4102908774114,1882.8870417510273,54.19065139181273,1591.6735944318755,2023-05-09,1,d_steps_rw,PIT,naive,backtest,13,2023-05-09,event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified;event_E10_pd_cash_unidentified
2023Q4,2291.475149105368,104.6089527201142,16010.959429469696,333.4608787093653,290.26704870276893,270.5677824907842,459.6416593644645,230.4436395944574,14.335366379822872,1584.3810088618404,721.4295066233504,31.48319138023422,1570.0456424820177,2023-05-09,2,d_steps_rw,PIT,naive,backtest,13,2023-05-09,event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified;event_E10_pd_cash_unidentified
2023Q2,2463.332309110463,119.5169683304868,19592.19310953689,441.83304997959027,266.9517793475289,246.08261941175118,436.2741861376501,196.5522620944373,15.41049711149619,1587.6938969709577,891.0489092510015,36.17250120722727,1572.2833998594615,2023-05-09,0,d_steps_rw,full_sample,guide_cushion,backtest,13,2023-05-09,
2023Q3,3474.5606361829027,118.23163377838318,18498.923243834663,464.69549541632665,306.15313005001343,246.25265016330675,449.9323727554974,191.8276718386427,21.736696445535838,1658.8613202237868,1837.4360124046518,52.88254270972315,1637.124623778251,2023-05-09,1,d_steps_rw,full_sample,naive,backtest,13,2023-05-09,
2023Q4,2291.475149105368,104.6089527201142,16010.959429469696,399.6967579080417,274.38380981835456,266.274573190824,469.4514710934402,209.4177010627574,14.335366379822872,1619.224313073418,686.5862024117729,29.962629212009045,1604.8889466935952,2023-05-09,2,d_steps_rw,full_sample,naive,backtest,13,2023-05-09,
2023Q3,3462.880434782609,112.53521870898274,17824.024809077437,446.9783028694159,326.9424163227018,257.64437415990966,447.8857489321438,211.73627510899982,17.800840669452278,1691.187117393171,1789.4941580588902,51.67646390803644,1673.3862767237188,2023-08-03,0,d_steps_rw,PIT,guide_cushion,backtest,14,2023-08-03,event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified
2023Q4,2245.5171102661598,97.90102484105216,15168.418417300381,380.0557913535846,292.34843999193635,278.5925175584948,464.85462953318506,231.1518642743907,11.543018320494268,1647.0032427115916,610.0568858750624,27.167768309846135,1635.4602243910972,2023-08-03,1,d_steps_rw,PIT,naive,backtest,14,2023-08-03,event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified
2024Q1,2146.3460076045626,134.4196610912859,22921.16560836502,471.48950347633104,321.2223599911399,292.5205801152379,527.3350904919465,222.97982866873042,11.033232022428274,1835.5473627433857,321.8318768836051,14.994407972589041,1824.5141307209574,2023-08-03,2,d_steps_rw,PIT,naive,backtest,14,2023-08-03,event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified
2023Q3,3462.880434782609,112.53521870898274,17824.024809077437,451.2474217855744,295.20312999931184,246.25265016330675,449.2987987721517,191.8276718386427,17.800840669452278,1633.8296725589873,1846.851602893074,53.332814622836224,1616.028831889535,2023-08-03,0,d_steps_rw,full_sample,guide_cushion,backtest,14,2023-08-03,
2023Q4,2245.5171102661598,97.90102484105216,15168.418417300381,382.9834190158319,261.2940416973136,266.274573190824,465.4881079388367,209.4177010627574,11.543018320494268,1585.4578429055637,671.6022856810904,29.90858019342751,1573.9148245850693,2023-08-03,1,d_steps_rw,full_sample,naive,backtest,14,2023-08-03,
2024Q1,2146.3460076045626,134.4196610912859,22921.16560836502,475.1214589529739,287.1008606303816,306.5664828516725,528.0537138445943,202.0140449645791,11.033232022428274,1798.8565612442014,358.5226783827894,16.703862150488963,1787.8233292217733,2023-08-03,2,d_steps_rw,full_sample,naive,backtest,14,2023-08-03,
2023Q4,2206.735193578123,98.65543323068817,15601.322495344066,389.0903974070721,283.8960603113655,272.70631227411457,433.7962104743529,228.70124665217716,10.62396435878934,1608.1902271190822,609.1689308178301,27.60498552751541,1597.5662627602928,2023-11-01,0,d_steps_rw,PIT,guide_cushion,backtest,15,2023-11-01,event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified
2024Q1,2141.3821081830793,137.5172402547448,23934.171316547534,487.63176206346174,313.2002011489273,292.5205801152379,496.170442302256,220.6158490432618,10.309332656719066,1810.1388346731446,341.5526061666537,15.950100865298362,1799.8295020164255,2023-11-01,1,d_steps_rw,PIT,naive,backtest,15,2023-11-01,event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified
2024Q2,2925.848821081831,130.70383446177644,22408.954516963622,492.18906825097076,349.56426944711734,280.6470510330696,529.0917038768133,252.95743947892322,14.086018877497336,1904.4495320868941,1035.485307872434,35.39093682528559,1890.3635132093968,2023-11-01,2,d_steps_rw,PIT,naive,backtest,15,2023-11-01,event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified
2023Q4,2206.735193578123,98.65543323068817,15601.322495344066,391.59453214941914,262.7776687298188,266.274573190824,462.10674714243845,209.4177010627574,10.62396435878934,1592.1712222752578,625.1879356616545,28.33089976001788,1581.5472579164684,2023-11-01,0,d_steps_rw,full_sample,guide_cushion,backtest,15,2023-11-01,
2024Q1,2141.3821081830793,137.5172402547448,23934.171316547534,491.6377346005954,291.9661142934626,306.5664828516725,527.5423049732751,202.0140449645791,10.309332656719066,1819.7266816835847,331.9647591562136,15.50235980246791,1809.4173490268656,2023-11-01,1,d_steps_rw,full_sample,naive,backtest,15,2023-11-01,
2024Q2,2925.848821081831,130.70383446177644,22408.954516963622,496.23247978377856,325.8648017207935,294.1228248761434,562.5451119383265,231.6286693572923,14.086018877497336,1910.3938876763343,1029.5409522829939,35.18776995122809,1896.307868798837,2023-11-01,2,d_steps_rw,full_sample,naive,backtest,15,2023-11-01,
2024Q1,2101.9769085380885,134.49790983519756,23222.61540249673,476.15263386133273,300.6394526157686,292.5205801152379,475.44316843611193,216.87766493290619,10.160480098381951,1761.6334999613573,350.50388867511316,16.674963804378155,1751.4730198629754,2024-02-13,0,d_steps_rw,PIT,guide_cushion,backtest,16,2024-02-13,event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified
2024Q2,2896.6940063091483,128.9328798185941,21929.62962962963,483.4152980940755,336.82301660143435,280.6470510330696,509.9129720935186,248.6712493209762,14.001962477635406,1859.4695871430742,1051.2263816437096,36.29055672964022,1845.4676246654387,2024-02-13,1,d_steps_rw,PIT,naive,backtest,16,2024-02-13,event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified
2024Q3,3961.380651945321,126.80453514739227,21011.111111111113,513.6287542249552,337.9532951806338,263.3764632771884,419.26177705467086,229.36800165679082,19.148416480083522,1763.5882913942391,2216.9407770311655,55.96384119113848,1744.4398749141556,2024-02-13,2,d_steps_rw,PIT,naive,backtest,16,2024-02-13,event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified
2024Q1,2101.9769085380885,134.49790983519756,23222.61540249673,480.0520840491936,287.22412278813357,306.5664828516725,523.4578749254217,202.0140449645791,10.160480098381951,1799.3146095790005,312.82277905747,14.882312825930908,1789.1541294806186,2024-02-13,0,d_steps_rw,full_sample,guide_cushion,backtest,16,2024-02-13,
2024Q2,2896.6940063091483,128.9328798185941,21929.62962962963,487.82644504276726,322.6023339320138,294.1228248761434,560.1924827892935,231.6286693572923,14.001962477635406,1896.3727559975102,1014.3232127892735,35.01658133651761,1882.370793519875,2024-02-13,1,d_steps_rw,full_sample,naive,backtest,16,2024-02-13,
2024Q3,3961.380651945321,126.80453514739227,21011.111111111113,518.3155978579404,323.6848920995708,276.0229587299192,460.6027080711969,213.64836169028786,19.148416480083522,1792.2745184489152,2188.2545499764897,55.239693991586,1773.1261019688313,2024-02-13,2,d_steps_rw,full_sample,naive,backtest,16,2024-02-13,
2024Q2,2778.7109376284,119.65776755782795,20356.582685777856,462.8066148025132,310.7311017362285,279.60271270136,495.10873850217087,250.06975184170747,11.129360217224637,1798.31891958398,991.5213782616448,35.68278243104688,1787.1895593667555,2024-05-08,0,d_steps_rw,PIT,guide_cushion,backtest,17,2024-05-08,event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified
2024Q3,4002.4059405940593,123.9497935590421,20542.647058823528,508.88913525353126,322.54511423001793,262.3963919197378,421.6354449321013,230.6579446211183,16.030533023506607,1746.1240309565067,2272.312442661059,56.773662551674846,1730.0934979330004,2024-05-08,1,d_steps_rw,PIT,naive,backtest,17,2024-05-08,event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified
2024Q4,2613.287128712871,108.18232865400493,17399.509803921566,425.73731576766005,274.0015351652995,272.0749473594003,445.56610532013946,240.9347837379008,10.466800778963101,1658.3146873504002,965.439242141434,36.94348131645772,1647.847886571437,2024-05-08,2,d_steps_rw,PIT,naive,backtest,17,2024-05-08,event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified
2024Q2,2778.7109376284,119.65776755782795,20356.582685777856,459.9623269034467,305.3183070378914,294.1228248761434,550.5285464179507,231.6286693572923,11.129360217224637,1841.5606745927244,948.2796232529005,34.12660203015744,1830.4313143754998,2024-05-08,0,d_steps_rw,full_sample,guide_cushion,backtest,17,2024-05-08,
2024Q3,4002.4059405940593,123.9497935590421,20542.647058823528,509.1626482207887,318.29398910832094,276.0229587299192,462.5929394468479,213.64836169028786,16.030533023506607,1779.7208971961645,2238.7155764214012,55.934245792397526,1763.690364172658,2024-05-08,1,d_steps_rw,full_sample,naive,backtest,17,2024-05-08,
2024Q4,2613.287128712871,108.18232865400493,17399.509803921566,425.9661370736009,270.39021148332284,286.2041334371703,488.8482143884258,223.1673481022314,10.466800778963101,1694.5760444847513,929.1778850070829,35.55590485247341,1684.1092437057882,2024-05-08,2,d_steps_rw,full_sample,naive,backtest,17,2024-05-08,
2024Q3,3793.8119812638674,124.20627374509826,20505.421619610577,517.8210700542563,321.3375965420255,262.522634095864,416.00253346745114,229.20028117765298,22.66316189023826,1746.88411533725,2069.591027816856,54.55175528038145,1724.2209534470117,2024-08-06,0,d_steps_rw,PIT,guide_cushion,backtest,18,2024-08-06,event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified
2024Q4,2453.7294685990337,107.38384013900955,17204.18848167539,430.8154718201811,271.20572832194864,272.2058460092361,437.2851237902997,239.412174893489,14.657887226973903,1650.9243448351544,817.4630109908531,33.3151238330111,1636.2664576081806,2024-08-06,1,d_steps_rw,PIT,naive,backtest,18,2024-08-06,event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified
2025Q1,2369.6521739130435,144.12041702867072,25417.80104712042,538.5193397752265,284.01859737652893,312.0146060975433,535.7022360500091,253.0280331812704,14.155633201162356,1923.2828124805783,460.52499463362756,19.434286588700292,1909.127179279416,2024-08-06,2,d_steps_rw,PIT,naive,backtest,18,2024-08-06,event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified
2024Q3,3793.8119812638674,124.20627374509826,20505.421619610577,508.4334625128201,318.7796492742337,276.0229587299192,452.3465640195799,213.64836169028786,22.66316189023826,1769.2309962268407,2047.244146927265,53.96272026757762,1746.5678343366023,2024-08-06,0,d_steps_rw,full_sample,guide_cushion,backtest,18,2024-08-06,
2024Q4,2453.7294685990337,107.38384013900955,17204.18848167539,422.1833071499274,268.91674975808115,286.2041334371703,476.12856129193943,223.1673481022314,14.657887226973903,1676.6000997393496,791.787256086658,32.268726696212845,1661.9422125123756,2024-08-06,1,d_steps_rw,full_sample,naive,backtest,18,2024-08-06,
2025Q1,2369.6521739130435,144.12041702867072,25417.80104712042,531.4728962241411,281.6214780931087,328.0600739003138,583.2879305852659,235.85932998482275,14.155633201162356,1960.3017087876524,423.50609832655346,17.872078568696065,1946.14607558649,2024-08-06,2,d_steps_rw,full_sample,naive,backtest,18,2024-08-06,
2024Q4,2475.5142270861834,108.88465543586558,17295.553396593714,421.2455317000399,279.3303629468762,281.20331766804827,456.14035879649657,235.52955561625427,14.939794287767926,1673.4491267277153,817.0048946462359,33.00344169735981,1658.5093324399475,2024-11-07,0,d_steps_rw,PIT,guide_cushion,backtest,19,2024-11-07,event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified
2025Q1,2353.2363850456286,143.84522968197882,25152.459016393444,520.6912957559134,289.9755689822371,322.32791353254544,555.6123903037122,248.92460143329242,14.201844254578935,1937.5317700077007,429.9064592925068,18.26873245817891,1923.3299257531219,2024-11-07,1,d_steps_rw,PIT,naive,backtest,19,2024-11-07,event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified
2025Q2,3018.9979393582576,135.70918727915196,23285.245901639348,548.8954076093587,342.3019874451972,311.21315789349217,611.2896235700549,270.1334239769362,18.21973296525813,2083.8336004950393,953.3840718284764,31.57948733251323,2065.613867529781,2024-11-07,2,d_steps_rw,PIT,naive,backtest,19,2024-11-07,event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified
2024Q4,2475.5142270861834,108.88465543586558,17295.553396593714,423.9539066950895,271.68386700120766,286.2041334371703,477.89300417255333,223.1673481022314,14.939794287767926,1682.9022594082521,807.5517619656991,32.62157628220267,1667.9624651204842,2024-11-07,0,d_steps_rw,full_sample,guide_cushion,backtest,19,2024-11-07,
2025Q1,2353.2363850456286,143.84522968197882,25152.459016393444,527.0841326938095,281.2247513675586,328.0600739003138,581.5935465087747,235.85932998482275,14.201844254578935,1953.8218344552793,413.61639484492827,17.576491570221425,1939.6199902007004,2024-11-07,1,d_steps_rw,full_sample,naive,backtest,19,2024-11-07,
2025Q2,3018.9979393582576,135.70918727915196,23285.245901639348,555.6345232147241,329.425207001756,316.74765755892366,639.8743194365851,255.9549679655924,18.21973296525813,2097.6366751775813,939.5809971459344,31.122280174383267,2079.416942212323,2024-11-07,2,d_steps_rw,full_sample,naive,backtest,19,2024-11-07,
2025Q1,2301.0778224333208,143.1301938635497,24982.62984108669,518.3349791785735,285.50594865769733,329.33715577074486,565.4507667118073,247.0621933631023,12.834968234523258,1945.6910436819253,368.22174698591874,16.00214227420328,1932.856075447402,2025-02-13,0,d_steps_rw,PIT,guide_cushion,backtest,20,2025-02-13,event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified
2025Q2,3072.6059513074842,140.54757085020245,24072.25806451613,562.1397215092157,344.935757069531,317.9807021234778,628.7403380254461,268.11233539852356,17.138403315944977,2121.9088541261945,967.8355004972348,31.498848724334216,2104.7704508102497,2025-02-13,1,d_steps_rw,PIT,naive,backtest,20,2025-02-13,event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified
2025Q3,4172.8403967538325,137.96356275303646,22823.225806451614,516.5908507940421,381.18696720741167,333.8797372296517,561.9292205123058,232.6594646020246,23.275298826458027,2026.246240345436,2169.8694552348543,51.999819042272875,2002.9709415189782,2025-02-13,2,d_steps_rw,PIT,naive,backtest,20,2025-02-13,event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified
2025Q1,2301.0778224333208,143.1301938635497,24982.62984108669,524.2700571757682,280.19297997242063,328.0600739003138,576.1638308187702,235.85932998482275,12.834968234523258,1944.5462718520955,369.3665188157485,16.051891648981886,1931.7113036175722,2025-02-13,0,d_steps_rw,full_sample,guide_cushion,backtest,20,2025-02-13,
2025Q2,3072.6059513074842,140.54757085020245,24072.25806451613,570.4216321041085,338.0481481776061,316.74765755892366,644.604840455807,255.9549679655924,17.138403315944977,2125.777246262038,963.9671083613914,31.37294933478844,2108.638842946093,2025-02-13,1,d_steps_rw,full_sample,naive,backtest,20,2025-02-13,
2025Q3,4172.8403967538325,137.96356275303646,22823.225806451614,524.2016974869772,373.5755013300297,332.5850404368698,576.1079314130648,222.10968294534877,23.275298826458027,2028.5798536122902,2167.535841968,51.94389518597898,2005.3045547858324,2025-02-13,2,d_steps_rw,full_sample,naive,backtest,20,2025-02-13,
2025Q2,3081.8268965730354,142.74341137370843,23981.10083331124,559.498248843374,347.3997953796471,319.9050507354308,617.582292010916,265.7369124346828,18.473765863240377,2110.122299404051,990.1783630322249,32.12959054038027,2091.6485335408106,2025-05-01,0,d_steps_rw,PIT,guide_cushion,backtest,21,2025-05-01,event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified
2025Q3,3958.4985994397757,132.52398190045247,21504.366812227072,493.6575861955756,371.26279051421767,335.90030327220234,539.5454586523256,230.59814715406358,23.72890455895933,1970.9642857883848,2011.2632182103503,50.80873891164173,1947.2353812294255,2025-05-01,1,d_steps_rw,PIT,naive,backtest,21,2025-05-01,event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified
2025Q4,2630.513538748833,119.78959276018098,18829.6943231441,453.3156759258297,283.5292204215207,349.61051973229223,573.9114114327285,248.16752979437317,15.768403886982622,1908.5343573067444,737.7475853290713,28.04576271749472,1892.765953419762,2025-05-01,2,d_steps_rw,PIT,naive,backtest,21,2025-05-01,event_E05_ops_cash_unidentified;event_E09_cor_cash_unidentified
2025Q2,3081.8268965730354,142.74341137370843,23981.10083331124,568.7141403149046,341.93577448535024,316.74765755892366,645.4136722920416,255.9549679655924,18.473765863240377,2128.7662126168125,971.5344498194632,31.524627515575293,2110.292446753572,2025-05-01,0,d_steps_rw,full_sample,guide_cushion,backtest,21,2025-05-01,
2025Q3,3958.4985994397757,132.52398190045247,21504.366812227072,500.11798411282376,362.65425789118365,332.5850404368698,563.5340071675623,222.10968294534877,23.72890455895933,1981.0009725537884,2001.2265314449467,50.55519109513312,1957.272067994829,2025-05-01,1,d_steps_rw,full_sample,naive,backtest,21,2025-05-01,
2025Q4,2630.513538748833,119.78959276018098,18829.6943231441,459.2481273466144,276.9549808102699,346.159940046538,599.4278929744135,239.03232545547058,15.768403886982622,1920.8232666333063,725.4586760025094,27.57859502778167,1905.0548627463236,2025-05-01,2,d_steps_rw,full_sample,naive,backtest,21,2025-05-01,
2025Q3,4139.566689730157,129.88809603446975,21935.98213111468,495.66343165343847,358.93763626053124,338.38907030537115,552.8814023726636,227.18903783219932,23.845073497790963,1973.0605784242039,2190.351184803744,52.912571507490924,1949.215504926413,2025-08-06,0,d_steps_rw,PIT,guide_cushion,backtest,22,2025-08-06,event_E05_ops_cash_unidentified
2025Q4,2794.061135371179,119.25179856115108,19509.433962264146,460.1838910524002,277.3079423599283,352.2008690933455,591.7087696179975,244.4986788098907,16.09458141972585,1925.9001509335621,884.2555658573425,31.64768138617958,1909.8055695138364,2025-08-06,1,d_steps_rw,PIT,naive,backtest,22,2025-08-06,event_E05_ops_cash_unidentified
2026Q1,2559.720524017467,153.73812949640288,27158.018867924522,552.7054966781615,295.09750847358407,389.0323325279437,612.9677673288237,254.2353518598421,14.74471330065207,2104.038456868355,470.42678044976435,18.378052448922514,2089.2937435677027,2025-08-06,2,d_steps_rw,PIT,naive,backtest,22,2025-08-06,event_E05_ops_cash_unidentified
