ORACLE_NOT_A_FORECAST,method,object,target,quarter,vintage_date,horizon_q,point,window,prior_basis,spec_id,n_params,n_train,knowable_from,actual,target_print_date,notes,q05,q10,q25,q50,q75,q90,q95,sd,sigma_n,sigma_kind
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,total_cash_costs_musd,2025Q4,2025-05-01,2,1949.6247004601737,W2,full_sample,e_revknown_rw,10.0,21.0,2025-05-01,1992.0,2026-02-12,rev_leg=actual;scenario=backtest;,1844.3700502560785,1867.6178522277824,1906.4639100044824,1949.6247004601737,1992.785490915865,2031.631548692565,2054.879350664269,63.99028368206319,36.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,cor_cash_musd,2025Q3,2025-08-06,0,518.3830233914305,W1,PIT,e_revknown_rw,10.0,22.0,2025-08-06,549.0,2025-11-06,rev_leg=actual;scenario=backtest;,484.4209008240162,491.92218175036965,504.45649327879096,518.3830233914305,532.30955350407,544.8438650324912,552.3451459588448,20.6475044410844,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,cor_cash_musd,2025Q3,2025-08-06,0,518.3830233914305,W2,PIT,e_revknown_rw,10.0,22.0,2025-08-06,549.0,2025-11-06,rev_leg=actual;scenario=backtest;,484.4209008240162,491.92218175036965,504.45649327879096,518.3830233914305,532.30955350407,544.8438650324912,552.3451459588448,20.6475044410844,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ops_cash_musd,2025Q3,2025-08-06,0,366.52540128394054,W1,PIT,e_revknown_rw,10.0,22.0,2025-08-06,343.0,2025-11-06,rev_leg=actual;scenario=backtest;,322.9958720302809,332.61032492189486,348.67565415059266,366.52540128394054,384.3751484172885,400.4404776459862,410.0549305376001,26.46407469966557,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ops_cash_musd,2025Q3,2025-08-06,0,366.52540128394054,W2,PIT,e_revknown_rw,10.0,22.0,2025-08-06,343.0,2025-11-06,rev_leg=actual;scenario=backtest;,322.9958720302809,332.61032492189486,348.67565415059266,366.52540128394054,384.3751484172885,400.4404776459862,410.0549305376001,26.46407469966557,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,pd_cash_musd,2025Q3,2025-08-06,0,333.59757980676335,W1,PIT,e_revknown_rw,10.0,22.0,2025-08-06,333.0,2025-11-06,rev_leg=actual;scenario=backtest;,304.9840037497261,311.30394067019876,321.86427816174285,333.59757980676335,345.33088145178385,355.89121894332794,362.21115586380057,17.39581904930281,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,pd_cash_musd,2025Q3,2025-08-06,0,333.59757980676335,W2,PIT,e_revknown_rw,10.0,22.0,2025-08-06,333.0,2025-11-06,rev_leg=actual;scenario=backtest;,304.9840037497261,311.30394067019876,321.86427816174285,333.59757980676335,345.33088145178385,355.89121894332794,362.21115586380057,17.39581904930281,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,sm_cash_musd,2025Q3,2025-08-06,0,550.5360194520591,W1,PIT,e_revknown_rw,10.0,22.0,2025-08-06,585.0,2025-11-06,rev_leg=actual;scenario=backtest;,455.5187423502403,476.5053955543538,511.5731728822419,550.5360194520591,589.4988660218763,624.5666433497645,645.5532965538779,57.766402763704434,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,sm_cash_musd,2025Q3,2025-08-06,0,550.5360194520591,W2,PIT,e_revknown_rw,10.0,22.0,2025-08-06,585.0,2025-11-06,rev_leg=actual;scenario=backtest;,455.5187423502403,476.5053955543538,511.5731728822419,550.5360194520591,589.4988660218763,624.5666433497645,645.5532965538779,57.766402763704434,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ga_cash_ex_reserves_musd,2025Q3,2025-08-06,0,227.18903783219932,W1,PIT,e_revknown_rw,10.0,22.0,2025-08-06,257.0,2025-11-06,rev_leg=actual;scenario=backtest;,197.5559034455943,204.10103222313387,215.0376554341242,227.18903783219932,239.34042023027445,250.27704344126477,256.8221722188044,18.015666501296096,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ga_cash_ex_reserves_musd,2025Q3,2025-08-06,0,227.18903783219932,W2,PIT,e_revknown_rw,10.0,22.0,2025-08-06,257.0,2025-11-06,rev_leg=actual;scenario=backtest;,197.5559034455943,204.10103222313387,215.0376554341242,227.18903783219932,239.34042023027445,250.27704344126477,256.8221722188044,18.015666501296096,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_margin_pct,2025Q3,2025-08-06,0,51.82801697214011,W1,PIT,e_revknown_rw,10.0,22.0,2025-08-06,50.085470085470085,2025-11-06,rev_leg=actual;scenario=backtest;,47.01336705938913,48.076788271826565,49.85371849127668,51.82801697214011,53.802315453003544,55.57924567245366,56.64266688489109,2.927099307720361,12.0,additive
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_margin_pct,2025Q3,2025-08-06,0,51.82801697214011,W2,PIT,e_revknown_rw,10.0,22.0,2025-08-06,50.085470085470085,2025-11-06,rev_leg=actual;scenario=backtest;,47.01336705938913,48.076788271826565,49.85371849127668,51.82801697214011,53.802315453003544,55.57924567245366,56.64266688489109,2.927099307720361,12.0,additive
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_musd,2025Q3,2025-08-06,0,2122.3572950091375,W1,PIT,e_revknown_rw,10.0,22.0,2025-08-06,2051.0,2025-11-06,rev_leg=actual;scenario=backtest;,1792.1331962652428,1865.070443588723,1986.9453858757377,2122.3572950091375,2257.7692041425375,2379.6441464295517,2452.581393753032,200.76199689325745,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_musd,2025Q3,2025-08-06,0,2122.3572950091375,W2,PIT,e_revknown_rw,10.0,22.0,2025-08-06,2051.0,2025-11-06,rev_leg=actual;scenario=backtest;,1792.1331962652428,1865.070443588723,1986.9453858757377,2122.3572950091375,2257.7692041425375,2379.6441464295517,2452.581393753032,200.76199689325745,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,total_cash_costs_musd,2025Q3,2025-08-06,0,1972.6427049908625,W1,PIT,e_revknown_rw,10.0,22.0,2025-08-06,2044.0,2025-11-06,rev_leg=actual;scenario=backtest;,1808.8704398818747,1845.0431427537048,1905.4861432321507,1972.6427049908625,2039.7992667495744,2100.24226722802,2136.4149700998505,99.56646745067455,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,total_cash_costs_musd,2025Q3,2025-08-06,0,1972.6427049908625,W2,PIT,e_revknown_rw,10.0,22.0,2025-08-06,2044.0,2025-11-06,rev_leg=actual;scenario=backtest;,1808.8704398818747,1845.0431427537048,1905.4861432321507,1972.6427049908625,2039.7992667495744,2100.24226722802,2136.4149700998505,99.56646745067455,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,cor_cash_musd,2025Q4,2025-08-06,1,482.8671416940779,W1,PIT,e_revknown_rw,10.0,22.0,2025-08-06,487.0,2026-02-12,rev_leg=actual;scenario=backtest;,447.08434813108346,454.9877642474622,468.1940260464847,482.8671416940779,497.54025734167107,510.7465191406935,518.6499352570723,21.754393811510933,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,cor_cash_musd,2025Q4,2025-08-06,1,482.8671416940779,W2,PIT,e_revknown_rw,10.0,22.0,2025-08-06,487.0,2026-02-12,rev_leg=actual;scenario=backtest;,447.08434813108346,454.9877642474622,468.1940260464847,482.8671416940779,497.54025734167107,510.7465191406935,518.6499352570723,21.754393811510933,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ops_cash_musd,2025Q4,2025-08-06,1,281.8669039182427,W1,PIT,e_revknown_rw,10.0,22.0,2025-08-06,303.0,2026-02-12,rev_leg=actual;scenario=backtest;,241.37356225099745,250.31740640826055,265.26217784522134,281.8669039182427,298.4716299912641,313.4164014282249,322.36024558548803,24.618203713539277,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ops_cash_musd,2025Q4,2025-08-06,1,281.8669039182427,W2,PIT,e_revknown_rw,10.0,22.0,2025-08-06,303.0,2026-02-12,rev_leg=actual;scenario=backtest;,241.37356225099745,250.31740640826055,265.26217784522134,281.8669039182427,298.4716299912641,313.4164014282249,322.36024558548803,24.618203713539277,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,pd_cash_musd,2025Q4,2025-08-06,1,347.2138075539782,W1,PIT,e_revknown_rw,10.0,22.0,2025-08-06,335.0,2026-02-12,rev_leg=actual;scenario=backtest;,314.4253878375611,321.6674307026917,333.7685667973045,347.2138075539782,360.6590483106519,372.7601844052647,380.00222727039534,19.933943774186314,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,pd_cash_musd,2025Q4,2025-08-06,1,347.2138075539782,W2,PIT,e_revknown_rw,10.0,22.0,2025-08-06,335.0,2026-02-12,rev_leg=actual;scenario=backtest;,314.4253878375611,321.6674307026917,333.7685667973045,347.2138075539782,360.6590483106519,372.7601844052647,380.00222727039534,19.933943774186314,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,sm_cash_musd,2025Q4,2025-08-06,1,590.3706074835403,W1,PIT,e_revknown_rw,10.0,22.0,2025-08-06,633.0,2026-02-12,rev_leg=actual;scenario=backtest;,480.1385935036172,504.4857556192884,545.1687959942541,590.3706074835403,635.5724189728267,676.2554593477922,700.6026214634634,67.01630599448787,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,sm_cash_musd,2025Q4,2025-08-06,1,590.3706074835403,W2,PIT,e_revknown_rw,10.0,22.0,2025-08-06,633.0,2026-02-12,rev_leg=actual;scenario=backtest;,480.1385935036172,504.4857556192884,545.1687959942541,590.3706074835403,635.5724189728267,676.2554593477922,700.6026214634634,67.01630599448787,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ga_cash_ex_reserves_musd,2025Q4,2025-08-06,1,244.4986788098907,W1,PIT,e_revknown_rw,10.0,22.0,2025-08-06,259.0,2026-02-12,rev_leg=actual;scenario=backtest;,207.30114452334954,215.51703721077337,229.24543365923293,244.4986788098907,259.7519239605484,273.480320409008,281.69621309643185,22.61449509977498,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ga_cash_ex_reserves_musd,2025Q4,2025-08-06,1,244.4986788098907,W2,PIT,e_revknown_rw,10.0,22.0,2025-08-06,259.0,2026-02-12,rev_leg=actual;scenario=backtest;,207.30114452334954,215.51703721077337,229.24543365923293,244.4986788098907,259.7519239605484,273.480320409008,281.69621309643185,22.61449509977498,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_margin_pct,2025Q4,2025-08-06,1,30.496217612787273,W1,PIT,e_revknown_rw,10.0,22.0,2025-08-06,28.293736501079916,2026-02-12,rev_leg=actual;scenario=backtest;,24.157172385500886,25.557289794545262,27.89682459581811,30.496217612787273,33.095610629756436,35.435145431029284,36.83526284007366,3.853865853726452,12.0,additive
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_margin_pct,2025Q4,2025-08-06,1,30.496217612787273,W2,PIT,e_revknown_rw,10.0,22.0,2025-08-06,28.293736501079916,2026-02-12,rev_leg=actual;scenario=backtest;,24.157172385500886,25.557289794545262,27.89682459581811,30.496217612787273,33.095610629756436,35.435145431029284,36.83526284007366,3.853865853726452,12.0,additive
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_musd,2025Q4,2025-08-06,1,847.1849252832304,W1,PIT,e_revknown_rw,10.0,22.0,2025-08-06,786.0,2026-02-12,rev_leg=actual;scenario=backtest;,651.6751443439165,694.8577748689817,767.014057100235,847.1849252832304,927.3557934662258,999.5120756974792,1042.6947062225443,118.86150702762927,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_musd,2025Q4,2025-08-06,1,847.1849252832304,W2,PIT,e_revknown_rw,10.0,22.0,2025-08-06,786.0,2026-02-12,rev_leg=actual;scenario=backtest;,651.6751443439165,694.8577748689817,767.014057100235,847.1849252832304,927.3557934662258,999.5120756974792,1042.6947062225443,118.86150702762927,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,total_cash_costs_musd,2025Q4,2025-08-06,1,1930.8150747167697,W1,PIT,e_revknown_rw,10.0,22.0,2025-08-06,1992.0,2026-02-12,rev_leg=actual;scenario=backtest;,1731.0221155657662,1775.1507801015073,1848.887843685001,1930.8150747167697,2012.7423057485385,2086.479369332032,2130.608033867773,121.46549448372151,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,total_cash_costs_musd,2025Q4,2025-08-06,1,1930.8150747167697,W2,PIT,e_revknown_rw,10.0,22.0,2025-08-06,1992.0,2026-02-12,rev_leg=actual;scenario=backtest;,1731.0221155657662,1775.1507801015073,1848.887843685001,1930.8150747167697,2012.7423057485385,2086.479369332032,2130.608033867773,121.46549448372151,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,cor_cash_musd,2026Q1,2025-08-06,2,585.5781382128749,W1,PIT,e_revknown_rw,10.0,22.0,2025-08-06,581.0,2026-05-07,rev_leg=actual;scenario=backtest;,529.6183366738442,541.9782882962442,562.6312255255513,585.5781382128749,608.5250509001986,629.1779881295057,641.5379397519057,34.02114365808048,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,cor_cash_musd,2026Q1,2025-08-06,2,585.5781382128749,W2,PIT,e_revknown_rw,10.0,22.0,2025-08-06,581.0,2026-05-07,rev_leg=actual;scenario=backtest;,529.6183366738442,541.9782882962442,562.6312255255513,585.5781382128749,608.5250509001986,629.1779881295057,641.5379397519057,34.02114365808048,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ops_cash_musd,2026Q1,2025-08-06,2,298.59864046890755,W1,PIT,e_revknown_rw,10.0,22.0,2025-08-06,301.0,2026-05-07,rev_leg=actual;scenario=backtest;,249.79677434116212,260.57573866613495,278.586915441063,298.59864046890755,318.6103654967521,336.62154227168014,347.400506596653,29.66942792240638,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ops_cash_musd,2026Q1,2025-08-06,2,298.59864046890755,W2,PIT,e_revknown_rw,10.0,22.0,2025-08-06,301.0,2026-05-07,rev_leg=actual;scenario=backtest;,249.79677434116212,260.57573866613495,278.586915441063,298.59864046890755,318.6103654967521,336.62154227168014,347.400506596653,29.66942792240638,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,pd_cash_musd,2026Q1,2025-08-06,2,383.52374821321774,W1,PIT,e_revknown_rw,10.0,22.0,2025-08-06,375.0,2026-05-07,rev_leg=actual;scenario=backtest;,346.50313665531775,354.6799520710793,368.3430521119647,383.52374821321774,398.7044443144708,412.36754435535613,420.54435977111774,22.506933718177116,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,pd_cash_musd,2026Q1,2025-08-06,2,383.52374821321774,W2,PIT,e_revknown_rw,10.0,22.0,2025-08-06,375.0,2026-05-07,rev_leg=actual;scenario=backtest;,346.50313665531775,354.6799520710793,368.3430521119647,383.52374821321774,398.7044443144708,412.36754435535613,420.54435977111774,22.506933718177116,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,sm_cash_musd,2026Q1,2025-08-06,2,623.9392999855755,W1,PIT,e_revknown_rw,10.0,22.0,2025-08-06,696.0,2026-05-07,rev_leg=actual;scenario=backtest;,507.28871241328363,533.053557524688,576.1054840261068,623.9392999855755,671.7731159450442,714.825042446463,740.5898875578674,70.91852166109697,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,sm_cash_musd,2026Q1,2025-08-06,2,623.9392999855755,W2,PIT,e_revknown_rw,10.0,22.0,2025-08-06,696.0,2026-05-07,rev_leg=actual;scenario=backtest;,507.28871241328363,533.053557524688,576.1054840261068,623.9392999855755,671.7731159450442,714.825042446463,740.5898875578674,70.91852166109697,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ga_cash_ex_reserves_musd,2026Q1,2025-08-06,2,254.2353518598421,W1,PIT,e_revknown_rw,10.0,22.0,2025-08-06,226.0,2026-05-07,rev_leg=actual;scenario=backtest;,207.01067280386374,217.44128071279536,234.87036919047736,254.2353518598421,273.6003345292068,291.0294230068888,301.4600309158204,28.710566266922676,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ga_cash_ex_reserves_musd,2026Q1,2025-08-06,2,254.2353518598421,W2,PIT,e_revknown_rw,10.0,22.0,2025-08-06,226.0,2026-05-07,rev_leg=actual;scenario=backtest;,207.01067280386374,217.44128071279536,234.87036919047736,254.2353518598421,273.6003345292068,291.0294230068888,301.4600309158204,28.710566266922676,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_margin_pct,2026Q1,2025-08-06,2,20.44626055840386,W1,PIT,e_revknown_rw,10.0,22.0,2025-08-06,19.38013442867812,2026-05-07,rev_leg=actual;scenario=backtest;,12.79990351832313,14.488769463229627,17.31079040752322,20.44626055840386,23.5817307092845,26.403751653578095,28.09261759848459,4.648655001753733,12.0,additive
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_margin_pct,2026Q1,2025-08-06,2,20.44626055840386,W2,PIT,e_revknown_rw,10.0,22.0,2025-08-06,19.38013442867812,2026-05-07,rev_leg=actual;scenario=backtest;,12.79990351832313,14.488769463229627,17.31079040752322,20.44626055840386,23.5817307092845,26.403751653578095,28.09261759848459,4.648655001753733,12.0,additive
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_musd,2026Q1,2025-08-06,2,547.5508577540554,W1,PIT,e_revknown_rw,10.0,22.0,2025-08-06,519.0,2026-05-07,rev_leg=actual;scenario=backtest;,376.6233571936674,414.3764510174653,477.4602154831744,547.5508577540554,617.6415000249364,680.7252644906456,718.4783583144434,103.91654172729065,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,adj_ebitda_musd,2026Q1,2025-08-06,2,547.5508577540554,W2,PIT,e_revknown_rw,10.0,22.0,2025-08-06,519.0,2026-05-07,rev_leg=actual;scenario=backtest;,376.6233571936674,414.3764510174653,477.4602154831744,547.5508577540554,617.6415000249364,680.7252644906456,718.4783583144434,103.91654172729065,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,total_cash_costs_musd,2026Q1,2025-08-06,2,2130.4491422459446,W1,PIT,e_revknown_rw,10.0,22.0,2025-08-06,2159.0,2026-05-07,rev_leg=actual;scenario=backtest;,1870.7407158760025,1928.1030277066336,2023.9529356802964,2130.4491422459446,2236.945348811593,2332.795256785256,2390.1575686158867,157.89151211666092,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,margin_v2,total_cash_costs_musd,2026Q1,2025-08-06,2,2130.4491422459446,W2,PIT,e_revknown_rw,10.0,22.0,2025-08-06,2159.0,2026-05-07,rev_leg=actual;scenario=backtest;,1870.7407158760025,1928.1030277066336,2023.9529356802964,2130.4491422459446,2236.945348811593,2332.795256785256,2390.1575686158867,157.89151211666092,12.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,cor_cash_musd,2025Q3,2025-08-06,0,523.9647809663828,W1,full_sample,e_revknown_rw,10.0,22.0,2025-08-06,549.0,2025-11-06,rev_leg=actual;scenario=backtest;,492.8547688457134,499.7260985182384,511.20778912221647,523.9647809663828,536.7217728105492,548.2034634145273,555.0747930870522,18.91354440961891,42.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,cor_cash_musd,2025Q3,2025-08-06,0,523.9647809663828,W2,full_sample,e_revknown_rw,10.0,22.0,2025-08-06,549.0,2025-11-06,rev_leg=actual;scenario=backtest;,492.8547688457134,499.7260985182384,511.20778912221647,523.9647809663828,536.7217728105492,548.2034634145273,555.0747930870522,18.91354440961891,42.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ops_cash_musd,2025Q3,2025-08-06,0,366.24638500862557,W1,full_sample,e_revknown_rw,10.0,22.0,2025-08-06,343.0,2025-11-06,rev_leg=actual;scenario=backtest;,330.0807028923816,338.0686883579143,351.41626183136367,366.24638500862557,381.0765081858874,394.4240816593368,402.4120671248695,21.987173523319782,42.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,ops_cash_musd,2025Q3,2025-08-06,0,366.24638500862557,W2,full_sample,e_revknown_rw,10.0,22.0,2025-08-06,343.0,2025-11-06,rev_leg=actual;scenario=backtest;,330.0807028923816,338.0686883579143,351.41626183136367,366.24638500862557,381.0765081858874,394.4240816593368,402.4120671248695,21.987173523319782,42.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,pd_cash_musd,2025Q3,2025-08-06,0,330.8597985729797,W1,full_sample,e_revknown_rw,10.0,22.0,2025-08-06,333.0,2025-11-06,rev_leg=actual;scenario=backtest;,304.5903762544442,310.3925553200549,320.08774213762183,330.8597985729797,341.6318550083376,351.32704182590453,357.12922089151516,15.970674768929133,42.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,pd_cash_musd,2025Q3,2025-08-06,0,330.8597985729797,W2,full_sample,e_revknown_rw,10.0,22.0,2025-08-06,333.0,2025-11-06,rev_leg=actual;scenario=backtest;,304.5903762544442,310.3925553200549,320.08774213762183,330.8597985729797,341.6318550083376,351.32704182590453,357.12922089151516,15.970674768929133,42.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,sm_cash_musd,2025Q3,2025-08-06,0,571.5859971433684,W1,full_sample,e_revknown_rw,10.0,22.0,2025-08-06,585.0,2025-11-06,rev_leg=actual;scenario=backtest;,492.94007851530193,510.31075751715855,539.3364004982859,571.5859971433684,603.835593788451,632.8612367695783,650.231915771435,47.81332353191012,42.0,relative
actual revenue/nights/GBV fed in; diagnostic for the cost-vs-revenue error split only; NOT point-in-time; must never enter a scoreboard or a survivor table,driver-lines,lines_v2,sm_cash_musd,2025Q3,2025-08-06,0,571.5859971433684,W2,full_sample,e_revknown_rw,10.0,22.0,2025-08-06,585.0,2025-11-06,rev_leg=actual;scenario=backtest;,492.94007851530193,510.31075751715855,539.3364004982859,571.5859971433684,603.835593788451,632.8612367695783,650.231915771435,47.81332353191012,42.0,relative
