quarter,scenario,spec_id,prior_basis,horizon_q,revenue,nights,gbv,cor,ops,pd,sm,ga,other_net,sum_lines,adj_ebitda_musd,adj_ebitda_margin_pct,total_cash_costs_musd,rev_leg,cons_revenue_musd,cons_ebitda_musd,cons_margin_pct,ws31b_historical_margin_pct,ws31b_management_margin_pct,ws31b_base_margin_pct,ws30_margin_pct,mgmt_3q26_ceiling_margin_pct
2027Q4,base,c_mix_rw,full_sample,5,3465.7641,139.7655,24834.2,586.7651214445324,326.17728962182827,424.2659206168397,946.2095223182937,289.7317962776324,23.457209072282367,2573.1496502791265,916.0716587931557,26.43202573404104,2549.6924412068443,ws06_base,3528.91936,1068.39608,30.275446135442436,25.82233392395767,27.449770751960436,26.271689742408,,
2026Q3,bear,c_mix_rw,PIT,0,4755.0,144.956,25350.899999999998,604.1852118794725,359.42425783655796,374.74936368980354,726.9500889341915,271.81994531883157,32.183098999352744,2337.128867658857,2450.054231340496,51.52585134259718,2304.945768659504,ws06_bear,4744.32212,2361.52179,49.775747309501824,52.26997952063609,52.1517910891058,51.30028661149946,48.34,50.085470085470085
2026Q4,bear,c_mix_rw,PIT,1,3123.807,131.652,22642.3,537.032979645555,315.86167695667035,377.0001106188714,776.0985582142815,273.9352756325968,21.142752878206327,2279.9286010679753,865.0211518102309,27.691248268866516,2258.785848189769,ws06_bear,3161.81627,913.68388,28.897437484563266,25.69247347419398,25.931379296450192,24.652755022655093,23.69,
2027Q1,bear,c_mix_rw,PIT,2,2995.1629,163.5523,30306.899999999998,607.0117767106046,307.2089592357468,422.0150492002292,851.4169539558097,239.03232545547058,20.272055547820916,2426.685064557861,588.7498909899597,19.65669015832026,2406.4130090100402,ws06_bear,3010.32375,610.73207,20.287919862440045,17.98276970883622,19.19575474403001,19.26264433404212,,
2027Q2,bear,c_mix_rw,PIT,3,3803.7239,152.7876,27799.399999999998,653.1257939636297,325.1658022070276,420.8896757356953,964.2799038941937,240.0899906123532,25.744610481578153,2603.5511664128994,1225.9173440686786,32.229398775991044,2577.8065559313213,ws06_bear,4036.93556,1451.71427,35.96079869057905,34.39599645331111,35.40643083152065,35.46452805333932,,
2027Q3,bear,c_mix_rw,PIT,4,4936.538,149.8918,26162.199999999997,628.3207411904905,362.96364088710163,421.7329897474854,861.9952678850821,287.49448510946536,33.411796249856316,2562.507124819625,2407.442671430231,48.76783428852834,2529.0953285697688,ws06_bear,5269.96729,2695.55277,51.14932639363688,52.06526119594906,52.71297318506491,51.880223594286015,,
2027Q4,bear,c_mix_rw,PIT,5,3212.9091,136.0321,23564.699999999997,562.3169995079772,318.7678646492414,424.2659206168397,916.6828169914392,289.7317962776324,21.745819482906693,2511.76539804313,722.8895214397764,22.499532322273808,2490.0195785602236,ws06_bear,3528.91936,1068.39608,30.275446135442436,25.82233392395767,27.449770751960436,26.271689742408,,
2026Q3,bear,c_mix_rw,full_sample,0,4755.0,144.956,25350.899999999998,604.1852118794725,359.42425783655796,374.74936368980354,726.9500889341915,271.81994531883157,32.183098999352744,2337.128867658857,2450.054231340496,51.52585134259718,2304.945768659504,ws06_bear,4744.32212,2361.52179,49.775747309501824,52.26997952063609,52.1517910891058,51.30028661149946,48.34,50.085470085470085
2026Q4,bear,c_mix_rw,full_sample,1,3123.807,131.652,22642.3,537.032979645555,315.86167695667035,377.0001106188714,776.0985582142815,273.9352756325968,21.142752878206327,2279.9286010679753,865.0211518102309,27.691248268866516,2258.785848189769,ws06_bear,3161.81627,913.68388,28.897437484563266,25.69247347419398,25.931379296450192,24.652755022655093,23.69,
2027Q1,bear,c_mix_rw,full_sample,2,2995.1629,163.5523,30306.899999999998,607.0117767106046,307.2089592357468,422.0150492002292,851.4169539558097,239.03232545547058,20.272055547820916,2426.685064557861,588.7498909899597,19.65669015832026,2406.4130090100402,ws06_bear,3010.32375,610.73207,20.287919862440045,17.98276970883622,19.19575474403001,19.26264433404212,,
2027Q2,bear,c_mix_rw,full_sample,3,3803.7239,152.7876,27799.399999999998,653.1257939636297,325.1658022070276,420.8896757356953,964.2799038941937,240.0899906123532,25.744610481578153,2603.5511664128994,1225.9173440686786,32.229398775991044,2577.8065559313213,ws06_bear,4036.93556,1451.71427,35.96079869057905,34.39599645331111,35.40643083152065,35.46452805333932,,
2027Q3,bear,c_mix_rw,full_sample,4,4936.538,149.8918,26162.199999999997,628.3207411904905,362.96364088710163,421.7329897474854,861.9952678850821,287.49448510946536,33.411796249856316,2562.507124819625,2407.442671430231,48.76783428852834,2529.0953285697688,ws06_bear,5269.96729,2695.55277,51.14932639363688,52.06526119594906,52.71297318506491,51.880223594286015,,
2027Q4,bear,c_mix_rw,full_sample,5,3212.9091,136.0321,23564.699999999997,562.3169995079772,318.7678646492414,424.2659206168397,916.6828169914392,289.7317962776324,21.745819482906693,2511.76539804313,722.8895214397764,22.499532322273808,2490.0195785602236,ws06_bear,3528.91936,1068.39608,30.275446135442436,25.82233392395767,27.449770751960436,26.271689742408,,
2026Q3,bull,c_mix_rw,PIT,0,4878.0,148.296,26649.3,629.1647169363631,366.44053486777796,374.74936368980354,734.7609546017485,271.81994531883157,33.01559556652843,2376.9355154145246,2534.080080152004,51.94916113472743,2343.919919847996,ws06_bull,4744.32212,2361.52179,49.775747309501824,52.26997952063609,52.1517910891058,51.30028661149946,53.27,50.085470085470085
2026Q4,bull,c_mix_rw,PIT,1,3227.9366,132.7003,23464.4,552.7944683803023,317.9948907474032,377.0001106188714,786.8217678610541,273.9352756325968,21.847529581794763,2308.546513240228,941.237616341567,29.15911100427335,2286.698983658433,ws06_bull,3161.81627,913.68388,28.897437484563266,25.69247347419398,25.931379296450192,24.652755022655093,33.57,
2027Q1,bull,c_mix_rw,PIT,2,3119.9376,172.6385,34122.3,668.2901693279772,321.63370995464663,422.0150492002292,866.0840548652517,239.03232545547058,21.11656375449064,2517.0553088035754,623.9988549509155,20.000363306974972,2495.938745049085,ws06_bull,3010.32375,610.73207,20.287919862440045,17.98276970883622,19.19575474403001,19.26264433404212,,
2027Q2,bull,c_mix_rw,PIT,3,4189.9054,161.3801,31316.1,719.3757177718336,340.62060585379436,420.8896757356953,1004.1007168779703,240.0899906123532,28.358389124316012,2725.0767068516466,1493.1870822726692,35.63772781773711,2696.7183177273305,ws06_bull,4036.93556,1451.71427,35.96079869057905,34.39599645331111,35.40643083152065,35.46452805333932,,
2027Q3,bull,c_mix_rw,PIT,4,5559.9477,161.174,30489.3,711.3714052491574,386.0209139613609,421.7329897474854,905.9800307587275,287.49448510946536,37.63119816200285,2712.5998248261967,2884.979073335806,51.88860091859868,2674.968626664194,ws06_bull,5269.96729,2695.55277,51.14932639363688,52.06526119594906,52.71297318506491,51.880223594286015,,
2027Q4,bull,c_mix_rw,PIT,5,3700.9529,144.0741,26284.1,614.4006378784577,334.6911752328617,424.2659206168397,972.568243297629,289.7317962776324,25.049029142511387,2635.6577733034205,1090.3441558390912,29.46117352207025,2610.608744160909,ws06_bull,3528.91936,1068.39608,30.275446135442436,25.82233392395767,27.449770751960436,26.271689742408,,
2026Q3,bull,c_mix_rw,full_sample,0,4878.0,148.296,26649.3,629.1647169363631,366.44053486777796,374.74936368980354,734.7609546017485,271.81994531883157,33.01559556652843,2376.9355154145246,2534.080080152004,51.94916113472743,2343.919919847996,ws06_bull,4744.32212,2361.52179,49.775747309501824,52.26997952063609,52.1517910891058,51.30028661149946,53.27,50.085470085470085
2026Q4,bull,c_mix_rw,full_sample,1,3227.9366,132.7003,23464.4,552.7944683803023,317.9948907474032,377.0001106188714,786.8217678610541,273.9352756325968,21.847529581794763,2308.546513240228,941.237616341567,29.15911100427335,2286.698983658433,ws06_bull,3161.81627,913.68388,28.897437484563266,25.69247347419398,25.931379296450192,24.652755022655093,33.57,
2027Q1,bull,c_mix_rw,full_sample,2,3119.9376,172.6385,34122.3,668.2901693279772,321.63370995464663,422.0150492002292,866.0840548652517,239.03232545547058,21.11656375449064,2517.0553088035754,623.9988549509155,20.000363306974972,2495.938745049085,ws06_bull,3010.32375,610.73207,20.287919862440045,17.98276970883622,19.19575474403001,19.26264433404212,,
2027Q2,bull,c_mix_rw,full_sample,3,4189.9054,161.3801,31316.1,719.3757177718336,340.62060585379436,420.8896757356953,1004.1007168779703,240.0899906123532,28.358389124316012,2725.0767068516466,1493.1870822726692,35.63772781773711,2696.7183177273305,ws06_bull,4036.93556,1451.71427,35.96079869057905,34.39599645331111,35.40643083152065,35.46452805333932,,
2027Q3,bull,c_mix_rw,full_sample,4,5559.9477,161.174,30489.3,711.3714052491574,386.0209139613609,421.7329897474854,905.9800307587275,287.49448510946536,37.63119816200285,2712.5998248261967,2884.979073335806,51.88860091859868,2674.968626664194,ws06_bull,5269.96729,2695.55277,51.14932639363688,52.06526119594906,52.71297318506491,51.880223594286015,,
2027Q4,bull,c_mix_rw,full_sample,5,3700.9529,144.0741,26284.1,614.4006378784577,334.6911752328617,424.2659206168397,972.568243297629,289.7317962776324,25.049029142511387,2635.6577733034205,1090.3441558390912,29.46117352207025,2610.608744160909,ws06_bull,3528.91936,1068.39608,30.275446135442436,25.82233392395767,27.449770751960436,26.271689742408,,
2026Q3,base,d_steps_rw,PIT,0,4804.0355,146.813,26028.0,615.0112573702776,366.1010953489576,376.70346416829136,730.0779121113239,271.81994531883157,32.51498424666773,2359.713674317682,2476.8368099289855,51.55742104588914,2327.1986900710144,ws06_base,4744.32212,2361.52179,49.775747309501824,52.26997952063609,52.1517910891058,51.30028661149946,50.8,50.085470085470085
2026Q4,base,d_steps_rw,PIT,1,3178.1078,131.7983,22987.300000000003,541.8493273360107,319.5568277733816,378.96594743656937,781.7159268353145,273.9352756325968,21.510275070034734,2296.023305013873,903.5947700561618,28.431847719456268,2274.5130299438383,ws06_base,3161.81627,913.68388,28.897437484563266,25.69247347419398,25.931379296450192,24.652755022655093,29.7,
2027Q1,base,d_steps_rw,PIT,2,3053.1293,169.0178,32599.600000000002,641.7156693381612,317.633767874119,424.2156128021299,858.2741537931149,239.03232545547058,20.66438749100411,2480.8715292629954,592.9221582280088,19.420145692093968,2460.2071417719912,ws06_base,3010.32375,610.73207,20.287919862440045,17.98276970883622,19.19575474403001,19.26264433404212,,
2027Q2,base,d_steps_rw,PIT,3,4028.9807,157.1001,29647.9,686.0394364598982,335.5559969716373,423.08437116799087,987.7779777968275,240.0899906123532,27.269208146073925,2672.547773008707,1383.7021351373671,34.343727065691006,2645.278564862633,ws06_base,4036.93556,1451.71427,35.96079869057905,34.39599645331111,35.40643083152065,35.46452805333932,,
2027Q3,base,d_steps_rw,PIT,4,5280.7325,155.958,28390.8,666.9216382628288,381.113553920177,426.14264239156506,886.6546449203443,287.49448510946536,35.74139575953723,2648.3269646043805,2668.146931155157,50.526076281181766,2612.5855688448432,ws06_base,5269.96729,2695.55277,51.14932639363688,52.06526119594906,52.71297318506491,51.880223594286015,,
2027Q4,base,d_steps_rw,PIT,5,3465.7641,139.7655,24834.2,583.138423762097,332.23553813993937,428.702057661184,946.2095223182937,289.7317962776324,23.457209072282367,2580.0173381591467,909.2039709131355,26.233867761315192,2556.5601290868644,ws06_base,3528.91936,1068.39608,30.275446135442436,25.82233392395767,27.449770751960436,26.271689742408,,
2026Q3,base,d_steps_rw,full_sample,0,4804.0355,146.813,26028.0,615.0112573702776,366.1010953489576,376.70346416829136,730.0779121113239,271.81994531883157,32.51498424666773,2359.713674317682,2476.8368099289855,51.55742104588914,2327.1986900710144,ws06_base,4744.32212,2361.52179,49.775747309501824,52.26997952063609,52.1517910891058,51.30028661149946,50.8,50.085470085470085
2026Q4,base,d_steps_rw,full_sample,1,3178.1078,131.7983,22987.300000000003,541.8493273360107,319.5568277733816,378.96594743656937,781.7159268353145,273.9352756325968,21.510275070034734,2296.023305013873,903.5947700561618,28.431847719456268,2274.5130299438383,ws06_base,3161.81627,913.68388,28.897437484563266,25.69247347419398,25.931379296450192,24.652755022655093,29.7,
2027Q1,base,d_steps_rw,full_sample,2,3053.1293,169.0178,32599.600000000002,641.7156693381612,317.633767874119,424.2156128021299,858.2741537931149,239.03232545547058,20.66438749100411,2480.8715292629954,592.9221582280088,19.420145692093968,2460.2071417719912,ws06_base,3010.32375,610.73207,20.287919862440045,17.98276970883622,19.19575474403001,19.26264433404212,,
2027Q2,base,d_steps_rw,full_sample,3,4028.9807,157.1001,29647.9,686.0394364598982,335.5559969716373,423.08437116799087,987.7779777968275,240.0899906123532,27.269208146073925,2672.547773008707,1383.7021351373671,34.343727065691006,2645.278564862633,ws06_base,4036.93556,1451.71427,35.96079869057905,34.39599645331111,35.40643083152065,35.46452805333932,,
2027Q3,base,d_steps_rw,full_sample,4,5280.7325,155.958,28390.8,666.9216382628288,381.113553920177,426.14264239156506,886.6546449203443,287.49448510946536,35.74139575953723,2648.3269646043805,2668.146931155157,50.526076281181766,2612.5855688448432,ws06_base,5269.96729,2695.55277,51.14932639363688,52.06526119594906,52.71297318506491,51.880223594286015,,
2027Q4,base,d_steps_rw,full_sample,5,3465.7641,139.7655,24834.2,583.138423762097,332.23553813993937,428.702057661184,946.2095223182937,289.7317962776324,23.457209072282367,2580.0173381591467,909.2039709131355,26.233867761315192,2556.5601290868644,ws06_base,3528.91936,1068.39608,30.275446135442436,25.82233392395767,27.449770751960436,26.271689742408,,
2026Q3,bear,d_steps_rw,PIT,0,4755.0,144.956,25350.899999999998,602.3345350247507,362.67983371903546,376.70346416829136,726.9500889341915,271.81994531883157,32.183098999352744,2340.4878671651004,2446.6952318342524,51.45520992290752,2308.3047681657476,ws06_bear,4744.32212,2361.52179,49.775747309501824,52.26997952063609,52.1517910891058,51.30028661149946,48.34,50.085470085470085
2026Q4,bear,d_steps_rw,PIT,1,3123.807,131.652,22642.3,535.4133763367989,319.29515426805733,378.96594743656937,776.0985582142815,273.9352756325968,21.142752878206327,2283.708311888304,861.2414409899023,27.57025133082493,2262.5655590100973,ws06_bear,3161.81627,913.68388,28.897437484563266,25.69247347419398,25.931379296450192,24.652755022655093,23.69,
2027Q1,bear,d_steps_rw,PIT,2,2995.1629,163.5523,30306.899999999998,605.7837926939527,310.02521380998536,424.2156128021299,851.4169539558097,239.03232545547058,20.272055547820916,2430.473898717348,584.9610568304726,19.53019172447925,2410.2018431695274,ws06_bear,3010.32375,610.73207,20.287919862440045,17.98276970883622,19.19575474403001,19.26264433404212,,
2027Q2,bear,d_steps_rw,PIT,3,3803.7239,152.7876,27799.399999999998,652.0146517563776,328.7371462991301,423.08437116799087,964.2799038941937,240.0899906123532,25.744610481578153,2608.2060637300456,1221.2624467515325,32.10702140477474,2582.4614532484675,ws06_bear,4036.93556,1451.71427,35.96079869057905,34.39599645331111,35.40643083152065,35.46452805333932,,
2027Q3,bear,d_steps_rw,PIT,4,4936.538,149.8918,26162.199999999997,625.2035460672687,370.12286330606935,426.14264239156506,861.9952678850821,287.49448510946536,33.411796249856316,2570.9588047594507,2398.990991490405,48.59662766680628,2537.5470085095944,ws06_bear,5269.96729,2695.55277,51.14932639363688,52.06526119594906,52.71297318506491,51.880223594286015,,
2027Q4,bear,d_steps_rw,PIT,5,3212.9091,136.0321,23564.699999999997,559.4551371776237,325.6665083616535,428.702057661184,916.6828169914392,289.7317962776324,21.745819482906693,2520.238316469533,714.4166030133736,22.235817471878477,2498.492496986626,ws06_bear,3528.91936,1068.39608,30.275446135442436,25.82233392395767,27.449770751960436,26.271689742408,,
2026Q3,bear,d_steps_rw,full_sample,0,4755.0,144.956,25350.899999999998,602.3345350247507,362.67983371903546,376.70346416829136,726.9500889341915,271.81994531883157,32.183098999352744,2340.4878671651004,2446.6952318342524,51.45520992290752,2308.3047681657476,ws06_bear,4744.32212,2361.52179,49.775747309501824,52.26997952063609,52.1517910891058,51.30028661149946,48.34,50.085470085470085
2026Q4,bear,d_steps_rw,full_sample,1,3123.807,131.652,22642.3,535.4133763367989,319.29515426805733,378.96594743656937,776.0985582142815,273.9352756325968,21.142752878206327,2283.708311888304,861.2414409899023,27.57025133082493,2262.5655590100973,ws06_bear,3161.81627,913.68388,28.897437484563266,25.69247347419398,25.931379296450192,24.652755022655093,23.69,
2027Q1,bear,d_steps_rw,full_sample,2,2995.1629,163.5523,30306.899999999998,605.7837926939527,310.02521380998536,424.2156128021299,851.4169539558097,239.03232545547058,20.272055547820916,2430.473898717348,584.9610568304726,19.53019172447925,2410.2018431695274,ws06_bear,3010.32375,610.73207,20.287919862440045,17.98276970883622,19.19575474403001,19.26264433404212,,
2027Q2,bear,d_steps_rw,full_sample,3,3803.7239,152.7876,27799.399999999998,652.0146517563776,328.7371462991301,423.08437116799087,964.2799038941937,240.0899906123532,25.744610481578153,2608.2060637300456,1221.2624467515325,32.10702140477474,2582.4614532484675,ws06_bear,4036.93556,1451.71427,35.96079869057905,34.39599645331111,35.40643083152065,35.46452805333932,,
2027Q3,bear,d_steps_rw,full_sample,4,4936.538,149.8918,26162.199999999997,625.2035460672687,370.12286330606935,426.14264239156506,861.9952678850821,287.49448510946536,33.411796249856316,2570.9588047594507,2398.990991490405,48.59662766680628,2537.5470085095944,ws06_bear,5269.96729,2695.55277,51.14932639363688,52.06526119594906,52.71297318506491,51.880223594286015,,
2027Q4,bear,d_steps_rw,full_sample,5,3212.9091,136.0321,23564.699999999997,559.4551371776237,325.6665083616535,428.702057661184,916.6828169914392,289.7317962776324,21.745819482906693,2520.238316469533,714.4166030133736,22.235817471878477,2498.492496986626,ws06_bear,3528.91936,1068.39608,30.275446135442436,25.82233392395767,27.449770751960436,26.271689742408,,
2026Q3,bull,d_steps_rw,PIT,0,4878.0,148.296,26649.3,626.5825132985992,368.8251636034733,376.70346416829136,734.7609546017485,271.81994531883157,33.01559556652843,2378.692040990944,2532.3235545755847,51.91315200031949,2345.6764454244153,ws06_bull,4744.32212,2361.52179,49.775747309501824,52.26997952063609,52.1517910891058,51.30028661149946,53.27,50.085470085470085
2026Q4,bull,d_steps_rw,PIT,1,3227.9366,132.7003,23464.4,550.7163260787544,321.1684737870169,378.96594743656937,786.8217678610541,273.9352756325968,21.847529581794763,2311.6077907959916,938.1763387858032,29.064274025264414,2289.760261214197,ws06_bull,3161.81627,913.68388,28.897437484563266,25.69247347419398,25.931379296450192,24.652755022655093,33.57,
2027Q1,bull,d_steps_rw,PIT,2,3119.9376,172.6385,34122.3,665.2860165362632,322.63859562473937,424.2156128021299,866.0840548652517,239.03232545547058,21.11656375449064,2517.2566052838547,623.7975584706362,19.99391136767082,2496.1400415293638,ws06_bull,3010.32375,610.73207,20.287919862440045,17.98276970883622,19.19575474403001,19.26264433404212,,
2027Q2,bull,d_steps_rw,PIT,3,4189.9054,161.3801,31316.1,716.3646680525083,342.2750577901292,423.08437116799087,1004.1007168779703,240.0899906123532,28.358389124316012,2725.914804500952,1492.3489846233638,35.61772503559063,2697.556415376636,ws06_bull,4036.93556,1451.71427,35.96079869057905,34.39599645331111,35.40643083152065,35.46452805333932,,
2027Q3,bull,d_steps_rw,PIT,4,5559.9477,161.174,30489.3,705.5794983884293,390.47439051164434,426.14264239156506,905.9800307587275,287.49448510946536,37.63119816200285,2715.6710471598317,2881.907851002171,51.83336258724468,2678.039848997829,ws06_bull,5269.96729,2695.55277,51.14932639363688,52.06526119594906,52.71297318506491,51.880223594286015,,
2027Q4,bull,d_steps_rw,PIT,5,3700.9529,144.0741,26284.1,609.8788106356355,339.75970568368297,428.702057661184,972.568243297629,289.7317962776324,25.049029142511387,2640.640613555764,1085.3613155867477,29.32653683830312,2615.5915844132523,ws06_bull,3528.91936,1068.39608,30.275446135442436,25.82233392395767,27.449770751960436,26.271689742408,,
2026Q3,bull,d_steps_rw,full_sample,0,4878.0,148.296,26649.3,626.5825132985992,368.8251636034733,376.70346416829136,734.7609546017485,271.81994531883157,33.01559556652843,2378.692040990944,2532.3235545755847,51.91315200031949,2345.6764454244153,ws06_bull,4744.32212,2361.52179,49.775747309501824,52.26997952063609,52.1517910891058,51.30028661149946,53.27,50.085470085470085
2026Q4,bull,d_steps_rw,full_sample,1,3227.9366,132.7003,23464.4,550.7163260787544,321.1684737870169,378.96594743656937,786.8217678610541,273.9352756325968,21.847529581794763,2311.6077907959916,938.1763387858032,29.064274025264414,2289.760261214197,ws06_bull,3161.81627,913.68388,28.897437484563266,25.69247347419398,25.931379296450192,24.652755022655093,33.57,
2027Q1,bull,d_steps_rw,full_sample,2,3119.9376,172.6385,34122.3,665.2860165362632,322.63859562473937,424.2156128021299,866.0840548652517,239.03232545547058,21.11656375449064,2517.2566052838547,623.7975584706362,19.99391136767082,2496.1400415293638,ws06_bull,3010.32375,610.73207,20.287919862440045,17.98276970883622,19.19575474403001,19.26264433404212,,
2027Q2,bull,d_steps_rw,full_sample,3,4189.9054,161.3801,31316.1,716.3646680525083,342.2750577901292,423.08437116799087,1004.1007168779703,240.0899906123532,28.358389124316012,2725.914804500952,1492.3489846233638,35.61772503559063,2697.556415376636,ws06_bull,4036.93556,1451.71427,35.96079869057905,34.39599645331111,35.40643083152065,35.46452805333932,,
2027Q3,bull,d_steps_rw,full_sample,4,5559.9477,161.174,30489.3,705.5794983884293,390.47439051164434,426.14264239156506,905.9800307587275,287.49448510946536,37.63119816200285,2715.6710471598317,2881.907851002171,51.83336258724468,2678.039848997829,ws06_bull,5269.96729,2695.55277,51.14932639363688,52.06526119594906,52.71297318506491,51.880223594286015,,
2027Q4,bull,d_steps_rw,full_sample,5,3700.9529,144.0741,26284.1,609.8788106356355,339.75970568368297,428.702057661184,972.568243297629,289.7317962776324,25.049029142511387,2640.640613555764,1085.3613155867477,29.32653683830312,2615.5915844132523,ws06_bull,3528.91936,1068.39608,30.275446135442436,25.82233392395767,27.449770751960436,26.271689742408,,
2026Q3,base,e_revknown_rw,PIT,0,4804.0355,146.813,26028.0,617.4248791049705,364.80540374915,374.74936368980354,730.0779121113239,271.81994531883157,32.51498424666773,2358.8775039740794,2477.672980272588,51.57482662800032,2326.362519727412,ws06_base,4744.32212,2361.52179,49.775747309501824,52.26997952063609,52.1517910891058,51.30028661149946,50.8,50.085470085470085
2026Q4,base,e_revknown_rw,PIT,1,3178.1078,131.7983,22987.300000000003,543.8839154594368,318.28945042540175,377.0001106188714,781.7159268353145,273.9352756325968,21.510275070034734,2294.8246789716213,904.7933960984136,28.46956280395566,2273.3144039015865,ws06_base,3161.81627,913.68388,28.897437484563266,25.69247347419398,25.931379296450192,24.652755022655093,29.7,
2027Q1,base,e_revknown_rw,PIT,2,3053.1293,169.0178,32599.600000000002,644.0082604379614,316.380655663393,422.0150492002292,858.2741537931149,239.03232545547058,20.66438749100411,2479.710444550169,594.0832429408351,19.458175025238372,2459.046057059165,ws06_base,3010.32375,610.73207,20.287919862440045,17.98276970883622,19.19575474403001,19.26264433404212,,
2027Q2,base,e_revknown_rw,PIT,3,4028.9807,157.1001,29647.9,688.1674688605063,334.0450646878938,420.8896757356953,987.7779777968275,240.0899906123532,27.269208146073925,2670.970177693276,1385.2797304527978,34.38288325513195,2643.7009695472025,ws06_base,4036.93556,1451.71427,35.96079869057905,34.39599645331111,35.40643083152065,35.46452805333932,,
2027Q3,base,e_revknown_rw,PIT,4,5280.7325,155.958,28390.8,671.6252746940066,378.08248326947916,421.7329897474854,886.6546449203443,287.49448510946536,35.74139575953723,2645.589877740781,2670.8840180187563,50.577907856888345,2609.848481981244,ws06_base,5269.96729,2695.55277,51.14932639363688,52.06526119594906,52.71297318506491,51.880223594286015,,
2027Q4,base,e_revknown_rw,PIT,5,3465.7641,139.7655,24834.2,587.0414290476064,329.43693355398943,424.2659206168397,946.2095223182937,289.7317962776324,23.457209072282367,2576.6856018143617,912.5357072579205,26.330000569222832,2553.2283927420794,ws06_base,3528.91936,1068.39608,30.275446135442436,25.82233392395767,27.449770751960436,26.271689742408,,
2026Q3,base,e_revknown_rw,full_sample,0,4804.0355,146.813,26028.0,617.4248791049705,364.80540374915,374.74936368980354,730.0779121113239,271.81994531883157,32.51498424666773,2358.8775039740794,2477.672980272588,51.57482662800032,2326.362519727412,ws06_base,4744.32212,2361.52179,49.775747309501824,52.26997952063609,52.1517910891058,51.30028661149946,50.8,50.085470085470085
2026Q4,base,e_revknown_rw,full_sample,1,3178.1078,131.7983,22987.300000000003,543.8839154594368,318.28945042540175,377.0001106188714,781.7159268353145,273.9352756325968,21.510275070034734,2294.8246789716213,904.7933960984136,28.46956280395566,2273.3144039015865,ws06_base,3161.81627,913.68388,28.897437484563266,25.69247347419398,25.931379296450192,24.652755022655093,29.7,
2027Q1,base,e_revknown_rw,full_sample,2,3053.1293,169.0178,32599.600000000002,644.0082604379614,316.380655663393,422.0150492002292,858.2741537931149,239.03232545547058,20.66438749100411,2479.710444550169,594.0832429408351,19.458175025238372,2459.046057059165,ws06_base,3010.32375,610.73207,20.287919862440045,17.98276970883622,19.19575474403001,19.26264433404212,,
2027Q2,base,e_revknown_rw,full_sample,3,4028.9807,157.1001,29647.9,688.1674688605063,334.0450646878938,420.8896757356953,987.7779777968275,240.0899906123532,27.269208146073925,2670.970177693276,1385.2797304527978,34.38288325513195,2643.7009695472025,ws06_base,4036.93556,1451.71427,35.96079869057905,34.39599645331111,35.40643083152065,35.46452805333932,,
2027Q3,base,e_revknown_rw,full_sample,4,5280.7325,155.958,28390.8,671.6252746940066,378.08248326947916,421.7329897474854,886.6546449203443,287.49448510946536,35.74139575953723,2645.589877740781,2670.8840180187563,50.577907856888345,2609.848481981244,ws06_base,5269.96729,2695.55277,51.14932639363688,52.06526119594906,52.71297318506491,51.880223594286015,,
2027Q4,base,e_revknown_rw,full_sample,5,3465.7641,139.7655,24834.2,587.0414290476064,329.43693355398943,424.2659206168397,946.2095223182937,289.7317962776324,23.457209072282367,2576.6856018143617,912.5357072579205,26.330000569222832,2553.2283927420794,ws06_base,3528.91936,1068.39608,30.275446135442436,25.82233392395767,27.449770751960436,26.271689742408,,
2026Q3,bear,e_revknown_rw,PIT,0,4755.0,144.956,25350.899999999998,604.3863721850661,361.27487352668794,374.74936368980354,726.9500889341915,271.81994531883157,32.183098999352744,2339.1806436545808,2448.002455344772,51.48270147938532,2306.997544655228,ws06_bear,4744.32212,2361.52179,49.775747309501824,52.26997952063609,52.1517910891058,51.30028661149946,48.34,50.085470085470085
2026Q4,bear,e_revknown_rw,PIT,1,3123.807,131.652,22642.3,537.2646813028805,318.0194939368866,377.0001106188714,776.0985582142815,273.9352756325968,21.142752878206327,2282.318119705517,862.6316331726892,27.614754470192597,2261.1753668273104,ws06_bear,3161.81627,913.68388,28.897437484563266,25.69247347419398,25.931379296450192,24.652755022655093,23.69,
2027Q1,bear,e_revknown_rw,PIT,2,2995.1629,163.5523,30306.899999999998,607.0804860675973,308.5343713625237,422.0150492002292,851.4169539558097,239.03232545547058,20.272055547820916,2428.0791860416307,587.3557695061901,19.610144393354705,2407.80713049381,ws06_bear,3010.32375,610.73207,20.287919862440045,17.98276970883622,19.19575474403001,19.26264433404212,,
2027Q2,bear,e_revknown_rw,PIT,3,3803.7239,152.7876,27799.399999999998,653.2131725418034,327.01663133257614,420.8896757356953,964.2799038941937,240.0899906123532,25.744610481578153,2605.4893741166215,1223.9791363649565,32.17844324518287,2579.7447636350435,ws06_bear,4036.93556,1451.71427,35.96079869057905,34.39599645331111,35.40643083152065,35.46452805333932,,
2027Q3,bear,e_revknown_rw,PIT,4,4936.538,149.8918,26162.199999999997,628.6058744865479,366.79499850870644,421.7329897474854,861.9952678850821,287.49448510946536,33.411796249856316,2566.6236157372873,2403.3261805125685,48.68444607359588,2533.211819487431,ws06_bear,5269.96729,2695.55277,51.14932639363688,52.06526119594906,52.71297318506491,51.880223594286015,,
