quarter,fee_share,adr_basis,backlog_scale_B,b_path,adr_ratio_r,b_in_force,u_unpaid_share_pct,implied_rnpl_gbv_share_pct,k_uf_m_nights,u_unpaid_m_nights,k_total_m_nights,k_over_nights_q,band_role
3Q23,0.155,kernelw,1.0,ramp,1.33,1.0,0.0,0.0,58.092,0.0,58.092,0.5132,
3Q23,0.155,kernelw,1.0,step,1.33,1.0,0.0,0.0,58.092,0.0,58.092,0.5132,
3Q23,0.155,kernelw,1.05,ramp,1.0,1.05,0.0,0.0,58.092,0.0,58.092,0.5132,
3Q23,0.155,kernelw,1.05,step,1.0,1.05,0.0,0.0,58.092,0.0,58.092,0.5132,
3Q23,0.155,kernelw,1.05,ramp,1.33,1.05,0.0,0.0,58.092,0.0,58.092,0.5132,
3Q23,0.155,kernelw,1.05,step,1.33,1.05,0.0,0.0,58.092,0.0,58.092,0.5132,
3Q23,0.155,kernelw,1.1,ramp,1.0,1.1,0.0,0.0,58.092,0.0,58.092,0.5132,
3Q23,0.155,kernelw,1.1,step,1.0,1.1,0.0,0.0,58.092,0.0,58.092,0.5132,
3Q23,0.155,kernelw,1.1,ramp,1.33,1.1,0.0,0.0,58.092,0.0,58.092,0.5132,
3Q23,0.155,kernelw,1.1,step,1.33,1.1,0.0,0.0,58.092,0.0,58.092,0.5132,
4Q23,0.124,current,1.0,ramp,1.0,1.0,0.0,0.0,73.426,0.0,73.426,0.7432,
4Q23,0.124,current,1.0,step,1.0,1.0,0.0,0.0,73.426,0.0,73.426,0.7432,
4Q23,0.124,current,1.0,ramp,1.33,1.0,0.0,0.0,73.426,0.0,73.426,0.7432,
4Q23,0.124,current,1.0,step,1.33,1.0,0.0,0.0,73.426,0.0,73.426,0.7432,
4Q23,0.124,current,1.05,ramp,1.0,1.05,0.0,0.0,73.426,0.0,73.426,0.7432,
4Q23,0.124,current,1.05,step,1.0,1.05,0.0,0.0,73.426,0.0,73.426,0.7432,
4Q23,0.124,current,1.05,ramp,1.33,1.05,0.0,0.0,73.426,0.0,73.426,0.7432,
4Q23,0.124,current,1.05,step,1.33,1.05,0.0,0.0,73.426,0.0,73.426,0.7432,
4Q23,0.124,current,1.1,ramp,1.0,1.1,0.0,0.0,73.426,0.0,73.426,0.7432,
4Q23,0.124,current,1.1,step,1.0,1.1,0.0,0.0,73.426,0.0,73.426,0.7432,
4Q23,0.124,current,1.1,ramp,1.33,1.1,0.0,0.0,73.426,0.0,73.426,0.7432,
4Q23,0.124,current,1.1,step,1.33,1.1,0.0,0.0,73.426,0.0,73.426,0.7432,
4Q23,0.124,forward,1.0,ramp,1.0,1.0,0.0,0.0,66.567,0.0,66.567,0.6738,
4Q23,0.124,forward,1.0,step,1.0,1.0,0.0,0.0,66.567,0.0,66.567,0.6738,
4Q23,0.124,forward,1.0,ramp,1.33,1.0,0.0,0.0,66.567,0.0,66.567,0.6738,
4Q23,0.124,forward,1.0,step,1.33,1.0,0.0,0.0,66.567,0.0,66.567,0.6738,
4Q23,0.124,forward,1.05,ramp,1.0,1.05,0.0,0.0,66.567,0.0,66.567,0.6738,
4Q23,0.124,forward,1.05,step,1.0,1.05,0.0,0.0,66.567,0.0,66.567,0.6738,
4Q23,0.124,forward,1.05,ramp,1.33,1.05,0.0,0.0,66.567,0.0,66.567,0.6738,
4Q23,0.124,forward,1.05,step,1.33,1.05,0.0,0.0,66.567,0.0,66.567,0.6738,
4Q23,0.124,forward,1.1,ramp,1.0,1.1,0.0,0.0,66.567,0.0,66.567,0.6738,
4Q23,0.124,forward,1.1,step,1.0,1.1,0.0,0.0,66.567,0.0,66.567,0.6738,
4Q23,0.124,forward,1.1,ramp,1.33,1.1,0.0,0.0,66.567,0.0,66.567,0.6738,
4Q23,0.124,forward,1.1,step,1.33,1.1,0.0,0.0,66.567,0.0,66.567,0.6738,
4Q23,0.124,kernelw,1.0,ramp,1.0,1.0,0.0,0.0,72.707,0.0,72.707,0.7359,
4Q23,0.124,kernelw,1.0,step,1.0,1.0,0.0,0.0,72.707,0.0,72.707,0.7359,
4Q23,0.124,kernelw,1.0,ramp,1.33,1.0,0.0,0.0,72.707,0.0,72.707,0.7359,
4Q23,0.124,kernelw,1.0,step,1.33,1.0,0.0,0.0,72.707,0.0,72.707,0.7359,
4Q23,0.124,kernelw,1.05,ramp,1.0,1.05,0.0,0.0,72.707,0.0,72.707,0.7359,
4Q23,0.124,kernelw,1.05,step,1.0,1.05,0.0,0.0,72.707,0.0,72.707,0.7359,
4Q23,0.124,kernelw,1.05,ramp,1.33,1.05,0.0,0.0,72.707,0.0,72.707,0.7359,
4Q23,0.124,kernelw,1.05,step,1.33,1.05,0.0,0.0,72.707,0.0,72.707,0.7359,
4Q23,0.124,kernelw,1.1,ramp,1.0,1.1,0.0,0.0,72.707,0.0,72.707,0.7359,
4Q23,0.124,kernelw,1.1,step,1.0,1.1,0.0,0.0,72.707,0.0,72.707,0.7359,
4Q23,0.124,kernelw,1.1,ramp,1.33,1.1,0.0,0.0,72.707,0.0,72.707,0.7359,
4Q23,0.124,kernelw,1.1,step,1.33,1.1,0.0,0.0,72.707,0.0,72.707,0.7359,
4Q23,0.133,current,1.0,ramp,1.0,1.0,0.0,0.0,68.457,0.0,68.457,0.6929,
4Q23,0.133,current,1.0,step,1.0,1.0,0.0,0.0,68.457,0.0,68.457,0.6929,
4Q23,0.133,current,1.0,ramp,1.33,1.0,0.0,0.0,68.457,0.0,68.457,0.6929,
4Q23,0.133,current,1.0,step,1.33,1.0,0.0,0.0,68.457,0.0,68.457,0.6929,
4Q23,0.133,current,1.05,ramp,1.0,1.05,0.0,0.0,68.457,0.0,68.457,0.6929,
4Q23,0.133,current,1.05,step,1.0,1.05,0.0,0.0,68.457,0.0,68.457,0.6929,
4Q23,0.133,current,1.05,ramp,1.33,1.05,0.0,0.0,68.457,0.0,68.457,0.6929,central
4Q23,0.133,current,1.05,step,1.33,1.05,0.0,0.0,68.457,0.0,68.457,0.6929,
4Q23,0.133,current,1.1,ramp,1.0,1.1,0.0,0.0,68.457,0.0,68.457,0.6929,
4Q23,0.133,current,1.1,step,1.0,1.1,0.0,0.0,68.457,0.0,68.457,0.6929,
4Q23,0.133,current,1.1,ramp,1.33,1.1,0.0,0.0,68.457,0.0,68.457,0.6929,
4Q23,0.133,current,1.1,step,1.33,1.1,0.0,0.0,68.457,0.0,68.457,0.6929,
4Q23,0.133,forward,1.0,ramp,1.0,1.0,0.0,0.0,62.062,0.0,62.062,0.6282,
4Q23,0.133,forward,1.0,step,1.0,1.0,0.0,0.0,62.062,0.0,62.062,0.6282,
4Q23,0.133,forward,1.0,ramp,1.33,1.0,0.0,0.0,62.062,0.0,62.062,0.6282,
4Q23,0.133,forward,1.0,step,1.33,1.0,0.0,0.0,62.062,0.0,62.062,0.6282,
4Q23,0.133,forward,1.05,ramp,1.0,1.05,0.0,0.0,62.062,0.0,62.062,0.6282,
4Q23,0.133,forward,1.05,step,1.0,1.05,0.0,0.0,62.062,0.0,62.062,0.6282,
4Q23,0.133,forward,1.05,ramp,1.33,1.05,0.0,0.0,62.062,0.0,62.062,0.6282,
4Q23,0.133,forward,1.05,step,1.33,1.05,0.0,0.0,62.062,0.0,62.062,0.6282,
4Q23,0.133,forward,1.1,ramp,1.0,1.1,0.0,0.0,62.062,0.0,62.062,0.6282,
4Q23,0.133,forward,1.1,step,1.0,1.1,0.0,0.0,62.062,0.0,62.062,0.6282,
4Q23,0.133,forward,1.1,ramp,1.33,1.1,0.0,0.0,62.062,0.0,62.062,0.6282,
4Q23,0.133,forward,1.1,step,1.33,1.1,0.0,0.0,62.062,0.0,62.062,0.6282,
4Q23,0.133,kernelw,1.0,ramp,1.0,1.0,0.0,0.0,67.787,0.0,67.787,0.6861,
4Q23,0.133,kernelw,1.0,step,1.0,1.0,0.0,0.0,67.787,0.0,67.787,0.6861,
4Q23,0.133,kernelw,1.0,ramp,1.33,1.0,0.0,0.0,67.787,0.0,67.787,0.6861,
4Q23,0.133,kernelw,1.0,step,1.33,1.0,0.0,0.0,67.787,0.0,67.787,0.6861,
4Q23,0.133,kernelw,1.05,ramp,1.0,1.05,0.0,0.0,67.787,0.0,67.787,0.6861,
4Q23,0.133,kernelw,1.05,step,1.0,1.05,0.0,0.0,67.787,0.0,67.787,0.6861,
4Q23,0.133,kernelw,1.05,ramp,1.33,1.05,0.0,0.0,67.787,0.0,67.787,0.6861,
4Q23,0.133,kernelw,1.05,step,1.33,1.05,0.0,0.0,67.787,0.0,67.787,0.6861,
4Q23,0.133,kernelw,1.1,ramp,1.0,1.1,0.0,0.0,67.787,0.0,67.787,0.6861,
4Q23,0.133,kernelw,1.1,step,1.0,1.1,0.0,0.0,67.787,0.0,67.787,0.6861,
4Q23,0.133,kernelw,1.1,ramp,1.33,1.1,0.0,0.0,67.787,0.0,67.787,0.6861,
4Q23,0.133,kernelw,1.1,step,1.33,1.1,0.0,0.0,67.787,0.0,67.787,0.6861,
4Q23,0.151,current,1.0,ramp,1.0,1.0,0.0,0.0,60.297,0.0,60.297,0.6103,
4Q23,0.151,current,1.0,step,1.0,1.0,0.0,0.0,60.297,0.0,60.297,0.6103,
4Q23,0.151,current,1.0,ramp,1.33,1.0,0.0,0.0,60.297,0.0,60.297,0.6103,
4Q23,0.151,current,1.0,step,1.33,1.0,0.0,0.0,60.297,0.0,60.297,0.6103,
4Q23,0.151,current,1.05,ramp,1.0,1.05,0.0,0.0,60.297,0.0,60.297,0.6103,
4Q23,0.151,current,1.05,step,1.0,1.05,0.0,0.0,60.297,0.0,60.297,0.6103,
4Q23,0.151,current,1.05,ramp,1.33,1.05,0.0,0.0,60.297,0.0,60.297,0.6103,
4Q23,0.151,current,1.05,step,1.33,1.05,0.0,0.0,60.297,0.0,60.297,0.6103,
4Q23,0.151,current,1.1,ramp,1.0,1.1,0.0,0.0,60.297,0.0,60.297,0.6103,
4Q23,0.151,current,1.1,step,1.0,1.1,0.0,0.0,60.297,0.0,60.297,0.6103,
4Q23,0.151,current,1.1,ramp,1.33,1.1,0.0,0.0,60.297,0.0,60.297,0.6103,
4Q23,0.151,current,1.1,step,1.33,1.1,0.0,0.0,60.297,0.0,60.297,0.6103,
4Q23,0.151,forward,1.0,ramp,1.0,1.0,0.0,0.0,54.664,0.0,54.664,0.5533,
4Q23,0.151,forward,1.0,step,1.0,1.0,0.0,0.0,54.664,0.0,54.664,0.5533,
4Q23,0.151,forward,1.0,ramp,1.33,1.0,0.0,0.0,54.664,0.0,54.664,0.5533,
4Q23,0.151,forward,1.0,step,1.33,1.0,0.0,0.0,54.664,0.0,54.664,0.5533,
4Q23,0.151,forward,1.05,ramp,1.0,1.05,0.0,0.0,54.664,0.0,54.664,0.5533,
4Q23,0.151,forward,1.05,step,1.0,1.05,0.0,0.0,54.664,0.0,54.664,0.5533,
4Q23,0.151,forward,1.05,ramp,1.33,1.05,0.0,0.0,54.664,0.0,54.664,0.5533,
4Q23,0.151,forward,1.05,step,1.33,1.05,0.0,0.0,54.664,0.0,54.664,0.5533,
4Q23,0.151,forward,1.1,ramp,1.0,1.1,0.0,0.0,54.664,0.0,54.664,0.5533,
4Q23,0.151,forward,1.1,step,1.0,1.1,0.0,0.0,54.664,0.0,54.664,0.5533,
4Q23,0.151,forward,1.1,ramp,1.33,1.1,0.0,0.0,54.664,0.0,54.664,0.5533,
4Q23,0.151,forward,1.1,step,1.33,1.1,0.0,0.0,54.664,0.0,54.664,0.5533,
4Q23,0.151,kernelw,1.0,ramp,1.0,1.0,0.0,0.0,59.706,0.0,59.706,0.6043,
4Q23,0.151,kernelw,1.0,step,1.0,1.0,0.0,0.0,59.706,0.0,59.706,0.6043,
4Q23,0.151,kernelw,1.0,ramp,1.33,1.0,0.0,0.0,59.706,0.0,59.706,0.6043,
4Q23,0.151,kernelw,1.0,step,1.33,1.0,0.0,0.0,59.706,0.0,59.706,0.6043,
4Q23,0.151,kernelw,1.05,ramp,1.0,1.05,0.0,0.0,59.706,0.0,59.706,0.6043,
4Q23,0.151,kernelw,1.05,step,1.0,1.05,0.0,0.0,59.706,0.0,59.706,0.6043,
4Q23,0.151,kernelw,1.05,ramp,1.33,1.05,0.0,0.0,59.706,0.0,59.706,0.6043,
4Q23,0.151,kernelw,1.05,step,1.33,1.05,0.0,0.0,59.706,0.0,59.706,0.6043,
4Q23,0.151,kernelw,1.1,ramp,1.0,1.1,0.0,0.0,59.706,0.0,59.706,0.6043,
4Q23,0.151,kernelw,1.1,step,1.0,1.1,0.0,0.0,59.706,0.0,59.706,0.6043,
4Q23,0.151,kernelw,1.1,ramp,1.33,1.1,0.0,0.0,59.706,0.0,59.706,0.6043,
4Q23,0.151,kernelw,1.1,step,1.33,1.1,0.0,0.0,59.706,0.0,59.706,0.6043,
4Q23,0.155,current,1.0,ramp,1.0,1.0,0.0,0.0,58.741,0.0,58.741,0.5945,
4Q23,0.155,current,1.0,step,1.0,1.0,0.0,0.0,58.741,0.0,58.741,0.5945,
4Q23,0.155,current,1.0,ramp,1.33,1.0,0.0,0.0,58.741,0.0,58.741,0.5945,
4Q23,0.155,current,1.0,step,1.33,1.0,0.0,0.0,58.741,0.0,58.741,0.5945,
4Q23,0.155,current,1.05,ramp,1.0,1.05,0.0,0.0,58.741,0.0,58.741,0.5945,
4Q23,0.155,current,1.05,step,1.0,1.05,0.0,0.0,58.741,0.0,58.741,0.5945,
4Q23,0.155,current,1.05,ramp,1.33,1.05,0.0,0.0,58.741,0.0,58.741,0.5945,
4Q23,0.155,current,1.05,step,1.33,1.05,0.0,0.0,58.741,0.0,58.741,0.5945,
4Q23,0.155,current,1.1,ramp,1.0,1.1,0.0,0.0,58.741,0.0,58.741,0.5945,
4Q23,0.155,current,1.1,step,1.0,1.1,0.0,0.0,58.741,0.0,58.741,0.5945,
4Q23,0.155,current,1.1,ramp,1.33,1.1,0.0,0.0,58.741,0.0,58.741,0.5945,
4Q23,0.155,current,1.1,step,1.33,1.1,0.0,0.0,58.741,0.0,58.741,0.5945,
4Q23,0.155,forward,1.0,ramp,1.0,1.0,0.0,0.0,53.253,0.0,53.253,0.539,
4Q23,0.155,forward,1.0,step,1.0,1.0,0.0,0.0,53.253,0.0,53.253,0.539,
4Q23,0.155,forward,1.0,ramp,1.33,1.0,0.0,0.0,53.253,0.0,53.253,0.539,
4Q23,0.155,forward,1.0,step,1.33,1.0,0.0,0.0,53.253,0.0,53.253,0.539,
4Q23,0.155,forward,1.05,ramp,1.0,1.05,0.0,0.0,53.253,0.0,53.253,0.539,
4Q23,0.155,forward,1.05,step,1.0,1.05,0.0,0.0,53.253,0.0,53.253,0.539,
4Q23,0.155,forward,1.05,ramp,1.33,1.05,0.0,0.0,53.253,0.0,53.253,0.539,
4Q23,0.155,forward,1.05,step,1.33,1.05,0.0,0.0,53.253,0.0,53.253,0.539,
4Q23,0.155,forward,1.1,ramp,1.0,1.1,0.0,0.0,53.253,0.0,53.253,0.539,
4Q23,0.155,forward,1.1,step,1.0,1.1,0.0,0.0,53.253,0.0,53.253,0.539,
4Q23,0.155,forward,1.1,ramp,1.33,1.1,0.0,0.0,53.253,0.0,53.253,0.539,
4Q23,0.155,forward,1.1,step,1.33,1.1,0.0,0.0,53.253,0.0,53.253,0.539,
4Q23,0.155,kernelw,1.0,ramp,1.0,1.0,0.0,0.0,58.166,0.0,58.166,0.5887,
4Q23,0.155,kernelw,1.0,step,1.0,1.0,0.0,0.0,58.166,0.0,58.166,0.5887,
4Q23,0.155,kernelw,1.0,ramp,1.33,1.0,0.0,0.0,58.166,0.0,58.166,0.5887,
4Q23,0.155,kernelw,1.0,step,1.33,1.0,0.0,0.0,58.166,0.0,58.166,0.5887,
4Q23,0.155,kernelw,1.05,ramp,1.0,1.05,0.0,0.0,58.166,0.0,58.166,0.5887,
4Q23,0.155,kernelw,1.05,step,1.0,1.05,0.0,0.0,58.166,0.0,58.166,0.5887,
4Q23,0.155,kernelw,1.05,ramp,1.33,1.05,0.0,0.0,58.166,0.0,58.166,0.5887,
4Q23,0.155,kernelw,1.05,step,1.33,1.05,0.0,0.0,58.166,0.0,58.166,0.5887,
4Q23,0.155,kernelw,1.1,ramp,1.0,1.1,0.0,0.0,58.166,0.0,58.166,0.5887,
4Q23,0.155,kernelw,1.1,step,1.0,1.1,0.0,0.0,58.166,0.0,58.166,0.5887,
4Q23,0.155,kernelw,1.1,ramp,1.33,1.1,0.0,0.0,58.166,0.0,58.166,0.5887,
4Q23,0.155,kernelw,1.1,step,1.33,1.1,0.0,0.0,58.166,0.0,58.166,0.5887,
1Q24,0.124,current,1.0,ramp,1.0,1.0,0.0,0.0,113.541,0.0,113.541,0.8563,
1Q24,0.124,current,1.0,step,1.0,1.0,0.0,0.0,113.541,0.0,113.541,0.8563,
1Q24,0.124,current,1.0,ramp,1.33,1.0,0.0,0.0,113.541,0.0,113.541,0.8563,
1Q24,0.124,current,1.0,step,1.33,1.0,0.0,0.0,113.541,0.0,113.541,0.8563,
1Q24,0.124,current,1.05,ramp,1.0,1.05,0.0,0.0,113.541,0.0,113.541,0.8563,
1Q24,0.124,current,1.05,step,1.0,1.05,0.0,0.0,113.541,0.0,113.541,0.8563,
1Q24,0.124,current,1.05,ramp,1.33,1.05,0.0,0.0,113.541,0.0,113.541,0.8563,
1Q24,0.124,current,1.05,step,1.33,1.05,0.0,0.0,113.541,0.0,113.541,0.8563,
1Q24,0.124,current,1.1,ramp,1.0,1.1,0.0,0.0,113.541,0.0,113.541,0.8563,
1Q24,0.124,current,1.1,step,1.0,1.1,0.0,0.0,113.541,0.0,113.541,0.8563,
1Q24,0.124,current,1.1,ramp,1.33,1.1,0.0,0.0,113.541,0.0,113.541,0.8563,
1Q24,0.124,current,1.1,step,1.33,1.1,0.0,0.0,113.541,0.0,113.541,0.8563,
1Q24,0.124,forward,1.0,ramp,1.0,1.0,0.0,0.0,115.785,0.0,115.785,0.8732,
1Q24,0.124,forward,1.0,step,1.0,1.0,0.0,0.0,115.785,0.0,115.785,0.8732,
1Q24,0.124,forward,1.0,ramp,1.33,1.0,0.0,0.0,115.785,0.0,115.785,0.8732,
1Q24,0.124,forward,1.0,step,1.33,1.0,0.0,0.0,115.785,0.0,115.785,0.8732,
1Q24,0.124,forward,1.05,ramp,1.0,1.05,0.0,0.0,115.785,0.0,115.785,0.8732,
1Q24,0.124,forward,1.05,step,1.0,1.05,0.0,0.0,115.785,0.0,115.785,0.8732,
1Q24,0.124,forward,1.05,ramp,1.33,1.05,0.0,0.0,115.785,0.0,115.785,0.8732,
1Q24,0.124,forward,1.05,step,1.33,1.05,0.0,0.0,115.785,0.0,115.785,0.8732,
1Q24,0.124,forward,1.1,ramp,1.0,1.1,0.0,0.0,115.785,0.0,115.785,0.8732,
1Q24,0.124,forward,1.1,step,1.0,1.1,0.0,0.0,115.785,0.0,115.785,0.8732,
1Q24,0.124,forward,1.1,ramp,1.33,1.1,0.0,0.0,115.785,0.0,115.785,0.8732,
1Q24,0.124,forward,1.1,step,1.33,1.1,0.0,0.0,115.785,0.0,115.785,0.8732,
1Q24,0.124,kernelw,1.0,ramp,1.0,1.0,0.0,0.0,117.191,0.0,117.191,0.8838,
1Q24,0.124,kernelw,1.0,step,1.0,1.0,0.0,0.0,117.191,0.0,117.191,0.8838,
1Q24,0.124,kernelw,1.0,ramp,1.33,1.0,0.0,0.0,117.191,0.0,117.191,0.8838,
1Q24,0.124,kernelw,1.0,step,1.33,1.0,0.0,0.0,117.191,0.0,117.191,0.8838,
1Q24,0.124,kernelw,1.05,ramp,1.0,1.05,0.0,0.0,117.191,0.0,117.191,0.8838,
1Q24,0.124,kernelw,1.05,step,1.0,1.05,0.0,0.0,117.191,0.0,117.191,0.8838,
1Q24,0.124,kernelw,1.05,ramp,1.33,1.05,0.0,0.0,117.191,0.0,117.191,0.8838,
1Q24,0.124,kernelw,1.05,step,1.33,1.05,0.0,0.0,117.191,0.0,117.191,0.8838,
1Q24,0.124,kernelw,1.1,ramp,1.0,1.1,0.0,0.0,117.191,0.0,117.191,0.8838,
1Q24,0.124,kernelw,1.1,step,1.0,1.1,0.0,0.0,117.191,0.0,117.191,0.8838,
1Q24,0.124,kernelw,1.1,ramp,1.33,1.1,0.0,0.0,117.191,0.0,117.191,0.8838,
1Q24,0.124,kernelw,1.1,step,1.33,1.1,0.0,0.0,117.191,0.0,117.191,0.8838,
1Q24,0.133,current,1.0,ramp,1.0,1.0,0.0,0.0,105.858,0.0,105.858,0.7983,
1Q24,0.133,current,1.0,step,1.0,1.0,0.0,0.0,105.858,0.0,105.858,0.7983,
1Q24,0.133,current,1.0,ramp,1.33,1.0,0.0,0.0,105.858,0.0,105.858,0.7983,
1Q24,0.133,current,1.0,step,1.33,1.0,0.0,0.0,105.858,0.0,105.858,0.7983,
1Q24,0.133,current,1.05,ramp,1.0,1.05,0.0,0.0,105.858,0.0,105.858,0.7983,
1Q24,0.133,current,1.05,step,1.0,1.05,0.0,0.0,105.858,0.0,105.858,0.7983,
1Q24,0.133,current,1.05,ramp,1.33,1.05,0.0,0.0,105.858,0.0,105.858,0.7983,central
1Q24,0.133,current,1.05,step,1.33,1.05,0.0,0.0,105.858,0.0,105.858,0.7983,
1Q24,0.133,current,1.1,ramp,1.0,1.1,0.0,0.0,105.858,0.0,105.858,0.7983,
1Q24,0.133,current,1.1,step,1.0,1.1,0.0,0.0,105.858,0.0,105.858,0.7983,
1Q24,0.133,current,1.1,ramp,1.33,1.1,0.0,0.0,105.858,0.0,105.858,0.7983,
1Q24,0.133,current,1.1,step,1.33,1.1,0.0,0.0,105.858,0.0,105.858,0.7983,
1Q24,0.133,forward,1.0,ramp,1.0,1.0,0.0,0.0,107.95,0.0,107.95,0.8141,
1Q24,0.133,forward,1.0,step,1.0,1.0,0.0,0.0,107.95,0.0,107.95,0.8141,
1Q24,0.133,forward,1.0,ramp,1.33,1.0,0.0,0.0,107.95,0.0,107.95,0.8141,
1Q24,0.133,forward,1.0,step,1.33,1.0,0.0,0.0,107.95,0.0,107.95,0.8141,
1Q24,0.133,forward,1.05,ramp,1.0,1.05,0.0,0.0,107.95,0.0,107.95,0.8141,
1Q24,0.133,forward,1.05,step,1.0,1.05,0.0,0.0,107.95,0.0,107.95,0.8141,
1Q24,0.133,forward,1.05,ramp,1.33,1.05,0.0,0.0,107.95,0.0,107.95,0.8141,
1Q24,0.133,forward,1.05,step,1.33,1.05,0.0,0.0,107.95,0.0,107.95,0.8141,
1Q24,0.133,forward,1.1,ramp,1.0,1.1,0.0,0.0,107.95,0.0,107.95,0.8141,
1Q24,0.133,forward,1.1,step,1.0,1.1,0.0,0.0,107.95,0.0,107.95,0.8141,
1Q24,0.133,forward,1.1,ramp,1.33,1.1,0.0,0.0,107.95,0.0,107.95,0.8141,
1Q24,0.133,forward,1.1,step,1.33,1.1,0.0,0.0,107.95,0.0,107.95,0.8141,
1Q24,0.133,kernelw,1.0,ramp,1.0,1.0,0.0,0.0,109.26,0.0,109.26,0.824,
1Q24,0.133,kernelw,1.0,step,1.0,1.0,0.0,0.0,109.26,0.0,109.26,0.824,
1Q24,0.133,kernelw,1.0,ramp,1.33,1.0,0.0,0.0,109.26,0.0,109.26,0.824,
1Q24,0.133,kernelw,1.0,step,1.33,1.0,0.0,0.0,109.26,0.0,109.26,0.824,
1Q24,0.133,kernelw,1.05,ramp,1.0,1.05,0.0,0.0,109.26,0.0,109.26,0.824,
1Q24,0.133,kernelw,1.05,step,1.0,1.05,0.0,0.0,109.26,0.0,109.26,0.824,
1Q24,0.133,kernelw,1.05,ramp,1.33,1.05,0.0,0.0,109.26,0.0,109.26,0.824,
1Q24,0.133,kernelw,1.05,step,1.33,1.05,0.0,0.0,109.26,0.0,109.26,0.824,
1Q24,0.133,kernelw,1.1,ramp,1.0,1.1,0.0,0.0,109.26,0.0,109.26,0.824,
1Q24,0.133,kernelw,1.1,step,1.0,1.1,0.0,0.0,109.26,0.0,109.26,0.824,
1Q24,0.133,kernelw,1.1,ramp,1.33,1.1,0.0,0.0,109.26,0.0,109.26,0.824,
1Q24,0.133,kernelw,1.1,step,1.33,1.1,0.0,0.0,109.26,0.0,109.26,0.824,
1Q24,0.151,current,1.0,ramp,1.0,1.0,0.0,0.0,93.239,0.0,93.239,0.7032,
1Q24,0.151,current,1.0,step,1.0,1.0,0.0,0.0,93.239,0.0,93.239,0.7032,
1Q24,0.151,current,1.0,ramp,1.33,1.0,0.0,0.0,93.239,0.0,93.239,0.7032,
1Q24,0.151,current,1.0,step,1.33,1.0,0.0,0.0,93.239,0.0,93.239,0.7032,
1Q24,0.151,current,1.05,ramp,1.0,1.05,0.0,0.0,93.239,0.0,93.239,0.7032,
1Q24,0.151,current,1.05,step,1.0,1.05,0.0,0.0,93.239,0.0,93.239,0.7032,
1Q24,0.151,current,1.05,ramp,1.33,1.05,0.0,0.0,93.239,0.0,93.239,0.7032,
1Q24,0.151,current,1.05,step,1.33,1.05,0.0,0.0,93.239,0.0,93.239,0.7032,
1Q24,0.151,current,1.1,ramp,1.0,1.1,0.0,0.0,93.239,0.0,93.239,0.7032,
1Q24,0.151,current,1.1,step,1.0,1.1,0.0,0.0,93.239,0.0,93.239,0.7032,
1Q24,0.151,current,1.1,ramp,1.33,1.1,0.0,0.0,93.239,0.0,93.239,0.7032,
1Q24,0.151,current,1.1,step,1.33,1.1,0.0,0.0,93.239,0.0,93.239,0.7032,
1Q24,0.151,forward,1.0,ramp,1.0,1.0,0.0,0.0,95.082,0.0,95.082,0.7171,
1Q24,0.151,forward,1.0,step,1.0,1.0,0.0,0.0,95.082,0.0,95.082,0.7171,
1Q24,0.151,forward,1.0,ramp,1.33,1.0,0.0,0.0,95.082,0.0,95.082,0.7171,
1Q24,0.151,forward,1.0,step,1.33,1.0,0.0,0.0,95.082,0.0,95.082,0.7171,
1Q24,0.151,forward,1.05,ramp,1.0,1.05,0.0,0.0,95.082,0.0,95.082,0.7171,
1Q24,0.151,forward,1.05,step,1.0,1.05,0.0,0.0,95.082,0.0,95.082,0.7171,
1Q24,0.151,forward,1.05,ramp,1.33,1.05,0.0,0.0,95.082,0.0,95.082,0.7171,
1Q24,0.151,forward,1.05,step,1.33,1.05,0.0,0.0,95.082,0.0,95.082,0.7171,
1Q24,0.151,forward,1.1,ramp,1.0,1.1,0.0,0.0,95.082,0.0,95.082,0.7171,
1Q24,0.151,forward,1.1,step,1.0,1.1,0.0,0.0,95.082,0.0,95.082,0.7171,
1Q24,0.151,forward,1.1,ramp,1.33,1.1,0.0,0.0,95.082,0.0,95.082,0.7171,
1Q24,0.151,forward,1.1,step,1.33,1.1,0.0,0.0,95.082,0.0,95.082,0.7171,
1Q24,0.151,kernelw,1.0,ramp,1.0,1.0,0.0,0.0,96.236,0.0,96.236,0.7258,
1Q24,0.151,kernelw,1.0,step,1.0,1.0,0.0,0.0,96.236,0.0,96.236,0.7258,
1Q24,0.151,kernelw,1.0,ramp,1.33,1.0,0.0,0.0,96.236,0.0,96.236,0.7258,
1Q24,0.151,kernelw,1.0,step,1.33,1.0,0.0,0.0,96.236,0.0,96.236,0.7258,
1Q24,0.151,kernelw,1.05,ramp,1.0,1.05,0.0,0.0,96.236,0.0,96.236,0.7258,
1Q24,0.151,kernelw,1.05,step,1.0,1.05,0.0,0.0,96.236,0.0,96.236,0.7258,
1Q24,0.151,kernelw,1.05,ramp,1.33,1.05,0.0,0.0,96.236,0.0,96.236,0.7258,
1Q24,0.151,kernelw,1.05,step,1.33,1.05,0.0,0.0,96.236,0.0,96.236,0.7258,
1Q24,0.151,kernelw,1.1,ramp,1.0,1.1,0.0,0.0,96.236,0.0,96.236,0.7258,
1Q24,0.151,kernelw,1.1,step,1.0,1.1,0.0,0.0,96.236,0.0,96.236,0.7258,
