fy,scenario,spec_id,prior_basis,revenue,nights,gbv,cor,ops,pd,sm,ga,other_net,adj_ebitda_musd,adj_ebitda_margin_pct,cor_pct_rev,ops_pct_rev,pd_pct_rev,sm_pct_rev,ga_pct_rev,cons_revenue_musd,cons_ebitda_musd,cons_margin_pct,ws31b_historical_margin_pct,ws31b_management_margin_pct,ws31b_base_margin_pct,ws30_margin_pct,mgmt_fy26_floor_pct,fy25_actual_margin_pct,margin_chg_fy27_vs_fy26_pp,margin_chg_fy28_vs_fy27_pp,margin_chg_fy26_vs_fy25_pp
FY27,bull,d_steps_rw,full_sample,16570.7436,639.2666999999999,122211.79999999999,2697.1089936128365,1395.147749610196,1702.1446840228698,3748.7330457995786,1056.3485974549217,112.1551801833209,6083.4157096829185,36.71178467623455,16.27633049377963,8.419343049941316,10.271987335697293,22.622600025019867,6.3747808967059365,15819.33924,5766.09917,36.449684038762676,35.39656495096794,36.45984872969117,35.942640628694235,41.26,,35.10334123029164,0.22955133064444055,,
FY26,base,e_revknown_rw,PIT,14268.1433,583.1113,105415.3,2375.3087945644074,1307.0948541745518,1500.749474308675,3015.7938389466385,998.7552209514283,92.02525931670246,5162.466376371001,36.1817670864786,16.647637640171496,9.160931641151597,10.518183359629385,21.1365541790335,6.999896201991666,14189.55705,5053.72214,35.61578506074649,35.80694006124159,35.81959560156751,35.252104573905875,36.19,35.5,35.10334123029164,,,1.0784258561869606
FY27,base,e_revknown_rw,PIT,15828.606600000001,621.8413999999999,115472.5,2590.842433040081,1357.9451371747555,1688.9036353002498,3678.9162988285802,1056.3485974549217,107.13220046889764,5562.78269867031,35.14385592646108,16.368101744597535,8.579056713524963,10.669945106224635,23.24219934070874,6.6736676458616495,15819.33924,5766.09917,36.449684038762676,35.39656495096794,36.45984872969117,35.942640628694235,36.43,,35.10334123029164,-1.0379111600175221,,
FY28,base,e_revknown_rw,PIT,17137.441,659.4317,124940.69999999998,2799.741901098985,1405.5046299102878,1900.6473353218155,4439.696112327214,1117.263105049888,115.99073823313705,5590.578654524947,32.62201547200044,16.336989292035987,8.20136816173598,11.090613442939443,25.906412236968254,6.519427871698512,17535.09557,6602.71735,37.65429919467499,34.571733785241115,37.35650010527184,36.94149744882339,,,35.10334123029164,,-2.521840454460637,
FY26,base,e_revknown_rw,full_sample,14268.1433,583.1113,105415.3,2375.3087945644074,1307.0948541745518,1500.749474308675,3015.7938389466385,998.7552209514283,92.02525931670246,5162.466376371001,36.1817670864786,16.647637640171496,9.160931641151597,10.518183359629385,21.1365541790335,6.999896201991666,14189.55705,5053.72214,35.61578506074649,35.80694006124159,35.81959560156751,35.252104573905875,36.19,35.5,35.10334123029164,,,1.0784258561869606
FY27,base,e_revknown_rw,full_sample,15828.606600000001,621.8413999999999,115472.5,2590.842433040081,1357.9451371747555,1688.9036353002498,3678.9162988285802,1056.3485974549217,107.13220046889764,5562.78269867031,35.14385592646108,16.368101744597535,8.579056713524963,10.669945106224635,23.24219934070874,6.6736676458616495,15819.33924,5766.09917,36.449684038762676,35.39656495096794,36.45984872969117,35.942640628694235,36.43,,35.10334123029164,-1.0379111600175221,,
FY28,base,e_revknown_rw,full_sample,17137.441,659.4317,124940.69999999998,2799.741901098985,1405.5046299102878,1900.6473353218155,4439.696112327214,1117.263105049888,115.99073823313705,5590.578654524947,32.62201547200044,16.336989292035987,8.20136816173598,11.090613442939443,25.906412236968254,6.519427871698512,17535.09557,6602.71735,37.65429919467499,34.571733785241115,37.35650010527184,36.94149744882339,,,35.10334123029164,,-2.521840454460637,
FY26,bear,e_revknown_rw,PIT,14164.807,581.108,104393.2,2355.6510534879467,1303.2943674635744,1500.749474308675,3007.048647148473,998.7552209514283,91.32585187755907,5090.634088517461,35.93860536551935,16.63030815377821,9.200932758657244,10.594916501923922,21.22901248953461,7.050962437761618,14189.55705,5053.72214,35.61578506074649,35.80694006124159,35.81959560156751,35.252104573905875,34.01,35.5,35.10334123029164,,,0.8352641352277104
FY27,bear,e_revknown_rw,PIT,14948.333900000001,602.2638,107833.2,2451.520773375102,1325.0386010734906,1688.9036353002498,3594.3749427265248,1056.3485974549217,101.17428176216208,4933.321631831872,33.00248485773971,16.399959953898954,8.864122315822035,11.298273416947486,24.045321483797768,7.066664449172637,15819.33924,5766.09917,36.449684038762676,35.39656495096794,36.45984872969117,35.942640628694235,30.56,,35.10334123029164,-2.9361205077796413,,
FY26,bear,e_revknown_rw,full_sample,14164.807,581.108,104393.2,2355.6510534879467,1303.2943674635744,1500.749474308675,3007.048647148473,998.7552209514283,91.32585187755907,5090.634088517461,35.93860536551935,16.63030815377821,9.200932758657244,10.594916501923922,21.22901248953461,7.050962437761618,14189.55705,5053.72214,35.61578506074649,35.80694006124159,35.81959560156751,35.252104573905875,34.01,35.5,35.10334123029164,,,0.8352641352277104
FY27,bear,e_revknown_rw,full_sample,14948.333900000001,602.2638,107833.2,2451.520773375102,1325.0386010734906,1688.9036353002498,3594.3749427265248,1056.3485974549217,101.17428176216208,4933.321631831872,33.00248485773971,16.399959953898954,8.864122315822035,11.298273416947486,24.045321483797768,7.066664449172637,15819.33924,5766.09917,36.449684038762676,35.39656495096794,36.45984872969117,35.942640628694235,30.56,,35.10334123029164,-2.9361205077796413,,
FY26,bull,e_revknown_rw,PIT,14391.9366,585.4963,106513.7,2396.338806072468,1311.5696037451894,1500.749474308675,3025.582722462803,998.7552209514283,92.86312514832319,5251.8038976077605,36.49129400422567,16.65056533164875,9.113225274666576,10.427710432720186,21.022762999545193,6.93968608054755,14189.55705,5053.72214,35.61578506074649,35.80694006124159,35.81959560156751,35.252104573905875,38.0,35.5,35.10334123029164,,,1.3879527739340318
FY27,bull,e_revknown_rw,PIT,16570.7436,639.2666999999999,122211.79999999999,2713.8094217337643,1387.3942358204058,1688.9036353002498,3748.7330457995786,1056.3485974549217,112.1551801833209,6087.709844074401,36.737698627322914,16.377113105134065,8.372552670601975,10.192081152593838,22.622600025019867,6.3747808967059365,15819.33924,5766.09917,36.449684038762676,35.39656495096794,36.45984872969117,35.942640628694235,41.26,,35.10334123029164,0.24640462309724143,,
FY26,bull,e_revknown_rw,full_sample,14391.9366,585.4963,106513.7,2396.338806072468,1311.5696037451894,1500.749474308675,3025.582722462803,998.7552209514283,92.86312514832319,5251.8038976077605,36.49129400422567,16.65056533164875,9.113225274666576,10.427710432720186,21.022762999545193,6.93968608054755,14189.55705,5053.72214,35.61578506074649,35.80694006124159,35.81959560156751,35.252104573905875,38.0,35.5,35.10334123029164,,,1.3879527739340318
FY27,bull,e_revknown_rw,full_sample,16570.7436,639.2666999999999,122211.79999999999,2713.8094217337643,1387.3942358204058,1688.9036353002498,3748.7330457995786,1056.3485974549217,112.1551801833209,6087.709844074401,36.737698627322914,16.377113105134065,8.372552670601975,10.192081152593838,22.622600025019867,6.3747808967059365,15819.33924,5766.09917,36.449684038762676,35.39656495096794,36.45984872969117,35.942640628694235,41.26,,35.10334123029164,0.24640462309724143,,
